year,quintil_oecd,plb0195_h,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2004,5th Quintile,Some of both,0.05868,413,2663,0.04975,0.06760
2004,5th Quintile,Paid,0.02776,185,2663,0.02152,0.03400
2004,5th Quintile,Not compensated,0.11917,938,2663,0.10686,0.13147
2005,1st Quintile,Comp. time,0.05101,205,492,0.03155,0.07047
2005,1st Quintile,Some of both,0.02443,108,492,0.01078,0.03809
2005,1st Quintile,Paid,0.02198,95,492,0.00901,0.03495
2005,1st Quintile,Not compensated,0.01943,84,492,0.00722,0.03164
2005,2nd Quintile,Comp. time,0.09786,464,911,0.07855,0.11716
2005,2nd Quintile,Some of both,0.04309,200,911,0.02990,0.05628
2005,2nd Quintile,Paid,0.02929,137,911,0.01833,0.04025
2005,2nd Quintile,Not compensated,0.02573,110,911,0.01545,0.03602
2005,3rd Quintile,Comp. time,0.14310,666,1307,0.12411,0.16209
2005,3rd Quintile,Some of both,0.07484,332,1307,0.06056,0.08911
2005,3rd Quintile,Paid,0.04062,163,1307,0.02991,0.05132
2005,3rd Quintile,Not compensated,0.02913,146,1307,0.02001,0.03825
2005,4th Quintile,Comp. time,0.19139,935,1664,0.17248,0.21029
2005,4th Quintile,Some of both,0.06494,312,1664,0.05310,0.07679
2005,4th Quintile,Paid,0.03224,162,1664,0.02375,0.04073
2005,4th Quintile,Not compensated,0.04801,255,1664,0.03773,0.05828
2005,5th Quintile,Comp. time,0.18028,1110,2405,0.16492,0.19565
2005,5th Quintile,Some of both,0.05780,385,2405,0.04847,0.06713
2005,5th Quintile,Paid,0.02078,132,2405,0.01508,0.02648
2005,5th Quintile,Not compensated,0.10792,778,2405,0.09552,0.12033
2006,1st Quintile,Comp. time,0.05773,227,504,0.03735,0.07811
2006,1st Quintile,Some of both,0.02534,97,504,0.01161,0.03908
2006,1st Quintile,Paid,0.02591,95,504,0.01202,0.03979
2006,1st Quintile,Not compensated,0.02247,85,504,0.00952,0.03542
2006,2nd Quintile,Comp. time,0.09862,432,883,0.07894,0.11829
2006,2nd Quintile,Some of both,0.04615,183,883,0.03230,0.05999
2006,2nd Quintile,Paid,0.04114,154,883,0.02803,0.05424
2006,2nd Quintile,Not compensated,0.02541,114,883,0.01503,0.03580
2006,3rd Quintile,Comp. time,0.16102,712,1304,0.14106,0.18098
2006,3rd Quintile,Some of both,0.05891,268,1304,0.04612,0.07169
2006,3rd Quintile,Paid,0.03628,141,1304,0.02613,0.04644
2006,3rd Quintile,Not compensated,0.04043,183,1304,0.02973,0.05112
2006,4th Quintile,Comp. time,0.19393,885,1639,0.17478,0.21308
2006,4th Quintile,Some of both,0.07196,341,1639,0.05944,0.08447
2006,4th Quintile,Paid,0.03281,150,1639,0.02419,0.04144
2006,4th Quintile,Not compensated,0.05020,263,1639,0.03962,0.06077
2006,5th Quintile,Comp. time,0.17818,1051,2347,0.16270,0.19367
2006,5th Quintile,Some of both,0.06527,368,2347,0.05528,0.07527
2006,5th Quintile,Paid,0.02831,141,2347,0.02160,0.03502
2006,5th Quintile,Not compensated,0.12261,787,2347,0.10934,0.13589
2007,1st Quintile,Comp. time,0.04807,209,511,0.02951,0.06664
2007,1st Quintile,Some of both,0.02867,118,511,0.01418,0.04315
2007,1st Quintile,Paid,0.02351,92,511,0.01036,0.03666
2007,1st Quintile,Not compensated,0.02057,92,511,0.00825,0.03288
2007,2nd Quintile,Comp. time,0.10566,509,1005,0.08665,0.12468
2007,2nd Quintile,Some of both,0.05060,225,1005,0.03704,0.06416
2007,2nd Quintile,Paid,0.03334,138,1005,0.02223,0.04444
2007,2nd Quintile,Not compensated,0.02542,133,1005,0.01568,0.03516
2007,3rd Quintile,Comp. time,0.14918,698,1312,0.12989,0.16847
2007,3rd Quintile,Some of both,0.06251,279,1312,0.04940,0.07561
2007,3rd Quintile,Paid,0.02830,129,1312,0.01932,0.03728
2007,3rd Quintile,Not compensated,0.04282,206,1312,0.03186,0.05378
2007,4th Quintile,Comp. time,0.20277,981,1802,0.18420,0.22134
2007,4th Quintile,Some of both,0.06957,365,1802,0.05782,0.08132
2007,4th Quintile,Paid,0.03353,152,1802,0.02521,0.04184
2007,4th Quintile,Not compensated,0.05811,304,1802,0.04730,0.06891
2007,5th Quintile,Comp. time,0.17739,1048,2314,0.16182,0.19296
2007,5th Quintile,Some of both,0.07337,383,2314,0.06274,0.08399
2007,5th Quintile,Paid,0.02001,124,2314,0.01430,0.02571
2007,5th Quintile,Not compensated,0.11625,759,2314,0.10319,0.12931
2008,1st Quintile,Comp. time,0.05894,229,513,0.03854,0.07934
2008,1st Quintile,Some of both,0.03040,109,513,0.01553,0.04527
2008,1st Quintile,Paid,0.02182,84,513,0.00917,0.03448
2008,1st Quintile,Not compensated,0.02239,91,513,0.00958,0.03521
2008,2nd Quintile,Comp. time,0.10980,472,976,0.09017,0.12942
2008,2nd Quintile,Some of both,0.05113,224,976,0.03730,0.06495
2008,2nd Quintile,Paid,0.03677,147,976,0.02495,0.04858
2008,2nd Quintile,Not compensated,0.03537,133,976,0.02378,0.04697
2008,3rd Quintile,Comp. time,0.15655,702,1392,0.13745,0.17564
2008,3rd Quintile,Some of both,0.07459,312,1392,0.06078,0.08840
2008,3rd Quintile,Paid,0.03813,159,1392,0.02807,0.04819
2008,3rd Quintile,Not compensated,0.04427,219,1392,0.03346,0.05508
2008,4th Quintile,Comp. time,0.20476,912,1700,0.18558,0.22395
2008,4th Quintile,Some of both,0.07745,329,1700,0.06474,0.09016
2008,4th Quintile,Paid,0.03569,164,1700,0.02687,0.04452
2008,4th Quintile,Not compensated,0.05882,295,1700,0.04763,0.07001
2008,5th Quintile,Comp. time,0.19120,1006,2270,0.17502,0.20738
2008,5th Quintile,Some of both,0.07516,392,2270,0.06431,0.08601
2008,5th Quintile,Paid,0.02707,136,2270,0.02039,0.03375
2008,5th Quintile,Not compensated,0.11736,736,2270,0.10411,0.13060
2009,1st Quintile,Comp. time,0.06044,219,470,0.03887,0.08201
2009,1st Quintile,Some of both,0.02459,89,470,0.01058,0.03861
2009,1st Quintile,Paid,0.02896,92,470,0.01378,0.04413
2009,1st Quintile,Not compensated,0.01769,70,470,0.00576,0.02962
2009,2nd Quintile,Comp. time,0.09186,366,791,0.07172,0.11200
2009,2nd Quintile,Some of both,0.05434,199,791,0.03854,0.07015
2009,2nd Quintile,Paid,0.02634,110,791,0.01517,0.03751
2009,2nd Quintile,Not compensated,0.03024,116,791,0.01830,0.04218
2009,3rd Quintile,Comp. time,0.16428,662,1264,0.14384,0.18471
2009,3rd Quintile,Some of both,0.07945,299,1264,0.06454,0.09437
2009,3rd Quintile,Paid,0.03680,134,1264,0.02642,0.04719
2009,3rd Quintile,Not compensated,0.04246,169,1264,0.03134,0.05358
2009,4th Quintile,Comp. time,0.20150,840,1531,0.18140,0.22160
2009,4th Quintile,Some of both,0.07467,299,1531,0.06150,0.08784
2009,4th Quintile,Paid,0.03480,129,1531,0.02562,0.04398
2009,4th Quintile,Not compensated,0.05491,263,1531,0.04350,0.06633
2009,5th Quintile,Comp. time,0.18035,889,2018,0.16357,0.19713
2009,5th Quintile,Some of both,0.07553,336,2018,0.06400,0.08707
2009,5th Quintile,Paid,0.02334,123,2018,0.01675,0.02992
2009,5th Quintile,Not compensated,0.12261,670,2018,0.10829,0.13692
2010,1st Quintile,Comp. time,0.06032,198,407,0.03716,0.08348
2010,1st Quintile,Some of both,0.02429,89,407,0.00932,0.03927
2010,1st Quintile,Paid,0.02215,74,407,0.00783,0.03647
2010,1st Quintile,Not compensated,0.01455,46,407,0.00290,0.02620
2010,2nd Quintile,Comp. time,0.11537,405,793,0.09312,0.13762
2010,2nd Quintile,Some of both,0.04547,169,793,0.03096,0.05998
2010,2nd Quintile,Paid,0.03920,116,793,0.02569,0.05272
2010,2nd Quintile,Not compensated,0.03330,103,793,0.02081,0.04580
2010,3rd Quintile,Comp. time,0.17238,645,1161,0.15064,0.19411
2010,3rd Quintile,Some of both,0.06705,237,1161,0.05266,0.08145
2010,3rd Quintile,Paid,0.03659,114,1161,0.02578,0.04739
2010,3rd Quintile,Not compensated,0.04415,165,1161,0.03233,0.05597
2010,4th Quintile,Comp. time,0.22635,818,1427,0.20463,0.24807
2010,4th Quintile,Some of both,0.07541,264,1427,0.06171,0.08912
2010,4th Quintile,Paid,0.02800,110,1427,0.01944,0.03657
2010,4th Quintile,Not compensated,0.05366,235,1427,0.04196,0.06535
2010,5th Quintile,Comp. time,0.21430,899,1877,0.19574,0.23287
2010,5th Quintile,Some of both,0.07091,294,1877,0.05930,0.08253
2010,5th Quintile,Paid,0.02616,103,1877,0.01894,0.03339
2010,5th Quintile,Not compensated,0.13109,581,1877,0.11582,0.14636
2011,1st Quintile,Comp. time,0.05611,428,985,0.04173,0.07048
2011,1st Quintile,Some of both,0.03169,212,985,0.02074,0.04263
2011,1st Quintile,Paid,0.02939,225,985,0.01883,0.03994
2011,1st Quintile,Not compensated,0.01852,120,985,0.01009,0.02694
2011,2nd Quintile,Comp. time,0.10938,743,1481,0.09348,0.12528
2011,2nd Quintile,Some of both,0.04708,314,1481,0.03628,0.05787
2011,2nd Quintile,Paid,0.03854,249,1481,0.02874,0.04835
2011,2nd Quintile,Not compensated,0.03822,175,1481,0.02845,0.04799
2011,3rd Quintile,Comp. time,0.17118,896,1645,0.15297,0.18939
2011,3rd Quintile,Some of both,0.06724,332,1645,0.05514,0.07935
2011,3rd Quintile,Paid,0.03894,184,1645,0.02959,0.04829
2011,3rd Quintile,Not compensated,0.04368,233,1645,0.03380,0.05355
2011,4th Quintile,Comp. time,0.21076,955,1805,0.19194,0.22958
2011,4th Quintile,Some of both,0.07650,365,1805,0.06424,0.08877
2011,4th Quintile,Paid,0.03252,152,1805,0.02433,0.04070
2011,4th Quintile,Not compensated,0.05977,333,1805,0.04883,0.07071
2011,5th Quintile,Comp. time,0.19289,947,2076,0.17591,0.20987
2011,5th Quintile,Some of both,0.07623,356,2076,0.06481,0.08765
2011,5th Quintile,Paid,0.02139,110,2076,0.01517,0.02762
2011,5th Quintile,Not compensated,0.12145,663,2076,0.10739,0.13550
2012,1st Quintile,Comp. time,0.06288,561,1262,0.04948,0.07628
2012,1st Quintile,Some of both,0.03023,267,1262,0.02078,0.03968
2012,1st Quintile,Paid,0.03432,287,1262,0.02427,0.04437
2012,1st Quintile,Not compensated,0.01892,147,1262,0.01140,0.02644
2012,2nd Quintile,Comp. time,0.11816,867,1678,0.10272,0.13361
2012,2nd Quintile,Some of both,0.04945,368,1678,0.03907,0.05982
2012,2nd Quintile,Paid,0.03493,274,1678,0.02614,0.04371
2012,2nd Quintile,Not compensated,0.02534,169,1678,0.01782,0.03286
2012,3rd Quintile,Comp. time,0.17863,1143,2029,0.16195,0.19530
2012,3rd Quintile,Some of both,0.07388,393,2029,0.06249,0.08526
2012,3rd Quintile,Paid,0.04049,227,2029,0.03191,0.04906
2012,3rd Quintile,Not compensated,0.04312,266,2029,0.03428,0.05196
2012,4th Quintile,Comp. time,0.21732,1190,2206,0.20010,0.23453
2012,4th Quintile,Some of both,0.08868,470,2206,0.07682,0.10055
2012,4th Quintile,Paid,0.03194,174,2206,0.02460,0.03928
2012,4th Quintile,Not compensated,0.05209,372,2206,0.04282,0.06137
2012,5th Quintile,Comp. time,0.21071,1133,2400,0.19439,0.22703
2012,5th Quintile,Some of both,0.07734,400,2400,0.06665,0.08803
2012,5th Quintile,Paid,0.02981,139,2400,0.02300,0.03661
2012,5th Quintile,Not compensated,0.11813,728,2400,0.10522,0.13105
2013,1st Quintile,Comp. time,0.06336,522,1131,0.04915,0.07756
2013,1st Quintile,Some of both,0.03206,235,1131,0.02179,0.04233
2013,1st Quintile,Paid,0.02984,247,1131,0.01992,0.03976
2013,1st Quintile,Not compensated,0.01467,127,1131,0.00766,0.02169
2013,2nd Quintile,Comp. time,0.11314,876,1711,0.09813,0.12816
2013,2nd Quintile,Some of both,0.05077,403,1711,0.04036,0.06117
2013,2nd Quintile,Paid,0.03840,267,1711,0.02929,0.04750
2013,2nd Quintile,Not compensated,0.02167,165,1711,0.01477,0.02857
2013,3rd Quintile,Comp. time,0.15899,1063,1915,0.14261,0.17538
2013,3rd Quintile,Some of both,0.07137,404,1915,0.05984,0.08291
2013,3rd Quintile,Paid,0.03266,203,1915,0.02470,0.04063
2013,3rd Quintile,Not compensated,0.03719,245,1915,0.02871,0.04567
2013,4th Quintile,Comp. time,0.22344,1251,2199,0.20603,0.24086
2013,4th Quintile,Some of both,0.06998,403,2199,0.05931,0.08064
2013,4th Quintile,Paid,0.03336,193,2199,0.02585,0.04087
2013,4th Quintile,Not compensated,0.05610,352,2199,0.04648,0.06572
2013,5th Quintile,Comp. time,0.19330,1141,2370,0.17740,0.20920
2013,5th Quintile,Some of both,0.07512,381,2370,0.06451,0.08574
2013,5th Quintile,Paid,0.02273,124,2370,0.01673,0.02874
2013,5th Quintile,Not compensated,0.11611,724,2370,0.10321,0.12901
2014,1st Quintile,Comp. time,0.07037,543,1251,0.05619,0.08455
2014,1st Quintile,Some of both,0.02864,291,1251,0.01939,0.03788
2014,1st Quintile,Paid,0.03162,279,1251,0.02192,0.04132
2014,1st Quintile,Not compensated,0.01574,138,1251,0.00884,0.02264
2014,2nd Quintile,Comp. time,0.09612,863,1793,0.08247,0.10977
2014,2nd Quintile,Some of both,0.05780,445,1793,0.04699,0.06860
2014,2nd Quintile,Paid,0.03639,306,1793,0.02772,0.04506
2014,2nd Quintile,Not compensated,0.02486,179,1793,0.01765,0.03207
2014,3rd Quintile,Comp. time,0.16262,1106,2081,0.14676,0.17848
2014,3rd Quintile,Some of both,0.07595,469,2081,0.06456,0.08733
2014,3rd Quintile,Paid,0.03806,263,2081,0.02984,0.04629
2014,3rd Quintile,Not compensated,0.03629,243,2081,0.02825,0.04433
2014,4th Quintile,Comp. time,0.21833,1331,2381,0.20173,0.23493
2014,4th Quintile,Some of both,0.08633,518,2381,0.07505,0.09761
2014,4th Quintile,Paid,0.03238,190,2381,0.02527,0.03950
2014,4th Quintile,Not compensated,0.05394,342,2381,0.04487,0.06302
2014,5th Quintile,Comp. time,0.22206,1242,2549,0.20592,0.23819
2014,5th Quintile,Some of both,0.08336,440,2549,0.07263,0.09409
2014,5th Quintile,Paid,0.03100,159,2549,0.02427,0.03773
2014,5th Quintile,Not compensated,0.11191,708,2549,0.09967,0.12415
2018,1st Quintile,Comp. time,0.07589,476,1007,0.05952,0.09225
2018,1st Quintile,Some of both,0.03096,221,1007,0.02026,0.04167
2018,1st Quintile,Paid,0.02926,234,1007,0.01885,0.03968
2018,1st Quintile,Not compensated,0.01253,76,1007,0.00566,0.01941
2018,2nd Quintile,Comp. time,0.13310,939,1855,0.11764,0.14856
2018,2nd Quintile,Some of both,0.06748,466,1855,0.05606,0.07890
2018,2nd Quintile,Paid,0.03862,310,1855,0.02985,0.04740
2018,2nd Quintile,Not compensated,0.01944,140,1855,0.01316,0.02573
2018,3rd Quintile,Comp. time,0.18871,1147,2034,0.17171,0.20572
2018,3rd Quintile,Some of both,0.07775,468,2034,0.06611,0.08939
2018,3rd Quintile,Paid,0.03445,222,2034,0.02652,0.04238
2018,3rd Quintile,Not compensated,0.03356,197,2034,0.02573,0.04139
2018,4th Quintile,Comp. time,0.22558,1227,2195,0.20809,0.24307
2018,4th Quintile,Some of both,0.09643,479,2195,0.08408,0.10879
2018,4th Quintile,Paid,0.04207,220,2195,0.03367,0.05047
2018,4th Quintile,Not compensated,0.04982,269,2195,0.04071,0.05892
2018,5th Quintile,Comp. time,0.23683,1307,2441,0.21997,0.25370
2018,5th Quintile,Some of both,0.08432,422,2441,0.07329,0.09534
2018,5th Quintile,Paid,0.03022,153,2441,0.02343,0.03702
2018,5th Quintile,Not compensated,0.09495,559,2441,0.08332,0.10658
2020,1st Quintile,Comp. time,0.07522,435,898,0.05796,0.09249
2020,1st Quintile,Some of both,0.03580,258,898,0.02364,0.04796
2020,1st Quintile,Paid,0.02324,153,898,0.01338,0.03310
2020,1st Quintile,Not compensated,0.00914,52,898,0.00291,0.01536
2020,2nd Quintile,Comp. time,0.13728,866,1662,0.12073,0.15383
2020,2nd Quintile,Some of both,0.07611,451,1662,0.06336,0.08886
2020,2nd Quintile,Paid,0.03939,224,1662,0.03004,0.04875
2020,2nd Quintile,Not compensated,0.02054,121,1662,0.01372,0.02736
2020,3rd Quintile,Comp. time,0.20386,1085,1930,0.18588,0.22183
2020,3rd Quintile,Some of both,0.10111,505,1930,0.08765,0.11456
2020,3rd Quintile,Paid,0.03127,179,1930,0.02350,0.03903
2020,3rd Quintile,Not compensated,0.02339,161,1930,0.01664,0.03013
2020,4th Quintile,Comp. time,0.25709,1297,2174,0.23872,0.27547
2020,4th Quintile,Some of both,0.09396,436,2174,0.08169,0.10622
2020,4th Quintile,Paid,0.03588,169,2174,0.02806,0.04370
2020,4th Quintile,Not compensated,0.04754,272,2174,0.03859,0.05649
2020,5th Quintile,Comp. time,0.24267,1347,2542,0.22600,0.25934
2020,5th Quintile,Some of both,0.07421,424,2542,0.06402,0.08441
2020,5th Quintile,Paid,0.03123,161,2542,0.02447,0.03800
2020,5th Quintile,Not compensated,0.08604,610,2542,0.07513,0.09694
