year,pgisced97,pli0096_h,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2008,First Stage of Tertiary Education,Seldom,0.12201,170,1414,0.10494,0.13907
2008,First Stage of Tertiary Education,Never,0.65666,913,1414,0.63190,0.68142
2008,Second Stage of Tertiary Education,At least once per week,0.11543,560,4180,0.10574,0.12512
2008,Second Stage of Tertiary Education,At least once per month,0.09669,447,4180,0.08773,0.10565
2008,Second Stage of Tertiary Education,Seldom,0.14336,616,4180,0.13274,0.15399
2008,Second Stage of Tertiary Education,Never,0.64042,2557,4180,0.62587,0.65497
2009,Pre-primary Level,At least once per week,0.07254,48,309,0.04357,0.10150
2009,Pre-primary Level,At least once per month,0.05672,32,309,0.03089,0.08256
2009,Pre-primary Level,Seldom,0.08662,50,309,0.05521,0.11804
2009,Pre-primary Level,Never,0.39761,179,309,0.34295,0.45226
2009,Primary Level,Never,0.93327,155,155,0.89385,0.97268
2009,Lower Secondary Level,At least once per week,0.04633,99,1772,0.03654,0.05611
2009,Lower Secondary Level,At least once per month,0.03633,70,1772,0.02762,0.04505
2009,Lower Secondary Level,Seldom,0.07705,146,1772,0.06463,0.08947
2009,Lower Secondary Level,Never,0.80233,1457,1772,0.78378,0.82087
2009,Upper Secondary Level,At least once per week,0.08651,816,8987,0.08070,0.09232
2009,Upper Secondary Level,At least once per month,0.07318,707,8987,0.06779,0.07856
2009,Upper Secondary Level,Seldom,0.11884,1040,8987,0.11215,0.12553
2009,Upper Secondary Level,Never,0.70953,6424,8987,0.70014,0.71892
2009,Post-secondary Non-tertiary Level,At least once per week,0.09761,99,994,0.07915,0.11607
2009,Post-secondary Non-tertiary Level,At least once per month,0.10987,100,994,0.09042,0.12932
2009,Post-secondary Non-tertiary Level,Seldom,0.12977,116,994,0.10887,0.15067
2009,Post-secondary Non-tertiary Level,Never,0.65668,679,994,0.62715,0.68622
2009,First Stage of Tertiary Education,At least once per week,0.11011,159,1319,0.09321,0.12701
2009,First Stage of Tertiary Education,At least once per month,0.11475,171,1319,0.09754,0.13196
2009,First Stage of Tertiary Education,Seldom,0.14745,185,1319,0.12831,0.16659
2009,First Stage of Tertiary Education,Never,0.61127,804,1319,0.58495,0.63759
2009,Second Stage of Tertiary Education,At least once per week,0.12576,543,4009,0.11550,0.13603
2009,Second Stage of Tertiary Education,At least once per month,0.09315,453,4009,0.08416,0.10215
2009,Second Stage of Tertiary Education,Seldom,0.16172,640,4009,0.15032,0.17312
2009,Second Stage of Tertiary Education,Never,0.61066,2373,4009,0.59557,0.62576
2011,Pre-primary Level,At least once per week,0.06628,65,472,0.04382,0.08875
2011,Pre-primary Level,At least once per month,0.06286,50,472,0.04094,0.08478
2011,Pre-primary Level,Seldom,0.10590,83,472,0.07811,0.13369
2011,Pre-primary Level,Never,0.33716,274,472,0.29446,0.37985
2011,Primary Level,Never,0.86175,365,365,0.82629,0.89721
2011,Lower Secondary Level,At least once per week,0.06248,197,2932,0.05372,0.07124
2011,Lower Secondary Level,At least once per month,0.04074,128,2932,0.03359,0.04790
2011,Lower Secondary Level,Seldom,0.07685,241,2932,0.06721,0.08649
2011,Lower Secondary Level,Never,0.78885,2366,2932,0.77407,0.80362
2011,Upper Secondary Level,At least once per week,0.09457,1384,13850,0.08969,0.09944
2011,Upper Secondary Level,At least once per month,0.08068,1202,13850,0.07615,0.08522
2011,Upper Secondary Level,Seldom,0.12851,1647,13850,0.12294,0.13408
2011,Upper Secondary Level,Never,0.69058,9617,13850,0.68288,0.69828
2011,Post-secondary Non-tertiary Level,At least once per week,0.10968,207,1996,0.09596,0.12339
2011,Post-secondary Non-tertiary Level,At least once per month,0.09725,227,1996,0.08424,0.11025
2011,Post-secondary Non-tertiary Level,Seldom,0.13986,260,1996,0.12464,0.15508
2011,Post-secondary Non-tertiary Level,Never,0.64625,1302,1996,0.62527,0.66724
2011,First Stage of Tertiary Education,At least once per week,0.13257,280,1847,0.11710,0.14804
2011,First Stage of Tertiary Education,At least once per month,0.11538,248,1847,0.10080,0.12995
2011,First Stage of Tertiary Education,Seldom,0.15616,265,1847,0.13960,0.17272
2011,First Stage of Tertiary Education,Never,0.58541,1054,1847,0.56293,0.60788
2011,Second Stage of Tertiary Education,At least once per week,0.13577,933,6194,0.12723,0.14430
2011,Second Stage of Tertiary Education,At least once per month,0.10354,738,6194,0.09595,0.11113
2011,Second Stage of Tertiary Education,Seldom,0.16901,1048,6194,0.15968,0.17835
2011,Second Stage of Tertiary Education,Never,0.58498,3475,6194,0.57271,0.59726
2013,Pre-primary Level,At least once per week,0.07900,70,444,0.05388,0.10412
2013,Pre-primary Level,At least once per month,0.02132,33,444,0.00787,0.03478
2013,Pre-primary Level,Seldom,0.08674,66,444,0.06053,0.11295
2013,Pre-primary Level,Never,0.24904,275,444,0.20877,0.28931
2013,Primary Level,Never,0.59799,296,296,0.54204,0.65394
2013,Lower Secondary Level,At least once per week,0.06059,195,2577,0.05138,0.06980
2013,Lower Secondary Level,At least once per month,0.04674,131,2577,0.03859,0.05489
2013,Lower Secondary Level,Seldom,0.06766,194,2577,0.05796,0.07736
2013,Lower Secondary Level,Never,0.63784,2057,2577,0.61928,0.65640
2013,Upper Secondary Level,At least once per week,0.09657,1271,12332,0.09135,0.10178
2013,Upper Secondary Level,At least once per month,0.07107,1019,12332,0.06653,0.07561
2013,Upper Secondary Level,Seldom,0.09175,1197,12332,0.08666,0.09685
2013,Upper Secondary Level,Never,0.66560,8845,12332,0.65728,0.67393
2013,Post-secondary Non-tertiary Level,At least once per week,0.10488,205,1766,0.09059,0.11918
2013,Post-secondary Non-tertiary Level,At least once per month,0.06745,161,1766,0.05575,0.07915
2013,Post-secondary Non-tertiary Level,Seldom,0.09887,204,1766,0.08494,0.11279
2013,Post-secondary Non-tertiary Level,Never,0.56803,1196,1766,0.54492,0.59114
2013,First Stage of Tertiary Education,At least once per week,0.15673,269,1670,0.13929,0.17417
2013,First Stage of Tertiary Education,At least once per month,0.10576,199,1670,0.09100,0.12051
2013,First Stage of Tertiary Education,Seldom,0.12139,201,1670,0.10572,0.13706
2013,First Stage of Tertiary Education,Never,0.59796,1001,1670,0.57444,0.62148
2013,Second Stage of Tertiary Education,At least once per week,0.13527,906,5804,0.12648,0.14407
2013,Second Stage of Tertiary Education,At least once per month,0.09916,753,5804,0.09147,0.10685
2013,Second Stage of Tertiary Education,Seldom,0.11241,758,5804,0.10429,0.12054
2013,Second Stage of Tertiary Education,Never,0.56493,3387,5804,0.55217,0.57768
2015,Pre-primary Level,At least once per week,0.07072,48,371,0.04459,0.09684
2015,Pre-primary Level,At least once per month,0.03843,38,371,0.01884,0.05801
2015,Pre-primary Level,Seldom,0.11125,63,371,0.07921,0.14329
2015,Pre-primary Level,Never,0.30663,222,371,0.25965,0.35362
2015,Primary Level,Never,0.87223,478,478,0.84227,0.90219
2015,Lower Secondary Level,At least once per week,0.06278,186,2952,0.05403,0.07154
2015,Lower Secondary Level,At least once per month,0.05069,150,2952,0.04277,0.05860
2015,Lower Secondary Level,Seldom,0.08919,234,2952,0.07890,0.09947
2015,Lower Secondary Level,Never,0.77069,2382,2952,0.75552,0.78586
2015,Upper Secondary Level,At least once per week,0.09224,1149,12109,0.08708,0.09739
2015,Upper Secondary Level,At least once per month,0.08398,1037,12109,0.07904,0.08892
2015,Upper Secondary Level,Seldom,0.11975,1446,12109,0.11397,0.12553
2015,Upper Secondary Level,Never,0.69714,8477,12109,0.68896,0.70533
2015,Post-secondary Non-tertiary Level,At least once per week,0.11735,219,2148,0.10374,0.13096
2015,Post-secondary Non-tertiary Level,At least once per month,0.07427,164,2148,0.06318,0.08536
2015,Post-secondary Non-tertiary Level,Seldom,0.13980,279,2148,0.12513,0.15447
2015,Post-secondary Non-tertiary Level,Never,0.66314,1486,2148,0.64315,0.68313
2015,First Stage of Tertiary Education,At least once per week,0.13292,223,1528,0.11589,0.14995
2015,First Stage of Tertiary Education,At least once per month,0.11461,207,1528,0.09863,0.13059
2015,First Stage of Tertiary Education,Seldom,0.14849,234,1528,0.13066,0.16633
2015,First Stage of Tertiary Education,Never,0.60130,864,1528,0.57674,0.62585
2015,Second Stage of Tertiary Education,At least once per week,0.14022,918,6410,0.13172,0.14872
2015,Second Stage of Tertiary Education,At least once per month,0.10976,773,6410,0.10211,0.11742
2015,Second Stage of Tertiary Education,Seldom,0.16142,1004,6410,0.15241,0.17043
2015,Second Stage of Tertiary Education,Never,0.58647,3715,6410,0.57441,0.59853
2017,Pre-primary Level,At least once per week,0.11021,65,411,0.07990,0.14052
2017,Pre-primary Level,At least once per month,0.07142,44,411,0.04649,0.09634
2017,Pre-primary Level,Seldom,0.07144,67,411,0.04651,0.09637
2017,Pre-primary Level,Never,0.29217,235,411,0.24815,0.33619
2017,Primary Level,Never,0.76919,392,392,0.72742,0.81095
2017,Lower Secondary Level,At least once per week,0.07100,199,2727,0.06135,0.08064
2017,Lower Secondary Level,At least once per month,0.04996,142,2727,0.04178,0.05814
2017,Lower Secondary Level,Seldom,0.06501,213,2727,0.05576,0.07427
2017,Lower Secondary Level,Never,0.77017,2173,2727,0.75438,0.78597
2017,Upper Secondary Level,At least once per week,0.09876,1219,12023,0.09343,0.10410
2017,Upper Secondary Level,At least once per month,0.08433,1107,12023,0.07936,0.08930
2017,Upper Secondary Level,Seldom,0.11271,1360,12023,0.10706,0.11836
2017,Upper Secondary Level,Never,0.69516,8337,12023,0.68693,0.70339
2017,Post-secondary Non-tertiary Level,At least once per week,0.11263,247,2209,0.09944,0.12581
2017,Post-secondary Non-tertiary Level,At least once per month,0.10630,226,2209,0.09344,0.11915
2017,Post-secondary Non-tertiary Level,Seldom,0.11785,259,2209,0.10440,0.13130
2017,Post-secondary Non-tertiary Level,Never,0.65846,1477,2209,0.63868,0.67824
2017,First Stage of Tertiary Education,At least once per week,0.14980,244,1531,0.13191,0.16768
2017,First Stage of Tertiary Education,At least once per month,0.11797,232,1531,0.10181,0.13414
2017,First Stage of Tertiary Education,Seldom,0.15055,237,1531,0.13263,0.16847
2017,First Stage of Tertiary Education,Never,0.57625,818,1531,0.55149,0.60101
2017,Second Stage of Tertiary Education,At least once per week,0.15162,994,6494,0.14290,0.16034
2017,Second Stage of Tertiary Education,At least once per month,0.10624,808,6494,0.09874,0.11373
2017,Second Stage of Tertiary Education,Seldom,0.14742,983,6494,0.13880,0.15605
2017,Second Stage of Tertiary Education,Never,0.58490,3709,6494,0.57291,0.59688
2019,Pre-primary Level,At least once per week,0.09343,60,303,0.06060,0.12625
2019,Pre-primary Level,Seldom,0.10367,47,303,0.06929,0.13805
2019,Pre-primary Level,Never,0.34405,196,303,0.29047,0.39763
2019,Primary Level,Never,0.75019,339,339,0.70404,0.79634
2019,Lower Secondary Level,At least once per week,0.06300,181,2402,0.05328,0.07272
2019,Lower Secondary Level,At least once per month,0.04540,104,2402,0.03707,0.05373
2019,Lower Secondary Level,Seldom,0.06957,167,2402,0.05939,0.07975
2019,Lower Secondary Level,Never,0.77078,1950,2402,0.75397,0.78760
2019,Upper Secondary Level,At least once per week,0.10832,1290,11078,0.10253,0.11410
2019,Upper Secondary Level,At least once per month,0.07416,893,11078,0.06928,0.07904
2019,Upper Secondary Level,Seldom,0.09477,1058,11078,0.08932,0.10022
2019,Upper Secondary Level,Never,0.71471,7837,11078,0.70630,0.72311
2019,Post-secondary Non-tertiary Level,At least once per week,0.12425,284,2174,0.11038,0.13812
2019,Post-secondary Non-tertiary Level,At least once per month,0.07578,176,2174,0.06465,0.08690
2019,Post-secondary Non-tertiary Level,Seldom,0.11816,248,2174,0.10459,0.13174
2019,Post-secondary Non-tertiary Level,Never,0.67559,1466,2174,0.65591,0.69527
2019,First Stage of Tertiary Education,At least once per week,0.15570,291,1659,0.13825,0.17315
2019,First Stage of Tertiary Education,At least once per month,0.10456,221,1659,0.08983,0.11929
2019,First Stage of Tertiary Education,Seldom,0.12761,195,1659,0.11155,0.14368
2019,First Stage of Tertiary Education,Never,0.60484,952,1659,0.58130,0.62837
2019,Second Stage of Tertiary Education,At least once per week,0.14645,1118,7001,0.13817,0.15474
2019,Second Stage of Tertiary Education,At least once per month,0.10352,914,7001,0.09639,0.11066
2019,Second Stage of Tertiary Education,Seldom,0.12124,923,7001,0.11359,0.12889
2019,Second Stage of Tertiary Education,Never,0.62089,4046,7001,0.60952,0.63225
2021,Pre-primary Level,At least once per week,0.06794,31,141,0.02626,0.10963
2021,Pre-primary Level,Never,0.32307,110,141,0.24561,0.40054
2021,Primary Level,Never,0.68367,176,176,0.61477,0.75258
2021,Lower Secondary Level,At least once per week,0.07877,127,1373,0.06452,0.09303
2021,Lower Secondary Level,At least once per month,0.04862,81,1373,0.03724,0.06000
2021,Lower Secondary Level,Seldom,0.06907,121,1373,0.05565,0.08248
2021,Lower Secondary Level,Never,0.75409,1044,1373,0.73130,0.77688
2021,Upper Secondary Level,At least once per week,0.11922,877,6957,0.11160,0.12684
2021,Upper Secondary Level,At least once per month,0.09027,664,6957,0.08353,0.09700
2021,Upper Secondary Level,Seldom,0.11541,788,6957,0.10790,0.12292
2021,Upper Secondary Level,Never,0.66635,4628,6957,0.65527,0.67743
2021,Post-secondary Non-tertiary Level,At least once per week,0.12627,213,1533,0.10963,0.14290
2021,Post-secondary Non-tertiary Level,At least once per month,0.08825,144,1533,0.07405,0.10246
2021,Post-secondary Non-tertiary Level,Seldom,0.12828,208,1533,0.11154,0.14503
2021,Post-secondary Non-tertiary Level,Never,0.65353,968,1533,0.62970,0.67736
2021,First Stage of Tertiary Education,At least once per week,0.15061,175,999,0.12842,0.17280
2021,First Stage of Tertiary Education,At least once per month,0.10730,138,999,0.08810,0.12650
2021,First Stage of Tertiary Education,Seldom,0.14622,124,999,0.12430,0.16815
2021,First Stage of Tertiary Education,Never,0.58655,562,999,0.55600,0.61711
2021,Second Stage of Tertiary Education,At least once per week,0.15029,859,5306,0.14067,0.15991
2021,Second Stage of Tertiary Education,At least once per month,0.12518,706,5306,0.11628,0.13409
2021,Second Stage of Tertiary Education,Seldom,0.16063,899,5306,0.15075,0.17051
2021,Second Stage of Tertiary Education,Never,0.55567,2842,5306,0.54230,0.56905
