year,age_gr,bula_h,pli0096_h,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1988,30-45 y.,Bavaria,Never,0.69297,357,497,0.65238,0.73357
1988,30-45 y.,Berlin,Never,0.79825,80,80,0.70976,0.88675
1988,46-65 y.,Schleswig-Holstein,Never,0.69322,71,71,0.58519,0.80125
1988,46-65 y.,Hamburg,Never,0.86524,53,53,0.77243,0.95805
1988,46-65 y.,Lower Saxony,Never,0.74205,259,259,0.68866,0.79544
1988,46-65 y.,North Rhine-Westphalia,At least once per week,0.08729,64,798,0.06769,0.10688
1988,46-65 y.,North Rhine-Westphalia,At least once per month,0.07172,50,798,0.05380,0.08963
1988,46-65 y.,North Rhine-Westphalia,Seldom,0.07828,55,798,0.05963,0.09693
1988,46-65 y.,North Rhine-Westphalia,Never,0.75171,629,798,0.72172,0.78171
1988,46-65 y.,Hesse,Never,0.74184,253,253,0.68781,0.79587
1988,46-65 y.,"Rhineland-Palatinate, Saarland",Never,0.70320,189,189,0.63790,0.76851
1988,46-65 y.,Baden-Wuerttemberg,At least once per week,0.12014,53,585,0.09377,0.14651
1988,46-65 y.,Baden-Wuerttemberg,At least once per month,0.08173,37,585,0.05952,0.10395
1988,46-65 y.,Baden-Wuerttemberg,Seldom,0.18803,76,585,0.15634,0.21973
1988,46-65 y.,Baden-Wuerttemberg,Never,0.59779,419,585,0.55802,0.63756
1988,46-65 y.,Bavaria,At least once per week,0.11008,53,481,0.08208,0.13808
1988,46-65 y.,Bavaria,At least once per month,0.11178,49,481,0.08359,0.13997
1988,46-65 y.,Bavaria,Seldom,0.08663,41,481,0.06147,0.11180
1988,46-65 y.,Bavaria,Never,0.66414,338,481,0.62189,0.70639
1988,46-65 y.,Berlin,Never,0.77038,90,90,0.68300,0.85776
1988,66 and older,Hamburg,Never,0.87412,32,32,0.75735,0.99089
1988,66 and older,Lower Saxony,Never,0.89359,108,108,0.83516,0.95202
1988,66 and older,North Rhine-Westphalia,Never,0.87473,200,200,0.82873,0.92072
1988,66 and older,Hesse,Never,0.81409,86,86,0.73138,0.89679
1988,66 and older,"Rhineland-Palatinate, Saarland",Never,0.84632,83,83,0.76827,0.92438
1988,66 and older,Baden-Wuerttemberg,Never,0.78930,126,126,0.71781,0.86079
1988,66 and older,Bavaria,Never,0.81204,147,147,0.74867,0.87541
1990,17-29 y.,Schleswig-Holstein,Never,0.82614,66,66,0.73400,0.91827
1990,17-29 y.,Hamburg,Never,0.75451,31,31,0.60050,0.90852
1990,17-29 y.,Lower Saxony,Never,0.69787,208,208,0.63532,0.76043
1990,17-29 y.,North Rhine-Westphalia,At least once per week,0.06310,38,715,0.04526,0.08093
1990,17-29 y.,North Rhine-Westphalia,Seldom,0.12470,73,715,0.10046,0.14893
1990,17-29 y.,North Rhine-Westphalia,Never,0.77275,604,715,0.74201,0.80349
1990,17-29 y.,Hesse,Seldom,0.16209,31,229,0.11426,0.20993
1990,17-29 y.,Hesse,Never,0.64281,198,229,0.58061,0.70500
1990,17-29 y.,"Rhineland-Palatinate, Saarland",Never,0.78842,149,149,0.72262,0.85422
1990,17-29 y.,Baden-Wuerttemberg,At least once per week,0.11449,45,535,0.08748,0.14150
1990,17-29 y.,Baden-Wuerttemberg,At least once per month,0.11301,35,535,0.08615,0.13986
1990,17-29 y.,Baden-Wuerttemberg,Seldom,0.13782,63,535,0.10859,0.16706
1990,17-29 y.,Baden-Wuerttemberg,Never,0.62187,392,535,0.58074,0.66300
1990,17-29 y.,Bavaria,At least once per week,0.07269,31,446,0.04857,0.09681
1990,17-29 y.,Bavaria,Seldom,0.15873,65,446,0.12478,0.19269
1990,17-29 y.,Bavaria,Never,0.71198,350,446,0.66990,0.75405
1990,17-29 y.,Berlin,Never,0.85234,148,148,0.79499,0.90969
1990,17-29 y.,Brandenburg,Never,0.79543,139,139,0.72812,0.86273
1990,17-29 y.,Mecklenburg-Western Pomerania,Never,0.86307,125,125,0.80256,0.92358
1990,17-29 y.,Saxony,Seldom,0.11726,45,264,0.07838,0.15615
1990,17-29 y.,Saxony,Never,0.70597,219,264,0.65090,0.76103
1990,17-29 y.,Saxony-Anhalt,Never,0.77829,170,170,0.71566,0.84092
1990,17-29 y.,Thuringa,Never,0.80329,162,162,0.74189,0.86470
1990,30-45 y.,Schleswig-Holstein,Never,0.74769,58,58,0.63493,0.86045
1990,30-45 y.,Hamburg,Never,0.52898,33,33,0.35603,0.70193
1990,30-45 y.,Lower Saxony,Seldom,0.15542,33,214,0.10677,0.20408
1990,30-45 y.,Lower Saxony,Never,0.72237,181,214,0.66223,0.78251
1990,30-45 y.,North Rhine-Westphalia,At least once per week,0.07795,56,822,0.05961,0.09629
1990,30-45 y.,North Rhine-Westphalia,At least once per month,0.08339,59,822,0.06448,0.10230
1990,30-45 y.,North Rhine-Westphalia,Seldom,0.13829,106,822,0.11468,0.16190
1990,30-45 y.,North Rhine-Westphalia,Never,0.70004,601,822,0.66869,0.73138
1990,30-45 y.,Hesse,Seldom,0.17256,35,256,0.12618,0.21894
1990,30-45 y.,Hesse,Never,0.64287,221,256,0.58406,0.70168
1990,30-45 y.,"Rhineland-Palatinate, Saarland",Never,0.74581,127,127,0.66978,0.82183
1990,30-45 y.,Baden-Wuerttemberg,At least once per week,0.11927,53,544,0.09201,0.14654
1990,30-45 y.,Baden-Wuerttemberg,At least once per month,0.08117,40,544,0.05820,0.10414
1990,30-45 y.,Baden-Wuerttemberg,Seldom,0.18690,90,544,0.15411,0.21969
1990,30-45 y.,Baden-Wuerttemberg,Never,0.61176,361,544,0.57077,0.65275
1990,30-45 y.,Bavaria,At least once per week,0.11793,50,461,0.08845,0.14740
1990,30-45 y.,Bavaria,At least once per month,0.10021,47,461,0.07277,0.12765
1990,30-45 y.,Bavaria,Seldom,0.14467,56,461,0.11252,0.17682
1990,30-45 y.,Bavaria,Never,0.63573,308,461,0.59175,0.67970
1990,30-45 y.,Berlin,Never,0.71483,153,153,0.64306,0.78661
1990,30-45 y.,Brandenburg,At least once per month,0.15652,45,251,0.11147,0.20156
1990,30-45 y.,Brandenburg,Seldom,0.11456,31,251,0.07508,0.15404
1990,30-45 y.,Brandenburg,Never,0.66468,175,251,0.60616,0.72320
1990,30-45 y.,Mecklenburg-Western Pomerania,Never,0.72639,116,116,0.64490,0.80787
1990,30-45 y.,Saxony,At least once per week,0.06016,32,439,0.03789,0.08243
1990,30-45 y.,Saxony,At least once per month,0.16163,70,439,0.12715,0.19610
1990,30-45 y.,Saxony,Seldom,0.12493,61,439,0.09396,0.15589
1990,30-45 y.,Saxony,Never,0.63553,276,439,0.59046,0.68061
1990,30-45 y.,Saxony-Anhalt,At least once per month,0.13667,41,240,0.09312,0.18022
1990,30-45 y.,Saxony-Anhalt,Seldom,0.15182,43,240,0.10633,0.19732
1990,30-45 y.,Saxony-Anhalt,Never,0.58765,156,240,0.52524,0.65006
1990,30-45 y.,Thuringa,At least once per month,0.13790,36,188,0.08848,0.18732
1990,30-45 y.,Thuringa,Never,0.67119,152,188,0.60386,0.73853
1990,46-65 y.,Schleswig-Holstein,Never,0.74385,73,73,0.64302,0.84468
1990,46-65 y.,Hamburg,Never,0.86237,39,39,0.75283,0.97191
1990,46-65 y.,Lower Saxony,Never,0.72272,249,249,0.66700,0.77843
1990,46-65 y.,North Rhine-Westphalia,At least once per week,0.09300,61,750,0.07220,0.11380
1990,46-65 y.,North Rhine-Westphalia,At least once per month,0.08151,51,750,0.06192,0.10111
1990,46-65 y.,North Rhine-Westphalia,Seldom,0.10089,75,750,0.07932,0.12246
1990,46-65 y.,North Rhine-Westphalia,Never,0.70799,563,750,0.67543,0.74056
1990,46-65 y.,Hesse,Never,0.70694,242,242,0.64948,0.76441
1990,46-65 y.,"Rhineland-Palatinate, Saarland",Never,0.71694,164,164,0.64778,0.78610
1990,46-65 y.,Baden-Wuerttemberg,At least once per week,0.09330,39,540,0.06874,0.11785
1990,46-65 y.,Baden-Wuerttemberg,At least once per month,0.10498,44,540,0.07910,0.13086
1990,46-65 y.,Baden-Wuerttemberg,Seldom,0.19124,83,540,0.15804,0.22445
1990,46-65 y.,Baden-Wuerttemberg,Never,0.60595,374,540,0.56470,0.64721
1990,46-65 y.,Bavaria,At least once per week,0.10883,45,464,0.08046,0.13720
1990,46-65 y.,Bavaria,At least once per month,0.09707,38,464,0.07010,0.12403
1990,46-65 y.,Bavaria,Seldom,0.17259,74,464,0.13817,0.20701
1990,46-65 y.,Bavaria,Never,0.61832,307,464,0.57406,0.66257
1990,46-65 y.,Berlin,Never,0.74107,141,141,0.66851,0.81363
1990,46-65 y.,Brandenburg,At least once per month,0.16796,37,175,0.11241,0.22350
1990,46-65 y.,Brandenburg,Never,0.64062,138,175,0.56932,0.71191
1990,46-65 y.,Mecklenburg-Western Pomerania,Never,0.66621,102,102,0.57425,0.75818
1990,46-65 y.,Saxony,At least once per month,0.12652,53,394,0.09365,0.15939
1990,46-65 y.,Saxony,Seldom,0.11285,52,394,0.08157,0.14414
1990,46-65 y.,Saxony,Never,0.68382,289,394,0.63785,0.72979
1990,46-65 y.,Saxony-Anhalt,At least once per month,0.15379,36,191,0.10250,0.20509
1990,46-65 y.,Saxony-Anhalt,Never,0.66936,155,191,0.60246,0.73625
1990,46-65 y.,Thuringa,At least once per month,0.14273,35,184,0.09205,0.19341
1990,46-65 y.,Thuringa,Never,0.66592,149,184,0.59758,0.73426
1990,66 and older,Lower Saxony,Never,0.86995,103,103,0.80468,0.93523
1990,66 and older,North Rhine-Westphalia,Never,0.83098,195,195,0.77824,0.88372
1990,66 and older,Hesse,Never,0.81348,90,90,0.73255,0.89440
1990,66 and older,"Rhineland-Palatinate, Saarland",Never,0.83898,74,74,0.75467,0.92330
1990,66 and older,Baden-Wuerttemberg,Never,0.85019,137,137,0.79021,0.91017
1990,66 and older,Bavaria,Never,0.83178,161,161,0.77381,0.88974
1990,66 and older,Berlin,Never,0.91189,48,48,0.83085,0.99293
1990,66 and older,Brandenburg,Never,0.77008,51,51,0.65344,0.88671
1990,66 and older,Saxony,Never,0.80755,107,107,0.73250,0.88260
1990,66 and older,Saxony-Anhalt,Never,0.81423,77,77,0.72679,0.90167
1990,66 and older,Thuringa,Never,0.85298,62,62,0.76411,0.94185
1992,17-29 y.,Schleswig-Holstein,Never,0.91287,60,60,0.84090,0.98483
1992,17-29 y.,Lower Saxony,Seldom,0.15279,36,238,0.10698,0.19859
1992,17-29 y.,Lower Saxony,Never,0.69991,202,238,0.64156,0.75826
1992,17-29 y.,North Rhine-Westphalia,At least once per week,0.07278,39,698,0.05349,0.09206
1992,17-29 y.,North Rhine-Westphalia,Seldom,0.11434,70,698,0.09072,0.13797
1992,17-29 y.,North Rhine-Westphalia,Never,0.78221,589,698,0.75157,0.81286
1992,17-29 y.,Hesse,Seldom,0.14734,33,233,0.10173,0.19295
1992,17-29 y.,Hesse,Never,0.73856,200,233,0.68201,0.79510
1992,17-29 y.,"Rhineland-Palatinate, Saarland",Never,0.76385,129,129,0.69027,0.83742
1992,17-29 y.,Baden-Wuerttemberg,At least once per week,0.09959,46,544,0.07440,0.12478
1992,17-29 y.,Baden-Wuerttemberg,At least once per month,0.08979,38,544,0.06574,0.11383
1992,17-29 y.,Baden-Wuerttemberg,Seldom,0.14321,69,544,0.11375,0.17268
1992,17-29 y.,Baden-Wuerttemberg,Never,0.66456,391,544,0.62485,0.70427
1992,17-29 y.,Bavaria,Seldom,0.12707,56,432,0.09562,0.15851
1992,17-29 y.,Bavaria,Never,0.77099,376,432,0.73132,0.81066
1992,17-29 y.,Berlin,Never,0.85069,137,137,0.79079,0.91059
1992,17-29 y.,Brandenburg,Never,0.89209,135,135,0.83955,0.94462
1992,17-29 y.,Mecklenburg-Western Pomerania,Never,0.89557,84,84,0.82978,0.96136
1992,17-29 y.,Saxony,Never,0.78283,192,192,0.72435,0.84131
1992,17-29 y.,Saxony-Anhalt,Never,0.81827,153,153,0.75697,0.87958
1992,17-29 y.,Thuringa,Never,0.83898,140,140,0.77788,0.90009
1992,30-45 y.,Schleswig-Holstein,Never,0.75192,66,66,0.64692,0.85692
1992,30-45 y.,Hamburg,Never,0.73775,39,39,0.59790,0.87761
1992,30-45 y.,Lower Saxony,Seldom,0.15754,37,219,0.10918,0.20591
1992,30-45 y.,Lower Saxony,Never,0.71557,182,219,0.65568,0.77546
1992,30-45 y.,North Rhine-Westphalia,At least once per week,0.06351,49,828,0.04689,0.08013
1992,30-45 y.,North Rhine-Westphalia,At least once per month,0.03375,38,828,0.02144,0.04606
1992,30-45 y.,North Rhine-Westphalia,Seldom,0.14980,109,828,0.12548,0.17413
1992,30-45 y.,North Rhine-Westphalia,Never,0.74839,632,828,0.71881,0.77797
1992,30-45 y.,Hesse,Seldom,0.16155,36,250,0.11583,0.20726
1992,30-45 y.,Hesse,Never,0.68206,214,250,0.62422,0.73990
1992,30-45 y.,"Rhineland-Palatinate, Saarland",Never,0.71849,146,146,0.64528,0.79169
1992,30-45 y.,Baden-Wuerttemberg,At least once per week,0.09904,48,524,0.07344,0.12464
1992,30-45 y.,Baden-Wuerttemberg,At least once per month,0.09488,35,524,0.06976,0.11999
1992,30-45 y.,Baden-Wuerttemberg,Seldom,0.18768,83,524,0.15422,0.22115
1992,30-45 y.,Baden-Wuerttemberg,Never,0.61319,358,524,0.57145,0.65493
1992,30-45 y.,Bavaria,At least once per week,0.08652,48,485,0.06147,0.11157
1992,30-45 y.,Bavaria,At least once per month,0.08719,43,485,0.06205,0.11232
1992,30-45 y.,Bavaria,Seldom,0.10710,46,485,0.07955,0.13465
1992,30-45 y.,Bavaria,Never,0.71400,348,485,0.67375,0.75426
1992,30-45 y.,Berlin,Never,0.77231,161,161,0.70733,0.83728
1992,30-45 y.,Brandenburg,Never,0.80710,201,201,0.75241,0.86179
1992,30-45 y.,Mecklenburg-Western Pomerania,Never,0.77378,110,110,0.69524,0.85233
1992,30-45 y.,Saxony,Seldom,0.09398,40,369,0.06417,0.12380
1992,30-45 y.,Saxony,Never,0.80280,329,369,0.76215,0.84346
1992,30-45 y.,Saxony-Anhalt,Seldom,0.12825,37,237,0.08559,0.17091
