year,quintil_oecd,pli0096_h,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2015,3rd Quintile,At least once per month,0.07280,473,4872,0.06551,0.08010
2015,3rd Quintile,Seldom,0.10133,598,4872,0.09285,0.10980
2015,3rd Quintile,Never,0.57819,3258,4872,0.56432,0.59206
2015,4th Quintile,At least once per week,0.11125,667,4761,0.10231,0.12018
2015,4th Quintile,At least once per month,0.08943,574,4761,0.08132,0.09753
2015,4th Quintile,Seldom,0.12875,713,4761,0.11924,0.13827
2015,4th Quintile,Never,0.53003,2807,4761,0.51586,0.54421
2015,5th Quintile,At least once per week,0.12424,746,5098,0.11518,0.13329
2015,5th Quintile,At least once per month,0.10501,632,5098,0.09659,0.11342
2015,5th Quintile,Seldom,0.14974,840,5098,0.13995,0.15954
2015,5th Quintile,Never,0.51683,2880,5098,0.50311,0.53055
2017,1st Quintile,At least once per week,0.05687,336,4655,0.05021,0.06352
2017,1st Quintile,At least once per month,0.04744,257,4655,0.04133,0.05355
2017,1st Quintile,Seldom,0.05964,404,4655,0.05283,0.06644
2017,1st Quintile,Never,0.59800,3658,4655,0.58391,0.61208
2017,2nd Quintile,At least once per week,0.07054,423,4833,0.06332,0.07776
2017,2nd Quintile,At least once per month,0.05794,412,4833,0.05135,0.06453
2017,2nd Quintile,Seldom,0.08188,486,4833,0.07414,0.08961
2017,2nd Quintile,Never,0.61462,3512,4833,0.60090,0.62835
2017,3rd Quintile,At least once per week,0.08777,489,4399,0.07941,0.09614
2017,3rd Quintile,At least once per month,0.07386,438,4399,0.06613,0.08159
2017,3rd Quintile,Seldom,0.10311,566,4399,0.09413,0.11210
2017,3rd Quintile,Never,0.56541,2906,4399,0.55076,0.58006
2017,4th Quintile,At least once per week,0.12293,597,4324,0.11314,0.13272
2017,4th Quintile,At least once per month,0.10849,550,4324,0.09922,0.11776
2017,4th Quintile,Seldom,0.12393,653,4324,0.11410,0.13375
2017,4th Quintile,Never,0.51736,2524,4324,0.50246,0.53225
2017,5th Quintile,At least once per week,0.13172,704,4537,0.12187,0.14156
2017,5th Quintile,At least once per month,0.09067,575,4537,0.08231,0.09903
2017,5th Quintile,Seldom,0.13722,728,4537,0.12721,0.14723
2017,5th Quintile,Never,0.52756,2530,4537,0.51303,0.54209
2019,1st Quintile,At least once per week,0.04684,299,4369,0.04058,0.05311
2019,1st Quintile,At least once per month,0.02803,160,4369,0.02313,0.03292
2019,1st Quintile,Seldom,0.05600,335,4369,0.04918,0.06282
2019,1st Quintile,Never,0.62435,3575,4369,0.60999,0.63871
2019,2nd Quintile,At least once per week,0.07416,466,4739,0.06670,0.08162
2019,2nd Quintile,At least once per month,0.05055,313,4739,0.04431,0.05679
2019,2nd Quintile,Seldom,0.07557,426,4739,0.06805,0.08310
2019,2nd Quintile,Never,0.61432,3534,4739,0.60046,0.62818
2019,3rd Quintile,At least once per week,0.09597,564,4482,0.08735,0.10460
2019,3rd Quintile,At least once per month,0.06323,410,4482,0.05611,0.07036
2019,3rd Quintile,Seldom,0.10254,502,4482,0.09366,0.11142
2019,3rd Quintile,Never,0.57222,3006,4482,0.55774,0.58671
2019,4th Quintile,At least once per week,0.12228,621,4251,0.11243,0.13213
2019,4th Quintile,At least once per month,0.08872,488,4251,0.08017,0.09727
2019,4th Quintile,Seldom,0.09288,470,4251,0.08415,0.10160
2019,4th Quintile,Never,0.55018,2672,4251,0.53522,0.56514
2019,5th Quintile,At least once per week,0.13988,787,4766,0.13004,0.14973
2019,5th Quintile,At least once per month,0.09663,586,4766,0.08824,0.10502
2019,5th Quintile,Seldom,0.10586,618,4766,0.09712,0.11459
2019,5th Quintile,Never,0.55066,2775,4766,0.53653,0.56478
2021,1st Quintile,At least once per week,0.06639,286,3183,0.05774,0.07504
2021,1st Quintile,At least once per month,0.05385,224,3183,0.04601,0.06170
2021,1st Quintile,Seldom,0.07983,332,3183,0.07042,0.08925
2021,1st Quintile,Never,0.56310,2341,3183,0.54586,0.58033
2021,2nd Quintile,At least once per week,0.09772,402,3386,0.08772,0.10772
2021,2nd Quintile,At least once per month,0.06527,293,3386,0.05695,0.07359
2021,2nd Quintile,Seldom,0.08258,381,3386,0.07331,0.09185
2021,2nd Quintile,Never,0.56289,2310,3386,0.54618,0.57960
2021,3rd Quintile,At least once per week,0.10812,409,3009,0.09702,0.11922
2021,3rd Quintile,At least once per month,0.07019,288,3009,0.06106,0.07932
2021,3rd Quintile,Seldom,0.11961,416,3009,0.10802,0.13121
2021,3rd Quintile,Never,0.52180,1896,3009,0.50395,0.53965
2021,4th Quintile,At least once per week,0.11671,502,3240,0.10565,0.12777
2021,4th Quintile,At least once per month,0.10350,400,3240,0.09301,0.11399
2021,4th Quintile,Seldom,0.11619,475,3240,0.10515,0.12722
2021,4th Quintile,Never,0.52101,1863,3240,0.50381,0.53822
2021,5th Quintile,At least once per week,0.13849,765,4304,0.12817,0.14881
2021,5th Quintile,At least once per month,0.10285,607,4304,0.09378,0.11193
2021,5th Quintile,Seldom,0.12698,664,4304,0.11703,0.13693
2021,5th Quintile,Never,0.50938,2268,4304,0.49444,0.52432
