year,age_gr,pgisced97,pli0079,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1995,17-29 y.,Upper Secondary Level,Seldom,0.23519,390,1612,0.21448,0.25590
1995,17-29 y.,Upper Secondary Level,Never,0.04158,71,1612,0.03183,0.05133
1995,17-29 y.,Post-secondary Non-tertiary Level,At least once per week,0.42503,70,165,0.34937,0.50069
1995,17-29 y.,Post-secondary Non-tertiary Level,At least once per month,0.33338,55,165,0.26123,0.40553
1995,17-29 y.,Post-secondary Non-tertiary Level,Seldom,0.18360,40,165,0.12435,0.24286
1995,17-29 y.,First Stage of Tertiary Education,At least once per week,0.45423,43,81,0.34513,0.56334
1995,17-29 y.,First Stage of Tertiary Education,At least once per month,0.31232,38,81,0.21076,0.41387
1995,17-29 y.,Second Stage of Tertiary Education,At least once per week,0.40514,73,165,0.33001,0.48028
1995,17-29 y.,Second Stage of Tertiary Education,At least once per month,0.34484,55,165,0.27209,0.41758
1995,17-29 y.,Second Stage of Tertiary Education,Seldom,0.20158,37,165,0.14018,0.26298
1995,30-45 y.,Primary Level,At least once per month,0.18576,31,130,0.11865,0.25287
1995,30-45 y.,Primary Level,Seldom,0.46917,63,130,0.38305,0.55529
1995,30-45 y.,Primary Level,Never,0.23391,36,130,0.16086,0.30696
1995,30-45 y.,Lower Secondary Level,At least once per week,0.15231,72,461,0.11948,0.18515
1995,30-45 y.,Lower Secondary Level,At least once per month,0.26036,117,461,0.22025,0.30046
1995,30-45 y.,Lower Secondary Level,Seldom,0.44253,191,461,0.39714,0.48792
1995,30-45 y.,Lower Secondary Level,Never,0.13746,81,461,0.10599,0.16892
1995,30-45 y.,Upper Secondary Level,Daily,0.01733,43,2381,0.01208,0.02257
1995,30-45 y.,Upper Secondary Level,At least once per week,0.19025,395,2381,0.17448,0.20602
1995,30-45 y.,Upper Secondary Level,At least once per month,0.31304,712,2381,0.29440,0.33167
1995,30-45 y.,Upper Secondary Level,Seldom,0.40340,1004,2381,0.38369,0.42311
1995,30-45 y.,Upper Secondary Level,Never,0.07366,227,2381,0.06316,0.08415
1995,30-45 y.,Post-secondary Non-tertiary Level,At least once per week,0.31195,47,186,0.24519,0.37872
1995,30-45 y.,Post-secondary Non-tertiary Level,At least once per month,0.26505,61,186,0.20145,0.32865
1995,30-45 y.,Post-secondary Non-tertiary Level,Seldom,0.33451,78,186,0.26652,0.40250
1995,30-45 y.,First Stage of Tertiary Education,At least once per week,0.19920,61,309,0.15459,0.24380
1995,30-45 y.,First Stage of Tertiary Education,At least once per month,0.37915,123,309,0.32496,0.43333
1995,30-45 y.,First Stage of Tertiary Education,Seldom,0.35432,125,309,0.30090,0.40773
1995,30-45 y.,Second Stage of Tertiary Education,At least once per week,0.23992,180,826,0.21078,0.26906
1995,30-45 y.,Second Stage of Tertiary Education,At least once per month,0.36704,292,826,0.33415,0.39993
1995,30-45 y.,Second Stage of Tertiary Education,Seldom,0.29661,308,826,0.26544,0.32778
1995,30-45 y.,Second Stage of Tertiary Education,Never,0.05714,46,826,0.04130,0.07298
1995,46-65 y.,Primary Level,At least once per month,0.13393,43,240,0.09075,0.17711
1995,46-65 y.,Primary Level,Seldom,0.40770,106,240,0.34540,0.47000
1995,46-65 y.,Primary Level,Never,0.34622,91,240,0.28590,0.40653
1995,46-65 y.,Lower Secondary Level,At least once per week,0.12636,90,772,0.10291,0.14982
1995,46-65 y.,Lower Secondary Level,At least once per month,0.20585,154,772,0.17731,0.23439
1995,46-65 y.,Lower Secondary Level,Seldom,0.43994,331,772,0.40491,0.47498
1995,46-65 y.,Lower Secondary Level,Never,0.21491,197,772,0.18592,0.24391
1995,46-65 y.,Upper Secondary Level,Daily,0.01745,36,1974,0.01167,0.02323
1995,46-65 y.,Upper Secondary Level,At least once per week,0.17976,300,1974,0.16281,0.19670
1995,46-65 y.,Upper Secondary Level,At least once per month,0.27514,513,1974,0.25543,0.29485
1995,46-65 y.,Upper Secondary Level,Seldom,0.38758,812,1974,0.36609,0.40908
1995,46-65 y.,Upper Secondary Level,Never,0.13293,313,1974,0.11795,0.14791
1995,46-65 y.,First Stage of Tertiary Education,At least once per month,0.32618,71,183,0.25807,0.39429
1995,46-65 y.,First Stage of Tertiary Education,Seldom,0.40984,112,183,0.33839,0.48129
1995,46-65 y.,Second Stage of Tertiary Education,At least once per week,0.21432,92,575,0.18075,0.24789
1995,46-65 y.,Second Stage of Tertiary Education,At least once per month,0.33443,189,575,0.29584,0.37303
1995,46-65 y.,Second Stage of Tertiary Education,Seldom,0.35499,241,575,0.31584,0.39413
1995,46-65 y.,Second Stage of Tertiary Education,Never,0.07597,53,575,0.05430,0.09765
1995,66 and older,Lower Secondary Level,At least once per week,0.09449,36,470,0.06802,0.12096
1995,66 and older,Lower Secondary Level,At least once per month,0.16957,78,470,0.13561,0.20353
1995,66 and older,Lower Secondary Level,Seldom,0.34129,175,470,0.29838,0.38421
1995,66 and older,Lower Secondary Level,Never,0.38105,181,470,0.33709,0.42500
1995,66 and older,Upper Secondary Level,At least once per week,0.15787,105,727,0.13135,0.18440
1995,66 and older,Upper Secondary Level,At least once per month,0.18366,128,727,0.15549,0.21183
1995,66 and older,Upper Secondary Level,Seldom,0.36156,282,727,0.32661,0.39651
1995,66 and older,Upper Secondary Level,Never,0.27364,212,727,0.24121,0.30607
1995,66 and older,Second Stage of Tertiary Education,At least once per month,0.27766,42,127,0.19946,0.35586
1995,66 and older,Second Stage of Tertiary Education,Seldom,0.31738,53,127,0.23611,0.39866
1995,66 and older,Second Stage of Tertiary Education,Never,0.20742,32,127,0.13662,0.27822
1998,17-29 y.,Pre-primary Level,At least once per week,0.36608,117,305,0.31193,0.42024
1998,17-29 y.,Pre-primary Level,At least once per month,0.28308,88,305,0.23244,0.33372
1998,17-29 y.,Pre-primary Level,Seldom,0.26026,100,305,0.21094,0.30959
1998,17-29 y.,Lower Secondary Level,At least once per week,0.37264,267,714,0.33715,0.40813
1998,17-29 y.,Lower Secondary Level,At least once per month,0.27798,205,714,0.24509,0.31086
1998,17-29 y.,Lower Secondary Level,Seldom,0.25364,197,714,0.22170,0.28558
1998,17-29 y.,Lower Secondary Level,Never,0.05913,45,714,0.04182,0.07644
1998,17-29 y.,Upper Secondary Level,Daily,0.03248,50,1419,0.02326,0.04171
1998,17-29 y.,Upper Secondary Level,At least once per week,0.41208,547,1419,0.38646,0.43769
1998,17-29 y.,Upper Secondary Level,At least once per month,0.28565,415,1419,0.26214,0.30916
1998,17-29 y.,Upper Secondary Level,Seldom,0.23672,367,1419,0.21459,0.25884
1998,17-29 y.,Upper Secondary Level,Never,0.03212,40,1419,0.02294,0.04130
1998,17-29 y.,Post-secondary Non-tertiary Level,At least once per week,0.48761,67,123,0.39891,0.57631
1998,17-29 y.,Post-secondary Non-tertiary Level,At least once per month,0.36895,56,123,0.28333,0.45457
1998,17-29 y.,First Stage of Tertiary Education,At least once per week,0.35939,44,88,0.25857,0.46022
1998,17-29 y.,First Stage of Tertiary Education,At least once per month,0.40910,44,88,0.30578,0.51241
1998,17-29 y.,Second Stage of Tertiary Education,At least once per week,0.52184,77,123,0.43320,0.61048
1998,17-29 y.,Second Stage of Tertiary Education,At least once per month,0.29524,46,123,0.21430,0.37618
1998,30-45 y.,Primary Level,Seldom,0.41773,47,47,0.27521,0.56026
1998,30-45 y.,Lower Secondary Level,At least once per week,0.16221,75,470,0.12884,0.19557
1998,30-45 y.,Lower Secondary Level,At least once per month,0.32478,141,470,0.28239,0.36716
1998,30-45 y.,Lower Secondary Level,Seldom,0.38161,187,470,0.33765,0.42558
1998,30-45 y.,Lower Secondary Level,Never,0.11752,67,470,0.08837,0.14666
1998,30-45 y.,Upper Secondary Level,At least once per week,0.17372,398,2506,0.15888,0.18855
1998,30-45 y.,Upper Secondary Level,At least once per month,0.33834,820,2506,0.31981,0.35686
1998,30-45 y.,Upper Secondary Level,Seldom,0.40924,1104,2506,0.38998,0.42849
1998,30-45 y.,Upper Secondary Level,Never,0.06664,184,2506,0.05687,0.07640
1998,30-45 y.,Post-secondary Non-tertiary Level,At least once per week,0.20608,49,231,0.15381,0.25836
1998,30-45 y.,Post-secondary Non-tertiary Level,At least once per month,0.43579,104,231,0.37170,0.49987
1998,30-45 y.,Post-secondary Non-tertiary Level,Seldom,0.30134,78,231,0.24204,0.36064
1998,30-45 y.,First Stage of Tertiary Education,At least once per week,0.25452,84,340,0.20815,0.30089
1998,30-45 y.,First Stage of Tertiary Education,At least once per month,0.32155,123,340,0.27183,0.37127
1998,30-45 y.,First Stage of Tertiary Education,Seldom,0.36493,133,340,0.31368,0.41618
1998,30-45 y.,Second Stage of Tertiary Education,At least once per week,0.31438,244,899,0.28402,0.34475
1998,30-45 y.,Second Stage of Tertiary Education,At least once per month,0.34250,332,899,0.31146,0.37353
1998,30-45 y.,Second Stage of Tertiary Education,Seldom,0.31092,323,899,0.28065,0.34120
1998,46-65 y.,Primary Level,At least once per month,0.17809,39,198,0.12466,0.23151
1998,46-65 y.,Primary Level,Seldom,0.41757,89,198,0.34870,0.48643
1998,46-65 y.,Primary Level,Never,0.30346,70,198,0.23926,0.36766
1998,46-65 y.,Lower Secondary Level,At least once per week,0.12322,88,747,0.09963,0.14681
1998,46-65 y.,Lower Secondary Level,At least once per month,0.20942,159,747,0.18022,0.23862
1998,46-65 y.,Lower Secondary Level,Seldom,0.44710,338,747,0.41142,0.48277
1998,46-65 y.,Lower Secondary Level,Never,0.20048,162,747,0.17175,0.22921
1998,46-65 y.,Upper Secondary Level,Daily,0.01730,31,2182,0.01183,0.02277
1998,46-65 y.,Upper Secondary Level,At least once per week,0.17138,337,2182,0.15556,0.18719
1998,46-65 y.,Upper Secondary Level,At least once per month,0.29441,612,2182,0.27528,0.31354
1998,46-65 y.,Upper Secondary Level,Seldom,0.41610,959,2182,0.39541,0.43678
1998,46-65 y.,Upper Secondary Level,Never,0.09772,243,2182,0.08526,0.11018
1998,46-65 y.,First Stage of Tertiary Education,At least once per week,0.13807,34,247,0.09496,0.18117
1998,46-65 y.,First Stage of Tertiary Education,At least once per month,0.38619,91,247,0.32535,0.44703
1998,46-65 y.,First Stage of Tertiary Education,Seldom,0.38716,122,247,0.32629,0.44803
1998,46-65 y.,Second Stage of Tertiary Education,At least once per week,0.21857,123,693,0.18778,0.24937
1998,46-65 y.,Second Stage of Tertiary Education,At least once per month,0.34357,237,693,0.30819,0.37895
1998,46-65 y.,Second Stage of Tertiary Education,Seldom,0.35977,288,693,0.32401,0.39553
1998,46-65 y.,Second Stage of Tertiary Education,Never,0.05059,45,693,0.03426,0.06692
1998,66 and older,Lower Secondary Level,At least once per week,0.13757,67,547,0.10868,0.16647
1998,66 and older,Lower Secondary Level,At least once per month,0.15790,89,547,0.12731,0.18849
1998,66 and older,Lower Secondary Level,Seldom,0.37113,218,547,0.33060,0.41165
1998,66 and older,Lower Secondary Level,Never,0.31642,173,547,0.27741,0.35543
1998,66 and older,Upper Secondary Level,At least once per week,0.14483,115,859,0.12128,0.16838
1998,66 and older,Upper Secondary Level,At least once per month,0.22265,189,859,0.19481,0.25048
1998,66 and older,Upper Secondary Level,Seldom,0.38337,354,859,0.35083,0.41590
1998,66 and older,Upper Secondary Level,Never,0.22742,201,859,0.19938,0.25547
1998,66 and older,First Stage of Tertiary Education,Seldom,0.43641,36,36,0.27211,0.60072
1998,66 and older,Second Stage of Tertiary Education,At least once per month,0.24215,45,154,0.17427,0.31003
1998,66 and older,Second Stage of Tertiary Education,Seldom,0.38874,76,154,0.31150,0.46598
1998,66 and older,Second Stage of Tertiary Education,Never,0.17655,33,154,0.11613,0.23696
2003,17-29 y.,Pre-primary Level,At least once per week,0.39858,253,580,0.35870,0.43846
2003,17-29 y.,Pre-primary Level,At least once per month,0.25920,167,580,0.22350,0.29489
2003,17-29 y.,Pre-primary Level,Seldom,0.28944,160,580,0.25250,0.32638
2003,17-29 y.,Lower Secondary Level,At least once per week,0.37229,302,800,0.33877,0.40581
2003,17-29 y.,Lower Secondary Level,At least once per month,0.25582,222,800,0.22556,0.28607
2003,17-29 y.,Lower Secondary Level,Seldom,0.27514,219,800,0.24417,0.30611
2003,17-29 y.,Lower Secondary Level,Never,0.07278,57,800,0.05476,0.09079
2003,17-29 y.,Upper Secondary Level,Daily,0.02586,42,1745,0.01841,0.03331
2003,17-29 y.,Upper Secondary Level,At least once per week,0.39430,684,1745,0.37137,0.41724
2003,17-29 y.,Upper Secondary Level,At least once per month,0.30313,552,1745,0.28156,0.32470
2003,17-29 y.,Upper Secondary Level,Seldom,0.23087,403,1745,0.21109,0.25065
2003,17-29 y.,Upper Secondary Level,Never,0.04344,64,1745,0.03388,0.05301
2003,17-29 y.,Post-secondary Non-tertiary Level,At least once per week,0.42462,119,263,0.36477,0.48447
2003,17-29 y.,Post-secondary Non-tertiary Level,At least once per month,0.28551,87,263,0.23082,0.34020
2003,17-29 y.,Post-secondary Non-tertiary Level,Seldom,0.20842,57,263,0.15924,0.25760
2003,17-29 y.,Second Stage of Tertiary Education,At least once per week,0.43744,90,190,0.36672,0.50817
2003,17-29 y.,Second Stage of Tertiary Education,At least once per month,0.28100,62,190,0.21692,0.34508
2003,17-29 y.,Second Stage of Tertiary Education,Seldom,0.21210,38,190,0.15382,0.27038
2003,30-45 y.,Lower Secondary Level,At least once per week,0.15069,62,429,0.11680,0.18459
2003,30-45 y.,Lower Secondary Level,At least once per month,0.25914,112,429,0.21763,0.30065
2003,30-45 y.,Lower Secondary Level,Seldom,0.40906,184,429,0.36248,0.45564
2003,30-45 y.,Lower Secondary Level,Never,0.16653,71,429,0.13123,0.20182
2003,30-45 y.,Upper Secondary Level,Daily,0.01230,43,3576,0.00869,0.01592
2003,30-45 y.,Upper Secondary Level,At least once per week,0.16740,615,3576,0.15516,0.17963
2003,30-45 y.,Upper Secondary Level,At least once per month,0.31494,1199,3576,0.29972,0.33017
2003,30-45 y.,Upper Secondary Level,Seldom,0.42079,1444,3576,0.40461,0.43698
2003,30-45 y.,Upper Secondary Level,Never,0.08362,275,3576,0.07454,0.09269
2003,30-45 y.,Post-secondary Non-tertiary Level,At least once per week,0.22734,113,506,0.19078,0.26389
2003,30-45 y.,Post-secondary Non-tertiary Level,At least once per month,0.35966,204,506,0.31780,0.40152
2003,30-45 y.,Post-secondary Non-tertiary Level,Seldom,0.33931,189,506,0.29802,0.38061
2003,30-45 y.,First Stage of Tertiary Education,At least once per week,0.21138,156,672,0.18049,0.24228
2003,30-45 y.,First Stage of Tertiary Education,At least once per month,0.31109,237,672,0.27606,0.34612
2003,30-45 y.,First Stage of Tertiary Education,Seldom,0.42686,279,672,0.38944,0.46429
2003,30-45 y.,Second Stage of Tertiary Education,At least once per week,0.29841,450,1548,0.27561,0.32121
2003,30-45 y.,Second Stage of Tertiary Education,At least once per month,0.36372,585,1548,0.33975,0.38769
2003,30-45 y.,Second Stage of Tertiary Education,Seldom,0.29447,477,1548,0.27175,0.31718
2003,30-45 y.,Second Stage of Tertiary Education,Never,0.02346,36,1548,0.01592,0.03101
2003,46-65 y.,Primary Level,Never,0.45134,49,49,0.31056,0.59212
2003,46-65 y.,Lower Secondary Level,At least once per week,0.09082,73,686,0.06930,0.11234
2003,46-65 y.,Lower Secondary Level,At least once per month,0.26927,172,686,0.23605,0.30249
2003,46-65 y.,Lower Secondary Level,Seldom,0.45126,309,686,0.41399,0.48852
2003,46-65 y.,Lower Secondary Level,Never,0.18249,132,686,0.15356,0.21141
2003,46-65 y.,Upper Secondary Level,Daily,0.01535,59,3882,0.01148,0.01922
2003,46-65 y.,Upper Secondary Level,At least once per week,0.16643,672,3882,0.15472,0.17815
2003,46-65 y.,Upper Secondary Level,At least once per month,0.28970,1118,3882,0.27543,0.30397
2003,46-65 y.,Upper Secondary Level,Seldom,0.42247,1646,3882,0.40693,0.43802
2003,46-65 y.,Upper Secondary Level,Never,0.10431,387,3882,0.09469,0.11392
2003,46-65 y.,Post-secondary Non-tertiary Level,At least once per week,0.18659,49,208,0.13351,0.23966
2003,46-65 y.,Post-secondary Non-tertiary Level,At least once per month,0.29750,65,208,0.23522,0.35978
2003,46-65 y.,Post-secondary Non-tertiary Level,Seldom,0.40040,94,208,0.33365,0.46715
2003,46-65 y.,First Stage of Tertiary Education,At least once per week,0.19526,118,636,0.16443,0.22609
2003,46-65 y.,First Stage of Tertiary Education,At least once per month,0.29084,202,636,0.25552,0.32617
2003,46-65 y.,First Stage of Tertiary Education,Seldom,0.42888,272,636,0.39039,0.46738
2003,46-65 y.,First Stage of Tertiary Education,Never,0.06722,44,636,0.04775,0.08670
2003,46-65 y.,Second Stage of Tertiary Education,Daily,0.02111,40,1998,0.01480,0.02741
2003,46-65 y.,Second Stage of Tertiary Education,At least once per week,0.25920,538,1998,0.23998,0.27842
2003,46-65 y.,Second Stage of Tertiary Education,At least once per month,0.31799,673,1998,0.29756,0.33841
2003,46-65 y.,Second Stage of Tertiary Education,Seldom,0.35430,689,1998,0.33332,0.37528
2003,46-65 y.,Second Stage of Tertiary Education,Never,0.04449,58,1998,0.03545,0.05354
2003,66 and older,Lower Secondary Level,At least once per week,0.09652,68,777,0.07574,0.11729
2003,66 and older,Lower Secondary Level,At least once per month,0.16886,131,777,0.14250,0.19522
2003,66 and older,Lower Secondary Level,Seldom,0.39233,318,777,0.35798,0.42669
2003,66 and older,Lower Secondary Level,Never,0.33520,260,777,0.30199,0.36842
2003,66 and older,Upper Secondary Level,At least once per week,0.13473,255,1865,0.11923,0.15023
2003,66 and older,Upper Secondary Level,At least once per month,0.23821,449,1865,0.21888,0.25755
2003,66 and older,Upper Secondary Level,Seldom,0.39388,761,1865,0.37170,0.41606
2003,66 and older,Upper Secondary Level,Never,0.21900,400,1865,0.20023,0.23778
2003,66 and older,Post-secondary Non-tertiary Level,Seldom,0.41517,37,37,0.25421,0.57614
2003,66 and older,First Stage of Tertiary Education,At least once per week,0.16313,34,244,0.11668,0.20959
2003,66 and older,First Stage of Tertiary Education,At least once per month,0.26532,67,244,0.20981,0.32083
2003,66 and older,First Stage of Tertiary Education,Seldom,0.38584,104,244,0.32463,0.44704
2003,66 and older,First Stage of Tertiary Education,Never,0.17309,39,244,0.12552,0.22066
2003,66 and older,Second Stage of Tertiary Education,At least once per week,0.19553,127,565,0.16279,0.22826
2003,66 and older,Second Stage of Tertiary Education,At least once per month,0.27135,171,565,0.23466,0.30805
2003,66 and older,Second Stage of Tertiary Education,Seldom,0.41545,216,565,0.37478,0.45612
2003,66 and older,Second Stage of Tertiary Education,Never,0.10230,51,565,0.07729,0.12731
2008,17-29 y.,Pre-primary Level,At least once per week,0.21109,129,342,0.16778,0.25440
2008,17-29 y.,Pre-primary Level,At least once per month,0.22315,129,342,0.17896,0.26735
2008,17-29 y.,Pre-primary Level,Seldom,0.13034,84,342,0.09460,0.16607
2008,17-29 y.,Lower Secondary Level,At least once per week,0.29634,168,521,0.25709,0.33559
2008,17-29 y.,Lower Secondary Level,At least once per month,0.28109,169,521,0.24246,0.31973
2008,17-29 y.,Lower Secondary Level,Seldom,0.24346,151,521,0.20657,0.28034
2008,17-29 y.,Lower Secondary Level,Never,0.07032,33,521,0.04835,0.09230
2008,17-29 y.,Upper Secondary Level,At least once per week,0.39827,537,1384,0.37247,0.42407
2008,17-29 y.,Upper Secondary Level,At least once per month,0.31099,449,1384,0.28660,0.33539
2008,17-29 y.,Upper Secondary Level,Seldom,0.24466,353,1384,0.22200,0.26732
2008,17-29 y.,Upper Secondary Level,Never,0.02751,45,1384,0.01889,0.03613
2008,17-29 y.,Post-secondary Non-tertiary Level,At least once per week,0.38733,74,218,0.32252,0.45215
2008,17-29 y.,Post-secondary Non-tertiary Level,At least once per month,0.36819,93,218,0.30402,0.43237
2008,17-29 y.,Post-secondary Non-tertiary Level,Seldom,0.19863,51,218,0.14554,0.25171
2008,17-29 y.,Second Stage of Tertiary Education,At least once per week,0.46866,111,229,0.40389,0.53344
2008,17-29 y.,Second Stage of Tertiary Education,At least once per month,0.28866,78,229,0.22984,0.34748
2008,17-29 y.,Second Stage of Tertiary Education,Seldom,0.18776,40,229,0.13707,0.23845
2008,30-45 y.,Lower Secondary Level,At least once per week,0.13762,48,311,0.09927,0.17597
2008,30-45 y.,Lower Secondary Level,At least once per month,0.21295,67,311,0.16738,0.25852
2008,30-45 y.,Lower Secondary Level,Seldom,0.43477,142,311,0.37958,0.48995
2008,30-45 y.,Lower Secondary Level,Never,0.19812,54,311,0.15375,0.24249
2008,30-45 y.,Upper Secondary Level,At least once per week,0.17558,436,2574,0.16088,0.19028
2008,30-45 y.,Upper Secondary Level,At least once per month,0.29973,792,2574,0.28203,0.31743
2008,30-45 y.,Upper Secondary Level,Seldom,0.43128,1175,2574,0.41214,0.45042
2008,30-45 y.,Upper Secondary Level,Never,0.07544,171,2574,0.06523,0.08564
2008,30-45 y.,Post-secondary Non-tertiary Level,At least once per week,0.20688,97,452,0.16950,0.24426
2008,30-45 y.,Post-secondary Non-tertiary Level,At least once per month,0.35413,172,452,0.30999,0.39826
2008,30-45 y.,Post-secondary Non-tertiary Level,Seldom,0.38605,183,452,0.34112,0.43098
2008,30-45 y.,First Stage of Tertiary Education,At least once per week,0.17202,91,458,0.13742,0.20662
