year,age_gr,bula_h,plj0175,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2016,46-65 y.,Lower Saxony,Yes,0.84139,675,706,0.81442,0.86836
2016,46-65 y.,Lower Saxony,No,0.03684,31,706,0.02294,0.05075
2016,46-65 y.,Bremen,Yes,0.77644,35,35,0.63639,0.91648
2016,46-65 y.,North Rhine-Westphalia,Yes,0.78475,1289,1358,0.76288,0.80662
2016,46-65 y.,North Rhine-Westphalia,No,0.03183,69,1358,0.02249,0.04117
2016,46-65 y.,Hesse,Yes,0.74573,458,489,0.70709,0.78436
2016,46-65 y.,Hesse,No,0.04526,31,489,0.02682,0.06370
2016,46-65 y.,"Rhineland-Palatinate, Saarland",Yes,0.75882,396,396,0.71663,0.80101
2016,46-65 y.,Baden-Wuerttemberg,Yes,0.70902,686,750,0.67649,0.74155
2016,46-65 y.,Baden-Wuerttemberg,No,0.06705,64,750,0.04914,0.08497
2016,46-65 y.,Bavaria,Yes,0.77690,1042,1120,0.75251,0.80129
2016,46-65 y.,Bavaria,No,0.05426,78,1120,0.04099,0.06753
2016,46-65 y.,Berlin,Yes,0.88940,254,254,0.85075,0.92805
2016,46-65 y.,Brandenburg,Yes,0.90026,323,323,0.86753,0.93299
2016,46-65 y.,Mecklenburg-Western Pomerania,Yes,0.88756,171,171,0.84007,0.93504
2016,46-65 y.,Saxony,Yes,0.92234,485,485,0.89850,0.94618
2016,46-65 y.,Saxony-Anhalt,Yes,0.91760,286,286,0.88568,0.94953
2016,46-65 y.,Thuringa,Yes,0.95734,315,315,0.93498,0.97969
2016,66 and older,Schleswig-Holstein,Yes,0.82205,133,133,0.75680,0.88730
2016,66 and older,Hamburg,Yes,0.89083,86,86,0.82454,0.95713
2016,66 and older,Lower Saxony,Yes,0.88745,429,429,0.85750,0.91739
2016,66 and older,North Rhine-Westphalia,Yes,0.86896,786,786,0.84536,0.89257
2016,66 and older,Hesse,Yes,0.85353,232,232,0.80794,0.89913
2016,66 and older,"Rhineland-Palatinate, Saarland",Yes,0.91139,263,263,0.87698,0.94580
2016,66 and older,Baden-Wuerttemberg,Yes,0.84534,423,423,0.81085,0.87984
2016,66 and older,Bavaria,Yes,0.83303,612,654,0.80443,0.86164
2016,66 and older,Bavaria,No,0.03952,42,654,0.02458,0.05447
2016,66 and older,Berlin,Yes,0.92359,176,176,0.88423,0.96295
2016,66 and older,Brandenburg,Yes,0.99110,224,224,0.97877,1.00343
2016,66 and older,Mecklenburg-Western Pomerania,Yes,0.95394,118,118,0.91595,0.99192
2016,66 and older,Saxony,Yes,0.94895,320,320,0.92479,0.97310
2016,66 and older,Saxony-Anhalt,Yes,0.99074,182,182,0.97679,1.00469
2016,66 and older,Thuringa,Yes,0.98250,200,200,0.96429,1.00072
2017,17-29 y.,Schleswig-Holstein,Yes,0.76569,127,127,0.69173,0.83965
2017,17-29 y.,Hamburg,Yes,0.68665,44,44,0.54800,0.82529
2017,17-29 y.,Lower Saxony,Yes,0.72301,376,420,0.68016,0.76586
2017,17-29 y.,Lower Saxony,No,0.06016,44,420,0.03739,0.08292
2017,17-29 y.,North Rhine-Westphalia,Yes,0.59766,605,760,0.56277,0.63255
2017,17-29 y.,North Rhine-Westphalia,No,0.12448,155,760,0.10099,0.14796
2017,17-29 y.,Hesse,Yes,0.64200,195,245,0.58184,0.70215
2017,17-29 y.,Hesse,No,0.09622,50,245,0.05922,0.13322
2017,17-29 y.,"Rhineland-Palatinate, Saarland",Yes,0.59600,146,146,0.51613,0.67587
2017,17-29 y.,Baden-Wuerttemberg,Yes,0.63874,324,397,0.59143,0.68606
2017,17-29 y.,Baden-Wuerttemberg,No,0.11985,73,397,0.08786,0.15184
2017,17-29 y.,Bavaria,Yes,0.67806,483,554,0.63912,0.71701
2017,17-29 y.,Bavaria,No,0.07453,71,554,0.05264,0.09641
2017,17-29 y.,Berlin,Yes,0.61974,98,98,0.52313,0.71634
2017,17-29 y.,Brandenburg,Yes,0.74079,94,94,0.65173,0.82985
2017,17-29 y.,Mecklenburg-Western Pomerania,Yes,0.86841,66,66,0.78623,0.95059
2017,17-29 y.,Saxony,Yes,0.89868,222,222,0.85889,0.93846
2017,17-29 y.,Saxony-Anhalt,Yes,0.86410,115,115,0.80119,0.92701
2017,17-29 y.,Thuringa,Yes,0.79351,103,103,0.71496,0.87207
2017,30-45 y.,Schleswig-Holstein,Yes,0.81035,216,216,0.75795,0.86275
2017,30-45 y.,Hamburg,Yes,0.64766,76,76,0.53955,0.75578
2017,30-45 y.,Lower Saxony,Yes,0.75895,446,478,0.72057,0.79734
2017,30-45 y.,Lower Saxony,No,0.03127,32,478,0.01565,0.04689
2017,30-45 y.,Bremen,Yes,0.70950,32,32,0.54969,0.86932
2017,30-45 y.,North Rhine-Westphalia,Yes,0.64610,808,926,0.61528,0.67691
2017,30-45 y.,North Rhine-Westphalia,No,0.06496,118,926,0.04907,0.08084
2017,30-45 y.,Hesse,Yes,0.62323,282,282,0.56657,0.67989
2017,30-45 y.,"Rhineland-Palatinate, Saarland",Yes,0.64295,198,198,0.57604,0.70986
2017,30-45 y.,Baden-Wuerttemberg,Yes,0.58078,490,551,0.53954,0.62201
2017,30-45 y.,Baden-Wuerttemberg,No,0.07222,61,551,0.05058,0.09385
2017,30-45 y.,Bavaria,Yes,0.65334,703,783,0.61998,0.68669
2017,30-45 y.,Bavaria,No,0.06047,80,783,0.04377,0.07718
2017,30-45 y.,Berlin,Yes,0.75589,203,203,0.69665,0.81513
2017,30-45 y.,Brandenburg,Yes,0.90832,208,208,0.86901,0.94763
2017,30-45 y.,Mecklenburg-Western Pomerania,Yes,0.94060,144,144,0.90185,0.97934
2017,30-45 y.,Saxony,Yes,0.87264,404,404,0.84009,0.90519
2017,30-45 y.,Saxony-Anhalt,Yes,0.93495,200,200,0.90068,0.96921
2017,30-45 y.,Thuringa,Yes,0.88654,218,218,0.84434,0.92874
2017,46-65 y.,Schleswig-Holstein,Yes,0.86657,259,259,0.82508,0.90807
2017,46-65 y.,Hamburg,Yes,0.78002,117,117,0.70464,0.85540
2017,46-65 y.,Lower Saxony,Yes,0.82773,828,828,0.80199,0.85346
2017,46-65 y.,Bremen,Yes,0.73010,56,56,0.61278,0.84742
2017,46-65 y.,North Rhine-Westphalia,Yes,0.77687,1573,1651,0.75678,0.79696
2017,46-65 y.,North Rhine-Westphalia,No,0.03385,78,1651,0.02513,0.04258
2017,46-65 y.,Hesse,Yes,0.75658,525,560,0.72100,0.79215
2017,46-65 y.,Hesse,No,0.04471,35,560,0.02758,0.06184
2017,46-65 y.,"Rhineland-Palatinate, Saarland",Yes,0.75731,432,432,0.71683,0.79778
2017,46-65 y.,Baden-Wuerttemberg,Yes,0.72085,830,893,0.69141,0.75029
2017,46-65 y.,Baden-Wuerttemberg,No,0.05653,63,893,0.04138,0.07169
2017,46-65 y.,Bavaria,Yes,0.77276,1214,1322,0.75016,0.79536
2017,46-65 y.,Bavaria,No,0.04842,108,1322,0.03684,0.05999
2017,46-65 y.,Berlin,Yes,0.83802,272,272,0.79415,0.88188
2017,46-65 y.,Brandenburg,Yes,0.90548,378,378,0.87595,0.93501
2017,46-65 y.,Mecklenburg-Western Pomerania,Yes,0.95332,205,205,0.92437,0.98227
2017,46-65 y.,Saxony,Yes,0.93599,570,570,0.91587,0.95610
2017,46-65 y.,Saxony-Anhalt,Yes,0.88254,332,332,0.84785,0.91723
2017,46-65 y.,Thuringa,Yes,0.92458,362,362,0.89734,0.95182
2017,66 and older,Schleswig-Holstein,Yes,0.81541,154,154,0.75393,0.87688
2017,66 and older,Hamburg,Yes,0.87856,84,84,0.80829,0.94883
2017,66 and older,Lower Saxony,Yes,0.90663,450,450,0.87971,0.93354
2017,66 and older,North Rhine-Westphalia,Yes,0.86004,801,801,0.83600,0.88408
2017,66 and older,Hesse,Yes,0.85175,244,244,0.80708,0.89643
2017,66 and older,"Rhineland-Palatinate, Saarland",Yes,0.92758,279,279,0.89711,0.95804
2017,66 and older,Baden-Wuerttemberg,Yes,0.81405,443,443,0.77778,0.85032
2017,66 and older,Bavaria,Yes,0.84025,665,703,0.81315,0.86735
2017,66 and older,Bavaria,No,0.03836,38,703,0.02415,0.05257
2017,66 and older,Berlin,Yes,0.92804,189,189,0.89110,0.96498
2017,66 and older,Brandenburg,Yes,0.99022,233,233,0.97756,1.00288
2017,66 and older,Mecklenburg-Western Pomerania,Yes,0.92872,122,122,0.88287,0.97456
2017,66 and older,Saxony,Yes,0.95306,339,339,0.93051,0.97561
2017,66 and older,Saxony-Anhalt,Yes,0.98604,190,190,0.96932,1.00277
2017,66 and older,Thuringa,Yes,0.98531,203,203,0.96872,1.00190
2018,17-29 y.,Schleswig-Holstein,Yes,0.77875,129,129,0.70684,0.85066
2018,17-29 y.,Hamburg,Yes,0.61312,39,39,0.45826,0.76797
2018,17-29 y.,Lower Saxony,Yes,0.69523,343,392,0.64960,0.74085
2018,17-29 y.,Lower Saxony,No,0.06951,49,392,0.04430,0.09471
2018,17-29 y.,North Rhine-Westphalia,Yes,0.58196,637,805,0.54787,0.61606
2018,17-29 y.,North Rhine-Westphalia,No,0.13321,168,805,0.10972,0.15669
2018,17-29 y.,Hesse,Yes,0.66585,213,261,0.60852,0.72319
2018,17-29 y.,Hesse,No,0.09419,48,261,0.05869,0.12970
2018,17-29 y.,"Rhineland-Palatinate, Saarland",Yes,0.66032,163,163,0.58739,0.73325
2018,17-29 y.,Baden-Wuerttemberg,Yes,0.65007,294,370,0.60141,0.69874
2018,17-29 y.,Baden-Wuerttemberg,No,0.12269,76,370,0.08921,0.15616
2018,17-29 y.,Bavaria,Yes,0.69930,458,535,0.66040,0.73819
2018,17-29 y.,Bavaria,No,0.10198,77,535,0.07631,0.12765
2018,17-29 y.,Berlin,Yes,0.71787,115,115,0.63525,0.80048
2018,17-29 y.,Brandenburg,Yes,0.76724,96,96,0.68226,0.85222
2018,17-29 y.,Mecklenburg-Western Pomerania,Yes,0.83596,68,68,0.74729,0.92463
2018,17-29 y.,Saxony,Yes,0.84524,207,207,0.79585,0.89463
2018,17-29 y.,Saxony-Anhalt,Yes,0.76569,114,114,0.68759,0.84379
2018,17-29 y.,Thuringa,Yes,0.77440,104,104,0.69368,0.85512
2018,30-45 y.,Schleswig-Holstein,Yes,0.81611,193,193,0.76131,0.87090
2018,30-45 y.,Hamburg,Yes,0.70019,78,78,0.59785,0.80253
2018,30-45 y.,Lower Saxony,Yes,0.73239,389,389,0.68834,0.77644
2018,30-45 y.,Bremen,Yes,0.69788,32,32,0.53623,0.85952
2018,30-45 y.,North Rhine-Westphalia,Yes,0.62537,734,861,0.59302,0.65772
2018,30-45 y.,North Rhine-Westphalia,No,0.07246,127,861,0.05514,0.08979
2018,30-45 y.,Hesse,Yes,0.59241,250,250,0.53137,0.65344
2018,30-45 y.,"Rhineland-Palatinate, Saarland",Yes,0.65443,196,196,0.58768,0.72117
2018,30-45 y.,Baden-Wuerttemberg,Yes,0.55265,440,492,0.50867,0.59663
2018,30-45 y.,Baden-Wuerttemberg,No,0.06060,52,492,0.03950,0.08170
2018,30-45 y.,Bavaria,Yes,0.68042,647,711,0.64612,0.71472
2018,30-45 y.,Bavaria,No,0.04570,64,711,0.03034,0.06106
2018,30-45 y.,Berlin,Yes,0.72175,217,217,0.66199,0.78152
2018,30-45 y.,Brandenburg,Yes,0.89948,203,203,0.85802,0.94095
2018,30-45 y.,Mecklenburg-Western Pomerania,Yes,0.93983,143,143,0.90072,0.97895
2018,30-45 y.,Saxony,Yes,0.90919,388,388,0.88056,0.93782
2018,30-45 y.,Saxony-Anhalt,Yes,0.90903,193,193,0.86836,0.94971
2018,30-45 y.,Thuringa,Yes,0.82480,193,193,0.77103,0.87857
2018,46-65 y.,Schleswig-Holstein,Yes,0.87099,246,246,0.82901,0.91296
2018,46-65 y.,Hamburg,Yes,0.79298,115,115,0.71861,0.86736
2018,46-65 y.,Lower Saxony,Yes,0.83879,801,801,0.81331,0.86427
2018,46-65 y.,Bremen,Yes,0.70000,60,60,0.58307,0.81693
2018,46-65 y.,North Rhine-Westphalia,Yes,0.75305,1489,1573,0.73173,0.77437
2018,46-65 y.,North Rhine-Westphalia,No,0.03693,84,1573,0.02760,0.04625
2018,46-65 y.,Hesse,Yes,0.77739,515,515,0.74143,0.81336
2018,46-65 y.,"Rhineland-Palatinate, Saarland",Yes,0.77356,427,427,0.73382,0.81330
2018,46-65 y.,Baden-Wuerttemberg,Yes,0.73117,761,832,0.70103,0.76132
2018,46-65 y.,Baden-Wuerttemberg,No,0.07421,71,832,0.05639,0.09203
2018,46-65 y.,Bavaria,Yes,0.77139,1165,1253,0.74813,0.79465
2018,46-65 y.,Bavaria,No,0.04836,88,1253,0.03648,0.06024
2018,46-65 y.,Berlin,Yes,0.84933,259,259,0.80568,0.89299
2018,46-65 y.,Brandenburg,Yes,0.92100,370,370,0.89348,0.94853
2018,46-65 y.,Mecklenburg-Western Pomerania,Yes,0.90933,199,199,0.86933,0.94933
2018,46-65 y.,Saxony,Yes,0.95712,557,557,0.94028,0.97396
2018,46-65 y.,Saxony-Anhalt,Yes,0.93176,335,335,0.90471,0.95880
2018,46-65 y.,Thuringa,Yes,0.92743,351,351,0.90025,0.95461
2018,66 and older,Schleswig-Holstein,Yes,0.80271,153,153,0.73945,0.86598
2018,66 and older,Hamburg,Yes,0.88101,91,91,0.81411,0.94790
2018,66 and older,Lower Saxony,Yes,0.86893,419,419,0.83658,0.90128
2018,66 and older,Bremen,Yes,0.83093,35,35,0.70494,0.95692
2018,66 and older,North Rhine-Westphalia,Yes,0.85242,808,808,0.82795,0.87689
2018,66 and older,Hesse,Yes,0.85933,242,242,0.81543,0.90322
2018,66 and older,"Rhineland-Palatinate, Saarland",Yes,0.87411,264,264,0.83402,0.91420
2018,66 and older,Baden-Wuerttemberg,Yes,0.80231,430,430,0.76463,0.84000
2018,66 and older,Bavaria,Yes,0.80673,651,701,0.77748,0.83598
2018,66 and older,Bavaria,No,0.05903,50,701,0.04157,0.07649
2018,66 and older,Berlin,Yes,0.93074,182,182,0.89375,0.96773
2018,66 and older,Brandenburg,Yes,0.96878,235,235,0.94649,0.99106
2018,66 and older,Mecklenburg-Western Pomerania,Yes,0.97580,144,144,0.95061,1.00099
2018,66 and older,Saxony,Yes,0.94425,353,353,0.92028,0.96822
2018,66 and older,Saxony-Anhalt,Yes,0.94850,186,186,0.91665,0.98035
2018,66 and older,Thuringa,Yes,0.97443,191,191,0.95198,0.99687
2020,17-29 y.,Schleswig-Holstein,Yes,0.77367,98,98,0.69039,0.85694
2020,17-29 y.,Hamburg,Yes,0.59639,35,35,0.43147,0.76131
2020,17-29 y.,Lower Saxony,Yes,0.65000,299,347,0.59974,0.70026
2020,17-29 y.,Lower Saxony,No,0.05907,48,347,0.03423,0.08392
2020,17-29 y.,North Rhine-Westphalia,Yes,0.63790,582,728,0.60296,0.67284
2020,17-29 y.,North Rhine-Westphalia,No,0.11198,146,728,0.08906,0.13490
2020,17-29 y.,Hesse,Yes,0.77981,206,243,0.72760,0.83202
2020,17-29 y.,Hesse,No,0.06190,37,243,0.03154,0.09226
2020,17-29 y.,"Rhineland-Palatinate, Saarland",Yes,0.72535,132,163,0.65662,0.79409
2020,17-29 y.,"Rhineland-Palatinate, Saarland",No,0.06441,31,163,0.02661,0.10221
2020,17-29 y.,Baden-Wuerttemberg,Yes,0.65497,287,358,0.60566,0.70428
2020,17-29 y.,Baden-Wuerttemberg,No,0.13103,71,358,0.09603,0.16603
2020,17-29 y.,Bavaria,Yes,0.71636,412,493,0.67653,0.75619
2020,17-29 y.,Bavaria,No,0.09346,81,493,0.06774,0.11918
2020,17-29 y.,Berlin,Yes,0.72884,96,96,0.63944,0.81823
2020,17-29 y.,Brandenburg,Yes,0.75286,99,99,0.66745,0.83826
2020,17-29 y.,Mecklenburg-Western Pomerania,Yes,0.88750,39,39,0.78703,0.98797
2020,17-29 y.,Saxony,Yes,0.86848,165,165,0.81676,0.92021
2020,17-29 y.,Saxony-Anhalt,Yes,0.72090,83,83,0.62381,0.81799
2020,17-29 y.,Thuringa,Yes,0.88075,79,79,0.80883,0.95267
2020,30-45 y.,Schleswig-Holstein,Yes,0.83634,166,166,0.77989,0.89280
2020,30-45 y.,Hamburg,Yes,0.74239,79,79,0.64534,0.83945
2020,30-45 y.,Lower Saxony,Yes,0.73032,362,362,0.68454,0.77610
2020,30-45 y.,North Rhine-Westphalia,Yes,0.65154,682,784,0.61816,0.68491
2020,30-45 y.,North Rhine-Westphalia,No,0.07104,102,784,0.05305,0.08904
2020,30-45 y.,Hesse,Yes,0.61653,215,215,0.55138,0.68168
2020,30-45 y.,"Rhineland-Palatinate, Saarland",Yes,0.65427,140,140,0.57520,0.73334
2020,30-45 y.,Baden-Wuerttemberg,Yes,0.62881,364,402,0.58152,0.67610
2020,30-45 y.,Baden-Wuerttemberg,No,0.06403,38,402,0.04007,0.08799
2020,30-45 y.,Bavaria,Yes,0.69236,593,653,0.65694,0.72779
2020,30-45 y.,Bavaria,No,0.05277,60,653,0.03561,0.06993
2020,30-45 y.,Berlin,Yes,0.70075,220,220,0.64010,0.76140
2020,30-45 y.,Brandenburg,Yes,0.87667,181,181,0.82863,0.92470
2020,30-45 y.,Mecklenburg-Western Pomerania,Yes,0.96995,88,88,0.93408,1.00583
2020,30-45 y.,Saxony,Yes,0.90587,352,352,0.87532,0.93642
2020,30-45 y.,Saxony-Anhalt,Yes,0.90973,175,175,0.86714,0.95231
2020,30-45 y.,Thuringa,Yes,0.82790,189,189,0.77394,0.88185
2020,46-65 y.,Schleswig-Holstein,Yes,0.92057,293,293,0.88955,0.95159
2020,46-65 y.,Hamburg,Yes,0.73004,147,147,0.65802,0.80205
2020,46-65 y.,Lower Saxony,Yes,0.83138,765,797,0.80536,0.85739
2020,46-65 y.,Lower Saxony,No,0.04575,32,797,0.03124,0.06027
2020,46-65 y.,Bremen,Yes,0.62466,49,49,0.48768,0.76165
2020,46-65 y.,North Rhine-Westphalia,Yes,0.76206,1485,1571,0.74100,0.78313
2020,46-65 y.,North Rhine-Westphalia,No,0.02771,86,1571,0.01959,0.03583
2020,46-65 y.,Hesse,Yes,0.79329,530,570,0.76001,0.82656
2020,46-65 y.,Hesse,No,0.05171,40,570,0.03352,0.06991
2020,46-65 y.,"Rhineland-Palatinate, Saarland",Yes,0.74850,409,409,0.70640,0.79060
2020,46-65 y.,Baden-Wuerttemberg,Yes,0.75308,836,898,0.72486,0.78130
2020,46-65 y.,Baden-Wuerttemberg,No,0.06963,62,898,0.05297,0.08628
2020,46-65 y.,Bavaria,Yes,0.76552,1168,1263,0.74214,0.78889
2020,46-65 y.,Bavaria,No,0.05459,95,1263,0.04206,0.06712
2020,46-65 y.,Berlin,Yes,0.83729,285,285,0.79437,0.88022
2020,46-65 y.,Brandenburg,Yes,0.93224,390,390,0.90727,0.95722
2020,46-65 y.,Mecklenburg-Western Pomerania,Yes,0.99020,197,197,0.97641,1.00399
2020,46-65 y.,Saxony,Yes,0.95903,547,547,0.94241,0.97566
2020,46-65 y.,Saxony-Anhalt,Yes,0.89528,336,336,0.86249,0.92807
2020,46-65 y.,Thuringa,Yes,0.94272,334,334,0.91776,0.96768
2020,66 and older,Schleswig-Holstein,Yes,0.87469,158,158,0.82290,0.92648
2020,66 and older,Hamburg,Yes,0.85443,97,97,0.78388,0.92498
2020,66 and older,Lower Saxony,Yes,0.87023,392,392,0.83692,0.90354
2020,66 and older,Bremen,Yes,0.90472,38,38,0.81011,0.99932
2020,66 and older,North Rhine-Westphalia,Yes,0.84541,803,803,0.82039,0.87043
2020,66 and older,Hesse,Yes,0.81446,238,238,0.76497,0.86395
2020,66 and older,"Rhineland-Palatinate, Saarland",Yes,0.90623,257,257,0.87053,0.94194
2020,66 and older,Baden-Wuerttemberg,Yes,0.81266,411,411,0.77489,0.85043
2020,66 and older,Bavaria,Yes,0.83588,622,670,0.80781,0.86395
2020,66 and older,Bavaria,No,0.05254,48,670,0.03563,0.06945
2020,66 and older,Berlin,Yes,0.92037,172,172,0.87979,0.96095
2020,66 and older,Brandenburg,Yes,0.97004,249,249,0.94882,0.99126
2020,66 and older,Mecklenburg-Western Pomerania,Yes,0.96534,132,132,0.93402,0.99667
2020,66 and older,Saxony,Yes,0.93016,347,347,0.90330,0.95702
2020,66 and older,Saxony-Anhalt,Yes,0.94207,181,181,0.90794,0.97620
2020,66 and older,Thuringa,Yes,0.98117,192,192,0.96189,1.00045
2021,17-29 y.,Schleswig-Holstein,Yes,0.77442,73,73,0.67787,0.87096
2021,17-29 y.,Lower Saxony,Yes,0.74524,208,208,0.68588,0.80460
2021,17-29 y.,North Rhine-Westphalia,Yes,0.65678,409,497,0.61499,0.69856
2021,17-29 y.,North Rhine-Westphalia,No,0.09944,88,497,0.07310,0.12577
2021,17-29 y.,Hesse,Yes,0.74905,127,127,0.67335,0.82476
2021,17-29 y.,"Rhineland-Palatinate, Saarland",Yes,0.72831,97,97,0.63932,0.81729
2021,17-29 y.,Baden-Wuerttemberg,Yes,0.65967,202,257,0.60163,0.71771
2021,17-29 y.,Baden-Wuerttemberg,No,0.16723,55,257,0.12151,0.21294
2021,17-29 y.,Bavaria,Yes,0.69563,286,338,0.64650,0.74476
2021,17-29 y.,Bavaria,No,0.09132,52,338,0.06057,0.12208
2021,17-29 y.,Berlin,Yes,0.64799,66,66,0.53188,0.76410
2021,17-29 y.,Brandenburg,Yes,0.89778,55,55,0.81698,0.97858
2021,17-29 y.,Mecklenburg-Western Pomerania,Yes,0.81642,39,39,0.69333,0.93951
2021,17-29 y.,Saxony,Yes,0.86506,109,109,0.80063,0.92950
2021,17-29 y.,Saxony-Anhalt,Yes,0.72785,55,55,0.60915,0.84656
2021,17-29 y.,Thuringa,Yes,0.82475,63,63,0.73012,0.91939
2021,30-45 y.,Schleswig-Holstein,Yes,0.86953,141,141,0.81374,0.92533
2021,30-45 y.,Hamburg,Yes,0.79023,52,52,0.67849,0.90197
2021,30-45 y.,Lower Saxony,Yes,0.69492,240,240,0.63655,0.75330
2021,30-45 y.,North Rhine-Westphalia,Yes,0.64362,484,554,0.60370,0.68354
2021,30-45 y.,North Rhine-Westphalia,No,0.06772,70,554,0.04678,0.08866
2021,30-45 y.,Hesse,Yes,0.68765,151,151,0.61348,0.76182
2021,30-45 y.,"Rhineland-Palatinate, Saarland",Yes,0.62819,92,92,0.52890,0.72749
2021,30-45 y.,Baden-Wuerttemberg,Yes,0.59678,253,288,0.54003,0.65354
2021,30-45 y.,Baden-Wuerttemberg,No,0.07597,35,288,0.04532,0.10663
2021,30-45 y.,Bavaria,Yes,0.69037,395,435,0.64687,0.73386
2021,30-45 y.,Bavaria,No,0.06472,40,435,0.04158,0.08787
2021,30-45 y.,Berlin,Yes,0.70403,170,170,0.63521,0.77285
2021,30-45 y.,Brandenburg,Yes,0.85019,109,109,0.78288,0.91750
2021,30-45 y.,Mecklenburg-Western Pomerania,Yes,0.96599,75,75,0.92470,1.00729
2021,30-45 y.,Saxony,Yes,0.87422,278,278,0.83517,0.91327
2021,30-45 y.,Saxony-Anhalt,Yes,0.91981,111,111,0.86905,0.97056
2021,30-45 y.,Thuringa,Yes,0.79427,112,112,0.71907,0.86947
2021,46-65 y.,Schleswig-Holstein,Yes,0.90123,229,229,0.86250,0.93996
2021,46-65 y.,Hamburg,Yes,0.66693,116,116,0.58079,0.75307
2021,46-65 y.,Lower Saxony,Yes,0.83715,573,573,0.80689,0.86740
2021,46-65 y.,Bremen,Yes,0.73861,33,33,0.58637,0.89085
2021,46-65 y.,North Rhine-Westphalia,Yes,0.74186,1022,1088,0.71584,0.76787
2021,46-65 y.,North Rhine-Westphalia,No,0.04924,66,1088,0.03637,0.06210
2021,46-65 y.,Hesse,Yes,0.75038,349,381,0.70687,0.79390
2021,46-65 y.,Hesse,No,0.07484,32,381,0.04838,0.10129
2021,46-65 y.,"Rhineland-Palatinate, Saarland",Yes,0.74818,260,260,0.69532,0.80105
2021,46-65 y.,Baden-Wuerttemberg,Yes,0.69128,592,641,0.65549,0.72707
2021,46-65 y.,Baden-Wuerttemberg,No,0.08161,49,641,0.06040,0.10282
2021,46-65 y.,Bavaria,Yes,0.74006,822,899,0.71137,0.76875
2021,46-65 y.,Bavaria,No,0.06276,77,899,0.04690,0.07862
2021,46-65 y.,Berlin,Yes,0.85737,214,214,0.81041,0.90433
2021,46-65 y.,Brandenburg,Yes,0.85575,250,250,0.81211,0.89939
2021,46-65 y.,Mecklenburg-Western Pomerania,Yes,0.88649,148,148,0.83520,0.93777
2021,46-65 y.,Saxony,Yes,0.95116,382,382,0.92951,0.97280
2021,46-65 y.,Saxony-Anhalt,Yes,0.89854,218,218,0.85837,0.93872
2021,46-65 y.,Thuringa,Yes,0.89236,219,219,0.85122,0.93350
2021,66 and older,Schleswig-Holstein,Yes,0.84157,127,127,0.77781,0.90533
2021,66 and older,Hamburg,Yes,0.89532,87,87,0.83061,0.96002
2021,66 and older,Lower Saxony,Yes,0.85491,303,303,0.81519,0.89464
2021,66 and older,North Rhine-Westphalia,Yes,0.86269,589,589,0.83487,0.89051
2021,66 and older,Hesse,Yes,0.83159,161,161,0.77360,0.88958
2021,66 and older,"Rhineland-Palatinate, Saarland",Yes,0.90222,171,171,0.85758,0.94687
2021,66 and older,Baden-Wuerttemberg,Yes,0.78975,310,310,0.74431,0.83518
2021,66 and older,Bavaria,Yes,0.80894,461,504,0.77459,0.84330
2021,66 and older,Bavaria,No,0.05602,43,504,0.03592,0.07612
2021,66 and older,Berlin,Yes,0.90881,118,118,0.85665,0.96098
2021,66 and older,Brandenburg,Yes,0.95035,168,168,0.91741,0.98330
2021,66 and older,Mecklenburg-Western Pomerania,Yes,0.93404,94,94,0.88359,0.98449
2021,66 and older,Saxony,Yes,0.95627,250,250,0.93087,0.98167
2021,66 and older,Saxony-Anhalt,Yes,0.98631,111,111,0.96459,1.00802
2021,66 and older,Thuringa,Yes,0.94435,135,135,0.90554,0.98317
