year,bula_h,quintil_oecd_hh,hgeqpgar,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2015,Bavaria,2nd Quintile,Yes,0.49784,284,528,0.45515,0.54053
2015,Bavaria,2nd Quintile,No,0.50216,244,528,0.45947,0.54485
2015,Bavaria,3rd Quintile,Yes,0.69649,333,499,0.65611,0.73687
2015,Bavaria,3rd Quintile,No,0.30351,166,499,0.26313,0.34389
2015,Bavaria,4th Quintile,Yes,0.66821,368,503,0.62702,0.70940
2015,Bavaria,4th Quintile,No,0.33179,135,503,0.29060,0.37298
2015,Bavaria,5th Quintile,Yes,0.68146,441,601,0.64417,0.71874
2015,Bavaria,5th Quintile,No,0.31854,160,601,0.28126,0.35583
2015,Berlin,1st Quintile,No,0.90304,148,148,0.85521,0.95088
2015,Berlin,2nd Quintile,No,0.80697,115,115,0.73452,0.87942
2015,Berlin,3rd Quintile,Yes,0.34708,32,107,0.25645,0.43770
2015,Berlin,3rd Quintile,No,0.65292,75,107,0.56230,0.74355
2015,Berlin,4th Quintile,Yes,0.23055,40,122,0.15551,0.30560
2015,Berlin,4th Quintile,No,0.76945,82,122,0.69440,0.84449
2015,Berlin,5th Quintile,Yes,0.41147,48,110,0.31909,0.50385
2015,Berlin,5th Quintile,No,0.58853,62,110,0.49615,0.68091
2015,Brandenburg,1st Quintile,Yes,0.42359,66,170,0.34909,0.49809
2015,Brandenburg,1st Quintile,No,0.57641,104,170,0.50191,0.65091
2015,Brandenburg,2nd Quintile,Yes,0.54185,80,142,0.45961,0.62409
2015,Brandenburg,2nd Quintile,No,0.45815,62,142,0.37591,0.54039
2015,Brandenburg,3rd Quintile,Yes,0.63525,83,130,0.55218,0.71832
2015,Brandenburg,3rd Quintile,No,0.36475,47,130,0.28168,0.44782
2015,Brandenburg,4th Quintile,Yes,0.69039,67,67,0.57885,0.80193
2015,Brandenburg,5th Quintile,Yes,0.88517,63,63,0.80581,0.96453
2015,Mecklenburg-Western Pomerania,1st Quintile,No,0.89744,81,81,0.83096,0.96392
2015,Mecklenburg-Western Pomerania,2nd Quintile,Yes,0.36068,44,114,0.27214,0.44922
2015,Mecklenburg-Western Pomerania,2nd Quintile,No,0.63932,70,114,0.55078,0.72786
2015,Mecklenburg-Western Pomerania,3rd Quintile,Yes,0.51546,37,37,0.35221,0.67872
2015,Mecklenburg-Western Pomerania,4th Quintile,Yes,0.79536,34,34,0.65771,0.93301
2015,Mecklenburg-Western Pomerania,5th Quintile,Yes,0.91732,32,32,0.82037,1.01427
2015,Saxony,1st Quintile,Yes,0.33482,80,213,0.27129,0.39835
2015,Saxony,1st Quintile,No,0.66518,133,213,0.60165,0.72871
2015,Saxony,2nd Quintile,Yes,0.51045,148,279,0.45169,0.56921
2015,Saxony,2nd Quintile,No,0.48955,131,279,0.43079,0.54831
2015,Saxony,3rd Quintile,Yes,0.55320,103,187,0.48175,0.62464
2015,Saxony,3rd Quintile,No,0.44680,84,187,0.37536,0.51825
2015,Saxony,4th Quintile,Yes,0.65267,106,150,0.57622,0.72912
2015,Saxony,4th Quintile,No,0.34733,44,150,0.27088,0.42378
2015,Saxony,5th Quintile,Yes,0.75003,65,65,0.64395,0.85612
2015,Saxony-Anhalt,1st Quintile,Yes,0.22471,36,162,0.16023,0.28918
2015,Saxony-Anhalt,1st Quintile,No,0.77529,126,162,0.71082,0.83977
2015,Saxony-Anhalt,2nd Quintile,Yes,0.51580,80,150,0.43555,0.59604
2015,Saxony-Anhalt,2nd Quintile,No,0.48420,70,150,0.40396,0.56445
2015,Saxony-Anhalt,3rd Quintile,Yes,0.53237,63,101,0.43458,0.63017
2015,Saxony-Anhalt,3rd Quintile,No,0.46763,38,101,0.36983,0.56542
2015,Saxony-Anhalt,4th Quintile,Yes,0.78216,56,56,0.67307,0.89125
2015,Saxony-Anhalt,5th Quintile,Yes,0.78886,40,40,0.66078,0.91695
2015,Thuringa,1st Quintile,Yes,0.29873,54,162,0.22803,0.36943
2015,Thuringa,1st Quintile,No,0.70127,108,162,0.63057,0.77197
2015,Thuringa,2nd Quintile,Yes,0.52239,99,168,0.44664,0.59815
2015,Thuringa,2nd Quintile,No,0.47761,69,168,0.40185,0.55336
2015,Thuringa,3rd Quintile,Yes,0.75492,80,111,0.67454,0.83530
2015,Thuringa,3rd Quintile,No,0.24508,31,111,0.16470,0.32546
2015,Thuringa,4th Quintile,Yes,0.66259,53,53,0.53407,0.79110
2015,Thuringa,5th Quintile,Yes,0.85477,52,52,0.75807,0.95147
2016,Schleswig-Holstein,1st Quintile,Yes,0.40015,91,253,0.33966,0.46064
2016,Schleswig-Holstein,1st Quintile,No,0.59985,162,253,0.53936,0.66034
2016,Schleswig-Holstein,2nd Quintile,Yes,0.51268,69,109,0.41841,0.60695
2016,Schleswig-Holstein,2nd Quintile,No,0.48732,40,109,0.39305,0.58159
2016,Schleswig-Holstein,3rd Quintile,Yes,0.67773,68,68,0.56582,0.78964
2016,Schleswig-Holstein,4th Quintile,Yes,0.82527,70,70,0.73567,0.91487
2016,Schleswig-Holstein,5th Quintile,Yes,0.94267,72,72,0.88860,0.99675
2016,Hamburg,1st Quintile,No,0.81530,62,62,0.71791,0.91268
2016,Hamburg,2nd Quintile,No,0.75099,41,41,0.61698,0.88501
2016,Hamburg,4th Quintile,No,0.70222,37,37,0.55284,0.85160
2016,Hamburg,5th Quintile,Yes,0.47814,35,66,0.35671,0.59958
2016,Hamburg,5th Quintile,No,0.52186,31,66,0.40042,0.64329
2016,Lower Saxony,1st Quintile,Yes,0.50961,237,534,0.46717,0.55205
2016,Lower Saxony,1st Quintile,No,0.49039,297,534,0.44795,0.53283
2016,Lower Saxony,2nd Quintile,Yes,0.74881,175,250,0.69494,0.80268
2016,Lower Saxony,2nd Quintile,No,0.25119,75,250,0.19732,0.30506
2016,Lower Saxony,3rd Quintile,Yes,0.71959,187,240,0.66264,0.77654
2016,Lower Saxony,3rd Quintile,No,0.28041,53,240,0.22346,0.33736
2016,Lower Saxony,4th Quintile,Yes,0.81672,243,277,0.77108,0.86237
2016,Lower Saxony,4th Quintile,No,0.18328,34,277,0.13763,0.22892
2016,Lower Saxony,5th Quintile,Yes,0.81453,236,271,0.76817,0.86090
2016,Lower Saxony,5th Quintile,No,0.18547,35,271,0.13910,0.23183
2016,Bremen,1st Quintile,No,0.57132,37,37,0.40966,0.73299
2016,North Rhine-Westphalia,1st Quintile,Yes,0.34972,342,1153,0.32218,0.37726
2016,North Rhine-Westphalia,1st Quintile,No,0.65028,811,1153,0.62274,0.67782
2016,North Rhine-Westphalia,2nd Quintile,Yes,0.55393,316,575,0.51327,0.59460
2016,North Rhine-Westphalia,2nd Quintile,No,0.44607,259,575,0.40540,0.48673
2016,North Rhine-Westphalia,3rd Quintile,Yes,0.67297,345,522,0.63268,0.71325
2016,North Rhine-Westphalia,3rd Quintile,No,0.32703,177,522,0.28675,0.36732
2016,North Rhine-Westphalia,4th Quintile,Yes,0.64368,374,542,0.60332,0.68403
2016,North Rhine-Westphalia,4th Quintile,No,0.35632,168,542,0.31597,0.39668
2016,North Rhine-Westphalia,5th Quintile,Yes,0.80455,472,582,0.77231,0.83680
2016,North Rhine-Westphalia,5th Quintile,No,0.19545,110,582,0.16320,0.22769
2016,Hesse,1st Quintile,Yes,0.31790,107,344,0.26862,0.36718
2016,Hesse,1st Quintile,No,0.68210,237,344,0.63282,0.73138
2016,Hesse,2nd Quintile,Yes,0.49820,95,187,0.42634,0.57006
2016,Hesse,2nd Quintile,No,0.50180,92,187,0.42994,0.57366
2016,Hesse,3rd Quintile,Yes,0.61382,101,166,0.53953,0.68811
2016,Hesse,3rd Quintile,No,0.38618,65,166,0.31189,0.46047
2016,Hesse,4th Quintile,Yes,0.64753,124,176,0.57675,0.71831
2016,Hesse,4th Quintile,No,0.35247,52,176,0.28169,0.42325
2016,Hesse,5th Quintile,Yes,0.75351,194,253,0.70029,0.80672
2016,Hesse,5th Quintile,No,0.24649,59,253,0.19328,0.29971
2016,"Rhineland-Palatinate, Saarland",1st Quintile,Yes,0.39287,120,383,0.34389,0.44184
2016,"Rhineland-Palatinate, Saarland",1st Quintile,No,0.60713,263,383,0.55816,0.65611
2016,"Rhineland-Palatinate, Saarland",2nd Quintile,Yes,0.61606,111,191,0.54690,0.68521
2016,"Rhineland-Palatinate, Saarland",2nd Quintile,No,0.38394,80,191,0.31479,0.45310
2016,"Rhineland-Palatinate, Saarland",3rd Quintile,Yes,0.76466,122,158,0.69830,0.83102
2016,"Rhineland-Palatinate, Saarland",3rd Quintile,No,0.23534,36,158,0.16898,0.30170
2016,"Rhineland-Palatinate, Saarland",4th Quintile,Yes,0.77813,120,120,0.70347,0.85278
2016,"Rhineland-Palatinate, Saarland",5th Quintile,Yes,0.71733,125,125,0.63808,0.79659
2016,Baden-Wuerttemberg,1st Quintile,Yes,0.39570,165,461,0.35102,0.44039
2016,Baden-Wuerttemberg,1st Quintile,No,0.60430,296,461,0.55961,0.64898
2016,Baden-Wuerttemberg,2nd Quintile,Yes,0.60182,169,300,0.54633,0.65730
2016,Baden-Wuerttemberg,2nd Quintile,No,0.39818,131,300,0.34270,0.45367
2016,Baden-Wuerttemberg,3rd Quintile,Yes,0.59908,206,331,0.54620,0.65196
2016,Baden-Wuerttemberg,3rd Quintile,No,0.40092,125,331,0.34804,0.45380
2016,Baden-Wuerttemberg,4th Quintile,Yes,0.68485,259,356,0.63652,0.73318
2016,Baden-Wuerttemberg,4th Quintile,No,0.31515,97,356,0.26682,0.36348
2016,Baden-Wuerttemberg,5th Quintile,Yes,0.78948,338,414,0.75016,0.82880
2016,Baden-Wuerttemberg,5th Quintile,No,0.21052,76,414,0.17120,0.24984
2016,Bavaria,1st Quintile,Yes,0.37822,220,597,0.33928,0.41715
2016,Bavaria,1st Quintile,No,0.62178,377,597,0.58285,0.66072
2016,Bavaria,2nd Quintile,Yes,0.51256,285,495,0.46849,0.55664
2016,Bavaria,2nd Quintile,No,0.48744,210,495,0.44336,0.53151
2016,Bavaria,3rd Quintile,Yes,0.71948,309,447,0.67779,0.76118
2016,Bavaria,3rd Quintile,No,0.28052,138,447,0.23882,0.32221
2016,Bavaria,4th Quintile,Yes,0.64259,324,467,0.59908,0.68611
2016,Bavaria,4th Quintile,No,0.35741,143,467,0.31389,0.40092
2016,Bavaria,5th Quintile,Yes,0.69457,391,522,0.65502,0.73412
2016,Bavaria,5th Quintile,No,0.30543,131,522,0.26588,0.34498
2016,Berlin,1st Quintile,No,0.90587,186,186,0.86379,0.94795
2016,Berlin,2nd Quintile,No,0.90968,98,98,0.85264,0.96672
2016,Berlin,3rd Quintile,Yes,0.32896,33,116,0.24309,0.41484
2016,Berlin,3rd Quintile,No,0.67104,83,116,0.58516,0.75691
2016,Berlin,4th Quintile,Yes,0.22335,36,123,0.14944,0.29726
2016,Berlin,4th Quintile,No,0.77665,87,123,0.70274,0.85056
2016,Berlin,5th Quintile,Yes,0.40624,41,106,0.31230,0.50018
2016,Berlin,5th Quintile,No,0.59376,65,106,0.49982,0.68770
2016,Brandenburg,1st Quintile,Yes,0.40621,59,223,0.34161,0.47082
2016,Brandenburg,1st Quintile,No,0.59379,164,223,0.52918,0.65839
2016,Brandenburg,2nd Quintile,Yes,0.53313,82,148,0.45248,0.61379
2016,Brandenburg,2nd Quintile,No,0.46687,66,148,0.38621,0.54752
2016,Brandenburg,3rd Quintile,Yes,0.64401,89,129,0.56106,0.72696
2016,Brandenburg,3rd Quintile,No,0.35599,40,129,0.27304,0.43894
2016,Brandenburg,4th Quintile,Yes,0.68553,58,58,0.56499,0.80607
2016,Brandenburg,5th Quintile,Yes,0.82907,63,63,0.73536,0.92277
2016,Mecklenburg-Western Pomerania,1st Quintile,Yes,0.15497,32,152,0.09725,0.21269
2016,Mecklenburg-Western Pomerania,1st Quintile,No,0.84503,120,152,0.78731,0.90275
2016,Mecklenburg-Western Pomerania,2nd Quintile,Yes,0.40335,37,80,0.29517,0.51153
2016,Mecklenburg-Western Pomerania,2nd Quintile,No,0.59665,43,80,0.48847,0.70483
2016,Mecklenburg-Western Pomerania,3rd Quintile,Yes,0.53108,38,69,0.41247,0.64969
2016,Mecklenburg-Western Pomerania,3rd Quintile,No,0.46892,31,69,0.35031,0.58753
2016,Mecklenburg-Western Pomerania,4th Quintile,Yes,0.80006,33,33,0.66148,0.93864
2016,Saxony,1st Quintile,Yes,0.32978,88,321,0.27827,0.38129
2016,Saxony,1st Quintile,No,0.67022,233,321,0.61871,0.72173
2016,Saxony,2nd Quintile,Yes,0.48416,129,233,0.41985,0.54847
2016,Saxony,2nd Quintile,No,0.51584,104,233,0.45153,0.58015
2016,Saxony,3rd Quintile,Yes,0.53286,108,206,0.46457,0.60116
2016,Saxony,3rd Quintile,No,0.46714,98,206,0.39884,0.53543
2016,Saxony,4th Quintile,Yes,0.66362,91,127,0.58112,0.74612
2016,Saxony,4th Quintile,No,0.33638,36,127,0.25388,0.41888
2016,Saxony,5th Quintile,Yes,0.76380,62,62,0.65721,0.87039
2016,Saxony-Anhalt,1st Quintile,Yes,0.23211,39,220,0.17620,0.28803
2016,Saxony-Anhalt,1st Quintile,No,0.76789,181,220,0.71197,0.82380
2016,Saxony-Anhalt,2nd Quintile,Yes,0.56847,67,134,0.48430,0.65265
2016,Saxony-Anhalt,2nd Quintile,No,0.43153,67,134,0.34735,0.51570
2016,Saxony-Anhalt,3rd Quintile,Yes,0.52077,60,100,0.42236,0.61918
2016,Saxony-Anhalt,3rd Quintile,No,0.47923,40,100,0.38082,0.57764
2016,Saxony-Anhalt,4th Quintile,Yes,0.80771,56,56,0.70356,0.91187
2016,Saxony-Anhalt,5th Quintile,Yes,0.73648,36,36,0.59053,0.88243
2016,Thuringa,1st Quintile,Yes,0.28022,47,205,0.21859,0.34184
2016,Thuringa,1st Quintile,No,0.71978,158,205,0.65816,0.78141
2016,Thuringa,2nd Quintile,Yes,0.57281,86,145,0.49201,0.65360
2016,Thuringa,2nd Quintile,No,0.42719,59,145,0.34640,0.50799
2016,Thuringa,3rd Quintile,Yes,0.71963,78,112,0.63607,0.80320
2016,Thuringa,3rd Quintile,No,0.28037,34,112,0.19680,0.36393
2016,Thuringa,4th Quintile,Yes,0.67331,60,60,0.55364,0.79299
2016,Thuringa,5th Quintile,Yes,0.76461,46,46,0.64065,0.88856
2017,Schleswig-Holstein,1st Quintile,Yes,0.47049,100,278,0.41171,0.52927
2017,Schleswig-Holstein,1st Quintile,No,0.52951,178,278,0.47073,0.58829
2017,Schleswig-Holstein,2nd Quintile,Yes,0.59421,80,122,0.50671,0.68170
2017,Schleswig-Holstein,2nd Quintile,No,0.40579,42,122,0.31830,0.49329
2017,Schleswig-Holstein,3rd Quintile,Yes,0.77576,85,85,0.68656,0.86495
2017,Schleswig-Holstein,4th Quintile,Yes,0.82679,89,89,0.74772,0.90586
2017,Schleswig-Holstein,5th Quintile,Yes,0.89797,86,86,0.83363,0.96232
2017,Hamburg,1st Quintile,No,0.70661,75,75,0.60287,0.81035
2017,Hamburg,2nd Quintile,No,0.67685,40,40,0.53007,0.82363
2017,Hamburg,4th Quintile,No,0.76525,42,42,0.63551,0.89499
2017,Hamburg,5th Quintile,Yes,0.35433,38,78,0.24749,0.46116
2017,Hamburg,5th Quintile,No,0.64567,40,78,0.53884,0.75251
2017,Lower Saxony,1st Quintile,Yes,0.49181,311,675,0.45407,0.52955
2017,Lower Saxony,1st Quintile,No,0.50819,364,675,0.47045,0.54593
2017,Lower Saxony,2nd Quintile,Yes,0.71304,224,310,0.66260,0.76348
2017,Lower Saxony,2nd Quintile,No,0.28696,86,310,0.23652,0.33740
2017,Lower Saxony,3rd Quintile,Yes,0.76519,251,306,0.71761,0.81276
2017,Lower Saxony,3rd Quintile,No,0.23481,55,306,0.18724,0.28239
2017,Lower Saxony,4th Quintile,Yes,0.79587,260,308,0.75078,0.84096
2017,Lower Saxony,4th Quintile,No,0.20413,48,308,0.15904,0.24922
2017,Lower Saxony,5th Quintile,Yes,0.86286,267,299,0.82381,0.90192
2017,Lower Saxony,5th Quintile,No,0.13714,32,299,0.09808,0.17619
2017,Bremen,1st Quintile,No,0.71935,63,63,0.60750,0.83119
2017,North Rhine-Westphalia,1st Quintile,Yes,0.38219,392,1296,0.35573,0.40866
2017,North Rhine-Westphalia,1st Quintile,No,0.61781,904,1296,0.59134,0.64427
2017,North Rhine-Westphalia,2nd Quintile,Yes,0.50634,330,614,0.46677,0.54592
2017,North Rhine-Westphalia,2nd Quintile,No,0.49366,284,614,0.45408,0.53323
2017,North Rhine-Westphalia,3rd Quintile,Yes,0.65996,402,604,0.62215,0.69777
2017,North Rhine-Westphalia,3rd Quintile,No,0.34004,202,604,0.30223,0.37785
2017,North Rhine-Westphalia,4th Quintile,Yes,0.71214,466,628,0.67670,0.74758
2017,North Rhine-Westphalia,4th Quintile,No,0.28786,162,628,0.25242,0.32330
2017,North Rhine-Westphalia,5th Quintile,Yes,0.77812,533,667,0.74656,0.80968
2017,North Rhine-Westphalia,5th Quintile,No,0.22188,134,667,0.19032,0.25344
2017,Hesse,1st Quintile,Yes,0.25989,108,419,0.21785,0.30194
2017,Hesse,1st Quintile,No,0.74011,311,419,0.69806,0.78215
2017,Hesse,2nd Quintile,Yes,0.39064,86,171,0.31730,0.46398
2017,Hesse,2nd Quintile,No,0.60936,85,171,0.53602,0.68270
2017,Hesse,3rd Quintile,Yes,0.60540,122,204,0.53817,0.67264
2017,Hesse,3rd Quintile,No,0.39460,82,204,0.32736,0.46183
2017,Hesse,4th Quintile,Yes,0.69592,166,216,0.63443,0.75741
2017,Hesse,4th Quintile,No,0.30408,50,216,0.24259,0.36557
2017,Hesse,5th Quintile,Yes,0.76297,202,260,0.71117,0.81476
2017,Hesse,5th Quintile,No,0.23703,58,260,0.18524,0.28883
2017,"Rhineland-Palatinate, Saarland",1st Quintile,Yes,0.41470,120,356,0.36345,0.46595
2017,"Rhineland-Palatinate, Saarland",1st Quintile,No,0.58530,236,356,0.53405,0.63655
2017,"Rhineland-Palatinate, Saarland",2nd Quintile,Yes,0.60374,127,206,0.53678,0.67070
2017,"Rhineland-Palatinate, Saarland",2nd Quintile,No,0.39626,79,206,0.32930,0.46322
2017,"Rhineland-Palatinate, Saarland",3rd Quintile,Yes,0.69684,125,172,0.62795,0.76573
2017,"Rhineland-Palatinate, Saarland",3rd Quintile,No,0.30316,47,172,0.23427,0.37205
2017,"Rhineland-Palatinate, Saarland",4th Quintile,Yes,0.79043,135,168,0.72870,0.85216
2017,"Rhineland-Palatinate, Saarland",4th Quintile,No,0.20957,33,168,0.14784,0.27130
2017,"Rhineland-Palatinate, Saarland",5th Quintile,Yes,0.77243,136,136,0.70171,0.84316
2017,Baden-Wuerttemberg,1st Quintile,Yes,0.37735,169,484,0.33412,0.42057
2017,Baden-Wuerttemberg,1st Quintile,No,0.62265,315,484,0.57943,0.66588
2017,Baden-Wuerttemberg,2nd Quintile,Yes,0.59343,165,299,0.53766,0.64920
2017,Baden-Wuerttemberg,2nd Quintile,No,0.40657,134,299,0.35080,0.46234
2017,Baden-Wuerttemberg,3rd Quintile,Yes,0.65173,229,341,0.60108,0.70237
2017,Baden-Wuerttemberg,3rd Quintile,No,0.34827,112,341,0.29763,0.39892
2017,Baden-Wuerttemberg,4th Quintile,Yes,0.66700,308,413,0.62149,0.71251
2017,Baden-Wuerttemberg,4th Quintile,No,0.33300,105,413,0.28749,0.37851
2017,Baden-Wuerttemberg,5th Quintile,Yes,0.75638,360,465,0.71732,0.79544
2017,Baden-Wuerttemberg,5th Quintile,No,0.24362,105,465,0.20456,0.28268
2017,Bavaria,1st Quintile,Yes,0.38311,221,610,0.34450,0.42172
2017,Bavaria,1st Quintile,No,0.61689,389,610,0.57828,0.65550
2017,Bavaria,2nd Quintile,Yes,0.51006,291,518,0.46697,0.55316
2017,Bavaria,2nd Quintile,No,0.48994,227,518,0.44684,0.53303
2017,Bavaria,3rd Quintile,Yes,0.64081,337,513,0.59925,0.68236
2017,Bavaria,3rd Quintile,No,0.35919,176,513,0.31764,0.40075
2017,Bavaria,4th Quintile,Yes,0.69929,392,524,0.65999,0.73860
2017,Bavaria,4th Quintile,No,0.30071,132,524,0.26140,0.34001
2017,Bavaria,5th Quintile,Yes,0.70777,444,586,0.67092,0.74463
2017,Bavaria,5th Quintile,No,0.29223,142,586,0.25537,0.32908
2017,Berlin,1st Quintile,No,0.89653,203,203,0.85453,0.93853
2017,Berlin,2nd Quintile,No,0.80224,119,119,0.73037,0.87411
2017,Berlin,3rd Quintile,Yes,0.33293,33,115,0.24642,0.41944
2017,Berlin,3rd Quintile,No,0.66707,82,115,0.58056,0.75358
2017,Berlin,4th Quintile,Yes,0.24586,38,115,0.16681,0.32490
2017,Berlin,4th Quintile,No,0.75414,77,115,0.67510,0.83319
2017,Berlin,5th Quintile,Yes,0.46676,49,119,0.37674,0.55677
2017,Berlin,5th Quintile,No,0.53324,70,119,0.44323,0.62326
2017,Brandenburg,1st Quintile,Yes,0.37002,68,224,0.30665,0.43339
2017,Brandenburg,1st Quintile,No,0.62998,156,224,0.56661,0.69335
2017,Brandenburg,2nd Quintile,Yes,0.59322,94,168,0.51871,0.66772
2017,Brandenburg,2nd Quintile,No,0.40678,74,168,0.33228,0.48129
2017,Brandenburg,3rd Quintile,Yes,0.63955,103,146,0.56139,0.71770
2017,Brandenburg,3rd Quintile,No,0.36045,43,146,0.28230,0.43861
2017,Brandenburg,4th Quintile,Yes,0.67432,67,67,0.56126,0.78738
2017,Brandenburg,5th Quintile,Yes,0.78613,62,62,0.68323,0.88903
2017,Mecklenburg-Western Pomerania,1st Quintile,No,0.83937,129,129,0.77575,0.90298
2017,Mecklenburg-Western Pomerania,2nd Quintile,Yes,0.38131,41,96,0.28364,0.47898
2017,Mecklenburg-Western Pomerania,2nd Quintile,No,0.61869,55,96,0.52102,0.71636
2017,Mecklenburg-Western Pomerania,3rd Quintile,Yes,0.63988,48,48,0.50264,0.77712
2017,Mecklenburg-Western Pomerania,5th Quintile,Yes,0.83275,35,35,0.70730,0.95820
2017,Saxony,1st Quintile,Yes,0.31463,101,328,0.26430,0.36496
2017,Saxony,1st Quintile,No,0.68537,227,328,0.63504,0.73570
2017,Saxony,2nd Quintile,Yes,0.46620,137,268,0.40637,0.52604
2017,Saxony,2nd Quintile,No,0.53380,131,268,0.47396,0.59363
2017,Saxony,3rd Quintile,Yes,0.60876,129,223,0.54457,0.67296
2017,Saxony,3rd Quintile,No,0.39124,94,223,0.32704,0.45543
2017,Saxony,4th Quintile,Yes,0.64460,117,167,0.57179,0.71741
2017,Saxony,4th Quintile,No,0.35540,50,167,0.28259,0.42821
2017,Saxony,5th Quintile,Yes,0.78696,74,74,0.69303,0.88089
2017,Saxony-Anhalt,1st Quintile,Yes,0.26962,48,229,0.21201,0.32722
2017,Saxony-Anhalt,1st Quintile,No,0.73038,181,229,0.67278,0.78799
2017,Saxony-Anhalt,2nd Quintile,Yes,0.56465,77,145,0.48367,0.64564
2017,Saxony-Anhalt,2nd Quintile,No,0.43535,68,145,0.35436,0.51633
2017,Saxony-Anhalt,3rd Quintile,Yes,0.64997,71,102,0.55695,0.74300
2017,Saxony-Anhalt,3rd Quintile,No,0.35003,31,102,0.25700,0.44305
2017,Saxony-Anhalt,4th Quintile,Yes,0.68055,58,58,0.55950,0.80159
2017,Saxony-Anhalt,5th Quintile,Yes,0.86515,53,53,0.77231,0.95799
2017,Thuringa,1st Quintile,Yes,0.31726,51,195,0.25177,0.38276
2017,Thuringa,1st Quintile,No,0.68274,144,195,0.61724,0.74823
2017,Thuringa,2nd Quintile,Yes,0.57294,108,177,0.49986,0.64602
2017,Thuringa,2nd Quintile,No,0.42706,69,177,0.35398,0.50014
2017,Thuringa,3rd Quintile,Yes,0.76819,86,123,0.69331,0.84307
2017,Thuringa,3rd Quintile,No,0.23181,37,123,0.15693,0.30669
2017,Thuringa,4th Quintile,Yes,0.56153,69,69,0.44359,0.67947
2017,Thuringa,5th Quintile,Yes,0.88449,52,52,0.79676,0.97221
2018,Schleswig-Holstein,1st Quintile,Yes,0.48212,81,227,0.41697,0.54726
2018,Schleswig-Holstein,1st Quintile,No,0.51788,146,227,0.45274,0.58303
2018,Schleswig-Holstein,2nd Quintile,Yes,0.55045,78,139,0.46745,0.63345
2018,Schleswig-Holstein,2nd Quintile,No,0.44955,61,139,0.36655,0.53255
2018,Schleswig-Holstein,3rd Quintile,Yes,0.68925,83,119,0.60575,0.77276
2018,Schleswig-Holstein,3rd Quintile,No,0.31075,36,119,0.22724,0.39425
2018,Schleswig-Holstein,4th Quintile,Yes,0.86931,78,78,0.79403,0.94460
2018,Schleswig-Holstein,5th Quintile,Yes,0.81665,80,80,0.73132,0.90198
2018,Hamburg,1st Quintile,No,0.85613,88,88,0.78239,0.92988
2018,Hamburg,2nd Quintile,No,0.78130,44,44,0.65775,0.90485
2018,Hamburg,3rd Quintile,No,0.52967,33,33,0.35674,0.70261
2018,Hamburg,4th Quintile,No,0.75517,43,43,0.62513,0.88522
2018,Hamburg,5th Quintile,Yes,0.48634,42,75,0.37246,0.60022
2018,Hamburg,5th Quintile,No,0.51366,33,75,0.39978,0.62754
2018,Lower Saxony,1st Quintile,Yes,0.44090,251,584,0.40060,0.48121
2018,Lower Saxony,1st Quintile,No,0.55910,333,584,0.51879,0.59940
2018,Lower Saxony,2nd Quintile,Yes,0.67835,215,312,0.62644,0.73027
2018,Lower Saxony,2nd Quintile,No,0.32165,97,312,0.26973,0.37356
2018,Lower Saxony,3rd Quintile,Yes,0.77295,230,292,0.72482,0.82109
2018,Lower Saxony,3rd Quintile,No,0.22705,62,292,0.17891,0.27518
2018,Lower Saxony,4th Quintile,Yes,0.82463,234,271,0.77927,0.86999
2018,Lower Saxony,4th Quintile,No,0.17537,37,271,0.13001,0.22073
2018,Lower Saxony,5th Quintile,Yes,0.84834,267,306,0.80808,0.88859
2018,Lower Saxony,5th Quintile,No,0.15166,39,306,0.11141,0.19192
2018,Bremen,1st Quintile,No,0.56735,60,60,0.44092,0.69377
2018,North Rhine-Westphalia,Not included in this version of the questionnaire,No,0.71205,44,44,0.57670,0.84739
2018,North Rhine-Westphalia,1st Quintile,Yes,0.40749,379,1123,0.37874,0.43624
2018,North Rhine-Westphalia,1st Quintile,No,0.59251,744,1123,0.56376,0.62126
2018,North Rhine-Westphalia,2nd Quintile,Yes,0.52397,342,681,0.48643,0.56151
2018,North Rhine-Westphalia,2nd Quintile,No,0.47603,339,681,0.43849,0.51357
2018,North Rhine-Westphalia,3rd Quintile,Yes,0.62674,377,612,0.58839,0.66509
2018,North Rhine-Westphalia,3rd Quintile,No,0.37326,235,612,0.33491,0.41161
2018,North Rhine-Westphalia,4th Quintile,Yes,0.70024,429,597,0.66345,0.73702
2018,North Rhine-Westphalia,4th Quintile,No,0.29976,168,597,0.26298,0.33655
2018,North Rhine-Westphalia,5th Quintile,Yes,0.77390,508,647,0.74165,0.80616
2018,North Rhine-Westphalia,5th Quintile,No,0.22610,139,647,0.19384,0.25835
2018,Hesse,1st Quintile,Yes,0.28136,96,370,0.23548,0.32724
2018,Hesse,1st Quintile,No,0.71864,274,370,0.67276,0.76452
2018,Hesse,2nd Quintile,Yes,0.48365,92,192,0.41278,0.55453
2018,Hesse,2nd Quintile,No,0.51635,100,192,0.44547,0.58722
2018,Hesse,3rd Quintile,Yes,0.58543,105,196,0.51628,0.65458
2018,Hesse,3rd Quintile,No,0.41457,91,196,0.34542,0.48372
2018,Hesse,4th Quintile,Yes,0.72358,154,198,0.66112,0.78603
2018,Hesse,4th Quintile,No,0.27642,44,198,0.21397,0.33888
2018,Hesse,5th Quintile,Yes,0.78245,206,255,0.73171,0.83319
