"ple0055","year","bildungsniveau","n","percent","lower_confidence_percent","upper_confidence_percent"
"6","1989","AkademikerIn","1","","",""
"7","1989","(noch) kein Abschluss","","","",""
"7","1989","Hauptschule","","","",""
"7","1989","Realschule","1","","",""
"7","1989","(Fach-)Abitur","","","",""
"7","1989","AkademikerIn","","","",""
"8","1989","(noch) kein Abschluss","","","",""
"8","1989","Hauptschule","2","","",""
"8","1989","Realschule","","","",""
"8","1989","(Fach-)Abitur","","","",""
"8","1989","AkademikerIn","","","",""
"9","1989","(noch) kein Abschluss","","","",""
"9","1989","Hauptschule","","","",""
"9","1989","Realschule","","","",""
"9","1989","(Fach-)Abitur","","","",""
"9","1989","AkademikerIn","","","",""
"10","1989","(noch) kein Abschluss","","","",""
"10","1989","Hauptschule","1","","",""
"10","1989","Realschule","","","",""
"10","1989","(Fach-)Abitur","","","",""
"10","1989","AkademikerIn","","","",""
"11","1989","(noch) kein Abschluss","","","",""
"11","1989","Hauptschule","","","",""
"11","1989","Realschule","1","","",""
"11","1989","(Fach-)Abitur","","","",""
"11","1989","AkademikerIn","","","",""
"12","1989","(noch) kein Abschluss","","","",""
"12","1989","Hauptschule","","","",""
"12","1989","Realschule","","","",""
"12","1989","(Fach-)Abitur","","","",""
"12","1989","AkademikerIn","","","",""
"13","1989","(noch) kein Abschluss","","","",""
"13","1989","Hauptschule","","","",""
"13","1989","Realschule","","","",""
"13","1989","(Fach-)Abitur","","","",""
"13","1989","AkademikerIn","","","",""
"14","1989","(noch) kein Abschluss","","","",""
"14","1989","Hauptschule","1","","",""
"14","1989","Realschule","1","","",""
"14","1989","(Fach-)Abitur","","","",""
"14","1989","AkademikerIn","","","",""
"15","1989","(noch) kein Abschluss","","","",""
"15","1989","Hauptschule","","","",""
"15","1989","Realschule","","","",""
"15","1989","(Fach-)Abitur","","","",""
"15","1989","AkademikerIn","","","",""
"16","1989","(noch) kein Abschluss","","","",""
"16","1989","Hauptschule","","","",""
"16","1989","Realschule","","","",""
"16","1989","(Fach-)Abitur","","","",""
"16","1989","AkademikerIn","","","",""
"17","1989","(noch) kein Abschluss","","","",""
"17","1989","Hauptschule","","","",""
"17","1989","Realschule","","","",""
"17","1989","(Fach-)Abitur","","","",""
"17","1989","AkademikerIn","","","",""
"18","1989","(noch) kein Abschluss","","","",""
"18","1989","Hauptschule","","","",""
"18","1989","Realschule","","","",""
"18","1989","(Fach-)Abitur","","","",""
"18","1989","AkademikerIn","","","",""
"19","1989","(noch) kein Abschluss","","","",""
"19","1989","Hauptschule","","","",""
"19","1989","Realschule","","","",""
"19","1989","(Fach-)Abitur","","","",""
"19","1989","AkademikerIn","","","",""
"20","1989","(noch) kein Abschluss","","","",""
"20","1989","Hauptschule","","","",""
"20","1989","Realschule","","","",""
"20","1989","(Fach-)Abitur","","","",""
"20","1989","AkademikerIn","","","",""
"21","1989","(noch) kein Abschluss","","","",""
"21","1989","Hauptschule","1","","",""
"21","1989","Realschule","","","",""
"21","1989","(Fach-)Abitur","","","",""
"21","1989","AkademikerIn","1","","",""
"22","1989","(noch) kein Abschluss","","","",""
"22","1989","Hauptschule","","","",""
"22","1989","Realschule","","","",""
"22","1989","(Fach-)Abitur","","","",""
"22","1989","AkademikerIn","","","",""
"23","1989","(noch) kein Abschluss","","","",""
"23","1989","Hauptschule","","","",""
"23","1989","Realschule","","","",""
"23","1989","(Fach-)Abitur","","","",""
"23","1989","AkademikerIn","","","",""
"24","1989","(noch) kein Abschluss","","","",""
"24","1989","Hauptschule","","","",""
"24","1989","Realschule","","","",""
"24","1989","(Fach-)Abitur","","","",""
"24","1989","AkademikerIn","","","",""
"25","1989","(noch) kein Abschluss","","","",""
"25","1989","Hauptschule","","","",""
"25","1989","Realschule","1","","",""
"25","1989","(Fach-)Abitur","","","",""
"25","1989","AkademikerIn","","","",""
"26","1989","(noch) kein Abschluss","","","",""
"26","1989","Hauptschule","","","",""
"26","1989","Realschule","","","",""
"26","1989","(Fach-)Abitur","","","",""
"26","1989","AkademikerIn","","","",""
"27","1989","(noch) kein Abschluss","","","",""
"27","1989","Hauptschule","","","",""
"27","1989","Realschule","","","",""
"27","1989","(Fach-)Abitur","","","",""
"27","1989","AkademikerIn","","","",""
"28","1989","(noch) kein Abschluss","","","",""
"28","1989","Hauptschule","","","",""
"28","1989","Realschule","","","",""
"28","1989","(Fach-)Abitur","","","",""
"28","1989","AkademikerIn","","","",""
"30","1989","(noch) kein Abschluss","","","",""
"30","1989","Hauptschule","","","",""
"30","1989","Realschule","","","",""
"30","1989","(Fach-)Abitur","","","",""
"30","1989","AkademikerIn","","","",""
"31","1989","(noch) kein Abschluss","","","",""
"31","1989","Hauptschule","","","",""
"31","1989","Realschule","","","",""
"31","1989","(Fach-)Abitur","","","",""
"31","1989","AkademikerIn","","","",""
"32","1989","(noch) kein Abschluss","","","",""
"32","1989","Hauptschule","","","",""
"32","1989","Realschule","","","",""
"32","1989","(Fach-)Abitur","","","",""
"32","1989","AkademikerIn","","","",""
"35","1989","(noch) kein Abschluss","","","",""
"35","1989","Hauptschule","1","","",""
"35","1989","Realschule","","","",""
"35","1989","(Fach-)Abitur","","","",""
"35","1989","AkademikerIn","","","",""
"36","1989","(noch) kein Abschluss","","","",""
"36","1989","Hauptschule","","","",""
"36","1989","Realschule","","","",""
"36","1989","(Fach-)Abitur","","","",""
"36","1989","AkademikerIn","","","",""
"40","1989","(noch) kein Abschluss","","","",""
"40","1989","Hauptschule","1","","",""
"40","1989","Realschule","","","",""
"40","1989","(Fach-)Abitur","","","",""
"40","1989","AkademikerIn","","","",""
"42","1989","(noch) kein Abschluss","","","",""
"42","1989","Hauptschule","","","",""
"42","1989","Realschule","","","",""
"42","1989","(Fach-)Abitur","","","",""
"42","1989","AkademikerIn","","","",""
"45","1989","(noch) kein Abschluss","","","",""
"45","1989","Hauptschule","","","",""
"45","1989","Realschule","","","",""
"45","1989","(Fach-)Abitur","","","",""
"45","1989","AkademikerIn","","","",""
"48","1989","(noch) kein Abschluss","","","",""
"48","1989","Hauptschule","","","",""
"48","1989","Realschule","","","",""
"48","1989","(Fach-)Abitur","","","",""
"48","1989","AkademikerIn","","","",""
"50","1989","(noch) kein Abschluss","","","",""
"50","1989","Hauptschule","","","",""
"50","1989","Realschule","","","",""
"50","1989","(Fach-)Abitur","","","",""
"50","1989","AkademikerIn","","","",""
"51","1989","(noch) kein Abschluss","","","",""
"51","1989","Hauptschule","","","",""
"51","1989","Realschule","","","",""
"51","1989","(Fach-)Abitur","","","",""
"51","1989","AkademikerIn","","","",""
"64","1989","(noch) kein Abschluss","","","",""
"64","1989","Hauptschule","","","",""
"64","1989","Realschule","","","",""
"64","1989","(Fach-)Abitur","","","",""
"64","1989","AkademikerIn","","","",""
"65","1989","(noch) kein Abschluss","","","",""
"65","1989","Hauptschule","","","",""
"65","1989","Realschule","","","",""
"65","1989","(Fach-)Abitur","","","",""
"65","1989","AkademikerIn","","","",""
"90","1989","(noch) kein Abschluss","","","",""
"90","1989","Hauptschule","","","",""
"90","1989","Realschule","","","",""
"90","1989","(Fach-)Abitur","1","","",""
"90","1989","AkademikerIn","","","",""
"98","1989","(noch) kein Abschluss","","","",""
"98","1989","Hauptschule","","","",""
"98","1989","Realschule","","","",""
"98","1989","(Fach-)Abitur","","","",""
"98","1989","AkademikerIn","","","",""
"100","1989","(noch) kein Abschluss","","","",""
"100","1989","Hauptschule","","","",""
"100","1989","Realschule","","","",""
"100","1989","(Fach-)Abitur","","","",""
"100","1989","AkademikerIn","","","",""
"0","1990","(noch) kein Abschluss","","","",""
"0","1990","Hauptschule","","","",""
"0","1990","Realschule","","","",""
"0","1990","(Fach-)Abitur","","","",""
"0","1990","AkademikerIn","","","",""
"1","1990","(noch) kein Abschluss","","","",""
"1","1990","Hauptschule","","","",""
"1","1990","Realschule","","","",""
"1","1990","(Fach-)Abitur","","","",""
"1","1990","AkademikerIn","","","",""
"2","1990","(noch) kein Abschluss","","","",""
"2","1990","Hauptschule","","","",""
"2","1990","Realschule","","","",""
"2","1990","(Fach-)Abitur","","","",""
"2","1990","AkademikerIn","","","",""
"3","1990","(noch) kein Abschluss","","","",""
"3","1990","Hauptschule","","","",""
"3","1990","Realschule","","","",""
"3","1990","(Fach-)Abitur","","","",""
"3","1990","AkademikerIn","","","",""
"4","1990","(noch) kein Abschluss","","","",""
"4","1990","Hauptschule","","","",""
"4","1990","Realschule","","","",""
"4","1990","(Fach-)Abitur","","","",""
"4","1990","AkademikerIn","","","",""
"5","1990","(noch) kein Abschluss","","","",""
"5","1990","Hauptschule","","","",""
"5","1990","Realschule","","","",""
"5","1990","(Fach-)Abitur","","","",""
"5","1990","AkademikerIn","","","",""
"6","1990","(noch) kein Abschluss","","","",""
"6","1990","Hauptschule","","","",""
"6","1990","Realschule","","","",""
"6","1990","(Fach-)Abitur","","","",""
"6","1990","AkademikerIn","","","",""
"7","1990","(noch) kein Abschluss","","","",""
"7","1990","Hauptschule","","","",""
"7","1990","Realschule","","","",""
"7","1990","(Fach-)Abitur","","","",""
"7","1990","AkademikerIn","","","",""
"8","1990","(noch) kein Abschluss","","","",""
"8","1990","Hauptschule","","","",""
"8","1990","Realschule","","","",""
"8","1990","(Fach-)Abitur","","","",""
"8","1990","AkademikerIn","","","",""
"9","1990","(noch) kein Abschluss","","","",""
"9","1990","Hauptschule","","","",""
"9","1990","Realschule","","","",""
"9","1990","(Fach-)Abitur","","","",""
"9","1990","AkademikerIn","","","",""
"10","1990","(noch) kein Abschluss","","","",""
"10","1990","Hauptschule","","","",""
"10","1990","Realschule","","","",""
"10","1990","(Fach-)Abitur","","","",""
"10","1990","AkademikerIn","","","",""
"11","1990","(noch) kein Abschluss","","","",""
"11","1990","Hauptschule","","","",""
"11","1990","Realschule","","","",""
"11","1990","(Fach-)Abitur","","","",""
"11","1990","AkademikerIn","","","",""
"12","1990","(noch) kein Abschluss","","","",""
"12","1990","Hauptschule","","","",""
"12","1990","Realschule","","","",""
"12","1990","(Fach-)Abitur","","","",""
"12","1990","AkademikerIn","","","",""
"13","1990","(noch) kein Abschluss","","","",""
"13","1990","Hauptschule","","","",""
"13","1990","Realschule","","","",""
"13","1990","(Fach-)Abitur","","","",""
"13","1990","AkademikerIn","","","",""
"14","1990","(noch) kein Abschluss","","","",""
"14","1990","Hauptschule","","","",""
"14","1990","Realschule","","","",""
"14","1990","(Fach-)Abitur","","","",""
"14","1990","AkademikerIn","","","",""
"15","1990","(noch) kein Abschluss","","","",""
"15","1990","Hauptschule","","","",""
"15","1990","Realschule","","","",""
"15","1990","(Fach-)Abitur","","","",""
"15","1990","AkademikerIn","","","",""
"16","1990","(noch) kein Abschluss","","","",""
"16","1990","Hauptschule","","","",""
"16","1990","Realschule","","","",""
"16","1990","(Fach-)Abitur","","","",""
"16","1990","AkademikerIn","","","",""
"17","1990","(noch) kein Abschluss","","","",""
"17","1990","Hauptschule","","","",""
"17","1990","Realschule","","","",""
"17","1990","(Fach-)Abitur","","","",""
"17","1990","AkademikerIn","","","",""
"18","1990","(noch) kein Abschluss","","","",""
"18","1990","Hauptschule","","","",""
"18","1990","Realschule","","","",""
"18","1990","(Fach-)Abitur","","","",""
"18","1990","AkademikerIn","","","",""
"19","1990","(noch) kein Abschluss","","","",""
"19","1990","Hauptschule","","","",""
"19","1990","Realschule","","","",""
"19","1990","(Fach-)Abitur","","","",""
"19","1990","AkademikerIn","","","",""
"20","1990","(noch) kein Abschluss","","","",""
"20","1990","Hauptschule","","","",""
"20","1990","Realschule","","","",""
"20","1990","(Fach-)Abitur","","","",""
"20","1990","AkademikerIn","","","",""
"21","1990","(noch) kein Abschluss","","","",""
"21","1990","Hauptschule","","","",""
"21","1990","Realschule","","","",""
"21","1990","(Fach-)Abitur","","","",""
"21","1990","AkademikerIn","","","",""
"22","1990","(noch) kein Abschluss","","","",""
"22","1990","Hauptschule","","","",""
"22","1990","Realschule","","","",""
"22","1990","(Fach-)Abitur","","","",""
"22","1990","AkademikerIn","","","",""
"23","1990","(noch) kein Abschluss","","","",""
"23","1990","Hauptschule","","","",""
"23","1990","Realschule","","","",""
"23","1990","(Fach-)Abitur","","","",""
"23","1990","AkademikerIn","","","",""
"24","1990","(noch) kein Abschluss","","","",""
"24","1990","Hauptschule","","","",""
"24","1990","Realschule","","","",""
"24","1990","(Fach-)Abitur","","","",""
"24","1990","AkademikerIn","","","",""
"25","1990","(noch) kein Abschluss","","","",""
"25","1990","Hauptschule","","","",""
"25","1990","Realschule","","","",""
"25","1990","(Fach-)Abitur","","","",""
"25","1990","AkademikerIn","","","",""
"26","1990","(noch) kein Abschluss","","","",""
"26","1990","Hauptschule","","","",""
"26","1990","Realschule","","","",""
"26","1990","(Fach-)Abitur","","","",""
"26","1990","AkademikerIn","","","",""
"27","1990","(noch) kein Abschluss","","","",""
"27","1990","Hauptschule","","","",""
"27","1990","Realschule","","","",""
"27","1990","(Fach-)Abitur","","","",""
"27","1990","AkademikerIn","","","",""
"28","1990","(noch) kein Abschluss","","","",""
"28","1990","Hauptschule","","","",""
"28","1990","Realschule","","","",""
"28","1990","(Fach-)Abitur","","","",""
"28","1990","AkademikerIn","","","",""
"30","1990","(noch) kein Abschluss","","","",""
"30","1990","Hauptschule","","","",""
"30","1990","Realschule","","","",""
"30","1990","(Fach-)Abitur","","","",""
"30","1990","AkademikerIn","","","",""
"31","1990","(noch) kein Abschluss","","","",""
"31","1990","Hauptschule","","","",""
"31","1990","Realschule","","","",""
"31","1990","(Fach-)Abitur","","","",""
"31","1990","AkademikerIn","","","",""
"32","1990","(noch) kein Abschluss","","","",""
"32","1990","Hauptschule","","","",""
"32","1990","Realschule","","","",""
"32","1990","(Fach-)Abitur","","","",""
"32","1990","AkademikerIn","","","",""
"35","1990","(noch) kein Abschluss","","","",""
"35","1990","Hauptschule","","","",""
"35","1990","Realschule","","","",""
"35","1990","(Fach-)Abitur","","","",""
"35","1990","AkademikerIn","","","",""
"36","1990","(noch) kein Abschluss","","","",""
"36","1990","Hauptschule","","","",""
"36","1990","Realschule","","","",""
"36","1990","(Fach-)Abitur","","","",""
"36","1990","AkademikerIn","","","",""
"40","1990","(noch) kein Abschluss","","","",""
"40","1990","Hauptschule","","","",""
"40","1990","Realschule","","","",""
"40","1990","(Fach-)Abitur","","","",""
"40","1990","AkademikerIn","","","",""
"42","1990","(noch) kein Abschluss","","","",""
"42","1990","Hauptschule","","","",""
"42","1990","Realschule","","","",""
"42","1990","(Fach-)Abitur","","","",""
"42","1990","AkademikerIn","","","",""
"45","1990","(noch) kein Abschluss","","","",""
"45","1990","Hauptschule","","","",""
"45","1990","Realschule","","","",""
"45","1990","(Fach-)Abitur","","","",""
"45","1990","AkademikerIn","","","",""
"48","1990","(noch) kein Abschluss","","","",""
"48","1990","Hauptschule","","","",""
"48","1990","Realschule","","","",""
"48","1990","(Fach-)Abitur","","","",""
"48","1990","AkademikerIn","","","",""
"50","1990","(noch) kein Abschluss","","","",""
"50","1990","Hauptschule","","","",""
"50","1990","Realschule","","","",""
"50","1990","(Fach-)Abitur","","","",""
"50","1990","AkademikerIn","","","",""
"51","1990","(noch) kein Abschluss","","","",""
"51","1990","Hauptschule","","","",""
"51","1990","Realschule","","","",""
"51","1990","(Fach-)Abitur","","","",""
"51","1990","AkademikerIn","","","",""
"64","1990","(noch) kein Abschluss","","","",""
"64","1990","Hauptschule","","","",""
"64","1990","Realschule","","","",""
"64","1990","(Fach-)Abitur","","","",""
"64","1990","AkademikerIn","","","",""
"65","1990","(noch) kein Abschluss","","","",""
"65","1990","Hauptschule","","","",""
"65","1990","Realschule","","","",""
"65","1990","(Fach-)Abitur","","","",""
"65","1990","AkademikerIn","","","",""
"90","1990","(noch) kein Abschluss","","","",""
"90","1990","Hauptschule","","","",""
"90","1990","Realschule","","","",""
"90","1990","(Fach-)Abitur","","","",""
"90","1990","AkademikerIn","","","",""
"98","1990","(noch) kein Abschluss","","","",""
"98","1990","Hauptschule","","","",""
"98","1990","Realschule","","","",""
"98","1990","(Fach-)Abitur","","","",""
"98","1990","AkademikerIn","","","",""
"100","1990","(noch) kein Abschluss","","","",""
"100","1990","Hauptschule","","","",""
"100","1990","Realschule","","","",""
"100","1990","(Fach-)Abitur","","","",""
"100","1990","AkademikerIn","","","",""
"0","1991","(noch) kein Abschluss","","","",""
"0","1991","Hauptschule","","","",""
"0","1991","Realschule","","","",""
"0","1991","(Fach-)Abitur","","","",""
"0","1991","AkademikerIn","","","",""
"1","1991","(noch) kein Abschluss","65","0.760421101522787","0.667469485757775","0.8533727172878"
"1","1991","Hauptschule","484","0.750146872404333","0.715958904979111","0.784334839829556"
"1","1991","Realschule","154","0.774114279805531","0.714655195246987","0.833573364364075"
"1","1991","(Fach-)Abitur","86","0.878395042714604","0.81401502800853","0.942775057420678"
"1","1991","AkademikerIn","48","0.724899453224528","0.615493055989983","0.834305850459073"
"2","1991","(noch) kein Abschluss","14","","",""
"2","1991","Hauptschule","82","0.151189051345926","0.122899673760042","0.17947842893181"
"2","1991","Realschule","22","","",""
"2","1991","(Fach-)Abitur","10","","",""
"2","1991","AkademikerIn","11","","",""
"3","1991","(noch) kein Abschluss","1","","",""
"3","1991","Hauptschule","25","","",""
"3","1991","Realschule","7","","",""
"3","1991","(Fach-)Abitur","2","","",""
"3","1991","AkademikerIn","3","","",""
"4","1991","(noch) kein Abschluss","","","",""
"4","1991","Hauptschule","7","","",""
"4","1991","Realschule","2","","",""
"4","1991","(Fach-)Abitur","1","","",""
"4","1991","AkademikerIn","1","","",""
"5","1991","(noch) kein Abschluss","","","",""
"5","1991","Hauptschule","2","","",""
"5","1991","Realschule","","","",""
"5","1991","(Fach-)Abitur","","","",""
"5","1991","AkademikerIn","","","",""
"6","1991","(noch) kein Abschluss","","","",""
"6","1991","Hauptschule","4","","",""
"6","1991","Realschule","1","","",""
"6","1991","(Fach-)Abitur","","","",""
"6","1991","AkademikerIn","1","","",""
"7","1991","(noch) kein Abschluss","1","","",""
"7","1991","Hauptschule","2","","",""
"7","1991","Realschule","","","",""
"7","1991","(Fach-)Abitur","","","",""
"7","1991","AkademikerIn","","","",""
"8","1991","(noch) kein Abschluss","","","",""
"8","1991","Hauptschule","1","","",""
"8","1991","Realschule","1","","",""
"8","1991","(Fach-)Abitur","","","",""
"8","1991","AkademikerIn","","","",""
"9","1991","(noch) kein Abschluss","","","",""
"9","1991","Hauptschule","1","","",""
"9","1991","Realschule","1","","",""
"9","1991","(Fach-)Abitur","","","",""
"9","1991","AkademikerIn","","","",""
"10","1991","(noch) kein Abschluss","","","",""
"10","1991","Hauptschule","3","","",""
"10","1991","Realschule","","","",""
"10","1991","(Fach-)Abitur","","","",""
"10","1991","AkademikerIn","","","",""
"11","1991","(noch) kein Abschluss","","","",""
"11","1991","Hauptschule","","","",""
"11","1991","Realschule","","","",""
"11","1991","(Fach-)Abitur","","","",""
"11","1991","AkademikerIn","","","",""
"12","1991","(noch) kein Abschluss","","","",""
"12","1991","Hauptschule","1","","",""
"12","1991","Realschule","","","",""
"12","1991","(Fach-)Abitur","","","",""
"12","1991","AkademikerIn","","","",""
"13","1991","(noch) kein Abschluss","","","",""
"13","1991","Hauptschule","","","",""
"13","1991","Realschule","","","",""
"13","1991","(Fach-)Abitur","","","",""
"13","1991","AkademikerIn","","","",""
"14","1991","(noch) kein Abschluss","","","",""
"14","1991","Hauptschule","1","","",""
"14","1991","Realschule","","","",""
"14","1991","(Fach-)Abitur","","","",""
"14","1991","AkademikerIn","","","",""
"15","1991","(noch) kein Abschluss","","","",""
"15","1991","Hauptschule","","","",""
"15","1991","Realschule","","","",""
"15","1991","(Fach-)Abitur","","","",""
"15","1991","AkademikerIn","","","",""
"16","1991","(noch) kein Abschluss","","","",""
"16","1991","Hauptschule","","","",""
"16","1991","Realschule","","","",""
"16","1991","(Fach-)Abitur","","","",""
"16","1991","AkademikerIn","","","",""
"17","1991","(noch) kein Abschluss","","","",""
"17","1991","Hauptschule","","","",""
"17","1991","Realschule","","","",""
"17","1991","(Fach-)Abitur","","","",""
"17","1991","AkademikerIn","","","",""
"18","1991","(noch) kein Abschluss","","","",""
"18","1991","Hauptschule","","","",""
"18","1991","Realschule","","","",""
"18","1991","(Fach-)Abitur","","","",""
"18","1991","AkademikerIn","","","",""
"19","1991","(noch) kein Abschluss","","","",""
"19","1991","Hauptschule","","","",""
"19","1991","Realschule","","","",""
"19","1991","(Fach-)Abitur","","","",""
"19","1991","AkademikerIn","","","",""
"20","1991","(noch) kein Abschluss","","","",""
"20","1991","Hauptschule","1","","",""
"20","1991","Realschule","1","","",""
"20","1991","(Fach-)Abitur","","","",""
"20","1991","AkademikerIn","","","",""
"21","1991","(noch) kein Abschluss","","","",""
"21","1991","Hauptschule","","","",""
"21","1991","Realschule","","","",""
"21","1991","(Fach-)Abitur","","","",""
"21","1991","AkademikerIn","","","",""
"22","1991","(noch) kein Abschluss","","","",""
"22","1991","Hauptschule","","","",""
"22","1991","Realschule","","","",""
"22","1991","(Fach-)Abitur","","","",""
"22","1991","AkademikerIn","","","",""
"23","1991","(noch) kein Abschluss","","","",""
"23","1991","Hauptschule","","","",""
"23","1991","Realschule","","","",""
"23","1991","(Fach-)Abitur","","","",""
"23","1991","AkademikerIn","","","",""
"24","1991","(noch) kein Abschluss","","","",""
"24","1991","Hauptschule","","","",""
"24","1991","Realschule","1","","",""
"24","1991","(Fach-)Abitur","","","",""
"24","1991","AkademikerIn","","","",""
"25","1991","(noch) kein Abschluss","","","",""
"25","1991","Hauptschule","","","",""
"25","1991","Realschule","","","",""
"25","1991","(Fach-)Abitur","","","",""
"25","1991","AkademikerIn","","","",""
"26","1991","(noch) kein Abschluss","","","",""
"26","1991","Hauptschule","","","",""
"26","1991","Realschule","","","",""
"26","1991","(Fach-)Abitur","","","",""
"26","1991","AkademikerIn","","","",""
"27","1991","(noch) kein Abschluss","","","",""
"27","1991","Hauptschule","1","","",""
"27","1991","Realschule","","","",""
"27","1991","(Fach-)Abitur","","","",""
"27","1991","AkademikerIn","","","",""
"28","1991","(noch) kein Abschluss","","","",""
"28","1991","Hauptschule","","","",""
"28","1991","Realschule","","","",""
"28","1991","(Fach-)Abitur","","","",""
"28","1991","AkademikerIn","","","",""
"30","1991","(noch) kein Abschluss","","","",""
"30","1991","Hauptschule","1","","",""
"30","1991","Realschule","","","",""
"30","1991","(Fach-)Abitur","","","",""
"30","1991","AkademikerIn","","","",""
"31","1991","(noch) kein Abschluss","","","",""
"31","1991","Hauptschule","","","",""
"31","1991","Realschule","","","",""
"31","1991","(Fach-)Abitur","","","",""
"31","1991","AkademikerIn","","","",""
"32","1991","(noch) kein Abschluss","","","",""
"32","1991","Hauptschule","","","",""
"32","1991","Realschule","","","",""
"32","1991","(Fach-)Abitur","","","",""
"32","1991","AkademikerIn","","","",""
"35","1991","(noch) kein Abschluss","","","",""
"35","1991","Hauptschule","","","",""
"35","1991","Realschule","","","",""
"35","1991","(Fach-)Abitur","","","",""
"35","1991","AkademikerIn","","","",""
"36","1991","(noch) kein Abschluss","","","",""
"36","1991","Hauptschule","","","",""
"36","1991","Realschule","","","",""
"36","1991","(Fach-)Abitur","","","",""
"36","1991","AkademikerIn","","","",""
"40","1991","(noch) kein Abschluss","","","",""
"40","1991","Hauptschule","","","",""
"40","1991","Realschule","","","",""
"40","1991","(Fach-)Abitur","","","",""
"40","1991","AkademikerIn","","","",""
"42","1991","(noch) kein Abschluss","","","",""
"42","1991","Hauptschule","","","",""
"42","1991","Realschule","","","",""
"42","1991","(Fach-)Abitur","","","",""
"42","1991","AkademikerIn","","","",""
"45","1991","(noch) kein Abschluss","","","",""
"45","1991","Hauptschule","","","",""
"45","1991","Realschule","","","",""
"45","1991","(Fach-)Abitur","","","",""
"45","1991","AkademikerIn","","","",""
"48","1991","(noch) kein Abschluss","","","",""
"48","1991","Hauptschule","","","",""
"48","1991","Realschule","","","",""
"48","1991","(Fach-)Abitur","","","",""
"48","1991","AkademikerIn","","","",""
"50","1991","(noch) kein Abschluss","","","",""
"50","1991","Hauptschule","","","",""
"50","1991","Realschule","","","",""
"50","1991","(Fach-)Abitur","","","",""
"50","1991","AkademikerIn","","","",""
"51","1991","(noch) kein Abschluss","","","",""
"51","1991","Hauptschule","","","",""
"51","1991","Realschule","","","",""
"51","1991","(Fach-)Abitur","","","",""
"51","1991","AkademikerIn","","","",""
"64","1991","(noch) kein Abschluss","","","",""
"64","1991","Hauptschule","","","",""
"64","1991","Realschule","","","",""
"64","1991","(Fach-)Abitur","","","",""
"64","1991","AkademikerIn","","","",""
"65","1991","(noch) kein Abschluss","","","",""
"65","1991","Hauptschule","","","",""
"65","1991","Realschule","","","",""
"65","1991","(Fach-)Abitur","","","",""
"65","1991","AkademikerIn","","","",""
"90","1991","(noch) kein Abschluss","","","",""
"90","1991","Hauptschule","","","",""
"90","1991","Realschule","","","",""
"90","1991","(Fach-)Abitur","","","",""
"90","1991","AkademikerIn","","","",""
"98","1991","(noch) kein Abschluss","","","",""
"98","1991","Hauptschule","","","",""
"98","1991","Realschule","","","",""
"98","1991","(Fach-)Abitur","","","",""
"98","1991","AkademikerIn","","","",""
"100","1991","(noch) kein Abschluss","","","",""
"100","1991","Hauptschule","","","",""
"100","1991","Realschule","","","",""
"100","1991","(Fach-)Abitur","","","",""
"100","1991","AkademikerIn","","","",""
"0","1992","(noch) kein Abschluss","","","",""
"0","1992","Hauptschule","","","",""
"0","1992","Realschule","","","",""
"0","1992","(Fach-)Abitur","","","",""
"0","1992","AkademikerIn","","","",""
"1","1992","(noch) kein Abschluss","63","0.775714696764781","0.683148545320572","0.868280848208991"
"1","1992","Hauptschule","569","0.759321618386352","0.728373979024318","0.790269257748387"
"1","1992","Realschule","246","0.806205826601439","0.761845830904679","0.850565822298199"
"1","1992","(Fach-)Abitur","74","0.813061861219563","0.733397343839724","0.892726378599402"
"1","1992","AkademikerIn","109","0.774366258531482","0.704115038661133","0.844617478401831"
"2","1992","(noch) kein Abschluss","11","","",""
"2","1992","Hauptschule","114","0.161958911140208","0.135288409514659","0.188629412765758"
"2","1992","Realschule","39","0.130902528517976","0.0930489944398831","0.168756062596069"
"2","1992","(Fach-)Abitur","13","","",""
"2","1992","AkademikerIn","17","","",""
"3","1992","(noch) kein Abschluss","2","","",""
"3","1992","Hauptschule","19","","",""
"3","1992","Realschule","11","","",""
"3","1992","(Fach-)Abitur","4","","",""
"3","1992","AkademikerIn","5","","",""
"4","1992","(noch) kein Abschluss","1","","",""
"4","1992","Hauptschule","7","","",""
"4","1992","Realschule","2","","",""
"4","1992","(Fach-)Abitur","","","",""
"4","1992","AkademikerIn","1","","",""
"5","1992","(noch) kein Abschluss","","","",""
"5","1992","Hauptschule","6","","",""
"5","1992","Realschule","2","","",""
"5","1992","(Fach-)Abitur","","","",""
"5","1992","AkademikerIn","1","","",""
"6","1992","(noch) kein Abschluss","","","",""
"6","1992","Hauptschule","2","","",""
"6","1992","Realschule","2","","",""
"6","1992","(Fach-)Abitur","","","",""
"6","1992","AkademikerIn","","","",""
"7","1992","(noch) kein Abschluss","1","","",""
"7","1992","Hauptschule","5","","",""
"7","1992","Realschule","","","",""
"7","1992","(Fach-)Abitur","","","",""
"7","1992","AkademikerIn","1","","",""
"8","1992","(noch) kein Abschluss","","","",""
"8","1992","Hauptschule","2","","",""
"8","1992","Realschule","","","",""
"8","1992","(Fach-)Abitur","1","","",""
"8","1992","AkademikerIn","","","",""
"9","1992","(noch) kein Abschluss","","","",""
"9","1992","Hauptschule","1","","",""
"9","1992","Realschule","","","",""
"9","1992","(Fach-)Abitur","","","",""
"9","1992","AkademikerIn","","","",""
"10","1992","(noch) kein Abschluss","","","",""
"10","1992","Hauptschule","3","","",""
"10","1992","Realschule","1","","",""
