"ple0055","year","age_gr","sex","n","percent","lower_confidence_percent","upper_confidence_percent"
"15","1990","66","männlich","","","",""
"15","1990","66","weiblich","","","",""
"16","1990","17-29","männlich","","","",""
"16","1990","17-29","weiblich","","","",""
"16","1990","30-45","männlich","","","",""
"16","1990","30-45","weiblich","","","",""
"16","1990","46-65","männlich","","","",""
"16","1990","46-65","weiblich","","","",""
"16","1990","66","männlich","","","",""
"16","1990","66","weiblich","","","",""
"17","1990","17-29","männlich","","","",""
"17","1990","17-29","weiblich","","","",""
"17","1990","30-45","männlich","","","",""
"17","1990","30-45","weiblich","","","",""
"17","1990","46-65","männlich","","","",""
"17","1990","46-65","weiblich","","","",""
"17","1990","66","männlich","","","",""
"17","1990","66","weiblich","","","",""
"18","1990","17-29","männlich","","","",""
"18","1990","17-29","weiblich","","","",""
"18","1990","30-45","männlich","","","",""
"18","1990","30-45","weiblich","","","",""
"18","1990","46-65","männlich","","","",""
"18","1990","46-65","weiblich","","","",""
"18","1990","66","männlich","","","",""
"18","1990","66","weiblich","","","",""
"19","1990","17-29","männlich","","","",""
"19","1990","17-29","weiblich","","","",""
"19","1990","30-45","männlich","","","",""
"19","1990","30-45","weiblich","","","",""
"19","1990","46-65","männlich","","","",""
"19","1990","46-65","weiblich","","","",""
"19","1990","66","männlich","","","",""
"19","1990","66","weiblich","","","",""
"20","1990","17-29","männlich","","","",""
"20","1990","17-29","weiblich","","","",""
"20","1990","30-45","männlich","","","",""
"20","1990","30-45","weiblich","","","",""
"20","1990","46-65","männlich","","","",""
"20","1990","46-65","weiblich","","","",""
"20","1990","66","männlich","","","",""
"20","1990","66","weiblich","","","",""
"21","1990","17-29","männlich","","","",""
"21","1990","17-29","weiblich","","","",""
"21","1990","30-45","männlich","","","",""
"21","1990","30-45","weiblich","","","",""
"21","1990","46-65","männlich","","","",""
"21","1990","46-65","weiblich","","","",""
"21","1990","66","männlich","","","",""
"21","1990","66","weiblich","","","",""
"22","1990","17-29","männlich","","","",""
"22","1990","17-29","weiblich","","","",""
"22","1990","30-45","männlich","","","",""
"22","1990","30-45","weiblich","","","",""
"22","1990","46-65","männlich","","","",""
"22","1990","46-65","weiblich","","","",""
"22","1990","66","männlich","","","",""
"22","1990","66","weiblich","","","",""
"23","1990","17-29","männlich","","","",""
"23","1990","17-29","weiblich","","","",""
"23","1990","30-45","männlich","","","",""
"23","1990","30-45","weiblich","","","",""
"23","1990","46-65","männlich","","","",""
"23","1990","46-65","weiblich","","","",""
"23","1990","66","männlich","","","",""
"23","1990","66","weiblich","","","",""
"24","1990","17-29","männlich","","","",""
"24","1990","17-29","weiblich","","","",""
"24","1990","30-45","männlich","","","",""
"24","1990","30-45","weiblich","","","",""
"24","1990","46-65","männlich","","","",""
"24","1990","46-65","weiblich","","","",""
"24","1990","66","männlich","","","",""
"24","1990","66","weiblich","","","",""
"25","1990","17-29","männlich","","","",""
"25","1990","17-29","weiblich","","","",""
"25","1990","30-45","männlich","","","",""
"25","1990","30-45","weiblich","","","",""
"25","1990","46-65","männlich","","","",""
"25","1990","46-65","weiblich","","","",""
"25","1990","66","männlich","","","",""
"25","1990","66","weiblich","","","",""
"26","1990","17-29","männlich","","","",""
"26","1990","17-29","weiblich","","","",""
"26","1990","30-45","männlich","","","",""
"26","1990","30-45","weiblich","","","",""
"26","1990","46-65","männlich","","","",""
"26","1990","46-65","weiblich","","","",""
"26","1990","66","männlich","","","",""
"26","1990","66","weiblich","","","",""
"27","1990","17-29","männlich","","","",""
"27","1990","17-29","weiblich","","","",""
"27","1990","30-45","männlich","","","",""
"27","1990","30-45","weiblich","","","",""
"27","1990","46-65","männlich","","","",""
"27","1990","46-65","weiblich","","","",""
"27","1990","66","männlich","","","",""
"27","1990","66","weiblich","","","",""
"28","1990","17-29","männlich","","","",""
"28","1990","17-29","weiblich","","","",""
"28","1990","30-45","männlich","","","",""
"28","1990","30-45","weiblich","","","",""
"28","1990","46-65","männlich","","","",""
"28","1990","46-65","weiblich","","","",""
"28","1990","66","männlich","","","",""
"28","1990","66","weiblich","","","",""
"30","1990","17-29","männlich","","","",""
"30","1990","17-29","weiblich","","","",""
"30","1990","30-45","männlich","","","",""
"30","1990","30-45","weiblich","","","",""
"30","1990","46-65","männlich","","","",""
"30","1990","46-65","weiblich","","","",""
"30","1990","66","männlich","","","",""
"30","1990","66","weiblich","","","",""
"31","1990","17-29","männlich","","","",""
"31","1990","17-29","weiblich","","","",""
"31","1990","30-45","männlich","","","",""
"31","1990","30-45","weiblich","","","",""
"31","1990","46-65","männlich","","","",""
"31","1990","46-65","weiblich","","","",""
"31","1990","66","männlich","","","",""
"31","1990","66","weiblich","","","",""
"32","1990","17-29","männlich","","","",""
"32","1990","17-29","weiblich","","","",""
"32","1990","30-45","männlich","","","",""
"32","1990","30-45","weiblich","","","",""
"32","1990","46-65","männlich","","","",""
"32","1990","46-65","weiblich","","","",""
"32","1990","66","männlich","","","",""
"32","1990","66","weiblich","","","",""
"35","1990","17-29","männlich","","","",""
"35","1990","17-29","weiblich","","","",""
"35","1990","30-45","männlich","","","",""
"35","1990","30-45","weiblich","","","",""
"35","1990","46-65","männlich","","","",""
"35","1990","46-65","weiblich","","","",""
"35","1990","66","männlich","","","",""
"35","1990","66","weiblich","","","",""
"36","1990","17-29","männlich","","","",""
"36","1990","17-29","weiblich","","","",""
"36","1990","30-45","männlich","","","",""
"36","1990","30-45","weiblich","","","",""
"36","1990","46-65","männlich","","","",""
"36","1990","46-65","weiblich","","","",""
"36","1990","66","männlich","","","",""
"36","1990","66","weiblich","","","",""
"40","1990","17-29","männlich","","","",""
"40","1990","17-29","weiblich","","","",""
"40","1990","30-45","männlich","","","",""
"40","1990","30-45","weiblich","","","",""
"40","1990","46-65","männlich","","","",""
"40","1990","46-65","weiblich","","","",""
"40","1990","66","männlich","","","",""
"40","1990","66","weiblich","","","",""
"42","1990","17-29","männlich","","","",""
"42","1990","17-29","weiblich","","","",""
"42","1990","30-45","männlich","","","",""
"42","1990","30-45","weiblich","","","",""
"42","1990","46-65","männlich","","","",""
"42","1990","46-65","weiblich","","","",""
"42","1990","66","männlich","","","",""
"42","1990","66","weiblich","","","",""
"45","1990","17-29","männlich","","","",""
"45","1990","17-29","weiblich","","","",""
"45","1990","30-45","männlich","","","",""
"45","1990","30-45","weiblich","","","",""
"45","1990","46-65","männlich","","","",""
"45","1990","46-65","weiblich","","","",""
"45","1990","66","männlich","","","",""
"45","1990","66","weiblich","","","",""
"48","1990","17-29","männlich","","","",""
"48","1990","17-29","weiblich","","","",""
"48","1990","30-45","männlich","","","",""
"48","1990","30-45","weiblich","","","",""
"48","1990","46-65","männlich","","","",""
"48","1990","46-65","weiblich","","","",""
"48","1990","66","männlich","","","",""
"48","1990","66","weiblich","","","",""
"50","1990","17-29","männlich","","","",""
"50","1990","17-29","weiblich","","","",""
"50","1990","30-45","männlich","","","",""
"50","1990","30-45","weiblich","","","",""
"50","1990","46-65","männlich","","","",""
"50","1990","46-65","weiblich","","","",""
"50","1990","66","männlich","","","",""
"50","1990","66","weiblich","","","",""
"51","1990","17-29","männlich","","","",""
"51","1990","17-29","weiblich","","","",""
"51","1990","30-45","männlich","","","",""
"51","1990","30-45","weiblich","","","",""
"51","1990","46-65","männlich","","","",""
"51","1990","46-65","weiblich","","","",""
"51","1990","66","männlich","","","",""
"51","1990","66","weiblich","","","",""
"64","1990","17-29","männlich","","","",""
"64","1990","17-29","weiblich","","","",""
"64","1990","30-45","männlich","","","",""
"64","1990","30-45","weiblich","","","",""
"64","1990","46-65","männlich","","","",""
"64","1990","46-65","weiblich","","","",""
"64","1990","66","männlich","","","",""
"64","1990","66","weiblich","","","",""
"65","1990","17-29","männlich","","","",""
"65","1990","17-29","weiblich","","","",""
"65","1990","30-45","männlich","","","",""
"65","1990","30-45","weiblich","","","",""
"65","1990","46-65","männlich","","","",""
"65","1990","46-65","weiblich","","","",""
"65","1990","66","männlich","","","",""
"65","1990","66","weiblich","","","",""
"90","1990","17-29","männlich","","","",""
"90","1990","17-29","weiblich","","","",""
"90","1990","30-45","männlich","","","",""
"90","1990","30-45","weiblich","","","",""
"90","1990","46-65","männlich","","","",""
"90","1990","46-65","weiblich","","","",""
"90","1990","66","männlich","","","",""
"90","1990","66","weiblich","","","",""
"98","1990","17-29","männlich","","","",""
"98","1990","17-29","weiblich","","","",""
"98","1990","30-45","männlich","","","",""
"98","1990","30-45","weiblich","","","",""
"98","1990","46-65","männlich","","","",""
"98","1990","46-65","weiblich","","","",""
"98","1990","66","männlich","","","",""
"98","1990","66","weiblich","","","",""
"100","1990","17-29","männlich","","","",""
"100","1990","17-29","weiblich","","","",""
"100","1990","30-45","männlich","","","",""
"100","1990","30-45","weiblich","","","",""
"100","1990","46-65","männlich","","","",""
"100","1990","46-65","weiblich","","","",""
"100","1990","66","männlich","","","",""
"100","1990","66","weiblich","","","",""
"0","1991","17-29","männlich","","","",""
"0","1991","17-29","weiblich","","","",""
"0","1991","30-45","männlich","","","",""
"0","1991","30-45","weiblich","","","",""
"0","1991","46-65","männlich","","","",""
"0","1991","46-65","weiblich","","","",""
"0","1991","66","männlich","","","",""
"0","1991","66","weiblich","","","",""
"1","1991","17-29","männlich","100","0.842241976574408","0.775620640176325","0.908863312972491"
"1","1991","17-29","weiblich","181","0.774332358718459","0.718841915553452","0.829822801883466"
"1","1991","30-45","männlich","65","0.819955463588449","0.737789197151107","0.90212173002579"
"1","1991","30-45","weiblich","134","0.751457809351441","0.685516361141467","0.817399257561415"
"1","1991","46-65","männlich","108","0.767005006557241","0.695428897546872","0.83858111556761"
"1","1991","46-65","weiblich","132","0.807091009373498","0.747601247876333","0.866580770870664"
"1","1991","66","männlich","","","",""
"1","1991","66","weiblich","","","",""
"2","1991","17-29","männlich","12","","",""
"2","1991","17-29","weiblich","21","","",""
"2","1991","30-45","männlich","14","","",""
"2","1991","30-45","weiblich","20","","",""
"2","1991","46-65","männlich","19","","",""
"2","1991","46-65","weiblich","23","","",""
"2","1991","66","männlich","","","",""
"2","1991","66","weiblich","","","",""
"3","1991","17-29","männlich","1","","",""
"3","1991","17-29","weiblich","9","","",""
"3","1991","30-45","männlich","2","","",""
"3","1991","30-45","weiblich","6","","",""
"3","1991","46-65","männlich","3","","",""
"3","1991","46-65","weiblich","6","","",""
"3","1991","66","männlich","","","",""
"3","1991","66","weiblich","","","",""
"4","1991","17-29","männlich","","","",""
"4","1991","17-29","weiblich","1","","",""
"4","1991","30-45","männlich","1","","",""
"4","1991","30-45","weiblich","1","","",""
"4","1991","46-65","männlich","1","","",""
"4","1991","46-65","weiblich","3","","",""
"4","1991","66","männlich","","","",""
"4","1991","66","weiblich","","","",""
"5","1991","17-29","männlich","1","","",""
"5","1991","17-29","weiblich","","","",""
"5","1991","30-45","männlich","","","",""
"5","1991","30-45","weiblich","","","",""
"5","1991","46-65","männlich","","","",""
"5","1991","46-65","weiblich","1","","",""
"5","1991","66","männlich","","","",""
"5","1991","66","weiblich","","","",""
"6","1991","17-29","männlich","","","",""
"6","1991","17-29","weiblich","2","","",""
"6","1991","30-45","männlich","1","","",""
"6","1991","30-45","weiblich","","","",""
"6","1991","46-65","männlich","1","","",""
"6","1991","46-65","weiblich","","","",""
"6","1991","66","männlich","","","",""
"6","1991","66","weiblich","","","",""
"7","1991","17-29","männlich","","","",""
"7","1991","17-29","weiblich","2","","",""
"7","1991","30-45","männlich","1","","",""
"7","1991","30-45","weiblich","1","","",""
"7","1991","46-65","männlich","","","",""
"7","1991","46-65","weiblich","","","",""
"7","1991","66","männlich","","","",""
"7","1991","66","weiblich","","","",""
"8","1991","17-29","männlich","","","",""
"8","1991","17-29","weiblich","1","","",""
"8","1991","30-45","männlich","","","",""
"8","1991","30-45","weiblich","","","",""
"8","1991","46-65","männlich","","","",""
"8","1991","46-65","weiblich","1","","",""
"8","1991","66","männlich","","","",""
"8","1991","66","weiblich","","","",""
"9","1991","17-29","männlich","","","",""
"9","1991","17-29","weiblich","","","",""
"9","1991","30-45","männlich","","","",""
"9","1991","30-45","weiblich","1","","",""
"9","1991","46-65","männlich","","","",""
"9","1991","46-65","weiblich","1","","",""
"9","1991","66","männlich","","","",""
"9","1991","66","weiblich","","","",""
"10","1991","17-29","männlich","1","","",""
"10","1991","17-29","weiblich","","","",""
"10","1991","30-45","männlich","","","",""
"10","1991","30-45","weiblich","","","",""
"10","1991","46-65","männlich","1","","",""
"10","1991","46-65","weiblich","","","",""
"10","1991","66","männlich","","","",""
"10","1991","66","weiblich","","","",""
"11","1991","17-29","männlich","","","",""
"11","1991","17-29","weiblich","","","",""
"11","1991","30-45","männlich","","","",""
"11","1991","30-45","weiblich","","","",""
"11","1991","46-65","männlich","","","",""
"11","1991","46-65","weiblich","","","",""
"11","1991","66","männlich","","","",""
"11","1991","66","weiblich","","","",""
"12","1991","17-29","männlich","","","",""
"12","1991","17-29","weiblich","","","",""
"12","1991","30-45","männlich","","","",""
"12","1991","30-45","weiblich","","","",""
"12","1991","46-65","männlich","","","",""
"12","1991","46-65","weiblich","1","","",""
"12","1991","66","männlich","","","",""
"12","1991","66","weiblich","","","",""
"13","1991","17-29","männlich","","","",""
"13","1991","17-29","weiblich","","","",""
"13","1991","30-45","männlich","","","",""
"13","1991","30-45","weiblich","","","",""
"13","1991","46-65","männlich","","","",""
"13","1991","46-65","weiblich","","","",""
"13","1991","66","männlich","","","",""
"13","1991","66","weiblich","","","",""
"14","1991","17-29","männlich","","","",""
"14","1991","17-29","weiblich","","","",""
"14","1991","30-45","männlich","","","",""
"14","1991","30-45","weiblich","","","",""
"14","1991","46-65","männlich","","","",""
"14","1991","46-65","weiblich","","","",""
"14","1991","66","männlich","","","",""
"14","1991","66","weiblich","","","",""
"15","1991","17-29","männlich","","","",""
"15","1991","17-29","weiblich","","","",""
"15","1991","30-45","männlich","","","",""
"15","1991","30-45","weiblich","","","",""
"15","1991","46-65","männlich","","","",""
"15","1991","46-65","weiblich","","","",""
"15","1991","66","männlich","","","",""
"15","1991","66","weiblich","","","",""
"16","1991","17-29","männlich","","","",""
"16","1991","17-29","weiblich","","","",""
"16","1991","30-45","männlich","","","",""
"16","1991","30-45","weiblich","","","",""
"16","1991","46-65","männlich","","","",""
"16","1991","46-65","weiblich","","","",""
"16","1991","66","männlich","","","",""
"16","1991","66","weiblich","","","",""
"17","1991","17-29","männlich","","","",""
"17","1991","17-29","weiblich","","","",""
"17","1991","30-45","männlich","","","",""
"17","1991","30-45","weiblich","","","",""
"17","1991","46-65","männlich","","","",""
"17","1991","46-65","weiblich","","","",""
"17","1991","66","männlich","","","",""
"17","1991","66","weiblich","","","",""
"18","1991","17-29","männlich","","","",""
"18","1991","17-29","weiblich","","","",""
"18","1991","30-45","männlich","","","",""
"18","1991","30-45","weiblich","","","",""
"18","1991","46-65","männlich","","","",""
"18","1991","46-65","weiblich","","","",""
"18","1991","66","männlich","","","",""
"18","1991","66","weiblich","","","",""
"19","1991","17-29","männlich","","","",""
"19","1991","17-29","weiblich","","","",""
"19","1991","30-45","männlich","","","",""
"19","1991","30-45","weiblich","","","",""
"19","1991","46-65","männlich","","","",""
"19","1991","46-65","weiblich","","","",""
"19","1991","66","männlich","","","",""
"19","1991","66","weiblich","","","",""
"20","1991","17-29","männlich","","","",""
"20","1991","17-29","weiblich","1","","",""
"20","1991","30-45","männlich","","","",""
"20","1991","30-45","weiblich","","","",""
"20","1991","46-65","männlich","1","","",""
"20","1991","46-65","weiblich","","","",""
"20","1991","66","männlich","","","",""
"20","1991","66","weiblich","","","",""
"21","1991","17-29","männlich","","","",""
"21","1991","17-29","weiblich","","","",""
"21","1991","30-45","männlich","","","",""
"21","1991","30-45","weiblich","","","",""
"21","1991","46-65","männlich","","","",""
"21","1991","46-65","weiblich","","","",""
"21","1991","66","männlich","","","",""
"21","1991","66","weiblich","","","",""
"22","1991","17-29","männlich","","","",""
"22","1991","17-29","weiblich","","","",""
"22","1991","30-45","männlich","","","",""
"22","1991","30-45","weiblich","","","",""
"22","1991","46-65","männlich","","","",""
"22","1991","46-65","weiblich","","","",""
"22","1991","66","männlich","","","",""
"22","1991","66","weiblich","","","",""
"23","1991","17-29","männlich","","","",""
"23","1991","17-29","weiblich","","","",""
"23","1991","30-45","männlich","","","",""
"23","1991","30-45","weiblich","","","",""
"23","1991","46-65","männlich","","","",""
"23","1991","46-65","weiblich","","","",""
"23","1991","66","männlich","","","",""
"23","1991","66","weiblich","","","",""
"24","1991","17-29","männlich","","","",""
"24","1991","17-29","weiblich","","","",""
"24","1991","30-45","männlich","","","",""
"24","1991","30-45","weiblich","1","","",""
"24","1991","46-65","männlich","","","",""
"24","1991","46-65","weiblich","","","",""
"24","1991","66","männlich","","","",""
"24","1991","66","weiblich","","","",""
"25","1991","17-29","männlich","","","",""
"25","1991","17-29","weiblich","","","",""
"25","1991","30-45","männlich","","","",""
"25","1991","30-45","weiblich","","","",""
"25","1991","46-65","männlich","","","",""
"25","1991","46-65","weiblich","","","",""
"25","1991","66","männlich","","","",""
"25","1991","66","weiblich","","","",""
"26","1991","17-29","männlich","","","",""
"26","1991","17-29","weiblich","","","",""
"26","1991","30-45","männlich","","","",""
"26","1991","30-45","weiblich","","","",""
"26","1991","46-65","männlich","","","",""
"26","1991","46-65","weiblich","","","",""
"26","1991","66","männlich","","","",""
"26","1991","66","weiblich","","","",""
"27","1991","17-29","männlich","","","",""
"27","1991","17-29","weiblich","","","",""
"27","1991","30-45","männlich","","","",""
"27","1991","30-45","weiblich","1","","",""
"27","1991","46-65","männlich","","","",""
"27","1991","46-65","weiblich","","","",""
"27","1991","66","männlich","","","",""
"27","1991","66","weiblich","","","",""
"28","1991","17-29","männlich","","","",""
"28","1991","17-29","weiblich","","","",""
"28","1991","30-45","männlich","","","",""
"28","1991","30-45","weiblich","","","",""
"28","1991","46-65","männlich","","","",""
"28","1991","46-65","weiblich","","","",""
"28","1991","66","männlich","","","",""
"28","1991","66","weiblich","","","",""
"30","1991","17-29","männlich","","","",""
"30","1991","17-29","weiblich","","","",""
"30","1991","30-45","männlich","","","",""
"30","1991","30-45","weiblich","","","",""
"30","1991","46-65","männlich","","","",""
"30","1991","46-65","weiblich","1","","",""
"30","1991","66","männlich","","","",""
"30","1991","66","weiblich","","","",""
"31","1991","17-29","männlich","","","",""
"31","1991","17-29","weiblich","","","",""
"31","1991","30-45","männlich","","","",""
"31","1991","30-45","weiblich","","","",""
"31","1991","46-65","männlich","","","",""
"31","1991","46-65","weiblich","","","",""
"31","1991","66","männlich","","","",""
"31","1991","66","weiblich","","","",""
"32","1991","17-29","männlich","","","",""
"32","1991","17-29","weiblich","","","",""
"32","1991","30-45","männlich","","","",""
"32","1991","30-45","weiblich","","","",""
"32","1991","46-65","männlich","","","",""
"32","1991","46-65","weiblich","","","",""
"32","1991","66","männlich","","","",""
"32","1991","66","weiblich","","","",""
"35","1991","17-29","männlich","","","",""
"35","1991","17-29","weiblich","","","",""
"35","1991","30-45","männlich","","","",""
"35","1991","30-45","weiblich","","","",""
"35","1991","46-65","männlich","","","",""
"35","1991","46-65","weiblich","","","",""
"35","1991","66","männlich","","","",""
"35","1991","66","weiblich","","","",""
"36","1991","17-29","männlich","","","",""
"36","1991","17-29","weiblich","","","",""
"36","1991","30-45","männlich","","","",""
"36","1991","30-45","weiblich","","","",""
"36","1991","46-65","männlich","","","",""
"36","1991","46-65","weiblich","","","",""
"36","1991","66","männlich","","","",""
"36","1991","66","weiblich","","","",""
"40","1991","17-29","männlich","","","",""
"40","1991","17-29","weiblich","","","",""
"40","1991","30-45","männlich","","","",""
"40","1991","30-45","weiblich","","","",""
"40","1991","46-65","männlich","","","",""
"40","1991","46-65","weiblich","","","",""
"40","1991","66","männlich","","","",""
"40","1991","66","weiblich","","","",""
"42","1991","17-29","männlich","","","",""
"42","1991","17-29","weiblich","","","",""
"42","1991","30-45","männlich","","","",""
"42","1991","30-45","weiblich","","","",""
"42","1991","46-65","männlich","","","",""
"42","1991","46-65","weiblich","","","",""
"42","1991","66","männlich","","","",""
"42","1991","66","weiblich","","","",""
"45","1991","17-29","männlich","","","",""
"45","1991","17-29","weiblich","","","",""
"45","1991","30-45","männlich","","","",""
"45","1991","30-45","weiblich","","","",""
"45","1991","46-65","männlich","","","",""
"45","1991","46-65","weiblich","","","",""
"45","1991","66","männlich","","","",""
"45","1991","66","weiblich","","","",""
"48","1991","17-29","männlich","","","",""
"48","1991","17-29","weiblich","","","",""
"48","1991","30-45","männlich","","","",""
"48","1991","30-45","weiblich","","","",""
"48","1991","46-65","männlich","","","",""
"48","1991","46-65","weiblich","","","",""
"48","1991","66","männlich","","","",""
"48","1991","66","weiblich","","","",""
"50","1991","17-29","männlich","","","",""
"50","1991","17-29","weiblich","","","",""
"50","1991","30-45","männlich","","","",""
"50","1991","30-45","weiblich","","","",""
"50","1991","46-65","männlich","","","",""
"50","1991","46-65","weiblich","","","",""
"50","1991","66","männlich","","","",""
"50","1991","66","weiblich","","","",""
"51","1991","17-29","männlich","","","",""
"51","1991","17-29","weiblich","","","",""
"51","1991","30-45","männlich","","","",""
"51","1991","30-45","weiblich","","","",""
"51","1991","46-65","männlich","","","",""
"51","1991","46-65","weiblich","","","",""
"51","1991","66","männlich","","","",""
"51","1991","66","weiblich","","","",""
"64","1991","17-29","männlich","","","",""
"64","1991","17-29","weiblich","","","",""
"64","1991","30-45","männlich","","","",""
"64","1991","30-45","weiblich","","","",""
"64","1991","46-65","männlich","","","",""
"64","1991","46-65","weiblich","","","",""
"64","1991","66","männlich","","","",""
"64","1991","66","weiblich","","","",""
"65","1991","17-29","männlich","","","",""
"65","1991","17-29","weiblich","","","",""
"65","1991","30-45","männlich","","","",""
"65","1991","30-45","weiblich","","","",""
"65","1991","46-65","männlich","","","",""
"65","1991","46-65","weiblich","","","",""
"65","1991","66","männlich","","","",""
"65","1991","66","weiblich","","","",""
"90","1991","17-29","männlich","","","",""
"90","1991","17-29","weiblich","","","",""
"90","1991","30-45","männlich","","","",""
"90","1991","30-45","weiblich","","","",""
"90","1991","46-65","männlich","","","",""
"90","1991","46-65","weiblich","","","",""
"90","1991","66","männlich","","","",""
"90","1991","66","weiblich","","","",""
"98","1991","17-29","männlich","","","",""
"98","1991","17-29","weiblich","","","",""
"98","1991","30-45","männlich","","","",""
"98","1991","30-45","weiblich","","","",""
"98","1991","46-65","männlich","","","",""
"98","1991","46-65","weiblich","","","",""
"98","1991","66","männlich","","","",""
"98","1991","66","weiblich","","","",""
"100","1991","17-29","männlich","","","",""
"100","1991","17-29","weiblich","","","",""
"100","1991","30-45","männlich","","","",""
"100","1991","30-45","weiblich","","","",""
"100","1991","46-65","männlich","","","",""
"100","1991","46-65","weiblich","","","",""
"100","1991","66","männlich","","","",""
"100","1991","66","weiblich","","","",""
"0","1992","17-29","männlich","","","",""
"0","1992","17-29","weiblich","","","",""
"0","1992","30-45","männlich","","","",""
"0","1992","30-45","weiblich","","","",""
"0","1992","46-65","männlich","","","",""
"0","1992","46-65","weiblich","","","",""
"0","1992","66","männlich","","","",""
"0","1992","66","weiblich","","","",""
"1","1992","17-29","männlich","110","0.886922565645977","0.831626574894171","0.942218556397782"
"1","1992","17-29","weiblich","214","0.81318984799111","0.764778783922238","0.861600912059982"
"1","1992","30-45","männlich","111","0.800180781969374","0.733944376039579","0.866417187899169"
"1","1992","30-45","weiblich","188","0.81677268685757","0.766558506599401","0.866986867115739"
"1","1992","46-65","männlich","138","0.778946721871788","0.718660959985597","0.839232483757978"
"1","1992","46-65","weiblich","140","0.751684058120053","0.689761732515649","0.813606383724457"
"1","1992","66","männlich","","","",""
"1","1992","66","weiblich","","","",""
"2","1992","17-29","männlich","14","","",""
"2","1992","17-29","weiblich","19","","",""
"2","1992","30-45","männlich","20","","",""
"2","1992","30-45","weiblich","22","","",""
"2","1992","46-65","männlich","29","","",""
"2","1992","46-65","weiblich","35","0.168077933625627","0.114482972556617","0.221672894694637"
"2","1992","66","männlich","","","",""
"2","1992","66","weiblich","","","",""
"3","1992","17-29","männlich","","","",""
"3","1992","17-29","weiblich","9","","",""
"3","1992","30-45","männlich","3","","",""
"3","1992","30-45","weiblich","8","","",""
"3","1992","46-65","männlich","8","","",""
"3","1992","46-65","weiblich","4","","",""
"3","1992","66","männlich","","","",""
"3","1992","66","weiblich","","","",""
"4","1992","17-29","männlich","","","",""
"4","1992","17-29","weiblich","3","","",""
"4","1992","30-45","männlich","1","","",""
"4","1992","30-45","weiblich","1","","",""
"4","1992","46-65","männlich","1","","",""
"4","1992","46-65","weiblich","2","","",""
"4","1992","66","männlich","","","",""
"4","1992","66","weiblich","","","",""
"5","1992","17-29","männlich","","","",""
"5","1992","17-29","weiblich","2","","",""
"5","1992","30-45","männlich","1","","",""
"5","1992","30-45","weiblich","3","","",""
"5","1992","46-65","männlich","1","","",""
"5","1992","46-65","weiblich","2","","",""
"5","1992","66","männlich","","","",""
"5","1992","66","weiblich","","","",""
"6","1992","17-29","männlich","1","","",""
"6","1992","17-29","weiblich","1","","",""
"6","1992","30-45","männlich","","","",""
"6","1992","30-45","weiblich","","","",""
"6","1992","46-65","männlich","1","","",""
"6","1992","46-65","weiblich","","","",""
"6","1992","66","männlich","","","",""
"6","1992","66","weiblich","","","",""
"7","1992","17-29","männlich","1","","",""
"7","1992","17-29","weiblich","","","",""
"7","1992","30-45","männlich","3","","",""
"7","1992","30-45","weiblich","","","",""
"7","1992","46-65","männlich","2","","",""
"7","1992","46-65","weiblich","","","",""
"7","1992","66","männlich","","","",""
"7","1992","66","weiblich","","","",""
"8","1992","17-29","männlich","","","",""
"8","1992","17-29","weiblich","","","",""
"8","1992","30-45","männlich","1","","",""
"8","1992","30-45","weiblich","1","","",""
"8","1992","46-65","männlich","","","",""
"8","1992","46-65","weiblich","1","","",""
"8","1992","66","männlich","","","",""
"8","1992","66","weiblich","","","",""
"9","1992","17-29","männlich","","","",""
"9","1992","17-29","weiblich","","","",""
"9","1992","30-45","männlich","","","",""
"9","1992","30-45","weiblich","","","",""
"9","1992","46-65","männlich","","","",""
"9","1992","46-65","weiblich","1","","",""
"9","1992","66","männlich","","","",""
"9","1992","66","weiblich","","","",""
"10","1992","17-29","männlich","","","",""
"10","1992","17-29","weiblich","1","","",""
"10","1992","30-45","männlich","","","",""
"10","1992","30-45","weiblich","2","","",""
"10","1992","46-65","männlich","1","","",""
"10","1992","46-65","weiblich","","","",""
"10","1992","66","männlich","","","",""
"10","1992","66","weiblich","","","",""
"11","1992","17-29","männlich","","","",""
"11","1992","17-29","weiblich","","","",""
"11","1992","30-45","männlich","","","",""
"11","1992","30-45","weiblich","","","",""
"11","1992","46-65","männlich","","","",""
"11","1992","46-65","weiblich","","","",""
"11","1992","66","männlich","","","",""
"11","1992","66","weiblich","","","",""
"12","1992","17-29","männlich","","","",""
"12","1992","17-29","weiblich","","","",""
"12","1992","30-45","männlich","","","",""
"12","1992","30-45","weiblich","1","","",""
"12","1992","46-65","männlich","","","",""
"12","1992","46-65","weiblich","","","",""
"12","1992","66","männlich","","","",""
"12","1992","66","weiblich","","","",""
"13","1992","17-29","männlich","","","",""
"13","1992","17-29","weiblich","","","",""
"13","1992","30-45","männlich","","","",""
"13","1992","30-45","weiblich","","","",""
"13","1992","46-65","männlich","","","",""
"13","1992","46-65","weiblich","","","",""
"13","1992","66","männlich","","","",""
"13","1992","66","weiblich","","","",""
"14","1992","17-29","männlich","","","",""
"14","1992","17-29","weiblich","","","",""
"14","1992","30-45","männlich","","","",""
"14","1992","30-45","weiblich","","","",""
"14","1992","46-65","männlich","","","",""
"14","1992","46-65","weiblich","","","",""
"14","1992","66","männlich","","","",""
"14","1992","66","weiblich","","","",""
"15","1992","17-29","männlich","","","",""
