"ple0055","year","sampreg","sex","n","percent","lower_confidence","upper_confidence"
"8","2012","Westdeutschland","maennlich","2","","",""
"8","2012","Westdeutschland","weiblich","","","",""
"8","2012","Ostdeutschland","maennlich","","","",""
"8","2012","Ostdeutschland","weiblich","","","",""
"9","2012","Westdeutschland","maennlich","","","",""
"9","2012","Westdeutschland","weiblich","","","",""
"9","2012","Ostdeutschland","maennlich","","","",""
"9","2012","Ostdeutschland","weiblich","1","","",""
"10","2012","Westdeutschland","maennlich","1","","",""
"10","2012","Westdeutschland","weiblich","3","","",""
"10","2012","Ostdeutschland","maennlich","","","",""
"10","2012","Ostdeutschland","weiblich","1","","",""
"11","2012","Westdeutschland","maennlich","","","",""
"11","2012","Westdeutschland","weiblich","1","","",""
"11","2012","Ostdeutschland","maennlich","","","",""
"11","2012","Ostdeutschland","weiblich","","","",""
"12","2012","Westdeutschland","maennlich","1","","",""
"12","2012","Westdeutschland","weiblich","","","",""
"12","2012","Ostdeutschland","maennlich","","","",""
"12","2012","Ostdeutschland","weiblich","","","",""
"13","2012","Westdeutschland","maennlich","","","",""
"13","2012","Westdeutschland","weiblich","","","",""
"13","2012","Ostdeutschland","maennlich","","","",""
"13","2012","Ostdeutschland","weiblich","","","",""
"14","2012","Westdeutschland","maennlich","","","",""
"14","2012","Westdeutschland","weiblich","1","","",""
"14","2012","Ostdeutschland","maennlich","","","",""
"14","2012","Ostdeutschland","weiblich","","","",""
"15","2012","Westdeutschland","maennlich","1","","",""
"15","2012","Westdeutschland","weiblich","","","",""
"15","2012","Ostdeutschland","maennlich","","","",""
"15","2012","Ostdeutschland","weiblich","","","",""
"16","2012","Westdeutschland","maennlich","","","",""
"16","2012","Westdeutschland","weiblich","","","",""
"16","2012","Ostdeutschland","maennlich","","","",""
"16","2012","Ostdeutschland","weiblich","","","",""
"17","2012","Westdeutschland","maennlich","","","",""
"17","2012","Westdeutschland","weiblich","","","",""
"17","2012","Ostdeutschland","maennlich","","","",""
"17","2012","Ostdeutschland","weiblich","","","",""
"18","2012","Westdeutschland","maennlich","","","",""
"18","2012","Westdeutschland","weiblich","","","",""
"18","2012","Ostdeutschland","maennlich","","","",""
"18","2012","Ostdeutschland","weiblich","","","",""
"19","2012","Westdeutschland","maennlich","","","",""
"19","2012","Westdeutschland","weiblich","","","",""
"19","2012","Ostdeutschland","maennlich","","","",""
"19","2012","Ostdeutschland","weiblich","","","",""
"20","2012","Westdeutschland","maennlich","1","","",""
"20","2012","Westdeutschland","weiblich","","","",""
"20","2012","Ostdeutschland","maennlich","","","",""
"20","2012","Ostdeutschland","weiblich","","","",""
"21","2012","Westdeutschland","maennlich","","","",""
"21","2012","Westdeutschland","weiblich","","","",""
"21","2012","Ostdeutschland","maennlich","","","",""
"21","2012","Ostdeutschland","weiblich","","","",""
"22","2012","Westdeutschland","maennlich","","","",""
"22","2012","Westdeutschland","weiblich","","","",""
"22","2012","Ostdeutschland","maennlich","","","",""
"22","2012","Ostdeutschland","weiblich","","","",""
"23","2012","Westdeutschland","maennlich","","","",""
"23","2012","Westdeutschland","weiblich","","","",""
"23","2012","Ostdeutschland","maennlich","","","",""
"23","2012","Ostdeutschland","weiblich","","","",""
"24","2012","Westdeutschland","maennlich","","","",""
"24","2012","Westdeutschland","weiblich","","","",""
"24","2012","Ostdeutschland","maennlich","","","",""
"24","2012","Ostdeutschland","weiblich","","","",""
"25","2012","Westdeutschland","maennlich","","","",""
"25","2012","Westdeutschland","weiblich","","","",""
"25","2012","Ostdeutschland","maennlich","","","",""
"25","2012","Ostdeutschland","weiblich","","","",""
"26","2012","Westdeutschland","maennlich","1","","",""
"26","2012","Westdeutschland","weiblich","","","",""
"26","2012","Ostdeutschland","maennlich","","","",""
"26","2012","Ostdeutschland","weiblich","","","",""
"27","2012","Westdeutschland","maennlich","","","",""
"27","2012","Westdeutschland","weiblich","","","",""
"27","2012","Ostdeutschland","maennlich","","","",""
"27","2012","Ostdeutschland","weiblich","","","",""
"28","2012","Westdeutschland","maennlich","","","",""
"28","2012","Westdeutschland","weiblich","","","",""
"28","2012","Ostdeutschland","maennlich","","","",""
"28","2012","Ostdeutschland","weiblich","","","",""
"30","2012","Westdeutschland","maennlich","","","",""
"30","2012","Westdeutschland","weiblich","","","",""
"30","2012","Ostdeutschland","maennlich","","","",""
"30","2012","Ostdeutschland","weiblich","","","",""
"31","2012","Westdeutschland","maennlich","","","",""
"31","2012","Westdeutschland","weiblich","","","",""
"31","2012","Ostdeutschland","maennlich","","","",""
"31","2012","Ostdeutschland","weiblich","","","",""
"32","2012","Westdeutschland","maennlich","","","",""
"32","2012","Westdeutschland","weiblich","","","",""
"32","2012","Ostdeutschland","maennlich","","","",""
"32","2012","Ostdeutschland","weiblich","","","",""
"35","2012","Westdeutschland","maennlich","","","",""
"35","2012","Westdeutschland","weiblich","","","",""
"35","2012","Ostdeutschland","maennlich","","","",""
"35","2012","Ostdeutschland","weiblich","","","",""
"36","2012","Westdeutschland","maennlich","","","",""
"36","2012","Westdeutschland","weiblich","","","",""
"36","2012","Ostdeutschland","maennlich","","","",""
"36","2012","Ostdeutschland","weiblich","","","",""
"40","2012","Westdeutschland","maennlich","","","",""
"40","2012","Westdeutschland","weiblich","","","",""
"40","2012","Ostdeutschland","maennlich","","","",""
"40","2012","Ostdeutschland","weiblich","","","",""
"42","2012","Westdeutschland","maennlich","","","",""
"42","2012","Westdeutschland","weiblich","","","",""
"42","2012","Ostdeutschland","maennlich","","","",""
"42","2012","Ostdeutschland","weiblich","","","",""
"45","2012","Westdeutschland","maennlich","","","",""
"45","2012","Westdeutschland","weiblich","","","",""
"45","2012","Ostdeutschland","maennlich","","","",""
"45","2012","Ostdeutschland","weiblich","","","",""
"48","2012","Westdeutschland","maennlich","","","",""
"48","2012","Westdeutschland","weiblich","","","",""
"48","2012","Ostdeutschland","maennlich","","","",""
"48","2012","Ostdeutschland","weiblich","","","",""
"50","2012","Westdeutschland","maennlich","","","",""
"50","2012","Westdeutschland","weiblich","","","",""
"50","2012","Ostdeutschland","maennlich","","","",""
"50","2012","Ostdeutschland","weiblich","","","",""
"51","2012","Westdeutschland","maennlich","","","",""
"51","2012","Westdeutschland","weiblich","","","",""
"51","2012","Ostdeutschland","maennlich","","","",""
"51","2012","Ostdeutschland","weiblich","","","",""
"64","2012","Westdeutschland","maennlich","","","",""
"64","2012","Westdeutschland","weiblich","","","",""
"64","2012","Ostdeutschland","maennlich","","","",""
"64","2012","Ostdeutschland","weiblich","","","",""
"65","2012","Westdeutschland","maennlich","","","",""
"65","2012","Westdeutschland","weiblich","","","",""
"65","2012","Ostdeutschland","maennlich","","","",""
"65","2012","Ostdeutschland","weiblich","","","",""
"90","2012","Westdeutschland","maennlich","","","",""
"90","2012","Westdeutschland","weiblich","","","",""
"90","2012","Ostdeutschland","maennlich","","","",""
"90","2012","Ostdeutschland","weiblich","","","",""
"98","2012","Westdeutschland","maennlich","","","",""
"98","2012","Westdeutschland","weiblich","","","",""
"98","2012","Ostdeutschland","maennlich","","","",""
"98","2012","Ostdeutschland","weiblich","","","",""
"100","2012","Westdeutschland","maennlich","","","",""
"100","2012","Westdeutschland","weiblich","","","",""
"100","2012","Ostdeutschland","maennlich","","","",""
"100","2012","Ostdeutschland","weiblich","","","",""
"0","2013","Westdeutschland","maennlich","","","",""
"0","2013","Westdeutschland","weiblich","","","",""
"0","2013","Ostdeutschland","maennlich","","","",""
"0","2013","Ostdeutschland","weiblich","","","",""
"1","2013","Westdeutschland","maennlich","813","0.725967417391043","0.699657273647584","0.752277561134502"
"1","2013","Westdeutschland","weiblich","1176","0.748373921561495","0.726413553801371","0.770334289321618"
"1","2013","Ostdeutschland","maennlich","227","0.682788741648234","0.632346812611507","0.73323067068496"
"1","2013","Ostdeutschland","weiblich","342","0.703881381938651","0.661932055817155","0.745830708060147"
"2","2013","Westdeutschland","maennlich","192","0.192691731239649","0.16942610247631","0.215957360002988"
"2","2013","Westdeutschland","weiblich","230","0.171663518686581","0.152580597306745","0.190746440066416"
"2","2013","Ostdeutschland","maennlich","77","0.219841678821924","0.174954676482394","0.264728681161454"
"2","2013","Ostdeutschland","weiblich","79","0.199081047776807","0.162390716175301","0.235771379378312"
"3","2013","Westdeutschland","maennlich","63","0.054082673868063","0.0407407265305481","0.067424621205578"
"3","2013","Westdeutschland","weiblich","58","0.0534046921752668","0.0420264717410224","0.0647829126095112"
"3","2013","Ostdeutschland","maennlich","11","","",""
"3","2013","Ostdeutschland","weiblich","21","","",""
"4","2013","Westdeutschland","maennlich","19","","",""
"4","2013","Westdeutschland","weiblich","13","","",""
"4","2013","Ostdeutschland","maennlich","6","","",""
"4","2013","Ostdeutschland","weiblich","4","","",""
"5","2013","Westdeutschland","maennlich","8","","",""
"5","2013","Westdeutschland","weiblich","13","","",""
"5","2013","Ostdeutschland","maennlich","2","","",""
"5","2013","Ostdeutschland","weiblich","3","","",""
"6","2013","Westdeutschland","maennlich","3","","",""
"6","2013","Westdeutschland","weiblich","4","","",""
"6","2013","Ostdeutschland","maennlich","3","","",""
"6","2013","Ostdeutschland","weiblich","2","","",""
"7","2013","Westdeutschland","maennlich","","","",""
"7","2013","Westdeutschland","weiblich","2","","",""
"7","2013","Ostdeutschland","maennlich","","","",""
"7","2013","Ostdeutschland","weiblich","","","",""
"8","2013","Westdeutschland","maennlich","3","","",""
"8","2013","Westdeutschland","weiblich","1","","",""
"8","2013","Ostdeutschland","maennlich","","","",""
"8","2013","Ostdeutschland","weiblich","","","",""
"9","2013","Westdeutschland","maennlich","","","",""
"9","2013","Westdeutschland","weiblich","2","","",""
"9","2013","Ostdeutschland","maennlich","","","",""
"9","2013","Ostdeutschland","weiblich","1","","",""
"10","2013","Westdeutschland","maennlich","1","","",""
"10","2013","Westdeutschland","weiblich","","","",""
"10","2013","Ostdeutschland","maennlich","1","","",""
"10","2013","Ostdeutschland","weiblich","1","","",""
"11","2013","Westdeutschland","maennlich","","","",""
"11","2013","Westdeutschland","weiblich","1","","",""
"11","2013","Ostdeutschland","maennlich","","","",""
"11","2013","Ostdeutschland","weiblich","","","",""
"12","2013","Westdeutschland","maennlich","","","",""
"12","2013","Westdeutschland","weiblich","","","",""
"12","2013","Ostdeutschland","maennlich","","","",""
"12","2013","Ostdeutschland","weiblich","","","",""
"13","2013","Westdeutschland","maennlich","","","",""
"13","2013","Westdeutschland","weiblich","","","",""
"13","2013","Ostdeutschland","maennlich","","","",""
"13","2013","Ostdeutschland","weiblich","","","",""
"14","2013","Westdeutschland","maennlich","","","",""
"14","2013","Westdeutschland","weiblich","","","",""
"14","2013","Ostdeutschland","maennlich","","","",""
"14","2013","Ostdeutschland","weiblich","1","","",""
"15","2013","Westdeutschland","maennlich","1","","",""
"15","2013","Westdeutschland","weiblich","","","",""
"15","2013","Ostdeutschland","maennlich","","","",""
"15","2013","Ostdeutschland","weiblich","","","",""
"16","2013","Westdeutschland","maennlich","","","",""
"16","2013","Westdeutschland","weiblich","","","",""
"16","2013","Ostdeutschland","maennlich","","","",""
"16","2013","Ostdeutschland","weiblich","","","",""
"17","2013","Westdeutschland","maennlich","","","",""
"17","2013","Westdeutschland","weiblich","","","",""
"17","2013","Ostdeutschland","maennlich","","","",""
"17","2013","Ostdeutschland","weiblich","","","",""
"18","2013","Westdeutschland","maennlich","","","",""
"18","2013","Westdeutschland","weiblich","","","",""
"18","2013","Ostdeutschland","maennlich","","","",""
"18","2013","Ostdeutschland","weiblich","","","",""
"19","2013","Westdeutschland","maennlich","","","",""
"19","2013","Westdeutschland","weiblich","","","",""
"19","2013","Ostdeutschland","maennlich","","","",""
"19","2013","Ostdeutschland","weiblich","","","",""
"20","2013","Westdeutschland","maennlich","","","",""
"20","2013","Westdeutschland","weiblich","","","",""
"20","2013","Ostdeutschland","maennlich","","","",""
"20","2013","Ostdeutschland","weiblich","1","","",""
"21","2013","Westdeutschland","maennlich","","","",""
"21","2013","Westdeutschland","weiblich","","","",""
"21","2013","Ostdeutschland","maennlich","","","",""
"21","2013","Ostdeutschland","weiblich","","","",""
"22","2013","Westdeutschland","maennlich","","","",""
"22","2013","Westdeutschland","weiblich","","","",""
"22","2013","Ostdeutschland","maennlich","","","",""
"22","2013","Ostdeutschland","weiblich","","","",""
"23","2013","Westdeutschland","maennlich","","","",""
"23","2013","Westdeutschland","weiblich","","","",""
"23","2013","Ostdeutschland","maennlich","","","",""
"23","2013","Ostdeutschland","weiblich","","","",""
"24","2013","Westdeutschland","maennlich","","","",""
"24","2013","Westdeutschland","weiblich","","","",""
"24","2013","Ostdeutschland","maennlich","","","",""
"24","2013","Ostdeutschland","weiblich","","","",""
"25","2013","Westdeutschland","maennlich","","","",""
"25","2013","Westdeutschland","weiblich","","","",""
"25","2013","Ostdeutschland","maennlich","","","",""
"25","2013","Ostdeutschland","weiblich","","","",""
"26","2013","Westdeutschland","maennlich","1","","",""
"26","2013","Westdeutschland","weiblich","","","",""
"26","2013","Ostdeutschland","maennlich","","","",""
"26","2013","Ostdeutschland","weiblich","","","",""
"27","2013","Westdeutschland","maennlich","","","",""
"27","2013","Westdeutschland","weiblich","","","",""
"27","2013","Ostdeutschland","maennlich","","","",""
"27","2013","Ostdeutschland","weiblich","","","",""
"28","2013","Westdeutschland","maennlich","","","",""
"28","2013","Westdeutschland","weiblich","","","",""
"28","2013","Ostdeutschland","maennlich","","","",""
"28","2013","Ostdeutschland","weiblich","","","",""
"30","2013","Westdeutschland","maennlich","","","",""
"30","2013","Westdeutschland","weiblich","","","",""
"30","2013","Ostdeutschland","maennlich","","","",""
"30","2013","Ostdeutschland","weiblich","","","",""
"31","2013","Westdeutschland","maennlich","","","",""
"31","2013","Westdeutschland","weiblich","","","",""
"31","2013","Ostdeutschland","maennlich","","","",""
"31","2013","Ostdeutschland","weiblich","","","",""
"32","2013","Westdeutschland","maennlich","","","",""
"32","2013","Westdeutschland","weiblich","","","",""
"32","2013","Ostdeutschland","maennlich","","","",""
"32","2013","Ostdeutschland","weiblich","","","",""
"35","2013","Westdeutschland","maennlich","","","",""
"35","2013","Westdeutschland","weiblich","","","",""
"35","2013","Ostdeutschland","maennlich","","","",""
"35","2013","Ostdeutschland","weiblich","","","",""
"36","2013","Westdeutschland","maennlich","","","",""
"36","2013","Westdeutschland","weiblich","","","",""
"36","2013","Ostdeutschland","maennlich","","","",""
"36","2013","Ostdeutschland","weiblich","","","",""
"40","2013","Westdeutschland","maennlich","","","",""
"40","2013","Westdeutschland","weiblich","","","",""
"40","2013","Ostdeutschland","maennlich","","","",""
"40","2013","Ostdeutschland","weiblich","","","",""
"42","2013","Westdeutschland","maennlich","","","",""
"42","2013","Westdeutschland","weiblich","","","",""
"42","2013","Ostdeutschland","maennlich","","","",""
"42","2013","Ostdeutschland","weiblich","","","",""
"45","2013","Westdeutschland","maennlich","","","",""
"45","2013","Westdeutschland","weiblich","","","",""
"45","2013","Ostdeutschland","maennlich","","","",""
"45","2013","Ostdeutschland","weiblich","","","",""
"48","2013","Westdeutschland","maennlich","","","",""
"48","2013","Westdeutschland","weiblich","","","",""
"48","2013","Ostdeutschland","maennlich","","","",""
"48","2013","Ostdeutschland","weiblich","","","",""
"50","2013","Westdeutschland","maennlich","","","",""
"50","2013","Westdeutschland","weiblich","","","",""
"50","2013","Ostdeutschland","maennlich","","","",""
"50","2013","Ostdeutschland","weiblich","","","",""
"51","2013","Westdeutschland","maennlich","","","",""
"51","2013","Westdeutschland","weiblich","","","",""
"51","2013","Ostdeutschland","maennlich","","","",""
"51","2013","Ostdeutschland","weiblich","","","",""
"64","2013","Westdeutschland","maennlich","","","",""
"64","2013","Westdeutschland","weiblich","","","",""
"64","2013","Ostdeutschland","maennlich","","","",""
"64","2013","Ostdeutschland","weiblich","","","",""
"65","2013","Westdeutschland","maennlich","","","",""
"65","2013","Westdeutschland","weiblich","","","",""
"65","2013","Ostdeutschland","maennlich","","","",""
"65","2013","Ostdeutschland","weiblich","","","",""
"90","2013","Westdeutschland","maennlich","","","",""
"90","2013","Westdeutschland","weiblich","","","",""
"90","2013","Ostdeutschland","maennlich","","","",""
"90","2013","Ostdeutschland","weiblich","","","",""
"98","2013","Westdeutschland","maennlich","","","",""
"98","2013","Westdeutschland","weiblich","","","",""
"98","2013","Ostdeutschland","maennlich","","","",""
"98","2013","Ostdeutschland","weiblich","","","",""
"100","2013","Westdeutschland","maennlich","","","",""
"100","2013","Westdeutschland","weiblich","","","",""
"100","2013","Ostdeutschland","maennlich","","","",""
"100","2013","Ostdeutschland","weiblich","","","",""
"0","2014","Westdeutschland","maennlich","","","",""
"0","2014","Westdeutschland","weiblich","","","",""
"0","2014","Ostdeutschland","maennlich","","","",""
"0","2014","Ostdeutschland","weiblich","","","",""
"1","2014","Westdeutschland","maennlich","713","0.749748156460549","0.722087085827148","0.77740922709395"
"1","2014","Westdeutschland","weiblich","989","0.757656381202894","0.734181951874337","0.781130810531451"
"1","2014","Ostdeutschland","maennlich","225","0.742563112793439","0.693970531479324","0.791155694107554"
"1","2014","Ostdeutschland","weiblich","302","0.722880163112129","0.679556704144698","0.76620362207956"
"2","2014","Westdeutschland","maennlich","140","0.15009050419717","0.127282589046973","0.172898419347366"
"2","2014","Westdeutschland","weiblich","205","0.167217549349461","0.146774305183986","0.187660793514936"
"2","2014","Ostdeutschland","maennlich","52","0.135043533400581","0.0970594266507867","0.173027640150376"
"2","2014","Ostdeutschland","weiblich","74","0.182254383659953","0.144886004018734","0.219622763301172"
"3","2014","Westdeutschland","maennlich","53","0.0615972515736059","0.0462440856823273","0.0769504174648846"
"3","2014","Westdeutschland","weiblich","60","0.053561692360251","0.0412273384157575","0.0658960463047444"
"3","2014","Ostdeutschland","maennlich","22","","",""
"3","2014","Ostdeutschland","weiblich","20","","",""
"4","2014","Westdeutschland","maennlich","20","","",""
"4","2014","Westdeutschland","weiblich","13","","",""
"4","2014","Ostdeutschland","maennlich","6","","",""
"4","2014","Ostdeutschland","weiblich","9","","",""
"5","2014","Westdeutschland","maennlich","7","","",""
"5","2014","Westdeutschland","weiblich","4","","",""
"5","2014","Ostdeutschland","maennlich","4","","",""
"5","2014","Ostdeutschland","weiblich","2","","",""
"6","2014","Westdeutschland","maennlich","4","","",""
"6","2014","Westdeutschland","weiblich","3","","",""
"6","2014","Ostdeutschland","maennlich","1","","",""
"6","2014","Ostdeutschland","weiblich","1","","",""
"7","2014","Westdeutschland","maennlich","1","","",""
"7","2014","Westdeutschland","weiblich","2","","",""
"7","2014","Ostdeutschland","maennlich","","","",""
"7","2014","Ostdeutschland","weiblich","","","",""
"8","2014","Westdeutschland","maennlich","2","","",""
"8","2014","Westdeutschland","weiblich","2","","",""
"8","2014","Ostdeutschland","maennlich","","","",""
"8","2014","Ostdeutschland","weiblich","","","",""
"9","2014","Westdeutschland","maennlich","","","",""
"9","2014","Westdeutschland","weiblich","","","",""
"9","2014","Ostdeutschland","maennlich","","","",""
"9","2014","Ostdeutschland","weiblich","1","","",""
"10","2014","Westdeutschland","maennlich","","","",""
"10","2014","Westdeutschland","weiblich","2","","",""
"10","2014","Ostdeutschland","maennlich","","","",""
"10","2014","Ostdeutschland","weiblich","","","",""
"11","2014","Westdeutschland","maennlich","","","",""
"11","2014","Westdeutschland","weiblich","","","",""
"11","2014","Ostdeutschland","maennlich","","","",""
"11","2014","Ostdeutschland","weiblich","1","","",""
"12","2014","Westdeutschland","maennlich","1","","",""
"12","2014","Westdeutschland","weiblich","","","",""
"12","2014","Ostdeutschland","maennlich","","","",""
"12","2014","Ostdeutschland","weiblich","","","",""
"13","2014","Westdeutschland","maennlich","","","",""
"13","2014","Westdeutschland","weiblich","","","",""
"13","2014","Ostdeutschland","maennlich","","","",""
"13","2014","Ostdeutschland","weiblich","","","",""
"14","2014","Westdeutschland","maennlich","","","",""
"14","2014","Westdeutschland","weiblich","","","",""
"14","2014","Ostdeutschland","maennlich","","","",""
"14","2014","Ostdeutschland","weiblich","","","",""
"15","2014","Westdeutschland","maennlich","1","","",""
"15","2014","Westdeutschland","weiblich","","","",""
"15","2014","Ostdeutschland","maennlich","","","",""
"15","2014","Ostdeutschland","weiblich","","","",""
"16","2014","Westdeutschland","maennlich","","","",""
"16","2014","Westdeutschland","weiblich","","","",""
"16","2014","Ostdeutschland","maennlich","","","",""
"16","2014","Ostdeutschland","weiblich","","","",""
"17","2014","Westdeutschland","maennlich","","","",""
"17","2014","Westdeutschland","weiblich","","","",""
"17","2014","Ostdeutschland","maennlich","1","","",""
"17","2014","Ostdeutschland","weiblich","","","",""
"18","2014","Westdeutschland","maennlich","","","",""
"18","2014","Westdeutschland","weiblich","","","",""
"18","2014","Ostdeutschland","maennlich","","","",""
"18","2014","Ostdeutschland","weiblich","","","",""
"19","2014","Westdeutschland","maennlich","","","",""
"19","2014","Westdeutschland","weiblich","","","",""
"19","2014","Ostdeutschland","maennlich","","","",""
"19","2014","Ostdeutschland","weiblich","","","",""
"20","2014","Westdeutschland","maennlich","","","",""
"20","2014","Westdeutschland","weiblich","","","",""
"20","2014","Ostdeutschland","maennlich","","","",""
"20","2014","Ostdeutschland","weiblich","","","",""
"21","2014","Westdeutschland","maennlich","","","",""
"21","2014","Westdeutschland","weiblich","","","",""
"21","2014","Ostdeutschland","maennlich","","","",""
"21","2014","Ostdeutschland","weiblich","","","",""
"22","2014","Westdeutschland","maennlich","","","",""
"22","2014","Westdeutschland","weiblich","","","",""
"22","2014","Ostdeutschland","maennlich","","","",""
"22","2014","Ostdeutschland","weiblich","","","",""
"23","2014","Westdeutschland","maennlich","","","",""
"23","2014","Westdeutschland","weiblich","","","",""
"23","2014","Ostdeutschland","maennlich","","","",""
"23","2014","Ostdeutschland","weiblich","","","",""
"24","2014","Westdeutschland","maennlich","","","",""
"24","2014","Westdeutschland","weiblich","","","",""
"24","2014","Ostdeutschland","maennlich","","","",""
"24","2014","Ostdeutschland","weiblich","","","",""
"25","2014","Westdeutschland","maennlich","","","",""
"25","2014","Westdeutschland","weiblich","","","",""
"25","2014","Ostdeutschland","maennlich","","","",""
"25","2014","Ostdeutschland","weiblich","","","",""
"26","2014","Westdeutschland","maennlich","","","",""
"26","2014","Westdeutschland","weiblich","","","",""
"26","2014","Ostdeutschland","maennlich","","","",""
"26","2014","Ostdeutschland","weiblich","","","",""
"27","2014","Westdeutschland","maennlich","","","",""
"27","2014","Westdeutschland","weiblich","","","",""
"27","2014","Ostdeutschland","maennlich","","","",""
"27","2014","Ostdeutschland","weiblich","","","",""
"28","2014","Westdeutschland","maennlich","","","",""
"28","2014","Westdeutschland","weiblich","","","",""
"28","2014","Ostdeutschland","maennlich","","","",""
"28","2014","Ostdeutschland","weiblich","","","",""
"30","2014","Westdeutschland","maennlich","","","",""
"30","2014","Westdeutschland","weiblich","","","",""
"30","2014","Ostdeutschland","maennlich","","","",""
"30","2014","Ostdeutschland","weiblich","","","",""
"31","2014","Westdeutschland","maennlich","","","",""
"31","2014","Westdeutschland","weiblich","","","",""
"31","2014","Ostdeutschland","maennlich","","","",""
"31","2014","Ostdeutschland","weiblich","","","",""
"32","2014","Westdeutschland","maennlich","","","",""
"32","2014","Westdeutschland","weiblich","","","",""
"32","2014","Ostdeutschland","maennlich","","","",""
"32","2014","Ostdeutschland","weiblich","","","",""
"35","2014","Westdeutschland","maennlich","","","",""
"35","2014","Westdeutschland","weiblich","","","",""
"35","2014","Ostdeutschland","maennlich","","","",""
"35","2014","Ostdeutschland","weiblich","","","",""
"36","2014","Westdeutschland","maennlich","","","",""
"36","2014","Westdeutschland","weiblich","","","",""
"36","2014","Ostdeutschland","maennlich","","","",""
"36","2014","Ostdeutschland","weiblich","","","",""
"40","2014","Westdeutschland","maennlich","","","",""
"40","2014","Westdeutschland","weiblich","","","",""
"40","2014","Ostdeutschland","maennlich","","","",""
"40","2014","Ostdeutschland","weiblich","","","",""
"42","2014","Westdeutschland","maennlich","","","",""
"42","2014","Westdeutschland","weiblich","","","",""
"42","2014","Ostdeutschland","maennlich","","","",""
"42","2014","Ostdeutschland","weiblich","","","",""
"45","2014","Westdeutschland","maennlich","","","",""
"45","2014","Westdeutschland","weiblich","","","",""
"45","2014","Ostdeutschland","maennlich","","","",""
"45","2014","Ostdeutschland","weiblich","","","",""
"48","2014","Westdeutschland","maennlich","","","",""
"48","2014","Westdeutschland","weiblich","","","",""
"48","2014","Ostdeutschland","maennlich","","","",""
"48","2014","Ostdeutschland","weiblich","","","",""
"50","2014","Westdeutschland","maennlich","","","",""
"50","2014","Westdeutschland","weiblich","","","",""
"50","2014","Ostdeutschland","maennlich","","","",""
"50","2014","Ostdeutschland","weiblich","","","",""
"51","2014","Westdeutschland","maennlich","","","",""
"51","2014","Westdeutschland","weiblich","","","",""
"51","2014","Ostdeutschland","maennlich","","","",""
"51","2014","Ostdeutschland","weiblich","","","",""
"64","2014","Westdeutschland","maennlich","","","",""
"64","2014","Westdeutschland","weiblich","","","",""
"64","2014","Ostdeutschland","maennlich","","","",""
"64","2014","Ostdeutschland","weiblich","","","",""
"65","2014","Westdeutschland","maennlich","","","",""
"65","2014","Westdeutschland","weiblich","","","",""
"65","2014","Ostdeutschland","maennlich","","","",""
"65","2014","Ostdeutschland","weiblich","","","",""
"90","2014","Westdeutschland","maennlich","","","",""
"90","2014","Westdeutschland","weiblich","","","",""
"90","2014","Ostdeutschland","maennlich","","","",""
"90","2014","Ostdeutschland","weiblich","","","",""
"98","2014","Westdeutschland","maennlich","","","",""
"98","2014","Westdeutschland","weiblich","","","",""
"98","2014","Ostdeutschland","maennlich","","","",""
"98","2014","Ostdeutschland","weiblich","","","",""
"100","2014","Westdeutschland","maennlich","","","",""
"100","2014","Westdeutschland","weiblich","","","",""
"100","2014","Ostdeutschland","maennlich","","","",""
"100","2014","Ostdeutschland","weiblich","","","",""
"0","2015","Westdeutschland","maennlich","","","",""
"0","2015","Westdeutschland","weiblich","","","",""
"0","2015","Ostdeutschland","maennlich","","","",""
"0","2015","Ostdeutschland","weiblich","","","",""
"1","2015","Westdeutschland","maennlich","842","0.76114649897593","0.735926396104057","0.786366601847804"
"1","2015","Westdeutschland","weiblich","1127","0.772112977762983","0.750424956525894","0.793800999000072"
"1","2015","Ostdeutschland","maennlich","214","0.752671192994882","0.70479597189743","0.800546414092335"
"1","2015","Ostdeutschland","weiblich","324","0.753023028586503","0.712022827639537","0.79402322953347"
"2","2015","Westdeutschland","maennlich","165","0.15347064933464","0.132150973522508","0.174790325146771"
"2","2015","Westdeutschland","weiblich","207","0.156021602429218","0.137259662580682","0.174783542277754"
"2","2015","Ostdeutschland","maennlich","65","0.164871171805006","0.123697471968468","0.206044871641543"
"2","2015","Ostdeutschland","weiblich","66","0.166368384452546","0.130962445669421","0.201774323235672"
"3","2015","Westdeutschland","maennlich","58","0.0601778447918576","0.0461112792114061","0.0742444103723092"
"3","2015","Westdeutschland","weiblich","67","0.0460420644347942","0.0352062461432128","0.0568778827263757"
"3","2015","Ostdeutschland","maennlich","20","","",""
"3","2015","Ostdeutschland","weiblich","17","","",""
"4","2015","Westdeutschland","maennlich","12","","",""
"4","2015","Westdeutschland","weiblich","17","","",""
"4","2015","Ostdeutschland","maennlich","8","","",""
"4","2015","Ostdeutschland","weiblich","8","","",""
"5","2015","Westdeutschland","maennlich","5","","",""
"5","2015","Westdeutschland","weiblich","10","","",""
"5","2015","Ostdeutschland","maennlich","4","","",""
"5","2015","Ostdeutschland","weiblich","4","","",""
"6","2015","Westdeutschland","maennlich","6","","",""
"6","2015","Westdeutschland","weiblich","","","",""
"6","2015","Ostdeutschland","maennlich","1","","",""
"6","2015","Ostdeutschland","weiblich","1","","",""
"7","2015","Westdeutschland","maennlich","2","","",""
"7","2015","Westdeutschland","weiblich","2","","",""
"7","2015","Ostdeutschland","maennlich","","","",""
