"ple0055","year","bula_h","sampreg","n","percent","lower_confidence_percent","upper_confidence_percent"
"8","1999","Nordrhein-Westfalen","Ostdeutschland","","","",""
"8","1999","Hessen","Westdeutschland","","","",""
"8","1999","Hessen","Ostdeutschland","","","",""
"8","1999","Rheinland-Pfalz,Saarland","Westdeutschland","","","",""
"8","1999","Rheinland-Pfalz,Saarland","Ostdeutschland","","","",""
"8","1999","Baden-Wuerttemberg","Westdeutschland","","","",""
"8","1999","Baden-Wuerttemberg","Ostdeutschland","","","",""
"8","1999","Bayern","Westdeutschland","1","","",""
"8","1999","Bayern","Ostdeutschland","","","",""
"8","1999","Saarland","Westdeutschland","","","",""
"8","1999","Saarland","Ostdeutschland","","","",""
"8","1999","Berlin","Westdeutschland","","","",""
"8","1999","Berlin","Ostdeutschland","","","",""
"8","1999","Brandenburg","Westdeutschland","","","",""
"8","1999","Brandenburg","Ostdeutschland","","","",""
"8","1999","Mecklenburg-Vorpommern","Westdeutschland","","","",""
"8","1999","Mecklenburg-Vorpommern","Ostdeutschland","","","",""
"8","1999","Sachsen","Westdeutschland","","","",""
"8","1999","Sachsen","Ostdeutschland","","","",""
"8","1999","Sachsen-Anhalt","Westdeutschland","","","",""
"8","1999","Sachsen-Anhalt","Ostdeutschland","","","",""
"8","1999","Thueringen","Westdeutschland","","","",""
"8","1999","Thueringen","Ostdeutschland","","","",""
"9","1999","Schleswig-Holstein","Westdeutschland","","","",""
"9","1999","Schleswig-Holstein","Ostdeutschland","","","",""
"9","1999","Hamburg","Westdeutschland","","","",""
"9","1999","Hamburg","Ostdeutschland","","","",""
"9","1999","Niedersachsen","Westdeutschland","1","","",""
"9","1999","Niedersachsen","Ostdeutschland","","","",""
"9","1999","Bremen","Westdeutschland","","","",""
"9","1999","Bremen","Ostdeutschland","","","",""
"9","1999","Nordrhein-Westfalen","Westdeutschland","","","",""
"9","1999","Nordrhein-Westfalen","Ostdeutschland","","","",""
"9","1999","Hessen","Westdeutschland","","","",""
"9","1999","Hessen","Ostdeutschland","","","",""
"9","1999","Rheinland-Pfalz,Saarland","Westdeutschland","","","",""
"9","1999","Rheinland-Pfalz,Saarland","Ostdeutschland","","","",""
"9","1999","Baden-Wuerttemberg","Westdeutschland","","","",""
"9","1999","Baden-Wuerttemberg","Ostdeutschland","","","",""
"9","1999","Bayern","Westdeutschland","","","",""
"9","1999","Bayern","Ostdeutschland","","","",""
"9","1999","Saarland","Westdeutschland","","","",""
"9","1999","Saarland","Ostdeutschland","","","",""
"9","1999","Berlin","Westdeutschland","","","",""
"9","1999","Berlin","Ostdeutschland","","","",""
"9","1999","Brandenburg","Westdeutschland","","","",""
"9","1999","Brandenburg","Ostdeutschland","","","",""
"9","1999","Mecklenburg-Vorpommern","Westdeutschland","","","",""
"9","1999","Mecklenburg-Vorpommern","Ostdeutschland","","","",""
"9","1999","Sachsen","Westdeutschland","","","",""
"9","1999","Sachsen","Ostdeutschland","","","",""
"9","1999","Sachsen-Anhalt","Westdeutschland","","","",""
"9","1999","Sachsen-Anhalt","Ostdeutschland","","","",""
"9","1999","Thueringen","Westdeutschland","","","",""
"9","1999","Thueringen","Ostdeutschland","","","",""
"10","1999","Schleswig-Holstein","Westdeutschland","","","",""
"10","1999","Schleswig-Holstein","Ostdeutschland","","","",""
"10","1999","Hamburg","Westdeutschland","","","",""
"10","1999","Hamburg","Ostdeutschland","","","",""
"10","1999","Niedersachsen","Westdeutschland","","","",""
"10","1999","Niedersachsen","Ostdeutschland","","","",""
"10","1999","Bremen","Westdeutschland","","","",""
"10","1999","Bremen","Ostdeutschland","","","",""
"10","1999","Nordrhein-Westfalen","Westdeutschland","1","","",""
"10","1999","Nordrhein-Westfalen","Ostdeutschland","","","",""
"10","1999","Hessen","Westdeutschland","1","","",""
"10","1999","Hessen","Ostdeutschland","","","",""
"10","1999","Rheinland-Pfalz,Saarland","Westdeutschland","","","",""
"10","1999","Rheinland-Pfalz,Saarland","Ostdeutschland","","","",""
"10","1999","Baden-Wuerttemberg","Westdeutschland","1","","",""
"10","1999","Baden-Wuerttemberg","Ostdeutschland","","","",""
"10","1999","Bayern","Westdeutschland","","","",""
"10","1999","Bayern","Ostdeutschland","","","",""
"10","1999","Saarland","Westdeutschland","","","",""
"10","1999","Saarland","Ostdeutschland","","","",""
"10","1999","Berlin","Westdeutschland","","","",""
"10","1999","Berlin","Ostdeutschland","","","",""
"10","1999","Brandenburg","Westdeutschland","","","",""
"10","1999","Brandenburg","Ostdeutschland","","","",""
"10","1999","Mecklenburg-Vorpommern","Westdeutschland","","","",""
"10","1999","Mecklenburg-Vorpommern","Ostdeutschland","","","",""
"10","1999","Sachsen","Westdeutschland","","","",""
"10","1999","Sachsen","Ostdeutschland","","","",""
"10","1999","Sachsen-Anhalt","Westdeutschland","","","",""
"10","1999","Sachsen-Anhalt","Ostdeutschland","","","",""
"10","1999","Thueringen","Westdeutschland","","","",""
"10","1999","Thueringen","Ostdeutschland","","","",""
"11","1999","Schleswig-Holstein","Westdeutschland","","","",""
"11","1999","Schleswig-Holstein","Ostdeutschland","","","",""
"11","1999","Hamburg","Westdeutschland","","","",""
"11","1999","Hamburg","Ostdeutschland","","","",""
"11","1999","Niedersachsen","Westdeutschland","","","",""
"11","1999","Niedersachsen","Ostdeutschland","","","",""
"11","1999","Bremen","Westdeutschland","","","",""
"11","1999","Bremen","Ostdeutschland","","","",""
"11","1999","Nordrhein-Westfalen","Westdeutschland","","","",""
"11","1999","Nordrhein-Westfalen","Ostdeutschland","","","",""
"11","1999","Hessen","Westdeutschland","","","",""
"11","1999","Hessen","Ostdeutschland","","","",""
"11","1999","Rheinland-Pfalz,Saarland","Westdeutschland","","","",""
"11","1999","Rheinland-Pfalz,Saarland","Ostdeutschland","","","",""
"11","1999","Baden-Wuerttemberg","Westdeutschland","","","",""
"11","1999","Baden-Wuerttemberg","Ostdeutschland","","","",""
"11","1999","Bayern","Westdeutschland","","","",""
"11","1999","Bayern","Ostdeutschland","","","",""
"11","1999","Saarland","Westdeutschland","","","",""
"11","1999","Saarland","Ostdeutschland","","","",""
"11","1999","Berlin","Westdeutschland","","","",""
"11","1999","Berlin","Ostdeutschland","","","",""
"11","1999","Brandenburg","Westdeutschland","","","",""
"11","1999","Brandenburg","Ostdeutschland","","","",""
"11","1999","Mecklenburg-Vorpommern","Westdeutschland","","","",""
"11","1999","Mecklenburg-Vorpommern","Ostdeutschland","","","",""
"11","1999","Sachsen","Westdeutschland","","","",""
"11","1999","Sachsen","Ostdeutschland","","","",""
"11","1999","Sachsen-Anhalt","Westdeutschland","","","",""
"11","1999","Sachsen-Anhalt","Ostdeutschland","","","",""
"11","1999","Thueringen","Westdeutschland","","","",""
"11","1999","Thueringen","Ostdeutschland","1","","",""
"12","1999","Schleswig-Holstein","Westdeutschland","","","",""
"12","1999","Schleswig-Holstein","Ostdeutschland","","","",""
"12","1999","Hamburg","Westdeutschland","","","",""
"12","1999","Hamburg","Ostdeutschland","","","",""
"12","1999","Niedersachsen","Westdeutschland","","","",""
"12","1999","Niedersachsen","Ostdeutschland","","","",""
"12","1999","Bremen","Westdeutschland","","","",""
"12","1999","Bremen","Ostdeutschland","","","",""
"12","1999","Nordrhein-Westfalen","Westdeutschland","1","","",""
"12","1999","Nordrhein-Westfalen","Ostdeutschland","","","",""
"12","1999","Hessen","Westdeutschland","","","",""
"12","1999","Hessen","Ostdeutschland","","","",""
"12","1999","Rheinland-Pfalz,Saarland","Westdeutschland","","","",""
"12","1999","Rheinland-Pfalz,Saarland","Ostdeutschland","","","",""
"12","1999","Baden-Wuerttemberg","Westdeutschland","1","","",""
"12","1999","Baden-Wuerttemberg","Ostdeutschland","","","",""
"12","1999","Bayern","Westdeutschland","","","",""
"12","1999","Bayern","Ostdeutschland","","","",""
"12","1999","Saarland","Westdeutschland","","","",""
"12","1999","Saarland","Ostdeutschland","","","",""
"12","1999","Berlin","Westdeutschland","","","",""
"12","1999","Berlin","Ostdeutschland","","","",""
"12","1999","Brandenburg","Westdeutschland","","","",""
"12","1999","Brandenburg","Ostdeutschland","","","",""
"12","1999","Mecklenburg-Vorpommern","Westdeutschland","","","",""
"12","1999","Mecklenburg-Vorpommern","Ostdeutschland","","","",""
"12","1999","Sachsen","Westdeutschland","","","",""
"12","1999","Sachsen","Ostdeutschland","","","",""
"12","1999","Sachsen-Anhalt","Westdeutschland","","","",""
"12","1999","Sachsen-Anhalt","Ostdeutschland","","","",""
"12","1999","Thueringen","Westdeutschland","","","",""
"12","1999","Thueringen","Ostdeutschland","","","",""
"13","1999","Schleswig-Holstein","Westdeutschland","","","",""
"13","1999","Schleswig-Holstein","Ostdeutschland","","","",""
"13","1999","Hamburg","Westdeutschland","","","",""
"13","1999","Hamburg","Ostdeutschland","","","",""
"13","1999","Niedersachsen","Westdeutschland","","","",""
"13","1999","Niedersachsen","Ostdeutschland","","","",""
"13","1999","Bremen","Westdeutschland","","","",""
"13","1999","Bremen","Ostdeutschland","","","",""
"13","1999","Nordrhein-Westfalen","Westdeutschland","","","",""
"13","1999","Nordrhein-Westfalen","Ostdeutschland","","","",""
"13","1999","Hessen","Westdeutschland","","","",""
"13","1999","Hessen","Ostdeutschland","","","",""
"13","1999","Rheinland-Pfalz,Saarland","Westdeutschland","","","",""
"13","1999","Rheinland-Pfalz,Saarland","Ostdeutschland","","","",""
"13","1999","Baden-Wuerttemberg","Westdeutschland","1","","",""
"13","1999","Baden-Wuerttemberg","Ostdeutschland","","","",""
"13","1999","Bayern","Westdeutschland","","","",""
"13","1999","Bayern","Ostdeutschland","","","",""
"13","1999","Saarland","Westdeutschland","","","",""
"13","1999","Saarland","Ostdeutschland","","","",""
"13","1999","Berlin","Westdeutschland","","","",""
"13","1999","Berlin","Ostdeutschland","","","",""
"13","1999","Brandenburg","Westdeutschland","","","",""
"13","1999","Brandenburg","Ostdeutschland","","","",""
"13","1999","Mecklenburg-Vorpommern","Westdeutschland","","","",""
"13","1999","Mecklenburg-Vorpommern","Ostdeutschland","","","",""
"13","1999","Sachsen","Westdeutschland","","","",""
"13","1999","Sachsen","Ostdeutschland","","","",""
"13","1999","Sachsen-Anhalt","Westdeutschland","","","",""
"13","1999","Sachsen-Anhalt","Ostdeutschland","","","",""
"13","1999","Thueringen","Westdeutschland","","","",""
"13","1999","Thueringen","Ostdeutschland","","","",""
"14","1999","Schleswig-Holstein","Westdeutschland","","","",""
"14","1999","Schleswig-Holstein","Ostdeutschland","","","",""
"14","1999","Hamburg","Westdeutschland","","","",""
"14","1999","Hamburg","Ostdeutschland","","","",""
"14","1999","Niedersachsen","Westdeutschland","","","",""
"14","1999","Niedersachsen","Ostdeutschland","","","",""
"14","1999","Bremen","Westdeutschland","","","",""
"14","1999","Bremen","Ostdeutschland","","","",""
"14","1999","Nordrhein-Westfalen","Westdeutschland","","","",""
"14","1999","Nordrhein-Westfalen","Ostdeutschland","","","",""
"14","1999","Hessen","Westdeutschland","","","",""
"14","1999","Hessen","Ostdeutschland","","","",""
"14","1999","Rheinland-Pfalz,Saarland","Westdeutschland","","","",""
"14","1999","Rheinland-Pfalz,Saarland","Ostdeutschland","","","",""
"14","1999","Baden-Wuerttemberg","Westdeutschland","","","",""
"14","1999","Baden-Wuerttemberg","Ostdeutschland","","","",""
"14","1999","Bayern","Westdeutschland","1","","",""
"14","1999","Bayern","Ostdeutschland","","","",""
"14","1999","Saarland","Westdeutschland","","","",""
"14","1999","Saarland","Ostdeutschland","","","",""
"14","1999","Berlin","Westdeutschland","","","",""
"14","1999","Berlin","Ostdeutschland","","","",""
"14","1999","Brandenburg","Westdeutschland","","","",""
"14","1999","Brandenburg","Ostdeutschland","","","",""
"14","1999","Mecklenburg-Vorpommern","Westdeutschland","","","",""
"14","1999","Mecklenburg-Vorpommern","Ostdeutschland","","","",""
"14","1999","Sachsen","Westdeutschland","","","",""
"14","1999","Sachsen","Ostdeutschland","","","",""
"14","1999","Sachsen-Anhalt","Westdeutschland","","","",""
"14","1999","Sachsen-Anhalt","Ostdeutschland","","","",""
"14","1999","Thueringen","Westdeutschland","","","",""
"14","1999","Thueringen","Ostdeutschland","","","",""
"15","1999","Schleswig-Holstein","Westdeutschland","","","",""
"15","1999","Schleswig-Holstein","Ostdeutschland","","","",""
"15","1999","Hamburg","Westdeutschland","","","",""
"15","1999","Hamburg","Ostdeutschland","","","",""
"15","1999","Niedersachsen","Westdeutschland","","","",""
"15","1999","Niedersachsen","Ostdeutschland","","","",""
"15","1999","Bremen","Westdeutschland","","","",""
"15","1999","Bremen","Ostdeutschland","","","",""
"15","1999","Nordrhein-Westfalen","Westdeutschland","","","",""
"15","1999","Nordrhein-Westfalen","Ostdeutschland","","","",""
"15","1999","Hessen","Westdeutschland","","","",""
"15","1999","Hessen","Ostdeutschland","","","",""
"15","1999","Rheinland-Pfalz,Saarland","Westdeutschland","","","",""
"15","1999","Rheinland-Pfalz,Saarland","Ostdeutschland","","","",""
"15","1999","Baden-Wuerttemberg","Westdeutschland","","","",""
"15","1999","Baden-Wuerttemberg","Ostdeutschland","","","",""
"15","1999","Bayern","Westdeutschland","","","",""
"15","1999","Bayern","Ostdeutschland","","","",""
"15","1999","Saarland","Westdeutschland","","","",""
"15","1999","Saarland","Ostdeutschland","","","",""
"15","1999","Berlin","Westdeutschland","","","",""
"15","1999","Berlin","Ostdeutschland","","","",""
"15","1999","Brandenburg","Westdeutschland","","","",""
"15","1999","Brandenburg","Ostdeutschland","","","",""
"15","1999","Mecklenburg-Vorpommern","Westdeutschland","","","",""
"15","1999","Mecklenburg-Vorpommern","Ostdeutschland","","","",""
"15","1999","Sachsen","Westdeutschland","","","",""
"15","1999","Sachsen","Ostdeutschland","","","",""
"15","1999","Sachsen-Anhalt","Westdeutschland","","","",""
"15","1999","Sachsen-Anhalt","Ostdeutschland","","","",""
"15","1999","Thueringen","Westdeutschland","","","",""
"15","1999","Thueringen","Ostdeutschland","","","",""
"16","1999","Schleswig-Holstein","Westdeutschland","","","",""
"16","1999","Schleswig-Holstein","Ostdeutschland","","","",""
"16","1999","Hamburg","Westdeutschland","","","",""
"16","1999","Hamburg","Ostdeutschland","","","",""
"16","1999","Niedersachsen","Westdeutschland","","","",""
"16","1999","Niedersachsen","Ostdeutschland","","","",""
"16","1999","Bremen","Westdeutschland","","","",""
"16","1999","Bremen","Ostdeutschland","","","",""
"16","1999","Nordrhein-Westfalen","Westdeutschland","","","",""
"16","1999","Nordrhein-Westfalen","Ostdeutschland","","","",""
"16","1999","Hessen","Westdeutschland","","","",""
"16","1999","Hessen","Ostdeutschland","","","",""
"16","1999","Rheinland-Pfalz,Saarland","Westdeutschland","","","",""
"16","1999","Rheinland-Pfalz,Saarland","Ostdeutschland","","","",""
"16","1999","Baden-Wuerttemberg","Westdeutschland","","","",""
"16","1999","Baden-Wuerttemberg","Ostdeutschland","","","",""
"16","1999","Bayern","Westdeutschland","","","",""
"16","1999","Bayern","Ostdeutschland","","","",""
"16","1999","Saarland","Westdeutschland","","","",""
"16","1999","Saarland","Ostdeutschland","","","",""
"16","1999","Berlin","Westdeutschland","","","",""
"16","1999","Berlin","Ostdeutschland","","","",""
"16","1999","Brandenburg","Westdeutschland","","","",""
"16","1999","Brandenburg","Ostdeutschland","","","",""
"16","1999","Mecklenburg-Vorpommern","Westdeutschland","","","",""
"16","1999","Mecklenburg-Vorpommern","Ostdeutschland","","","",""
"16","1999","Sachsen","Westdeutschland","","","",""
"16","1999","Sachsen","Ostdeutschland","","","",""
"16","1999","Sachsen-Anhalt","Westdeutschland","","","",""
"16","1999","Sachsen-Anhalt","Ostdeutschland","","","",""
"16","1999","Thueringen","Westdeutschland","","","",""
"16","1999","Thueringen","Ostdeutschland","","","",""
"17","1999","Schleswig-Holstein","Westdeutschland","","","",""
"17","1999","Schleswig-Holstein","Ostdeutschland","","","",""
"17","1999","Hamburg","Westdeutschland","","","",""
"17","1999","Hamburg","Ostdeutschland","","","",""
"17","1999","Niedersachsen","Westdeutschland","","","",""
"17","1999","Niedersachsen","Ostdeutschland","","","",""
"17","1999","Bremen","Westdeutschland","","","",""
"17","1999","Bremen","Ostdeutschland","","","",""
"17","1999","Nordrhein-Westfalen","Westdeutschland","","","",""
"17","1999","Nordrhein-Westfalen","Ostdeutschland","","","",""
"17","1999","Hessen","Westdeutschland","","","",""
"17","1999","Hessen","Ostdeutschland","","","",""
"17","1999","Rheinland-Pfalz,Saarland","Westdeutschland","","","",""
"17","1999","Rheinland-Pfalz,Saarland","Ostdeutschland","","","",""
"17","1999","Baden-Wuerttemberg","Westdeutschland","","","",""
"17","1999","Baden-Wuerttemberg","Ostdeutschland","","","",""
"17","1999","Bayern","Westdeutschland","","","",""
"17","1999","Bayern","Ostdeutschland","","","",""
"17","1999","Saarland","Westdeutschland","","","",""
"17","1999","Saarland","Ostdeutschland","","","",""
"17","1999","Berlin","Westdeutschland","","","",""
"17","1999","Berlin","Ostdeutschland","","","",""
"17","1999","Brandenburg","Westdeutschland","","","",""
"17","1999","Brandenburg","Ostdeutschland","","","",""
"17","1999","Mecklenburg-Vorpommern","Westdeutschland","","","",""
"17","1999","Mecklenburg-Vorpommern","Ostdeutschland","","","",""
"17","1999","Sachsen","Westdeutschland","","","",""
"17","1999","Sachsen","Ostdeutschland","","","",""
"17","1999","Sachsen-Anhalt","Westdeutschland","","","",""
"17","1999","Sachsen-Anhalt","Ostdeutschland","","","",""
"17","1999","Thueringen","Westdeutschland","","","",""
"17","1999","Thueringen","Ostdeutschland","","","",""
"18","1999","Schleswig-Holstein","Westdeutschland","","","",""
"18","1999","Schleswig-Holstein","Ostdeutschland","","","",""
"18","1999","Hamburg","Westdeutschland","","","",""
"18","1999","Hamburg","Ostdeutschland","","","",""
"18","1999","Niedersachsen","Westdeutschland","","","",""
"18","1999","Niedersachsen","Ostdeutschland","","","",""
"18","1999","Bremen","Westdeutschland","","","",""
"18","1999","Bremen","Ostdeutschland","","","",""
"18","1999","Nordrhein-Westfalen","Westdeutschland","","","",""
"18","1999","Nordrhein-Westfalen","Ostdeutschland","","","",""
"18","1999","Hessen","Westdeutschland","","","",""
"18","1999","Hessen","Ostdeutschland","","","",""
"18","1999","Rheinland-Pfalz,Saarland","Westdeutschland","","","",""
"18","1999","Rheinland-Pfalz,Saarland","Ostdeutschland","","","",""
"18","1999","Baden-Wuerttemberg","Westdeutschland","","","",""
"18","1999","Baden-Wuerttemberg","Ostdeutschland","","","",""
"18","1999","Bayern","Westdeutschland","","","",""
"18","1999","Bayern","Ostdeutschland","","","",""
"18","1999","Saarland","Westdeutschland","","","",""
"18","1999","Saarland","Ostdeutschland","","","",""
"18","1999","Berlin","Westdeutschland","","","",""
"18","1999","Berlin","Ostdeutschland","","","",""
"18","1999","Brandenburg","Westdeutschland","","","",""
"18","1999","Brandenburg","Ostdeutschland","","","",""
"18","1999","Mecklenburg-Vorpommern","Westdeutschland","","","",""
"18","1999","Mecklenburg-Vorpommern","Ostdeutschland","","","",""
"18","1999","Sachsen","Westdeutschland","","","",""
"18","1999","Sachsen","Ostdeutschland","","","",""
"18","1999","Sachsen-Anhalt","Westdeutschland","","","",""
"18","1999","Sachsen-Anhalt","Ostdeutschland","","","",""
"18","1999","Thueringen","Westdeutschland","","","",""
"18","1999","Thueringen","Ostdeutschland","","","",""
"19","1999","Schleswig-Holstein","Westdeutschland","","","",""
"19","1999","Schleswig-Holstein","Ostdeutschland","","","",""
"19","1999","Hamburg","Westdeutschland","","","",""
"19","1999","Hamburg","Ostdeutschland","","","",""
"19","1999","Niedersachsen","Westdeutschland","","","",""
"19","1999","Niedersachsen","Ostdeutschland","","","",""
"19","1999","Bremen","Westdeutschland","","","",""
"19","1999","Bremen","Ostdeutschland","","","",""
"19","1999","Nordrhein-Westfalen","Westdeutschland","","","",""
"19","1999","Nordrhein-Westfalen","Ostdeutschland","","","",""
"19","1999","Hessen","Westdeutschland","","","",""
"19","1999","Hessen","Ostdeutschland","","","",""
"19","1999","Rheinland-Pfalz,Saarland","Westdeutschland","","","",""
"19","1999","Rheinland-Pfalz,Saarland","Ostdeutschland","","","",""
"19","1999","Baden-Wuerttemberg","Westdeutschland","","","",""
"19","1999","Baden-Wuerttemberg","Ostdeutschland","","","",""
"19","1999","Bayern","Westdeutschland","","","",""
"19","1999","Bayern","Ostdeutschland","","","",""
"19","1999","Saarland","Westdeutschland","","","",""
"19","1999","Saarland","Ostdeutschland","","","",""
"19","1999","Berlin","Westdeutschland","","","",""
"19","1999","Berlin","Ostdeutschland","","","",""
"19","1999","Brandenburg","Westdeutschland","","","",""
"19","1999","Brandenburg","Ostdeutschland","","","",""
"19","1999","Mecklenburg-Vorpommern","Westdeutschland","","","",""
"19","1999","Mecklenburg-Vorpommern","Ostdeutschland","","","",""
"19","1999","Sachsen","Westdeutschland","","","",""
"19","1999","Sachsen","Ostdeutschland","1","","",""
"19","1999","Sachsen-Anhalt","Westdeutschland","","","",""
"19","1999","Sachsen-Anhalt","Ostdeutschland","","","",""
"19","1999","Thueringen","Westdeutschland","","","",""
"19","1999","Thueringen","Ostdeutschland","","","",""
"20","1999","Schleswig-Holstein","Westdeutschland","","","",""
"20","1999","Schleswig-Holstein","Ostdeutschland","","","",""
"20","1999","Hamburg","Westdeutschland","","","",""
"20","1999","Hamburg","Ostdeutschland","","","",""
"20","1999","Niedersachsen","Westdeutschland","","","",""
"20","1999","Niedersachsen","Ostdeutschland","","","",""
"20","1999","Bremen","Westdeutschland","","","",""
"20","1999","Bremen","Ostdeutschland","","","",""
"20","1999","Nordrhein-Westfalen","Westdeutschland","","","",""
"20","1999","Nordrhein-Westfalen","Ostdeutschland","","","",""
"20","1999","Hessen","Westdeutschland","","","",""
"20","1999","Hessen","Ostdeutschland","","","",""
"20","1999","Rheinland-Pfalz,Saarland","Westdeutschland","","","",""
"20","1999","Rheinland-Pfalz,Saarland","Ostdeutschland","","","",""
"20","1999","Baden-Wuerttemberg","Westdeutschland","","","",""
"20","1999","Baden-Wuerttemberg","Ostdeutschland","","","",""
"20","1999","Bayern","Westdeutschland","","","",""
"20","1999","Bayern","Ostdeutschland","","","",""
"20","1999","Saarland","Westdeutschland","","","",""
"20","1999","Saarland","Ostdeutschland","","","",""
"20","1999","Berlin","Westdeutschland","","","",""
"20","1999","Berlin","Ostdeutschland","","","",""
"20","1999","Brandenburg","Westdeutschland","","","",""
"20","1999","Brandenburg","Ostdeutschland","","","",""
"20","1999","Mecklenburg-Vorpommern","Westdeutschland","","","",""
"20","1999","Mecklenburg-Vorpommern","Ostdeutschland","","","",""
"20","1999","Sachsen","Westdeutschland","","","",""
"20","1999","Sachsen","Ostdeutschland","","","",""
"20","1999","Sachsen-Anhalt","Westdeutschland","","","",""
"20","1999","Sachsen-Anhalt","Ostdeutschland","","","",""
"20","1999","Thueringen","Westdeutschland","","","",""
"20","1999","Thueringen","Ostdeutschland","","","",""
"21","1999","Schleswig-Holstein","Westdeutschland","","","",""
"21","1999","Schleswig-Holstein","Ostdeutschland","","","",""
"21","1999","Hamburg","Westdeutschland","","","",""
"21","1999","Hamburg","Ostdeutschland","","","",""
"21","1999","Niedersachsen","Westdeutschland","","","",""
"21","1999","Niedersachsen","Ostdeutschland","","","",""
"21","1999","Bremen","Westdeutschland","","","",""
"21","1999","Bremen","Ostdeutschland","","","",""
"21","1999","Nordrhein-Westfalen","Westdeutschland","","","",""
"21","1999","Nordrhein-Westfalen","Ostdeutschland","","","",""
"21","1999","Hessen","Westdeutschland","","","",""
"21","1999","Hessen","Ostdeutschland","","","",""
"21","1999","Rheinland-Pfalz,Saarland","Westdeutschland","","","",""
"21","1999","Rheinland-Pfalz,Saarland","Ostdeutschland","","","",""
"21","1999","Baden-Wuerttemberg","Westdeutschland","","","",""
"21","1999","Baden-Wuerttemberg","Ostdeutschland","","","",""
"21","1999","Bayern","Westdeutschland","","","",""
"21","1999","Bayern","Ostdeutschland","","","",""
"21","1999","Saarland","Westdeutschland","","","",""
"21","1999","Saarland","Ostdeutschland","","","",""
"21","1999","Berlin","Westdeutschland","","","",""
"21","1999","Berlin","Ostdeutschland","","","",""
"21","1999","Brandenburg","Westdeutschland","","","",""
"21","1999","Brandenburg","Ostdeutschland","","","",""
"21","1999","Mecklenburg-Vorpommern","Westdeutschland","","","",""
"21","1999","Mecklenburg-Vorpommern","Ostdeutschland","","","",""
"21","1999","Sachsen","Westdeutschland","","","",""
"21","1999","Sachsen","Ostdeutschland","","","",""
"21","1999","Sachsen-Anhalt","Westdeutschland","","","",""
"21","1999","Sachsen-Anhalt","Ostdeutschland","","","",""
"21","1999","Thueringen","Westdeutschland","","","",""
"21","1999","Thueringen","Ostdeutschland","","","",""
"22","1999","Schleswig-Holstein","Westdeutschland","","","",""
"22","1999","Schleswig-Holstein","Ostdeutschland","","","",""
"22","1999","Hamburg","Westdeutschland","","","",""
"22","1999","Hamburg","Ostdeutschland","","","",""
"22","1999","Niedersachsen","Westdeutschland","","","",""
"22","1999","Niedersachsen","Ostdeutschland","","","",""
"22","1999","Bremen","Westdeutschland","","","",""
"22","1999","Bremen","Ostdeutschland","","","",""
"22","1999","Nordrhein-Westfalen","Westdeutschland","","","",""
"22","1999","Nordrhein-Westfalen","Ostdeutschland","","","",""
"22","1999","Hessen","Westdeutschland","","","",""
"22","1999","Hessen","Ostdeutschland","","","",""
"22","1999","Rheinland-Pfalz,Saarland","Westdeutschland","","","",""
"22","1999","Rheinland-Pfalz,Saarland","Ostdeutschland","","","",""
"22","1999","Baden-Wuerttemberg","Westdeutschland","","","",""
"22","1999","Baden-Wuerttemberg","Ostdeutschland","","","",""
"22","1999","Bayern","Westdeutschland","","","",""
"22","1999","Bayern","Ostdeutschland","","","",""
"22","1999","Saarland","Westdeutschland","","","",""
"22","1999","Saarland","Ostdeutschland","","","",""
"22","1999","Berlin","Westdeutschland","","","",""
"22","1999","Berlin","Ostdeutschland","","","",""
"22","1999","Brandenburg","Westdeutschland","","","",""
"22","1999","Brandenburg","Ostdeutschland","","","",""
"22","1999","Mecklenburg-Vorpommern","Westdeutschland","","","",""
"22","1999","Mecklenburg-Vorpommern","Ostdeutschland","","","",""
"22","1999","Sachsen","Westdeutschland","","","",""
"22","1999","Sachsen","Ostdeutschland","","","",""
"22","1999","Sachsen-Anhalt","Westdeutschland","","","",""
"22","1999","Sachsen-Anhalt","Ostdeutschland","","","",""
"22","1999","Thueringen","Westdeutschland","","","",""
"22","1999","Thueringen","Ostdeutschland","","","",""
"23","1999","Schleswig-Holstein","Westdeutschland","","","",""
"23","1999","Schleswig-Holstein","Ostdeutschland","","","",""
"23","1999","Hamburg","Westdeutschland","","","",""
"23","1999","Hamburg","Ostdeutschland","","","",""
"23","1999","Niedersachsen","Westdeutschland","","","",""
"23","1999","Niedersachsen","Ostdeutschland","","","",""
"23","1999","Bremen","Westdeutschland","","","",""
"23","1999","Bremen","Ostdeutschland","","","",""
"23","1999","Nordrhein-Westfalen","Westdeutschland","","","",""
"23","1999","Nordrhein-Westfalen","Ostdeutschland","","","",""
"23","1999","Hessen","Westdeutschland","","","",""
"23","1999","Hessen","Ostdeutschland","","","",""
"23","1999","Rheinland-Pfalz,Saarland","Westdeutschland","","","",""
"23","1999","Rheinland-Pfalz,Saarland","Ostdeutschland","","","",""
"23","1999","Baden-Wuerttemberg","Westdeutschland","","","",""
"23","1999","Baden-Wuerttemberg","Ostdeutschland","","","",""
"23","1999","Bayern","Westdeutschland","","","",""
"23","1999","Bayern","Ostdeutschland","","","",""
"23","1999","Saarland","Westdeutschland","","","",""
"23","1999","Saarland","Ostdeutschland","","","",""
"23","1999","Berlin","Westdeutschland","","","",""
"23","1999","Berlin","Ostdeutschland","","","",""
"23","1999","Brandenburg","Westdeutschland","","","",""
