"ple0055","year","bildungsniveau","regtyp","n","percent","lower_confidence_percent","upper_confidence_percent"
"13","1985","AkademikerIn","Ländlicher Raum","","","",""
"14","1985","(noch) kein Abschluss","Städtischer Raum","1","","",""
"14","1985","(noch) kein Abschluss","Ländlicher Raum","","","",""
"14","1985","Hauptschule","Städtischer Raum","3","","",""
"14","1985","Hauptschule","Ländlicher Raum","1","","",""
"14","1985","Realschule","Städtischer Raum","","","",""
"14","1985","Realschule","Ländlicher Raum","1","","",""
"14","1985","(Fach-)Abitur","Städtischer Raum","","","",""
"14","1985","(Fach-)Abitur","Ländlicher Raum","","","",""
"14","1985","AkademikerIn","Städtischer Raum","","","",""
"14","1985","AkademikerIn","Ländlicher Raum","","","",""
"15","1985","(noch) kein Abschluss","Städtischer Raum","","","",""
"15","1985","(noch) kein Abschluss","Ländlicher Raum","","","",""
"15","1985","Hauptschule","Städtischer Raum","1","","",""
"15","1985","Hauptschule","Ländlicher Raum","","","",""
"15","1985","Realschule","Städtischer Raum","","","",""
"15","1985","Realschule","Ländlicher Raum","","","",""
"15","1985","(Fach-)Abitur","Städtischer Raum","","","",""
"15","1985","(Fach-)Abitur","Ländlicher Raum","","","",""
"15","1985","AkademikerIn","Städtischer Raum","","","",""
"15","1985","AkademikerIn","Ländlicher Raum","","","",""
"16","1985","(noch) kein Abschluss","Städtischer Raum","","","",""
"16","1985","(noch) kein Abschluss","Ländlicher Raum","","","",""
"16","1985","Hauptschule","Städtischer Raum","1","","",""
"16","1985","Hauptschule","Ländlicher Raum","","","",""
"16","1985","Realschule","Städtischer Raum","","","",""
"16","1985","Realschule","Ländlicher Raum","","","",""
"16","1985","(Fach-)Abitur","Städtischer Raum","","","",""
"16","1985","(Fach-)Abitur","Ländlicher Raum","","","",""
"16","1985","AkademikerIn","Städtischer Raum","","","",""
"16","1985","AkademikerIn","Ländlicher Raum","1","","",""
"17","1985","(noch) kein Abschluss","Städtischer Raum","","","",""
"17","1985","(noch) kein Abschluss","Ländlicher Raum","","","",""
"17","1985","Hauptschule","Städtischer Raum","1","","",""
"17","1985","Hauptschule","Ländlicher Raum","","","",""
"17","1985","Realschule","Städtischer Raum","","","",""
"17","1985","Realschule","Ländlicher Raum","","","",""
"17","1985","(Fach-)Abitur","Städtischer Raum","","","",""
"17","1985","(Fach-)Abitur","Ländlicher Raum","","","",""
"17","1985","AkademikerIn","Städtischer Raum","","","",""
"17","1985","AkademikerIn","Ländlicher Raum","","","",""
"18","1985","(noch) kein Abschluss","Städtischer Raum","","","",""
"18","1985","(noch) kein Abschluss","Ländlicher Raum","","","",""
"18","1985","Hauptschule","Städtischer Raum","","","",""
"18","1985","Hauptschule","Ländlicher Raum","","","",""
"18","1985","Realschule","Städtischer Raum","","","",""
"18","1985","Realschule","Ländlicher Raum","","","",""
"18","1985","(Fach-)Abitur","Städtischer Raum","","","",""
"18","1985","(Fach-)Abitur","Ländlicher Raum","","","",""
"18","1985","AkademikerIn","Städtischer Raum","","","",""
"18","1985","AkademikerIn","Ländlicher Raum","","","",""
"19","1985","(noch) kein Abschluss","Städtischer Raum","","","",""
"19","1985","(noch) kein Abschluss","Ländlicher Raum","","","",""
"19","1985","Hauptschule","Städtischer Raum","","","",""
"19","1985","Hauptschule","Ländlicher Raum","","","",""
"19","1985","Realschule","Städtischer Raum","","","",""
"19","1985","Realschule","Ländlicher Raum","","","",""
"19","1985","(Fach-)Abitur","Städtischer Raum","","","",""
"19","1985","(Fach-)Abitur","Ländlicher Raum","","","",""
"19","1985","AkademikerIn","Städtischer Raum","","","",""
"19","1985","AkademikerIn","Ländlicher Raum","","","",""
"20","1985","(noch) kein Abschluss","Städtischer Raum","","","",""
"20","1985","(noch) kein Abschluss","Ländlicher Raum","","","",""
"20","1985","Hauptschule","Städtischer Raum","","","",""
"20","1985","Hauptschule","Ländlicher Raum","","","",""
"20","1985","Realschule","Städtischer Raum","","","",""
"20","1985","Realschule","Ländlicher Raum","","","",""
"20","1985","(Fach-)Abitur","Städtischer Raum","","","",""
"20","1985","(Fach-)Abitur","Ländlicher Raum","","","",""
"20","1985","AkademikerIn","Städtischer Raum","","","",""
"20","1985","AkademikerIn","Ländlicher Raum","","","",""
"21","1985","(noch) kein Abschluss","Städtischer Raum","","","",""
"21","1985","(noch) kein Abschluss","Ländlicher Raum","","","",""
"21","1985","Hauptschule","Städtischer Raum","","","",""
"21","1985","Hauptschule","Ländlicher Raum","","","",""
"21","1985","Realschule","Städtischer Raum","","","",""
"21","1985","Realschule","Ländlicher Raum","","","",""
"21","1985","(Fach-)Abitur","Städtischer Raum","","","",""
"21","1985","(Fach-)Abitur","Ländlicher Raum","","","",""
"21","1985","AkademikerIn","Städtischer Raum","","","",""
"21","1985","AkademikerIn","Ländlicher Raum","","","",""
"22","1985","(noch) kein Abschluss","Städtischer Raum","","","",""
"22","1985","(noch) kein Abschluss","Ländlicher Raum","","","",""
"22","1985","Hauptschule","Städtischer Raum","","","",""
"22","1985","Hauptschule","Ländlicher Raum","","","",""
"22","1985","Realschule","Städtischer Raum","","","",""
"22","1985","Realschule","Ländlicher Raum","","","",""
"22","1985","(Fach-)Abitur","Städtischer Raum","","","",""
"22","1985","(Fach-)Abitur","Ländlicher Raum","","","",""
"22","1985","AkademikerIn","Städtischer Raum","","","",""
"22","1985","AkademikerIn","Ländlicher Raum","","","",""
"23","1985","(noch) kein Abschluss","Städtischer Raum","","","",""
"23","1985","(noch) kein Abschluss","Ländlicher Raum","","","",""
"23","1985","Hauptschule","Städtischer Raum","","","",""
"23","1985","Hauptschule","Ländlicher Raum","","","",""
"23","1985","Realschule","Städtischer Raum","","","",""
"23","1985","Realschule","Ländlicher Raum","","","",""
"23","1985","(Fach-)Abitur","Städtischer Raum","","","",""
"23","1985","(Fach-)Abitur","Ländlicher Raum","","","",""
"23","1985","AkademikerIn","Städtischer Raum","","","",""
"23","1985","AkademikerIn","Ländlicher Raum","","","",""
"24","1985","(noch) kein Abschluss","Städtischer Raum","","","",""
"24","1985","(noch) kein Abschluss","Ländlicher Raum","","","",""
"24","1985","Hauptschule","Städtischer Raum","","","",""
"24","1985","Hauptschule","Ländlicher Raum","","","",""
"24","1985","Realschule","Städtischer Raum","","","",""
"24","1985","Realschule","Ländlicher Raum","","","",""
"24","1985","(Fach-)Abitur","Städtischer Raum","","","",""
"24","1985","(Fach-)Abitur","Ländlicher Raum","","","",""
"24","1985","AkademikerIn","Städtischer Raum","","","",""
"24","1985","AkademikerIn","Ländlicher Raum","","","",""
"25","1985","(noch) kein Abschluss","Städtischer Raum","","","",""
"25","1985","(noch) kein Abschluss","Ländlicher Raum","","","",""
"25","1985","Hauptschule","Städtischer Raum","","","",""
"25","1985","Hauptschule","Ländlicher Raum","","","",""
"25","1985","Realschule","Städtischer Raum","","","",""
"25","1985","Realschule","Ländlicher Raum","","","",""
"25","1985","(Fach-)Abitur","Städtischer Raum","","","",""
"25","1985","(Fach-)Abitur","Ländlicher Raum","","","",""
"25","1985","AkademikerIn","Städtischer Raum","","","",""
"25","1985","AkademikerIn","Ländlicher Raum","","","",""
"26","1985","(noch) kein Abschluss","Städtischer Raum","","","",""
"26","1985","(noch) kein Abschluss","Ländlicher Raum","","","",""
"26","1985","Hauptschule","Städtischer Raum","","","",""
"26","1985","Hauptschule","Ländlicher Raum","","","",""
"26","1985","Realschule","Städtischer Raum","","","",""
"26","1985","Realschule","Ländlicher Raum","","","",""
"26","1985","(Fach-)Abitur","Städtischer Raum","","","",""
"26","1985","(Fach-)Abitur","Ländlicher Raum","","","",""
"26","1985","AkademikerIn","Städtischer Raum","","","",""
"26","1985","AkademikerIn","Ländlicher Raum","","","",""
"27","1985","(noch) kein Abschluss","Städtischer Raum","","","",""
"27","1985","(noch) kein Abschluss","Ländlicher Raum","","","",""
"27","1985","Hauptschule","Städtischer Raum","","","",""
"27","1985","Hauptschule","Ländlicher Raum","","","",""
"27","1985","Realschule","Städtischer Raum","","","",""
"27","1985","Realschule","Ländlicher Raum","","","",""
"27","1985","(Fach-)Abitur","Städtischer Raum","","","",""
"27","1985","(Fach-)Abitur","Ländlicher Raum","","","",""
"27","1985","AkademikerIn","Städtischer Raum","","","",""
"27","1985","AkademikerIn","Ländlicher Raum","","","",""
"28","1985","(noch) kein Abschluss","Städtischer Raum","","","",""
"28","1985","(noch) kein Abschluss","Ländlicher Raum","","","",""
"28","1985","Hauptschule","Städtischer Raum","","","",""
"28","1985","Hauptschule","Ländlicher Raum","","","",""
"28","1985","Realschule","Städtischer Raum","","","",""
"28","1985","Realschule","Ländlicher Raum","","","",""
"28","1985","(Fach-)Abitur","Städtischer Raum","","","",""
"28","1985","(Fach-)Abitur","Ländlicher Raum","","","",""
"28","1985","AkademikerIn","Städtischer Raum","","","",""
"28","1985","AkademikerIn","Ländlicher Raum","","","",""
"30","1985","(noch) kein Abschluss","Städtischer Raum","","","",""
"30","1985","(noch) kein Abschluss","Ländlicher Raum","","","",""
"30","1985","Hauptschule","Städtischer Raum","1","","",""
"30","1985","Hauptschule","Ländlicher Raum","","","",""
"30","1985","Realschule","Städtischer Raum","","","",""
"30","1985","Realschule","Ländlicher Raum","","","",""
"30","1985","(Fach-)Abitur","Städtischer Raum","","","",""
"30","1985","(Fach-)Abitur","Ländlicher Raum","","","",""
"30","1985","AkademikerIn","Städtischer Raum","","","",""
"30","1985","AkademikerIn","Ländlicher Raum","","","",""
"31","1985","(noch) kein Abschluss","Städtischer Raum","","","",""
"31","1985","(noch) kein Abschluss","Ländlicher Raum","","","",""
"31","1985","Hauptschule","Städtischer Raum","","","",""
"31","1985","Hauptschule","Ländlicher Raum","","","",""
"31","1985","Realschule","Städtischer Raum","","","",""
"31","1985","Realschule","Ländlicher Raum","","","",""
"31","1985","(Fach-)Abitur","Städtischer Raum","","","",""
"31","1985","(Fach-)Abitur","Ländlicher Raum","","","",""
"31","1985","AkademikerIn","Städtischer Raum","","","",""
"31","1985","AkademikerIn","Ländlicher Raum","","","",""
"32","1985","(noch) kein Abschluss","Städtischer Raum","","","",""
"32","1985","(noch) kein Abschluss","Ländlicher Raum","","","",""
"32","1985","Hauptschule","Städtischer Raum","","","",""
"32","1985","Hauptschule","Ländlicher Raum","","","",""
"32","1985","Realschule","Städtischer Raum","","","",""
"32","1985","Realschule","Ländlicher Raum","","","",""
"32","1985","(Fach-)Abitur","Städtischer Raum","","","",""
"32","1985","(Fach-)Abitur","Ländlicher Raum","","","",""
"32","1985","AkademikerIn","Städtischer Raum","","","",""
"32","1985","AkademikerIn","Ländlicher Raum","","","",""
"35","1985","(noch) kein Abschluss","Städtischer Raum","","","",""
"35","1985","(noch) kein Abschluss","Ländlicher Raum","","","",""
"35","1985","Hauptschule","Städtischer Raum","","","",""
"35","1985","Hauptschule","Ländlicher Raum","","","",""
"35","1985","Realschule","Städtischer Raum","","","",""
"35","1985","Realschule","Ländlicher Raum","","","",""
"35","1985","(Fach-)Abitur","Städtischer Raum","","","",""
"35","1985","(Fach-)Abitur","Ländlicher Raum","","","",""
"35","1985","AkademikerIn","Städtischer Raum","","","",""
"35","1985","AkademikerIn","Ländlicher Raum","","","",""
"36","1985","(noch) kein Abschluss","Städtischer Raum","","","",""
"36","1985","(noch) kein Abschluss","Ländlicher Raum","","","",""
"36","1985","Hauptschule","Städtischer Raum","","","",""
"36","1985","Hauptschule","Ländlicher Raum","","","",""
"36","1985","Realschule","Städtischer Raum","","","",""
"36","1985","Realschule","Ländlicher Raum","","","",""
"36","1985","(Fach-)Abitur","Städtischer Raum","","","",""
"36","1985","(Fach-)Abitur","Ländlicher Raum","","","",""
"36","1985","AkademikerIn","Städtischer Raum","","","",""
"36","1985","AkademikerIn","Ländlicher Raum","","","",""
"40","1985","(noch) kein Abschluss","Städtischer Raum","","","",""
"40","1985","(noch) kein Abschluss","Ländlicher Raum","","","",""
"40","1985","Hauptschule","Städtischer Raum","","","",""
"40","1985","Hauptschule","Ländlicher Raum","","","",""
"40","1985","Realschule","Städtischer Raum","","","",""
"40","1985","Realschule","Ländlicher Raum","","","",""
"40","1985","(Fach-)Abitur","Städtischer Raum","","","",""
"40","1985","(Fach-)Abitur","Ländlicher Raum","","","",""
"40","1985","AkademikerIn","Städtischer Raum","","","",""
"40","1985","AkademikerIn","Ländlicher Raum","","","",""
"42","1985","(noch) kein Abschluss","Städtischer Raum","","","",""
"42","1985","(noch) kein Abschluss","Ländlicher Raum","","","",""
"42","1985","Hauptschule","Städtischer Raum","","","",""
"42","1985","Hauptschule","Ländlicher Raum","","","",""
"42","1985","Realschule","Städtischer Raum","","","",""
"42","1985","Realschule","Ländlicher Raum","","","",""
"42","1985","(Fach-)Abitur","Städtischer Raum","","","",""
"42","1985","(Fach-)Abitur","Ländlicher Raum","","","",""
"42","1985","AkademikerIn","Städtischer Raum","","","",""
"42","1985","AkademikerIn","Ländlicher Raum","","","",""
"45","1985","(noch) kein Abschluss","Städtischer Raum","","","",""
"45","1985","(noch) kein Abschluss","Ländlicher Raum","","","",""
"45","1985","Hauptschule","Städtischer Raum","","","",""
"45","1985","Hauptschule","Ländlicher Raum","","","",""
"45","1985","Realschule","Städtischer Raum","","","",""
"45","1985","Realschule","Ländlicher Raum","","","",""
"45","1985","(Fach-)Abitur","Städtischer Raum","","","",""
"45","1985","(Fach-)Abitur","Ländlicher Raum","","","",""
"45","1985","AkademikerIn","Städtischer Raum","","","",""
"45","1985","AkademikerIn","Ländlicher Raum","","","",""
"48","1985","(noch) kein Abschluss","Städtischer Raum","","","",""
"48","1985","(noch) kein Abschluss","Ländlicher Raum","","","",""
"48","1985","Hauptschule","Städtischer Raum","","","",""
"48","1985","Hauptschule","Ländlicher Raum","","","",""
"48","1985","Realschule","Städtischer Raum","","","",""
"48","1985","Realschule","Ländlicher Raum","","","",""
"48","1985","(Fach-)Abitur","Städtischer Raum","","","",""
"48","1985","(Fach-)Abitur","Ländlicher Raum","","","",""
"48","1985","AkademikerIn","Städtischer Raum","","","",""
"48","1985","AkademikerIn","Ländlicher Raum","","","",""
"50","1985","(noch) kein Abschluss","Städtischer Raum","","","",""
"50","1985","(noch) kein Abschluss","Ländlicher Raum","","","",""
"50","1985","Hauptschule","Städtischer Raum","","","",""
"50","1985","Hauptschule","Ländlicher Raum","","","",""
"50","1985","Realschule","Städtischer Raum","","","",""
"50","1985","Realschule","Ländlicher Raum","","","",""
"50","1985","(Fach-)Abitur","Städtischer Raum","","","",""
"50","1985","(Fach-)Abitur","Ländlicher Raum","","","",""
"50","1985","AkademikerIn","Städtischer Raum","","","",""
"50","1985","AkademikerIn","Ländlicher Raum","","","",""
"51","1985","(noch) kein Abschluss","Städtischer Raum","","","",""
"51","1985","(noch) kein Abschluss","Ländlicher Raum","","","",""
"51","1985","Hauptschule","Städtischer Raum","","","",""
"51","1985","Hauptschule","Ländlicher Raum","","","",""
"51","1985","Realschule","Städtischer Raum","","","",""
"51","1985","Realschule","Ländlicher Raum","","","",""
"51","1985","(Fach-)Abitur","Städtischer Raum","","","",""
"51","1985","(Fach-)Abitur","Ländlicher Raum","","","",""
"51","1985","AkademikerIn","Städtischer Raum","","","",""
"51","1985","AkademikerIn","Ländlicher Raum","","","",""
"64","1985","(noch) kein Abschluss","Städtischer Raum","","","",""
"64","1985","(noch) kein Abschluss","Ländlicher Raum","","","",""
"64","1985","Hauptschule","Städtischer Raum","","","",""
"64","1985","Hauptschule","Ländlicher Raum","","","",""
"64","1985","Realschule","Städtischer Raum","","","",""
"64","1985","Realschule","Ländlicher Raum","","","",""
"64","1985","(Fach-)Abitur","Städtischer Raum","","","",""
"64","1985","(Fach-)Abitur","Ländlicher Raum","","","",""
"64","1985","AkademikerIn","Städtischer Raum","","","",""
"64","1985","AkademikerIn","Ländlicher Raum","","","",""
"65","1985","(noch) kein Abschluss","Städtischer Raum","","","",""
"65","1985","(noch) kein Abschluss","Ländlicher Raum","","","",""
"65","1985","Hauptschule","Städtischer Raum","","","",""
"65","1985","Hauptschule","Ländlicher Raum","","","",""
"65","1985","Realschule","Städtischer Raum","","","",""
"65","1985","Realschule","Ländlicher Raum","","","",""
"65","1985","(Fach-)Abitur","Städtischer Raum","","","",""
"65","1985","(Fach-)Abitur","Ländlicher Raum","","","",""
"65","1985","AkademikerIn","Städtischer Raum","","","",""
"65","1985","AkademikerIn","Ländlicher Raum","","","",""
"90","1985","(noch) kein Abschluss","Städtischer Raum","","","",""
"90","1985","(noch) kein Abschluss","Ländlicher Raum","","","",""
"90","1985","Hauptschule","Städtischer Raum","","","",""
"90","1985","Hauptschule","Ländlicher Raum","","","",""
"90","1985","Realschule","Städtischer Raum","","","",""
"90","1985","Realschule","Ländlicher Raum","","","",""
"90","1985","(Fach-)Abitur","Städtischer Raum","","","",""
"90","1985","(Fach-)Abitur","Ländlicher Raum","","","",""
"90","1985","AkademikerIn","Städtischer Raum","","","",""
"90","1985","AkademikerIn","Ländlicher Raum","","","",""
"98","1985","(noch) kein Abschluss","Städtischer Raum","","","",""
"98","1985","(noch) kein Abschluss","Ländlicher Raum","","","",""
"98","1985","Hauptschule","Städtischer Raum","","","",""
"98","1985","Hauptschule","Ländlicher Raum","","","",""
"98","1985","Realschule","Städtischer Raum","","","",""
"98","1985","Realschule","Ländlicher Raum","","","",""
"98","1985","(Fach-)Abitur","Städtischer Raum","","","",""
"98","1985","(Fach-)Abitur","Ländlicher Raum","","","",""
"98","1985","AkademikerIn","Städtischer Raum","","","",""
"98","1985","AkademikerIn","Ländlicher Raum","","","",""
"100","1985","(noch) kein Abschluss","Städtischer Raum","","","",""
"100","1985","(noch) kein Abschluss","Ländlicher Raum","","","",""
"100","1985","Hauptschule","Städtischer Raum","","","",""
"100","1985","Hauptschule","Ländlicher Raum","","","",""
"100","1985","Realschule","Städtischer Raum","","","",""
"100","1985","Realschule","Ländlicher Raum","","","",""
"100","1985","(Fach-)Abitur","Städtischer Raum","","","",""
"100","1985","(Fach-)Abitur","Ländlicher Raum","","","",""
"100","1985","AkademikerIn","Städtischer Raum","","","",""
"100","1985","AkademikerIn","Ländlicher Raum","","","",""
"0","1986","(noch) kein Abschluss","Städtischer Raum","","","",""
"0","1986","(noch) kein Abschluss","Ländlicher Raum","","","",""
"0","1986","Hauptschule","Städtischer Raum","","","",""
"0","1986","Hauptschule","Ländlicher Raum","","","",""
"0","1986","Realschule","Städtischer Raum","1","","",""
"0","1986","Realschule","Ländlicher Raum","","","",""
"0","1986","(Fach-)Abitur","Städtischer Raum","1","","",""
"0","1986","(Fach-)Abitur","Ländlicher Raum","","","",""
"0","1986","AkademikerIn","Städtischer Raum","","","",""
"0","1986","AkademikerIn","Ländlicher Raum","","","",""
"1","1986","(noch) kein Abschluss","Städtischer Raum","98","0.905608750230078","0.851218284840201","0.959999215619955"
"1","1986","(noch) kein Abschluss","Ländlicher Raum","15","","",""
"1","1986","Hauptschule","Städtischer Raum","428","0.779904617035205","0.74492782939378","0.81488140467663"
"1","1986","Hauptschule","Ländlicher Raum","130","0.836258695447396","0.778741331318641","0.893776059576152"
"1","1986","Realschule","Städtischer Raum","114","0.77858882279638","0.711697299479017","0.845480346113742"
"1","1986","Realschule","Ländlicher Raum","30","0.776126285073032","0.646949091734967","0.905303478411097"
