"ple0055","year","age_gr","quintil_oecd","n","percent","lower_confidence_percent","upper_confidence_percent"
"19","2001","30-45","2","","","",""
"19","2001","30-45","3","","","",""
"19","2001","30-45","4","","","",""
"19","2001","30-45","5 Einkommensstärkstes Quintil","","","",""
"19","2001","46-65","1 Einkommensschwächstes Quintil","","","",""
"19","2001","46-65","2","","","",""
"19","2001","46-65","3","","","",""
"19","2001","46-65","4","","","",""
"19","2001","46-65","5 Einkommensstärkstes Quintil","","","",""
"19","2001","66","1 Einkommensschwächstes Quintil","","","",""
"19","2001","66","2","","","",""
"19","2001","66","3","","","",""
"19","2001","66","4","","","",""
"19","2001","66","5 Einkommensstärkstes Quintil","","","",""
"20","2001","17-29","1 Einkommensschwächstes Quintil","","","",""
"20","2001","17-29","2","","","",""
"20","2001","17-29","3","","","",""
"20","2001","17-29","4","","","",""
"20","2001","17-29","5 Einkommensstärkstes Quintil","","","",""
"20","2001","30-45","1 Einkommensschwächstes Quintil","","","",""
"20","2001","30-45","2","","","",""
"20","2001","30-45","3","","","",""
"20","2001","30-45","4","","","",""
"20","2001","30-45","5 Einkommensstärkstes Quintil","","","",""
"20","2001","46-65","1 Einkommensschwächstes Quintil","","","",""
"20","2001","46-65","2","","","",""
"20","2001","46-65","3","","","",""
"20","2001","46-65","4","","","",""
"20","2001","46-65","5 Einkommensstärkstes Quintil","","","",""
"20","2001","66","1 Einkommensschwächstes Quintil","","","",""
"20","2001","66","2","","","",""
"20","2001","66","3","","","",""
"20","2001","66","4","","","",""
"20","2001","66","5 Einkommensstärkstes Quintil","","","",""
"21","2001","17-29","1 Einkommensschwächstes Quintil","","","",""
"21","2001","17-29","2","","","",""
"21","2001","17-29","3","","","",""
"21","2001","17-29","4","","","",""
"21","2001","17-29","5 Einkommensstärkstes Quintil","","","",""
"21","2001","30-45","1 Einkommensschwächstes Quintil","","","",""
"21","2001","30-45","2","","","",""
"21","2001","30-45","3","","","",""
"21","2001","30-45","4","","","",""
"21","2001","30-45","5 Einkommensstärkstes Quintil","","","",""
"21","2001","46-65","1 Einkommensschwächstes Quintil","","","",""
"21","2001","46-65","2","","","",""
"21","2001","46-65","3","","","",""
"21","2001","46-65","4","","","",""
"21","2001","46-65","5 Einkommensstärkstes Quintil","","","",""
"21","2001","66","1 Einkommensschwächstes Quintil","","","",""
"21","2001","66","2","","","",""
"21","2001","66","3","","","",""
"21","2001","66","4","","","",""
"21","2001","66","5 Einkommensstärkstes Quintil","","","",""
"22","2001","17-29","1 Einkommensschwächstes Quintil","","","",""
"22","2001","17-29","2","","","",""
"22","2001","17-29","3","","","",""
"22","2001","17-29","4","","","",""
"22","2001","17-29","5 Einkommensstärkstes Quintil","","","",""
"22","2001","30-45","1 Einkommensschwächstes Quintil","","","",""
"22","2001","30-45","2","","","",""
"22","2001","30-45","3","","","",""
"22","2001","30-45","4","","","",""
"22","2001","30-45","5 Einkommensstärkstes Quintil","","","",""
"22","2001","46-65","1 Einkommensschwächstes Quintil","","","",""
"22","2001","46-65","2","","","",""
"22","2001","46-65","3","","","",""
"22","2001","46-65","4","","","",""
"22","2001","46-65","5 Einkommensstärkstes Quintil","","","",""
"22","2001","66","1 Einkommensschwächstes Quintil","","","",""
"22","2001","66","2","","","",""
"22","2001","66","3","","","",""
"22","2001","66","4","","","",""
"22","2001","66","5 Einkommensstärkstes Quintil","","","",""
"23","2001","17-29","1 Einkommensschwächstes Quintil","","","",""
"23","2001","17-29","2","","","",""
"23","2001","17-29","3","","","",""
"23","2001","17-29","4","","","",""
"23","2001","17-29","5 Einkommensstärkstes Quintil","","","",""
"23","2001","30-45","1 Einkommensschwächstes Quintil","","","",""
"23","2001","30-45","2","","","",""
"23","2001","30-45","3","","","",""
"23","2001","30-45","4","","","",""
"23","2001","30-45","5 Einkommensstärkstes Quintil","","","",""
"23","2001","46-65","1 Einkommensschwächstes Quintil","","","",""
"23","2001","46-65","2","","","",""
"23","2001","46-65","3","","","",""
"23","2001","46-65","4","","","",""
"23","2001","46-65","5 Einkommensstärkstes Quintil","","","",""
"23","2001","66","1 Einkommensschwächstes Quintil","","","",""
"23","2001","66","2","","","",""
"23","2001","66","3","","","",""
"23","2001","66","4","","","",""
"23","2001","66","5 Einkommensstärkstes Quintil","","","",""
"24","2001","17-29","1 Einkommensschwächstes Quintil","","","",""
"24","2001","17-29","2","","","",""
"24","2001","17-29","3","","","",""
"24","2001","17-29","4","","","",""
"24","2001","17-29","5 Einkommensstärkstes Quintil","","","",""
"24","2001","30-45","1 Einkommensschwächstes Quintil","","","",""
"24","2001","30-45","2","","","",""
"24","2001","30-45","3","","","",""
"24","2001","30-45","4","","","",""
"24","2001","30-45","5 Einkommensstärkstes Quintil","","","",""
"24","2001","46-65","1 Einkommensschwächstes Quintil","","","",""
"24","2001","46-65","2","","","",""
"24","2001","46-65","3","","","",""
"24","2001","46-65","4","","","",""
"24","2001","46-65","5 Einkommensstärkstes Quintil","","","",""
"24","2001","66","1 Einkommensschwächstes Quintil","","","",""
"24","2001","66","2","","","",""
"24","2001","66","3","","","",""
"24","2001","66","4","","","",""
"24","2001","66","5 Einkommensstärkstes Quintil","","","",""
"25","2001","17-29","1 Einkommensschwächstes Quintil","","","",""
"25","2001","17-29","2","","","",""
"25","2001","17-29","3","","","",""
"25","2001","17-29","4","","","",""
"25","2001","17-29","5 Einkommensstärkstes Quintil","","","",""
"25","2001","30-45","1 Einkommensschwächstes Quintil","","","",""
"25","2001","30-45","2","","","",""
"25","2001","30-45","3","","","",""
"25","2001","30-45","4","","","",""
"25","2001","30-45","5 Einkommensstärkstes Quintil","","","",""
"25","2001","46-65","1 Einkommensschwächstes Quintil","","","",""
"25","2001","46-65","2","","","",""
"25","2001","46-65","3","","","",""
"25","2001","46-65","4","","","",""
"25","2001","46-65","5 Einkommensstärkstes Quintil","","","",""
"25","2001","66","1 Einkommensschwächstes Quintil","","","",""
"25","2001","66","2","","","",""
"25","2001","66","3","","","",""
"25","2001","66","4","","","",""
"25","2001","66","5 Einkommensstärkstes Quintil","","","",""
"26","2001","17-29","1 Einkommensschwächstes Quintil","","","",""
"26","2001","17-29","2","","","",""
"26","2001","17-29","3","","","",""
"26","2001","17-29","4","","","",""
"26","2001","17-29","5 Einkommensstärkstes Quintil","","","",""
"26","2001","30-45","1 Einkommensschwächstes Quintil","","","",""
"26","2001","30-45","2","","","",""
"26","2001","30-45","3","","","",""
"26","2001","30-45","4","","","",""
"26","2001","30-45","5 Einkommensstärkstes Quintil","","","",""
"26","2001","46-65","1 Einkommensschwächstes Quintil","","","",""
"26","2001","46-65","2","","","",""
"26","2001","46-65","3","","","",""
"26","2001","46-65","4","","","",""
"26","2001","46-65","5 Einkommensstärkstes Quintil","","","",""
"26","2001","66","1 Einkommensschwächstes Quintil","","","",""
"26","2001","66","2","","","",""
"26","2001","66","3","","","",""
"26","2001","66","4","","","",""
"26","2001","66","5 Einkommensstärkstes Quintil","","","",""
"28","2001","17-29","1 Einkommensschwächstes Quintil","","","",""
"28","2001","17-29","2","","","",""
"28","2001","17-29","3","","","",""
"28","2001","17-29","4","","","",""
"28","2001","17-29","5 Einkommensstärkstes Quintil","","","",""
"28","2001","30-45","1 Einkommensschwächstes Quintil","","","",""
"28","2001","30-45","2","","","",""
"28","2001","30-45","3","","","",""
"28","2001","30-45","4","","","",""
"28","2001","30-45","5 Einkommensstärkstes Quintil","","","",""
"28","2001","46-65","1 Einkommensschwächstes Quintil","","","",""
"28","2001","46-65","2","","","",""
"28","2001","46-65","3","","","",""
"28","2001","46-65","4","","","",""
"28","2001","46-65","5 Einkommensstärkstes Quintil","","","",""
"28","2001","66","1 Einkommensschwächstes Quintil","","","",""
"28","2001","66","2","","","",""
"28","2001","66","3","","","",""
"28","2001","66","4","","","",""
"28","2001","66","5 Einkommensstärkstes Quintil","","","",""
"30","2001","17-29","1 Einkommensschwächstes Quintil","","","",""
"30","2001","17-29","2","","","",""
"30","2001","17-29","3","","","",""
"30","2001","17-29","4","","","",""
"30","2001","17-29","5 Einkommensstärkstes Quintil","","","",""
"30","2001","30-45","1 Einkommensschwächstes Quintil","","","",""
"30","2001","30-45","2","","","",""
"30","2001","30-45","3","","","",""
"30","2001","30-45","4","","","",""
"30","2001","30-45","5 Einkommensstärkstes Quintil","","","",""
"30","2001","46-65","1 Einkommensschwächstes Quintil","","","",""
"30","2001","46-65","2","","","",""
"30","2001","46-65","3","","","",""
"30","2001","46-65","4","","","",""
"30","2001","46-65","5 Einkommensstärkstes Quintil","","","",""
"30","2001","66","1 Einkommensschwächstes Quintil","","","",""
"30","2001","66","2","","","",""
"30","2001","66","3","","","",""
"30","2001","66","4","","","",""
"30","2001","66","5 Einkommensstärkstes Quintil","","","",""
"32","2001","17-29","1 Einkommensschwächstes Quintil","","","",""
"32","2001","17-29","2","","","",""
"32","2001","17-29","3","","","",""
"32","2001","17-29","4","","","",""
"32","2001","17-29","5 Einkommensstärkstes Quintil","","","",""
"32","2001","30-45","1 Einkommensschwächstes Quintil","","","",""
"32","2001","30-45","2","","","",""
"32","2001","30-45","3","","","",""
"32","2001","30-45","4","","","",""
"32","2001","30-45","5 Einkommensstärkstes Quintil","","","",""
"32","2001","46-65","1 Einkommensschwächstes Quintil","","","",""
"32","2001","46-65","2","","","",""
"32","2001","46-65","3","","","",""
"32","2001","46-65","4","","","",""
"32","2001","46-65","5 Einkommensstärkstes Quintil","","","",""
"32","2001","66","1 Einkommensschwächstes Quintil","","","",""
"32","2001","66","2","","","",""
"32","2001","66","3","","","",""
"32","2001","66","4","","","",""
"32","2001","66","5 Einkommensstärkstes Quintil","","","",""
"35","2001","17-29","1 Einkommensschwächstes Quintil","","","",""
"35","2001","17-29","2","","","",""
"35","2001","17-29","3","","","",""
"35","2001","17-29","4","","","",""
"35","2001","17-29","5 Einkommensstärkstes Quintil","","","",""
"35","2001","30-45","1 Einkommensschwächstes Quintil","","","",""
"35","2001","30-45","2","","","",""
"35","2001","30-45","3","","","",""
"35","2001","30-45","4","","","",""
"35","2001","30-45","5 Einkommensstärkstes Quintil","","","",""
"35","2001","46-65","1 Einkommensschwächstes Quintil","","","",""
"35","2001","46-65","2","","","",""
"35","2001","46-65","3","","","",""
"35","2001","46-65","4","","","",""
"35","2001","46-65","5 Einkommensstärkstes Quintil","","","",""
"35","2001","66","1 Einkommensschwächstes Quintil","","","",""
"35","2001","66","2","","","",""
"35","2001","66","3","","","",""
"35","2001","66","4","","","",""
"35","2001","66","5 Einkommensstärkstes Quintil","","","",""
"36","2001","17-29","1 Einkommensschwächstes Quintil","","","",""
"36","2001","17-29","2","","","",""
"36","2001","17-29","3","","","",""
"36","2001","17-29","4","","","",""
"36","2001","17-29","5 Einkommensstärkstes Quintil","","","",""
"36","2001","30-45","1 Einkommensschwächstes Quintil","","","",""
"36","2001","30-45","2","","","",""
"36","2001","30-45","3","","","",""
"36","2001","30-45","4","","","",""
"36","2001","30-45","5 Einkommensstärkstes Quintil","","","",""
"36","2001","46-65","1 Einkommensschwächstes Quintil","","","",""
"36","2001","46-65","2","","","",""
"36","2001","46-65","3","","","",""
"36","2001","46-65","4","","","",""
"36","2001","46-65","5 Einkommensstärkstes Quintil","","","",""
"36","2001","66","1 Einkommensschwächstes Quintil","","","",""
"36","2001","66","2","","","",""
"36","2001","66","3","","","",""
"36","2001","66","4","","","",""
"36","2001","66","5 Einkommensstärkstes Quintil","","","",""
"40","2001","17-29","1 Einkommensschwächstes Quintil","","","",""
"40","2001","17-29","2","","","",""
"40","2001","17-29","3","","","",""
"40","2001","17-29","4","","","",""
"40","2001","17-29","5 Einkommensstärkstes Quintil","","","",""
"40","2001","30-45","1 Einkommensschwächstes Quintil","","","",""
"40","2001","30-45","2","","","",""
"40","2001","30-45","3","","","",""
"40","2001","30-45","4","","","",""
"40","2001","30-45","5 Einkommensstärkstes Quintil","","","",""
"40","2001","46-65","1 Einkommensschwächstes Quintil","","","",""
"40","2001","46-65","2","","","",""
"40","2001","46-65","3","","","",""
"40","2001","46-65","4","","","",""
"40","2001","46-65","5 Einkommensstärkstes Quintil","","","",""
"40","2001","66","1 Einkommensschwächstes Quintil","","","",""
"40","2001","66","2","","","",""
"40","2001","66","3","","","",""
"40","2001","66","4","","","",""
"40","2001","66","5 Einkommensstärkstes Quintil","","","",""
"42","2001","17-29","1 Einkommensschwächstes Quintil","","","",""
"42","2001","17-29","2","","","",""
"42","2001","17-29","3","","","",""
"42","2001","17-29","4","","","",""
"42","2001","17-29","5 Einkommensstärkstes Quintil","","","",""
"42","2001","30-45","1 Einkommensschwächstes Quintil","","","",""
"42","2001","30-45","2","","","",""
"42","2001","30-45","3","","","",""
"42","2001","30-45","4","","","",""
"42","2001","30-45","5 Einkommensstärkstes Quintil","","","",""
"42","2001","46-65","1 Einkommensschwächstes Quintil","","","",""
"42","2001","46-65","2","","","",""
"42","2001","46-65","3","","","",""
"42","2001","46-65","4","","","",""
"42","2001","46-65","5 Einkommensstärkstes Quintil","","","",""
"42","2001","66","1 Einkommensschwächstes Quintil","","","",""
"42","2001","66","2","","","",""
"42","2001","66","3","","","",""
"42","2001","66","4","","","",""
"42","2001","66","5 Einkommensstärkstes Quintil","","","",""
"45","2001","17-29","1 Einkommensschwächstes Quintil","","","",""
"45","2001","17-29","2","","","",""
"45","2001","17-29","3","","","",""
"45","2001","17-29","4","","","",""
"45","2001","17-29","5 Einkommensstärkstes Quintil","","","",""
"45","2001","30-45","1 Einkommensschwächstes Quintil","","","",""
"45","2001","30-45","2","","","",""
"45","2001","30-45","3","","","",""
"45","2001","30-45","4","","","",""
"45","2001","30-45","5 Einkommensstärkstes Quintil","","","",""
"45","2001","46-65","1 Einkommensschwächstes Quintil","","","",""
"45","2001","46-65","2","","","",""
"45","2001","46-65","3","","","",""
"45","2001","46-65","4","","","",""
"45","2001","46-65","5 Einkommensstärkstes Quintil","","","",""
"45","2001","66","1 Einkommensschwächstes Quintil","","","",""
"45","2001","66","2","","","",""
"45","2001","66","3","","","",""
"45","2001","66","4","","","",""
"45","2001","66","5 Einkommensstärkstes Quintil","","","",""
"48","2001","17-29","1 Einkommensschwächstes Quintil","","","",""
"48","2001","17-29","2","","","",""
"48","2001","17-29","3","","","",""
"48","2001","17-29","4","","","",""
"48","2001","17-29","5 Einkommensstärkstes Quintil","","","",""
"48","2001","30-45","1 Einkommensschwächstes Quintil","","","",""
"48","2001","30-45","2","","","",""
"48","2001","30-45","3","","","",""
"48","2001","30-45","4","","","",""
"48","2001","30-45","5 Einkommensstärkstes Quintil","","","",""
"48","2001","46-65","1 Einkommensschwächstes Quintil","","","",""
"48","2001","46-65","2","","","",""
"48","2001","46-65","3","","","",""
"48","2001","46-65","4","","","",""
"48","2001","46-65","5 Einkommensstärkstes Quintil","","","",""
"48","2001","66","1 Einkommensschwächstes Quintil","","","",""
"48","2001","66","2","","","",""
"48","2001","66","3","","","",""
"48","2001","66","4","","","",""
"48","2001","66","5 Einkommensstärkstes Quintil","","","",""
"50","2001","17-29","1 Einkommensschwächstes Quintil","","","",""
"50","2001","17-29","2","","","",""
"50","2001","17-29","3","","","",""
"50","2001","17-29","4","","","",""
"50","2001","17-29","5 Einkommensstärkstes Quintil","","","",""
"50","2001","30-45","1 Einkommensschwächstes Quintil","","","",""
"50","2001","30-45","2","","","",""
"50","2001","30-45","3","","","",""
"50","2001","30-45","4","","","",""
"50","2001","30-45","5 Einkommensstärkstes Quintil","","","",""
"50","2001","46-65","1 Einkommensschwächstes Quintil","","","",""
"50","2001","46-65","2","","","",""
"50","2001","46-65","3","","","",""
"50","2001","46-65","4","","","",""
"50","2001","46-65","5 Einkommensstärkstes Quintil","","","",""
"50","2001","66","1 Einkommensschwächstes Quintil","","","",""
"50","2001","66","2","","","",""
"50","2001","66","3","","","",""
"50","2001","66","4","","","",""
"50","2001","66","5 Einkommensstärkstes Quintil","","","",""
"64","2001","17-29","1 Einkommensschwächstes Quintil","","","",""
"64","2001","17-29","2","","","",""
"64","2001","17-29","3","","","",""
"64","2001","17-29","4","","","",""
"64","2001","17-29","5 Einkommensstärkstes Quintil","","","",""
"64","2001","30-45","1 Einkommensschwächstes Quintil","","","",""
"64","2001","30-45","2","","","",""
"64","2001","30-45","3","","","",""
"64","2001","30-45","4","","","",""
"64","2001","30-45","5 Einkommensstärkstes Quintil","","","",""
"64","2001","46-65","1 Einkommensschwächstes Quintil","","","",""
"64","2001","46-65","2","","","",""
"64","2001","46-65","3","","","",""
"64","2001","46-65","4","","","",""
"64","2001","46-65","5 Einkommensstärkstes Quintil","","","",""
"64","2001","66","1 Einkommensschwächstes Quintil","","","",""
"64","2001","66","2","","","",""
"64","2001","66","3","","","",""
"64","2001","66","4","","","",""
"64","2001","66","5 Einkommensstärkstes Quintil","","","",""
"98","2001","17-29","1 Einkommensschwächstes Quintil","","","",""
"98","2001","17-29","2","","","",""
"98","2001","17-29","3","","","",""
"98","2001","17-29","4","","","",""
"98","2001","17-29","5 Einkommensstärkstes Quintil","","","",""
"98","2001","30-45","1 Einkommensschwächstes Quintil","","","",""
"98","2001","30-45","2","","","",""
"98","2001","30-45","3","","","",""
"98","2001","30-45","4","","","",""
"98","2001","30-45","5 Einkommensstärkstes Quintil","","","",""
"98","2001","46-65","1 Einkommensschwächstes Quintil","","","",""
"98","2001","46-65","2","","","",""
"98","2001","46-65","3","","","",""
"98","2001","46-65","4","","","",""
"98","2001","46-65","5 Einkommensstärkstes Quintil","","","",""
"98","2001","66","1 Einkommensschwächstes Quintil","","","",""
"98","2001","66","2","","","",""
"98","2001","66","3","","","",""
"98","2001","66","4","","","",""
"98","2001","66","5 Einkommensstärkstes Quintil","","","",""
"100","2001","17-29","1 Einkommensschwächstes Quintil","","","",""
"100","2001","17-29","2","","","",""
"100","2001","17-29","3","","","",""
"100","2001","17-29","4","","","",""
"100","2001","17-29","5 Einkommensstärkstes Quintil","","","",""
"100","2001","30-45","1 Einkommensschwächstes Quintil","","","",""
"100","2001","30-45","2","","","",""
"100","2001","30-45","3","","","",""
"100","2001","30-45","4","","","",""
"100","2001","30-45","5 Einkommensstärkstes Quintil","","","",""
"100","2001","46-65","1 Einkommensschwächstes Quintil","","","",""
"100","2001","46-65","2","","","",""
"100","2001","46-65","3","","","",""
"100","2001","46-65","4","","","",""
"100","2001","46-65","5 Einkommensstärkstes Quintil","","","",""
"100","2001","66","1 Einkommensschwächstes Quintil","","","",""
"100","2001","66","2","","","",""
"100","2001","66","3","","","",""
"100","2001","66","4","","","",""
"100","2001","66","5 Einkommensstärkstes Quintil","","","",""
"0","2002","17-29","1 Einkommensschwächstes Quintil","","","",""
"0","2002","17-29","2","","","",""
"0","2002","17-29","3","","","",""
"0","2002","17-29","4","","","",""
"0","2002","17-29","5 Einkommensstärkstes Quintil","","","",""
"0","2002","30-45","1 Einkommensschwächstes Quintil","","","",""
"0","2002","30-45","2","","","",""
"0","2002","30-45","3","","","",""
"0","2002","30-45","4","","","",""
"0","2002","30-45","5 Einkommensstärkstes Quintil","","","",""
"0","2002","46-65","1 Einkommensschwächstes Quintil","","","",""
"0","2002","46-65","2","","","",""
"0","2002","46-65","3","","","",""
"0","2002","46-65","4","","","",""
"0","2002","46-65","5 Einkommensstärkstes Quintil","","","",""
"0","2002","66","1 Einkommensschwächstes Quintil","","","",""
"0","2002","66","2","","","",""
"0","2002","66","3","","","",""
"0","2002","66","4","","","",""
"0","2002","66","5 Einkommensstärkstes Quintil","","","",""
"1","2002","17-29","1 Einkommensschwächstes Quintil","86","0.748222793242549","0.668548294853814","0.827897291631284"
"1","2002","17-29","2","92","0.790979817343983","0.714646936254339","0.867312698433628"
"1","2002","17-29","3","49","0.859862524528802","0.768945391341668","0.950779657715936"
"1","2002","17-29","4","46","0.91862830190374","0.845021702072049","0.992234901735431"
"1","2002","17-29","5 Einkommensstärkstes Quintil","26","","",""
"1","2002","30-45","1 Einkommensschwächstes Quintil","101","0.798458033871593","0.728690234671644","0.868225833071542"
"1","2002","30-45","2","131","0.797453664949658","0.736130996803211","0.858776333096104"
"1","2002","30-45","3","98","0.837311706220204","0.770999062263651","0.903624350176757"
"1","2002","30-45","4","95","0.819452613616926","0.749456065749415","0.889449161484436"
"1","2002","30-45","5 Einkommensstärkstes Quintil","94","0.918877333023919","0.866902268445059","0.97085239760278"
"1","2002","46-65","1 Einkommensschwächstes Quintil","138","0.738100325257092","0.674914916872575","0.80128573364161"
"1","2002","46-65","2","144","0.808871686379102","0.751904485981491","0.865838886776713"
"1","2002","46-65","3","121","0.790296841640025","0.726208379440522","0.854385303839527"
"1","2002","46-65","4","134","0.689175345493912","0.620602580290099","0.757748110697725"
"1","2002","46-65","5 Einkommensstärkstes Quintil","192","0.794860460362656","0.743558997674075","0.846161923051237"
"1","2002","66","1 Einkommensschwächstes Quintil","","","",""
"1","2002","66","2","","","",""
"1","2002","66","3","","","",""
"1","2002","66","4","","","",""
"1","2002","66","5 Einkommensstärkstes Quintil","","","",""
"2","2002","17-29","1 Einkommensschwächstes Quintil","19","","",""
"2","2002","17-29","2","13","","",""
"2","2002","17-29","3","5","","",""
"2","2002","17-29","4","7","","",""
"2","2002","17-29","5 Einkommensstärkstes Quintil","2","","",""
"2","2002","30-45","1 Einkommensschwächstes Quintil","19","","",""
"2","2002","30-45","2","28","","",""
"2","2002","30-45","3","17","","",""
"2","2002","30-45","4","16","","",""
"2","2002","30-45","5 Einkommensstärkstes Quintil","9","","",""
"2","2002","46-65","1 Einkommensschwächstes Quintil","39","0.219959712574336","0.160431655558654","0.279487769590018"
"2","2002","46-65","2","29","","",""
"2","2002","46-65","3","25","","",""
"2","2002","46-65","4","24","","",""
"2","2002","46-65","5 Einkommensstärkstes Quintil","36","0.170599759616857","0.122810434395484","0.21838908483823"
"2","2002","66","1 Einkommensschwächstes Quintil","","","",""
"2","2002","66","2","","","",""
"2","2002","66","3","","","",""
"2","2002","66","4","","","",""
"2","2002","66","5 Einkommensstärkstes Quintil","","","",""
"3","2002","17-29","1 Einkommensschwächstes Quintil","7","","",""
"3","2002","17-29","2","3","","",""
"3","2002","17-29","3","2","","",""
"3","2002","17-29","4","","","",""
"3","2002","17-29","5 Einkommensstärkstes Quintil","1","","",""
"3","2002","30-45","1 Einkommensschwächstes Quintil","4","","",""
"3","2002","30-45","2","3","","",""
"3","2002","30-45","3","2","","",""
"3","2002","30-45","4","3","","",""
"3","2002","30-45","5 Einkommensstärkstes Quintil","3","","",""
"3","2002","46-65","1 Einkommensschwächstes Quintil","5","","",""
"3","2002","46-65","2","7","","",""
"3","2002","46-65","3","3","","",""
"3","2002","46-65","4","15","","",""
"3","2002","46-65","5 Einkommensstärkstes Quintil","7","","",""
"3","2002","66","1 Einkommensschwächstes Quintil","","","",""
"3","2002","66","2","","","",""
"3","2002","66","3","","","",""
"3","2002","66","4","","","",""
"3","2002","66","5 Einkommensstärkstes Quintil","","","",""
"4","2002","17-29","1 Einkommensschwächstes Quintil","2","","",""
"4","2002","17-29","2","","","",""
"4","2002","17-29","3","","","",""
"4","2002","17-29","4","","","",""
"4","2002","17-29","5 Einkommensstärkstes Quintil","","","",""
"4","2002","30-45","1 Einkommensschwächstes Quintil","1","","",""
"4","2002","30-45","2","1","","",""
"4","2002","30-45","3","1","","",""
"4","2002","30-45","4","","","",""
"4","2002","30-45","5 Einkommensstärkstes Quintil","","","",""
"4","2002","46-65","1 Einkommensschwächstes Quintil","2","","",""
"4","2002","46-65","2","","","",""
"4","2002","46-65","3","","","",""
"4","2002","46-65","4","1","","",""
"4","2002","46-65","5 Einkommensstärkstes Quintil","1","","",""
"4","2002","66","1 Einkommensschwächstes Quintil","","","",""
"4","2002","66","2","","","",""
"4","2002","66","3","","","",""
"4","2002","66","4","","","",""
"4","2002","66","5 Einkommensstärkstes Quintil","","","",""
"5","2002","17-29","1 Einkommensschwächstes Quintil","","","",""
"5","2002","17-29","2","1","","",""
"5","2002","17-29","3","","","",""
"5","2002","17-29","4","","","",""
"5","2002","17-29","5 Einkommensstärkstes Quintil","","","",""
"5","2002","30-45","1 Einkommensschwächstes Quintil","1","","",""
"5","2002","30-45","2","2","","",""
"5","2002","30-45","3","","","",""
"5","2002","30-45","4","2","","",""
"5","2002","30-45","5 Einkommensstärkstes Quintil","","","",""
"5","2002","46-65","1 Einkommensschwächstes Quintil","1","","",""
"5","2002","46-65","2","2","","",""
"5","2002","46-65","3","3","","",""
"5","2002","46-65","4","","","",""
"5","2002","46-65","5 Einkommensstärkstes Quintil","1","","",""
"5","2002","66","1 Einkommensschwächstes Quintil","","","",""
"5","2002","66","2","","","",""
"5","2002","66","3","","","",""
"5","2002","66","4","","","",""
"5","2002","66","5 Einkommensstärkstes Quintil","","","",""
"6","2002","17-29","1 Einkommensschwächstes Quintil","","","",""
"6","2002","17-29","2","","","",""
"6","2002","17-29","3","","","",""
"6","2002","17-29","4","","","",""
"6","2002","17-29","5 Einkommensstärkstes Quintil","","","",""
"6","2002","30-45","1 Einkommensschwächstes Quintil","","","",""
"6","2002","30-45","2","","","",""
"6","2002","30-45","3","","","",""
"6","2002","30-45","4","","","",""
"6","2002","30-45","5 Einkommensstärkstes Quintil","","","",""
"6","2002","46-65","1 Einkommensschwächstes Quintil","1","","",""
"6","2002","46-65","2","1","","",""
"6","2002","46-65","3","","","",""
"6","2002","46-65","4","","","",""
"6","2002","46-65","5 Einkommensstärkstes Quintil","","","",""
"6","2002","66","1 Einkommensschwächstes Quintil","","","",""
"6","2002","66","2","","","",""
"6","2002","66","3","","","",""
"6","2002","66","4","","","",""
"6","2002","66","5 Einkommensstärkstes Quintil","","","",""
"7","2002","17-29","1 Einkommensschwächstes Quintil","","","",""
"7","2002","17-29","2","","","",""
"7","2002","17-29","3","","","",""
"7","2002","17-29","4","","","",""
"7","2002","17-29","5 Einkommensstärkstes Quintil","","","",""
"7","2002","30-45","1 Einkommensschwächstes Quintil","","","",""
"7","2002","30-45","2","","","",""
"7","2002","30-45","3","","","",""
"7","2002","30-45","4","","","",""
"7","2002","30-45","5 Einkommensstärkstes Quintil","","","",""
"7","2002","46-65","1 Einkommensschwächstes Quintil","","","",""
"7","2002","46-65","2","","","",""
"7","2002","46-65","3","1","","",""
"7","2002","46-65","4","","","",""
"7","2002","46-65","5 Einkommensstärkstes Quintil","","","",""
"7","2002","66","1 Einkommensschwächstes Quintil","","","",""
"7","2002","66","2","","","",""
"7","2002","66","3","","","",""
"7","2002","66","4","","","",""
"7","2002","66","5 Einkommensstärkstes Quintil","","","",""
"8","2002","17-29","1 Einkommensschwächstes Quintil","","","",""
"8","2002","17-29","2","","","",""
"8","2002","17-29","3","","","",""
"8","2002","17-29","4","","","",""
"8","2002","17-29","5 Einkommensstärkstes Quintil","","","",""
"8","2002","30-45","1 Einkommensschwächstes Quintil","1","","",""
"8","2002","30-45","2","","","",""
"8","2002","30-45","3","1","","",""
"8","2002","30-45","4","","","",""
"8","2002","30-45","5 Einkommensstärkstes Quintil","","","",""
"8","2002","46-65","1 Einkommensschwächstes Quintil","","","",""
"8","2002","46-65","2","","","",""
"8","2002","46-65","3","","","",""
"8","2002","46-65","4","","","",""
"8","2002","46-65","5 Einkommensstärkstes Quintil","","","",""
"8","2002","66","1 Einkommensschwächstes Quintil","","","",""
"8","2002","66","2","","","",""
"8","2002","66","3","","","",""
"8","2002","66","4","","","",""
"8","2002","66","5 Einkommensstärkstes Quintil","","","",""
"9","2002","17-29","1 Einkommensschwächstes Quintil","","","",""
"9","2002","17-29","2","","","",""
"9","2002","17-29","3","","","",""
"9","2002","17-29","4","","","",""
"9","2002","17-29","5 Einkommensstärkstes Quintil","","","",""
"9","2002","30-45","1 Einkommensschwächstes Quintil","","","",""
"9","2002","30-45","2","","","",""
"9","2002","30-45","3","","","",""
"9","2002","30-45","4","","","",""
