"ple0055","year","quintil_oecd","sex","n","percent","lower_confidence_percent","upper_confidence_percent"
"26","2007","2","weiblich","","","",""
"26","2007","3","männlich","","","",""
"26","2007","3","weiblich","","","",""
"26","2007","4","männlich","","","",""
"26","2007","4","weiblich","","","",""
"26","2007","5 Einkommensstärkstes Quintil","männlich","","","",""
"26","2007","5 Einkommensstärkstes Quintil","weiblich","","","",""
"28","2007","1 Einkommensschwächstes Quintil","männlich","","","",""
"28","2007","1 Einkommensschwächstes Quintil","weiblich","","","",""
"28","2007","2","männlich","","","",""
"28","2007","2","weiblich","","","",""
"28","2007","3","männlich","","","",""
"28","2007","3","weiblich","","","",""
"28","2007","4","männlich","","","",""
"28","2007","4","weiblich","","","",""
"28","2007","5 Einkommensstärkstes Quintil","männlich","","","",""
"28","2007","5 Einkommensstärkstes Quintil","weiblich","","","",""
"30","2007","1 Einkommensschwächstes Quintil","männlich","","","",""
"30","2007","1 Einkommensschwächstes Quintil","weiblich","","","",""
"30","2007","2","männlich","","","",""
"30","2007","2","weiblich","","","",""
"30","2007","3","männlich","","","",""
"30","2007","3","weiblich","","","",""
"30","2007","4","männlich","","","",""
"30","2007","4","weiblich","","","",""
"30","2007","5 Einkommensstärkstes Quintil","männlich","","","",""
"30","2007","5 Einkommensstärkstes Quintil","weiblich","","","",""
"32","2007","1 Einkommensschwächstes Quintil","männlich","","","",""
"32","2007","1 Einkommensschwächstes Quintil","weiblich","","","",""
"32","2007","2","männlich","","","",""
"32","2007","2","weiblich","","","",""
"32","2007","3","männlich","","","",""
"32","2007","3","weiblich","","","",""
"32","2007","4","männlich","","","",""
"32","2007","4","weiblich","","","",""
"32","2007","5 Einkommensstärkstes Quintil","männlich","","","",""
"32","2007","5 Einkommensstärkstes Quintil","weiblich","","","",""
"35","2007","1 Einkommensschwächstes Quintil","männlich","","","",""
"35","2007","1 Einkommensschwächstes Quintil","weiblich","","","",""
"35","2007","2","männlich","","","",""
"35","2007","2","weiblich","","","",""
"35","2007","3","männlich","","","",""
"35","2007","3","weiblich","","","",""
"35","2007","4","männlich","","","",""
"35","2007","4","weiblich","","","",""
"35","2007","5 Einkommensstärkstes Quintil","männlich","","","",""
"35","2007","5 Einkommensstärkstes Quintil","weiblich","","","",""
"36","2007","1 Einkommensschwächstes Quintil","männlich","","","",""
"36","2007","1 Einkommensschwächstes Quintil","weiblich","","","",""
"36","2007","2","männlich","","","",""
"36","2007","2","weiblich","","","",""
"36","2007","3","männlich","","","",""
"36","2007","3","weiblich","","","",""
"36","2007","4","männlich","","","",""
"36","2007","4","weiblich","","","",""
"36","2007","5 Einkommensstärkstes Quintil","männlich","","","",""
"36","2007","5 Einkommensstärkstes Quintil","weiblich","","","",""
"40","2007","1 Einkommensschwächstes Quintil","männlich","","","",""
"40","2007","1 Einkommensschwächstes Quintil","weiblich","","","",""
"40","2007","2","männlich","","","",""
"40","2007","2","weiblich","","","",""
"40","2007","3","männlich","","","",""
"40","2007","3","weiblich","","","",""
"40","2007","4","männlich","","","",""
"40","2007","4","weiblich","","","",""
"40","2007","5 Einkommensstärkstes Quintil","männlich","","","",""
"40","2007","5 Einkommensstärkstes Quintil","weiblich","","","",""
"42","2007","1 Einkommensschwächstes Quintil","männlich","","","",""
"42","2007","1 Einkommensschwächstes Quintil","weiblich","","","",""
"42","2007","2","männlich","","","",""
"42","2007","2","weiblich","","","",""
"42","2007","3","männlich","","","",""
"42","2007","3","weiblich","","","",""
"42","2007","4","männlich","","","",""
"42","2007","4","weiblich","","","",""
"42","2007","5 Einkommensstärkstes Quintil","männlich","","","",""
"42","2007","5 Einkommensstärkstes Quintil","weiblich","","","",""
"45","2007","1 Einkommensschwächstes Quintil","männlich","","","",""
"45","2007","1 Einkommensschwächstes Quintil","weiblich","","","",""
"45","2007","2","männlich","","","",""
"45","2007","2","weiblich","","","",""
"45","2007","3","männlich","","","",""
"45","2007","3","weiblich","","","",""
"45","2007","4","männlich","","","",""
"45","2007","4","weiblich","","","",""
"45","2007","5 Einkommensstärkstes Quintil","männlich","","","",""
"45","2007","5 Einkommensstärkstes Quintil","weiblich","","","",""
"48","2007","1 Einkommensschwächstes Quintil","männlich","","","",""
"48","2007","1 Einkommensschwächstes Quintil","weiblich","","","",""
"48","2007","2","männlich","","","",""
"48","2007","2","weiblich","","","",""
"48","2007","3","männlich","","","",""
"48","2007","3","weiblich","","","",""
"48","2007","4","männlich","","","",""
"48","2007","4","weiblich","","","",""
"48","2007","5 Einkommensstärkstes Quintil","männlich","","","",""
"48","2007","5 Einkommensstärkstes Quintil","weiblich","","","",""
"50","2007","1 Einkommensschwächstes Quintil","männlich","","","",""
"50","2007","1 Einkommensschwächstes Quintil","weiblich","","","",""
"50","2007","2","männlich","","","",""
"50","2007","2","weiblich","","","",""
"50","2007","3","männlich","","","",""
"50","2007","3","weiblich","","","",""
"50","2007","4","männlich","","","",""
"50","2007","4","weiblich","","","",""
"50","2007","5 Einkommensstärkstes Quintil","männlich","","","",""
"50","2007","5 Einkommensstärkstes Quintil","weiblich","","","",""
"64","2007","1 Einkommensschwächstes Quintil","männlich","","","",""
"64","2007","1 Einkommensschwächstes Quintil","weiblich","","","",""
"64","2007","2","männlich","","","",""
"64","2007","2","weiblich","","","",""
"64","2007","3","männlich","","","",""
"64","2007","3","weiblich","","","",""
"64","2007","4","männlich","","","",""
"64","2007","4","weiblich","","","",""
"64","2007","5 Einkommensstärkstes Quintil","männlich","","","",""
"64","2007","5 Einkommensstärkstes Quintil","weiblich","","","",""
"98","2007","1 Einkommensschwächstes Quintil","männlich","","","",""
"98","2007","1 Einkommensschwächstes Quintil","weiblich","","","",""
"98","2007","2","männlich","","","",""
"98","2007","2","weiblich","","","",""
"98","2007","3","männlich","","","",""
"98","2007","3","weiblich","","","",""
"98","2007","4","männlich","","","",""
"98","2007","4","weiblich","","","",""
"98","2007","5 Einkommensstärkstes Quintil","männlich","","","",""
"98","2007","5 Einkommensstärkstes Quintil","weiblich","","","",""
"100","2007","1 Einkommensschwächstes Quintil","männlich","","","",""
"100","2007","1 Einkommensschwächstes Quintil","weiblich","","","",""
"100","2007","2","männlich","","","",""
"100","2007","2","weiblich","","","",""
"100","2007","3","männlich","","","",""
"100","2007","3","weiblich","","","",""
"100","2007","4","männlich","","","",""
"100","2007","4","weiblich","","","",""
"100","2007","5 Einkommensstärkstes Quintil","männlich","","","",""
"100","2007","5 Einkommensstärkstes Quintil","weiblich","","","",""
"0","2008","1 Einkommensschwächstes Quintil","männlich","","","",""
"0","2008","1 Einkommensschwächstes Quintil","weiblich","","","",""
"0","2008","2","männlich","","","",""
"0","2008","2","weiblich","","","",""
"0","2008","3","männlich","","","",""
"0","2008","3","weiblich","","","",""
"0","2008","4","männlich","","","",""
"0","2008","4","weiblich","","","",""
"0","2008","5 Einkommensstärkstes Quintil","männlich","","","",""
"0","2008","5 Einkommensstärkstes Quintil","weiblich","","","",""
"1","2008","1 Einkommensschwächstes Quintil","männlich","126","0.700032843955352","0.631945008496457","0.768120679414246"
"1","2008","1 Einkommensschwächstes Quintil","weiblich","179","0.775600106465111","0.722486698140584","0.828713514789639"
"1","2008","2","männlich","146","0.685176561040066","0.623664424506758","0.746688697573375"
"1","2008","2","weiblich","226","0.746424835360166","0.696179211173137","0.796670459547194"
"1","2008","3","männlich","109","0.641978825841811","0.569483808432843","0.714473843250779"
"1","2008","3","weiblich","173","0.677761905344115","0.618011455699214","0.737512354989016"
"1","2008","4","männlich","173","0.779130437941407","0.724438290648483","0.833822585234332"
"1","2008","4","weiblich","183","0.802968196881533","0.752221307369138","0.853715086393927"
"1","2008","5 Einkommensstärkstes Quintil","männlich","147","0.763729291732438","0.704560845978793","0.822897737486083"
"1","2008","5 Einkommensstärkstes Quintil","weiblich","162","0.717478565910039","0.657985422333432","0.776971709486646"
"2","2008","1 Einkommensschwächstes Quintil","männlich","32","0.198614113056755","0.139335318389449","0.257892907724062"
"2","2008","1 Einkommensschwächstes Quintil","weiblich","40","0.154083675490272","0.108119874480385","0.200047476500159"
"2","2008","2","männlich","52","0.223023820223269","0.167891596322473","0.278156044124065"
"2","2008","2","weiblich","42","0.171067537350449","0.127576955026823","0.214558119674076"
"2","2008","3","männlich","47","0.297707518748057","0.228564655313404","0.36685038218271"
"2","2008","3","weiblich","46","0.230253695566635","0.176427799209516","0.284079591923753"
"2","2008","4","männlich","31","0.134619257934932","0.089619605081198","0.179618910788667"
"2","2008","4","weiblich","39","0.153553138853947","0.107557009336428","0.199549268371465"
"2","2008","5 Einkommensstärkstes Quintil","männlich","33","0.166019204587253","0.114190221804765","0.217848187369742"
"2","2008","5 Einkommensstärkstes Quintil","weiblich","45","0.229777577891512","0.174187324600877","0.285367831182147"
"3","2008","1 Einkommensschwächstes Quintil","männlich","4","","",""
"3","2008","1 Einkommensschwächstes Quintil","weiblich","15","","",""
"3","2008","2","männlich","13","","",""
"3","2008","2","weiblich","16","","",""
"3","2008","3","männlich","5","","",""
"3","2008","3","weiblich","9","","",""
"3","2008","4","männlich","13","","",""
"3","2008","4","weiblich","7","","",""
"3","2008","5 Einkommensstärkstes Quintil","männlich","16","","",""
"3","2008","5 Einkommensstärkstes Quintil","weiblich","8","","",""
"4","2008","1 Einkommensschwächstes Quintil","männlich","7","","",""
"4","2008","1 Einkommensschwächstes Quintil","weiblich","2","","",""
"4","2008","2","männlich","3","","",""
"4","2008","2","weiblich","1","","",""
"4","2008","3","männlich","5","","",""
"4","2008","3","weiblich","4","","",""
"4","2008","4","männlich","2","","",""
"4","2008","4","weiblich","4","","",""
"4","2008","5 Einkommensstärkstes Quintil","männlich","1","","",""
"4","2008","5 Einkommensstärkstes Quintil","weiblich","4","","",""
"5","2008","1 Einkommensschwächstes Quintil","männlich","3","","",""
"5","2008","1 Einkommensschwächstes Quintil","weiblich","","","",""
"5","2008","2","männlich","3","","",""
"5","2008","2","weiblich","3","","",""
"5","2008","3","männlich","","","",""
"5","2008","3","weiblich","1","","",""
"5","2008","4","männlich","1","","",""
"5","2008","4","weiblich","1","","",""
"5","2008","5 Einkommensstärkstes Quintil","männlich","","","",""
"5","2008","5 Einkommensstärkstes Quintil","weiblich","1","","",""
"6","2008","1 Einkommensschwächstes Quintil","männlich","","","",""
"6","2008","1 Einkommensschwächstes Quintil","weiblich","","","",""
"6","2008","2","männlich","1","","",""
"6","2008","2","weiblich","","","",""
"6","2008","3","männlich","1","","",""
"6","2008","3","weiblich","","","",""
"6","2008","4","männlich","","","",""
"6","2008","4","weiblich","","","",""
"6","2008","5 Einkommensstärkstes Quintil","männlich","","","",""
"6","2008","5 Einkommensstärkstes Quintil","weiblich","","","",""
"7","2008","1 Einkommensschwächstes Quintil","männlich","2","","",""
"7","2008","1 Einkommensschwächstes Quintil","weiblich","","","",""
"7","2008","2","männlich","1","","",""
"7","2008","2","weiblich","","","",""
"7","2008","3","männlich","","","",""
"7","2008","3","weiblich","","","",""
"7","2008","4","männlich","1","","",""
"7","2008","4","weiblich","","","",""
"7","2008","5 Einkommensstärkstes Quintil","männlich","1","","",""
"7","2008","5 Einkommensstärkstes Quintil","weiblich","","","",""
"8","2008","1 Einkommensschwächstes Quintil","männlich","","","",""
"8","2008","1 Einkommensschwächstes Quintil","weiblich","1","","",""
"8","2008","2","männlich","","","",""
"8","2008","2","weiblich","","","",""
"8","2008","3","männlich","1","","",""
"8","2008","3","weiblich","1","","",""
"8","2008","4","männlich","","","",""
"8","2008","4","weiblich","","","",""
"8","2008","5 Einkommensstärkstes Quintil","männlich","","","",""
"8","2008","5 Einkommensstärkstes Quintil","weiblich","","","",""
"9","2008","1 Einkommensschwächstes Quintil","männlich","","","",""
"9","2008","1 Einkommensschwächstes Quintil","weiblich","","","",""
"9","2008","2","männlich","","","",""
"9","2008","2","weiblich","","","",""
"9","2008","3","männlich","","","",""
"9","2008","3","weiblich","","","",""
"9","2008","4","männlich","","","",""
"9","2008","4","weiblich","","","",""
"9","2008","5 Einkommensstärkstes Quintil","männlich","","","",""
"9","2008","5 Einkommensstärkstes Quintil","weiblich","","","",""
"10","2008","1 Einkommensschwächstes Quintil","männlich","","","",""
"10","2008","1 Einkommensschwächstes Quintil","weiblich","","","",""
"10","2008","2","männlich","","","",""
"10","2008","2","weiblich","","","",""
"10","2008","3","männlich","","","",""
"10","2008","3","weiblich","","","",""
"10","2008","4","männlich","","","",""
"10","2008","4","weiblich","1","","",""
"10","2008","5 Einkommensstärkstes Quintil","männlich","","","",""
"10","2008","5 Einkommensstärkstes Quintil","weiblich","","","",""
"11","2008","1 Einkommensschwächstes Quintil","männlich","","","",""
"11","2008","1 Einkommensschwächstes Quintil","weiblich","","","",""
"11","2008","2","männlich","","","",""
"11","2008","2","weiblich","","","",""
"11","2008","3","männlich","","","",""
"11","2008","3","weiblich","","","",""
"11","2008","4","männlich","","","",""
"11","2008","4","weiblich","","","",""
"11","2008","5 Einkommensstärkstes Quintil","männlich","","","",""
"11","2008","5 Einkommensstärkstes Quintil","weiblich","","","",""
"12","2008","1 Einkommensschwächstes Quintil","männlich","","","",""
"12","2008","1 Einkommensschwächstes Quintil","weiblich","","","",""
"12","2008","2","männlich","","","",""
"12","2008","2","weiblich","","","",""
"12","2008","3","männlich","","","",""
