"ple0055","year","bildungsniveau","sampreg","n","percent","lower_confidence_percent","upper_confidence_percent"
"9","2005","(noch) kein Abschluss","Ostdeutschland","","","",""
"9","2005","Hauptschule","Westdeutschland","","","",""
"9","2005","Hauptschule","Ostdeutschland","1","","",""
"9","2005","Realschule","Westdeutschland","1","","",""
"9","2005","Realschule","Ostdeutschland","","","",""
"9","2005","(Fach-)Abitur","Westdeutschland","","","",""
"9","2005","(Fach-)Abitur","Ostdeutschland","","","",""
"9","2005","AkademikerIn","Westdeutschland","1","","",""
"9","2005","AkademikerIn","Ostdeutschland","","","",""
"10","2005","(noch) kein Abschluss","Westdeutschland","","","",""
"10","2005","(noch) kein Abschluss","Ostdeutschland","1","","",""
"10","2005","Hauptschule","Westdeutschland","","","",""
"10","2005","Hauptschule","Ostdeutschland","","","",""
"10","2005","Realschule","Westdeutschland","","","",""
"10","2005","Realschule","Ostdeutschland","","","",""
"10","2005","(Fach-)Abitur","Westdeutschland","","","",""
"10","2005","(Fach-)Abitur","Ostdeutschland","","","",""
"10","2005","AkademikerIn","Westdeutschland","","","",""
"10","2005","AkademikerIn","Ostdeutschland","","","",""
"11","2005","(noch) kein Abschluss","Westdeutschland","","","",""
"11","2005","(noch) kein Abschluss","Ostdeutschland","","","",""
"11","2005","Hauptschule","Westdeutschland","1","","",""
"11","2005","Hauptschule","Ostdeutschland","","","",""
"11","2005","Realschule","Westdeutschland","","","",""
"11","2005","Realschule","Ostdeutschland","","","",""
"11","2005","(Fach-)Abitur","Westdeutschland","","","",""
"11","2005","(Fach-)Abitur","Ostdeutschland","","","",""
"11","2005","AkademikerIn","Westdeutschland","","","",""
"11","2005","AkademikerIn","Ostdeutschland","","","",""
"12","2005","(noch) kein Abschluss","Westdeutschland","","","",""
"12","2005","(noch) kein Abschluss","Ostdeutschland","","","",""
"12","2005","Hauptschule","Westdeutschland","","","",""
"12","2005","Hauptschule","Ostdeutschland","","","",""
"12","2005","Realschule","Westdeutschland","","","",""
"12","2005","Realschule","Ostdeutschland","","","",""
"12","2005","(Fach-)Abitur","Westdeutschland","","","",""
"12","2005","(Fach-)Abitur","Ostdeutschland","","","",""
"12","2005","AkademikerIn","Westdeutschland","","","",""
"12","2005","AkademikerIn","Ostdeutschland","","","",""
"13","2005","(noch) kein Abschluss","Westdeutschland","","","",""
"13","2005","(noch) kein Abschluss","Ostdeutschland","","","",""
"13","2005","Hauptschule","Westdeutschland","","","",""
"13","2005","Hauptschule","Ostdeutschland","","","",""
"13","2005","Realschule","Westdeutschland","","","",""
"13","2005","Realschule","Ostdeutschland","","","",""
"13","2005","(Fach-)Abitur","Westdeutschland","","","",""
"13","2005","(Fach-)Abitur","Ostdeutschland","","","",""
"13","2005","AkademikerIn","Westdeutschland","","","",""
"13","2005","AkademikerIn","Ostdeutschland","","","",""
"14","2005","(noch) kein Abschluss","Westdeutschland","","","",""
"14","2005","(noch) kein Abschluss","Ostdeutschland","","","",""
"14","2005","Hauptschule","Westdeutschland","","","",""
"14","2005","Hauptschule","Ostdeutschland","","","",""
"14","2005","Realschule","Westdeutschland","","","",""
"14","2005","Realschule","Ostdeutschland","","","",""
"14","2005","(Fach-)Abitur","Westdeutschland","","","",""
"14","2005","(Fach-)Abitur","Ostdeutschland","","","",""
"14","2005","AkademikerIn","Westdeutschland","","","",""
"14","2005","AkademikerIn","Ostdeutschland","","","",""
"15","2005","(noch) kein Abschluss","Westdeutschland","","","",""
"15","2005","(noch) kein Abschluss","Ostdeutschland","","","",""
"15","2005","Hauptschule","Westdeutschland","","","",""
"15","2005","Hauptschule","Ostdeutschland","","","",""
"15","2005","Realschule","Westdeutschland","","","",""
"15","2005","Realschule","Ostdeutschland","","","",""
"15","2005","(Fach-)Abitur","Westdeutschland","","","",""
"15","2005","(Fach-)Abitur","Ostdeutschland","","","",""
"15","2005","AkademikerIn","Westdeutschland","","","",""
"15","2005","AkademikerIn","Ostdeutschland","","","",""
"16","2005","(noch) kein Abschluss","Westdeutschland","","","",""
"16","2005","(noch) kein Abschluss","Ostdeutschland","","","",""
"16","2005","Hauptschule","Westdeutschland","","","",""
"16","2005","Hauptschule","Ostdeutschland","","","",""
"16","2005","Realschule","Westdeutschland","","","",""
"16","2005","Realschule","Ostdeutschland","","","",""
"16","2005","(Fach-)Abitur","Westdeutschland","","","",""
"16","2005","(Fach-)Abitur","Ostdeutschland","","","",""
"16","2005","AkademikerIn","Westdeutschland","","","",""
"16","2005","AkademikerIn","Ostdeutschland","","","",""
"17","2005","(noch) kein Abschluss","Westdeutschland","","","",""
"17","2005","(noch) kein Abschluss","Ostdeutschland","","","",""
"17","2005","Hauptschule","Westdeutschland","","","",""
"17","2005","Hauptschule","Ostdeutschland","","","",""
"17","2005","Realschule","Westdeutschland","","","",""
"17","2005","Realschule","Ostdeutschland","","","",""
"17","2005","(Fach-)Abitur","Westdeutschland","","","",""
"17","2005","(Fach-)Abitur","Ostdeutschland","","","",""
"17","2005","AkademikerIn","Westdeutschland","","","",""
"17","2005","AkademikerIn","Ostdeutschland","","","",""
"18","2005","(noch) kein Abschluss","Westdeutschland","","","",""
"18","2005","(noch) kein Abschluss","Ostdeutschland","","","",""
"18","2005","Hauptschule","Westdeutschland","","","",""
"18","2005","Hauptschule","Ostdeutschland","","","",""
"18","2005","Realschule","Westdeutschland","","","",""
"18","2005","Realschule","Ostdeutschland","","","",""
"18","2005","(Fach-)Abitur","Westdeutschland","","","",""
"18","2005","(Fach-)Abitur","Ostdeutschland","","","",""
"18","2005","AkademikerIn","Westdeutschland","","","",""
"18","2005","AkademikerIn","Ostdeutschland","","","",""
"19","2005","(noch) kein Abschluss","Westdeutschland","","","",""
"19","2005","(noch) kein Abschluss","Ostdeutschland","","","",""
"19","2005","Hauptschule","Westdeutschland","","","",""
"19","2005","Hauptschule","Ostdeutschland","","","",""
"19","2005","Realschule","Westdeutschland","","","",""
"19","2005","Realschule","Ostdeutschland","","","",""
"19","2005","(Fach-)Abitur","Westdeutschland","","","",""
"19","2005","(Fach-)Abitur","Ostdeutschland","","","",""
"19","2005","AkademikerIn","Westdeutschland","","","",""
"19","2005","AkademikerIn","Ostdeutschland","","","",""
"20","2005","(noch) kein Abschluss","Westdeutschland","","","",""
"20","2005","(noch) kein Abschluss","Ostdeutschland","","","",""
"20","2005","Hauptschule","Westdeutschland","","","",""
"20","2005","Hauptschule","Ostdeutschland","","","",""
"20","2005","Realschule","Westdeutschland","","","",""
"20","2005","Realschule","Ostdeutschland","","","",""
"20","2005","(Fach-)Abitur","Westdeutschland","","","",""
"20","2005","(Fach-)Abitur","Ostdeutschland","","","",""
"20","2005","AkademikerIn","Westdeutschland","","","",""
"20","2005","AkademikerIn","Ostdeutschland","","","",""
"21","2005","(noch) kein Abschluss","Westdeutschland","","","",""
"21","2005","(noch) kein Abschluss","Ostdeutschland","","","",""
"21","2005","Hauptschule","Westdeutschland","","","",""
"21","2005","Hauptschule","Ostdeutschland","","","",""
"21","2005","Realschule","Westdeutschland","","","",""
"21","2005","Realschule","Ostdeutschland","","","",""
"21","2005","(Fach-)Abitur","Westdeutschland","","","",""
"21","2005","(Fach-)Abitur","Ostdeutschland","","","",""
"21","2005","AkademikerIn","Westdeutschland","","","",""
"21","2005","AkademikerIn","Ostdeutschland","","","",""
"22","2005","(noch) kein Abschluss","Westdeutschland","","","",""
"22","2005","(noch) kein Abschluss","Ostdeutschland","","","",""
"22","2005","Hauptschule","Westdeutschland","","","",""
"22","2005","Hauptschule","Ostdeutschland","","","",""
"22","2005","Realschule","Westdeutschland","","","",""
"22","2005","Realschule","Ostdeutschland","","","",""
"22","2005","(Fach-)Abitur","Westdeutschland","","","",""
"22","2005","(Fach-)Abitur","Ostdeutschland","","","",""
"22","2005","AkademikerIn","Westdeutschland","","","",""
"22","2005","AkademikerIn","Ostdeutschland","","","",""
"23","2005","(noch) kein Abschluss","Westdeutschland","","","",""
"23","2005","(noch) kein Abschluss","Ostdeutschland","","","",""
"23","2005","Hauptschule","Westdeutschland","","","",""
"23","2005","Hauptschule","Ostdeutschland","","","",""
"23","2005","Realschule","Westdeutschland","","","",""
"23","2005","Realschule","Ostdeutschland","","","",""
"23","2005","(Fach-)Abitur","Westdeutschland","","","",""
"23","2005","(Fach-)Abitur","Ostdeutschland","","","",""
"23","2005","AkademikerIn","Westdeutschland","","","",""
"23","2005","AkademikerIn","Ostdeutschland","","","",""
"24","2005","(noch) kein Abschluss","Westdeutschland","","","",""
"24","2005","(noch) kein Abschluss","Ostdeutschland","","","",""
"24","2005","Hauptschule","Westdeutschland","","","",""
"24","2005","Hauptschule","Ostdeutschland","","","",""
"24","2005","Realschule","Westdeutschland","","","",""
"24","2005","Realschule","Ostdeutschland","","","",""
"24","2005","(Fach-)Abitur","Westdeutschland","","","",""
"24","2005","(Fach-)Abitur","Ostdeutschland","","","",""
"24","2005","AkademikerIn","Westdeutschland","","","",""
"24","2005","AkademikerIn","Ostdeutschland","","","",""
"25","2005","(noch) kein Abschluss","Westdeutschland","","","",""
"25","2005","(noch) kein Abschluss","Ostdeutschland","","","",""
"25","2005","Hauptschule","Westdeutschland","","","",""
"25","2005","Hauptschule","Ostdeutschland","","","",""
"25","2005","Realschule","Westdeutschland","","","",""
"25","2005","Realschule","Ostdeutschland","","","",""
"25","2005","(Fach-)Abitur","Westdeutschland","","","",""
"25","2005","(Fach-)Abitur","Ostdeutschland","","","",""
"25","2005","AkademikerIn","Westdeutschland","","","",""
"25","2005","AkademikerIn","Ostdeutschland","","","",""
"26","2005","(noch) kein Abschluss","Westdeutschland","","","",""
"26","2005","(noch) kein Abschluss","Ostdeutschland","","","",""
"26","2005","Hauptschule","Westdeutschland","","","",""
"26","2005","Hauptschule","Ostdeutschland","","","",""
"26","2005","Realschule","Westdeutschland","","","",""
"26","2005","Realschule","Ostdeutschland","","","",""
"26","2005","(Fach-)Abitur","Westdeutschland","","","",""
"26","2005","(Fach-)Abitur","Ostdeutschland","","","",""
"26","2005","AkademikerIn","Westdeutschland","","","",""
"26","2005","AkademikerIn","Ostdeutschland","","","",""
"27","2005","(noch) kein Abschluss","Westdeutschland","","","",""
"27","2005","(noch) kein Abschluss","Ostdeutschland","","","",""
"27","2005","Hauptschule","Westdeutschland","","","",""
"27","2005","Hauptschule","Ostdeutschland","","","",""
"27","2005","Realschule","Westdeutschland","","","",""
"27","2005","Realschule","Ostdeutschland","","","",""
"27","2005","(Fach-)Abitur","Westdeutschland","","","",""
"27","2005","(Fach-)Abitur","Ostdeutschland","","","",""
"27","2005","AkademikerIn","Westdeutschland","","","",""
"27","2005","AkademikerIn","Ostdeutschland","","","",""
"28","2005","(noch) kein Abschluss","Westdeutschland","","","",""
"28","2005","(noch) kein Abschluss","Ostdeutschland","","","",""
"28","2005","Hauptschule","Westdeutschland","","","",""
"28","2005","Hauptschule","Ostdeutschland","","","",""
"28","2005","Realschule","Westdeutschland","","","",""
"28","2005","Realschule","Ostdeutschland","","","",""
"28","2005","(Fach-)Abitur","Westdeutschland","","","",""
"28","2005","(Fach-)Abitur","Ostdeutschland","","","",""
"28","2005","AkademikerIn","Westdeutschland","","","",""
"28","2005","AkademikerIn","Ostdeutschland","","","",""
"30","2005","(noch) kein Abschluss","Westdeutschland","","","",""
"30","2005","(noch) kein Abschluss","Ostdeutschland","","","",""
"30","2005","Hauptschule","Westdeutschland","","","",""
"30","2005","Hauptschule","Ostdeutschland","","","",""
"30","2005","Realschule","Westdeutschland","","","",""
"30","2005","Realschule","Ostdeutschland","","","",""
"30","2005","(Fach-)Abitur","Westdeutschland","","","",""
"30","2005","(Fach-)Abitur","Ostdeutschland","","","",""
"30","2005","AkademikerIn","Westdeutschland","","","",""
"30","2005","AkademikerIn","Ostdeutschland","","","",""
"31","2005","(noch) kein Abschluss","Westdeutschland","","","",""
"31","2005","(noch) kein Abschluss","Ostdeutschland","","","",""
"31","2005","Hauptschule","Westdeutschland","","","",""
"31","2005","Hauptschule","Ostdeutschland","","","",""
"31","2005","Realschule","Westdeutschland","","","",""
"31","2005","Realschule","Ostdeutschland","","","",""
"31","2005","(Fach-)Abitur","Westdeutschland","","","",""
"31","2005","(Fach-)Abitur","Ostdeutschland","","","",""
"31","2005","AkademikerIn","Westdeutschland","","","",""
"31","2005","AkademikerIn","Ostdeutschland","","","",""
"32","2005","(noch) kein Abschluss","Westdeutschland","","","",""
"32","2005","(noch) kein Abschluss","Ostdeutschland","","","",""
"32","2005","Hauptschule","Westdeutschland","","","",""
"32","2005","Hauptschule","Ostdeutschland","","","",""
"32","2005","Realschule","Westdeutschland","","","",""
"32","2005","Realschule","Ostdeutschland","","","",""
"32","2005","(Fach-)Abitur","Westdeutschland","","","",""
"32","2005","(Fach-)Abitur","Ostdeutschland","","","",""
"32","2005","AkademikerIn","Westdeutschland","","","",""
"32","2005","AkademikerIn","Ostdeutschland","","","",""
"35","2005","(noch) kein Abschluss","Westdeutschland","","","",""
"35","2005","(noch) kein Abschluss","Ostdeutschland","","","",""
"35","2005","Hauptschule","Westdeutschland","","","",""
"35","2005","Hauptschule","Ostdeutschland","","","",""
"35","2005","Realschule","Westdeutschland","","","",""
"35","2005","Realschule","Ostdeutschland","","","",""
"35","2005","(Fach-)Abitur","Westdeutschland","","","",""
"35","2005","(Fach-)Abitur","Ostdeutschland","","","",""
"35","2005","AkademikerIn","Westdeutschland","","","",""
"35","2005","AkademikerIn","Ostdeutschland","","","",""
"36","2005","(noch) kein Abschluss","Westdeutschland","","","",""
"36","2005","(noch) kein Abschluss","Ostdeutschland","","","",""
"36","2005","Hauptschule","Westdeutschland","","","",""
"36","2005","Hauptschule","Ostdeutschland","","","",""
"36","2005","Realschule","Westdeutschland","","","",""
"36","2005","Realschule","Ostdeutschland","","","",""
"36","2005","(Fach-)Abitur","Westdeutschland","","","",""
"36","2005","(Fach-)Abitur","Ostdeutschland","","","",""
"36","2005","AkademikerIn","Westdeutschland","","","",""
"36","2005","AkademikerIn","Ostdeutschland","","","",""
"40","2005","(noch) kein Abschluss","Westdeutschland","","","",""
"40","2005","(noch) kein Abschluss","Ostdeutschland","","","",""
"40","2005","Hauptschule","Westdeutschland","","","",""
"40","2005","Hauptschule","Ostdeutschland","","","",""
"40","2005","Realschule","Westdeutschland","","","",""
"40","2005","Realschule","Ostdeutschland","","","",""
"40","2005","(Fach-)Abitur","Westdeutschland","","","",""
"40","2005","(Fach-)Abitur","Ostdeutschland","","","",""
"40","2005","AkademikerIn","Westdeutschland","","","",""
"40","2005","AkademikerIn","Ostdeutschland","","","",""
"42","2005","(noch) kein Abschluss","Westdeutschland","","","",""
"42","2005","(noch) kein Abschluss","Ostdeutschland","","","",""
"42","2005","Hauptschule","Westdeutschland","","","",""
"42","2005","Hauptschule","Ostdeutschland","","","",""
"42","2005","Realschule","Westdeutschland","","","",""
"42","2005","Realschule","Ostdeutschland","","","",""
"42","2005","(Fach-)Abitur","Westdeutschland","","","",""
"42","2005","(Fach-)Abitur","Ostdeutschland","","","",""
"42","2005","AkademikerIn","Westdeutschland","","","",""
"42","2005","AkademikerIn","Ostdeutschland","","","",""
"45","2005","(noch) kein Abschluss","Westdeutschland","","","",""
"45","2005","(noch) kein Abschluss","Ostdeutschland","","","",""
"45","2005","Hauptschule","Westdeutschland","","","",""
"45","2005","Hauptschule","Ostdeutschland","","","",""
"45","2005","Realschule","Westdeutschland","","","",""
"45","2005","Realschule","Ostdeutschland","","","",""
"45","2005","(Fach-)Abitur","Westdeutschland","","","",""
"45","2005","(Fach-)Abitur","Ostdeutschland","","","",""
"45","2005","AkademikerIn","Westdeutschland","","","",""
"45","2005","AkademikerIn","Ostdeutschland","","","",""
"48","2005","(noch) kein Abschluss","Westdeutschland","","","",""
"48","2005","(noch) kein Abschluss","Ostdeutschland","","","",""
"48","2005","Hauptschule","Westdeutschland","","","",""
"48","2005","Hauptschule","Ostdeutschland","","","",""
"48","2005","Realschule","Westdeutschland","","","",""
"48","2005","Realschule","Ostdeutschland","","","",""
"48","2005","(Fach-)Abitur","Westdeutschland","","","",""
"48","2005","(Fach-)Abitur","Ostdeutschland","","","",""
"48","2005","AkademikerIn","Westdeutschland","","","",""
"48","2005","AkademikerIn","Ostdeutschland","","","",""
"50","2005","(noch) kein Abschluss","Westdeutschland","","","",""
"50","2005","(noch) kein Abschluss","Ostdeutschland","","","",""
"50","2005","Hauptschule","Westdeutschland","","","",""
"50","2005","Hauptschule","Ostdeutschland","","","",""
"50","2005","Realschule","Westdeutschland","","","",""
"50","2005","Realschule","Ostdeutschland","","","",""
"50","2005","(Fach-)Abitur","Westdeutschland","","","",""
"50","2005","(Fach-)Abitur","Ostdeutschland","","","",""
"50","2005","AkademikerIn","Westdeutschland","","","",""
"50","2005","AkademikerIn","Ostdeutschland","","","",""
"51","2005","(noch) kein Abschluss","Westdeutschland","","","",""
"51","2005","(noch) kein Abschluss","Ostdeutschland","","","",""
"51","2005","Hauptschule","Westdeutschland","","","",""
"51","2005","Hauptschule","Ostdeutschland","","","",""
"51","2005","Realschule","Westdeutschland","","","",""
"51","2005","Realschule","Ostdeutschland","","","",""
"51","2005","(Fach-)Abitur","Westdeutschland","","","",""
"51","2005","(Fach-)Abitur","Ostdeutschland","","","",""
"51","2005","AkademikerIn","Westdeutschland","","","",""
"51","2005","AkademikerIn","Ostdeutschland","","","",""
"64","2005","(noch) kein Abschluss","Westdeutschland","","","",""
"64","2005","(noch) kein Abschluss","Ostdeutschland","","","",""
"64","2005","Hauptschule","Westdeutschland","","","",""
"64","2005","Hauptschule","Ostdeutschland","","","",""
"64","2005","Realschule","Westdeutschland","","","",""
"64","2005","Realschule","Ostdeutschland","","","",""
"64","2005","(Fach-)Abitur","Westdeutschland","","","",""
"64","2005","(Fach-)Abitur","Ostdeutschland","","","",""
"64","2005","AkademikerIn","Westdeutschland","","","",""
"64","2005","AkademikerIn","Ostdeutschland","","","",""
"65","2005","(noch) kein Abschluss","Westdeutschland","","","",""
"65","2005","(noch) kein Abschluss","Ostdeutschland","","","",""
"65","2005","Hauptschule","Westdeutschland","","","",""
"65","2005","Hauptschule","Ostdeutschland","","","",""
"65","2005","Realschule","Westdeutschland","","","",""
"65","2005","Realschule","Ostdeutschland","","","",""
"65","2005","(Fach-)Abitur","Westdeutschland","","","",""
"65","2005","(Fach-)Abitur","Ostdeutschland","","","",""
"65","2005","AkademikerIn","Westdeutschland","","","",""
"65","2005","AkademikerIn","Ostdeutschland","","","",""
"90","2005","(noch) kein Abschluss","Westdeutschland","","","",""
"90","2005","(noch) kein Abschluss","Ostdeutschland","","","",""
"90","2005","Hauptschule","Westdeutschland","","","",""
"90","2005","Hauptschule","Ostdeutschland","","","",""
"90","2005","Realschule","Westdeutschland","","","",""
"90","2005","Realschule","Ostdeutschland","","","",""
"90","2005","(Fach-)Abitur","Westdeutschland","","","",""
"90","2005","(Fach-)Abitur","Ostdeutschland","","","",""
"90","2005","AkademikerIn","Westdeutschland","","","",""
"90","2005","AkademikerIn","Ostdeutschland","","","",""
"98","2005","(noch) kein Abschluss","Westdeutschland","","","",""
"98","2005","(noch) kein Abschluss","Ostdeutschland","","","",""
"98","2005","Hauptschule","Westdeutschland","","","",""
"98","2005","Hauptschule","Ostdeutschland","","","",""
"98","2005","Realschule","Westdeutschland","","","",""
"98","2005","Realschule","Ostdeutschland","","","",""
"98","2005","(Fach-)Abitur","Westdeutschland","","","",""
"98","2005","(Fach-)Abitur","Ostdeutschland","","","",""
"98","2005","AkademikerIn","Westdeutschland","","","",""
"98","2005","AkademikerIn","Ostdeutschland","","","",""
"100","2005","(noch) kein Abschluss","Westdeutschland","","","",""
"100","2005","(noch) kein Abschluss","Ostdeutschland","","","",""
"100","2005","Hauptschule","Westdeutschland","","","",""
"100","2005","Hauptschule","Ostdeutschland","","","",""
"100","2005","Realschule","Westdeutschland","","","",""
"100","2005","Realschule","Ostdeutschland","","","",""
"100","2005","(Fach-)Abitur","Westdeutschland","","","",""
"100","2005","(Fach-)Abitur","Ostdeutschland","","","",""
"100","2005","AkademikerIn","Westdeutschland","","","",""
"100","2005","AkademikerIn","Ostdeutschland","","","",""
"0","2006","(noch) kein Abschluss","Westdeutschland","","","",""
"0","2006","(noch) kein Abschluss","Ostdeutschland","","","",""
"0","2006","Hauptschule","Westdeutschland","","","",""
"0","2006","Hauptschule","Ostdeutschland","","","",""
"0","2006","Realschule","Westdeutschland","","","",""
"0","2006","Realschule","Ostdeutschland","","","",""
"0","2006","(Fach-)Abitur","Westdeutschland","","","",""
"0","2006","(Fach-)Abitur","Ostdeutschland","","","",""
"0","2006","AkademikerIn","Westdeutschland","","","",""
"0","2006","AkademikerIn","Ostdeutschland","","","",""
"1","2006","(noch) kein Abschluss","Westdeutschland","39","0.796844301655661","0.683021646512099","0.910666956799222"
"1","2006","(noch) kein Abschluss","Ostdeutschland","7","","",""
"1","2006","Hauptschule","Westdeutschland","649","0.744492999072433","0.715676682526243","0.773309315618623"
"1","2006","Hauptschule","Ostdeutschland","167","0.665340597846627","0.605516980759005","0.725164214934249"
"1","2006","Realschule","Westdeutschland","316","0.805565022079962","0.766436872165848","0.844693171994075"
"1","2006","Realschule","Ostdeutschland","137","0.770885471328373","0.710325805225339","0.831445137431407"
"1","2006","(Fach-)Abitur","Westdeutschland","164","0.79616639396974","0.742066289442652","0.850266498496827"
"1","2006","(Fach-)Abitur","Ostdeutschland","28","","",""
"1","2006","AkademikerIn","Westdeutschland","228","0.767745171774957","0.720041065295195","0.815449278254719"
"1","2006","AkademikerIn","Ostdeutschland","126","0.689870257520226","0.620339165480839","0.759401349559613"
"2","2006","(noch) kein Abschluss","Westdeutschland","5","","",""
"2","2006","(noch) kein Abschluss","Ostdeutschland","1","","",""
"2","2006","Hauptschule","Westdeutschland","154","0.171733417227579","0.146815070148243","0.196651764306915"
"2","2006","Hauptschule","Ostdeutschland","45","0.208038999698766","0.156578568995426","0.259499430402106"
"2","2006","Realschule","Westdeutschland","59","0.137077866898981","0.103074549538645","0.171081184259317"
"2","2006","Realschule","Ostdeutschland","27","","",""
"2","2006","(Fach-)Abitur","Westdeutschland","40","0.174981700772385","0.123956303260872","0.226007098283898"
"2","2006","(Fach-)Abitur","Ostdeutschland","7","","",""
"2","2006","AkademikerIn","Westdeutschland","58","0.181474742476959","0.137934686787707","0.22501479816621"
"2","2006","AkademikerIn","Ostdeutschland","33","0.227364193445179","0.164359619202379","0.290368767687978"
"3","2006","(noch) kein Abschluss","Westdeutschland","3","","",""
"3","2006","(noch) kein Abschluss","Ostdeutschland","1","","",""
"3","2006","Hauptschule","Westdeutschland","49","0.0543700586860143","0.0393888358745562","0.0693512814974724"
"3","2006","Hauptschule","Ostdeutschland","17","","",""
"3","2006","Realschule","Westdeutschland","11","","",""
"3","2006","Realschule","Ostdeutschland","12","","",""
"3","2006","(Fach-)Abitur","Westdeutschland","4","","",""
"3","2006","(Fach-)Abitur","Ostdeutschland","2","","",""
"3","2006","AkademikerIn","Westdeutschland","11","","",""
"3","2006","AkademikerIn","Ostdeutschland","6","","",""
"4","2006","(noch) kein Abschluss","Westdeutschland","1","","",""
"4","2006","(noch) kein Abschluss","Ostdeutschland","","","",""
"4","2006","Hauptschule","Westdeutschland","19","","",""
"4","2006","Hauptschule","Ostdeutschland","4","","",""
"4","2006","Realschule","Westdeutschland","5","","",""
"4","2006","Realschule","Ostdeutschland","1","","",""
"4","2006","(Fach-)Abitur","Westdeutschland","3","","",""
"4","2006","(Fach-)Abitur","Ostdeutschland","","","",""
"4","2006","AkademikerIn","Westdeutschland","3","","",""
"4","2006","AkademikerIn","Ostdeutschland","","","",""
"5","2006","(noch) kein Abschluss","Westdeutschland","","","",""
"5","2006","(noch) kein Abschluss","Ostdeutschland","","","",""
"5","2006","Hauptschule","Westdeutschland","2","","",""
"5","2006","Hauptschule","Ostdeutschland","2","","",""
"5","2006","Realschule","Westdeutschland","1","","",""
"5","2006","Realschule","Ostdeutschland","3","","",""
"5","2006","(Fach-)Abitur","Westdeutschland","1","","",""
"5","2006","(Fach-)Abitur","Ostdeutschland","","","",""
"5","2006","AkademikerIn","Westdeutschland","1","","",""
"5","2006","AkademikerIn","Ostdeutschland","2","","",""
"6","2006","(noch) kein Abschluss","Westdeutschland","","","",""
"6","2006","(noch) kein Abschluss","Ostdeutschland","","","",""
"6","2006","Hauptschule","Westdeutschland","1","","",""
"6","2006","Hauptschule","Ostdeutschland","","","",""
"6","2006","Realschule","Westdeutschland","","","",""
"6","2006","Realschule","Ostdeutschland","2","","",""
"6","2006","(Fach-)Abitur","Westdeutschland","","","",""
"6","2006","(Fach-)Abitur","Ostdeutschland","","","",""
"6","2006","AkademikerIn","Westdeutschland","","","",""
"6","2006","AkademikerIn","Ostdeutschland","1","","",""
"7","2006","(noch) kein Abschluss","Westdeutschland","","","",""
"7","2006","(noch) kein Abschluss","Ostdeutschland","","","",""
"7","2006","Hauptschule","Westdeutschland","3","","",""
"7","2006","Hauptschule","Ostdeutschland","1","","",""
"7","2006","Realschule","Westdeutschland","1","","",""
"7","2006","Realschule","Ostdeutschland","1","","",""
"7","2006","(Fach-)Abitur","Westdeutschland","1","","",""
"7","2006","(Fach-)Abitur","Ostdeutschland","","","",""
"7","2006","AkademikerIn","Westdeutschland","","","",""
"7","2006","AkademikerIn","Ostdeutschland","1","","",""
"8","2006","(noch) kein Abschluss","Westdeutschland","","","",""
"8","2006","(noch) kein Abschluss","Ostdeutschland","","","",""
"8","2006","Hauptschule","Westdeutschland","","","",""
"8","2006","Hauptschule","Ostdeutschland","","","",""
"8","2006","Realschule","Westdeutschland","","","",""
"8","2006","Realschule","Ostdeutschland","","","",""
"8","2006","(Fach-)Abitur","Westdeutschland","","","",""
"8","2006","(Fach-)Abitur","Ostdeutschland","","","",""
"8","2006","AkademikerIn","Westdeutschland","","","",""
"8","2006","AkademikerIn","Ostdeutschland","","","",""
"9","2006","(noch) kein Abschluss","Westdeutschland","","","",""
"9","2006","(noch) kein Abschluss","Ostdeutschland","","","",""
"9","2006","Hauptschule","Westdeutschland","","","",""
"9","2006","Hauptschule","Ostdeutschland","","","",""
"9","2006","Realschule","Westdeutschland","","","",""
"9","2006","Realschule","Ostdeutschland","","","",""
"9","2006","(Fach-)Abitur","Westdeutschland","","","",""
"9","2006","(Fach-)Abitur","Ostdeutschland","","","",""
"9","2006","AkademikerIn","Westdeutschland","","","",""
"9","2006","AkademikerIn","Ostdeutschland","","","",""
"10","2006","(noch) kein Abschluss","Westdeutschland","","","",""
"10","2006","(noch) kein Abschluss","Ostdeutschland","","","",""
"10","2006","Hauptschule","Westdeutschland","","","",""
"10","2006","Hauptschule","Ostdeutschland","","","",""
"10","2006","Realschule","Westdeutschland","","","",""
"10","2006","Realschule","Ostdeutschland","","","",""
"10","2006","(Fach-)Abitur","Westdeutschland","","","",""
"10","2006","(Fach-)Abitur","Ostdeutschland","","","",""
"10","2006","AkademikerIn","Westdeutschland","","","",""
"10","2006","AkademikerIn","Ostdeutschland","","","",""
"11","2006","(noch) kein Abschluss","Westdeutschland","","","",""
"11","2006","(noch) kein Abschluss","Ostdeutschland","","","",""
"11","2006","Hauptschule","Westdeutschland","1","","",""
"11","2006","Hauptschule","Ostdeutschland","","","",""
"11","2006","Realschule","Westdeutschland","","","",""
"11","2006","Realschule","Ostdeutschland","","","",""
"11","2006","(Fach-)Abitur","Westdeutschland","","","",""
"11","2006","(Fach-)Abitur","Ostdeutschland","","","",""
"11","2006","AkademikerIn","Westdeutschland","","","",""
"11","2006","AkademikerIn","Ostdeutschland","","","",""
"12","2006","(noch) kein Abschluss","Westdeutschland","","","",""
"12","2006","(noch) kein Abschluss","Ostdeutschland","","","",""
"12","2006","Hauptschule","Westdeutschland","1","","",""
"12","2006","Hauptschule","Ostdeutschland","1","","",""
