year,age_gr,bula_h,pgcasmin,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2010,66 and older,Baden-Wuerttemberg,(2) Intermediate General/Vocational Qualification,0.14990,61,403,0.11500,0.18479
2010,66 and older,Baden-Wuerttemberg,(3a) Lower Tertiary Education,0.10722,39,403,0.07698,0.13747
2010,66 and older,Baden-Wuerttemberg,(3b) Higher Tertiary Education,0.10995,69,403,0.07937,0.14053
2010,66 and older,Bavaria,(1b) General Elementary School,0.17041,87,509,0.13771,0.20311
2010,66 and older,Bavaria,(1c) Basic Vocational Qualification,0.45060,230,509,0.40733,0.49387
2010,66 and older,Bavaria,(2) Intermediate General/Vocational Qualification,0.15029,85,509,0.11921,0.18136
2010,66 and older,Bavaria,(3a) Lower Tertiary Education,0.06761,44,509,0.04578,0.08945
2010,66 and older,Bavaria,(3b) Higher Tertiary Education,0.08518,63,509,0.06090,0.10945
2010,66 and older,Berlin,(1c) Basic Vocational Qualification,0.29024,45,124,0.21003,0.37045
2010,66 and older,Berlin,(2) Intermediate General/Vocational Qualification,0.23483,37,124,0.15992,0.30975
2010,66 and older,Berlin,(3b) Higher Tertiary Education,0.13839,42,124,0.07736,0.19941
2010,66 and older,Brandenburg,(1c) Basic Vocational Qualification,0.45646,95,148,0.37594,0.53699
2010,66 and older,Brandenburg,(3a) Lower Tertiary Education,0.23446,53,148,0.16597,0.30295
2010,66 and older,Mecklenburg-Western Pomerania,(1c) Basic Vocational Qualification,0.43352,41,41,0.27994,0.58709
2010,66 and older,Saxony,(1c) Basic Vocational Qualification,0.48838,162,274,0.42908,0.54767
2010,66 and older,Saxony,(2) Intermediate General/Vocational Qualification,0.11475,32,274,0.07694,0.15256
2010,66 and older,Saxony,(3a) Lower Tertiary Education,0.15129,42,274,0.10878,0.19380
2010,66 and older,Saxony,(3b) Higher Tertiary Education,0.12127,38,274,0.08254,0.15999
2010,66 and older,Saxony-Anhalt,(1c) Basic Vocational Qualification,0.52415,91,91,0.42097,0.62733
2010,66 and older,Thuringa,(1c) Basic Vocational Qualification,0.62879,119,119,0.54162,0.71596
2011,17-29 y.,Schleswig-Holstein,(0) No qualification (yet),0.12602,41,90,0.05707,0.19497
2011,17-29 y.,Schleswig-Holstein,(2) Intermediate General/Vocational Qualification,0.27482,49,90,0.18207,0.36757
2011,17-29 y.,Lower Saxony,(0) No qualification (yet),0.14442,88,295,0.10424,0.18460
2011,17-29 y.,Lower Saxony,(1b) General Elementary School,0.06631,39,295,0.03787,0.09475
2011,17-29 y.,Lower Saxony,(2) Intermediate General/Vocational Qualification,0.26963,117,295,0.21891,0.32036
2011,17-29 y.,Lower Saxony,(2c_gen) General Maturity Certificate,0.17647,51,295,0.13289,0.22005
2011,17-29 y.,North Rhine-Westphalia,(0) No qualification (yet),0.17799,224,817,0.15175,0.20424
2011,17-29 y.,North Rhine-Westphalia,(1b) General Elementary School,0.06425,85,817,0.04743,0.08107
2011,17-29 y.,North Rhine-Westphalia,(1c) Basic Vocational Qualification,0.05857,57,817,0.04246,0.07469
2011,17-29 y.,North Rhine-Westphalia,(2) Intermediate General/Vocational Qualification,0.19671,191,817,0.16944,0.22399
2011,17-29 y.,North Rhine-Westphalia,(2c_gen) General Maturity Certificate,0.19054,151,817,0.16360,0.21749
2011,17-29 y.,North Rhine-Westphalia,(2c_voc) Vocational Maturity Certificate,0.09826,65,817,0.07784,0.11868
2011,17-29 y.,North Rhine-Westphalia,(3b) Higher Tertiary Education,0.04426,44,817,0.03015,0.05837
2011,17-29 y.,Hesse,(0) No qualification (yet),0.18964,89,197,0.13476,0.24452
2011,17-29 y.,Hesse,(2) Intermediate General/Vocational Qualification,0.15398,59,197,0.10345,0.20451
2011,17-29 y.,Hesse,(2c_gen) General Maturity Certificate,0.18719,49,197,0.13258,0.24180
2011,17-29 y.,"Rhineland-Palatinate, Saarland",(0) No qualification (yet),0.11262,40,165,0.06424,0.16101
2011,17-29 y.,"Rhineland-Palatinate, Saarland",(1b) General Elementary School,0.12423,43,165,0.07375,0.17471
2011,17-29 y.,"Rhineland-Palatinate, Saarland",(2) Intermediate General/Vocational Qualification,0.24541,51,165,0.17955,0.31127
2011,17-29 y.,"Rhineland-Palatinate, Saarland",(2c_gen) General Maturity Certificate,0.14962,31,165,0.09503,0.20422
2011,17-29 y.,Baden-Wuerttemberg,(0) No qualification (yet),0.13163,131,528,0.10276,0.16049
2011,17-29 y.,Baden-Wuerttemberg,(1b) General Elementary School,0.09850,71,528,0.07306,0.12394
2011,17-29 y.,Baden-Wuerttemberg,(1c) Basic Vocational Qualification,0.06997,49,528,0.04819,0.09175
2011,17-29 y.,Baden-Wuerttemberg,(2) Intermediate General/Vocational Qualification,0.27277,142,528,0.23474,0.31079
2011,17-29 y.,Baden-Wuerttemberg,(2c_gen) General Maturity Certificate,0.14250,71,528,0.11266,0.17235
2011,17-29 y.,Baden-Wuerttemberg,(2c_voc) Vocational Maturity Certificate,0.08045,33,528,0.05723,0.10367
2011,17-29 y.,Baden-Wuerttemberg,(3b) Higher Tertiary Education,0.05414,31,528,0.03482,0.07346
2011,17-29 y.,Bavaria,(0) No qualification (yet),0.10262,124,611,0.07854,0.12670
2011,17-29 y.,Bavaria,(1b) General Elementary School,0.07746,81,611,0.05625,0.09868
2011,17-29 y.,Bavaria,(1c) Basic Vocational Qualification,0.16121,86,611,0.13203,0.19040
2011,17-29 y.,Bavaria,(2) Intermediate General/Vocational Qualification,0.22850,155,611,0.19518,0.26182
2011,17-29 y.,Bavaria,(2c_gen) General Maturity Certificate,0.15252,99,611,0.12399,0.18105
2011,17-29 y.,Bavaria,(2c_voc) Vocational Maturity Certificate,0.04169,34,611,0.02583,0.05756
2011,17-29 y.,Bavaria,(3b) Higher Tertiary Education,0.05403,32,611,0.03609,0.07197
2011,17-29 y.,Berlin,(2c_gen) General Maturity Certificate,0.24968,38,38,0.11021,0.38915
2011,17-29 y.,Brandenburg,(2) Intermediate General/Vocational Qualification,0.36325,52,52,0.23125,0.49525
2011,17-29 y.,Saxony,(0) No qualification (yet),0.07350,31,190,0.03630,0.11071
2011,17-29 y.,Saxony,(2) Intermediate General/Vocational Qualification,0.41042,115,190,0.34028,0.48055
2011,17-29 y.,Saxony,(2c_gen) General Maturity Certificate,0.17669,44,190,0.12231,0.23107
2011,17-29 y.,Saxony-Anhalt,(2) Intermediate General/Vocational Qualification,0.23895,45,79,0.14431,0.33359
2011,17-29 y.,Saxony-Anhalt,(2c_gen) General Maturity Certificate,0.30609,34,79,0.20381,0.40837
2011,17-29 y.,Thuringa,(2) Intermediate General/Vocational Qualification,0.38926,64,64,0.26886,0.50966
2011,30-45 y.,Schleswig-Holstein,(1c) Basic Vocational Qualification,0.18568,67,306,0.14204,0.22932
2011,30-45 y.,Schleswig-Holstein,(2) Intermediate General/Vocational Qualification,0.32133,125,306,0.26892,0.37374
2011,30-45 y.,Schleswig-Holstein,(2c_voc) Vocational Maturity Certificate,0.23884,65,306,0.19099,0.28669
2011,30-45 y.,Schleswig-Holstein,(3b) Higher Tertiary Education,0.10447,49,306,0.07014,0.13879
2011,30-45 y.,Hamburg,(2) Intermediate General/Vocational Qualification,0.15685,34,82,0.07765,0.23605
2011,30-45 y.,Hamburg,(3b) Higher Tertiary Education,0.25623,48,82,0.16116,0.35130
2011,30-45 y.,Lower Saxony,(1b) General Elementary School,0.04087,49,863,0.02765,0.05409
2011,30-45 y.,Lower Saxony,(1c) Basic Vocational Qualification,0.16556,146,863,0.14074,0.19037
2011,30-45 y.,Lower Saxony,(2) Intermediate General/Vocational Qualification,0.43692,377,863,0.40380,0.47003
2011,30-45 y.,Lower Saxony,(2c_voc) Vocational Maturity Certificate,0.10437,108,863,0.08396,0.12478
2011,30-45 y.,Lower Saxony,(3a) Lower Tertiary Education,0.06145,63,863,0.04541,0.07748
2011,30-45 y.,Lower Saxony,(3b) Higher Tertiary Education,0.13396,120,863,0.11122,0.15669
2011,30-45 y.,North Rhine-Westphalia,(1a) Inadequately completed,0.02180,54,2006,0.01541,0.02819
2011,30-45 y.,North Rhine-Westphalia,(1b) General Elementary School,0.07925,198,2006,0.06743,0.09108
2011,30-45 y.,North Rhine-Westphalia,(1c) Basic Vocational Qualification,0.16425,315,2006,0.14803,0.18046
2011,30-45 y.,North Rhine-Westphalia,(2) Intermediate General/Vocational Qualification,0.25225,507,2006,0.23324,0.27126
2011,30-45 y.,North Rhine-Westphalia,(2c_gen) General Maturity Certificate,0.04540,80,2006,0.03628,0.05451
2011,30-45 y.,North Rhine-Westphalia,(2c_voc) Vocational Maturity Certificate,0.18836,375,2006,0.17124,0.20547
2011,30-45 y.,North Rhine-Westphalia,(3a) Lower Tertiary Education,0.08664,137,2006,0.07433,0.09896
2011,30-45 y.,North Rhine-Westphalia,(3b) Higher Tertiary Education,0.15141,340,2006,0.13572,0.16710
2011,30-45 y.,Hesse,(1b) General Elementary School,0.04261,42,701,0.02765,0.05758
2011,30-45 y.,Hesse,(1c) Basic Vocational Qualification,0.12604,88,701,0.10145,0.15063
2011,30-45 y.,Hesse,(2) Intermediate General/Vocational Qualification,0.24315,188,701,0.21137,0.27493
2011,30-45 y.,Hesse,(2c_gen) General Maturity Certificate,0.04326,33,701,0.02819,0.05833
2011,30-45 y.,Hesse,(2c_voc) Vocational Maturity Certificate,0.14644,103,701,0.12025,0.17263
2011,30-45 y.,Hesse,(3a) Lower Tertiary Education,0.08075,63,701,0.06057,0.10093
2011,30-45 y.,Hesse,(3b) Higher Tertiary Education,0.28604,184,701,0.25256,0.31951
2011,30-45 y.,"Rhineland-Palatinate, Saarland",(1b) General Elementary School,0.08202,52,495,0.05782,0.10621
2011,30-45 y.,"Rhineland-Palatinate, Saarland",(1c) Basic Vocational Qualification,0.30286,131,495,0.26234,0.34338
2011,30-45 y.,"Rhineland-Palatinate, Saarland",(2) Intermediate General/Vocational Qualification,0.22243,143,495,0.18575,0.25910
2011,30-45 y.,"Rhineland-Palatinate, Saarland",(2c_voc) Vocational Maturity Certificate,0.14319,75,495,0.11230,0.17408
2011,30-45 y.,"Rhineland-Palatinate, Saarland",(3a) Lower Tertiary Education,0.07972,43,495,0.05583,0.10361
2011,30-45 y.,"Rhineland-Palatinate, Saarland",(3b) Higher Tertiary Education,0.10692,51,495,0.07967,0.13417
2011,30-45 y.,Baden-Wuerttemberg,(1b) General Elementary School,0.07760,88,1276,0.06291,0.09228
2011,30-45 y.,Baden-Wuerttemberg,(1c) Basic Vocational Qualification,0.20906,241,1276,0.18673,0.23138
2011,30-45 y.,Baden-Wuerttemberg,(2) Intermediate General/Vocational Qualification,0.23511,406,1276,0.21183,0.25839
2011,30-45 y.,Baden-Wuerttemberg,(2c_voc) Vocational Maturity Certificate,0.12050,160,1276,0.10263,0.13837
2011,30-45 y.,Baden-Wuerttemberg,(3a) Lower Tertiary Education,0.09058,130,1276,0.07483,0.10634
2011,30-45 y.,Baden-Wuerttemberg,(3b) Higher Tertiary Education,0.20882,251,1276,0.18651,0.23113
2011,30-45 y.,Bavaria,(1b) General Elementary School,0.04102,64,1513,0.03102,0.05101
2011,30-45 y.,Bavaria,(1c) Basic Vocational Qualification,0.28258,458,1513,0.25988,0.30527
2011,30-45 y.,Bavaria,(2) Intermediate General/Vocational Qualification,0.25273,456,1513,0.23083,0.27464
2011,30-45 y.,Bavaria,(2c_voc) Vocational Maturity Certificate,0.10043,167,1513,0.08528,0.11558
2011,30-45 y.,Bavaria,(3a) Lower Tertiary Education,0.11198,141,1513,0.09609,0.12788
2011,30-45 y.,Bavaria,(3b) Higher Tertiary Education,0.16852,227,1513,0.14965,0.18739
2011,30-45 y.,Berlin,(2) Intermediate General/Vocational Qualification,0.26594,93,269,0.21304,0.31883
2011,30-45 y.,Berlin,(2c_voc) Vocational Maturity Certificate,0.10809,39,269,0.07091,0.14526
2011,30-45 y.,Berlin,(3a) Lower Tertiary Education,0.15473,36,269,0.11143,0.19803
2011,30-45 y.,Berlin,(3b) Higher Tertiary Education,0.29588,101,269,0.24124,0.35053
2011,30-45 y.,Brandenburg,(2) Intermediate General/Vocational Qualification,0.54112,168,251,0.47935,0.60289
2011,30-45 y.,Brandenburg,(2c_voc) Vocational Maturity Certificate,0.07635,37,251,0.04343,0.10927
2011,30-45 y.,Brandenburg,(3b) Higher Tertiary Education,0.11525,46,251,0.07566,0.15483
2011,30-45 y.,Mecklenburg-Western Pomerania,(2) Intermediate General/Vocational Qualification,0.63081,117,117,0.54298,0.71863
2011,30-45 y.,Saxony,(1c) Basic Vocational Qualification,0.04130,39,588,0.02520,0.05740
2011,30-45 y.,Saxony,(2) Intermediate General/Vocational Qualification,0.59845,345,588,0.55879,0.63810
2011,30-45 y.,Saxony,(2c_voc) Vocational Maturity Certificate,0.08435,54,588,0.06187,0.10683
2011,30-45 y.,Saxony,(3a) Lower Tertiary Education,0.09276,70,588,0.06929,0.11623
2011,30-45 y.,Saxony,(3b) Higher Tertiary Education,0.12451,80,588,0.09780,0.15122
2011,30-45 y.,Saxony-Anhalt,(1c) Basic Vocational Qualification,0.11294,42,278,0.07567,0.15022
2011,30-45 y.,Saxony-Anhalt,(2) Intermediate General/Vocational Qualification,0.59672,197,278,0.53895,0.65449
2011,30-45 y.,Saxony-Anhalt,(3b) Higher Tertiary Education,0.08763,39,278,0.05433,0.12093
2011,30-45 y.,Thuringa,(1c) Basic Vocational Qualification,0.10194,35,275,0.06612,0.13777
2011,30-45 y.,Thuringa,(2) Intermediate General/Vocational Qualification,0.57815,185,275,0.51968,0.63663
2011,30-45 y.,Thuringa,(3b) Higher Tertiary Education,0.14032,55,275,0.09919,0.18144
2011,46-65 y.,Schleswig-Holstein,(1c) Basic Vocational Qualification,0.41031,91,211,0.34378,0.47684
2011,46-65 y.,Schleswig-Holstein,(2) Intermediate General/Vocational Qualification,0.29726,89,211,0.23544,0.35908
2011,46-65 y.,Schleswig-Holstein,(3a) Lower Tertiary Education,0.09586,31,211,0.05604,0.13568
2011,46-65 y.,Hamburg,(2) Intermediate General/Vocational Qualification,0.28276,31,31,0.12160,0.44391
2011,46-65 y.,Lower Saxony,(1b) General Elementary School,0.08902,64,801,0.06929,0.10875
2011,46-65 y.,Lower Saxony,(1c) Basic Vocational Qualification,0.35346,266,801,0.32033,0.38658
2011,46-65 y.,Lower Saxony,(2) Intermediate General/Vocational Qualification,0.27739,218,801,0.24637,0.30842
2011,46-65 y.,Lower Saxony,(2c_voc) Vocational Maturity Certificate,0.07971,72,801,0.06094,0.09848
2011,46-65 y.,Lower Saxony,(3a) Lower Tertiary Education,0.07140,67,801,0.05356,0.08924
2011,46-65 y.,Lower Saxony,(3b) Higher Tertiary Education,0.10379,114,801,0.08266,0.12493
2011,46-65 y.,North Rhine-Westphalia,(1a) Inadequately completed,0.02882,39,1798,0.02108,0.03655
2011,46-65 y.,North Rhine-Westphalia,(1b) General Elementary School,0.09178,132,1798,0.07843,0.10513
2011,46-65 y.,North Rhine-Westphalia,(1c) Basic Vocational Qualification,0.35774,569,1798,0.33558,0.37990
2011,46-65 y.,North Rhine-Westphalia,(2) Intermediate General/Vocational Qualification,0.19776,386,1798,0.17934,0.21618
2011,46-65 y.,North Rhine-Westphalia,(2c_gen) General Maturity Certificate,0.02434,45,1798,0.01722,0.03147
2011,46-65 y.,North Rhine-Westphalia,(2c_voc) Vocational Maturity Certificate,0.09665,210,1798,0.08299,0.11032
2011,46-65 y.,North Rhine-Westphalia,(3a) Lower Tertiary Education,0.06031,130,1798,0.04930,0.07132
2011,46-65 y.,North Rhine-Westphalia,(3b) Higher Tertiary Education,0.13697,287,1798,0.12107,0.15286
2011,46-65 y.,Hesse,(1b) General Elementary School,0.08095,45,663,0.06017,0.10172
2011,46-65 y.,Hesse,(1c) Basic Vocational Qualification,0.26605,159,663,0.23239,0.29971
2011,46-65 y.,Hesse,(2) Intermediate General/Vocational Qualification,0.26542,171,663,0.23179,0.29906
2011,46-65 y.,Hesse,(2c_voc) Vocational Maturity Certificate,0.08920,78,663,0.06749,0.11091
2011,46-65 y.,Hesse,(3a) Lower Tertiary Education,0.07899,54,663,0.05844,0.09953
2011,46-65 y.,Hesse,(3b) Higher Tertiary Education,0.17871,156,663,0.14952,0.20789
2011,46-65 y.,"Rhineland-Palatinate, Saarland",(1b) General Elementary School,0.10813,53,517,0.08133,0.13492
2011,46-65 y.,"Rhineland-Palatinate, Saarland",(1c) Basic Vocational Qualification,0.42476,206,517,0.38211,0.46741
2011,46-65 y.,"Rhineland-Palatinate, Saarland",(2) Intermediate General/Vocational Qualification,0.21670,112,517,0.18115,0.25225
2011,46-65 y.,"Rhineland-Palatinate, Saarland",(2c_voc) Vocational Maturity Certificate,0.06786,40,517,0.04616,0.08957
2011,46-65 y.,"Rhineland-Palatinate, Saarland",(3a) Lower Tertiary Education,0.03165,32,517,0.01655,0.04676
2011,46-65 y.,"Rhineland-Palatinate, Saarland",(3b) Higher Tertiary Education,0.09905,74,517,0.07327,0.12482
2011,46-65 y.,Baden-Wuerttemberg,(1b) General Elementary School,0.08221,78,1039,0.06550,0.09892
2011,46-65 y.,Baden-Wuerttemberg,(1c) Basic Vocational Qualification,0.33412,330,1039,0.30543,0.36282
2011,46-65 y.,Baden-Wuerttemberg,(2) Intermediate General/Vocational Qualification,0.25014,267,1039,0.22379,0.27648
2011,46-65 y.,Baden-Wuerttemberg,(2c_voc) Vocational Maturity Certificate,0.09842,101,1039,0.08030,0.11654
2011,46-65 y.,Baden-Wuerttemberg,(3a) Lower Tertiary Education,0.08224,105,1039,0.06553,0.09895
2011,46-65 y.,Baden-Wuerttemberg,(3b) Higher Tertiary Education,0.10518,158,1039,0.08651,0.12384
2011,46-65 y.,Bavaria,(1b) General Elementary School,0.09169,103,1393,0.07653,0.10685
2011,46-65 y.,Bavaria,(1c) Basic Vocational Qualification,0.40724,503,1393,0.38143,0.43305
2011,46-65 y.,Bavaria,(2) Intermediate General/Vocational Qualification,0.22004,373,1393,0.19828,0.24180
2011,46-65 y.,Bavaria,(2c_voc) Vocational Maturity Certificate,0.07577,98,1393,0.06187,0.08967
2011,46-65 y.,Bavaria,(3a) Lower Tertiary Education,0.06747,114,1393,0.05430,0.08065
2011,46-65 y.,Bavaria,(3b) Higher Tertiary Education,0.10459,202,1393,0.08851,0.12067
2011,46-65 y.,Berlin,(1c) Basic Vocational Qualification,0.14213,39,299,0.10248,0.18178
2011,46-65 y.,Berlin,(2) Intermediate General/Vocational Qualification,0.40388,115,299,0.34817,0.45959
2011,46-65 y.,Berlin,(3a) Lower Tertiary Education,0.10383,42,299,0.06920,0.13847
2011,46-65 y.,Berlin,(3b) Higher Tertiary Education,0.23884,103,299,0.19043,0.28726
2011,46-65 y.,Brandenburg,(1c) Basic Vocational Qualification,0.14116,66,387,0.10642,0.17590
2011,46-65 y.,Brandenburg,(2) Intermediate General/Vocational Qualification,0.52515,194,387,0.47533,0.57496
2011,46-65 y.,Brandenburg,(3a) Lower Tertiary Education,0.14596,64,387,0.11073,0.18118
2011,46-65 y.,Brandenburg,(3b) Higher Tertiary Education,0.10370,63,387,0.07328,0.13411
2011,46-65 y.,Mecklenburg-Western Pomerania,(1c) Basic Vocational Qualification,0.14559,34,224,0.09930,0.19188
2011,46-65 y.,Mecklenburg-Western Pomerania,(2) Intermediate General/Vocational Qualification,0.54751,115,224,0.48218,0.61284
2011,46-65 y.,Mecklenburg-Western Pomerania,(3a) Lower Tertiary Education,0.15295,32,224,0.10571,0.20020
2011,46-65 y.,Mecklenburg-Western Pomerania,(3b) Higher Tertiary Education,0.10809,43,224,0.06733,0.14884
2011,46-65 y.,Saxony,(1c) Basic Vocational Qualification,0.12134,68,541,0.09380,0.14888
2011,46-65 y.,Saxony,(2) Intermediate General/Vocational Qualification,0.55053,294,541,0.50857,0.59248
2011,46-65 y.,Saxony,(3a) Lower Tertiary Education,0.13483,79,541,0.10602,0.16364
2011,46-65 y.,Saxony,(3b) Higher Tertiary Education,0.11088,100,541,0.08440,0.13737
2011,46-65 y.,Saxony-Anhalt,(1c) Basic Vocational Qualification,0.15479,52,332,0.11583,0.19376
2011,46-65 y.,Saxony-Anhalt,(2) Intermediate General/Vocational Qualification,0.54531,166,332,0.49167,0.59896
2011,46-65 y.,Saxony-Anhalt,(3a) Lower Tertiary Education,0.12161,58,332,0.08640,0.15682
2011,46-65 y.,Saxony-Anhalt,(3b) Higher Tertiary Education,0.12380,56,332,0.08832,0.15928
2011,46-65 y.,Thuringa,(1c) Basic Vocational Qualification,0.20694,70,349,0.16438,0.24950
2011,46-65 y.,Thuringa,(2) Intermediate General/Vocational Qualification,0.52931,183,349,0.47687,0.58175
2011,46-65 y.,Thuringa,(3a) Lower Tertiary Education,0.11064,50,349,0.07768,0.14359
2011,46-65 y.,Thuringa,(3b) Higher Tertiary Education,0.08131,46,349,0.05259,0.11002
2011,66 and older,Schleswig-Holstein,(1c) Basic Vocational Qualification,0.39552,63,104,0.30109,0.48996
2011,66 and older,Schleswig-Holstein,(2) Intermediate General/Vocational Qualification,0.19358,41,104,0.11728,0.26988
2011,66 and older,Hamburg,(1c) Basic Vocational Qualification,0.42345,34,34,0.25486,0.59203
2011,66 and older,Lower Saxony,(1b) General Elementary School,0.19699,89,458,0.16052,0.23345
2011,66 and older,Lower Saxony,(1c) Basic Vocational Qualification,0.40311,200,458,0.35813,0.44808
2011,66 and older,Lower Saxony,(2) Intermediate General/Vocational Qualification,0.20322,98,458,0.16633,0.24011
2011,66 and older,Lower Saxony,(3b) Higher Tertiary Education,0.10153,71,458,0.07384,0.12923
2011,66 and older,North Rhine-Westphalia,(1b) General Elementary School,0.16633,156,975,0.14295,0.18972
2011,66 and older,North Rhine-Westphalia,(1c) Basic Vocational Qualification,0.48505,451,975,0.45366,0.51643
2011,66 and older,North Rhine-Westphalia,(2) Intermediate General/Vocational Qualification,0.14008,137,975,0.11828,0.16187
2011,66 and older,North Rhine-Westphalia,(2c_voc) Vocational Maturity Certificate,0.04105,41,975,0.02859,0.05351
2011,66 and older,North Rhine-Westphalia,(3a) Lower Tertiary Education,0.05058,60,975,0.03682,0.06435
2011,66 and older,North Rhine-Westphalia,(3b) Higher Tertiary Education,0.08273,130,975,0.06543,0.10003
2011,66 and older,Hesse,(1b) General Elementary School,0.19189,40,242,0.14217,0.24160
2011,66 and older,Hesse,(1c) Basic Vocational Qualification,0.44627,116,242,0.38351,0.50903
2011,66 and older,Hesse,(2) Intermediate General/Vocational Qualification,0.14606,49,242,0.10147,0.19065
2011,66 and older,Hesse,(3b) Higher Tertiary Education,0.09092,37,242,0.05462,0.12722
2011,66 and older,"Rhineland-Palatinate, Saarland",(1b) General Elementary School,0.22411,67,206,0.16702,0.28119
2011,66 and older,"Rhineland-Palatinate, Saarland",(1c) Basic Vocational Qualification,0.50809,139,206,0.43965,0.57653
2011,66 and older,Baden-Wuerttemberg,(1b) General Elementary School,0.22899,115,529,0.19315,0.26483
2011,66 and older,Baden-Wuerttemberg,(1c) Basic Vocational Qualification,0.35423,212,529,0.31343,0.39502
2011,66 and older,Baden-Wuerttemberg,(2) Intermediate General/Vocational Qualification,0.15080,80,529,0.12027,0.18132
2011,66 and older,Baden-Wuerttemberg,(3a) Lower Tertiary Education,0.07840,41,529,0.05547,0.10133
2011,66 and older,Baden-Wuerttemberg,(3b) Higher Tertiary Education,0.10777,81,529,0.08132,0.13422
2011,66 and older,Bavaria,(1b) General Elementary School,0.18733,138,766,0.15968,0.21498
2011,66 and older,Bavaria,(1c) Basic Vocational Qualification,0.44093,335,766,0.40574,0.47611
2011,66 and older,Bavaria,(2) Intermediate General/Vocational Qualification,0.14507,121,766,0.12012,0.17003
2011,66 and older,Bavaria,(2c_voc) Vocational Maturity Certificate,0.05144,41,766,0.03579,0.06709
2011,66 and older,Bavaria,(3a) Lower Tertiary Education,0.06106,53,766,0.04410,0.07803
2011,66 and older,Bavaria,(3b) Higher Tertiary Education,0.07772,78,766,0.05874,0.09669
2011,66 and older,Berlin,(1c) Basic Vocational Qualification,0.26461,57,161,0.19626,0.33297
2011,66 and older,Berlin,(2) Intermediate General/Vocational Qualification,0.22968,49,161,0.16451,0.29486
2011,66 and older,Berlin,(3b) Higher Tertiary Education,0.15270,55,161,0.09696,0.20843
2011,66 and older,Brandenburg,(1c) Basic Vocational Qualification,0.44441,102,160,0.36717,0.52165
2011,66 and older,Brandenburg,(3a) Lower Tertiary Education,0.22174,58,160,0.15717,0.28632
2011,66 and older,Mecklenburg-Western Pomerania,(1c) Basic Vocational Qualification,0.34639,38,71,0.23492,0.45785
2011,66 and older,Mecklenburg-Western Pomerania,(3a) Lower Tertiary Education,0.23751,33,71,0.13782,0.33721
2011,66 and older,Saxony,(1b) General Elementary School,0.08538,31,345,0.05585,0.11492
2011,66 and older,Saxony,(1c) Basic Vocational Qualification,0.49446,182,345,0.44162,0.54729
2011,66 and older,Saxony,(2) Intermediate General/Vocational Qualification,0.12057,42,345,0.08616,0.15498
2011,66 and older,Saxony,(3a) Lower Tertiary Education,0.15149,50,345,0.11360,0.18937
2011,66 and older,Saxony,(3b) Higher Tertiary Education,0.10945,40,345,0.07646,0.14244
2011,66 and older,Saxony-Anhalt,(1c) Basic Vocational Qualification,0.49988,109,141,0.41706,0.58271
2011,66 and older,Saxony-Anhalt,(3a) Lower Tertiary Education,0.13825,32,141,0.08108,0.19543
2011,66 and older,Thuringa,(1c) Basic Vocational Qualification,0.63231,139,139,0.55186,0.71276
2012,17-29 y.,Schleswig-Holstein,(0) No qualification (yet),0.09514,38,83,0.03163,0.15865
2012,17-29 y.,Schleswig-Holstein,(2) Intermediate General/Vocational Qualification,0.29479,45,83,0.19610,0.39348
2012,17-29 y.,Lower Saxony,(0) No qualification (yet),0.14987,97,302,0.10954,0.19019
2012,17-29 y.,Lower Saxony,(1b) General Elementary School,0.06427,33,302,0.03657,0.09198
2012,17-29 y.,Lower Saxony,(2) Intermediate General/Vocational Qualification,0.28741,112,302,0.23629,0.33854
2012,17-29 y.,Lower Saxony,(2c_gen) General Maturity Certificate,0.16205,60,302,0.12042,0.20368
2012,17-29 y.,North Rhine-Westphalia,(0) No qualification (yet),0.16832,240,807,0.14249,0.19415
2012,17-29 y.,North Rhine-Westphalia,(1b) General Elementary School,0.07298,85,807,0.05502,0.09094
2012,17-29 y.,North Rhine-Westphalia,(1c) Basic Vocational Qualification,0.04605,49,807,0.03158,0.06052
2012,17-29 y.,North Rhine-Westphalia,(2) Intermediate General/Vocational Qualification,0.20627,181,807,0.17834,0.23421
2012,17-29 y.,North Rhine-Westphalia,(2c_gen) General Maturity Certificate,0.18966,146,807,0.16260,0.21673
2012,17-29 y.,North Rhine-Westphalia,(2c_voc) Vocational Maturity Certificate,0.08972,66,807,0.06999,0.10944
2012,17-29 y.,North Rhine-Westphalia,(3b) Higher Tertiary Education,0.05885,40,807,0.04260,0.07509
2012,17-29 y.,Hesse,(0) No qualification (yet),0.21577,84,185,0.15634,0.27521
2012,17-29 y.,Hesse,(2) Intermediate General/Vocational Qualification,0.15261,58,185,0.10065,0.20457
2012,17-29 y.,Hesse,(2c_gen) General Maturity Certificate,0.16494,43,185,0.11132,0.21857
2012,17-29 y.,"Rhineland-Palatinate, Saarland",(0) No qualification (yet),0.10765,50,179,0.06212,0.15319
2012,17-29 y.,"Rhineland-Palatinate, Saarland",(1b) General Elementary School,0.16403,42,179,0.10963,0.21843
2012,17-29 y.,"Rhineland-Palatinate, Saarland",(2) Intermediate General/Vocational Qualification,0.21942,50,179,0.15862,0.28022
2012,17-29 y.,"Rhineland-Palatinate, Saarland",(2c_gen) General Maturity Certificate,0.15804,37,179,0.10445,0.21163
2012,17-29 y.,Baden-Wuerttemberg,(0) No qualification (yet),0.12382,123,433,0.09276,0.15488
