year,bula_h,pgcasmin,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1993,North Rhine-Westphalia,(1c) Basic Vocational Qualification,0.29459,800,2432,0.27646,0.31271
1993,North Rhine-Westphalia,(2) Intermediate General/Vocational Qualification,0.16240,452,2432,0.14774,0.17706
1993,North Rhine-Westphalia,(2c_gen) General Maturity Certificate,0.03359,124,2432,0.02643,0.04076
1993,North Rhine-Westphalia,(2c_voc) Vocational Maturity Certificate,0.04469,138,2432,0.03648,0.05290
1993,North Rhine-Westphalia,(3a) Lower Tertiary Education,0.02767,71,2432,0.02115,0.03419
1993,North Rhine-Westphalia,(3b) Higher Tertiary Education,0.05673,145,2432,0.04754,0.06593
1993,Hesse,(1a) Inadequately completed,0.02630,75,891,0.01578,0.03681
1993,Hesse,(1b) General Elementary School,0.18006,219,891,0.15481,0.20530
1993,Hesse,(1c) Basic Vocational Qualification,0.27721,272,891,0.24780,0.30662
1993,Hesse,(2) Intermediate General/Vocational Qualification,0.15284,157,891,0.12920,0.17649
1993,Hesse,(2c_gen) General Maturity Certificate,0.02817,33,891,0.01730,0.03904
1993,Hesse,(2c_voc) Vocational Maturity Certificate,0.04556,42,891,0.03186,0.05926
1993,Hesse,(3a) Lower Tertiary Education,0.04173,37,891,0.02859,0.05487
1993,Hesse,(3b) Higher Tertiary Education,0.06665,56,891,0.05026,0.08303
1993,"Rhineland-Palatinate, Saarland",(1a) Inadequately completed,0.02049,32,549,0.00863,0.03236
1993,"Rhineland-Palatinate, Saarland",(1b) General Elementary School,0.22503,173,549,0.19006,0.25999
1993,"Rhineland-Palatinate, Saarland",(1c) Basic Vocational Qualification,0.33881,247,549,0.29918,0.37844
1993,"Rhineland-Palatinate, Saarland",(2) Intermediate General/Vocational Qualification,0.14051,97,549,0.11141,0.16960
1993,Baden-Wuerttemberg,(1a) Inadequately completed,0.03175,197,1708,0.02343,0.04007
1993,Baden-Wuerttemberg,(1b) General Elementary School,0.16649,417,1708,0.14882,0.18417
1993,Baden-Wuerttemberg,(1c) Basic Vocational Qualification,0.29722,589,1708,0.27554,0.31890
1993,Baden-Wuerttemberg,(2) Intermediate General/Vocational Qualification,0.15186,265,1708,0.13483,0.16888
1993,Baden-Wuerttemberg,(2c_gen) General Maturity Certificate,0.02726,56,1708,0.01954,0.03499
1993,Baden-Wuerttemberg,(2c_voc) Vocational Maturity Certificate,0.04120,78,1708,0.03177,0.05063
1993,Baden-Wuerttemberg,(3a) Lower Tertiary Education,0.03011,43,1708,0.02200,0.03821
1993,Baden-Wuerttemberg,(3b) Higher Tertiary Education,0.03890,63,1708,0.02973,0.04807
1993,Bavaria,(1a) Inadequately completed,0.01488,71,1563,0.00888,0.02089
1993,Bavaria,(1b) General Elementary School,0.13992,307,1563,0.12272,0.15713
1993,Bavaria,(1c) Basic Vocational Qualification,0.31905,586,1563,0.29593,0.34216
1993,Bavaria,(2) Intermediate General/Vocational Qualification,0.17806,321,1563,0.15909,0.19703
1993,Bavaria,(2c_gen) General Maturity Certificate,0.02156,41,1563,0.01436,0.02877
1993,Bavaria,(2c_voc) Vocational Maturity Certificate,0.03859,70,1563,0.02904,0.04814
1993,Bavaria,(3a) Lower Tertiary Education,0.03284,58,1563,0.02400,0.04168
1993,Bavaria,(3b) Higher Tertiary Education,0.06203,109,1563,0.05006,0.07399
1993,Berlin,(1b) General Elementary School,0.09479,62,487,0.06875,0.12083
1993,Berlin,(1c) Basic Vocational Qualification,0.20377,123,487,0.16796,0.23958
1993,Berlin,(2) Intermediate General/Vocational Qualification,0.23876,157,487,0.20085,0.27666
1993,Berlin,(3a) Lower Tertiary Education,0.08933,69,487,0.06398,0.11469
1993,Berlin,(3b) Higher Tertiary Education,0.09937,76,487,0.07277,0.12597
1993,Brandenburg,(1b) General Elementary School,0.06248,38,586,0.04287,0.08209
1993,Brandenburg,(1c) Basic Vocational Qualification,0.25189,172,586,0.21672,0.28707
1993,Brandenburg,(2) Intermediate General/Vocational Qualification,0.26964,225,586,0.23367,0.30560
1993,Brandenburg,(3a) Lower Tertiary Education,0.13620,109,586,0.10840,0.16399
1993,Brandenburg,(3b) Higher Tertiary Education,0.06254,42,586,0.04292,0.08216
1993,Mecklenburg-Western Pomerania,(1c) Basic Vocational Qualification,0.23307,102,321,0.18675,0.27939
1993,Mecklenburg-Western Pomerania,(2) Intermediate General/Vocational Qualification,0.28072,158,321,0.23149,0.32995
1993,Mecklenburg-Western Pomerania,(3a) Lower Tertiary Education,0.10780,61,321,0.07382,0.14178
1993,Saxony,(1b) General Elementary School,0.07728,78,1050,0.06112,0.09344
1993,Saxony,(1c) Basic Vocational Qualification,0.26727,325,1050,0.24049,0.29405
1993,Saxony,(2) Intermediate General/Vocational Qualification,0.26843,405,1050,0.24162,0.29525
1993,Saxony,(3a) Lower Tertiary Education,0.10049,150,1050,0.08229,0.11868
1993,Saxony,(3b) Higher Tertiary Education,0.06568,92,1050,0.05069,0.08068
1993,Saxony-Anhalt,(1b) General Elementary School,0.08502,61,698,0.06431,0.10573
1993,Saxony-Anhalt,(1c) Basic Vocational Qualification,0.27783,214,698,0.24457,0.31108
1993,Saxony-Anhalt,(2) Intermediate General/Vocational Qualification,0.26497,261,698,0.23221,0.29773
1993,Saxony-Anhalt,(3a) Lower Tertiary Education,0.11938,113,698,0.09531,0.14345
1993,Saxony-Anhalt,(3b) Higher Tertiary Education,0.04725,49,698,0.03150,0.06300
1993,Thuringa,(1b) General Elementary School,0.06477,45,633,0.04558,0.08396
1993,Thuringa,(1c) Basic Vocational Qualification,0.31209,219,633,0.27597,0.34822
1993,Thuringa,(2) Intermediate General/Vocational Qualification,0.27441,251,633,0.23962,0.30920
1993,Thuringa,(3a) Lower Tertiary Education,0.08177,81,633,0.06041,0.10314
1993,Thuringa,(3b) Higher Tertiary Education,0.04177,37,633,0.02617,0.05737
1994,Schleswig-Holstein,(1b) General Elementary School,0.10731,42,219,0.06622,0.14839
1994,Schleswig-Holstein,(1c) Basic Vocational Qualification,0.31664,104,219,0.25489,0.37839
1994,Schleswig-Holstein,(2) Intermediate General/Vocational Qualification,0.21355,73,219,0.15915,0.26796
1994,Hamburg,(1c) Basic Vocational Qualification,0.35419,49,49,0.21889,0.48950
1994,Lower Saxony,(1a) Inadequately completed,0.02050,44,909,0.01128,0.02971
1994,Lower Saxony,(1b) General Elementary School,0.17031,183,909,0.14586,0.19476
1994,Lower Saxony,(1c) Basic Vocational Qualification,0.29033,315,909,0.26081,0.31986
1994,Lower Saxony,(2) Intermediate General/Vocational Qualification,0.18563,224,909,0.16034,0.21092
1994,Lower Saxony,(2c_gen) General Maturity Certificate,0.02684,40,909,0.01633,0.03736
1994,Lower Saxony,(2c_voc) Vocational Maturity Certificate,0.04098,51,909,0.02808,0.05387
1994,Lower Saxony,(3b) Higher Tertiary Education,0.05090,52,909,0.03660,0.06520
1994,Bremen,(1c) Basic Vocational Qualification,0.32136,31,31,0.15425,0.48847
1994,North Rhine-Westphalia,(0) No qualification (yet),0.01553,51,2373,0.01055,0.02050
1994,North Rhine-Westphalia,(1a) Inadequately completed,0.02652,167,2373,0.02005,0.03298
1994,North Rhine-Westphalia,(1b) General Elementary School,0.13094,433,2373,0.11737,0.14452
1994,North Rhine-Westphalia,(1c) Basic Vocational Qualification,0.30079,798,2373,0.28233,0.31924
1994,North Rhine-Westphalia,(2) Intermediate General/Vocational Qualification,0.15971,443,2373,0.14497,0.17445
1994,North Rhine-Westphalia,(2c_gen) General Maturity Certificate,0.03463,120,2373,0.02728,0.04199
1994,North Rhine-Westphalia,(2c_voc) Vocational Maturity Certificate,0.04428,137,2373,0.03600,0.05256
1994,North Rhine-Westphalia,(3a) Lower Tertiary Education,0.02844,72,2373,0.02175,0.03512
1994,North Rhine-Westphalia,(3b) Higher Tertiary Education,0.05795,152,2373,0.04855,0.06736
1994,Hesse,(1a) Inadequately completed,0.02888,75,870,0.01774,0.04001
1994,Hesse,(1b) General Elementary School,0.17733,206,870,0.15193,0.20272
1994,Hesse,(1c) Basic Vocational Qualification,0.27347,264,870,0.24384,0.30311
1994,Hesse,(2) Intermediate General/Vocational Qualification,0.15449,154,870,0.13046,0.17852
1994,Hesse,(2c_gen) General Maturity Certificate,0.02677,31,870,0.01604,0.03750
1994,Hesse,(2c_voc) Vocational Maturity Certificate,0.04141,41,870,0.02816,0.05465
1994,Hesse,(3a) Lower Tertiary Education,0.04466,42,870,0.03093,0.05840
1994,Hesse,(3b) Higher Tertiary Education,0.06740,57,870,0.05073,0.08407
1994,"Rhineland-Palatinate, Saarland",(1b) General Elementary School,0.20570,159,505,0.17041,0.24100
1994,"Rhineland-Palatinate, Saarland",(1c) Basic Vocational Qualification,0.32767,245,505,0.28669,0.36865
1994,"Rhineland-Palatinate, Saarland",(2) Intermediate General/Vocational Qualification,0.14647,101,505,0.11560,0.17734
1994,Baden-Wuerttemberg,(0) No qualification (yet),0.01338,38,1670,0.00787,0.01889
1994,Baden-Wuerttemberg,(1a) Inadequately completed,0.03115,180,1670,0.02282,0.03949
1994,Baden-Wuerttemberg,(1b) General Elementary School,0.15832,380,1670,0.14081,0.17583
1994,Baden-Wuerttemberg,(1c) Basic Vocational Qualification,0.29908,573,1670,0.27712,0.32105
1994,Baden-Wuerttemberg,(2) Intermediate General/Vocational Qualification,0.14525,261,1670,0.12834,0.16215
1994,Baden-Wuerttemberg,(2c_gen) General Maturity Certificate,0.02551,52,1670,0.01795,0.03308
1994,Baden-Wuerttemberg,(2c_voc) Vocational Maturity Certificate,0.04121,78,1670,0.03167,0.05075
1994,Baden-Wuerttemberg,(3a) Lower Tertiary Education,0.03081,45,1670,0.02252,0.03910
1994,Baden-Wuerttemberg,(3b) Higher Tertiary Education,0.04297,63,1670,0.03324,0.05270
1994,Bavaria,(1a) Inadequately completed,0.01518,66,1521,0.00903,0.02132
1994,Bavaria,(1b) General Elementary School,0.14041,300,1521,0.12294,0.15787
1994,Bavaria,(1c) Basic Vocational Qualification,0.30531,566,1521,0.28216,0.32847
1994,Bavaria,(2) Intermediate General/Vocational Qualification,0.17119,307,1521,0.15226,0.19013
1994,Bavaria,(2c_gen) General Maturity Certificate,0.02404,45,1521,0.01634,0.03174
1994,Bavaria,(2c_voc) Vocational Maturity Certificate,0.03875,68,1521,0.02905,0.04846
1994,Bavaria,(3a) Lower Tertiary Education,0.03526,62,1521,0.02599,0.04453
1994,Bavaria,(3b) Higher Tertiary Education,0.06407,107,1521,0.05176,0.07638
1994,Berlin,(1b) General Elementary School,0.09040,55,468,0.06440,0.11641
1994,Berlin,(1c) Basic Vocational Qualification,0.20277,117,468,0.16631,0.23924
1994,Berlin,(2) Intermediate General/Vocational Qualification,0.23487,154,468,0.19642,0.27331
1994,Berlin,(3a) Lower Tertiary Education,0.08777,68,468,0.06211,0.11344
1994,Berlin,(3b) Higher Tertiary Education,0.10331,74,468,0.07570,0.13091
1994,Brandenburg,(1b) General Elementary School,0.06069,36,560,0.04089,0.08048
1994,Brandenburg,(1c) Basic Vocational Qualification,0.24930,163,560,0.21344,0.28516
1994,Brandenburg,(2) Intermediate General/Vocational Qualification,0.26834,216,560,0.23161,0.30507
1994,Brandenburg,(3a) Lower Tertiary Education,0.13434,104,560,0.10607,0.16261
1994,Brandenburg,(3b) Higher Tertiary Education,0.06513,41,560,0.04467,0.08559
1994,Mecklenburg-Western Pomerania,(1c) Basic Vocational Qualification,0.22596,100,323,0.18028,0.27164
1994,Mecklenburg-Western Pomerania,(2) Intermediate General/Vocational Qualification,0.28397,161,323,0.23472,0.33322
1994,Mecklenburg-Western Pomerania,(3a) Lower Tertiary Education,0.10966,62,323,0.07553,0.14379
1994,Saxony,(1b) General Elementary School,0.07575,77,1047,0.05971,0.09178
1994,Saxony,(1c) Basic Vocational Qualification,0.26480,317,1047,0.23806,0.29154
1994,Saxony,(2) Intermediate General/Vocational Qualification,0.26892,408,1047,0.24205,0.29579
1994,Saxony,(3a) Lower Tertiary Education,0.10166,149,1047,0.08334,0.11997
1994,Saxony,(3b) Higher Tertiary Education,0.06813,96,1047,0.05286,0.08341
1994,Saxony-Anhalt,(1b) General Elementary School,0.08337,54,653,0.06215,0.10459
1994,Saxony-Anhalt,(1c) Basic Vocational Qualification,0.28253,200,653,0.24797,0.31708
1994,Saxony-Anhalt,(2) Intermediate General/Vocational Qualification,0.26676,247,653,0.23281,0.30070
1994,Saxony-Anhalt,(3a) Lower Tertiary Education,0.11817,106,653,0.09339,0.14295
1994,Saxony-Anhalt,(3b) Higher Tertiary Education,0.04393,46,653,0.02820,0.05966
1994,Thuringa,(1b) General Elementary School,0.06503,44,628,0.04573,0.08433
1994,Thuringa,(1c) Basic Vocational Qualification,0.30384,214,628,0.26784,0.33984
1994,Thuringa,(2) Intermediate General/Vocational Qualification,0.27314,252,628,0.23826,0.30802
1994,Thuringa,(3a) Lower Tertiary Education,0.08356,80,628,0.06190,0.10522
1994,Thuringa,(3b) Higher Tertiary Education,0.04292,38,628,0.02705,0.05878
1995,Schleswig-Holstein,(1b) General Elementary School,0.10147,40,215,0.06102,0.14193
1995,Schleswig-Holstein,(1c) Basic Vocational Qualification,0.31212,101,215,0.25004,0.37421
1995,Schleswig-Holstein,(2) Intermediate General/Vocational Qualification,0.21767,74,215,0.16238,0.27296
1995,Hamburg,(1c) Basic Vocational Qualification,0.32919,43,43,0.18707,0.47131
1995,Lower Saxony,(1a) Inadequately completed,0.01632,42,975,0.00837,0.02428
1995,Lower Saxony,(1b) General Elementary School,0.15840,191,975,0.13547,0.18133
1995,Lower Saxony,(1c) Basic Vocational Qualification,0.28173,322,975,0.25348,0.30998
1995,Lower Saxony,(2) Intermediate General/Vocational Qualification,0.17510,241,975,0.15123,0.19897
1995,Lower Saxony,(2c_gen) General Maturity Certificate,0.02455,43,975,0.01483,0.03426
1995,Lower Saxony,(2c_voc) Vocational Maturity Certificate,0.05271,68,975,0.03867,0.06674
1995,Lower Saxony,(3b) Higher Tertiary Education,0.05877,68,975,0.04399,0.07354
1995,Bremen,(1c) Basic Vocational Qualification,0.35287,34,34,0.18983,0.51591
1995,North Rhine-Westphalia,(0) No qualification (yet),0.01630,61,2498,0.01133,0.02127
1995,North Rhine-Westphalia,(1a) Inadequately completed,0.02033,158,2498,0.01480,0.02587
1995,North Rhine-Westphalia,(1b) General Elementary School,0.12426,429,2498,0.11132,0.13720
1995,North Rhine-Westphalia,(1c) Basic Vocational Qualification,0.29250,817,2498,0.27466,0.31035
1995,North Rhine-Westphalia,(2) Intermediate General/Vocational Qualification,0.16039,474,2498,0.14600,0.17478
1995,North Rhine-Westphalia,(2c_gen) General Maturity Certificate,0.03904,133,2498,0.03144,0.04663
1995,North Rhine-Westphalia,(2c_voc) Vocational Maturity Certificate,0.04939,157,2498,0.04089,0.05789
1995,North Rhine-Westphalia,(3a) Lower Tertiary Education,0.03151,84,2498,0.02466,0.03837
1995,North Rhine-Westphalia,(3b) Higher Tertiary Education,0.06810,185,2498,0.05822,0.07798
1995,Hesse,(1a) Inadequately completed,0.02323,67,893,0.01335,0.03312
1995,Hesse,(1b) General Elementary School,0.17049,199,893,0.14581,0.19517
1995,Hesse,(1c) Basic Vocational Qualification,0.27381,273,893,0.24455,0.30308
1995,Hesse,(2) Intermediate General/Vocational Qualification,0.14156,159,893,0.11868,0.16444
1995,Hesse,(2c_gen) General Maturity Certificate,0.02688,36,893,0.01627,0.03749
1995,Hesse,(2c_voc) Vocational Maturity Certificate,0.04391,47,893,0.03047,0.05736
1995,Hesse,(3a) Lower Tertiary Education,0.04421,42,893,0.03072,0.05771
1995,Hesse,(3b) Higher Tertiary Education,0.08277,70,893,0.06469,0.10085
1995,"Rhineland-Palatinate, Saarland",(1a) Inadequately completed,0.02097,36,612,0.00961,0.03233
1995,"Rhineland-Palatinate, Saarland",(1b) General Elementary School,0.20354,174,612,0.17162,0.23547
1995,"Rhineland-Palatinate, Saarland",(1c) Basic Vocational Qualification,0.30890,265,612,0.27226,0.34554
1995,"Rhineland-Palatinate, Saarland",(2) Intermediate General/Vocational Qualification,0.13230,106,612,0.10544,0.15917
1995,"Rhineland-Palatinate, Saarland",(3b) Higher Tertiary Education,0.04205,31,612,0.02613,0.05796
1995,Baden-Wuerttemberg,(0) No qualification (yet),0.01424,40,1719,0.00864,0.01984
1995,Baden-Wuerttemberg,(1a) Inadequately completed,0.02712,177,1719,0.01944,0.03480
1995,Baden-Wuerttemberg,(1b) General Elementary School,0.15930,384,1719,0.14199,0.17660
1995,Baden-Wuerttemberg,(1c) Basic Vocational Qualification,0.29121,573,1719,0.26972,0.31269
1995,Baden-Wuerttemberg,(2) Intermediate General/Vocational Qualification,0.14178,267,1719,0.12528,0.15827
1995,Baden-Wuerttemberg,(2c_gen) General Maturity Certificate,0.02539,60,1719,0.01795,0.03282
1995,Baden-Wuerttemberg,(2c_voc) Vocational Maturity Certificate,0.04446,89,1719,0.03472,0.05421
1995,Baden-Wuerttemberg,(3a) Lower Tertiary Education,0.03429,52,1719,0.02569,0.04290
1995,Baden-Wuerttemberg,(3b) Higher Tertiary Education,0.04899,77,1719,0.03878,0.05920
1995,Bavaria,(0) No qualification (yet),0.01739,34,1635,0.01105,0.02373
1995,Bavaria,(1a) Inadequately completed,0.01569,70,1635,0.00966,0.02171
1995,Bavaria,(1b) General Elementary School,0.13798,305,1635,0.12126,0.15471
1995,Bavaria,(1c) Basic Vocational Qualification,0.30155,588,1635,0.27930,0.32380
1995,Bavaria,(2) Intermediate General/Vocational Qualification,0.16941,330,1635,0.15122,0.18760
1995,Bavaria,(2c_gen) General Maturity Certificate,0.02695,55,1635,0.01910,0.03480
1995,Bavaria,(2c_voc) Vocational Maturity Certificate,0.04414,80,1635,0.03418,0.05410
1995,Bavaria,(3a) Lower Tertiary Education,0.03635,69,1635,0.02727,0.04542
1995,Bavaria,(3b) Higher Tertiary Education,0.05802,104,1635,0.04669,0.06936
1995,Berlin,(1b) General Elementary School,0.07725,50,474,0.05319,0.10131
1995,Berlin,(1c) Basic Vocational Qualification,0.19527,118,474,0.15954,0.23099
1995,Berlin,(2) Intermediate General/Vocational Qualification,0.23616,161,474,0.19788,0.27444
1995,Berlin,(3a) Lower Tertiary Education,0.09062,68,474,0.06475,0.11649
1995,Berlin,(3b) Higher Tertiary Education,0.11217,77,474,0.08373,0.14061
1995,Brandenburg,(1b) General Elementary School,0.06065,34,535,0.04041,0.08090
1995,Brandenburg,(1c) Basic Vocational Qualification,0.23574,148,535,0.19974,0.27174
1995,Brandenburg,(2) Intermediate General/Vocational Qualification,0.26657,213,535,0.22907,0.30408
1995,Brandenburg,(3a) Lower Tertiary Education,0.13700,101,535,0.10784,0.16616
1995,Brandenburg,(3b) Higher Tertiary Education,0.06565,39,535,0.04464,0.08665
1995,Mecklenburg-Western Pomerania,(1c) Basic Vocational Qualification,0.23409,97,353,0.18985,0.27832
1995,Mecklenburg-Western Pomerania,(2) Intermediate General/Vocational Qualification,0.30049,164,353,0.25259,0.34838
1995,Mecklenburg-Western Pomerania,(3a) Lower Tertiary Education,0.10804,61,353,0.07561,0.14047
1995,Mecklenburg-Western Pomerania,(3b) Higher Tertiary Education,0.06037,31,353,0.03549,0.08526
1995,Saxony,(1b) General Elementary School,0.07236,74,1009,0.05636,0.08835
1995,Saxony,(1c) Basic Vocational Qualification,0.26620,303,1009,0.23892,0.29349
1995,Saxony,(2) Intermediate General/Vocational Qualification,0.26715,399,1009,0.23983,0.29446
1995,Saxony,(3a) Lower Tertiary Education,0.09646,135,1009,0.07824,0.11469
1995,Saxony,(3b) Higher Tertiary Education,0.07136,98,1009,0.05547,0.08725
1995,Saxony-Anhalt,(1b) General Elementary School,0.08262,53,635,0.06119,0.10405
1995,Saxony-Anhalt,(1c) Basic Vocational Qualification,0.29015,195,635,0.25482,0.32547
1995,Saxony-Anhalt,(2) Intermediate General/Vocational Qualification,0.25852,236,635,0.22444,0.29260
1995,Saxony-Anhalt,(3a) Lower Tertiary Education,0.12560,109,635,0.09980,0.15139
1995,Saxony-Anhalt,(3b) Higher Tertiary Education,0.04393,42,635,0.02798,0.05989
1995,Thuringa,(1b) General Elementary School,0.06410,40,612,0.04468,0.08353
1995,Thuringa,(1c) Basic Vocational Qualification,0.30750,207,612,0.27091,0.34410
1995,Thuringa,(2) Intermediate General/Vocational Qualification,0.27138,248,612,0.23612,0.30664
1995,Thuringa,(3a) Lower Tertiary Education,0.08117,78,612,0.05952,0.10283
1995,Thuringa,(3b) Higher Tertiary Education,0.04533,39,612,0.02884,0.06183
1996,Schleswig-Holstein,(1b) General Elementary School,0.09678,37,219,0.05753,0.13602
1996,Schleswig-Holstein,(1c) Basic Vocational Qualification,0.31501,105,219,0.25335,0.37668
1996,Schleswig-Holstein,(2) Intermediate General/Vocational Qualification,0.22436,77,219,0.16898,0.27973
1996,Hamburg,(1c) Basic Vocational Qualification,0.33393,41,41,0.18777,0.48008
1996,Lower Saxony,(1a) Inadequately completed,0.01549,37,961,0.00768,0.02330
1996,Lower Saxony,(1b) General Elementary School,0.14908,180,961,0.12655,0.17161
1996,Lower Saxony,(1c) Basic Vocational Qualification,0.28052,322,961,0.25210,0.30894
1996,Lower Saxony,(2) Intermediate General/Vocational Qualification,0.17868,239,961,0.15445,0.20292
1996,Lower Saxony,(2c_gen) General Maturity Certificate,0.02161,38,961,0.01241,0.03080
1996,Lower Saxony,(2c_voc) Vocational Maturity Certificate,0.05312,69,961,0.03894,0.06731
1996,Lower Saxony,(3b) Higher Tertiary Education,0.06361,76,961,0.04817,0.07905
1996,Bremen,(1c) Basic Vocational Qualification,0.34966,34,34,0.18696,0.51236
1996,North Rhine-Westphalia,(0) No qualification (yet),0.01986,73,2466,0.01435,0.02536
1996,North Rhine-Westphalia,(1a) Inadequately completed,0.02078,151,2466,0.01515,0.02641
1996,North Rhine-Westphalia,(1b) General Elementary School,0.12023,418,2466,0.10739,0.13307
1996,North Rhine-Westphalia,(1c) Basic Vocational Qualification,0.29293,799,2466,0.27496,0.31089
1996,North Rhine-Westphalia,(2) Intermediate General/Vocational Qualification,0.15868,472,2466,0.14426,0.17311
1996,North Rhine-Westphalia,(2c_gen) General Maturity Certificate,0.03451,117,2466,0.02730,0.04172
1996,North Rhine-Westphalia,(2c_voc) Vocational Maturity Certificate,0.05638,163,2466,0.04728,0.06549
1996,North Rhine-Westphalia,(3a) Lower Tertiary Education,0.03214,87,2466,0.02518,0.03911
1996,North Rhine-Westphalia,(3b) Higher Tertiary Education,0.06785,186,2466,0.05792,0.07778
1996,Hesse,(1a) Inadequately completed,0.02628,66,830,0.01539,0.03717
1996,Hesse,(1b) General Elementary School,0.16289,187,830,0.13775,0.18802
1996,Hesse,(1c) Basic Vocational Qualification,0.27497,269,830,0.24457,0.30536
1996,Hesse,(2) Intermediate General/Vocational Qualification,0.15500,162,830,0.13036,0.17964
1996,Hesse,(2c_voc) Vocational Maturity Certificate,0.04555,45,830,0.03136,0.05974
1996,Hesse,(3a) Lower Tertiary Education,0.04130,37,830,0.02775,0.05485
1996,Hesse,(3b) Higher Tertiary Education,0.07813,64,830,0.05986,0.09640
1996,"Rhineland-Palatinate, Saarland",(1b) General Elementary School,0.19784,168,569,0.16508,0.23061
1996,"Rhineland-Palatinate, Saarland",(1c) Basic Vocational Qualification,0.31788,262,569,0.27959,0.35618
1996,"Rhineland-Palatinate, Saarland",(2) Intermediate General/Vocational Qualification,0.13198,106,569,0.10414,0.15982
1996,"Rhineland-Palatinate, Saarland",(3b) Higher Tertiary Education,0.04405,33,569,0.02717,0.06093
1996,Baden-Wuerttemberg,(0) No qualification (yet),0.01428,36,1637,0.00853,0.02003
1996,Baden-Wuerttemberg,(1a) Inadequately completed,0.02924,160,1637,0.02108,0.03741
1996,Baden-Wuerttemberg,(1b) General Elementary School,0.15423,353,1637,0.13673,0.17173
1996,Baden-Wuerttemberg,(1c) Basic Vocational Qualification,0.28544,552,1637,0.26355,0.30732
1996,Baden-Wuerttemberg,(2) Intermediate General/Vocational Qualification,0.14202,261,1637,0.12510,0.15893
1996,Baden-Wuerttemberg,(2c_gen) General Maturity Certificate,0.03052,64,1637,0.02218,0.03885
1996,Baden-Wuerttemberg,(2c_voc) Vocational Maturity Certificate,0.04597,83,1637,0.03582,0.05612
1996,Baden-Wuerttemberg,(3a) Lower Tertiary Education,0.03609,57,1637,0.02705,0.04513
1996,Baden-Wuerttemberg,(3b) Higher Tertiary Education,0.04757,71,1637,0.03726,0.05789
1996,Bavaria,(1a) Inadequately completed,0.01497,61,1580,0.00898,0.02096
1996,Bavaria,(1b) General Elementary School,0.13314,293,1580,0.11638,0.14990
1996,Bavaria,(1c) Basic Vocational Qualification,0.30530,584,1580,0.28259,0.32802
1996,Bavaria,(2) Intermediate General/Vocational Qualification,0.17406,339,1580,0.15535,0.19276
1996,Bavaria,(2c_gen) General Maturity Certificate,0.02826,54,1580,0.02008,0.03643
1996,Bavaria,(2c_voc) Vocational Maturity Certificate,0.04254,76,1580,0.03259,0.05250
1996,Bavaria,(3a) Lower Tertiary Education,0.03845,68,1580,0.02896,0.04793
1996,Bavaria,(3b) Higher Tertiary Education,0.05702,105,1580,0.04558,0.06846
1996,Berlin,(1b) General Elementary School,0.07182,44,452,0.04799,0.09564
1996,Berlin,(1c) Basic Vocational Qualification,0.19389,109,452,0.15740,0.23038
1996,Berlin,(2) Intermediate General/Vocational Qualification,0.23511,156,452,0.19597,0.27425
1996,Berlin,(3a) Lower Tertiary Education,0.09459,66,452,0.06758,0.12160
1996,Berlin,(3b) Higher Tertiary Education,0.11263,77,452,0.08345,0.14181
1996,Brandenburg,(1b) General Elementary School,0.05833,34,544,0.03862,0.07804
1996,Brandenburg,(1c) Basic Vocational Qualification,0.22200,140,544,0.18704,0.25695
1996,Brandenburg,(2) Intermediate General/Vocational Qualification,0.27441,226,544,0.23688,0.31194
1996,Brandenburg,(3a) Lower Tertiary Education,0.14096,103,544,0.11169,0.17023
1996,Brandenburg,(3b) Higher Tertiary Education,0.06994,41,544,0.04849,0.09139
1996,Mecklenburg-Western Pomerania,(1c) Basic Vocational Qualification,0.23447,92,314,0.18753,0.28140
1996,Mecklenburg-Western Pomerania,(2) Intermediate General/Vocational Qualification,0.31325,159,314,0.26187,0.36464
1996,Mecklenburg-Western Pomerania,(3a) Lower Tertiary Education,0.11610,63,314,0.08061,0.15159
1996,Saxony,(0) No qualification (yet),0.01758,31,1040,0.00959,0.02557
1996,Saxony,(1b) General Elementary School,0.06641,72,1040,0.05127,0.08155
1996,Saxony,(1c) Basic Vocational Qualification,0.26240,301,1040,0.23565,0.28915
1996,Saxony,(2) Intermediate General/Vocational Qualification,0.26377,392,1040,0.23698,0.29057
1996,Saxony,(3a) Lower Tertiary Education,0.10302,141,1040,0.08453,0.12150
1996,Saxony,(3b) Higher Tertiary Education,0.07087,103,1040,0.05526,0.08647
1996,Saxony-Anhalt,(1b) General Elementary School,0.07473,51,616,0.05395,0.09551
1996,Saxony-Anhalt,(1c) Basic Vocational Qualification,0.29069,191,616,0.25480,0.32658
1996,Saxony-Anhalt,(2) Intermediate General/Vocational Qualification,0.26683,229,616,0.23188,0.30179
1996,Saxony-Anhalt,(3a) Lower Tertiary Education,0.12436,105,616,0.09828,0.15044
1996,Saxony-Anhalt,(3b) Higher Tertiary Education,0.04103,40,616,0.02535,0.05670
1996,Thuringa,(1b) General Elementary School,0.06566,40,613,0.04604,0.08529
1996,Thuringa,(1c) Basic Vocational Qualification,0.29689,204,613,0.26069,0.33308
1996,Thuringa,(2) Intermediate General/Vocational Qualification,0.28433,252,613,0.24859,0.32006
1996,Thuringa,(3a) Lower Tertiary Education,0.07862,79,613,0.05730,0.09995
1996,Thuringa,(3b) Higher Tertiary Education,0.04471,38,613,0.02833,0.06108
