year,quintil_oecd,pgcasmin,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1991,3rd Quintile,(2) Intermediate General/Vocational Qualification,0.16200,324,1868,0.14528,0.17871
1991,3rd Quintile,(2c_gen) General Maturity Certificate,0.03151,76,1868,0.02359,0.03943
1991,3rd Quintile,(2c_voc) Vocational Maturity Certificate,0.03421,74,1868,0.02597,0.04246
1991,3rd Quintile,(3a) Lower Tertiary Education,0.01845,34,1868,0.01235,0.02455
1991,3rd Quintile,(3b) Higher Tertiary Education,0.02671,55,1868,0.01939,0.03402
1991,4th Quintile,(1a) Inadequately completed,0.01553,91,1879,0.00993,0.02112
1991,4th Quintile,(1b) General Elementary School,0.12412,349,1879,0.10921,0.13903
1991,4th Quintile,(1c) Basic Vocational Qualification,0.34854,712,1879,0.32699,0.37009
1991,4th Quintile,(2) Intermediate General/Vocational Qualification,0.20328,401,1879,0.18507,0.22148
1991,4th Quintile,(2c_gen) General Maturity Certificate,0.03021,71,1879,0.02247,0.03795
1991,4th Quintile,(2c_voc) Vocational Maturity Certificate,0.04297,86,1879,0.03380,0.05214
1991,4th Quintile,(3a) Lower Tertiary Education,0.03289,67,1879,0.02482,0.04096
1991,4th Quintile,(3b) Higher Tertiary Education,0.05644,102,1879,0.04600,0.06688
1991,5th Quintile,(1a) Inadequately completed,0.00595,37,1777,0.00237,0.00952
1991,5th Quintile,(1b) General Elementary School,0.06962,161,1777,0.05778,0.08145
1991,5th Quintile,(1c) Basic Vocational Qualification,0.28026,572,1777,0.25937,0.30115
1991,5th Quintile,(2) Intermediate General/Vocational Qualification,0.23781,459,1777,0.21801,0.25761
1991,5th Quintile,(2c_gen) General Maturity Certificate,0.02469,56,1777,0.01747,0.03191
1991,5th Quintile,(2c_voc) Vocational Maturity Certificate,0.06417,137,1777,0.05277,0.07557
1991,5th Quintile,(3a) Lower Tertiary Education,0.06159,109,1777,0.05041,0.07278
1991,5th Quintile,(3b) Higher Tertiary Education,0.13086,246,1777,0.11517,0.14654
1992,1st Quintile,(1a) Inadequately completed,0.03218,187,2706,0.02553,0.03883
1992,1st Quintile,(1b) General Elementary School,0.20609,614,2706,0.19085,0.22134
1992,1st Quintile,(1c) Basic Vocational Qualification,0.27271,873,2706,0.25592,0.28949
1992,1st Quintile,(2) Intermediate General/Vocational Qualification,0.15695,659,2706,0.14324,0.17066
1992,1st Quintile,(2c_gen) General Maturity Certificate,0.01871,51,2706,0.01360,0.02381
1992,1st Quintile,(2c_voc) Vocational Maturity Certificate,0.02012,72,2706,0.01483,0.02541
1992,1st Quintile,(3a) Lower Tertiary Education,0.03883,174,2706,0.03155,0.04611
1992,1st Quintile,(3b) Higher Tertiary Education,0.02431,76,2706,0.01851,0.03012
1992,2nd Quintile,(1a) Inadequately completed,0.01978,175,2770,0.01460,0.02497
1992,2nd Quintile,(1b) General Elementary School,0.16220,535,2770,0.14847,0.17593
1992,2nd Quintile,(1c) Basic Vocational Qualification,0.28404,875,2770,0.26725,0.30084
1992,2nd Quintile,(2) Intermediate General/Vocational Qualification,0.17542,720,2770,0.16125,0.18958
1992,2nd Quintile,(2c_gen) General Maturity Certificate,0.01981,77,2770,0.01462,0.02500
1992,2nd Quintile,(2c_voc) Vocational Maturity Certificate,0.02015,71,2770,0.01492,0.02538
1992,2nd Quintile,(3a) Lower Tertiary Education,0.03838,201,2770,0.03122,0.04553
1992,2nd Quintile,(3b) Higher Tertiary Education,0.02812,116,2770,0.02196,0.03428
1992,3rd Quintile,(0) No qualification (yet),0.01122,40,2618,0.00718,0.01525
1992,3rd Quintile,(1a) Inadequately completed,0.02189,184,2618,0.01629,0.02750
1992,3rd Quintile,(1b) General Elementary School,0.14943,463,2618,0.13578,0.16309
1992,3rd Quintile,(1c) Basic Vocational Qualification,0.30289,855,2618,0.28528,0.32049
1992,3rd Quintile,(2) Intermediate General/Vocational Qualification,0.18000,579,2618,0.16528,0.19472
1992,3rd Quintile,(2c_gen) General Maturity Certificate,0.02235,89,2618,0.01669,0.02802
1992,3rd Quintile,(2c_voc) Vocational Maturity Certificate,0.03137,91,2618,0.02469,0.03805
1992,3rd Quintile,(3a) Lower Tertiary Education,0.04438,194,2618,0.03649,0.05227
1992,3rd Quintile,(3b) Higher Tertiary Education,0.03023,123,2618,0.02367,0.03679
1992,4th Quintile,(1a) Inadequately completed,0.01705,135,2562,0.01204,0.02207
1992,4th Quintile,(1b) General Elementary School,0.13001,440,2562,0.11698,0.14303
1992,4th Quintile,(1c) Basic Vocational Qualification,0.34354,935,2562,0.32514,0.36193
1992,4th Quintile,(2) Intermediate General/Vocational Qualification,0.20262,575,2562,0.18705,0.21819
1992,4th Quintile,(2c_gen) General Maturity Certificate,0.02832,84,2562,0.02190,0.03475
1992,4th Quintile,(2c_voc) Vocational Maturity Certificate,0.04101,121,2562,0.03333,0.04869
1992,4th Quintile,(3a) Lower Tertiary Education,0.03485,120,2562,0.02774,0.04195
1992,4th Quintile,(3b) Higher Tertiary Education,0.04687,152,2562,0.03869,0.05506
1992,5th Quintile,(0) No qualification (yet),0.01228,32,2333,0.00781,0.01675
1992,5th Quintile,(1a) Inadequately completed,0.00725,43,2333,0.00381,0.01070
1992,5th Quintile,(1b) General Elementary School,0.06877,216,2333,0.05850,0.07904
1992,5th Quintile,(1c) Basic Vocational Qualification,0.27881,732,2333,0.26061,0.29701
1992,5th Quintile,(2) Intermediate General/Vocational Qualification,0.22276,571,2333,0.20587,0.23965
1992,5th Quintile,(2c_gen) General Maturity Certificate,0.02843,77,2333,0.02168,0.03517
1992,5th Quintile,(2c_voc) Vocational Maturity Certificate,0.06296,163,2333,0.05311,0.07282
1992,5th Quintile,(3a) Lower Tertiary Education,0.06763,177,2333,0.05744,0.07782
1992,5th Quintile,(3b) Higher Tertiary Education,0.13264,322,2333,0.11888,0.14641
1993,1st Quintile,(1a) Inadequately completed,0.03831,223,2535,0.03084,0.04578
1993,1st Quintile,(1b) General Elementary School,0.21372,621,2535,0.19776,0.22969
1993,1st Quintile,(1c) Basic Vocational Qualification,0.28069,830,2535,0.26319,0.29818
1993,1st Quintile,(2) Intermediate General/Vocational Qualification,0.14005,541,2535,0.12654,0.15356
1993,1st Quintile,(2c_gen) General Maturity Certificate,0.02024,74,2535,0.01475,0.02572
1993,1st Quintile,(2c_voc) Vocational Maturity Certificate,0.02012,74,2535,0.01466,0.02559
1993,1st Quintile,(3a) Lower Tertiary Education,0.02985,121,2535,0.02322,0.03647
1993,1st Quintile,(3b) Higher Tertiary Education,0.02090,51,2535,0.01533,0.02647
1993,2nd Quintile,(1a) Inadequately completed,0.02778,201,2741,0.02163,0.03393
1993,2nd Quintile,(1b) General Elementary School,0.16399,525,2741,0.15013,0.17786
1993,2nd Quintile,(1c) Basic Vocational Qualification,0.28748,899,2741,0.27054,0.30443
1993,2nd Quintile,(2) Intermediate General/Vocational Qualification,0.17847,717,2741,0.16413,0.19281
1993,2nd Quintile,(2c_gen) General Maturity Certificate,0.01909,74,2741,0.01397,0.02421
1993,2nd Quintile,(2c_voc) Vocational Maturity Certificate,0.02381,70,2741,0.01810,0.02952
1993,2nd Quintile,(3a) Lower Tertiary Education,0.03676,174,2741,0.02971,0.04381
1993,2nd Quintile,(3b) Higher Tertiary Education,0.02209,81,2741,0.01659,0.02759
1993,3rd Quintile,(1a) Inadequately completed,0.01963,145,2593,0.01429,0.02497
1993,3rd Quintile,(1b) General Elementary School,0.13545,439,2593,0.12228,0.14863
1993,3rd Quintile,(1c) Basic Vocational Qualification,0.29847,840,2593,0.28086,0.31609
1993,3rd Quintile,(2) Intermediate General/Vocational Qualification,0.19151,648,2593,0.17636,0.20666
1993,3rd Quintile,(2c_gen) General Maturity Certificate,0.02190,85,2593,0.01627,0.02754
1993,3rd Quintile,(2c_voc) Vocational Maturity Certificate,0.02937,94,2593,0.02287,0.03587
1993,3rd Quintile,(3a) Lower Tertiary Education,0.04742,205,2593,0.03923,0.05560
1993,3rd Quintile,(3b) Higher Tertiary Education,0.03469,137,2593,0.02764,0.04173
1993,4th Quintile,(1a) Inadequately completed,0.01456,108,2542,0.00990,0.01921
1993,4th Quintile,(1b) General Elementary School,0.12046,394,2542,0.10780,0.13312
1993,4th Quintile,(1c) Basic Vocational Qualification,0.32623,884,2542,0.30800,0.34446
1993,4th Quintile,(2) Intermediate General/Vocational Qualification,0.20275,600,2542,0.18712,0.21838
1993,4th Quintile,(2c_gen) General Maturity Certificate,0.02502,82,2542,0.01895,0.03109
1993,4th Quintile,(2c_voc) Vocational Maturity Certificate,0.04304,118,2542,0.03515,0.05094
1993,4th Quintile,(3a) Lower Tertiary Education,0.04633,159,2542,0.03816,0.05450
1993,4th Quintile,(3b) Higher Tertiary Education,0.05896,197,2542,0.04981,0.06812
1993,5th Quintile,(1a) Inadequately completed,0.00741,46,2299,0.00390,0.01092
1993,5th Quintile,(1b) General Elementary School,0.06453,204,2299,0.05449,0.07458
1993,5th Quintile,(1c) Basic Vocational Qualification,0.27160,709,2299,0.25342,0.28979
1993,5th Quintile,(2) Intermediate General/Vocational Qualification,0.23353,590,2299,0.21623,0.25083
1993,5th Quintile,(2c_gen) General Maturity Certificate,0.03033,82,2299,0.02332,0.03734
1993,5th Quintile,(2c_voc) Vocational Maturity Certificate,0.06078,157,2299,0.05101,0.07055
1993,5th Quintile,(3a) Lower Tertiary Education,0.06918,187,2299,0.05880,0.07955
1993,5th Quintile,(3b) Higher Tertiary Education,0.13473,324,2299,0.12077,0.14869
1994,1st Quintile,(0) No qualification (yet),0.00936,40,2434,0.00553,0.01318
1994,1st Quintile,(1a) Inadequately completed,0.03882,217,2434,0.03114,0.04649
1994,1st Quintile,(1b) General Elementary School,0.22006,624,2434,0.20360,0.23653
1994,1st Quintile,(1c) Basic Vocational Qualification,0.26957,767,2434,0.25194,0.28721
1994,1st Quintile,(2) Intermediate General/Vocational Qualification,0.12988,489,2434,0.11652,0.14324
1994,1st Quintile,(2c_gen) General Maturity Certificate,0.02708,94,2434,0.02063,0.03353
1994,1st Quintile,(2c_voc) Vocational Maturity Certificate,0.02366,79,2434,0.01762,0.02970
1994,1st Quintile,(3a) Lower Tertiary Education,0.02189,79,2434,0.01608,0.02770
1994,1st Quintile,(3b) Higher Tertiary Education,0.01893,45,2434,0.01351,0.02434
1994,2nd Quintile,(0) No qualification (yet),0.01068,48,2639,0.00676,0.01461
1994,2nd Quintile,(1a) Inadequately completed,0.02581,177,2639,0.01976,0.03186
1994,2nd Quintile,(1b) General Elementary School,0.15622,477,2639,0.14237,0.17008
1994,2nd Quintile,(1c) Basic Vocational Qualification,0.29665,900,2639,0.27922,0.31408
1994,2nd Quintile,(2) Intermediate General/Vocational Qualification,0.17486,668,2639,0.16037,0.18936
1994,2nd Quintile,(2c_gen) General Maturity Certificate,0.01614,56,2639,0.01133,0.02095
1994,2nd Quintile,(2c_voc) Vocational Maturity Certificate,0.02249,65,2639,0.01683,0.02815
1994,2nd Quintile,(3a) Lower Tertiary Education,0.03671,168,2639,0.02953,0.04389
1994,2nd Quintile,(3b) Higher Tertiary Education,0.02174,80,2639,0.01617,0.02730
1994,3rd Quintile,(0) No qualification (yet),0.01384,53,2652,0.00939,0.01828
1994,3rd Quintile,(1a) Inadequately completed,0.01719,124,2652,0.01224,0.02214
1994,3rd Quintile,(1b) General Elementary School,0.14398,451,2652,0.13062,0.15735
1994,3rd Quintile,(1c) Basic Vocational Qualification,0.31210,867,2652,0.29446,0.32974
1994,3rd Quintile,(2) Intermediate General/Vocational Qualification,0.17679,637,2652,0.16227,0.19131
1994,3rd Quintile,(2c_gen) General Maturity Certificate,0.01682,71,2652,0.01193,0.02172
1994,3rd Quintile,(2c_voc) Vocational Maturity Certificate,0.03568,106,2652,0.02861,0.04274
1994,3rd Quintile,(3a) Lower Tertiary Education,0.04689,207,2652,0.03885,0.05494
1994,3rd Quintile,(3b) Higher Tertiary Education,0.03445,136,2652,0.02750,0.04139
1994,4th Quintile,(0) No qualification (yet),0.01152,33,2487,0.00732,0.01571
1994,4th Quintile,(1a) Inadequately completed,0.01153,82,2487,0.00733,0.01573
1994,4th Quintile,(1b) General Elementary School,0.09439,314,2487,0.08289,0.10588
1994,4th Quintile,(1c) Basic Vocational Qualification,0.30841,822,2487,0.29025,0.32656
1994,4th Quintile,(2) Intermediate General/Vocational Qualification,0.21911,646,2487,0.20285,0.23537
1994,4th Quintile,(2c_gen) General Maturity Certificate,0.03652,111,2487,0.02914,0.04389
1994,4th Quintile,(2c_voc) Vocational Maturity Certificate,0.04431,123,2487,0.03622,0.05239
1994,4th Quintile,(3a) Lower Tertiary Education,0.05423,184,2487,0.04533,0.06314
1994,4th Quintile,(3b) Higher Tertiary Education,0.05796,172,2487,0.04878,0.06715
1994,5th Quintile,(1a) Inadequately completed,0.00849,45,2327,0.00476,0.01222
1994,5th Quintile,(1b) General Elementary School,0.05789,180,2327,0.04840,0.06738
1994,5th Quintile,(1c) Basic Vocational Qualification,0.26873,698,2327,0.25071,0.28675
1994,5th Quintile,(2) Intermediate General/Vocational Qualification,0.23511,608,2327,0.21788,0.25235
1994,5th Quintile,(2c_gen) General Maturity Certificate,0.02306,68,2327,0.01696,0.02916
1994,5th Quintile,(2c_voc) Vocational Maturity Certificate,0.05321,146,2327,0.04409,0.06233
1994,5th Quintile,(3a) Lower Tertiary Education,0.07598,211,2327,0.06521,0.08674
1994,5th Quintile,(3b) Higher Tertiary Education,0.15005,371,2327,0.13553,0.16456
1995,1st Quintile,(0) No qualification (yet),0.01335,60,2455,0.00881,0.01789
1995,1st Quintile,(1a) Inadequately completed,0.03453,211,2455,0.02731,0.04176
1995,1st Quintile,(1b) General Elementary School,0.19854,618,2455,0.18276,0.21432
1995,1st Quintile,(1c) Basic Vocational Qualification,0.25391,751,2455,0.23669,0.27114
1995,1st Quintile,(2) Intermediate General/Vocational Qualification,0.12062,467,2455,0.10773,0.13351
1995,1st Quintile,(2c_gen) General Maturity Certificate,0.03061,106,2455,0.02380,0.03743
1995,1st Quintile,(2c_voc) Vocational Maturity Certificate,0.03100,97,2455,0.02414,0.03786
1995,1st Quintile,(3a) Lower Tertiary Education,0.01632,66,2455,0.01131,0.02133
1995,1st Quintile,(3b) Higher Tertiary Education,0.03227,79,2455,0.02528,0.03926
1995,2nd Quintile,(0) No qualification (yet),0.01238,60,2786,0.00828,0.01649
1995,2nd Quintile,(1a) Inadequately completed,0.02327,185,2786,0.01767,0.02886
1995,2nd Quintile,(1b) General Elementary School,0.16058,506,2786,0.14695,0.17422
1995,2nd Quintile,(1c) Basic Vocational Qualification,0.29392,913,2786,0.27700,0.31084
1995,2nd Quintile,(2) Intermediate General/Vocational Qualification,0.16541,660,2786,0.15162,0.17921
1995,2nd Quintile,(2c_gen) General Maturity Certificate,0.02039,90,2786,0.01514,0.02564
1995,2nd Quintile,(2c_voc) Vocational Maturity Certificate,0.03023,109,2786,0.02387,0.03659
1995,2nd Quintile,(3a) Lower Tertiary Education,0.03369,152,2786,0.02699,0.04039
1995,2nd Quintile,(3b) Higher Tertiary Education,0.03472,111,2786,0.02792,0.04152
1995,3rd Quintile,(0) No qualification (yet),0.01482,62,2657,0.01023,0.01942
1995,3rd Quintile,(1a) Inadequately completed,0.01247,99,2657,0.00825,0.01669
1995,3rd Quintile,(1b) General Elementary School,0.13375,411,2657,0.12080,0.14669
1995,3rd Quintile,(1c) Basic Vocational Qualification,0.30714,868,2657,0.28959,0.32468
1995,3rd Quintile,(2) Intermediate General/Vocational Qualification,0.18819,685,2657,0.17332,0.20305
1995,3rd Quintile,(2c_gen) General Maturity Certificate,0.02449,97,2657,0.01861,0.03036
1995,3rd Quintile,(2c_voc) Vocational Maturity Certificate,0.03927,120,2657,0.03188,0.04666
1995,3rd Quintile,(3a) Lower Tertiary Education,0.04496,194,2657,0.03708,0.05284
1995,3rd Quintile,(3b) Higher Tertiary Education,0.03169,121,2657,0.02503,0.03835
1995,4th Quintile,(0) No qualification (yet),0.01208,37,2612,0.00789,0.01627
1995,4th Quintile,(1a) Inadequately completed,0.01179,78,2612,0.00765,0.01592
1995,4th Quintile,(1b) General Elementary School,0.09962,314,2612,0.08814,0.11111
1995,4th Quintile,(1c) Basic Vocational Qualification,0.32356,888,2612,0.30561,0.34150
1995,4th Quintile,(2) Intermediate General/Vocational Qualification,0.20548,679,2612,0.18998,0.22098
1995,4th Quintile,(2c_gen) General Maturity Certificate,0.02657,90,2612,0.02040,0.03274
1995,4th Quintile,(2c_voc) Vocational Maturity Certificate,0.05232,139,2612,0.04378,0.06086
1995,4th Quintile,(3a) Lower Tertiary Education,0.05425,196,2612,0.04556,0.06294
1995,4th Quintile,(3b) Higher Tertiary Education,0.06052,191,2612,0.05138,0.06967
1995,5th Quintile,(0) No qualification (yet),0.01487,46,2422,0.01005,0.01970
1995,5th Quintile,(1a) Inadequately completed,0.00505,42,2422,0.00223,0.00788
1995,5th Quintile,(1b) General Elementary School,0.05926,192,2422,0.04986,0.06867
1995,5th Quintile,(1c) Basic Vocational Qualification,0.24887,662,2422,0.23165,0.26609
1995,5th Quintile,(2) Intermediate General/Vocational Qualification,0.23523,624,2422,0.21834,0.25213
1995,5th Quintile,(2c_gen) General Maturity Certificate,0.02845,83,2422,0.02183,0.03507
1995,5th Quintile,(2c_voc) Vocational Maturity Certificate,0.04706,130,2422,0.03862,0.05549
1995,5th Quintile,(3a) Lower Tertiary Education,0.09125,256,2422,0.07978,0.10272
1995,5th Quintile,(3b) Higher Tertiary Education,0.15015,387,2422,0.13592,0.16438
1996,1st Quintile,(0) No qualification (yet),0.01575,64,2444,0.01081,0.02068
1996,1st Quintile,(1a) Inadequately completed,0.03517,203,2444,0.02787,0.04248
1996,1st Quintile,(1b) General Elementary School,0.20112,622,2444,0.18522,0.21701
1996,1st Quintile,(1c) Basic Vocational Qualification,0.24857,709,2444,0.23143,0.26570
1996,1st Quintile,(2) Intermediate General/Vocational Qualification,0.13037,491,2444,0.11702,0.14372
1996,1st Quintile,(2c_gen) General Maturity Certificate,0.03116,117,2444,0.02427,0.03804
1996,1st Quintile,(2c_voc) Vocational Maturity Certificate,0.03930,107,2444,0.03160,0.04701
1996,1st Quintile,(3a) Lower Tertiary Education,0.01920,71,2444,0.01376,0.02464
1996,1st Quintile,(3b) Higher Tertiary Education,0.02305,60,2444,0.01710,0.02900
1996,2nd Quintile,(0) No qualification (yet),0.01457,69,2662,0.01002,0.01912
1996,2nd Quintile,(1a) Inadequately completed,0.02192,157,2662,0.01636,0.02748
1996,2nd Quintile,(1b) General Elementary School,0.14331,471,2662,0.13000,0.15662
1996,2nd Quintile,(1c) Basic Vocational Qualification,0.30287,904,2662,0.28541,0.32033
1996,2nd Quintile,(2) Intermediate General/Vocational Qualification,0.16636,662,2662,0.15221,0.18051
1996,2nd Quintile,(2c_gen) General Maturity Certificate,0.01940,67,2662,0.01416,0.02464
1996,2nd Quintile,(2c_voc) Vocational Maturity Certificate,0.03285,101,2662,0.02608,0.03962
1996,2nd Quintile,(3a) Lower Tertiary Education,0.03093,141,2662,0.02435,0.03751
1996,2nd Quintile,(3b) Higher Tertiary Education,0.02697,90,2662,0.02081,0.03312
1996,3rd Quintile,(0) No qualification (yet),0.01581,56,2595,0.01101,0.02061
1996,3rd Quintile,(1a) Inadequately completed,0.01364,90,2595,0.00918,0.01810
1996,3rd Quintile,(1b) General Elementary School,0.12769,381,2595,0.11485,0.14053
1996,3rd Quintile,(1c) Basic Vocational Qualification,0.30913,878,2595,0.29134,0.32691
1996,3rd Quintile,(2) Intermediate General/Vocational Qualification,0.20272,694,2595,0.18725,0.21819
1996,3rd Quintile,(2c_gen) General Maturity Certificate,0.02186,86,2595,0.01624,0.02749
1996,3rd Quintile,(2c_voc) Vocational Maturity Certificate,0.03901,107,2595,0.03156,0.04646
1996,3rd Quintile,(3a) Lower Tertiary Education,0.04394,184,2595,0.03605,0.05182
1996,3rd Quintile,(3b) Higher Tertiary Education,0.03582,119,2595,0.02867,0.04297
1996,4th Quintile,(0) No qualification (yet),0.01365,49,2644,0.00923,0.01807
1996,4th Quintile,(1a) Inadequately completed,0.01096,72,2644,0.00699,0.01493
1996,4th Quintile,(1b) General Elementary School,0.10018,312,2644,0.08873,0.11163
1996,4th Quintile,(1c) Basic Vocational Qualification,0.31892,885,2644,0.30115,0.33669
1996,4th Quintile,(2) Intermediate General/Vocational Qualification,0.19790,675,2644,0.18271,0.21309
1996,4th Quintile,(2c_gen) General Maturity Certificate,0.02177,81,2644,0.01621,0.02734
1996,4th Quintile,(2c_voc) Vocational Maturity Certificate,0.04983,150,2644,0.04153,0.05813
1996,4th Quintile,(3a) Lower Tertiary Education,0.05771,207,2644,0.04882,0.06660
1996,4th Quintile,(3b) Higher Tertiary Education,0.06866,213,2644,0.05902,0.07830
1996,5th Quintile,(0) No qualification (yet),0.01694,49,2346,0.01171,0.02216
1996,5th Quintile,(1a) Inadequately completed,0.00513,32,2346,0.00224,0.00802
1996,5th Quintile,(1b) General Elementary School,0.05415,154,2346,0.04499,0.06331
1996,5th Quintile,(1c) Basic Vocational Qualification,0.24470,625,2346,0.22730,0.26210
1996,5th Quintile,(2) Intermediate General/Vocational Qualification,0.23087,594,2346,0.21382,0.24793
1996,5th Quintile,(2c_gen) General Maturity Certificate,0.02934,82,2346,0.02251,0.03617
1996,5th Quintile,(2c_voc) Vocational Maturity Certificate,0.05040,131,2346,0.04155,0.05926
1996,5th Quintile,(3a) Lower Tertiary Education,0.09380,270,2346,0.08200,0.10560
1996,5th Quintile,(3b) Higher Tertiary Education,0.15402,409,2346,0.13941,0.16863
1997,1st Quintile,(0) No qualification (yet),0.01641,72,2291,0.01120,0.02161
1997,1st Quintile,(1a) Inadequately completed,0.03488,181,2291,0.02737,0.04240
1997,1st Quintile,(1b) General Elementary School,0.21156,601,2291,0.19484,0.22829
1997,1st Quintile,(1c) Basic Vocational Qualification,0.24899,671,2291,0.23127,0.26670
1997,1st Quintile,(2) Intermediate General/Vocational Qualification,0.12860,465,2291,0.11488,0.14231
1997,1st Quintile,(2c_gen) General Maturity Certificate,0.02757,98,2291,0.02086,0.03427
1997,1st Quintile,(2c_voc) Vocational Maturity Certificate,0.03099,83,2291,0.02389,0.03809
1997,1st Quintile,(3a) Lower Tertiary Education,0.02150,61,2291,0.01556,0.02744
1997,1st Quintile,(3b) Higher Tertiary Education,0.02387,59,2291,0.01762,0.03013
1997,2nd Quintile,(0) No qualification (yet),0.01533,77,2685,0.01068,0.01998
1997,2nd Quintile,(1a) Inadequately completed,0.02755,169,2685,0.02135,0.03374
1997,2nd Quintile,(1b) General Elementary School,0.15320,489,2685,0.13957,0.16682
1997,2nd Quintile,(1c) Basic Vocational Qualification,0.30160,870,2685,0.28423,0.31896
1997,2nd Quintile,(2) Intermediate General/Vocational Qualification,0.17271,676,2685,0.15841,0.18701
1997,2nd Quintile,(2c_gen) General Maturity Certificate,0.01907,78,2685,0.01390,0.02425
1997,2nd Quintile,(2c_voc) Vocational Maturity Certificate,0.03305,100,2685,0.02629,0.03982
1997,2nd Quintile,(3a) Lower Tertiary Education,0.03102,146,2685,0.02446,0.03758
1997,2nd Quintile,(3b) Higher Tertiary Education,0.02041,80,2685,0.01506,0.02576
1997,3rd Quintile,(0) No qualification (yet),0.01543,61,2489,0.01059,0.02027
1997,3rd Quintile,(1a) Inadequately completed,0.01088,75,2489,0.00681,0.01496
1997,3rd Quintile,(1b) General Elementary School,0.11424,346,2489,0.10174,0.12674
1997,3rd Quintile,(1c) Basic Vocational Qualification,0.29916,843,2489,0.28117,0.31716
1997,3rd Quintile,(2) Intermediate General/Vocational Qualification,0.19905,685,2489,0.18336,0.21474
1997,3rd Quintile,(2c_gen) General Maturity Certificate,0.02504,81,2489,0.01890,0.03118
1997,3rd Quintile,(2c_voc) Vocational Maturity Certificate,0.04620,110,2489,0.03795,0.05445
1997,3rd Quintile,(3a) Lower Tertiary Education,0.03987,158,2489,0.03218,0.04756
1997,3rd Quintile,(3b) Higher Tertiary Education,0.03548,130,2489,0.02821,0.04275
1997,4th Quintile,(0) No qualification (yet),0.01358,50,2613,0.00914,0.01802
1997,4th Quintile,(1a) Inadequately completed,0.00800,63,2613,0.00458,0.01141
1997,4th Quintile,(1b) General Elementary School,0.08888,277,2613,0.07796,0.09979
1997,4th Quintile,(1c) Basic Vocational Qualification,0.32144,882,2613,0.30353,0.33935
1997,4th Quintile,(2) Intermediate General/Vocational Qualification,0.19734,639,2613,0.18207,0.21260
1997,4th Quintile,(2c_gen) General Maturity Certificate,0.02950,95,2613,0.02301,0.03599
1997,4th Quintile,(2c_voc) Vocational Maturity Certificate,0.05010,153,2613,0.04174,0.05847
1997,4th Quintile,(3a) Lower Tertiary Education,0.06761,239,2613,0.05798,0.07724
1997,4th Quintile,(3b) Higher Tertiary Education,0.07013,215,2613,0.06034,0.07992
1997,5th Quintile,(0) No qualification (yet),0.01681,52,2392,0.01166,0.02197
1997,5th Quintile,(1a) Inadequately completed,0.00634,32,2392,0.00316,0.00952
1997,5th Quintile,(1b) General Elementary School,0.05700,167,2392,0.04771,0.06629
1997,5th Quintile,(1c) Basic Vocational Qualification,0.24244,626,2392,0.22526,0.25962
1997,5th Quintile,(2) Intermediate General/Vocational Qualification,0.23190,615,2392,0.21498,0.24881
1997,5th Quintile,(2c_gen) General Maturity Certificate,0.02634,78,2392,0.01993,0.03276
1997,5th Quintile,(2c_voc) Vocational Maturity Certificate,0.05442,143,2392,0.04533,0.06352
1997,5th Quintile,(3a) Lower Tertiary Education,0.09260,269,2392,0.08098,0.10421
1997,5th Quintile,(3b) Higher Tertiary Education,0.15542,410,2392,0.14090,0.16994
1998,1st Quintile,(0) No qualification (yet),0.01838,74,2250,0.01283,0.02393
1998,1st Quintile,(1a) Inadequately completed,0.04097,190,2250,0.03278,0.04916
1998,1st Quintile,(1b) General Elementary School,0.19145,562,2250,0.17519,0.20772
1998,1st Quintile,(1c) Basic Vocational Qualification,0.23775,651,2250,0.22016,0.25535
1998,1st Quintile,(2) Intermediate General/Vocational Qualification,0.13819,459,2250,0.12393,0.15246
1998,1st Quintile,(2c_gen) General Maturity Certificate,0.03614,106,2250,0.02842,0.04385
1998,1st Quintile,(2c_voc) Vocational Maturity Certificate,0.03556,96,2250,0.02790,0.04321
1998,1st Quintile,(3a) Lower Tertiary Education,0.02001,59,2250,0.01422,0.02579
1998,1st Quintile,(3b) Higher Tertiary Education,0.01846,53,2250,0.01290,0.02402
1998,2nd Quintile,(0) No qualification (yet),0.01810,74,2478,0.01285,0.02335
1998,2nd Quintile,(1a) Inadequately completed,0.02492,127,2478,0.01878,0.03106
1998,2nd Quintile,(1b) General Elementary School,0.15441,469,2478,0.14018,0.16864
1998,2nd Quintile,(1c) Basic Vocational Qualification,0.28400,815,2478,0.26624,0.30176
1998,2nd Quintile,(2) Intermediate General/Vocational Qualification,0.17789,639,2478,0.16283,0.19295
1998,2nd Quintile,(2c_gen) General Maturity Certificate,0.01757,69,2478,0.01239,0.02274
1998,2nd Quintile,(2c_voc) Vocational Maturity Certificate,0.02363,82,2478,0.01765,0.02961
1998,2nd Quintile,(3a) Lower Tertiary Education,0.03121,126,2478,0.02436,0.03806
1998,2nd Quintile,(3b) Higher Tertiary Education,0.02813,77,2478,0.02162,0.03465
1998,3rd Quintile,(0) No qualification (yet),0.01763,71,2492,0.01247,0.02280
1998,3rd Quintile,(1a) Inadequately completed,0.01148,68,2492,0.00730,0.01567
1998,3rd Quintile,(1b) General Elementary School,0.12428,337,2492,0.11133,0.13724
1998,3rd Quintile,(1c) Basic Vocational Qualification,0.31596,839,2492,0.29771,0.33422
1998,3rd Quintile,(2) Intermediate General/Vocational Qualification,0.19340,675,2492,0.17789,0.20891
