year,bula_h,pli0082,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1995,North Rhine-Westphalia,Never,0.10297,370,2557,0.09118,0.11475
1995,Hesse,At least once per week,0.06033,58,936,0.04507,0.07559
1995,Hesse,At least once per month,0.22511,238,936,0.19834,0.25188
1995,Hesse,Seldom,0.43347,475,936,0.40171,0.46524
1995,Hesse,Never,0.12288,165,936,0.10184,0.14393
1995,"Rhineland-Palatinate, Saarland",At least once per week,0.03588,33,707,0.02216,0.04960
1995,"Rhineland-Palatinate, Saarland",At least once per month,0.22468,178,707,0.19389,0.25547
1995,"Rhineland-Palatinate, Saarland",Seldom,0.39332,370,707,0.35729,0.42936
1995,"Rhineland-Palatinate, Saarland",Never,0.14548,126,707,0.11947,0.17148
1995,Baden-Wuerttemberg,At least once per week,0.05417,88,1778,0.04364,0.06469
1995,Baden-Wuerttemberg,At least once per month,0.21232,451,1778,0.19330,0.23133
1995,Baden-Wuerttemberg,Seldom,0.44488,1003,1778,0.42178,0.46799
1995,Baden-Wuerttemberg,Never,0.09235,236,1778,0.07889,0.10581
1995,Bavaria,At least once per week,0.06032,109,1676,0.04892,0.07172
1995,Bavaria,At least once per month,0.25494,508,1676,0.23407,0.27581
1995,Bavaria,Seldom,0.41305,904,1676,0.38947,0.43663
1995,Bavaria,Never,0.09116,155,1676,0.07738,0.10495
1995,Berlin,At least once per week,0.06921,43,561,0.04819,0.09024
1995,Berlin,At least once per month,0.25136,167,561,0.21544,0.28729
1995,Berlin,Seldom,0.42748,289,561,0.38650,0.46845
1995,Berlin,Never,0.07417,62,561,0.05247,0.09587
1995,Brandenburg,At least once per month,0.21193,161,564,0.17817,0.24569
1995,Brandenburg,Seldom,0.47093,333,564,0.42970,0.51217
1995,Brandenburg,Never,0.10983,70,564,0.08400,0.13565
1995,Mecklenburg-Western Pomerania,At least once per month,0.25873,141,364,0.21368,0.30379
1995,Mecklenburg-Western Pomerania,Seldom,0.43541,223,364,0.38441,0.48642
1995,Saxony,At least once per week,0.04104,56,1089,0.02926,0.05283
1995,Saxony,At least once per month,0.25561,358,1089,0.22969,0.28153
1995,Saxony,Seldom,0.41409,568,1089,0.38482,0.44336
1995,Saxony,Never,0.10468,107,1089,0.08649,0.12287
1995,Saxony-Anhalt,At least once per week,0.04074,32,686,0.02594,0.05555
1995,Saxony-Anhalt,At least once per month,0.20314,184,686,0.17301,0.23327
1995,Saxony-Anhalt,Seldom,0.49981,401,686,0.46237,0.53726
1995,Saxony-Anhalt,Never,0.10313,69,686,0.08036,0.12591
1995,Thuringa,At least once per week,0.07087,52,650,0.05112,0.09061
1995,Thuringa,At least once per month,0.22328,191,650,0.19124,0.25532
1995,Thuringa,Seldom,0.40506,350,650,0.36729,0.44283
1995,Thuringa,Never,0.10554,57,650,0.08190,0.12918
1998,Schleswig-Holstein,At least once per month,0.22443,101,306,0.17761,0.27125
1998,Schleswig-Holstein,Seldom,0.48899,205,306,0.43289,0.54509
1998,Hamburg,At least once per month,0.22193,40,119,0.14695,0.29690
1998,Hamburg,Seldom,0.42456,79,119,0.33537,0.51374
1998,Lower Saxony,At least once per week,0.04517,62,1191,0.03337,0.05697
1998,Lower Saxony,At least once per month,0.20222,288,1191,0.17939,0.22504
1998,Lower Saxony,Seldom,0.48300,733,1191,0.45460,0.51139
1998,Lower Saxony,Never,0.07297,108,1191,0.05819,0.08775
1998,Bremen,Seldom,0.56510,66,66,0.44458,0.68562
1998,North Rhine-Westphalia,At least once per week,0.03205,103,2803,0.02553,0.03857
1998,North Rhine-Westphalia,At least once per month,0.19209,640,2803,0.17751,0.20668
1998,North Rhine-Westphalia,Seldom,0.49201,1741,2803,0.47350,0.51052
1998,North Rhine-Westphalia,Never,0.09168,319,2803,0.08099,0.10236
1998,Hesse,At least once per week,0.04784,52,935,0.03416,0.06153
1998,Hesse,At least once per month,0.21949,233,935,0.19295,0.24604
1998,Hesse,Seldom,0.46311,533,935,0.43113,0.49508
1998,Hesse,Never,0.09107,117,935,0.07262,0.10952
1998,"Rhineland-Palatinate, Saarland",At least once per week,0.04840,43,801,0.03353,0.06328
1998,"Rhineland-Palatinate, Saarland",At least once per month,0.18277,159,801,0.15599,0.20956
1998,"Rhineland-Palatinate, Saarland",Seldom,0.46561,476,801,0.43104,0.50018
1998,"Rhineland-Palatinate, Saarland",Never,0.12078,123,801,0.09820,0.14336
1998,Baden-Wuerttemberg,At least once per week,0.03552,77,1804,0.02698,0.04406
1998,Baden-Wuerttemberg,At least once per month,0.20229,401,1804,0.18375,0.22083
1998,Baden-Wuerttemberg,Seldom,0.48027,1101,1804,0.45721,0.50333
1998,Baden-Wuerttemberg,Never,0.09100,225,1804,0.07773,0.10428
1998,Bavaria,At least once per week,0.05517,108,1853,0.04477,0.06557
1998,Bavaria,At least once per month,0.24202,532,1853,0.22251,0.26152
1998,Bavaria,Seldom,0.45133,1068,1853,0.42867,0.47400
1998,Bavaria,Never,0.06870,145,1853,0.05718,0.08022
1998,Berlin,At least once per month,0.24622,153,498,0.20834,0.28409
1998,Berlin,Seldom,0.48470,309,498,0.44076,0.52864
1998,Berlin,Never,0.05549,36,498,0.03536,0.07562
1998,Brandenburg,At least once per month,0.17637,138,600,0.14585,0.20689
1998,Brandenburg,Seldom,0.51553,388,600,0.47551,0.55555
1998,Brandenburg,Never,0.12405,74,600,0.09765,0.15045
1998,Mecklenburg-Western Pomerania,At least once per month,0.21382,109,350,0.17080,0.25684
1998,Mecklenburg-Western Pomerania,Seldom,0.48184,241,350,0.42941,0.53426
1998,Saxony,At least once per week,0.04754,62,1171,0.03535,0.05973
1998,Saxony,At least once per month,0.22452,322,1171,0.20061,0.24843
1998,Saxony,Seldom,0.48154,698,1171,0.45291,0.51017
1998,Saxony,Never,0.07468,89,1171,0.05962,0.08975
1998,Saxony-Anhalt,At least once per week,0.04542,34,689,0.02986,0.06098
1998,Saxony-Anhalt,At least once per month,0.19445,155,689,0.16488,0.22403
1998,Saxony-Anhalt,Seldom,0.48897,408,689,0.45161,0.52632
1998,Saxony-Anhalt,Never,0.13829,92,689,0.11250,0.16409
1998,Thuringa,At least once per week,0.03035,34,728,0.01788,0.04281
1998,Thuringa,At least once per month,0.18138,174,728,0.15337,0.20939
1998,Thuringa,Seldom,0.50178,457,728,0.46544,0.53813
1998,Thuringa,Never,0.09180,63,728,0.07081,0.11279
2003,Schleswig-Holstein,At least once per month,0.18695,163,639,0.15669,0.21720
2003,Schleswig-Holstein,Seldom,0.51716,408,639,0.47838,0.55594
2003,Schleswig-Holstein,Never,0.10522,68,639,0.08141,0.12903
2003,Hamburg,At least once per month,0.20603,81,258,0.15658,0.25548
2003,Hamburg,Seldom,0.52670,177,258,0.46565,0.58774
2003,Lower Saxony,At least once per week,0.02936,72,1899,0.02176,0.03695
2003,Lower Saxony,At least once per month,0.19616,499,1899,0.17830,0.21402
2003,Lower Saxony,Seldom,0.49682,1145,1899,0.47432,0.51931
2003,Lower Saxony,Never,0.09903,183,1899,0.08559,0.11246
2003,Bremen,At least once per month,0.15316,41,136,0.09240,0.21391
2003,Bremen,Seldom,0.45776,95,136,0.37372,0.54180
2003,North Rhine-Westphalia,At least once per week,0.03797,208,4629,0.03247,0.04348
2003,North Rhine-Westphalia,At least once per month,0.18845,1099,4629,0.17718,0.19971
2003,North Rhine-Westphalia,Seldom,0.47307,2727,4629,0.45868,0.48745
2003,North Rhine-Westphalia,Never,0.12268,595,4629,0.11322,0.13213
2003,Hesse,At least once per week,0.03612,74,1491,0.02665,0.04560
2003,Hesse,At least once per month,0.20259,390,1491,0.18218,0.22300
2003,Hesse,Seldom,0.45156,844,1491,0.42629,0.47682
2003,Hesse,Never,0.11785,183,1491,0.10148,0.13422
2003,"Rhineland-Palatinate, Saarland",At least once per week,0.04242,73,1339,0.03162,0.05322
2003,"Rhineland-Palatinate, Saarland",At least once per month,0.16486,292,1339,0.14498,0.18474
2003,"Rhineland-Palatinate, Saarland",Seldom,0.44214,743,1339,0.41553,0.46876
2003,"Rhineland-Palatinate, Saarland",Never,0.15970,231,1339,0.14007,0.17933
2003,Baden-Wuerttemberg,At least once per week,0.02824,108,2670,0.02195,0.03452
2003,Baden-Wuerttemberg,At least once per month,0.20705,751,2670,0.19168,0.22243
2003,Baden-Wuerttemberg,Seldom,0.45229,1456,2670,0.43341,0.47117
2003,Baden-Wuerttemberg,Never,0.11098,355,2670,0.09906,0.12289
2003,Bavaria,At least once per week,0.04747,199,3098,0.03998,0.05496
2003,Bavaria,At least once per month,0.23029,922,3098,0.21546,0.24512
2003,Bavaria,Seldom,0.44522,1673,3098,0.42772,0.46273
2003,Bavaria,Never,0.10295,304,3098,0.09225,0.11365
2003,Berlin,At least once per week,0.04384,42,819,0.02981,0.05787
2003,Berlin,At least once per month,0.20605,209,819,0.17834,0.23377
2003,Berlin,Seldom,0.50043,500,819,0.46616,0.53469
2003,Berlin,Never,0.08538,68,819,0.06623,0.10453
2003,Brandenburg,At least once per month,0.19347,218,919,0.16791,0.21902
2003,Brandenburg,Seldom,0.52137,573,919,0.48906,0.55369
2003,Brandenburg,Never,0.13190,128,919,0.11001,0.15379
2003,Mecklenburg-Western Pomerania,At least once per week,0.05999,40,524,0.03964,0.08034
2003,Mecklenburg-Western Pomerania,At least once per month,0.20939,134,524,0.17452,0.24426
2003,Mecklenburg-Western Pomerania,Seldom,0.48322,297,524,0.44039,0.52605
2003,Mecklenburg-Western Pomerania,Never,0.11030,53,524,0.08345,0.13715
2003,Saxony,At least once per week,0.04727,86,1607,0.03689,0.05765
2003,Saxony,At least once per month,0.21155,415,1607,0.19157,0.23152
2003,Saxony,Seldom,0.49080,930,1607,0.46635,0.51525
2003,Saxony,Never,0.10991,176,1607,0.09461,0.12521
2003,Saxony-Anhalt,At least once per week,0.04289,51,932,0.02988,0.05591
2003,Saxony-Anhalt,At least once per month,0.18303,210,932,0.15819,0.20787
2003,Saxony-Anhalt,Seldom,0.50086,537,932,0.46874,0.53298
2003,Saxony-Anhalt,Never,0.14796,134,932,0.12515,0.17076
2003,Thuringa,At least once per week,0.03489,43,951,0.02322,0.04656
2003,Thuringa,At least once per month,0.18504,210,951,0.16035,0.20974
2003,Thuringa,Seldom,0.56304,617,951,0.53150,0.59458
2003,Thuringa,Never,0.08353,81,951,0.06594,0.10113
2008,Schleswig-Holstein,At least once per month,0.20374,140,526,0.16928,0.23819
2008,Schleswig-Holstein,Seldom,0.45615,294,526,0.41355,0.49876
2008,Schleswig-Holstein,Never,0.13545,92,526,0.10617,0.16472
2008,Hamburg,At least once per month,0.32653,102,241,0.26720,0.38586
2008,Hamburg,Seldom,0.42471,139,241,0.36217,0.48725
2008,Lower Saxony,At least once per week,0.02022,52,1734,0.01359,0.02684
2008,Lower Saxony,At least once per month,0.15910,374,1734,0.14188,0.17632
2008,Lower Saxony,Seldom,0.49464,1055,1734,0.47110,0.51818
2008,Lower Saxony,Never,0.15913,253,1734,0.14191,0.17635
2008,Bremen,At least once per month,0.22109,36,113,0.14424,0.29795
2008,Bremen,Seldom,0.48520,77,113,0.39264,0.57776
2008,North Rhine-Westphalia,At least once per week,0.02140,102,3908,0.01686,0.02593
2008,North Rhine-Westphalia,At least once per month,0.13396,724,3908,0.12328,0.14464
2008,North Rhine-Westphalia,Seldom,0.51380,2419,3908,0.49813,0.52947
2008,North Rhine-Westphalia,Never,0.15974,663,3908,0.14826,0.17123
2008,Hesse,At least once per week,0.02875,38,1306,0.01969,0.03782
2008,Hesse,At least once per month,0.16342,308,1306,0.14336,0.18348
2008,Hesse,Seldom,0.48573,767,1306,0.45862,0.51285
2008,Hesse,Never,0.13136,193,1306,0.11303,0.14969
2008,"Rhineland-Palatinate, Saarland",At least once per month,0.13701,202,1079,0.11648,0.15753
2008,"Rhineland-Palatinate, Saarland",Seldom,0.49158,665,1079,0.46174,0.52142
2008,"Rhineland-Palatinate, Saarland",Never,0.18235,212,1079,0.15930,0.20540
2008,Baden-Wuerttemberg,At least once per week,0.02026,55,2345,0.01455,0.02596
2008,Baden-Wuerttemberg,At least once per month,0.16736,527,2345,0.15225,0.18247
2008,Baden-Wuerttemberg,Seldom,0.50532,1452,2345,0.48508,0.52556
2008,Baden-Wuerttemberg,Never,0.12283,311,2345,0.10954,0.13612
2008,Bavaria,At least once per week,0.02626,95,2738,0.02027,0.03225
2008,Bavaria,At least once per month,0.19962,715,2738,0.18464,0.21459
2008,Bavaria,Seldom,0.47459,1589,2738,0.45588,0.49330
2008,Bavaria,Never,0.12945,339,2738,0.11688,0.14203
2008,Berlin,At least once per month,0.19059,168,694,0.16135,0.21983
2008,Berlin,Seldom,0.48515,421,694,0.44794,0.52236
2008,Berlin,Never,0.15677,105,694,0.12970,0.18384
2008,Brandenburg,At least once per month,0.15654,169,800,0.13135,0.18174
2008,Brandenburg,Seldom,0.49436,487,800,0.45969,0.52903
2008,Brandenburg,Never,0.18427,144,800,0.15739,0.21115
2008,Mecklenburg-Western Pomerania,At least once per month,0.16410,104,467,0.13047,0.19773
2008,Mecklenburg-Western Pomerania,Seldom,0.47366,269,467,0.42833,0.51900
2008,Mecklenburg-Western Pomerania,Never,0.20657,94,467,0.16981,0.24333
2008,Saxony,At least once per week,0.03131,62,1430,0.02228,0.04034
2008,Saxony,At least once per month,0.17963,299,1430,0.15972,0.19953
2008,Saxony,Seldom,0.50156,846,1430,0.47564,0.52749
2008,Saxony,Never,0.15467,223,1430,0.13592,0.17342
2008,Saxony-Anhalt,At least once per month,0.18270,162,793,0.15579,0.20962
2008,Saxony-Anhalt,Seldom,0.50841,493,793,0.47359,0.54323
2008,Saxony-Anhalt,Never,0.16783,138,793,0.14181,0.19386
2008,Thuringa,At least once per month,0.13242,150,857,0.10971,0.15513
2008,Thuringa,Seldom,0.57883,566,857,0.54575,0.61191
2008,Thuringa,Never,0.14924,141,857,0.12537,0.17311
2013,Schleswig-Holstein,At least once per week,0.02932,44,901,0.01830,0.04034
2013,Schleswig-Holstein,At least once per month,0.22158,267,901,0.19445,0.24871
2013,Schleswig-Holstein,Seldom,0.42656,489,901,0.39425,0.45888
2013,Schleswig-Holstein,Never,0.09562,101,901,0.07641,0.11483
2013,Hamburg,At least once per month,0.22269,150,385,0.18107,0.26430
2013,Hamburg,Seldom,0.40444,185,385,0.35536,0.45353
2013,Hamburg,Never,0.10748,50,385,0.07651,0.13846
2013,Lower Saxony,At least once per week,0.02951,90,2442,0.02280,0.03622
2013,Lower Saxony,At least once per month,0.20210,692,2442,0.18616,0.21803
2013,Lower Saxony,Seldom,0.42939,1380,2442,0.40975,0.44902
2013,Lower Saxony,Never,0.10246,280,2442,0.09043,0.11449
2013,Bremen,At least once per month,0.22230,56,152,0.15598,0.28862
2013,Bremen,Seldom,0.41177,96,152,0.33327,0.49027
2013,North Rhine-Westphalia,At least once per week,0.02643,199,5086,0.02202,0.03084
2013,North Rhine-Westphalia,At least once per month,0.18906,1367,5086,0.17830,0.19982
2013,North Rhine-Westphalia,Seldom,0.40988,2849,5086,0.39636,0.42340
2013,North Rhine-Westphalia,Never,0.11076,671,5086,0.10213,0.11938
2013,Hesse,At least once per week,0.02627,75,1749,0.01877,0.03377
2013,Hesse,At least once per month,0.18127,480,1749,0.16321,0.19933
2013,Hesse,Seldom,0.41990,971,1749,0.39676,0.44303
2013,Hesse,Never,0.10847,223,1749,0.09390,0.12305
2013,"Rhineland-Palatinate, Saarland",At least once per week,0.03140,69,1406,0.02228,0.04052
2013,"Rhineland-Palatinate, Saarland",At least once per month,0.17458,337,1406,0.15473,0.19443
2013,"Rhineland-Palatinate, Saarland",Seldom,0.42345,777,1406,0.39761,0.44929
2013,"Rhineland-Palatinate, Saarland",Never,0.12357,223,1406,0.10636,0.14078
2013,Baden-Wuerttemberg,At least once per week,0.03144,160,2998,0.02519,0.03769
2013,Baden-Wuerttemberg,At least once per month,0.20873,946,2998,0.19418,0.22328
2013,Baden-Wuerttemberg,Seldom,0.40021,1567,2998,0.38267,0.41775
2013,Baden-Wuerttemberg,Never,0.08664,325,2998,0.07657,0.09671
2013,Bavaria,At least once per week,0.03193,208,4005,0.02649,0.03738
2013,Bavaria,At least once per month,0.22131,1220,4005,0.20846,0.23417
2013,Bavaria,Seldom,0.38873,2126,4005,0.37363,0.40383
2013,Bavaria,Never,0.10976,451,4005,0.10008,0.11944
2013,Berlin,At least once per week,0.02708,53,982,0.01692,0.03724
2013,Berlin,At least once per month,0.19627,282,982,0.17142,0.22113
2013,Berlin,Seldom,0.45046,520,982,0.41932,0.48159
2013,Berlin,Never,0.09891,127,982,0.08023,0.11760
2013,Brandenburg,At least once per month,0.17266,228,985,0.14904,0.19627
2013,Brandenburg,Seldom,0.48713,590,985,0.45590,0.51836
2013,Brandenburg,Never,0.14025,167,985,0.11855,0.16194
2013,Mecklenburg-Western Pomerania,At least once per week,0.05028,42,586,0.03257,0.06799
2013,Mecklenburg-Western Pomerania,At least once per month,0.24403,171,586,0.20923,0.27884
2013,Mecklenburg-Western Pomerania,Seldom,0.42203,274,586,0.38200,0.46205
2013,Mecklenburg-Western Pomerania,Never,0.12742,99,586,0.10040,0.15444
2013,Saxony,At least once per week,0.04239,91,1702,0.03281,0.05196
2013,Saxony,At least once per month,0.20829,456,1702,0.18899,0.22759
2013,Saxony,Seldom,0.46774,918,1702,0.44402,0.49145
2013,Saxony,Never,0.12718,237,1702,0.11134,0.14301
2013,Saxony-Anhalt,At least once per week,0.01535,34,961,0.00757,0.02312
2013,Saxony-Anhalt,At least once per month,0.24112,257,961,0.21406,0.26818
2013,Saxony-Anhalt,Seldom,0.43142,515,961,0.40009,0.46275
2013,Saxony-Anhalt,Never,0.14478,155,961,0.12252,0.16704
2013,Thuringa,At least once per week,0.01736,32,989,0.00921,0.02550
2013,Thuringa,At least once per month,0.17334,222,989,0.14973,0.19694
2013,Thuringa,Seldom,0.51595,589,989,0.48479,0.54711
2013,Thuringa,Never,0.13700,146,989,0.11556,0.15844
2017,Schleswig-Holstein,At least once per month,0.00166,50,215,-0.00379,0.00711
2017,Schleswig-Holstein,Seldom,0.00288,87,215,-0.00430,0.01006
2017,Schleswig-Holstein,Never,0.00306,78,215,-0.00434,0.01046
2017,Lower Saxony,At least once per week,0.00080,61,500,-0.00168,0.00328
2017,Lower Saxony,At least once per month,0.00127,99,500,-0.00185,0.00439
2017,Lower Saxony,Seldom,0.00223,184,500,-0.00191,0.00637
2017,Lower Saxony,Never,0.00252,156,500,-0.00188,0.00692
2017,North Rhine-Westphalia,At least once per week,0.00061,76,944,-0.00097,0.00218
2017,North Rhine-Westphalia,At least once per month,0.00144,160,944,-0.00098,0.00385
2017,North Rhine-Westphalia,Seldom,0.00191,285,944,-0.00088,0.00469
2017,North Rhine-Westphalia,Never,0.00309,423,944,-0.00045,0.00664
2017,Hesse,At least once per month,0.00077,43,338,-0.00219,0.00372
2017,Hesse,Seldom,0.00145,111,338,-0.00261,0.00552
2017,Hesse,Never,0.00238,184,338,-0.00282,0.00758
2017,"Rhineland-Palatinate, Saarland",At least once per month,0.00112,46,237,-0.00315,0.00540
2017,"Rhineland-Palatinate, Saarland",Seldom,0.00250,95,237,-0.00387,0.00888
2017,"Rhineland-Palatinate, Saarland",Never,0.00258,96,237,-0.00389,0.00906
2017,Baden-Wuerttemberg,At least once per week,0.00033,42,456,-0.00134,0.00199
2017,Baden-Wuerttemberg,At least once per month,0.00096,83,456,-0.00188,0.00380
2017,Baden-Wuerttemberg,Seldom,0.00127,175,456,-0.00200,0.00454
2017,Baden-Wuerttemberg,Never,0.00147,156,456,-0.00205,0.00499
2017,Bavaria,At least once per month,0.00057,70,377,-0.00184,0.00298
2017,Bavaria,Seldom,0.00132,159,377,-0.00235,0.00499
2017,Bavaria,Never,0.00114,148,377,-0.00227,0.00454
2017,Berlin,Seldom,0.00135,35,70,-0.00732,0.01002
2017,Berlin,Never,0.00130,35,70,-0.00720,0.00980
2017,Brandenburg,Seldom,0.00131,37,93,-0.00608,0.00871
2017,Brandenburg,Never,0.00277,56,93,-0.00797,0.01352
2017,Saxony,Seldom,0.00165,61,126,-0.00547,0.00878
2017,Saxony,Never,0.00189,65,126,-0.00572,0.00951
2017,Saxony-Anhalt,Seldom,0.00383,57,91,-0.00893,0.01660
2017,Saxony-Anhalt,Never,0.00258,34,91,-0.00791,0.01308
2017,Thuringa,Never,0.00150,32,32,-0.01213,0.01513
2018,Schleswig-Holstein,At least once per week,0.00148,32,119,-0.00545,0.00840
2018,Schleswig-Holstein,At least once per month,0.00190,33,119,-0.00596,0.00975
2018,Schleswig-Holstein,Seldom,0.00213,54,119,-0.00619,0.01046
2018,Lower Saxony,At least once per week,0.00071,44,394,-0.00192,0.00333
2018,Lower Saxony,At least once per month,0.00191,114,394,-0.00241,0.00624
2018,Lower Saxony,Seldom,0.00294,196,394,-0.00241,0.00829
2018,Lower Saxony,Never,0.00090,40,394,-0.00207,0.00388
2018,North Rhine-Westphalia,At least once per week,0.00121,107,731,-0.00131,0.00373
2018,North Rhine-Westphalia,At least once per month,0.00175,228,731,-0.00128,0.00479
2018,North Rhine-Westphalia,Seldom,0.00186,226,731,-0.00127,0.00499
2018,North Rhine-Westphalia,Never,0.00157,170,731,-0.00130,0.00444
2018,Hesse,At least once per week,0.00071,45,348,-0.00209,0.00351
2018,Hesse,At least once per month,0.00128,80,348,-0.00248,0.00503
2018,Hesse,Seldom,0.00214,139,348,-0.00272,0.00699
2018,Hesse,Never,0.00171,84,348,-0.00264,0.00606
2018,"Rhineland-Palatinate, Saarland",At least once per week,0.00091,31,200,-0.00328,0.00511
2018,"Rhineland-Palatinate, Saarland",At least once per month,0.00155,45,200,-0.00391,0.00701
2018,"Rhineland-Palatinate, Saarland",Seldom,0.00282,76,200,-0.00455,0.01019
2018,"Rhineland-Palatinate, Saarland",Never,0.00197,48,200,-0.00419,0.00814
2018,Baden-Wuerttemberg,At least once per week,0.00086,95,333,-0.00230,0.00402
2018,Baden-Wuerttemberg,At least once per month,0.00132,94,333,-0.00259,0.00523
2018,Baden-Wuerttemberg,Seldom,0.00146,104,333,-0.00265,0.00556
2018,Baden-Wuerttemberg,Never,0.00048,40,333,-0.00187,0.00282
2018,Bavaria,At least once per week,0.00059,55,307,-0.00214,0.00333
2018,Bavaria,At least once per month,0.00088,68,307,-0.00245,0.00421
2018,Bavaria,Seldom,0.00111,116,307,-0.00262,0.00483
2018,Bavaria,Never,0.00079,68,307,-0.00235,0.00393
2018,Berlin,At least once per week,0.00151,33,75,-0.00733,0.01034
2018,Berlin,Seldom,0.00201,42,75,-0.00820,0.01222
2018,Saxony,Seldom,0.00115,44,44,-0.00897,0.01126
2018,Saxony-Anhalt,Seldom,0.00404,40,40,-0.01587,0.02396
2019,Schleswig-Holstein,At least once per week,0.04391,72,1122,0.03192,0.05591
2019,Schleswig-Holstein,At least once per month,0.25617,352,1122,0.23062,0.28172
2019,Schleswig-Holstein,Seldom,0.41946,567,1122,0.39058,0.44835
2019,Schleswig-Holstein,Never,0.08387,131,1122,0.06764,0.10009
2019,Hamburg,At least once per month,0.23350,185,553,0.19821,0.26879
2019,Hamburg,Seldom,0.45119,292,553,0.40968,0.49271
2019,Hamburg,Never,0.11438,76,553,0.08783,0.14093
2019,Lower Saxony,At least once per week,0.04272,152,2842,0.03528,0.05016
2019,Lower Saxony,At least once per month,0.26464,1080,2842,0.24842,0.28086
2019,Lower Saxony,Seldom,0.45020,1356,2842,0.43191,0.46850
2019,Lower Saxony,Never,0.07881,254,2842,0.06890,0.08871
2019,Bremen,At least once per month,0.25171,100,235,0.19610,0.30732
2019,Bremen,Seldom,0.50055,135,235,0.43649,0.56462
2019,North Rhine-Westphalia,Daily,0.00124,42,6184,0.00036,0.00211
2019,North Rhine-Westphalia,At least once per week,0.03347,378,6184,0.02899,0.03796
2019,North Rhine-Westphalia,At least once per month,0.25354,1930,6184,0.24269,0.26438
2019,North Rhine-Westphalia,Seldom,0.44791,3111,6184,0.43552,0.46031
2019,North Rhine-Westphalia,Never,0.10917,723,6184,0.10140,0.11694
2019,Hesse,At least once per week,0.04615,154,1970,0.03688,0.05542
2019,Hesse,At least once per month,0.28829,766,1970,0.26828,0.30829
2019,Hesse,Seldom,0.41577,888,1970,0.39400,0.43754
2019,Hesse,Never,0.08324,162,1970,0.07103,0.09544
2019,"Rhineland-Palatinate, Saarland",At least once per week,0.03357,88,1637,0.02484,0.04230
