year,age_gr,bula_h,pli0082,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2003,17-29 y.,Saxony-Anhalt,At least once per month,0.25101,51,151,0.18162,0.32040
2003,17-29 y.,Saxony-Anhalt,Seldom,0.59915,100,151,0.52072,0.67758
2003,17-29 y.,Thuringa,At least once per month,0.20264,44,183,0.14424,0.26104
2003,17-29 y.,Thuringa,Seldom,0.69723,139,183,0.63048,0.76398
2003,30-45 y.,Schleswig-Holstein,At least once per month,0.26005,46,160,0.19187,0.32824
2003,30-45 y.,Schleswig-Holstein,Seldom,0.61264,114,160,0.53691,0.68836
2003,30-45 y.,Hamburg,Seldom,0.67860,56,56,0.55518,0.80203
2003,30-45 y.,Lower Saxony,At least once per month,0.25406,157,607,0.21940,0.28872
2003,30-45 y.,Lower Saxony,Seldom,0.62705,396,607,0.58854,0.66555
2003,30-45 y.,Lower Saxony,Never,0.09438,54,607,0.07110,0.11766
2003,30-45 y.,North Rhine-Westphalia,At least once per week,0.04456,65,1480,0.03404,0.05507
2003,30-45 y.,North Rhine-Westphalia,At least once per month,0.23485,368,1480,0.21324,0.25645
2003,30-45 y.,North Rhine-Westphalia,Seldom,0.61518,907,1480,0.59039,0.63998
2003,30-45 y.,North Rhine-Westphalia,Never,0.09734,140,1480,0.08223,0.11245
2003,30-45 y.,Hesse,At least once per month,0.27882,147,476,0.23849,0.31915
2003,30-45 y.,Hesse,Seldom,0.56637,284,476,0.52180,0.61094
2003,30-45 y.,Hesse,Never,0.10555,45,476,0.07792,0.13319
2003,30-45 y.,"Rhineland-Palatinate, Saarland",At least once per month,0.23576,103,423,0.19527,0.27626
2003,30-45 y.,"Rhineland-Palatinate, Saarland",Seldom,0.59162,264,423,0.54472,0.63852
2003,30-45 y.,"Rhineland-Palatinate, Saarland",Never,0.12512,56,423,0.09355,0.15669
2003,30-45 y.,Baden-Wuerttemberg,At least once per month,0.29511,298,894,0.26520,0.32503
2003,30-45 y.,Baden-Wuerttemberg,Seldom,0.57679,500,894,0.54438,0.60919
2003,30-45 y.,Baden-Wuerttemberg,Never,0.09631,96,894,0.07696,0.11566
2003,30-45 y.,Bavaria,At least once per week,0.05984,63,1010,0.04521,0.07448
2003,30-45 y.,Bavaria,At least once per month,0.30747,321,1010,0.27900,0.33595
2003,30-45 y.,Bavaria,Seldom,0.52773,556,1010,0.49693,0.55854
2003,30-45 y.,Bavaria,Never,0.09227,70,1010,0.07441,0.11013
2003,30-45 y.,Berlin,At least once per month,0.25389,51,203,0.19387,0.31391
2003,30-45 y.,Berlin,Seldom,0.58066,152,203,0.51261,0.64871
2003,30-45 y.,Brandenburg,At least once per month,0.19496,50,205,0.14060,0.24933
2003,30-45 y.,Brandenburg,Seldom,0.67214,155,205,0.60772,0.73656
2003,30-45 y.,Mecklenburg-Western Pomerania,At least once per month,0.35286,49,133,0.27134,0.43438
2003,30-45 y.,Mecklenburg-Western Pomerania,Seldom,0.47407,84,133,0.38888,0.55925
2003,30-45 y.,Saxony,At least once per month,0.26460,129,458,0.22415,0.30504
2003,30-45 y.,Saxony,Seldom,0.61304,295,458,0.56838,0.65769
2003,30-45 y.,Saxony,Never,0.07384,34,458,0.04986,0.09782
2003,30-45 y.,Saxony-Anhalt,At least once per month,0.18461,50,230,0.13435,0.23486
2003,30-45 y.,Saxony-Anhalt,Seldom,0.63188,147,230,0.56941,0.69435
2003,30-45 y.,Saxony-Anhalt,Never,0.13789,33,230,0.09323,0.18255
2003,30-45 y.,Thuringa,At least once per month,0.23929,61,236,0.18474,0.29384
2003,30-45 y.,Thuringa,Seldom,0.60663,175,236,0.54417,0.66909
2003,46-65 y.,Schleswig-Holstein,At least once per month,0.22515,68,227,0.17069,0.27960
2003,46-65 y.,Schleswig-Holstein,Seldom,0.68316,159,227,0.62250,0.74382
2003,46-65 y.,Hamburg,At least once per month,0.30302,41,107,0.21553,0.39051
2003,46-65 y.,Hamburg,Seldom,0.52515,66,107,0.43008,0.62022
2003,46-65 y.,Lower Saxony,At least once per month,0.24940,184,580,0.21415,0.28464
2003,46-65 y.,Lower Saxony,Seldom,0.58502,343,580,0.54488,0.62515
2003,46-65 y.,Lower Saxony,Never,0.12114,53,580,0.09456,0.14771
2003,46-65 y.,Bremen,Seldom,0.57529,35,35,0.40913,0.74144
2003,46-65 y.,North Rhine-Westphalia,At least once per week,0.04908,81,1611,0.03853,0.05964
2003,46-65 y.,North Rhine-Westphalia,At least once per month,0.22875,383,1611,0.20823,0.24927
2003,46-65 y.,North Rhine-Westphalia,Seldom,0.57685,965,1611,0.55272,0.60099
2003,46-65 y.,North Rhine-Westphalia,Never,0.13521,182,1611,0.11851,0.15192
2003,46-65 y.,Hesse,At least once per month,0.27234,139,496,0.23312,0.31155
2003,46-65 y.,Hesse,Seldom,0.52968,296,496,0.48571,0.57365
2003,46-65 y.,Hesse,Never,0.15202,61,496,0.12039,0.18366
2003,46-65 y.,"Rhineland-Palatinate, Saarland",At least once per month,0.23549,105,395,0.19359,0.27738
2003,46-65 y.,"Rhineland-Palatinate, Saarland",Seldom,0.54957,239,395,0.50044,0.59870
2003,46-65 y.,"Rhineland-Palatinate, Saarland",Never,0.14787,51,395,0.11282,0.18292
2003,46-65 y.,Baden-Wuerttemberg,At least once per week,0.04576,43,862,0.03180,0.05972
2003,46-65 y.,Baden-Wuerttemberg,At least once per month,0.24412,239,862,0.21543,0.27282
2003,46-65 y.,Baden-Wuerttemberg,Seldom,0.60127,486,862,0.56856,0.63398
2003,46-65 y.,Baden-Wuerttemberg,Never,0.10179,94,862,0.08159,0.12198
2003,46-65 y.,Bavaria,At least once per week,0.06146,75,1027,0.04677,0.07616
2003,46-65 y.,Bavaria,At least once per month,0.27944,307,1027,0.25198,0.30690
2003,46-65 y.,Bavaria,Seldom,0.53675,550,1027,0.50624,0.56727
2003,46-65 y.,Bavaria,Never,0.11580,95,1027,0.09622,0.13537
2003,46-65 y.,Berlin,At least once per month,0.23677,85,252,0.18418,0.28936
2003,46-65 y.,Berlin,Seldom,0.58701,167,252,0.52609,0.64792
2003,46-65 y.,Brandenburg,At least once per month,0.27024,95,335,0.22261,0.31787
2003,46-65 y.,Brandenburg,Seldom,0.61653,206,335,0.56438,0.66867
2003,46-65 y.,Brandenburg,Never,0.09855,34,335,0.06658,0.13051
2003,46-65 y.,Mecklenburg-Western Pomerania,At least once per month,0.20955,45,155,0.14527,0.27384
2003,46-65 y.,Mecklenburg-Western Pomerania,Seldom,0.61253,110,155,0.53559,0.68948
2003,46-65 y.,Saxony,At least once per week,0.05480,32,547,0.03571,0.07389
2003,46-65 y.,Saxony,At least once per month,0.26820,155,547,0.23104,0.30536
2003,46-65 y.,Saxony,Seldom,0.55977,304,547,0.51813,0.60141
2003,46-65 y.,Saxony,Never,0.11512,56,547,0.08835,0.14190
2003,46-65 y.,Saxony-Anhalt,At least once per month,0.23883,81,331,0.19283,0.28483
2003,46-65 y.,Saxony-Anhalt,Seldom,0.56023,209,331,0.50668,0.61379
2003,46-65 y.,Saxony-Anhalt,Never,0.14449,41,331,0.10655,0.18242
2003,46-65 y.,Thuringa,At least once per month,0.20754,75,293,0.16102,0.25406
2003,46-65 y.,Thuringa,Seldom,0.69270,218,293,0.63978,0.74562
2003,66 and older,Schleswig-Holstein,At least once per month,0.20788,33,98,0.12713,0.28864
2003,66 and older,Schleswig-Holstein,Seldom,0.52184,65,98,0.42243,0.62125
2003,66 and older,Lower Saxony,At least once per month,0.19515,69,319,0.15159,0.23871
2003,66 and older,Lower Saxony,Seldom,0.56001,196,319,0.50545,0.61457
2003,66 and older,Lower Saxony,Never,0.17952,54,319,0.13734,0.22171
2003,66 and older,North Rhine-Westphalia,At least once per week,0.04421,36,759,0.02958,0.05885
2003,66 and older,North Rhine-Westphalia,At least once per month,0.21415,174,759,0.18495,0.24336
2003,66 and older,North Rhine-Westphalia,Seldom,0.47376,371,759,0.43821,0.50931
2003,66 and older,North Rhine-Westphalia,Never,0.25055,178,759,0.21970,0.28139
2003,66 and older,Hesse,At least once per month,0.22673,52,210,0.16996,0.28349
2003,66 and older,Hesse,Seldom,0.47919,105,210,0.41146,0.54692
2003,66 and older,Hesse,Never,0.23826,53,210,0.18050,0.29602
2003,66 and older,"Rhineland-Palatinate, Saarland",At least once per month,0.14395,41,234,0.09887,0.18902
2003,66 and older,"Rhineland-Palatinate, Saarland",Seldom,0.42247,104,234,0.35905,0.48590
2003,66 and older,"Rhineland-Palatinate, Saarland",Never,0.35380,89,234,0.29241,0.41520
2003,66 and older,Baden-Wuerttemberg,At least once per month,0.23507,83,348,0.19046,0.27969
2003,66 and older,Baden-Wuerttemberg,Seldom,0.44198,167,348,0.38973,0.49424
2003,66 and older,Baden-Wuerttemberg,Never,0.25890,98,348,0.21281,0.30498
2003,66 and older,Bavaria,At least once per week,0.05484,31,501,0.03488,0.07480
2003,66 and older,Bavaria,At least once per month,0.22907,140,501,0.19224,0.26591
2003,66 and older,Bavaria,Seldom,0.49692,245,501,0.45310,0.54075
2003,66 and older,Bavaria,Never,0.19860,85,501,0.16363,0.23357
2003,66 and older,Berlin,At least once per month,0.25155,31,94,0.16336,0.33974
2003,66 and older,Berlin,Seldom,0.55528,63,94,0.45428,0.65628
2003,66 and older,Brandenburg,At least once per month,0.17149,37,173,0.11516,0.22783
2003,66 and older,Brandenburg,Seldom,0.48558,91,173,0.41089,0.56027
2003,66 and older,Brandenburg,Never,0.28743,45,173,0.21980,0.35507
2003,66 and older,Mecklenburg-Western Pomerania,Seldom,0.52241,43,43,0.37135,0.67348
2003,66 and older,Saxony,At least once per month,0.21050,61,266,0.16142,0.25958
2003,66 and older,Saxony,Seldom,0.52047,146,266,0.46032,0.58062
2003,66 and older,Saxony,Never,0.22684,59,266,0.17642,0.27727
2003,66 and older,Saxony-Anhalt,Seldom,0.51181,81,124,0.42347,0.60015
2003,66 and older,Saxony-Anhalt,Never,0.28728,43,124,0.20731,0.36724
2003,66 and older,Thuringa,Seldom,0.58372,85,85,0.47831,0.68914
2008,17-29 y.,Schleswig-Holstein,Seldom,0.55392,55,55,0.42134,0.68651
2008,17-29 y.,Hamburg,Seldom,0.60673,38,38,0.44934,0.76413
2008,17-29 y.,Lower Saxony,At least once per month,0.15660,59,264,0.11268,0.20053
2008,17-29 y.,Lower Saxony,Seldom,0.51219,161,264,0.45178,0.57260
2008,17-29 y.,Lower Saxony,Never,0.23979,44,264,0.18819,0.29139
2008,17-29 y.,North Rhine-Westphalia,At least once per month,0.14485,98,583,0.11625,0.17344
2008,17-29 y.,North Rhine-Westphalia,Seldom,0.60299,384,583,0.56324,0.64274
2008,17-29 y.,North Rhine-Westphalia,Never,0.15947,101,583,0.12972,0.18921
2008,17-29 y.,Hesse,At least once per month,0.15847,35,158,0.10135,0.21560
2008,17-29 y.,Hesse,Seldom,0.58162,123,158,0.50445,0.65878
2008,17-29 y.,"Rhineland-Palatinate, Saarland",Seldom,0.54419,98,138,0.46079,0.62759
2008,17-29 y.,"Rhineland-Palatinate, Saarland",Never,0.20998,40,138,0.14177,0.27818
2008,17-29 y.,Baden-Wuerttemberg,At least once per month,0.16526,80,439,0.13047,0.20004
2008,17-29 y.,Baden-Wuerttemberg,Seldom,0.63563,305,439,0.59056,0.68070
2008,17-29 y.,Baden-Wuerttemberg,Never,0.10547,54,439,0.07670,0.13424
2008,17-29 y.,Bavaria,At least once per month,0.22422,103,416,0.18409,0.26434
2008,17-29 y.,Bavaria,Seldom,0.57241,261,416,0.52481,0.62000
2008,17-29 y.,Bavaria,Never,0.11089,52,416,0.08068,0.14110
2008,17-29 y.,Berlin,Seldom,0.55841,81,81,0.44959,0.66723
2008,17-29 y.,Brandenburg,Seldom,0.50776,67,67,0.38715,0.62838
2008,17-29 y.,Mecklenburg-Western Pomerania,Seldom,0.45053,41,41,0.29634,0.60472
2008,17-29 y.,Saxony,At least once per month,0.19947,49,235,0.14827,0.25068
2008,17-29 y.,Saxony,Seldom,0.56535,146,235,0.50184,0.62887
2008,17-29 y.,Saxony,Never,0.16097,40,235,0.11388,0.20806
2008,17-29 y.,Saxony-Anhalt,Seldom,0.48649,92,123,0.39780,0.57519
2008,17-29 y.,Saxony-Anhalt,Never,0.25069,31,123,0.17378,0.32760
2008,17-29 y.,Thuringa,Seldom,0.66719,101,101,0.57483,0.75955
2008,30-45 y.,Schleswig-Holstein,At least once per month,0.32835,41,110,0.24019,0.41652
2008,30-45 y.,Schleswig-Holstein,Seldom,0.52693,69,110,0.43320,0.62066
2008,30-45 y.,Lower Saxony,At least once per month,0.20285,104,479,0.16680,0.23890
2008,30-45 y.,Lower Saxony,Seldom,0.63770,314,479,0.59461,0.68080
2008,30-45 y.,Lower Saxony,Never,0.14434,61,479,0.11284,0.17585
2008,30-45 y.,North Rhine-Westphalia,At least once per month,0.16314,199,1076,0.14105,0.18523
2008,30-45 y.,North Rhine-Westphalia,Seldom,0.67141,732,1076,0.64333,0.69949
2008,30-45 y.,North Rhine-Westphalia,Never,0.14171,145,1076,0.12086,0.16256
2008,30-45 y.,Hesse,At least once per month,0.22602,98,372,0.18346,0.26858
2008,30-45 y.,Hesse,Seldom,0.60835,230,372,0.55868,0.65802
2008,30-45 y.,Hesse,Never,0.12511,44,372,0.09144,0.15877
2008,30-45 y.,"Rhineland-Palatinate, Saarland",At least once per month,0.15067,46,271,0.10800,0.19334
2008,30-45 y.,"Rhineland-Palatinate, Saarland",Seldom,0.70387,186,271,0.64941,0.75833
2008,30-45 y.,"Rhineland-Palatinate, Saarland",Never,0.14229,39,271,0.10062,0.18396
2008,30-45 y.,Baden-Wuerttemberg,At least once per month,0.21656,165,649,0.18485,0.24828
2008,30-45 y.,Baden-Wuerttemberg,Seldom,0.63156,411,649,0.59442,0.66870
2008,30-45 y.,Baden-Wuerttemberg,Never,0.12202,73,649,0.09682,0.14722
2008,30-45 y.,Bavaria,At least once per month,0.23185,194,763,0.20189,0.26182
2008,30-45 y.,Bavaria,Seldom,0.62082,495,763,0.58637,0.65527
2008,30-45 y.,Bavaria,Never,0.10473,74,763,0.08299,0.12648
2008,30-45 y.,Berlin,At least once per month,0.19422,35,133,0.12673,0.26171
2008,30-45 y.,Berlin,Seldom,0.58311,98,133,0.49900,0.66722
2008,30-45 y.,Brandenburg,At least once per month,0.13876,41,195,0.09011,0.18741
2008,30-45 y.,Brandenburg,Seldom,0.60758,122,195,0.53887,0.67629
2008,30-45 y.,Brandenburg,Never,0.22568,32,195,0.16685,0.28450
2008,30-45 y.,Mecklenburg-Western Pomerania,Seldom,0.67555,67,67,0.56260,0.78850
2008,30-45 y.,Saxony,At least once per month,0.22694,82,344,0.18261,0.27126
2008,30-45 y.,Saxony,Seldom,0.59201,221,344,0.53999,0.64402
2008,30-45 y.,Saxony,Never,0.13789,41,344,0.10140,0.17438
2008,30-45 y.,Saxony-Anhalt,At least once per month,0.23916,41,162,0.17327,0.30505
2008,30-45 y.,Saxony-Anhalt,Seldom,0.64844,121,162,0.57469,0.72219
2008,30-45 y.,Thuringa,At least once per month,0.17391,33,187,0.11944,0.22839
2008,30-45 y.,Thuringa,Seldom,0.72777,154,187,0.66380,0.79174
2008,46-65 y.,Schleswig-Holstein,At least once per month,0.18930,43,185,0.13270,0.24591
2008,46-65 y.,Schleswig-Holstein,Seldom,0.59575,108,185,0.52485,0.66666
2008,46-65 y.,Schleswig-Holstein,Never,0.16796,34,185,0.11395,0.22198
2008,46-65 y.,Hamburg,At least once per month,0.39903,37,82,0.29239,0.50568
2008,46-65 y.,Hamburg,Seldom,0.42538,45,82,0.31771,0.53305
2008,46-65 y.,Lower Saxony,At least once per month,0.19787,119,543,0.16433,0.23141
2008,46-65 y.,Lower Saxony,Seldom,0.61675,357,543,0.57582,0.65768
2008,46-65 y.,Lower Saxony,Never,0.15578,67,543,0.12525,0.18631
2008,46-65 y.,North Rhine-Westphalia,At least once per week,0.02692,33,1318,0.01818,0.03567
2008,46-65 y.,North Rhine-Westphalia,At least once per month,0.16643,260,1318,0.14631,0.18655
2008,46-65 y.,North Rhine-Westphalia,Seldom,0.62896,840,1318,0.60287,0.65505
2008,46-65 y.,North Rhine-Westphalia,Never,0.16696,185,1318,0.14682,0.18710
2008,46-65 y.,Hesse,At least once per month,0.21576,123,467,0.17841,0.25310
2008,46-65 y.,Hesse,Seldom,0.60895,291,467,0.56464,0.65325
2008,46-65 y.,Hesse,Never,0.14481,53,467,0.11286,0.17676
2008,46-65 y.,"Rhineland-Palatinate, Saarland",At least once per month,0.20528,89,407,0.16599,0.24457
2008,46-65 y.,"Rhineland-Palatinate, Saarland",Seldom,0.57709,251,407,0.52903,0.62514
2008,46-65 y.,"Rhineland-Palatinate, Saarland",Never,0.20184,67,407,0.16280,0.24089
2008,46-65 y.,Baden-Wuerttemberg,At least once per month,0.18735,167,736,0.15914,0.21556
2008,46-65 y.,Baden-Wuerttemberg,Seldom,0.64951,493,736,0.61502,0.68401
2008,46-65 y.,Baden-Wuerttemberg,Never,0.12006,76,736,0.09656,0.14356
2008,46-65 y.,Bavaria,At least once per week,0.02863,32,955,0.01805,0.03921
2008,46-65 y.,Bavaria,At least once per month,0.25262,276,955,0.22505,0.28020
2008,46-65 y.,Bavaria,Seldom,0.54447,538,955,0.51286,0.57607
2008,46-65 y.,Bavaria,Never,0.16943,109,955,0.14562,0.19323
2008,46-65 y.,Berlin,At least once per month,0.25403,72,273,0.20230,0.30577
2008,46-65 y.,Berlin,Seldom,0.51965,163,273,0.46028,0.57903
2008,46-65 y.,Berlin,Never,0.16146,38,273,0.11773,0.20519
2008,46-65 y.,Brandenburg,At least once per month,0.18098,52,274,0.13531,0.22665
2008,46-65 y.,Brandenburg,Seldom,0.56763,167,274,0.50886,0.62640
2008,46-65 y.,Brandenburg,Never,0.23628,55,274,0.18589,0.28667
2008,46-65 y.,Mecklenburg-Western Pomerania,At least once per month,0.22024,49,156,0.15500,0.28548
2008,46-65 y.,Mecklenburg-Western Pomerania,Seldom,0.55927,107,156,0.48110,0.63743
2008,46-65 y.,Saxony,At least once per month,0.20102,102,492,0.16557,0.23647
2008,46-65 y.,Saxony,Seldom,0.61055,320,492,0.56741,0.65368
2008,46-65 y.,Saxony,Never,0.16020,70,492,0.12775,0.19264
2008,46-65 y.,Saxony-Anhalt,At least once per month,0.17993,56,280,0.13485,0.22500
2008,46-65 y.,Saxony-Anhalt,Seldom,0.59238,184,280,0.53472,0.65004
2008,46-65 y.,Saxony-Anhalt,Never,0.17870,40,280,0.13374,0.22365
2008,46-65 y.,Thuringa,At least once per month,0.15812,55,288,0.11591,0.20033
2008,46-65 y.,Thuringa,Seldom,0.66258,194,288,0.60788,0.71728
2008,46-65 y.,Thuringa,Never,0.15880,39,288,0.11651,0.20108
2008,66 and older,Schleswig-Holstein,At least once per month,0.28860,44,106,0.20193,0.37526
2008,66 and older,Schleswig-Holstein,Seldom,0.43035,62,106,0.33564,0.52506
2008,66 and older,Hamburg,Seldom,0.50485,31,31,0.32594,0.68377
2008,66 and older,Lower Saxony,At least once per month,0.17988,92,396,0.14200,0.21776
2008,66 and older,Lower Saxony,Seldom,0.53242,223,396,0.48322,0.58163
2008,66 and older,Lower Saxony,Never,0.23000,81,396,0.18850,0.27150
2008,66 and older,North Rhine-Westphalia,At least once per month,0.15251,167,862,0.12850,0.17653
2008,66 and older,North Rhine-Westphalia,Seldom,0.50600,463,862,0.47261,0.53940
2008,66 and older,North Rhine-Westphalia,Never,0.29763,232,862,0.26709,0.32817
2008,66 and older,Hesse,At least once per month,0.15655,52,241,0.11057,0.20252
2008,66 and older,Hesse,Seldom,0.52059,123,241,0.45738,0.58379
2008,66 and older,Hesse,Never,0.25681,66,241,0.20153,0.31208
2008,66 and older,"Rhineland-Palatinate, Saarland",At least once per month,0.13699,44,240,0.09340,0.18058
2008,66 and older,"Rhineland-Palatinate, Saarland",Seldom,0.50991,130,240,0.44654,0.57329
2008,66 and older,"Rhineland-Palatinate, Saarland",Never,0.32981,66,240,0.27020,0.38941
2008,66 and older,Baden-Wuerttemberg,At least once per month,0.23037,115,466,0.19209,0.26864
2008,66 and older,Baden-Wuerttemberg,Seldom,0.49219,243,466,0.44675,0.53763
2008,66 and older,Baden-Wuerttemberg,Never,0.25216,108,466,0.21269,0.29163
2008,66 and older,Bavaria,At least once per month,0.22741,142,541,0.19206,0.26277
2008,66 and older,Bavaria,Seldom,0.50172,295,541,0.45954,0.54389
2008,66 and older,Bavaria,Never,0.22559,104,541,0.19034,0.26084
2008,66 and older,Berlin,At least once per month,0.23433,35,114,0.15623,0.31243
2008,66 and older,Berlin,Seldom,0.57469,79,114,0.48354,0.66585
2008,66 and older,Brandenburg,At least once per month,0.19697,48,216,0.14381,0.25014
2008,66 and older,Brandenburg,Seldom,0.57888,131,216,0.51288,0.64487
2008,66 and older,Brandenburg,Never,0.18514,37,216,0.13322,0.23706
2008,66 and older,Mecklenburg-Western Pomerania,Seldom,0.40849,54,86,0.30399,0.51299
2008,66 and older,Mecklenburg-Western Pomerania,Never,0.36188,32,86,0.25972,0.46404
2008,66 and older,Saxony,At least once per month,0.18884,66,297,0.14425,0.23342
2008,66 and older,Saxony,Seldom,0.50146,159,297,0.44450,0.55842
2008,66 and older,Saxony,Never,0.25177,72,297,0.20233,0.30122
2008,66 and older,Saxony-Anhalt,At least once per month,0.21153,39,179,0.15153,0.27153
2008,66 and older,Saxony-Anhalt,Seldom,0.53867,96,179,0.46544,0.61191
2008,66 and older,Saxony-Anhalt,Never,0.21953,44,179,0.15872,0.28034
2008,66 and older,Thuringa,At least once per month,0.12164,35,205,0.07678,0.16649
2008,66 and older,Thuringa,Seldom,0.56695,117,205,0.49895,0.63494
2008,66 and older,Thuringa,Never,0.29171,53,205,0.22933,0.35408
2013,17-29 y.,Schleswig-Holstein,At least once per month,0.22246,46,124,0.14896,0.29596
2013,17-29 y.,Schleswig-Holstein,Seldom,0.42167,78,124,0.33440,0.50894
2013,17-29 y.,Lower Saxony,At least once per month,0.20456,108,323,0.16050,0.24862
2013,17-29 y.,Lower Saxony,Seldom,0.44837,215,323,0.39405,0.50269
2013,17-29 y.,North Rhine-Westphalia,At least once per month,0.19345,196,739,0.16495,0.22195
2013,17-29 y.,North Rhine-Westphalia,Seldom,0.43186,459,739,0.39612,0.46760
2013,17-29 y.,North Rhine-Westphalia,Never,0.08646,84,739,0.06618,0.10674
2013,17-29 y.,Hesse,At least once per month,0.16672,58,190,0.11358,0.21986
2013,17-29 y.,Hesse,Seldom,0.42641,132,190,0.35591,0.49692
2013,17-29 y.,"Rhineland-Palatinate, Saarland",At least once per month,0.21616,49,169,0.15391,0.27840
2013,17-29 y.,"Rhineland-Palatinate, Saarland",Seldom,0.43897,120,169,0.36393,0.51401
2013,17-29 y.,Baden-Wuerttemberg,At least once per month,0.19048,115,400,0.15194,0.22901
2013,17-29 y.,Baden-Wuerttemberg,Seldom,0.44059,252,400,0.39187,0.48930
2013,17-29 y.,Baden-Wuerttemberg,Never,0.04856,33,400,0.02747,0.06966
2013,17-29 y.,Bavaria,At least once per week,0.04035,34,581,0.02433,0.05636
2013,17-29 y.,Bavaria,At least once per month,0.24083,177,581,0.20603,0.27563
2013,17-29 y.,Bavaria,Seldom,0.41623,328,581,0.37611,0.45635
2013,17-29 y.,Bavaria,Never,0.05225,42,581,0.03414,0.07036
2013,17-29 y.,Berlin,At least once per month,0.19152,40,108,0.11696,0.26608
2013,17-29 y.,Berlin,Seldom,0.44668,68,108,0.35248,0.54088
2013,17-29 y.,Brandenburg,Seldom,0.55042,57,57,0.42013,0.68071
2013,17-29 y.,Saxony,At least once per month,0.28494,62,223,0.22556,0.34432
2013,17-29 y.,Saxony,Seldom,0.47043,121,223,0.40477,0.53609
2013,17-29 y.,Saxony,Never,0.11888,40,223,0.07631,0.16146
2013,17-29 y.,Saxony-Anhalt,Seldom,0.43116,56,56,0.30027,0.56204
2013,17-29 y.,Thuringa,At least once per month,0.23847,35,111,0.15883,0.31811
2013,17-29 y.,Thuringa,Seldom,0.56661,76,111,0.47401,0.65922
2013,30-45 y.,Schleswig-Holstein,At least once per month,0.23988,108,269,0.18876,0.29100
2013,30-45 y.,Schleswig-Holstein,Seldom,0.50230,161,269,0.44244,0.56217
2013,30-45 y.,Hamburg,At least once per month,0.27789,56,118,0.19672,0.35907
2013,30-45 y.,Hamburg,Seldom,0.50766,62,118,0.41707,0.59825
2013,30-45 y.,Lower Saxony,At least once per month,0.24448,228,721,0.21309,0.27588
2013,30-45 y.,Lower Saxony,Seldom,0.48062,419,721,0.44413,0.51712
2013,30-45 y.,Lower Saxony,Never,0.08515,74,721,0.06476,0.10553
2013,30-45 y.,Bremen,Seldom,0.33862,31,31,0.16927,0.50797
2013,30-45 y.,North Rhine-Westphalia,At least once per week,0.03200,85,1617,0.02342,0.04059
2013,30-45 y.,North Rhine-Westphalia,At least once per month,0.22549,455,1617,0.20511,0.24586
2013,30-45 y.,North Rhine-Westphalia,Seldom,0.46082,891,1617,0.43652,0.48513
2013,30-45 y.,North Rhine-Westphalia,Never,0.08174,186,1617,0.06838,0.09509
2013,30-45 y.,Hesse,At least once per week,0.03812,36,568,0.02236,0.05389
2013,30-45 y.,Hesse,At least once per month,0.23666,163,568,0.20167,0.27164
2013,30-45 y.,Hesse,Seldom,0.47932,311,568,0.43819,0.52044
2013,30-45 y.,Hesse,Never,0.07484,58,568,0.05318,0.09650
2013,30-45 y.,"Rhineland-Palatinate, Saarland",At least once per month,0.14992,77,377,0.11384,0.18600
2013,30-45 y.,"Rhineland-Palatinate, Saarland",Seldom,0.51666,234,377,0.46614,0.56717
2013,30-45 y.,"Rhineland-Palatinate, Saarland",Never,0.12634,66,377,0.09276,0.15992
2013,30-45 y.,Baden-Wuerttemberg,At least once per week,0.05440,80,1027,0.04052,0.06828
2013,30-45 y.,Baden-Wuerttemberg,At least once per month,0.27621,372,1027,0.24885,0.30357
2013,30-45 y.,Baden-Wuerttemberg,Seldom,0.40129,495,1027,0.37130,0.43128
2013,30-45 y.,Baden-Wuerttemberg,Never,0.05484,80,1027,0.04091,0.06877
2013,30-45 y.,Bavaria,At least once per week,0.02458,66,1266,0.01605,0.03312
2013,30-45 y.,Bavaria,At least once per month,0.28667,444,1266,0.26175,0.31159
2013,30-45 y.,Bavaria,Seldom,0.43423,658,1266,0.40692,0.46155
2013,30-45 y.,Bavaria,Never,0.06401,98,1266,0.05052,0.07749
2013,30-45 y.,Berlin,At least once per month,0.25136,88,245,0.19693,0.30579
2013,30-45 y.,Berlin,Seldom,0.47666,157,245,0.41399,0.53933
2013,30-45 y.,Brandenburg,At least once per month,0.12412,54,233,0.08169,0.16655
2013,30-45 y.,Brandenburg,Seldom,0.67462,179,233,0.61433,0.73491
2013,30-45 y.,Mecklenburg-Western Pomerania,At least once per month,0.29552,51,134,0.21797,0.37306
2013,30-45 y.,Mecklenburg-Western Pomerania,Seldom,0.45783,83,134,0.37315,0.54250
2013,30-45 y.,Saxony,At least once per week,0.05073,37,533,0.03208,0.06938
2013,30-45 y.,Saxony,At least once per month,0.25786,153,533,0.22068,0.29503
2013,30-45 y.,Saxony,Seldom,0.55499,290,533,0.51276,0.59722
2013,30-45 y.,Saxony,Never,0.09312,53,533,0.06843,0.11782
2013,30-45 y.,Saxony-Anhalt,At least once per month,0.31004,74,289,0.25662,0.36345
2013,30-45 y.,Saxony-Anhalt,Seldom,0.48665,173,289,0.42892,0.54437
2013,30-45 y.,Saxony-Anhalt,Never,0.12158,42,289,0.08384,0.15933
2013,30-45 y.,Thuringa,At least once per month,0.26002,72,242,0.20464,0.31541
2013,30-45 y.,Thuringa,Seldom,0.57071,170,242,0.50822,0.63321
2013,46-65 y.,Schleswig-Holstein,At least once per month,0.30968,74,266,0.25402,0.36535
