year,bula_h,regtyp,hlc0083_h,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2007,North Rhine-Westphalia,Rural regions,No,0.97544,57,57,0.93490,1.01598
2007,Hesse,Urban regions,No,0.96996,627,627,0.95659,0.98333
2007,Hesse,Rural regions,No,0.99203,142,142,0.97735,1.00671
2007,"Rhineland-Palatinate, Saarland",Urban regions,No,0.95290,491,491,0.93414,0.97166
2007,Baden-Wuerttemberg,Urban regions,No,0.97158,1206,1206,0.96219,0.98096
2007,Baden-Wuerttemberg,Rural regions,No,0.99664,118,118,0.98614,1.00713
2007,Bavaria,Urban regions,No,0.97190,805,805,0.96047,0.98332
2007,Bavaria,Rural regions,No,0.98927,813,813,0.98219,0.99636
2007,Berlin,Urban regions,No,0.96052,453,453,0.94257,0.97847
2007,Brandenburg,Urban regions,No,0.99114,44,44,0.96314,1.01915
2007,Brandenburg,Rural regions,No,0.94419,419,419,0.92218,0.96619
2007,Mecklenburg-Western Pomerania,Urban regions,No,0.97680,37,37,0.92763,1.02598
2007,Mecklenburg-Western Pomerania,Rural regions,No,0.92660,224,224,0.89237,0.96083
2007,Saxony,Urban regions,No,0.96242,408,408,0.94395,0.98090
2007,Saxony,Rural regions,No,0.97321,404,404,0.95744,0.98897
2007,Saxony-Anhalt,Urban regions,No,0.95669,91,91,0.91463,0.99874
2007,Saxony-Anhalt,Rural regions,No,0.92389,347,347,0.89595,0.95183
2007,Thuringa,Urban regions,No,0.94856,135,135,0.91115,0.98596
2007,Thuringa,Rural regions,No,0.98105,340,340,0.96654,0.99557
2008,Schleswig-Holstein,Rural regions,No,0.97254,193,193,0.94942,0.99565
2008,Hamburg,Urban regions,No,0.98538,182,182,0.96789,1.00286
2008,Lower Saxony,Urban regions,No,0.98155,465,465,0.96930,0.99379
2008,Lower Saxony,Rural regions,No,0.97420,481,481,0.96002,0.98839
2008,North Rhine-Westphalia,Urban regions,Yes,0.02930,52,2123,0.02213,0.03648
2008,North Rhine-Westphalia,Urban regions,No,0.97070,2071,2123,0.96352,0.97787
2008,Hesse,Urban regions,No,0.96936,594,594,0.95549,0.98323
2008,Hesse,Rural regions,No,0.99124,128,128,0.97503,1.00745
2008,"Rhineland-Palatinate, Saarland",Urban regions,No,0.97581,466,466,0.96184,0.98977
2008,"Rhineland-Palatinate, Saarland",Rural regions,No,0.98587,144,144,0.96652,1.00521
2008,Baden-Wuerttemberg,Urban regions,No,0.97547,1141,1141,0.96648,0.98445
2008,Bavaria,Urban regions,No,0.97246,748,748,0.96072,0.98419
2008,Bavaria,Rural regions,No,0.98628,762,762,0.97802,0.99455
2008,Berlin,Urban regions,No,0.96623,442,442,0.94937,0.98309
2008,Brandenburg,Rural regions,No,0.94742,406,406,0.92568,0.96916
2008,Mecklenburg-Western Pomerania,Urban regions,No,0.93365,38,38,0.85346,1.01385
2008,Mecklenburg-Western Pomerania,Rural regions,No,0.95272,225,225,0.92492,0.98051
2008,Saxony,Urban regions,No,0.96460,396,396,0.94638,0.98282
2008,Saxony,Rural regions,No,0.99147,386,386,0.98228,1.00065
2008,Saxony-Anhalt,Urban regions,No,0.97746,94,94,0.94729,1.00763
2008,Saxony-Anhalt,Rural regions,No,0.93920,324,324,0.91314,0.96526
2008,Thuringa,Urban regions,No,0.93078,134,134,0.88764,0.97392
2008,Thuringa,Rural regions,No,0.95595,315,315,0.93325,0.97865
2009,Schleswig-Holstein,Rural regions,No,0.97073,186,186,0.94644,0.99502
2009,Hamburg,Urban regions,No,0.98006,172,172,0.95911,1.00102
2009,Lower Saxony,Urban regions,No,0.96522,428,428,0.94784,0.98260
2009,Lower Saxony,Rural regions,No,0.98503,467,467,0.97401,0.99606
2009,North Rhine-Westphalia,Urban regions,Yes,0.02687,46,1973,0.01973,0.03401
2009,North Rhine-Westphalia,Urban regions,No,0.97313,1927,1973,0.96599,0.98027
2009,North Rhine-Westphalia,Rural regions,No,0.90545,53,53,0.82592,0.98497
2009,Hesse,Urban regions,No,0.97748,559,559,0.96517,0.98979
2009,Hesse,Rural regions,No,0.99529,128,128,0.98339,1.00720
2009,"Rhineland-Palatinate, Saarland",Urban regions,No,0.96834,436,436,0.95188,0.98479
2009,"Rhineland-Palatinate, Saarland",Rural regions,No,0.99808,132,132,0.99058,1.00558
2009,Baden-Wuerttemberg,Urban regions,No,0.98320,1032,1032,0.97536,0.99105
2009,Baden-Wuerttemberg,Rural regions,No,0.99484,102,102,0.98088,1.00881
2009,Bavaria,Urban regions,No,0.98042,712,712,0.97024,0.99060
2009,Bavaria,Rural regions,No,0.99469,727,727,0.98941,0.99998
2009,Berlin,Urban regions,No,0.96820,430,430,0.95159,0.98480
2009,Brandenburg,Rural regions,No,0.92851,384,384,0.90271,0.95431
2009,Mecklenburg-Western Pomerania,Urban regions,No,0.99354,35,35,0.96660,1.02047
2009,Mecklenburg-Western Pomerania,Rural regions,No,0.93673,224,224,0.90478,0.96868
2009,Saxony,Urban regions,No,0.96346,373,373,0.94440,0.98253
2009,Saxony,Rural regions,No,0.98270,363,363,0.96927,0.99613
2009,Saxony-Anhalt,Urban regions,No,0.97546,89,89,0.94313,1.00778
2009,Saxony-Anhalt,Rural regions,No,0.92642,311,311,0.89736,0.95549
2009,Thuringa,Urban regions,No,0.94051,132,132,0.90000,0.98102
2009,Thuringa,Rural regions,No,0.97664,302,302,0.95958,0.99370
2010,Schleswig-Holstein,Urban regions,No,0.98193,147,147,0.96032,1.00354
2010,Schleswig-Holstein,Rural regions,No,0.94713,274,274,0.92059,0.97368
2010,Hamburg,Urban regions,No,0.94817,235,235,0.91976,0.97657
2010,Lower Saxony,Urban regions,No,0.93225,547,547,0.91118,0.95333
2010,Lower Saxony,Rural regions,Yes,0.01187,32,656,0.00358,0.02016
2010,Lower Saxony,Rural regions,No,0.95907,624,656,0.94390,0.97424
2010,Bremen,Urban regions,No,0.86427,92,92,0.79390,0.93464
2010,North Rhine-Westphalia,Urban regions,Yes,0.03304,150,2678,0.02627,0.03981
2010,North Rhine-Westphalia,Urban regions,No,0.93586,2528,2678,0.92658,0.94514
2010,North Rhine-Westphalia,Rural regions,No,0.90162,66,66,0.82922,0.97403
2010,Hesse,Urban regions,No,0.95612,728,728,0.94123,0.97101
2010,Hesse,Rural regions,No,0.94534,181,181,0.91213,0.97855
2010,"Rhineland-Palatinate, Saarland",Urban regions,No,0.93218,554,554,0.91122,0.95314
2010,"Rhineland-Palatinate, Saarland",Rural regions,No,0.95503,175,175,0.92424,0.98582
2010,Baden-Wuerttemberg,Urban regions,Yes,0.01753,45,1420,0.01070,0.02435
2010,Baden-Wuerttemberg,Urban regions,No,0.92577,1375,1420,0.91214,0.93941
2010,Baden-Wuerttemberg,Rural regions,No,0.94044,148,148,0.90218,0.97870
2010,Bavaria,Urban regions,No,0.95835,892,892,0.94523,0.97147
2010,Bavaria,Rural regions,Yes,0.01283,38,1058,0.00604,0.01961
2010,Bavaria,Rural regions,No,0.93546,1020,1058,0.92065,0.95028
2010,Berlin,Urban regions,No,0.92106,555,555,0.89860,0.94351
2010,Brandenburg,Urban regions,No,0.99571,45,45,0.97638,1.01503
2010,Brandenburg,Rural regions,No,0.91611,482,482,0.89134,0.94089
2010,Mecklenburg-Western Pomerania,Urban regions,No,0.76292,39,39,0.62769,0.89814
2010,Mecklenburg-Western Pomerania,Rural regions,Yes,0.06944,32,293,0.04028,0.09859
2010,Mecklenburg-Western Pomerania,Rural regions,No,0.90525,261,293,0.87166,0.93884
2010,Saxony,Urban regions,No,0.93295,451,451,0.90984,0.95606
2010,Saxony,Rural regions,No,0.89990,400,400,0.87045,0.92935
2010,Saxony-Anhalt,Urban regions,No,0.95045,93,93,0.90611,0.99480
2010,Saxony-Anhalt,Rural regions,No,0.88530,392,392,0.85371,0.91688
2010,Thuringa,Urban regions,No,0.94799,166,166,0.91410,0.98187
2010,Thuringa,Rural regions,No,0.90557,314,314,0.87317,0.93796
2011,Schleswig-Holstein,Urban regions,No,0.94534,163,163,0.91034,0.98035
2011,Schleswig-Holstein,Rural regions,Yes,0.03022,34,422,0.01387,0.04657
2011,Schleswig-Holstein,Rural regions,No,0.93442,388,422,0.91078,0.95807
2011,Hamburg,Urban regions,No,0.95606,256,256,0.93090,0.98122
2011,Lower Saxony,Urban regions,Yes,0.02895,38,675,0.01629,0.04161
2011,Lower Saxony,Urban regions,No,0.93571,637,675,0.91720,0.95423
2011,Lower Saxony,Rural regions,Yes,0.01605,37,809,0.00738,0.02471
2011,Lower Saxony,Rural regions,No,0.96087,772,809,0.94750,0.97424
2011,Bremen,Urban regions,No,0.93893,111,111,0.89418,0.98368
2011,North Rhine-Westphalia,Urban regions,Yes,0.03239,164,3153,0.02621,0.03857
2011,North Rhine-Westphalia,Urban regions,No,0.95283,2989,3153,0.94543,0.96023
2011,North Rhine-Westphalia,Rural regions,No,0.99691,85,85,0.98505,1.00878
2011,Hesse,Urban regions,No,0.93690,876,876,0.92079,0.95301
2011,Hesse,Rural regions,No,0.95489,220,220,0.92740,0.98238
2011,"Rhineland-Palatinate, Saarland",Urban regions,No,0.92403,657,657,0.90375,0.94431
2011,"Rhineland-Palatinate, Saarland",Rural regions,No,0.97308,237,237,0.95243,0.99373
2011,Baden-Wuerttemberg,Urban regions,Yes,0.01446,43,1729,0.00883,0.02009
2011,Baden-Wuerttemberg,Urban regions,No,0.96042,1686,1729,0.95122,0.96961
2011,Baden-Wuerttemberg,Rural regions,No,0.92877,215,215,0.89431,0.96323
2011,Bavaria,Urban regions,No,0.96651,1137,1137,0.95605,0.97698
2011,Bavaria,Rural regions,Yes,0.01589,46,1351,0.00922,0.02256
2011,Bavaria,Rural regions,No,0.94121,1305,1351,0.92866,0.95376
2011,Berlin,Urban regions,No,0.92594,632,632,0.90551,0.94637
2011,Brandenburg,Urban regions,No,0.96339,56,56,0.91375,1.01302
2011,Brandenburg,Rural regions,No,0.94149,582,582,0.92241,0.96058
2011,Mecklenburg-Western Pomerania,Urban regions,No,0.71393,32,32,0.55484,0.87302
2011,Mecklenburg-Western Pomerania,Rural regions,Yes,0.08242,45,352,0.05365,0.11119
2011,Mecklenburg-Western Pomerania,Rural regions,No,0.88404,307,352,0.85055,0.91754
2011,Saxony,Urban regions,Yes,0.02358,33,548,0.01086,0.03629
2011,Saxony,Urban regions,No,0.93451,515,548,0.91378,0.95524
2011,Saxony,Rural regions,No,0.92346,445,445,0.89873,0.94819
2011,Saxony-Anhalt,Urban regions,No,0.95535,134,134,0.92025,0.99045
2011,Saxony-Anhalt,Rural regions,No,0.92612,470,470,0.90244,0.94979
2011,Thuringa,Urban regions,No,0.94305,203,203,0.91109,0.97501
2011,Thuringa,Rural regions,No,0.92311,387,387,0.89653,0.94969
2012,Schleswig-Holstein,Urban regions,No,0.94463,163,163,0.90941,0.97985
2012,Schleswig-Holstein,Rural regions,No,0.93449,395,395,0.91006,0.95892
2012,Hamburg,Urban regions,No,0.98881,263,263,0.97607,1.00155
2012,Lower Saxony,Urban regions,No,0.95688,596,596,0.94056,0.97320
2012,Lower Saxony,Rural regions,Yes,0.01580,34,838,0.00735,0.02425
2012,Lower Saxony,Rural regions,No,0.95991,804,838,0.94662,0.97320
2012,Bremen,Urban regions,No,0.93285,116,116,0.88711,0.97860
2012,North Rhine-Westphalia,Urban regions,Yes,0.02502,129,3079,0.01951,0.03054
2012,North Rhine-Westphalia,Urban regions,No,0.95307,2950,3079,0.94560,0.96054
2012,North Rhine-Westphalia,Rural regions,No,0.97082,72,72,0.93167,1.00997
2012,Hesse,Urban regions,No,0.96232,863,863,0.94961,0.97503
2012,Hesse,Rural regions,No,0.94779,225,225,0.91866,0.97692
2012,"Rhineland-Palatinate, Saarland",Urban regions,No,0.95962,665,665,0.94465,0.97460
2012,"Rhineland-Palatinate, Saarland",Rural regions,No,0.95572,221,221,0.92854,0.98291
2012,Baden-Wuerttemberg,Urban regions,No,0.96054,1619,1619,0.95105,0.97003
2012,Baden-Wuerttemberg,Rural regions,No,0.95237,209,209,0.92342,0.98131
2012,Bavaria,Urban regions,No,0.96766,1087,1087,0.95714,0.97818
2012,Bavaria,Rural regions,No,0.96769,1346,1346,0.95824,0.97714
2012,Berlin,Urban regions,No,0.93463,660,660,0.91576,0.95350
2012,Brandenburg,Urban regions,No,0.99721,56,56,0.98328,1.01115
2012,Brandenburg,Rural regions,No,0.94123,573,573,0.92195,0.96050
2012,Mecklenburg-Western Pomerania,Urban regions,No,0.79406,32,32,0.65170,0.93641
2012,Mecklenburg-Western Pomerania,Rural regions,Yes,0.06552,41,353,0.03967,0.09137
2012,Mecklenburg-Western Pomerania,Rural regions,No,0.91909,312,353,0.89061,0.94758
2012,Saxony,Urban regions,No,0.92908,515,515,0.90689,0.95127
2012,Saxony,Rural regions,No,0.89716,467,467,0.86958,0.92474
2012,Saxony-Anhalt,Urban regions,No,0.94820,121,121,0.90855,0.98786
2012,Saxony-Anhalt,Rural regions,No,0.92587,453,453,0.90172,0.95002
2012,Thuringa,Urban regions,No,0.96750,198,198,0.94273,0.99226
2012,Thuringa,Rural regions,No,0.93845,392,392,0.91462,0.96227
2013,Schleswig-Holstein,Urban regions,No,0.94985,176,176,0.91751,0.98218
2013,Schleswig-Holstein,Rural regions,Yes,0.03285,31,454,0.01643,0.04926
2013,Schleswig-Holstein,Rural regions,No,0.95183,423,454,0.93211,0.97155
2013,Hamburg,Urban regions,No,0.97350,316,316,0.95576,0.99124
2013,Lower Saxony,Urban regions,No,0.95981,683,683,0.94507,0.97455
2013,Lower Saxony,Rural regions,Yes,0.01354,34,897,0.00597,0.02110
2013,Lower Saxony,Rural regions,No,0.97101,863,897,0.96002,0.98199
2013,Bremen,Urban regions,No,0.93262,135,135,0.89018,0.97507
2013,North Rhine-Westphalia,Urban regions,Yes,0.01985,136,3538,0.01525,0.02444
2013,North Rhine-Westphalia,Urban regions,No,0.95416,3402,3538,0.94727,0.96105
2013,North Rhine-Westphalia,Rural regions,No,0.99957,73,73,0.99477,1.00437
2013,Hesse,Urban regions,Yes,0.02298,34,1047,0.01390,0.03206
2013,Hesse,Urban regions,No,0.94198,1013,1047,0.92782,0.95615
2013,Hesse,Rural regions,No,0.95550,220,220,0.92819,0.98281
2013,"Rhineland-Palatinate, Saarland",Urban regions,No,0.96281,764,764,0.94939,0.97624
2013,"Rhineland-Palatinate, Saarland",Rural regions,No,0.93252,225,225,0.89967,0.96537
2013,Baden-Wuerttemberg,Urban regions,Yes,0.01420,34,1868,0.00883,0.01957
2013,Baden-Wuerttemberg,Urban regions,No,0.96114,1834,1868,0.95237,0.96991
2013,Baden-Wuerttemberg,Rural regions,No,0.95787,223,223,0.93144,0.98429
2013,Bavaria,Urban regions,No,0.96955,1265,1265,0.96008,0.97902
2013,Bavaria,Rural regions,No,0.95178,1466,1466,0.94081,0.96275
2013,Berlin,Urban regions,No,0.93890,734,734,0.92156,0.95624
2013,Brandenburg,Urban regions,No,0.97541,55,55,0.93411,1.01672
2013,Brandenburg,Rural regions,No,0.95567,577,577,0.93886,0.97248
2013,Mecklenburg-Western Pomerania,Urban regions,No,0.88246,45,45,0.78730,0.97762
2013,Mecklenburg-Western Pomerania,Rural regions,No,0.94415,299,299,0.91808,0.97022
2013,Saxony,Urban regions,No,0.95801,517,517,0.94070,0.97531
2013,Saxony,Rural regions,No,0.90446,455,455,0.87742,0.93150
2013,Saxony-Anhalt,Urban regions,No,0.93351,133,133,0.89100,0.97601
2013,Saxony-Anhalt,Rural regions,No,0.93353,450,450,0.91049,0.95657
2013,Thuringa,Urban regions,No,0.93174,184,184,0.89521,0.96828
2013,Thuringa,Rural regions,No,0.93088,377,377,0.90524,0.95652
2014,Schleswig-Holstein,Urban regions,No,0.97056,159,159,0.94421,0.99692
2014,Schleswig-Holstein,Rural regions,No,0.94054,365,365,0.91625,0.96484
2014,Hamburg,Urban regions,No,0.97945,263,263,0.96227,0.99663
2014,Lower Saxony,Urban regions,No,0.96946,614,614,0.95584,0.98308
2014,Lower Saxony,Rural regions,No,0.94874,798,798,0.93343,0.96405
2014,Bremen,Urban regions,No,0.95470,118,118,0.91701,0.99238
2014,North Rhine-Westphalia,Urban regions,Yes,0.01507,87,3126,0.01080,0.01934
2014,North Rhine-Westphalia,Urban regions,No,0.96239,3039,3126,0.95572,0.96906
2014,North Rhine-Westphalia,Rural regions,No,0.99439,61,61,0.97548,1.01329
2014,Hesse,Urban regions,No,0.97564,880,880,0.96545,0.98583
2014,Hesse,Rural regions,No,0.97454,192,192,0.95220,0.99688
2014,"Rhineland-Palatinate, Saarland",Urban regions,No,0.96149,687,687,0.94709,0.97589
2014,"Rhineland-Palatinate, Saarland",Rural regions,No,0.95214,208,208,0.92306,0.98122
2014,Baden-Wuerttemberg,Urban regions,No,0.95551,1572,1572,0.94531,0.96570
2014,Baden-Wuerttemberg,Rural regions,No,0.96641,196,196,0.94111,0.99170
2014,Bavaria,Urban regions,No,0.95444,1162,1162,0.94245,0.96644
2014,Bavaria,Rural regions,No,0.95960,1309,1309,0.94893,0.97027
2014,Berlin,Urban regions,No,0.94677,635,635,0.92929,0.96424
2014,Brandenburg,Urban regions,No,0.99219,53,53,0.96826,1.01612
2014,Brandenburg,Rural regions,No,0.93357,535,535,0.91245,0.95470
2014,Mecklenburg-Western Pomerania,Urban regions,No,0.89140,39,39,0.79247,0.99033
2014,Mecklenburg-Western Pomerania,Rural regions,No,0.92491,282,282,0.89409,0.95572
2014,Saxony,Urban regions,No,0.96031,483,483,0.94288,0.97774
2014,Saxony,Rural regions,No,0.92921,422,422,0.90471,0.95371
2014,Saxony-Anhalt,Urban regions,No,0.97444,133,133,0.94751,1.00136
2014,Saxony-Anhalt,Rural regions,No,0.96223,430,430,0.94419,0.98027
2014,Thuringa,Urban regions,No,0.96107,187,187,0.93327,0.98887
2014,Thuringa,Rural regions,No,0.95154,372,372,0.92969,0.97339
2015,Schleswig-Holstein,Urban regions,No,0.83492,131,131,0.77110,0.89874
2015,Schleswig-Holstein,Rural regions,No,0.87004,357,357,0.83511,0.90497
2015,Hamburg,Urban regions,No,0.85663,257,257,0.81370,0.89956
2015,Lower Saxony,Urban regions,No,0.83106,541,541,0.79945,0.86266
2015,Lower Saxony,Rural regions,No,0.87040,774,774,0.84672,0.89408
2015,Bremen,Urban regions,No,0.75483,97,97,0.66878,0.84089
2015,North Rhine-Westphalia,Urban regions,Yes,0.01698,88,2814,0.01221,0.02176
2015,North Rhine-Westphalia,Urban regions,No,0.81982,2726,2814,0.80561,0.83402
2015,North Rhine-Westphalia,Rural regions,No,0.90806,47,47,0.82456,0.99156
2015,Hesse,Urban regions,No,0.84164,807,807,0.81644,0.86685
2015,Hesse,Rural regions,No,0.76648,187,187,0.70568,0.82728
2015,"Rhineland-Palatinate, Saarland",Urban regions,No,0.87093,610,610,0.84430,0.89756
2015,"Rhineland-Palatinate, Saarland",Rural regions,No,0.83750,211,211,0.78761,0.88740
2015,Baden-Wuerttemberg,Urban regions,No,0.85583,1483,1483,0.83795,0.87372
2015,Baden-Wuerttemberg,Rural regions,No,0.77791,161,161,0.71351,0.84232
2015,Bavaria,Urban regions,No,0.83533,1101,1101,0.81341,0.85725
2015,Bavaria,Rural regions,No,0.78003,1160,1160,0.75618,0.80387
2015,Berlin,Urban regions,No,0.77713,553,553,0.74242,0.81185
2015,Brandenburg,Urban regions,No,0.85321,41,41,0.74354,0.96289
2015,Brandenburg,Rural regions,No,0.79452,474,474,0.75810,0.83093
2015,Mecklenburg-Western Pomerania,Urban regions,No,0.73280,37,37,0.58825,0.87735
2015,Mecklenburg-Western Pomerania,Rural regions,No,0.69464,231,231,0.63512,0.75416
2015,Saxony,Urban regions,No,0.82791,441,441,0.79264,0.86318
2015,Saxony,Rural regions,No,0.80094,348,348,0.75893,0.84295
2015,Saxony-Anhalt,Urban regions,No,0.85318,109,109,0.78643,0.91993
2015,Saxony-Anhalt,Rural regions,No,0.72406,336,336,0.67619,0.77192
2015,Thuringa,Urban regions,No,0.84322,168,168,0.78807,0.89836
2015,Thuringa,Rural regions,No,0.79987,329,329,0.75657,0.84317
2016,Schleswig-Holstein,Urban regions,No,0.95323,225,225,0.92558,0.98088
2016,Schleswig-Holstein,Rural regions,No,0.94705,372,372,0.92426,0.96984
2016,Hamburg,Urban regions,No,0.97824,275,275,0.96096,0.99551
2016,Lower Saxony,Urban regions,No,0.96767,684,684,0.95440,0.98093
2016,Lower Saxony,Rural regions,No,0.96823,832,832,0.95630,0.98015
2016,Bremen,Urban regions,No,0.92847,125,125,0.88312,0.97383
2016,North Rhine-Westphalia,Urban regions,Yes,0.01234,115,3230,0.00853,0.01615
2016,North Rhine-Westphalia,Urban regions,No,0.96776,3115,3230,0.96167,0.97386
2016,North Rhine-Westphalia,Rural regions,No,0.96767,66,66,0.92467,1.01067
2016,Hesse,Urban regions,No,0.97131,875,875,0.96024,0.98238
2016,Hesse,Rural regions,No,0.94365,196,196,0.91128,0.97601
2016,"Rhineland-Palatinate, Saarland",Urban regions,No,0.97225,758,758,0.96055,0.98395
2016,"Rhineland-Palatinate, Saarland",Rural regions,No,0.95513,241,241,0.92894,0.98132
2016,Baden-Wuerttemberg,Urban regions,Yes,0.01740,44,1625,0.01104,0.02376
2016,Baden-Wuerttemberg,Urban regions,No,0.96048,1581,1625,0.95100,0.96995
2016,Baden-Wuerttemberg,Rural regions,No,0.98927,215,215,0.97546,1.00307
2016,Bavaria,Urban regions,No,0.98402,1133,1133,0.97671,0.99132
2016,Bavaria,Rural regions,Yes,0.00893,42,1331,0.00387,0.01398
2016,Bavaria,Rural regions,No,0.95842,1289,1331,0.94769,0.96915
2016,Berlin,Urban regions,No,0.96810,649,649,0.95457,0.98163
2016,Brandenburg,Urban regions,No,0.98870,43,43,0.95674,1.02067
2016,Brandenburg,Rural regions,No,0.95779,578,578,0.94138,0.97419
2016,Mecklenburg-Western Pomerania,Urban regions,No,0.91137,54,54,0.83485,0.98789
2016,Mecklenburg-Western Pomerania,Rural regions,No,0.92826,297,297,0.89886,0.95766
2016,Saxony,Urban regions,No,0.96201,510,510,0.94541,0.97862
2016,Saxony,Rural regions,No,0.92144,408,408,0.89530,0.94758
2016,Saxony-Anhalt,Urban regions,No,0.95998,137,137,0.92703,0.99292
2016,Saxony-Anhalt,Rural regions,No,0.92832,398,398,0.90295,0.95370
2016,Thuringa,Urban regions,No,0.93953,178,178,0.90441,0.97464
2016,Thuringa,Rural regions,No,0.97712,398,398,0.96242,0.99183
2017,Schleswig-Holstein,Urban regions,No,0.98072,257,257,0.96387,0.99756
2017,Schleswig-Holstein,Rural regions,No,0.96941,417,417,0.95286,0.98596
2017,Hamburg,Urban regions,No,0.97378,320,320,0.95624,0.99131
2017,Lower Saxony,Urban regions,No,0.97952,790,790,0.96964,0.98941
2017,Lower Saxony,Rural regions,Yes,0.01220,33,1069,0.00562,0.01878
2017,Lower Saxony,Rural regions,No,0.96039,1036,1069,0.94870,0.97209
2017,Bremen,Urban regions,No,0.97333,166,166,0.94875,0.99792
2017,North Rhine-Westphalia,Urban regions,Yes,0.01628,161,3705,0.01221,0.02036
2017,North Rhine-Westphalia,Urban regions,No,0.97172,3544,3705,0.96638,0.97706
2017,North Rhine-Westphalia,Rural regions,No,0.99328,77,77,0.97490,1.01165
2017,Hesse,Urban regions,No,0.96651,967,967,0.95516,0.97785
2017,Hesse,Rural regions,No,0.92808,255,255,0.89631,0.95985
2017,"Rhineland-Palatinate, Saarland",Urban regions,No,0.98019,789,789,0.97046,0.98992
2017,"Rhineland-Palatinate, Saarland",Rural regions,No,0.95566,251,251,0.93014,0.98117
2017,Baden-Wuerttemberg,Urban regions,Yes,0.01580,38,1764,0.00998,0.02162
2017,Baden-Wuerttemberg,Urban regions,No,0.96212,1726,1764,0.95320,0.97103
2017,Baden-Wuerttemberg,Rural regions,No,0.99811,217,217,0.99232,1.00390
2017,Bavaria,Urban regions,No,0.97760,1229,1229,0.96932,0.98588
2017,Bavaria,Rural regions,Yes,0.00937,40,1461,0.00443,0.01432
2017,Bavaria,Rural regions,No,0.97443,1421,1461,0.96633,0.98252
2017,Berlin,Urban regions,No,0.94373,701,701,0.92666,0.96080
2017,Brandenburg,Urban regions,No,0.99484,55,55,0.97573,1.01395
2017,Brandenburg,Rural regions,No,0.95947,622,622,0.94396,0.97498
2017,Mecklenburg-Western Pomerania,Urban regions,No,0.99644,60,60,0.98124,1.01164
2017,Mecklenburg-Western Pomerania,Rural regions,No,0.94252,312,312,0.91665,0.96839
2017,Saxony,Urban regions,No,0.95597,596,596,0.93948,0.97245
2017,Saxony,Rural regions,No,0.91968,447,447,0.89446,0.94491
2017,Saxony-Anhalt,Urban regions,No,0.88469,141,141,0.83178,0.93760
2017,Saxony-Anhalt,Rural regions,No,0.95023,457,457,0.93026,0.97019
2017,Thuringa,Urban regions,No,0.88705,199,199,0.84297,0.93114
2017,Thuringa,Rural regions,No,0.96167,423,423,0.94335,0.97999
2018,Schleswig-Holstein,Urban regions,No,0.96702,250,250,0.94484,0.98920
2018,Schleswig-Holstein,Rural regions,No,0.95879,371,371,0.93854,0.97905
2018,Hamburg,Urban regions,No,0.94229,343,343,0.91757,0.96700
2018,Lower Saxony,Urban regions,No,0.98530,761,761,0.97675,0.99386
2018,Lower Saxony,Rural regions,Yes,0.02495,56,987,0.01521,0.03468
2018,Lower Saxony,Rural regions,No,0.93898,931,987,0.92404,0.95392
2018,Bremen,Urban regions,Yes,0.01295,36,181,-0.00357,0.02947
2018,Bremen,Urban regions,No,0.98408,145,181,0.96579,1.00236
2018,North Rhine-Westphalia,Urban regions,Yes,0.01706,147,3664,0.01287,0.02126
2018,North Rhine-Westphalia,Urban regions,No,0.97364,3517,3664,0.96845,0.97883
2018,North Rhine-Westphalia,Rural regions,No,0.98699,75,75,0.96118,1.01281
2018,Hesse,Urban regions,Yes,0.01560,51,964,0.00777,0.02343
2018,Hesse,Urban regions,No,0.96941,913,964,0.95854,0.98029
2018,Hesse,Rural regions,No,0.94360,241,241,0.91441,0.97279
2018,"Rhineland-Palatinate, Saarland",Urban regions,Yes,0.01030,33,811,0.00335,0.01726
2018,"Rhineland-Palatinate, Saarland",Urban regions,No,0.97989,778,811,0.97022,0.98956
2018,"Rhineland-Palatinate, Saarland",Rural regions,No,0.92597,236,236,0.89249,0.95944
2018,Baden-Wuerttemberg,Urban regions,Yes,0.01035,44,1665,0.00549,0.01522
2018,Baden-Wuerttemberg,Urban regions,No,0.97802,1621,1665,0.97097,0.98506
2018,Baden-Wuerttemberg,Rural regions,No,0.99545,190,190,0.98585,1.00504
2018,Bavaria,Urban regions,No,0.97227,1202,1202,0.96298,0.98155
2018,Bavaria,Rural regions,Yes,0.00970,51,1387,0.00454,0.01486
2018,Bavaria,Rural regions,No,0.97540,1336,1387,0.96724,0.98355
2018,Berlin,Urban regions,No,0.96703,761,761,0.95433,0.97972
2018,Brandenburg,Urban regions,No,0.90595,64,64,0.83387,0.97803
2018,Brandenburg,Rural regions,Yes,0.02772,41,653,0.01512,0.04032
2018,Brandenburg,Rural regions,No,0.96820,612,653,0.95473,0.98167
2018,Mecklenburg-Western Pomerania,Urban regions,No,0.92602,66,66,0.86238,0.98965
2018,Mecklenburg-Western Pomerania,Rural regions,No,0.93764,329,329,0.91147,0.96381
2018,Saxony,Urban regions,No,0.95203,572,572,0.93451,0.96956
2018,Saxony,Rural regions,No,0.94080,439,439,0.91870,0.96290
2018,Saxony-Anhalt,Urban regions,No,0.93080,142,142,0.88891,0.97269
2018,Saxony-Anhalt,Rural regions,No,0.96623,452,452,0.94955,0.98290
2018,Thuringa,Urban regions,No,0.96652,214,214,0.94236,0.99068
2018,Thuringa,Rural regions,No,0.97207,403,403,0.95596,0.98817
