year,age_gr,sampreg,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence,n
1997,46-65 J.,Westdeutschland,6.77094385352224,6.737028351663964,6.804859355380517,6.0,7.0,8.0,3.0,10.0,7.0,7.0,7.0,2672.0
1997,46-65 J.,Ostdeutschland,6.1317945694913005,6.082215762391339,6.181373376591262,5.0,6.0,7.0,2.0,10.0,6.0,6.0,6.0,1172.0
1997,66 und älter,Westdeutschland,6.883292428231132,6.827180711310759,6.939404145151506,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0,1141.0
1997,66 und älter,Ostdeutschland,6.600492397905451,6.515777795345118,6.685207000465784,5.0,7.0,8.0,1.0,10.0,7.0,7.0,7.0,434.0
1997,5,Westdeutschland,,,,,,,,,,,,
1997,5,Ostdeutschland,,,,,,,,,,,,
1997,6,Westdeutschland,,,,,,,,,,,,
1997,6,Ostdeutschland,,,,,,,,,,,,
1997,7,Westdeutschland,,,,,,,,,,,,
1997,7,Ostdeutschland,,,,,,,,,,,,
1997,8,Westdeutschland,,,,,,,,,,,,
1997,8,Ostdeutschland,,,,,,,,,,,,
1997,9,Westdeutschland,,,,,,,,,,,,
1997,9,Ostdeutschland,,,,,,,,,,,,
1997,10,Westdeutschland,,,,,,,,,,,,
1997,10,Ostdeutschland,,,,,,,,,,,,
1997,11,Westdeutschland,,,,,,,,,,,,
1997,11,Ostdeutschland,,,,,,,,,,,,
1997,12,Westdeutschland,,,,,,,,,,,,
1997,12,Ostdeutschland,,,,,,,,,,,,
1997,13,Westdeutschland,,,,,,,,,,,,
1997,13,Ostdeutschland,,,,,,,,,,,,
1997,14,Westdeutschland,,,,,,,,,,,,
1997,14,Ostdeutschland,,,,,,,,,,,,
1997,15,Westdeutschland,,,,,,,,,,,,
1997,15,Ostdeutschland,,,,,,,,,,,,
1997,16,Westdeutschland,,,,,,,,,,,,
1997,16,Ostdeutschland,,,,,,,,,,,,
1997,17,Westdeutschland,,,,,,,,,,,,
1997,17,Ostdeutschland,,,,,,,,,,,,
1998,-1,Westdeutschland,,,,,,,,,,,,
1998,0,Westdeutschland,,,,,,,,,,,,
1998,0,Ostdeutschland,,,,,,,,,,,,
1998,18-29 J.,Westdeutschland,7.312475623654895,7.278910122540869,7.346041124768921,7.0,8.0,8.0,5.5,9.5,8.0,8.0,8.0,2119.0
1998,18-29 J.,Ostdeutschland,6.903781711163858,6.8491189478630465,6.958444474464669,6.0,7.0,8.0,3.0,10.0,7.0,7.0,7.0,798.0
1998,30-45 J.,Westdeutschland,7.046313124206683,7.018899449658718,7.073726798754648,6.0,7.0,8.0,3.0,10.0,7.0,7.0,7.0,3571.0
1998,30-45 J.,Ostdeutschland,6.487641653189238,6.441045408544608,6.534237897833868,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0,1245.0
1998,46-65 J.,Westdeutschland,6.988251395216631,6.956903884279568,7.019598906153694,6.0,7.0,8.0,3.0,10.0,7.0,7.0,7.0,3113.0
1998,46-65 J.,Ostdeutschland,6.209797167367802,6.1616943871392085,6.257899947596396,5.0,6.0,8.0,0.5,10.0,6.0,5.0,6.0,1271.0
1998,66 und älter,Westdeutschland,6.977422440422712,6.925471530337858,7.029373350507567,6.0,7.0,8.0,3.0,10.0,7.0,6.0,7.0,1373.0
1998,66 und älter,Ostdeutschland,6.674468690414482,6.593833968008163,6.755103412820802,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0,472.0
1998,5,Westdeutschland,,,,,,,,,,,,
1998,5,Ostdeutschland,,,,,,,,,,,,
1998,6,Westdeutschland,,,,,,,,,,,,
1998,6,Ostdeutschland,,,,,,,,,,,,
1998,7,Westdeutschland,,,,,,,,,,,,
1998,7,Ostdeutschland,,,,,,,,,,,,
1998,8,Westdeutschland,,,,,,,,,,,,
1998,8,Ostdeutschland,,,,,,,,,,,,
1998,9,Westdeutschland,,,,,,,,,,,,
1998,9,Ostdeutschland,,,,,,,,,,,,
1998,10,Westdeutschland,,,,,,,,,,,,
1998,10,Ostdeutschland,,,,,,,,,,,,
1998,11,Westdeutschland,,,,,,,,,,,,
1998,11,Ostdeutschland,,,,,,,,,,,,
1998,12,Westdeutschland,,,,,,,,,,,,
1998,12,Ostdeutschland,,,,,,,,,,,,
1998,13,Westdeutschland,,,,,,,,,,,,
1998,13,Ostdeutschland,,,,,,,,,,,,
1998,14,Westdeutschland,,,,,,,,,,,,
1998,14,Ostdeutschland,,,,,,,,,,,,
1998,15,Westdeutschland,,,,,,,,,,,,
1998,15,Ostdeutschland,,,,,,,,,,,,
1998,16,Westdeutschland,,,,,,,,,,,,
1998,16,Ostdeutschland,,,,,,,,,,,,
1998,17,Westdeutschland,,,,,,,,,,,,
1998,17,Ostdeutschland,,,,,,,,,,,,
1999,0,Westdeutschland,,,,,,,,,,,,
1999,0,Ostdeutschland,,,,,,,,,,,,
1999,18-29 J.,Westdeutschland,7.327520411798923,7.291500064278176,7.36354075931967,7.0,8.0,8.0,5.5,9.5,8.0,8.0,8.0,1988.0
1999,18-29 J.,Ostdeutschland,6.889182818231268,6.834022125422068,6.9443435110404685,6.0,7.0,8.0,3.0,10.0,7.0,7.0,7.0,759.0
1999,30-45 J.,Westdeutschland,7.105978372661979,7.078114917433514,7.133841827890444,6.0,8.0,8.0,3.0,10.0,8.0,8.0,9.0,3487.0
1999,30-45 J.,Ostdeutschland,6.508964497264631,6.461124227782992,6.55680476674627,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0,1225.0
1999,46-65 J.,Westdeutschland,7.015442698407722,6.9832776343380365,7.047607762477408,6.0,7.0,8.0,3.0,10.0,7.0,7.0,7.0,2935.0
1999,46-65 J.,Ostdeutschland,6.365084221317736,6.317442950763548,6.4127254918719245,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0249999999999995,1239.0
1999,66 und älter,Westdeutschland,7.0068505677573105,6.953723753482402,7.059977382032219,6.0,8.0,8.0,3.0,10.0,8.0,8.0,9.0,1310.0
1999,66 und älter,Ostdeutschland,6.671689951872465,6.592809227300793,6.750570676444137,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0,482.0
1999,5,Westdeutschland,,,,,,,,,,,,
1999,5,Ostdeutschland,,,,,,,,,,,,
1999,6,Westdeutschland,,,,,,,,,,,,
1999,6,Ostdeutschland,,,,,,,,,,,,
1999,7,Westdeutschland,,,,,,,,,,,,
1999,7,Ostdeutschland,,,,,,,,,,,,
1999,8,Westdeutschland,,,,,,,,,,,,
1999,8,Ostdeutschland,,,,,,,,,,,,
1999,9,Westdeutschland,,,,,,,,,,,,
1999,9,Ostdeutschland,,,,,,,,,,,,
1999,10,Westdeutschland,,,,,,,,,,,,
1999,10,Ostdeutschland,,,,,,,,,,,,
1999,11,Westdeutschland,,,,,,,,,,,,
1999,11,Ostdeutschland,,,,,,,,,,,,
1999,12,Westdeutschland,,,,,,,,,,,,
1999,12,Ostdeutschland,,,,,,,,,,,,
1999,13,Westdeutschland,,,,,,,,,,,,
1999,13,Ostdeutschland,,,,,,,,,,,,
1999,14,Westdeutschland,,,,,,,,,,,,
1999,14,Ostdeutschland,,,,,,,,,,,,
1999,15,Westdeutschland,,,,,,,,,,,,
1999,15,Ostdeutschland,,,,,,,,,,,,
1999,16,Westdeutschland,,,,,,,,,,,,
1999,16,Ostdeutschland,,,,,,,,,,,,
1999,17,Westdeutschland,,,,,,,,,,,,
1999,17,Ostdeutschland,,,,,,,,,,,,
2000,-1,Ostdeutschland,,,,,,,,,,,,
2000,0,Westdeutschland,,,,,,,,,,,,
2000,0,Ostdeutschland,,,,,,,,,,,,
2000,18-29 J.,Westdeutschland,7.400275348578833,7.372380104386646,7.42817059277102,7.0,8.0,8.0,5.5,9.5,8.0,8.0,8.0,3104.0
2000,18-29 J.,Ostdeutschland,6.797334659254286,6.748325839228636,6.846343479279936,6.0,7.0,8.0,3.0,10.0,7.0,7.0,7.0,1079.0
2000,30-45 J.,Westdeutschland,7.230389226221997,7.210391119345573,7.250387333098422,6.0,8.0,8.0,3.0,10.0,8.0,8.0,8.0,6326.0
2000,30-45 J.,Ostdeutschland,6.57422838957986,6.535336377912481,6.613120401247238,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0,1818.0
2000,46-65 J.,Westdeutschland,7.175326657101602,7.152406787923202,7.198246526280001,6.0,8.0,8.0,3.0,10.0,8.0,8.0,8.0,5805.0
2000,46-65 J.,Ostdeutschland,6.452138930116876,6.412580573351336,6.491697286882415,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0,1946.0
2000,66 und älter,Westdeutschland,7.119395765497138,7.0833322120813484,7.155459318912927,6.0,8.0,8.0,3.0,10.0,8.0,8.0,9.0,2713.0
2000,66 und älter,Ostdeutschland,6.708297708240106,6.65132264142682,6.765272775053392,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0,870.0
2000,5,Westdeutschland,,,,,,,,,,,,
2000,5,Ostdeutschland,,,,,,,,,,,,
2000,6,Westdeutschland,,,,,,,,,,,,
2000,6,Ostdeutschland,,,,,,,,,,,,
2000,7,Westdeutschland,,,,,,,,,,,,
2000,7,Ostdeutschland,,,,,,,,,,,,
2000,8,Westdeutschland,,,,,,,,,,,,
2000,8,Ostdeutschland,,,,,,,,,,,,
2000,9,Westdeutschland,,,,,,,,,,,,
2000,9,Ostdeutschland,,,,,,,,,,,,
2000,10,Westdeutschland,,,,,,,,,,,,
2000,10,Ostdeutschland,,,,,,,,,,,,
2000,11,Westdeutschland,,,,,,,,,,,,
2000,11,Ostdeutschland,,,,,,,,,,,,
2000,12,Westdeutschland,,,,,,,,,,,,
2000,12,Ostdeutschland,,,,,,,,,,,,
2000,13,Westdeutschland,,,,,,,,,,,,
2000,13,Ostdeutschland,,,,,,,,,,,,
2000,14,Westdeutschland,,,,,,,,,,,,
2000,14,Ostdeutschland,,,,,,,,,,,,
2000,15,Westdeutschland,,,,,,,,,,,,
2000,15,Ostdeutschland,,,,,,,,,,,,
2000,16,Westdeutschland,,,,,,,,,,,,
2000,16,Ostdeutschland,,,,,,,,,,,,
2000,17,Westdeutschland,,,,,,,,,,,,
2000,17,Ostdeutschland,,,,,,,,,,,,
2001,0,Westdeutschland,,,,,,,,,,,,
2001,0,Ostdeutschland,,,,,,,,,,,,
2001,18-29 J.,Westdeutschland,7.381867111524026,7.3517831826092905,7.411951040438762,7.0,8.0,8.0,5.5,9.5,8.0,8.0,8.0,2764.0
2001,18-29 J.,Ostdeutschland,6.861317627227155,6.811620547550575,6.911014706903735,6.0,7.0,8.0,3.0,10.0,7.0,7.0,7.0,1014.0
2001,30-45 J.,Westdeutschland,7.252740277334413,7.232199688981816,7.273280865687011,7.0,8.0,8.0,5.5,9.5,8.0,8.0,8.0,5674.0
2001,30-45 J.,Ostdeutschland,6.533745514827493,6.4925208328791575,6.574970196775829,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0,1643.0
2001,46-65 J.,Westdeutschland,7.152279233160578,7.128022751946377,7.176535714374779,6.0,8.0,8.0,3.0,10.0,8.0,8.0,8.0,5233.0
2001,46-65 J.,Ostdeutschland,6.499031873518358,6.461521441052497,6.536542305984218,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0,1843.0
2001,66 und älter,Westdeutschland,7.204110820699059,7.169247229998432,7.238974411399686,6.0,8.0,8.0,3.0,10.0,8.0,8.0,9.0,2553.0
2001,66 und älter,Ostdeutschland,6.684404144059557,6.625183468120349,6.7436248199987645,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0,835.0
2001,5,Westdeutschland,,,,,,,,,,,,
2001,5,Ostdeutschland,,,,,,,,,,,,
2001,6,Westdeutschland,,,,,,,,,,,,
2001,6,Ostdeutschland,,,,,,,,,,,,
2001,7,Westdeutschland,,,,,,,,,,,,
2001,7,Ostdeutschland,,,,,,,,,,,,
2001,8,Westdeutschland,,,,,,,,,,,,
2001,8,Ostdeutschland,,,,,,,,,,,,
2001,9,Westdeutschland,,,,,,,,,,,,
2001,9,Ostdeutschland,,,,,,,,,,,,
2001,10,Westdeutschland,,,,,,,,,,,,
2001,10,Ostdeutschland,,,,,,,,,,,,
2001,11,Westdeutschland,,,,,,,,,,,,
2001,11,Ostdeutschland,,,,,,,,,,,,
2001,12,Westdeutschland,,,,,,,,,,,,
2001,12,Ostdeutschland,,,,,,,,,,,,
2001,13,Westdeutschland,,,,,,,,,,,,
2001,13,Ostdeutschland,,,,,,,,,,,,
2001,14,Westdeutschland,,,,,,,,,,,,
2001,14,Ostdeutschland,,,,,,,,,,,,
2001,15,Westdeutschland,,,,,,,,,,,,
2001,15,Ostdeutschland,,,,,,,,,,,,
2001,16,Westdeutschland,,,,,,,,,,,,
2001,16,Ostdeutschland,,,,,,,,,,,,
2001,17,Westdeutschland,,,,,,,,,,,,
2001,17,Ostdeutschland,,,,,,,,,,,,
2002,0,Westdeutschland,,,,,,,,,,,,
2002,0,Ostdeutschland,,,,,,,,,,,,
2002,18-29 J.,Westdeutschland,7.190912076816531,7.1606124604007135,7.221211693232348,6.0,7.0,8.0,3.0,10.0,7.0,6.0,7.0,2790.0
2002,18-29 J.,Ostdeutschland,6.8532572254319595,6.803536268275497,6.902978182588422,6.0,7.0,8.0,3.0,10.0,7.0,7.0,7.0,975.0
2002,30-45 J.,Westdeutschland,7.012752471487789,6.991693311054688,7.03381163192089,6.0,7.0,8.0,3.0,10.0,7.0,7.0,7.0,5845.0
2002,30-45 J.,Ostdeutschland,6.38163843971818,6.338554858598975,6.424722020837384,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0,1581.0
2002,46-65 J.,Westdeutschland,6.97375330229661,6.95112111012068,6.99638549447254,6.0,7.0,8.0,3.0,10.0,7.0,7.0,7.0,5962.0
2002,46-65 J.,Ostdeutschland,6.205264731311611,6.166978552370985,6.243550910252237,5.0,6.0,8.0,0.5,10.0,6.0,5.0,6.0,1880.0
2002,66 und älter,Westdeutschland,7.027857671831927,6.993393376709842,7.062321966954012,6.0,7.0,8.0,3.0,10.0,7.0,7.0,7.0,2697.0
2002,66 und älter,Ostdeutschland,6.456470711561533,6.397924761846346,6.51501666127672,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0,886.0
2002,5,Westdeutschland,,,,,,,,,,,,
2002,5,Ostdeutschland,,,,,,,,,,,,
2002,6,Westdeutschland,,,,,,,,,,,,
2002,6,Ostdeutschland,,,,,,,,,,,,
2002,7,Westdeutschland,,,,,,,,,,,,
2002,7,Ostdeutschland,,,,,,,,,,,,
2002,8,Westdeutschland,,,,,,,,,,,,
2002,8,Ostdeutschland,,,,,,,,,,,,
2002,9,Westdeutschland,,,,,,,,,,,,
2002,9,Ostdeutschland,,,,,,,,,,,,
2002,10,Westdeutschland,,,,,,,,,,,,
2002,10,Ostdeutschland,,,,,,,,,,,,
2002,11,Westdeutschland,,,,,,,,,,,,
2002,11,Ostdeutschland,,,,,,,,,,,,
2002,12,Westdeutschland,,,,,,,,,,,,
2002,12,Ostdeutschland,,,,,,,,,,,,
2002,13,Westdeutschland,,,,,,,,,,,,
2002,13,Ostdeutschland,,,,,,,,,,,,
2002,14,Westdeutschland,,,,,,,,,,,,
2002,14,Ostdeutschland,,,,,,,,,,,,
2002,15,Westdeutschland,,,,,,,,,,,,
2002,15,Ostdeutschland,,,,,,,,,,,,
2002,16,Westdeutschland,,,,,,,,,,,,
2002,16,Ostdeutschland,,,,,,,,,,,,
2002,17,Westdeutschland,,,,,,,,,,,,
2002,17,Ostdeutschland,,,,,,,,,,,,
2003,0,Westdeutschland,,,,,,,,,,,,
2003,0,Ostdeutschland,,,,,,,,,,,,
2003,18-29 J.,Westdeutschland,7.141262321723618,7.108601373524172,7.173923269923064,6.0,7.0,8.0,3.0,10.0,7.0,6.0,7.0,2675.0
2003,18-29 J.,Ostdeutschland,6.68458523311402,6.632866033431304,6.736304432796736,6.0,7.0,8.0,3.0,10.0,7.0,7.0,7.0,970.0
2003,30-45 J.,Westdeutschland,6.97717724026446,6.954737967761535,6.9996165127673855,6.0,7.0,8.0,3.0,10.0,7.0,7.0,7.0,5445.0
2003,30-45 J.,Ostdeutschland,6.29600137437008,6.250848031202652,6.341154717537508,5.0,7.0,8.0,0.5,10.0,7.0,7.0,8.0,1484.0
2003,46-65 J.,Westdeutschland,6.89581339422657,6.87250556617455,6.91912122227859,6.0,7.0,8.0,3.0,10.0,7.0,7.0,7.0,5676.0
2003,46-65 J.,Ostdeutschland,6.123704417535329,6.084223404789182,6.163185430281476,5.0,6.0,8.0,0.5,10.0,6.0,6.0,6.0,1877.0
2003,66 und älter,Westdeutschland,7.033031689199198,6.999187157972247,7.06687622042615,6.0,7.0,8.0,3.0,10.0,7.0,7.0,7.0,2734.0
2003,66 und älter,Ostdeutschland,6.440644186999947,6.384559503847528,6.496728870152366,5.0,7.0,8.0,0.5,10.0,7.0,7.0,8.0,909.0
2003,5,Westdeutschland,,,,,,,,,,,,
2003,5,Ostdeutschland,,,,,,,,,,,,
2003,6,Westdeutschland,,,,,,,,,,,,
2003,6,Ostdeutschland,,,,,,,,,,,,
2003,7,Westdeutschland,,,,,,,,,,,,
2003,7,Ostdeutschland,,,,,,,,,,,,
2003,8,Westdeutschland,,,,,,,,,,,,
2003,8,Ostdeutschland,,,,,,,,,,,,
2003,9,Westdeutschland,,,,,,,,,,,,
2003,9,Ostdeutschland,,,,,,,,,,,,
2003,10,Westdeutschland,,,,,,,,,,,,
2003,10,Ostdeutschland,,,,,,,,,,,,
2003,11,Westdeutschland,,,,,,,,,,,,
2003,11,Ostdeutschland,,,,,,,,,,,,
2003,12,Westdeutschland,,,,,,,,,,,,
2003,12,Ostdeutschland,,,,,,,,,,,,
2003,13,Westdeutschland,,,,,,,,,,,,
2003,13,Ostdeutschland,,,,,,,,,,,,
2003,14,Westdeutschland,,,,,,,,,,,,
2003,14,Ostdeutschland,,,,,,,,,,,,
2003,15,Westdeutschland,,,,,,,,,,,,
2003,15,Ostdeutschland,,,,,,,,,,,,
2003,16,Westdeutschland,,,,,,,,,,,,
2003,16,Ostdeutschland,,,,,,,,,,,,
2003,17,Westdeutschland,,,,,,,,,,,,
2003,17,Ostdeutschland,,,,,,,,,,,,
2004,0,Westdeutschland,,,,,,,,,,,,
2004,0,Ostdeutschland,,,,,,,,,,,,
2004,18-29 J.,Westdeutschland,6.97490101191065,6.94225014274011,7.0075518810811905,6.0,7.0,8.0,3.0,10.0,7.0,7.0,7.0,2617.0
2004,18-29 J.,Ostdeutschland,6.49354954539272,6.439884623360168,6.547214467425272,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0,969.0
2004,30-45 J.,Westdeutschland,6.752244596325809,6.728557545390277,6.775931647261341,6.0,7.0,8.0,3.0,10.0,7.0,7.0,7.0,5146.0
2004,30-45 J.,Ostdeutschland,6.15003297836942,6.101069890791419,6.19899606594742,5.0,7.0,8.0,0.5,10.0,7.0,7.0,8.0,1369.0
2004,46-65 J.,Westdeutschland,6.70396401782821,6.67959132393423,6.72833671172219,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0,5531.0
2004,46-65 J.,Ostdeutschland,5.859675229921198,5.8179572929351275,5.901393166907268,5.0,6.0,7.0,2.0,10.0,6.0,6.0,6.0,1824.0
2004,66 und älter,Westdeutschland,6.824336388577661,6.788485423092637,6.860187354062686,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0,2793.0
2004,66 und älter,Ostdeutschland,6.211707834517639,6.153199618416404,6.270216050618873,5.0,6.0,8.0,0.5,10.0,6.0,5.0,6.0,946.0
2004,5,Westdeutschland,,,,,,,,,,,,
2004,5,Ostdeutschland,,,,,,,,,,,,
2004,6,Westdeutschland,,,,,,,,,,,,
2004,6,Ostdeutschland,,,,,,,,,,,,
2004,7,Westdeutschland,,,,,,,,,,,,
2004,7,Ostdeutschland,,,,,,,,,,,,
2004,8,Westdeutschland,,,,,,,,,,,,
2004,8,Ostdeutschland,,,,,,,,,,,,
2004,9,Westdeutschland,,,,,,,,,,,,
2004,9,Ostdeutschland,,,,,,,,,,,,
2004,10,Westdeutschland,,,,,,,,,,,,
2004,10,Ostdeutschland,,,,,,,,,,,,
2004,11,Westdeutschland,,,,,,,,,,,,
2004,11,Ostdeutschland,,,,,,,,,,,,
2004,12,Westdeutschland,,,,,,,,,,,,
2004,12,Ostdeutschland,,,,,,,,,,,,
2004,13,Westdeutschland,,,,,,,,,,,,
2004,13,Ostdeutschland,,,,,,,,,,,,
2004,14,Westdeutschland,,,,,,,,,,,,
2004,14,Ostdeutschland,,,,,,,,,,,,
2004,15,Westdeutschland,,,,,,,,,,,,
2004,15,Ostdeutschland,,,,,,,,,,,,
2004,16,Westdeutschland,,,,,,,,,,,,
2004,16,Ostdeutschland,,,,,,,,,,,,
2004,17,Westdeutschland,,,,,,,,,,,,
2004,17,Ostdeutschland,,,,,,,,,,,,
2005,0,Westdeutschland,,,,,,,,,,,,
2005,0,Ostdeutschland,,,,,,,,,,,,
2005,18-29 J.,Westdeutschland,7.142848599122123,7.109901013286618,7.175796184957629,6.0,8.0,8.0,3.0,10.0,8.0,8.0,9.0,2539.0
2005,18-29 J.,Ostdeutschland,6.865375678795618,6.809726477974066,6.92102487961717,6.0,7.0,8.0,3.0,10.0,7.0,7.0,7.0,933.0
2005,30-45 J.,Westdeutschland,6.912920519003402,6.888248605154428,6.937592432852376,6.0,7.0,8.0,3.0,10.0,7.0,7.0,7.0,4781.0
2005,30-45 J.,Ostdeutschland,6.225417871560967,6.172257490290142,6.2785782528317915,5.0,7.0,8.0,0.5,10.0,7.0,7.0,8.0,1289.0
2005,46-65 J.,Westdeutschland,6.858866068515596,6.833866407331138,6.883865729700053,6.0,7.0,8.0,3.0,10.0,7.0,7.0,7.0,5234.0
2005,46-65 J.,Ostdeutschland,6.075567125155445,6.0311773915487565,6.119956858762133,5.0,6.0,8.0,0.5,10.0,6.0,5.0,6.0,1765.0
2005,66 und älter,Westdeutschland,6.976719328370949,6.942171446798054,7.011267209943845,6.0,7.0,8.0,3.0,10.0,7.0,7.0,7.0,2790.0
2005,66 und älter,Ostdeutschland,6.463969824985441,6.405804196919625,6.522135453051257,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0,955.0
2005,5,Westdeutschland,,,,,,,,,,,,
2005,5,Ostdeutschland,,,,,,,,,,,,
2005,6,Westdeutschland,,,,,,,,,,,,
2005,6,Ostdeutschland,,,,,,,,,,,,
2005,7,Westdeutschland,,,,,,,,,,,,
2005,7,Ostdeutschland,,,,,,,,,,,,
2005,8,Westdeutschland,,,,,,,,,,,,
2005,8,Ostdeutschland,,,,,,,,,,,,
2005,9,Westdeutschland,,,,,,,,,,,,
2005,9,Ostdeutschland,,,,,,,,,,,,
2005,10,Westdeutschland,,,,,,,,,,,,
2005,10,Ostdeutschland,,,,,,,,,,,,
2005,11,Westdeutschland,,,,,,,,,,,,
2005,11,Ostdeutschland,,,,,,,,,,,,
2005,12,Westdeutschland,,,,,,,,,,,,
2005,12,Ostdeutschland,,,,,,,,,,,,
2005,13,Westdeutschland,,,,,,,,,,,,
2005,13,Ostdeutschland,,,,,,,,,,,,
2005,14,Westdeutschland,,,,,,,,,,,,
2005,14,Ostdeutschland,,,,,,,,,,,,
2005,15,Westdeutschland,,,,,,,,,,,,
2005,15,Ostdeutschland,,,,,,,,,,,,
2005,16,Westdeutschland,,,,,,,,,,,,
2005,16,Ostdeutschland,,,,,,,,,,,,
2005,17,Westdeutschland,,,,,,,,,,,,
2005,17,Ostdeutschland,,,,,,,,,,,,
2006,0,Westdeutschland,,,,,,,,,,,,
2006,0,Ostdeutschland,,,,,,,,,,,,
2006,18-29 J.,Westdeutschland,7.161278998968623,7.130242708731704,7.192315289205541,6.0,8.0,8.0,3.0,10.0,8.0,8.0,9.0,2687.0
2006,18-29 J.,Ostdeutschland,6.695723906710089,6.643115363812393,6.748332449607785,6.0,7.0,8.0,3.0,10.0,7.0,7.0,7.0,951.0
2006,30-45 J.,Westdeutschland,6.883902306620374,6.859901644296291,6.907902968944458,6.0,7.0,8.0,3.0,10.0,7.0,7.0,7.0,4954.0
2006,30-45 J.,Ostdeutschland,6.321267856442355,6.272328928470685,6.370206784414025,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0,1315.0
2006,46-65 J.,Westdeutschland,6.777731498871239,6.754466621161128,6.80099637658135,6.0,7.0,8.0,3.0,10.0,7.0,7.0,7.0,5693.0
2006,46-65 J.,Ostdeutschland,5.914839350359283,5.871829134563272,5.957849566155294,5.0,6.0,7.0,2.0,10.0,6.0,6.0,6.0,1865.0
2006,66 und älter,Westdeutschland,6.920409730817457,6.888260516613671,6.952558945021242,6.0,7.0,8.0,3.0,10.0,7.0,7.0,7.0,3281.0
2006,66 und älter,Ostdeutschland,6.363032732794342,6.30994149574256,6.416123969846124,5.0,7.0,8.0,0.5,10.0,7.0,7.0,8.0,1118.0
2006,5,Westdeutschland,,,,,,,,,,,,
2006,5,Ostdeutschland,,,,,,,,,,,,
2006,6,Westdeutschland,,,,,,,,,,,,
2006,6,Ostdeutschland,,,,,,,,,,,,
2006,7,Westdeutschland,,,,,,,,,,,,
2006,7,Ostdeutschland,,,,,,,,,,,,
2006,8,Westdeutschland,,,,,,,,,,,,
2006,8,Ostdeutschland,,,,,,,,,,,,
2006,9,Westdeutschland,,,,,,,,,,,,
2006,9,Ostdeutschland,,,,,,,,,,,,
2006,10,Westdeutschland,,,,,,,,,,,,
2006,10,Ostdeutschland,,,,,,,,,,,,
2006,11,Westdeutschland,,,,,,,,,,,,
2006,11,Ostdeutschland,,,,,,,,,,,,
2006,12,Westdeutschland,,,,,,,,,,,,
2006,12,Ostdeutschland,,,,,,,,,,,,
2006,13,Westdeutschland,,,,,,,,,,,,
2006,13,Ostdeutschland,,,,,,,,,,,,
2006,14,Westdeutschland,,,,,,,,,,,,
2006,14,Ostdeutschland,,,,,,,,,,,,
2006,15,Westdeutschland,,,,,,,,,,,,
2006,15,Ostdeutschland,,,,,,,,,,,,
2006,16,Westdeutschland,,,,,,,,,,,,
2006,16,Ostdeutschland,,,,,,,,,,,,
2006,17,Westdeutschland,,,,,,,,,,,,
2006,17,Ostdeutschland,,,,,,,,,,,,
2007,0,Westdeutschland,,,,,,,,,,,,
2007,0,Ostdeutschland,,,,,,,,,,,,
2007,18-29 J.,Westdeutschland,7.284664968211383,7.253081570204595,7.316248366218171,7.0,8.0,8.0,5.5,9.5,8.0,8.0,8.024999999999999,2487.0
2007,18-29 J.,Ostdeutschland,6.759459075557062,6.700917172732855,6.818000978381268,6.0,7.0,8.0,3.0,10.0,7.0,7.0,7.0,898.0
2007,30-45 J.,Westdeutschland,7.0079411709237345,6.982873704464584,7.033008637382885,6.0,7.0,8.0,3.0,10.0,7.0,7.0,7.0,4484.0
2007,30-45 J.,Ostdeutschland,6.483298135346551,6.43462178502863,6.531974485664473,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0,1219.0
2007,46-65 J.,Westdeutschland,6.759339044704405,6.734931982660432,6.783746106748379,6.0,7.0,8.0,3.0,10.0,7.0,7.0,7.0,5280.0
2007,46-65 J.,Ostdeutschland,6.112114835591093,6.069571025061731,6.154658646120455,5.0,6.0,8.0,0.5,10.0,6.0,5.0,6.0,1768.0
2007,66 und älter,Westdeutschland,6.9333163300585055,6.902481172483077,6.964151487633934,6.0,7.0,8.0,3.0,10.0,7.0,7.0,7.0,3210.0
2007,66 und älter,Ostdeutschland,6.344730106215212,6.293025502607142,6.396434709823282,5.0,7.0,8.0,0.5,10.0,7.0,7.0,8.0,1115.0
2007,5,Westdeutschland,,,,,,,,,,,,
