year,bula_h,sex,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
1991,Bremen,female,62,26.43641,15.23726,37.63556,0.00000,0.00000,100.00000,0,100,,,
1991,North Rhine-Westphalia,male,1616,9.82168,8.36958,11.27379,0.00000,0.00000,0.00000,0.00000,0.00000,,,
1991,North Rhine-Westphalia,female,1664,13.31567,11.68209,14.94924,0.00000,0.00000,0.00000,0.00000,0.00000,,,
1991,Hesse,male,640,9.35739,7.09678,11.61800,0.00000,0.00000,0.00000,0.00000,0.00000,,,
1991,Hesse,female,603,11.69845,9.12798,14.26891,0.00000,0.00000,0.00000,0.00000,0.00000,,,
1991,"Rhineland-Palatinate, Saarland",male,397,13.60410,10.22140,16.98680,0.00000,0.00000,0.00000,0.00000,0.00000,,,
1991,"Rhineland-Palatinate, Saarland",female,426,17.89246,14.24233,21.54259,0.00000,0.00000,0.00000,0.00000,0.00000,,,
1991,Baden-Wuerttemberg,male,1192,6.25451,4.87849,7.63052,0.00000,0.00000,0.00000,0.00000,0.00000,,,
1991,Baden-Wuerttemberg,female,1188,11.91639,10.07221,13.76057,0.00000,0.00000,0.00000,0.00000,0.00000,,,
1991,Bavaria,male,1009,7.74145,6.09048,9.39241,0.00000,0.00000,0.00000,0.00000,0.00000,,,
1991,Bavaria,female,1028,11.02217,9.10554,12.93880,0.00000,0.00000,0.00000,0.00000,0.00000,,,
1991,Berlin,male,203,9.22585,5.22093,13.23077,0.00000,0.00000,0.00000,0.00000,0.00000,,,
1991,Berlin,female,216,9.60645,5.65440,13.55851,0.00000,0.00000,0.00000,0.00000,0.00000,,,
1991,Brandenburg,male,,,,,,,,,,,,
1991,Brandenburg,female,,,,,,,,,,,,
1991,Mecklenburg-Western Pomerania,male,,,,,,,,,,,,
1991,Mecklenburg-Western Pomerania,female,,,,,,,,,,,,
1991,Saxony,male,,,,,,,,,,,,
1991,Saxony,female,,,,,,,,,,,,
1991,Saxony-Anhalt,male,,,,,,,,,,,,
1991,Saxony-Anhalt,female,,,,,,,,,,,,
1991,Thuringa,male,,,,,,,,,,,,
1991,Thuringa,female,,,,,,,,,,,,
1992,Schleswig-Holstein,male,169,6.58777,2.82060,10.35495,0.00000,0.00000,0.00000,0.00000,0.00000,,,
1992,Schleswig-Holstein,female,196,10.52882,6.20512,14.85251,0.00000,0.00000,0.00000,0.00000,0.00000,,,
1992,Hamburg,male,87,5.95118,0.90897,10.99338,0.00000,0.00000,0.00000,0.00000,0.00000,,,
1992,Hamburg,female,99,8.60201,3.00966,14.19437,0.00000,0.00000,0.00000,0.00000,0.00000,,,
1992,Lower Saxony,male,602,7.67489,5.54419,9.80558,0.00000,0.00000,0.00000,0.00000,0.00000,,,
1992,Lower Saxony,female,616,12.69919,10.06461,15.33376,0.00000,0.00000,0.00000,0.00000,0.00000,,,
1992,Bremen,male,51,2.22501,-1.92338,6.37340,0.00000,0.00000,0.00000,0.00000,0.00000,,,
1992,Bremen,female,58,9.22017,1.61314,16.82721,0.00000,0.00000,0.00000,0.00000,0.00000,,,
1992,North Rhine-Westphalia,male,1606,9.31730,7.89461,10.73999,0.00000,0.00000,0.00000,0.00000,0.00000,,,
1992,North Rhine-Westphalia,female,1657,9.65393,8.23091,11.07695,0.00000,0.00000,0.00000,0.00000,0.00000,,,
1992,Hesse,male,621,9.01962,6.76217,11.27708,0.00000,0.00000,0.00000,0.00000,0.00000,,,
1992,Hesse,female,598,12.23433,9.60266,14.86600,0.00000,0.00000,0.00000,0.00000,0.00000,,,
1992,"Rhineland-Palatinate, Saarland",male,399,9.59972,6.70039,12.49906,0.00000,0.00000,0.00000,0.00000,0.00000,,,
1992,"Rhineland-Palatinate, Saarland",female,426,12.34695,9.21406,15.47984,0.00000,0.00000,0.00000,0.00000,0.00000,,,
1992,Baden-Wuerttemberg,male,1160,5.15273,3.87921,6.42624,0.00000,0.00000,0.00000,0.00000,0.00000,,,
1992,Baden-Wuerttemberg,female,1173,10.20069,8.46689,11.93449,0.00000,0.00000,0.00000,0.00000,0.00000,,,
1992,Bavaria,male,1039,6.70444,5.18193,8.22694,0.00000,0.00000,0.00000,0.00000,0.00000,,,
1992,Bavaria,female,1062,9.29303,7.54488,11.04119,0.00000,0.00000,0.00000,0.00000,0.00000,,,
1992,Berlin,male,384,11.41753,8.22660,14.60846,0.00000,0.00000,0.00000,0.00000,0.00000,,,
1992,Berlin,female,394,14.81766,11.29878,18.33653,0.00000,0.00000,0.00000,0.00000,0.00000,,,
1992,Brandenburg,male,435,16.67732,13.16445,20.19018,0.00000,0.00000,0.00000,0.00000,0.00000,,,
1992,Brandenburg,female,450,24.51941,20.53387,28.50494,0.00000,0.00000,0.00000,0.00000,0.00000,,,
1992,Mecklenburg-Western Pomerania,male,286,12.97717,9.06588,16.88846,0.00000,0.00000,0.00000,0.00000,0.00000,,,
1992,Mecklenburg-Western Pomerania,female,279,18.90638,14.29174,23.52103,0.00000,0.00000,0.00000,0.00000,0.00000,,,
1992,Saxony,male,748,15.03207,12.46677,17.59738,0.00000,0.00000,0.00000,0.00000,0.00000,,,
1992,Saxony,female,806,22.77971,19.87988,25.67955,0.00000,0.00000,0.00000,0.00000,0.00000,,,
1992,Saxony-Anhalt,male,478,11.27937,8.43627,14.12247,0.00000,0.00000,0.00000,0.00000,0.00000,,,
1992,Saxony-Anhalt,female,529,20.06434,16.64376,23.48492,0.00000,0.00000,0.00000,0.00000,0.00000,,,
1992,Thuringa,male,462,11.54452,8.62293,14.46611,0.00000,0.00000,0.00000,0.00000,0.00000,,,
1992,Thuringa,female,477,22.02492,18.29646,25.75338,0.00000,0.00000,0.00000,0.00000,0.00000,,,
1993,Schleswig-Holstein,male,173,10.44618,5.85618,15.03617,0.00000,0.00000,0.00000,0.00000,0.00000,,,
1993,Schleswig-Holstein,female,203,16.28485,11.17506,21.39465,0.00000,0.00000,0.00000,0.00000,0.00000,,,
1993,Hamburg,male,85,5.80363,0.76042,10.84684,0.00000,0.00000,0.00000,0.00000,0.00000,,,
1993,Hamburg,female,85,9.74335,3.34697,16.13972,0.00000,0.00000,0.00000,0.00000,0.00000,,,
1993,Lower Saxony,male,621,10.01924,7.65308,12.38539,0.00000,0.00000,0.00000,0.00000,0.00000,,,
1993,Lower Saxony,female,613,13.29642,10.60326,15.98959,0.00000,0.00000,0.00000,0.00000,0.00000,,,
1993,Bremen,male,49,8.16964,0.30226,16.03701,0.00000,0.00000,0.00000,0.00000,0.00000,,,
1993,Bremen,female,58,20.76724,10.10146,31.43303,0.00000,0.00000,0.00000,0.00000,0.00000,,,
1993,North Rhine-Westphalia,male,1584,10.60477,9.08734,12.12221,0.00000,0.00000,0.00000,0.00000,0.00000,,,
1993,North Rhine-Westphalia,female,1662,12.03379,10.46845,13.59913,0.00000,0.00000,0.00000,0.00000,0.00000,,,
1993,Hesse,male,607,8.58317,6.35032,10.81601,0.00000,0.00000,0.00000,0.00000,0.00000,,,
1993,Hesse,female,578,11.68679,9.06223,14.31135,0.00000,0.00000,0.00000,0.00000,0.00000,,,
1993,"Rhineland-Palatinate, Saarland",male,394,12.25130,9.00379,15.49881,0.00000,0.00000,0.00000,0.00000,0.00000,,,
1993,"Rhineland-Palatinate, Saarland",female,410,14.51666,11.09673,17.93659,0.00000,0.00000,0.00000,0.00000,0.00000,,,
1993,Baden-Wuerttemberg,male,1171,6.52764,5.11139,7.94389,0.00000,0.00000,0.00000,0.00000,0.00000,,,
1993,Baden-Wuerttemberg,female,1166,10.59823,8.82959,12.36687,0.00000,0.00000,0.00000,0.00000,0.00000,,,
1993,Bavaria,male,1020,5.56671,4.15799,6.97544,0.00000,0.00000,0.00000,0.00000,0.00000,,,
1993,Bavaria,female,1044,9.06956,7.32555,10.81357,0.00000,0.00000,0.00000,0.00000,0.00000,,,
1993,Berlin,male,374,12.16399,8.84047,15.48751,0.00000,0.00000,0.00000,0.00000,0.00000,,,
1993,Berlin,female,382,11.70799,8.47354,14.94244,0.00000,0.00000,0.00000,0.00000,0.00000,,,
1993,Brandenburg,male,405,10.58247,7.57758,13.58736,0.00000,0.00000,0.00000,0.00000,0.00000,,,
1993,Brandenburg,female,419,15.89929,12.38782,19.41076,0.00000,0.00000,0.00000,0.00000,0.00000,,,
1993,Mecklenburg-Western Pomerania,male,273,16.42033,12.00621,20.83446,0.00000,0.00000,0.00000,0.00000,0.00000,,,
1993,Mecklenburg-Western Pomerania,female,278,23.58692,18.57451,28.59934,0.00000,0.00000,0.00000,0.00000,0.00000,,,
1993,Saxony,male,710,16.11749,13.40827,18.82672,0.00000,0.00000,0.00000,0.00000,0.00000,,,
1993,Saxony,female,769,19.54283,16.73581,22.34985,0.00000,0.00000,0.00000,0.00000,0.00000,,,
1993,Saxony-Anhalt,male,458,12.98513,9.89849,16.07178,0.00000,0.00000,0.00000,0.00000,0.00000,,,
