year,sampreg,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
1996,West,12148,10.66846,9.97709,11.35753,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1996,East,4708,12.90375,11.84697,13.99806,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1997,West,11919,10.32525,9.64594,11.04769,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1997,East,4567,13.30278,11.73441,14.59310,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1998,West,13332,10.54055,9.94175,11.21529,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1998,East,4811,13.62676,12.17701,14.80701,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1999,West,12734,9.92488,9.14747,10.51023,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1999,East,4662,13.38941,12.04496,14.56320,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
2000,West,23452,11.34779,10.88585,11.81676,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
2000,East,7149,15.43464,14.49492,16.44921,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
2001,West,21224,11.25714,10.68082,11.87439,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
2001,East,6572,14.12048,13.13610,14.91614,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
2002,West,22462,11.50488,10.96854,12.02098,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
2002,East,6494,15.19533,14.03088,16.19974,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
2003,West,21390,12.27640,11.65316,12.78789,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
2003,East,6333,15.02358,13.93161,16.13287,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
2004,West,20649,12.34110,11.65714,12.94206,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
2004,East,6138,17.39893,16.28201,18.57132,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
2005,West,19605,12.67513,12.06248,13.32442,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
2005,East,5912,19.28314,17.65348,20.78022,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
2006,West,21057,13.02352,12.40600,13.67898,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
2006,East,6257,19.02383,17.82095,20.17716,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
2007,West,19495,12.68262,12.12359,13.30578,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
2007,East,5886,19.14796,17.73583,20.38100,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
2008,West,18090,13.09006,12.54574,13.77127,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
2008,East,5581,19.33001,17.85835,20.59534,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
2009,West,16642,13.48766,12.70012,14.23821,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
2009,East,5335,19.14691,17.64226,20.68221,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
2010,West,28201,15.01496,14.32935,15.68714,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
2010,East,7630,20.57865,19.12640,22.21149,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
2011,West,33107,13.11359,12.57745,13.62284,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
2011,East,8793,20.96208,19.69234,22.17907,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
2012,West,31705,13.32627,12.75505,13.89042,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
2012,East,8518,20.70941,19.17521,22.17002,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
2013,West,36010,14.37039,13.78986,15.00781,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
2013,East,8465,21.25091,19.74157,22.64471,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
2014,West,31047,13.96265,13.33660,14.54559,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
2014,East,7640,19.81241,18.42015,21.29676,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
2015,West,30685,14.81313,14.18970,15.38372,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
2015,East,7344,20.24097,18.99357,21.62973,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
2016,West,27238,14.43790,13.68806,15.07876,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
2016,East,6785,22.61619,20.87555,24.10898,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
2017,West,32382,15.22028,14.65553,15.91494,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
2017,East,8076,20.83272,19.21796,22.41384,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
2018,West,33022,15.18254,14.57124,15.89920,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
2018,East,8273,22.19802,20.38179,23.77392,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
2019,West,32944,15.31446,14.56972,15.93798,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
2019,East,8348,20.88473,19.40793,22.28984,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
2020,West,33879,15.82494,15.29639,16.54944,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
2020,East,8007,20.90492,19.51701,22.13707,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
2021,West,21349,16.23776,15.44656,17.18563,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
2021,East,5234,22.17955,20.29194,24.29731,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
