year,pgisced97,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
2013,Post-secondary Non-tertiary Level,1785,9.05422,8.65540,9.45303,2.00000,6.00000,14.00000,0.00000,32.00000,6.00000,6.00000,7.00000
2013,First Stage of Tertiary Education,1186,13.89840,13.25012,14.54668,4.00000,12.00000,20.00000,0.00000,44.00000,12.00000,10.00000,14.00000
2013,Second Stage of Tertiary Education,4935,10.94403,10.66070,11.22736,3.00000,7.00000,17.00000,0.00000,38.00000,7.00000,7.00000,8.00000
2014,Pre-primary Level,61,1.78063,1.48567,2.07559,1.00000,2.00000,3.00000,0.00000,5.00000,2.00000,1.00000,3.00000
2014,Primary Level,189,7.60825,6.32376,8.89274,1.00000,4.00000,11.00000,0.00000,26.00000,4.00000,2.97500,5.02500
2014,Lower Secondary Level,1482,8.33015,7.82735,8.83296,2.00000,4.00000,13.00000,0.00000,29.50000,4.00000,3.00000,5.00000
2014,Upper Secondary Level,7552,11.89546,11.63806,12.15286,2.00000,8.00000,19.00000,0.00000,44.50000,8.00000,7.00000,8.00000
2014,Post-secondary Non-tertiary Level,1580,9.18214,8.76226,9.60203,2.00000,6.00000,14.00000,0.00000,32.00000,6.00000,6.00000,7.00000
2014,First Stage of Tertiary Education,1086,14.03303,13.35796,14.70809,4.00000,12.00000,21.00000,0.00000,46.50000,12.00000,10.00000,14.00000
2014,Second Stage of Tertiary Education,4387,10.85648,10.55609,11.15687,2.00000,8.00000,16.00000,0.00000,37.00000,8.00000,7.00000,8.00000
2015,Pre-primary Level,57,0.92223,0.65670,1.18776,0.00000,1.00000,1.00000,0.00000,2.50000,1.00000,0.00000,1.00000
2015,Primary Level,208,7.90594,6.67376,9.13812,1.00000,5.00000,12.00000,0.00000,28.50000,5.00000,3.00000,7.00000
2015,Lower Secondary Level,1409,7.66824,7.17011,8.16637,1.00000,3.00000,11.00000,0.00000,26.00000,3.00000,3.00000,4.00000
2015,Upper Secondary Level,7242,11.71659,11.45359,11.97958,2.00000,8.00000,19.00000,0.00000,44.50000,8.00000,7.00000,8.00000
2015,Post-secondary Non-tertiary Level,1634,9.30420,8.87998,9.72842,2.00000,7.00000,14.00000,0.00000,32.00000,7.00000,5.00000,7.00000
2015,First Stage of Tertiary Education,1037,13.68070,13.00160,14.35980,4.00000,11.00000,21.00000,0.00000,46.50000,11.00000,9.00000,13.00000
2015,Second Stage of Tertiary Education,4506,10.76726,10.46691,11.06760,2.00000,7.00000,16.00000,0.00000,37.00000,7.00000,6.00000,8.00000
2016,Pre-primary Level,55,0.92020,0.68543,1.15497,0.00000,1.00000,1.00000,0.00000,2.50000,1.00000,0.00000,1.00000
2016,Primary Level,257,8.02117,6.93513,9.10720,1.00000,5.00000,13.00000,0.00000,31.00000,5.00000,2.00000,8.00000
2016,Lower Secondary Level,1293,8.00644,7.49696,8.51593,1.00000,4.00000,12.00000,0.00000,28.50000,4.00000,3.00000,5.00000
2016,Upper Secondary Level,6702,11.81505,11.54002,12.09009,2.00000,8.00000,18.00000,0.00000,42.00000,8.00000,7.00000,8.00000
2016,Post-secondary Non-tertiary Level,1582,9.08806,8.65131,9.52481,2.00000,6.00000,14.00000,0.00000,32.00000,6.00000,5.00000,6.00000
2016,First Stage of Tertiary Education,953,13.99136,13.25133,14.73138,4.00000,11.00000,22.00000,0.00000,49.00000,11.00000,9.00000,13.00000
2016,Second Stage of Tertiary Education,4203,10.61991,10.31493,10.92490,2.00000,7.00000,16.00000,0.00000,37.00000,7.00000,6.00000,8.00000
2017,Pre-primary Level,73,1.35249,1.03685,1.66813,0.00000,1.00000,2.00000,0.00000,5.00000,1.00000,0.00000,2.00000
2017,Primary Level,353,7.80903,6.86285,8.75522,1.00000,4.00000,12.00000,0.00000,28.50000,4.00000,3.00000,7.00000
2017,Lower Secondary Level,1490,8.49766,7.99667,8.99865,1.00000,4.00000,12.00000,0.00000,28.50000,4.00000,3.00000,5.00000
2017,Upper Secondary Level,7605,11.76924,11.51077,12.02771,2.00000,8.00000,18.00000,0.00000,42.00000,8.00000,7.00000,8.00000
2017,Post-secondary Non-tertiary Level,1739,9.52910,9.09518,9.96301,2.00000,6.00000,15.00000,0.00000,34.50000,6.00000,5.00000,7.00000
2017,First Stage of Tertiary Education,1061,14.13828,13.43983,14.83674,4.00000,10.00000,22.00000,0.00000,49.00000,10.00000,10.00000,12.00000
2017,Second Stage of Tertiary Education,4806,10.66501,10.37512,10.95491,2.00000,7.00000,16.00000,0.00000,37.00000,7.00000,7.00000,7.00000
2018,Pre-primary Level,48,1.43292,1.15037,1.71547,1.00000,1.00000,2.00000,0.00000,3.50000,1.00000,1.00000,2.00000
2018,Primary Level,434,7.06287,6.31777,7.80797,1.00000,4.00000,10.67025,0.00000,25.17562,4.00000,3.00000,6.00000
2018,Lower Secondary Level,1523,7.83745,7.34015,8.33474,1.00000,3.00000,11.00000,0.00000,26.00000,3.00000,3.00000,4.00000
2018,Upper Secondary Level,7265,11.78225,11.51490,12.04960,2.00000,7.00000,18.00000,0.00000,42.00000,7.00000,7.00000,8.00000
2018,Post-secondary Non-tertiary Level,1682,9.56974,9.13185,10.00763,2.00000,6.00000,15.00000,0.00000,34.50000,6.00000,6.00000,7.00000
2018,First Stage of Tertiary Education,1002,14.41100,13.67752,15.14449,4.00000,12.00000,23.00000,0.00000,48.00000,12.00000,10.00000,14.00000
2018,Second Stage of Tertiary Education,4727,10.49982,10.21236,10.78729,2.00000,7.00000,17.00000,0.00000,39.50000,7.00000,6.00000,7.02500
2019,Pre-primary Level,71,1.20589,0.93615,1.47564,0.00000,1.00000,1.96022,0.00000,4.90055,1.00000,1.00000,1.02500
2019,Primary Level,496,5.78929,5.13602,6.44257,1.00000,3.00000,9.00000,0.00000,21.00000,3.00000,2.00000,4.00000
2019,Lower Secondary Level,1465,8.26900,7.74490,8.79311,1.00000,4.00000,11.00000,0.00000,26.00000,4.00000,3.00000,5.00000
2019,Upper Secondary Level,7142,11.93479,11.66326,12.20632,2.00000,8.00000,19.00000,0.00000,44.50000,8.00000,7.00000,8.00000
2019,Post-secondary Non-tertiary Level,1761,9.94578,9.50537,10.38619,3.00000,6.00000,16.00000,0.00000,35.50000,6.00000,6.00000,7.00000
2019,First Stage of Tertiary Education,1197,14.88094,14.20749,15.55438,4.00000,12.00000,23.00000,0.00000,51.50000,12.00000,10.00000,14.00000
2019,Second Stage of Tertiary Education,5404,10.64962,10.37453,10.92471,2.00000,7.00000,17.00000,0.00000,39.50000,7.00000,6.97500,8.00000
2020,Pre-primary Level,74,1.16729,0.99205,1.34253,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000
2020,Primary Level,632,5.93244,5.41633,6.44855,1.00000,4.00000,8.91131,0.00000,20.77828,4.00000,2.00000,5.00000
2020,Lower Secondary Level,1556,7.99423,7.51160,8.47686,1.00000,3.00000,11.00000,0.00000,26.00000,3.00000,3.00000,4.00000
2020,Upper Secondary Level,6923,12.11838,11.84288,12.39388,3.00000,8.00000,19.00000,0.00000,43.00000,8.00000,7.00000,8.00000
2020,Post-secondary Non-tertiary Level,1856,10.28671,9.84549,10.72793,2.00000,7.00000,17.00000,0.00000,39.50000,7.00000,6.00000,8.00000
2020,First Stage of Tertiary Education,1036,14.77429,14.03948,15.50910,4.00000,12.00000,23.00000,0.00000,51.50000,12.00000,10.00000,14.00000
2020,Second Stage of Tertiary Education,5618,10.49675,10.22864,10.76487,2.00000,7.00000,16.00000,0.00000,37.00000,7.00000,6.00000,7.00000
2021,Pre-primary Level,32,2.08588,1.33580,2.83597,0.00000,2.00000,2.00000,0.00000,5.00000,2.00000,0.00000,6.00000
2021,Primary Level,380,4.55362,4.02704,5.08020,1.00000,2.00000,6.93880,0.00000,15.84701,2.00000,1.97500,4.00000
2021,Lower Secondary Level,835,7.52814,6.89239,8.16390,1.00000,3.00000,10.00000,0.00000,23.50000,3.00000,2.97500,4.00000
2021,Upper Secondary Level,4294,11.50976,11.16423,11.85529,2.00000,7.00000,19.00000,0.00000,44.50000,7.00000,6.00000,8.00000
2021,Post-secondary Non-tertiary Level,1233,9.88552,9.34913,10.42190,2.00000,7.00000,16.00000,0.00000,37.00000,7.00000,6.00000,8.00000
2021,First Stage of Tertiary Education,668,14.98737,14.08669,15.88805,4.00000,13.00000,24.00000,0.00000,54.00000,13.00000,11.00000,15.00000
2021,Second Stage of Tertiary Education,4000,9.98687,9.67829,10.29545,2.00000,6.00000,16.00000,0.00000,37.00000,6.00000,5.00000,7.00000
2022,Pre-primary Level,112,2.63923,1.66405,3.61441,0.00000,1.00000,2.00000,0.00000,5.00000,1.00000,0.00000,1.00000
2022,Primary Level,361,5.56331,4.81798,6.30864,1.00000,3.00000,7.00000,0.00000,16.00000,3.00000,2.00000,4.00000
2022,Lower Secondary Level,927,8.22421,7.58019,8.86824,1.00000,4.00000,11.57116,0.00000,27.42790,4.00000,3.00000,5.00000
2022,Upper Secondary Level,5751,11.58666,11.28681,11.88651,2.00000,7.00000,18.00000,0.00000,42.00000,7.00000,7.00000,8.00000
2022,Post-secondary Non-tertiary Level,1780,10.32905,9.87215,10.78596,3.00000,7.00000,15.00000,0.00000,33.00000,7.00000,6.00000,8.00000
2022,First Stage of Tertiary Education,957,15.02671,14.23055,15.82288,4.00000,12.00000,24.00000,0.00000,53.00000,12.00000,10.00000,15.00000
2022,Second Stage of Tertiary Education,6584,9.71027,9.47115,9.94939,2.00000,6.00000,15.00000,0.00000,34.50000,6.00000,6.00000,7.00000
