year,bula_h,pgisced97,pli0083,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2003,Saxony-Anhalt,Upper Secondary Level,Daily,0.92551,422,422,0.90043,0.95059
2003,Saxony-Anhalt,First Stage of Tertiary Education,Daily,0.96319,92,92,0.92451,1.00188
2003,Saxony-Anhalt,Second Stage of Tertiary Education,Daily,0.91165,202,202,0.87242,0.95089
2003,Thuringa,Lower Secondary Level,Daily,0.95029,62,62,0.89575,1.00483
2003,Thuringa,Upper Secondary Level,Daily,0.92158,520,520,0.89845,0.94470
2003,Thuringa,First Stage of Tertiary Education,Daily,0.84597,66,66,0.75821,0.93372
2003,Thuringa,Second Stage of Tertiary Education,Daily,0.89273,149,149,0.84287,0.94259
2008,Schleswig-Holstein,Lower Secondary Level,Daily,0.78317,47,47,0.66408,0.90226
2008,Schleswig-Holstein,Upper Secondary Level,Daily,0.82651,247,283,0.78231,0.87071
2008,Schleswig-Holstein,Upper Secondary Level,At least once per week,0.11183,36,283,0.07504,0.14861
2008,Schleswig-Holstein,First Stage of Tertiary Education,Daily,0.71286,36,36,0.56297,0.86275
2008,Schleswig-Holstein,Second Stage of Tertiary Education,Daily,0.64145,63,63,0.52207,0.76082
2008,Hamburg,Upper Secondary Level,Daily,0.92914,102,102,0.87910,0.97918
2008,Hamburg,Second Stage of Tertiary Education,Daily,0.65172,58,58,0.52804,0.77540
2008,Lower Saxony,Lower Secondary Level,Daily,0.92619,189,189,0.88882,0.96357
2008,Lower Saxony,Upper Secondary Level,Daily,0.85386,795,876,0.83045,0.87727
2008,Lower Saxony,Upper Secondary Level,At least once per week,0.09421,81,876,0.07486,0.11357
2008,Lower Saxony,Post-secondary Non-tertiary Level,Daily,0.86762,92,92,0.79798,0.93725
2008,Lower Saxony,First Stage of Tertiary Education,Daily,0.82383,88,88,0.74377,0.90388
2008,Lower Saxony,Second Stage of Tertiary Education,Daily,0.82501,254,295,0.78158,0.86844
2008,Lower Saxony,Second Stage of Tertiary Education,At least once per week,0.12951,41,295,0.09113,0.16790
2008,Bremen,Upper Secondary Level,Daily,0.83646,58,58,0.74044,0.93248
2008,North Rhine-Westphalia,No answer / don't know,Daily,0.82682,61,61,0.73107,0.92257
2008,North Rhine-Westphalia,Pre-primary Level,Daily,0.80490,58,58,0.70203,0.90778
2008,North Rhine-Westphalia,Primary Level,Daily,0.83428,51,51,0.73122,0.93735
2008,North Rhine-Westphalia,Lower Secondary Level,Daily,0.91065,420,420,0.88333,0.93796
2008,North Rhine-Westphalia,Upper Secondary Level,Daily,0.86768,1672,1828,0.85214,0.88322
2008,North Rhine-Westphalia,Upper Secondary Level,At least once per week,0.08725,156,1828,0.07431,0.10020
2008,North Rhine-Westphalia,Post-secondary Non-tertiary Level,Daily,0.78079,233,287,0.73284,0.82873
2008,North Rhine-Westphalia,Post-secondary Non-tertiary Level,At least once per week,0.18575,54,287,0.14068,0.23083
2008,North Rhine-Westphalia,First Stage of Tertiary Education,Daily,0.85729,230,264,0.81501,0.89956
2008,North Rhine-Westphalia,First Stage of Tertiary Education,At least once per week,0.12628,34,264,0.08614,0.16643
2008,North Rhine-Westphalia,Second Stage of Tertiary Education,Daily,0.75924,602,734,0.72829,0.79019
2008,North Rhine-Westphalia,Second Stage of Tertiary Education,At least once per week,0.17332,132,734,0.14592,0.20072
2008,Hesse,Lower Secondary Level,Daily,0.92554,124,124,0.87915,0.97194
2008,Hesse,Upper Secondary Level,Daily,0.83008,523,604,0.80010,0.86006
2008,Hesse,Upper Secondary Level,At least once per week,0.14314,81,604,0.11519,0.17109
2008,Hesse,Post-secondary Non-tertiary Level,Daily,0.80659,77,77,0.71779,0.89539
2008,Hesse,First Stage of Tertiary Education,Daily,0.85959,67,67,0.77578,0.94341
2008,Hesse,Second Stage of Tertiary Education,Daily,0.66577,225,298,0.61212,0.71942
2008,Hesse,Second Stage of Tertiary Education,At least once per week,0.24626,73,298,0.19726,0.29526
2008,"Rhineland-Palatinate, Saarland",Lower Secondary Level,Daily,0.89871,150,150,0.85027,0.94716
2008,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Daily,0.88664,497,541,0.85990,0.91338
2008,"Rhineland-Palatinate, Saarland",Upper Secondary Level,At least once per week,0.09083,44,541,0.06659,0.11506
2008,"Rhineland-Palatinate, Saarland",Post-secondary Non-tertiary Level,Daily,0.78940,42,42,0.66459,0.91421
2008,"Rhineland-Palatinate, Saarland",First Stage of Tertiary Education,Daily,0.83222,76,76,0.74765,0.91679
2008,"Rhineland-Palatinate, Saarland",Second Stage of Tertiary Education,Daily,0.83875,144,144,0.77848,0.89903
2008,Baden-Wuerttemberg,No answer / don't know,Daily,0.84435,51,51,0.74386,0.94484
2008,Baden-Wuerttemberg,Pre-primary Level,Daily,0.91204,45,45,0.82835,0.99573
2008,Baden-Wuerttemberg,Primary Level,Daily,0.87188,33,33,0.75608,0.98768
2008,Baden-Wuerttemberg,Lower Secondary Level,Daily,0.94986,285,285,0.92448,0.97525
2008,Baden-Wuerttemberg,Upper Secondary Level,Daily,0.87741,993,1091,0.85794,0.89688
2008,Baden-Wuerttemberg,Upper Secondary Level,At least once per week,0.07455,98,1091,0.05895,0.09014
2008,Baden-Wuerttemberg,Post-secondary Non-tertiary Level,Daily,0.78042,94,125,0.70756,0.85329
2008,Baden-Wuerttemberg,Post-secondary Non-tertiary Level,At least once per week,0.19242,31,125,0.12304,0.26181
2008,Baden-Wuerttemberg,First Stage of Tertiary Education,Daily,0.80399,137,137,0.73727,0.87071
2008,Baden-Wuerttemberg,Second Stage of Tertiary Education,Daily,0.74295,340,419,0.70106,0.78484
2008,Baden-Wuerttemberg,Second Stage of Tertiary Education,At least once per week,0.15631,79,419,0.12150,0.19112
2008,Bavaria,No answer / don't know,Daily,0.83038,32,32,0.69827,0.96250
2008,Bavaria,Lower Secondary Level,Daily,0.85571,261,261,0.81299,0.89842
2008,Bavaria,Upper Secondary Level,Daily,0.84947,1228,1416,0.83083,0.86810
2008,Bavaria,Upper Secondary Level,At least once per week,0.10810,153,1416,0.09192,0.12427
2008,Bavaria,Upper Secondary Level,Seldom,0.02266,35,1416,0.01491,0.03042
2008,Bavaria,Post-secondary Non-tertiary Level,Daily,0.79962,101,101,0.72116,0.87807
2008,Bavaria,First Stage of Tertiary Education,Daily,0.85423,176,176,0.80195,0.90651
2008,Bavaria,Second Stage of Tertiary Education,Daily,0.65821,370,507,0.61688,0.69954
2008,Bavaria,Second Stage of Tertiary Education,At least once per week,0.23637,137,507,0.19935,0.27339
2008,Berlin,Lower Secondary Level,Daily,0.83566,42,42,0.72223,0.94910
2008,Berlin,Upper Secondary Level,Daily,0.78312,225,263,0.73322,0.83303
2008,Berlin,Upper Secondary Level,At least once per week,0.15528,38,263,0.11142,0.19913
2008,Berlin,First Stage of Tertiary Education,Daily,0.69342,35,35,0.53844,0.84841
2008,Berlin,Second Stage of Tertiary Education,Daily,0.68426,179,238,0.62508,0.74344
2008,Berlin,Second Stage of Tertiary Education,At least once per week,0.24132,59,238,0.18684,0.29579
2008,Brandenburg,Lower Secondary Level,Daily,0.93852,59,59,0.87670,1.00034
2008,Brandenburg,Upper Secondary Level,Daily,0.86724,350,381,0.83313,0.90136
2008,Brandenburg,Upper Secondary Level,At least once per week,0.05599,31,381,0.03287,0.07910
2008,Brandenburg,First Stage of Tertiary Education,Daily,0.85234,53,53,0.75591,0.94876
2008,Brandenburg,Second Stage of Tertiary Education,Daily,0.78758,193,193,0.72972,0.84543
2008,Mecklenburg-Western Pomerania,Upper Secondary Level,Daily,0.92957,220,220,0.89569,0.96346
2008,Mecklenburg-Western Pomerania,First Stage of Tertiary Education,Daily,0.92987,36,36,0.84526,1.01447
2008,Mecklenburg-Western Pomerania,Second Stage of Tertiary Education,Daily,0.83370,113,113,0.76474,0.90266
2008,Saxony,Lower Secondary Level,Daily,0.86299,67,67,0.78003,0.94595
2008,Saxony,Upper Secondary Level,Daily,0.85969,668,734,0.83455,0.88483
2008,Saxony,Upper Secondary Level,At least once per week,0.08334,66,734,0.06333,0.10335
2008,Saxony,Post-secondary Non-tertiary Level,Daily,0.86727,46,46,0.76814,0.96640
2008,Saxony,First Stage of Tertiary Education,Daily,0.88823,103,103,0.82709,0.94938
2008,Saxony,Second Stage of Tertiary Education,Daily,0.72200,271,333,0.67381,0.77019
2008,Saxony,Second Stage of Tertiary Education,At least once per week,0.16629,62,333,0.12624,0.20634
2008,Saxony-Anhalt,Lower Secondary Level,Daily,0.97646,52,52,0.93486,1.01807
2008,Saxony-Anhalt,Upper Secondary Level,Daily,0.89835,375,375,0.86772,0.92897
2008,Saxony-Anhalt,First Stage of Tertiary Education,Daily,0.94304,66,66,0.88669,0.99938
2008,Saxony-Anhalt,Second Stage of Tertiary Education,Daily,0.84494,172,172,0.79068,0.89919
2008,Thuringa,Lower Secondary Level,Daily,0.89707,55,55,0.81602,0.97812
2008,Thuringa,Upper Secondary Level,Daily,0.84588,444,491,0.81391,0.87785
2008,Thuringa,Upper Secondary Level,At least once per week,0.09928,47,491,0.07281,0.12576
2008,Thuringa,First Stage of Tertiary Education,Daily,0.89009,51,51,0.80340,0.97679
2008,Thuringa,Second Stage of Tertiary Education,Daily,0.78577,138,138,0.71707,0.85448
2013,Schleswig-Holstein,Lower Secondary Level,Daily,0.88861,81,81,0.81966,0.95755
2013,Schleswig-Holstein,Upper Secondary Level,Daily,0.85421,383,444,0.82135,0.88707
2013,Schleswig-Holstein,Upper Secondary Level,At least once per week,0.09985,61,444,0.07193,0.12777
2013,Schleswig-Holstein,Post-secondary Non-tertiary Level,Daily,0.84055,64,64,0.75014,0.93095
2013,Schleswig-Holstein,First Stage of Tertiary Education,Daily,0.76786,41,41,0.63702,0.89870
2013,Schleswig-Holstein,Second Stage of Tertiary Education,Daily,0.81197,102,102,0.73577,0.88818
2013,Hamburg,Upper Secondary Level,Daily,0.83795,138,138,0.77624,0.89966
2013,Hamburg,Second Stage of Tertiary Education,Daily,0.58428,78,109,0.49133,0.67723
2013,Hamburg,Second Stage of Tertiary Education,At least once per week,0.29700,31,109,0.21082,0.38318
2013,Lower Saxony,Pre-primary Level,Daily,0.55109,33,33,0.37876,0.72343
2013,Lower Saxony,Lower Secondary Level,Daily,0.91299,279,279,0.87986,0.94612
2013,Lower Saxony,Upper Secondary Level,Daily,0.81705,992,1196,0.79513,0.83897
2013,Lower Saxony,Upper Secondary Level,At least once per week,0.11673,163,1196,0.09852,0.13493
2013,Lower Saxony,Upper Secondary Level,Seldom,0.02824,41,1196,0.01884,0.03763
2013,Lower Saxony,Post-secondary Non-tertiary Level,Daily,0.77609,122,155,0.71025,0.84193
2013,Lower Saxony,Post-secondary Non-tertiary Level,At least once per week,0.20297,33,155,0.13944,0.26649
2013,Lower Saxony,First Stage of Tertiary Education,Daily,0.79778,102,102,0.71944,0.87611
2013,Lower Saxony,Second Stage of Tertiary Education,Daily,0.79074,358,450,0.75311,0.82836
2013,Lower Saxony,Second Stage of Tertiary Education,At least once per week,0.16878,92,450,0.13414,0.20343
2013,Bremen,Upper Secondary Level,Daily,0.66682,60,60,0.54655,0.78710
2013,Bremen,Second Stage of Tertiary Education,Daily,0.72168,32,32,0.56392,0.87945
2013,North Rhine-Westphalia,No answer / don't know,Daily,0.66001,85,85,0.55870,0.76131
2013,North Rhine-Westphalia,Pre-primary Level,Daily,0.76506,86,86,0.67493,0.85519
2013,North Rhine-Westphalia,Primary Level,Daily,0.91044,79,79,0.84707,0.97381
2013,North Rhine-Westphalia,Lower Secondary Level,Daily,0.87075,533,593,0.84372,0.89777
2013,North Rhine-Westphalia,Lower Secondary Level,At least once per week,0.06143,60,593,0.04209,0.08077
2013,North Rhine-Westphalia,Upper Secondary Level,Daily,0.85976,1867,2207,0.84527,0.87425
2013,North Rhine-Westphalia,Upper Secondary Level,At least once per week,0.08849,244,2207,0.07664,0.10034
2013,North Rhine-Westphalia,Upper Secondary Level,At least once per month,0.01503,38,2207,0.00995,0.02011
2013,North Rhine-Westphalia,Upper Secondary Level,Seldom,0.02844,58,2207,0.02150,0.03537
2013,North Rhine-Westphalia,Post-secondary Non-tertiary Level,Daily,0.78448,391,482,0.74773,0.82122
2013,North Rhine-Westphalia,Post-secondary Non-tertiary Level,At least once per week,0.19184,91,482,0.15665,0.22703
2013,North Rhine-Westphalia,First Stage of Tertiary Education,Daily,0.80982,229,275,0.76335,0.85629
2013,North Rhine-Westphalia,First Stage of Tertiary Education,At least once per week,0.16177,46,275,0.11816,0.20537
2013,North Rhine-Westphalia,Second Stage of Tertiary Education,Daily,0.71653,766,1067,0.68947,0.74358
2013,North Rhine-Westphalia,Second Stage of Tertiary Education,At least once per week,0.22611,265,1067,0.20100,0.25122
2013,North Rhine-Westphalia,Second Stage of Tertiary Education,At least once per month,0.02712,36,1067,0.01737,0.03687
2013,Hesse,Primary Level,Daily,0.99412,31,31,0.96676,1.02148
2013,Hesse,Lower Secondary Level,Daily,0.94634,153,153,0.91051,0.98216
2013,Hesse,Upper Secondary Level,Daily,0.81037,614,709,0.78149,0.83924
2013,Hesse,Upper Secondary Level,At least once per week,0.13932,95,709,0.11382,0.16483
2013,Hesse,Post-secondary Non-tertiary Level,Daily,0.71994,112,112,0.63640,0.80347
2013,Hesse,First Stage of Tertiary Education,Daily,0.73322,70,70,0.62886,0.83757
2013,Hesse,Second Stage of Tertiary Education,Daily,0.69701,322,447,0.65436,0.73966
2013,Hesse,Second Stage of Tertiary Education,At least once per week,0.21373,125,447,0.17569,0.25178
2013,"Rhineland-Palatinate, Saarland",Lower Secondary Level,Daily,0.84437,167,167,0.78923,0.89952
2013,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Daily,0.82008,579,658,0.79070,0.84945
2013,"Rhineland-Palatinate, Saarland",Upper Secondary Level,At least once per week,0.11249,79,658,0.08833,0.13665
2013,"Rhineland-Palatinate, Saarland",Post-secondary Non-tertiary Level,Daily,0.78497,68,68,0.68659,0.88334
2013,"Rhineland-Palatinate, Saarland",First Stage of Tertiary Education,Daily,0.72427,71,71,0.61958,0.82896
2013,"Rhineland-Palatinate, Saarland",Second Stage of Tertiary Education,Daily,0.66657,182,237,0.60642,0.72672
2013,"Rhineland-Palatinate, Saarland",Second Stage of Tertiary Education,At least once per week,0.27226,55,237,0.21547,0.32905
2013,Baden-Wuerttemberg,No answer / don't know,Daily,0.74491,39,39,0.60631,0.88351
2013,Baden-Wuerttemberg,Pre-primary Level,Daily,0.60513,31,31,0.43021,0.78005
2013,Baden-Wuerttemberg,Lower Secondary Level,Daily,0.91064,283,321,0.87938,0.94189
2013,Baden-Wuerttemberg,Lower Secondary Level,At least once per week,0.06745,38,321,0.03997,0.09492
2013,Baden-Wuerttemberg,Upper Secondary Level,Daily,0.81337,1118,1360,0.79266,0.83409
2013,Baden-Wuerttemberg,Upper Secondary Level,At least once per week,0.13083,200,1360,0.11290,0.14876
2013,Baden-Wuerttemberg,Upper Secondary Level,Seldom,0.03073,42,1360,0.02155,0.03990
2013,Baden-Wuerttemberg,Post-secondary Non-tertiary Level,Daily,0.80469,142,190,0.74817,0.86121
2013,Baden-Wuerttemberg,Post-secondary Non-tertiary Level,At least once per week,0.16364,48,190,0.11090,0.21639
2013,Baden-Wuerttemberg,First Stage of Tertiary Education,Daily,0.71994,151,207,0.65862,0.78125
2013,Baden-Wuerttemberg,First Stage of Tertiary Education,At least once per week,0.15479,56,207,0.10539,0.20418
2013,Baden-Wuerttemberg,Second Stage of Tertiary Education,Daily,0.63065,456,644,0.59334,0.66795
2013,Baden-Wuerttemberg,Second Stage of Tertiary Education,At least once per week,0.25505,188,644,0.22136,0.28874
2013,Bavaria,No answer / don't know,Daily,0.60277,42,42,0.45299,0.75256
2013,Bavaria,Pre-primary Level,Daily,0.65877,37,37,0.50389,0.81365
2013,Bavaria,Primary Level,Daily,0.91924,37,37,0.83023,1.00825
2013,Bavaria,Lower Secondary Level,Daily,0.83545,333,382,0.79821,0.87268
2013,Bavaria,Lower Secondary Level,At least once per week,0.11061,49,382,0.07911,0.14210
2013,Bavaria,Upper Secondary Level,Daily,0.81564,1695,2088,0.79900,0.83228
2013,Bavaria,Upper Secondary Level,At least once per week,0.12646,277,2088,0.11220,0.14072
2013,Bavaria,Upper Secondary Level,At least once per month,0.02380,50,2088,0.01726,0.03033
2013,Bavaria,Upper Secondary Level,Seldom,0.02470,66,2088,0.01804,0.03135
2013,Bavaria,Post-secondary Non-tertiary Level,Daily,0.71110,165,216,0.65051,0.77168
2013,Bavaria,Post-secondary Non-tertiary Level,At least once per week,0.25306,51,216,0.19494,0.31117
2013,Bavaria,First Stage of Tertiary Education,Daily,0.79337,228,273,0.74525,0.84149
2013,Bavaria,First Stage of Tertiary Education,At least once per week,0.15373,45,273,0.11086,0.19659
2013,Bavaria,Second Stage of Tertiary Education,Daily,0.61967,506,787,0.58573,0.65361
2013,Bavaria,Second Stage of Tertiary Education,At least once per week,0.26719,207,787,0.23625,0.29812
2013,Bavaria,Second Stage of Tertiary Education,At least once per month,0.04608,39,787,0.03142,0.06074
2013,Bavaria,Second Stage of Tertiary Education,Seldom,0.03468,35,787,0.02189,0.04748
2013,Berlin,Lower Secondary Level,Daily,0.83003,54,54,0.72891,0.93115
2013,Berlin,Upper Secondary Level,Daily,0.83238,315,358,0.79363,0.87113
2013,Berlin,Upper Secondary Level,At least once per week,0.09147,43,358,0.06156,0.12137
2013,Berlin,Post-secondary Non-tertiary Level,Daily,0.75098,42,42,0.61861,0.88336
2013,Berlin,First Stage of Tertiary Education,Daily,0.63402,42,42,0.48657,0.78147
2013,Berlin,Second Stage of Tertiary Education,Daily,0.58957,237,329,0.53634,0.64281
2013,Berlin,Second Stage of Tertiary Education,At least once per week,0.29763,92,329,0.24815,0.34711
2013,Brandenburg,Lower Secondary Level,Daily,0.79738,64,64,0.69813,0.89664
2013,Brandenburg,Upper Secondary Level,Daily,0.83902,425,479,0.80608,0.87197
2013,Brandenburg,Upper Secondary Level,At least once per week,0.09847,54,479,0.07176,0.12518
2013,Brandenburg,Post-secondary Non-tertiary Level,Daily,0.73154,47,47,0.60348,0.85961
2013,Brandenburg,First Stage of Tertiary Education,Daily,0.81754,56,56,0.71546,0.91961
2013,Brandenburg,Second Stage of Tertiary Education,Daily,0.77757,198,237,0.72452,0.83063
2013,Brandenburg,Second Stage of Tertiary Education,At least once per week,0.12677,39,237,0.08432,0.16922
2013,Mecklenburg-Western Pomerania,Upper Secondary Level,Daily,0.82992,275,275,0.78544,0.87441
2013,Mecklenburg-Western Pomerania,First Stage of Tertiary Education,Daily,0.92492,48,48,0.84958,1.00026
2013,Mecklenburg-Western Pomerania,Second Stage of Tertiary Education,Daily,0.78525,106,106,0.70670,0.86380
2013,Saxony,Lower Secondary Level,Daily,0.84960,79,79,0.77027,0.92893
2013,Saxony,Upper Secondary Level,Daily,0.79275,740,866,0.76574,0.81976
2013,Saxony,Upper Secondary Level,At least once per week,0.13694,126,866,0.11403,0.15985
2013,Saxony,Post-secondary Non-tertiary Level,Daily,0.69538,50,50,0.56651,0.82425
2013,Saxony,First Stage of Tertiary Education,Daily,0.82699,105,105,0.75429,0.89969
2013,Saxony,Second Stage of Tertiary Education,Daily,0.73322,300,406,0.69014,0.77629
2013,Saxony,Second Stage of Tertiary Education,At least once per week,0.18458,106,406,0.14679,0.22236
2013,Saxony-Anhalt,Lower Secondary Level,Daily,0.92041,61,61,0.85193,0.98890
2013,Saxony-Anhalt,Upper Secondary Level,Daily,0.82167,449,492,0.78782,0.85553
2013,Saxony-Anhalt,Upper Secondary Level,At least once per week,0.11504,43,492,0.08681,0.14326
2013,Saxony-Anhalt,Post-secondary Non-tertiary Level,Daily,0.76956,33,33,0.62365,0.91547
2013,Saxony-Anhalt,First Stage of Tertiary Education,Daily,0.77623,56,56,0.66608,0.88637
2013,Saxony-Anhalt,Second Stage of Tertiary Education,Daily,0.80376,170,201,0.74872,0.85880
2013,Saxony-Anhalt,Second Stage of Tertiary Education,At least once per week,0.11889,31,201,0.07403,0.16375
2013,Thuringa,Upper Secondary Level,Daily,0.83465,492,567,0.80404,0.86525
2013,Thuringa,Upper Secondary Level,At least once per week,0.11364,75,567,0.08750,0.13979
2013,Thuringa,First Stage of Tertiary Education,Daily,0.84569,59,59,0.75271,0.93866
2013,Thuringa,Second Stage of Tertiary Education,Daily,0.74899,149,199,0.68860,0.80939
2013,Thuringa,Second Stage of Tertiary Education,At least once per week,0.20366,50,199,0.14756,0.25975
2019,Schleswig-Holstein,Lower Secondary Level,Daily,0.78824,91,91,0.70383,0.87265
2019,Schleswig-Holstein,Upper Secondary Level,Daily,0.84607,348,400,0.81066,0.88148
2019,Schleswig-Holstein,Upper Secondary Level,At least once per week,0.13538,52,400,0.10181,0.16895
2019,Schleswig-Holstein,Post-secondary Non-tertiary Level,Daily,0.78059,68,68,0.68149,0.87969
2019,Schleswig-Holstein,First Stage of Tertiary Education,Daily,0.72825,55,55,0.60960,0.84690
2019,Schleswig-Holstein,Second Stage of Tertiary Education,Daily,0.62594,155,202,0.55904,0.69283
2019,Schleswig-Holstein,Second Stage of Tertiary Education,At least once per week,0.18840,47,202,0.13434,0.24246
2019,Hamburg,Lower Secondary Level,Daily,0.94896,39,39,0.87899,1.01894
2019,Hamburg,Upper Secondary Level,Daily,0.80569,149,149,0.74195,0.86944
2019,Hamburg,Post-secondary Non-tertiary Level,Daily,0.82835,44,44,0.71565,0.94106
2019,Hamburg,Second Stage of Tertiary Education,Daily,0.63840,122,177,0.56741,0.70938
2019,Hamburg,Second Stage of Tertiary Education,At least once per week,0.24828,55,177,0.18445,0.31210
2019,Lower Saxony,No answer / don't know,Daily,0.65459,38,38,0.50137,0.80780
2019,Lower Saxony,Primary Level,Daily,0.94483,46,46,0.87813,1.01154
2019,Lower Saxony,Lower Secondary Level,Daily,0.80556,250,292,0.76008,0.85103
2019,Lower Saxony,Lower Secondary Level,At least once per week,0.14129,42,292,0.10127,0.18131
2019,Lower Saxony,Upper Secondary Level,Daily,0.79483,892,1063,0.77054,0.81911
2019,Lower Saxony,Upper Secondary Level,At least once per week,0.14223,137,1063,0.12122,0.16324
2019,Lower Saxony,Upper Secondary Level,Seldom,0.02793,34,1063,0.01802,0.03784
2019,Lower Saxony,Post-secondary Non-tertiary Level,Daily,0.82355,169,207,0.77149,0.87560
2019,Lower Saxony,Post-secondary Non-tertiary Level,At least once per week,0.14718,38,207,0.09880,0.19556
2019,Lower Saxony,First Stage of Tertiary Education,Daily,0.82011,104,104,0.74593,0.89429
2019,Lower Saxony,Second Stage of Tertiary Education,Daily,0.73396,396,521,0.69598,0.77195
2019,Lower Saxony,Second Stage of Tertiary Education,At least once per week,0.21661,125,521,0.18120,0.25201
2019,Bremen,Upper Secondary Level,Daily,0.71117,58,58,0.59351,0.82883
2019,Bremen,Second Stage of Tertiary Education,Daily,0.61235,37,37,0.45319,0.77151
2019,North Rhine-Westphalia,No answer / don't know,Daily,0.67239,111,144,0.59546,0.74932
2019,North Rhine-Westphalia,No answer / don't know,At least once per week,0.29042,33,144,0.21601,0.36482
2019,North Rhine-Westphalia,Pre-primary Level,Daily,0.73278,66,66,0.62521,0.84036
2019,North Rhine-Westphalia,Primary Level,Daily,0.84621,108,108,0.77785,0.91456
2019,North Rhine-Westphalia,Lower Secondary Level,Daily,0.80025,452,513,0.76562,0.83488
2019,North Rhine-Westphalia,Lower Secondary Level,At least once per week,0.09814,61,513,0.07237,0.12391
2019,North Rhine-Westphalia,Upper Secondary Level,Daily,0.83551,1827,2217,0.82007,0.85095
2019,North Rhine-Westphalia,Upper Secondary Level,At least once per week,0.10151,279,2217,0.08894,0.11409
2019,North Rhine-Westphalia,Upper Secondary Level,Seldom,0.03505,80,2217,0.02740,0.04271
2019,North Rhine-Westphalia,Upper Secondary Level,Never,0.01391,31,2217,0.00903,0.01879
2019,North Rhine-Westphalia,Post-secondary Non-tertiary Level,Daily,0.77952,470,576,0.74563,0.81341
2019,North Rhine-Westphalia,Post-secondary Non-tertiary Level,At least once per week,0.17557,106,576,0.14447,0.20667
2019,North Rhine-Westphalia,First Stage of Tertiary Education,Daily,0.75071,219,267,0.69872,0.80269
2019,North Rhine-Westphalia,First Stage of Tertiary Education,At least once per week,0.16195,48,267,0.11767,0.20622
2019,North Rhine-Westphalia,Second Stage of Tertiary Education,Daily,0.70226,864,1294,0.67733,0.72718
2019,North Rhine-Westphalia,Second Stage of Tertiary Education,At least once per week,0.21762,320,1294,0.19513,0.24011
2019,North Rhine-Westphalia,Second Stage of Tertiary Education,At least once per month,0.02437,41,1294,0.01596,0.03277
2019,North Rhine-Westphalia,Second Stage of Tertiary Education,Seldom,0.03927,69,1294,0.02868,0.04985
2019,Hesse,Lower Secondary Level,Daily,0.92718,135,135,0.88319,0.97118
2019,Hesse,Upper Secondary Level,Daily,0.78719,562,659,0.75592,0.81846
2019,Hesse,Upper Secondary Level,At least once per week,0.14274,97,659,0.11602,0.16947
2019,Hesse,Post-secondary Non-tertiary Level,Daily,0.78317,104,141,0.71490,0.85143
2019,Hesse,Post-secondary Non-tertiary Level,At least once per week,0.15585,37,141,0.09577,0.21593
2019,Hesse,First Stage of Tertiary Education,Daily,0.76004,71,71,0.66000,0.86009
2019,Hesse,Second Stage of Tertiary Education,Daily,0.67293,323,470,0.63047,0.71539
2019,Hesse,Second Stage of Tertiary Education,At least once per week,0.20863,147,470,0.17185,0.24540
2019,"Rhineland-Palatinate, Saarland",Lower Secondary Level,Daily,0.90805,173,173,0.86486,0.95123
2019,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Daily,0.84645,545,621,0.81807,0.87483
2019,"Rhineland-Palatinate, Saarland",Upper Secondary Level,At least once per week,0.09121,76,621,0.06855,0.11387
2019,"Rhineland-Palatinate, Saarland",Post-secondary Non-tertiary Level,Daily,0.61102,85,85,0.50677,0.71528
2019,"Rhineland-Palatinate, Saarland",First Stage of Tertiary Education,Daily,0.66232,67,67,0.54822,0.77641
2019,"Rhineland-Palatinate, Saarland",Second Stage of Tertiary Education,Daily,0.72546,205,282,0.67328,0.77764
2019,"Rhineland-Palatinate, Saarland",Second Stage of Tertiary Education,At least once per week,0.20716,77,282,0.15977,0.25455
2019,Baden-Wuerttemberg,No answer / don't know,Daily,0.58815,42,42,0.43749,0.73880
2019,Baden-Wuerttemberg,Lower Secondary Level,Daily,0.82060,184,227,0.77057,0.87062
2019,Baden-Wuerttemberg,Lower Secondary Level,At least once per week,0.11518,43,227,0.07356,0.15680
2019,Baden-Wuerttemberg,Upper Secondary Level,Daily,0.77323,852,1104,0.74852,0.79794
2019,Baden-Wuerttemberg,Upper Secondary Level,At least once per week,0.16226,209,1104,0.14050,0.18402
2019,Baden-Wuerttemberg,Upper Secondary Level,Seldom,0.03130,43,1104,0.02102,0.04157
2019,Baden-Wuerttemberg,Post-secondary Non-tertiary Level,Daily,0.69423,162,211,0.63191,0.75654
2019,Baden-Wuerttemberg,Post-secondary Non-tertiary Level,At least once per week,0.22048,49,211,0.16441,0.27655
2019,Baden-Wuerttemberg,First Stage of Tertiary Education,Daily,0.72815,130,174,0.66185,0.79445
2019,Baden-Wuerttemberg,First Stage of Tertiary Education,At least once per week,0.18823,44,174,0.12998,0.24648
2019,Baden-Wuerttemberg,Second Stage of Tertiary Education,Daily,0.64268,531,825,0.60996,0.67540
2019,Baden-Wuerttemberg,Second Stage of Tertiary Education,At least once per week,0.25764,259,825,0.22778,0.28750
2019,Baden-Wuerttemberg,Second Stage of Tertiary Education,Seldom,0.04272,35,825,0.02891,0.05653
2019,Bavaria,No answer / don't know,Daily,0.78427,49,49,0.66790,0.90063
2019,Bavaria,Primary Level,Daily,0.62824,37,37,0.47038,0.78611
