year,age_gr,pgisced97,pli0083,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2019,30-45 y.,Lower Secondary Level,Daily,0.79488,417,484,0.75887,0.83089
2019,30-45 y.,Lower Secondary Level,At least once per week,0.14463,67,484,0.11327,0.17600
2019,30-45 y.,Upper Secondary Level,Daily,0.73438,1776,2371,0.71660,0.75216
2019,30-45 y.,Upper Secondary Level,At least once per week,0.18721,405,2371,0.17150,0.20291
2019,30-45 y.,Upper Secondary Level,At least once per month,0.01376,34,2371,0.00907,0.01845
2019,30-45 y.,Upper Secondary Level,Seldom,0.04818,121,2371,0.03955,0.05680
2019,30-45 y.,Upper Secondary Level,Never,0.01648,35,2371,0.01135,0.02160
2019,30-45 y.,Post-secondary Non-tertiary Level,Daily,0.71127,549,760,0.67903,0.74351
2019,30-45 y.,Post-secondary Non-tertiary Level,At least once per week,0.21952,180,760,0.19007,0.24897
2019,30-45 y.,Post-secondary Non-tertiary Level,Seldom,0.02435,31,760,0.01338,0.03532
2019,30-45 y.,First Stage of Tertiary Education,Daily,0.63473,226,315,0.58148,0.68799
2019,30-45 y.,First Stage of Tertiary Education,At least once per week,0.26008,89,315,0.21156,0.30861
2019,30-45 y.,Second Stage of Tertiary Education,Daily,0.58108,1143,2029,0.55960,0.60255
2019,30-45 y.,Second Stage of Tertiary Education,At least once per week,0.31251,649,2029,0.29234,0.33268
2019,30-45 y.,Second Stage of Tertiary Education,At least once per month,0.04134,86,2029,0.03268,0.05000
2019,30-45 y.,Second Stage of Tertiary Education,Seldom,0.04672,105,2029,0.03753,0.05590
2019,30-45 y.,Second Stage of Tertiary Education,Never,0.01836,46,2029,0.01251,0.02420
2019,46-65 y.,No answer / don't know,Daily,0.82465,55,55,0.72322,0.92607
2019,46-65 y.,Primary Level,Daily,0.82748,120,120,0.75960,0.89537
2019,46-65 y.,Lower Secondary Level,Daily,0.86057,557,624,0.83337,0.88777
2019,46-65 y.,Lower Secondary Level,At least once per week,0.08834,67,624,0.06606,0.11063
2019,46-65 y.,Upper Secondary Level,Daily,0.83224,3806,4652,0.82150,0.84298
2019,46-65 y.,Upper Secondary Level,At least once per week,0.10780,571,4652,0.09889,0.11671
2019,46-65 y.,Upper Secondary Level,At least once per month,0.01461,67,4652,0.01116,0.01805
2019,46-65 y.,Upper Secondary Level,Seldom,0.03448,159,4652,0.02923,0.03972
2019,46-65 y.,Upper Secondary Level,Never,0.01088,49,4652,0.00789,0.01386
2019,46-65 y.,Post-secondary Non-tertiary Level,Daily,0.75499,703,905,0.72695,0.78302
2019,46-65 y.,Post-secondary Non-tertiary Level,At least once per week,0.16830,161,905,0.14391,0.19269
2019,46-65 y.,Post-secondary Non-tertiary Level,Seldom,0.03463,41,905,0.02271,0.04655
2019,46-65 y.,First Stage of Tertiary Education,Daily,0.73848,647,836,0.70867,0.76829
2019,46-65 y.,First Stage of Tertiary Education,At least once per week,0.17710,145,836,0.15121,0.20300
2019,46-65 y.,First Stage of Tertiary Education,Seldom,0.05171,44,836,0.03669,0.06674
2019,46-65 y.,Second Stage of Tertiary Education,Daily,0.66188,1926,3098,0.64522,0.67854
2019,46-65 y.,Second Stage of Tertiary Education,At least once per week,0.25249,855,3098,0.23719,0.26779
2019,46-65 y.,Second Stage of Tertiary Education,At least once per month,0.02892,98,3098,0.02302,0.03482
2019,46-65 y.,Second Stage of Tertiary Education,Seldom,0.04014,159,3098,0.03323,0.04705
2019,46-65 y.,Second Stage of Tertiary Education,Never,0.01657,60,3098,0.01207,0.02106
2019,66 and older,Primary Level,Daily,0.99064,33,33,0.95729,1.02400
2019,66 and older,Lower Secondary Level,Daily,0.87818,493,493,0.84928,0.90708
2019,66 and older,Upper Secondary Level,Daily,0.91271,2351,2534,0.90172,0.92370
2019,66 and older,Upper Secondary Level,At least once per week,0.05246,128,2534,0.04378,0.06114
2019,66 and older,Upper Secondary Level,Seldom,0.01757,55,2534,0.01245,0.02268
2019,66 and older,Post-secondary Non-tertiary Level,Daily,0.89302,141,141,0.84182,0.94422
2019,66 and older,First Stage of Tertiary Education,Daily,0.85610,330,330,0.81817,0.89403
2019,66 and older,Second Stage of Tertiary Education,Daily,0.84524,1201,1430,0.82649,0.86400
2019,66 and older,Second Stage of Tertiary Education,At least once per week,0.06986,139,1430,0.05664,0.08307
2019,66 and older,Second Stage of Tertiary Education,Seldom,0.04581,59,1430,0.03497,0.05665
2019,66 and older,Second Stage of Tertiary Education,Never,0.02914,31,1430,0.02042,0.03786
2021,17-29 y.,No answer / don't know,Daily,0.70474,154,206,0.64229,0.76718
2021,17-29 y.,No answer / don't know,At least once per week,0.22539,52,206,0.16819,0.28259
2021,17-29 y.,Pre-primary Level,Daily,0.77298,135,179,0.71144,0.83452
2021,17-29 y.,Pre-primary Level,At least once per week,0.12979,44,179,0.08042,0.17916
2021,17-29 y.,Primary Level,Daily,0.86648,38,38,0.75688,0.97608
2021,17-29 y.,Lower Secondary Level,Daily,0.75865,298,389,0.71607,0.80122
2021,17-29 y.,Lower Secondary Level,At least once per week,0.18926,91,389,0.15028,0.22823
2021,17-29 y.,Upper Secondary Level,Daily,0.66857,729,1080,0.64049,0.69666
2021,17-29 y.,Upper Secondary Level,At least once per week,0.26168,284,1080,0.23545,0.28791
2021,17-29 y.,Upper Secondary Level,At least once per month,0.02486,33,1080,0.01557,0.03415
2021,17-29 y.,Upper Secondary Level,Seldom,0.03798,34,1080,0.02658,0.04939
2021,17-29 y.,Post-secondary Non-tertiary Level,Daily,0.61780,146,206,0.55128,0.68432
2021,17-29 y.,Post-secondary Non-tertiary Level,At least once per week,0.31194,60,206,0.24852,0.37537
2021,17-29 y.,Second Stage of Tertiary Education,Daily,0.59312,283,426,0.54641,0.63982
2021,17-29 y.,Second Stage of Tertiary Education,At least once per week,0.32620,143,426,0.28163,0.37078
2021,30-45 y.,No answer / don't know,Daily,0.66981,98,145,0.59300,0.74663
2021,30-45 y.,No answer / don't know,At least once per week,0.26114,47,145,0.18940,0.33289
2021,30-45 y.,Primary Level,Daily,0.89977,64,64,0.82561,0.97393
2021,30-45 y.,Lower Secondary Level,Daily,0.78390,215,263,0.73406,0.83374
2021,30-45 y.,Lower Secondary Level,At least once per week,0.13006,48,263,0.08933,0.17079
2021,30-45 y.,Upper Secondary Level,Daily,0.68886,966,1341,0.66408,0.71365
2021,30-45 y.,Upper Secondary Level,At least once per week,0.23808,290,1341,0.21528,0.26089
2021,30-45 y.,Upper Secondary Level,At least once per month,0.03072,33,1341,0.02148,0.03996
2021,30-45 y.,Upper Secondary Level,Seldom,0.03583,52,1341,0.02588,0.04578
2021,30-45 y.,Post-secondary Non-tertiary Level,Daily,0.72657,353,475,0.68645,0.76670
2021,30-45 y.,Post-secondary Non-tertiary Level,At least once per week,0.21033,122,475,0.17364,0.24702
2021,30-45 y.,First Stage of Tertiary Education,Daily,0.67623,126,180,0.60769,0.74478
2021,30-45 y.,First Stage of Tertiary Education,At least once per week,0.27782,54,180,0.21220,0.34344
2021,30-45 y.,Second Stage of Tertiary Education,Daily,0.54885,865,1533,0.52393,0.57377
2021,30-45 y.,Second Stage of Tertiary Education,At least once per week,0.35424,536,1533,0.33029,0.37820
2021,30-45 y.,Second Stage of Tertiary Education,At least once per month,0.02608,62,1533,0.01810,0.03406
2021,30-45 y.,Second Stage of Tertiary Education,Seldom,0.05143,70,1533,0.04037,0.06249
2021,46-65 y.,No answer / don't know,Daily,0.71931,120,154,0.64811,0.79051
2021,46-65 y.,No answer / don't know,At least once per week,0.20763,34,154,0.14336,0.27190
2021,46-65 y.,Primary Level,Daily,0.66100,49,49,0.52709,0.79492
2021,46-65 y.,Lower Secondary Level,Daily,0.84448,281,321,0.80477,0.88418
2021,46-65 y.,Lower Secondary Level,At least once per week,0.08420,40,321,0.05378,0.11463
2021,46-65 y.,Upper Secondary Level,Daily,0.77849,2153,2807,0.76312,0.79385
2021,46-65 y.,Upper Secondary Level,At least once per week,0.13942,448,2807,0.12661,0.15224
2021,46-65 y.,Upper Secondary Level,At least once per month,0.01976,52,2807,0.01461,0.02491
2021,46-65 y.,Upper Secondary Level,Seldom,0.04326,110,2807,0.03574,0.05079
2021,46-65 y.,Upper Secondary Level,Never,0.01907,44,2807,0.01401,0.02413
2021,46-65 y.,Post-secondary Non-tertiary Level,Daily,0.74991,479,612,0.71557,0.78425
2021,46-65 y.,Post-secondary Non-tertiary Level,At least once per week,0.16516,133,612,0.13572,0.19461
2021,46-65 y.,First Stage of Tertiary Education,Daily,0.73493,355,464,0.69473,0.77514
2021,46-65 y.,First Stage of Tertiary Education,At least once per week,0.19189,109,464,0.15602,0.22776
2021,46-65 y.,Second Stage of Tertiary Education,Daily,0.62248,1318,2198,0.60221,0.64275
2021,46-65 y.,Second Stage of Tertiary Education,At least once per week,0.28193,651,2198,0.26311,0.30074
2021,46-65 y.,Second Stage of Tertiary Education,At least once per month,0.03599,89,2198,0.02820,0.04378
2021,46-65 y.,Second Stage of Tertiary Education,Seldom,0.03982,91,2198,0.03165,0.04800
2021,46-65 y.,Second Stage of Tertiary Education,Never,0.01977,49,2198,0.01395,0.02560
2021,66 and older,Lower Secondary Level,Daily,0.86529,260,291,0.82599,0.90458
2021,66 and older,Lower Secondary Level,At least once per week,0.10303,31,291,0.06804,0.13802
2021,66 and older,Upper Secondary Level,Daily,0.84314,1456,1698,0.82584,0.86045
2021,66 and older,Upper Secondary Level,At least once per week,0.09043,149,1698,0.07679,0.10408
2021,66 and older,Upper Secondary Level,Seldom,0.02754,53,1698,0.01975,0.03532
2021,66 and older,Upper Secondary Level,Never,0.03296,40,1698,0.02447,0.04146
2021,66 and older,Post-secondary Non-tertiary Level,Daily,0.84819,102,102,0.77820,0.91817
2021,66 and older,First Stage of Tertiary Education,Daily,0.80414,213,213,0.75072,0.85757
2021,66 and older,Second Stage of Tertiary Education,Daily,0.75162,822,1073,0.72575,0.77748
2021,66 and older,Second Stage of Tertiary Education,At least once per week,0.13111,151,1073,0.11091,0.15132
2021,66 and older,Second Stage of Tertiary Education,Seldom,0.05576,56,1073,0.04203,0.06950
2021,66 and older,Second Stage of Tertiary Education,Never,0.03826,44,1073,0.02677,0.04974
