"pli0083","year","bildungsniveau","bula_h","n","percent","lower_confidence","upper_confidence"
"Min 1x pro Woche","1997","AkademikerIn","Bayern","","","",""
"Min 1x pro Woche","1997","AkademikerIn","Saarland","","","",""
"Min 1x pro Woche","1997","AkademikerIn","Berlin","","","",""
"Min 1x pro Woche","1997","AkademikerIn","Brandenburg","","","",""
"Min 1x pro Woche","1997","AkademikerIn","Mecklenburg-Vorpommern","","","",""
"Min 1x pro Woche","1997","AkademikerIn","Sachsen","","","",""
"Min 1x pro Woche","1997","AkademikerIn","Sachsen-Anhalt","","","",""
"Min 1x pro Woche","1997","AkademikerIn","Thueringen","","","",""
"Min 1x pro Monat","1997","(noch) kein Abschluss","Schleswig-Holstein","","","",""
"Min 1x pro Monat","1997","(noch) kein Abschluss","Hamburg","","","",""
"Min 1x pro Monat","1997","(noch) kein Abschluss","Niedersachsen","","","",""
"Min 1x pro Monat","1997","(noch) kein Abschluss","Bremen","","","",""
"Min 1x pro Monat","1997","(noch) kein Abschluss","Nordrhein-Westfalen","","","",""
"Min 1x pro Monat","1997","(noch) kein Abschluss","Hessen","","","",""
"Min 1x pro Monat","1997","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","","","",""
"Min 1x pro Monat","1997","(noch) kein Abschluss","Baden-Wuerttemberg","","","",""
"Min 1x pro Monat","1997","(noch) kein Abschluss","Bayern","","","",""
"Min 1x pro Monat","1997","(noch) kein Abschluss","Saarland","","","",""
"Min 1x pro Monat","1997","(noch) kein Abschluss","Berlin","","","",""
"Min 1x pro Monat","1997","(noch) kein Abschluss","Brandenburg","","","",""
"Min 1x pro Monat","1997","(noch) kein Abschluss","Mecklenburg-Vorpommern","","","",""
"Min 1x pro Monat","1997","(noch) kein Abschluss","Sachsen","","","",""
"Min 1x pro Monat","1997","(noch) kein Abschluss","Sachsen-Anhalt","","","",""
"Min 1x pro Monat","1997","(noch) kein Abschluss","Thueringen","","","",""
"Min 1x pro Monat","1997","Hauptschule","Schleswig-Holstein","","","",""
"Min 1x pro Monat","1997","Hauptschule","Hamburg","","","",""
"Min 1x pro Monat","1997","Hauptschule","Niedersachsen","","","",""
"Min 1x pro Monat","1997","Hauptschule","Bremen","","","",""
"Min 1x pro Monat","1997","Hauptschule","Nordrhein-Westfalen","","","",""
"Min 1x pro Monat","1997","Hauptschule","Hessen","","","",""
"Min 1x pro Monat","1997","Hauptschule","Rheinland-Pfalz,Saarland","","","",""
"Min 1x pro Monat","1997","Hauptschule","Baden-Wuerttemberg","","","",""
"Min 1x pro Monat","1997","Hauptschule","Bayern","","","",""
"Min 1x pro Monat","1997","Hauptschule","Saarland","","","",""
"Min 1x pro Monat","1997","Hauptschule","Berlin","","","",""
"Min 1x pro Monat","1997","Hauptschule","Brandenburg","","","",""
"Min 1x pro Monat","1997","Hauptschule","Mecklenburg-Vorpommern","","","",""
"Min 1x pro Monat","1997","Hauptschule","Sachsen","","","",""
"Min 1x pro Monat","1997","Hauptschule","Sachsen-Anhalt","","","",""
"Min 1x pro Monat","1997","Hauptschule","Thueringen","","","",""
"Min 1x pro Monat","1997","Realschule","Schleswig-Holstein","","","",""
"Min 1x pro Monat","1997","Realschule","Hamburg","","","",""
"Min 1x pro Monat","1997","Realschule","Niedersachsen","","","",""
"Min 1x pro Monat","1997","Realschule","Bremen","","","",""
"Min 1x pro Monat","1997","Realschule","Nordrhein-Westfalen","","","",""
"Min 1x pro Monat","1997","Realschule","Hessen","","","",""
"Min 1x pro Monat","1997","Realschule","Rheinland-Pfalz,Saarland","","","",""
"Min 1x pro Monat","1997","Realschule","Baden-Wuerttemberg","","","",""
"Min 1x pro Monat","1997","Realschule","Bayern","","","",""
"Min 1x pro Monat","1997","Realschule","Saarland","","","",""
"Min 1x pro Monat","1997","Realschule","Berlin","","","",""
"Min 1x pro Monat","1997","Realschule","Brandenburg","","","",""
"Min 1x pro Monat","1997","Realschule","Mecklenburg-Vorpommern","","","",""
"Min 1x pro Monat","1997","Realschule","Sachsen","","","",""
"Min 1x pro Monat","1997","Realschule","Sachsen-Anhalt","","","",""
"Min 1x pro Monat","1997","Realschule","Thueringen","","","",""
"Min 1x pro Monat","1997","(Fach-)Abitur","Schleswig-Holstein","","","",""
"Min 1x pro Monat","1997","(Fach-)Abitur","Hamburg","","","",""
"Min 1x pro Monat","1997","(Fach-)Abitur","Niedersachsen","","","",""
"Min 1x pro Monat","1997","(Fach-)Abitur","Bremen","","","",""
"Min 1x pro Monat","1997","(Fach-)Abitur","Nordrhein-Westfalen","","","",""
"Min 1x pro Monat","1997","(Fach-)Abitur","Hessen","","","",""
"Min 1x pro Monat","1997","(Fach-)Abitur","Rheinland-Pfalz,Saarland","","","",""
"Min 1x pro Monat","1997","(Fach-)Abitur","Baden-Wuerttemberg","","","",""
"Min 1x pro Monat","1997","(Fach-)Abitur","Bayern","","","",""
"Min 1x pro Monat","1997","(Fach-)Abitur","Saarland","","","",""
"Min 1x pro Monat","1997","(Fach-)Abitur","Berlin","","","",""
"Min 1x pro Monat","1997","(Fach-)Abitur","Brandenburg","","","",""
"Min 1x pro Monat","1997","(Fach-)Abitur","Mecklenburg-Vorpommern","","","",""
"Min 1x pro Monat","1997","(Fach-)Abitur","Sachsen","","","",""
"Min 1x pro Monat","1997","(Fach-)Abitur","Sachsen-Anhalt","","","",""
"Min 1x pro Monat","1997","(Fach-)Abitur","Thueringen","","","",""
"Min 1x pro Monat","1997","AkademikerIn","Schleswig-Holstein","","","",""
"Min 1x pro Monat","1997","AkademikerIn","Hamburg","","","",""
"Min 1x pro Monat","1997","AkademikerIn","Niedersachsen","","","",""
"Min 1x pro Monat","1997","AkademikerIn","Bremen","","","",""
"Min 1x pro Monat","1997","AkademikerIn","Nordrhein-Westfalen","","","",""
"Min 1x pro Monat","1997","AkademikerIn","Hessen","","","",""
"Min 1x pro Monat","1997","AkademikerIn","Rheinland-Pfalz,Saarland","","","",""
"Min 1x pro Monat","1997","AkademikerIn","Baden-Wuerttemberg","","","",""
"Min 1x pro Monat","1997","AkademikerIn","Bayern","","","",""
"Min 1x pro Monat","1997","AkademikerIn","Saarland","","","",""
"Min 1x pro Monat","1997","AkademikerIn","Berlin","","","",""
"Min 1x pro Monat","1997","AkademikerIn","Brandenburg","","","",""
"Min 1x pro Monat","1997","AkademikerIn","Mecklenburg-Vorpommern","","","",""
"Min 1x pro Monat","1997","AkademikerIn","Sachsen","","","",""
"Min 1x pro Monat","1997","AkademikerIn","Sachsen-Anhalt","","","",""
"Min 1x pro Monat","1997","AkademikerIn","Thueringen","","","",""
"Seltener","1997","(noch) kein Abschluss","Schleswig-Holstein","","","",""
"Seltener","1997","(noch) kein Abschluss","Hamburg","","","",""
"Seltener","1997","(noch) kein Abschluss","Niedersachsen","","","",""
"Seltener","1997","(noch) kein Abschluss","Bremen","","","",""
"Seltener","1997","(noch) kein Abschluss","Nordrhein-Westfalen","","","",""
"Seltener","1997","(noch) kein Abschluss","Hessen","","","",""
"Seltener","1997","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","","","",""
"Seltener","1997","(noch) kein Abschluss","Baden-Wuerttemberg","","","",""
"Seltener","1997","(noch) kein Abschluss","Bayern","","","",""
"Seltener","1997","(noch) kein Abschluss","Saarland","","","",""
"Seltener","1997","(noch) kein Abschluss","Berlin","","","",""
"Seltener","1997","(noch) kein Abschluss","Brandenburg","","","",""
"Seltener","1997","(noch) kein Abschluss","Mecklenburg-Vorpommern","","","",""
"Seltener","1997","(noch) kein Abschluss","Sachsen","","","",""
"Seltener","1997","(noch) kein Abschluss","Sachsen-Anhalt","","","",""
"Seltener","1997","(noch) kein Abschluss","Thueringen","","","",""
"Seltener","1997","Hauptschule","Schleswig-Holstein","","","",""
"Seltener","1997","Hauptschule","Hamburg","","","",""
"Seltener","1997","Hauptschule","Niedersachsen","","","",""
"Seltener","1997","Hauptschule","Bremen","","","",""
"Seltener","1997","Hauptschule","Nordrhein-Westfalen","","","",""
"Seltener","1997","Hauptschule","Hessen","","","",""
"Seltener","1997","Hauptschule","Rheinland-Pfalz,Saarland","","","",""
"Seltener","1997","Hauptschule","Baden-Wuerttemberg","","","",""
"Seltener","1997","Hauptschule","Bayern","","","",""
"Seltener","1997","Hauptschule","Saarland","","","",""
"Seltener","1997","Hauptschule","Berlin","","","",""
"Seltener","1997","Hauptschule","Brandenburg","","","",""
"Seltener","1997","Hauptschule","Mecklenburg-Vorpommern","","","",""
"Seltener","1997","Hauptschule","Sachsen","","","",""
"Seltener","1997","Hauptschule","Sachsen-Anhalt","","","",""
"Seltener","1997","Hauptschule","Thueringen","","","",""
"Seltener","1997","Realschule","Schleswig-Holstein","","","",""
"Seltener","1997","Realschule","Hamburg","","","",""
"Seltener","1997","Realschule","Niedersachsen","","","",""
"Seltener","1997","Realschule","Bremen","","","",""
"Seltener","1997","Realschule","Nordrhein-Westfalen","","","",""
"Seltener","1997","Realschule","Hessen","","","",""
"Seltener","1997","Realschule","Rheinland-Pfalz,Saarland","","","",""
"Seltener","1997","Realschule","Baden-Wuerttemberg","","","",""
"Seltener","1997","Realschule","Bayern","","","",""
"Seltener","1997","Realschule","Saarland","","","",""
"Seltener","1997","Realschule","Berlin","","","",""
"Seltener","1997","Realschule","Brandenburg","","","",""
"Seltener","1997","Realschule","Mecklenburg-Vorpommern","","","",""
"Seltener","1997","Realschule","Sachsen","","","",""
"Seltener","1997","Realschule","Sachsen-Anhalt","","","",""
"Seltener","1997","Realschule","Thueringen","","","",""
"Seltener","1997","(Fach-)Abitur","Schleswig-Holstein","","","",""
"Seltener","1997","(Fach-)Abitur","Hamburg","","","",""
"Seltener","1997","(Fach-)Abitur","Niedersachsen","","","",""
"Seltener","1997","(Fach-)Abitur","Bremen","","","",""
"Seltener","1997","(Fach-)Abitur","Nordrhein-Westfalen","","","",""
"Seltener","1997","(Fach-)Abitur","Hessen","","","",""
"Seltener","1997","(Fach-)Abitur","Rheinland-Pfalz,Saarland","","","",""
"Seltener","1997","(Fach-)Abitur","Baden-Wuerttemberg","","","",""
"Seltener","1997","(Fach-)Abitur","Bayern","","","",""
"Seltener","1997","(Fach-)Abitur","Saarland","","","",""
"Seltener","1997","(Fach-)Abitur","Berlin","","","",""
"Seltener","1997","(Fach-)Abitur","Brandenburg","","","",""
"Seltener","1997","(Fach-)Abitur","Mecklenburg-Vorpommern","","","",""
"Seltener","1997","(Fach-)Abitur","Sachsen","","","",""
"Seltener","1997","(Fach-)Abitur","Sachsen-Anhalt","","","",""
"Seltener","1997","(Fach-)Abitur","Thueringen","","","",""
"Seltener","1997","AkademikerIn","Schleswig-Holstein","","","",""
"Seltener","1997","AkademikerIn","Hamburg","","","",""
"Seltener","1997","AkademikerIn","Niedersachsen","","","",""
"Seltener","1997","AkademikerIn","Bremen","","","",""
"Seltener","1997","AkademikerIn","Nordrhein-Westfalen","","","",""
"Seltener","1997","AkademikerIn","Hessen","","","",""
"Seltener","1997","AkademikerIn","Rheinland-Pfalz,Saarland","","","",""
"Seltener","1997","AkademikerIn","Baden-Wuerttemberg","","","",""
"Seltener","1997","AkademikerIn","Bayern","","","",""
"Seltener","1997","AkademikerIn","Saarland","","","",""
"Seltener","1997","AkademikerIn","Berlin","","","",""
"Seltener","1997","AkademikerIn","Brandenburg","","","",""
"Seltener","1997","AkademikerIn","Mecklenburg-Vorpommern","","","",""
"Seltener","1997","AkademikerIn","Sachsen","","","",""
"Seltener","1997","AkademikerIn","Sachsen-Anhalt","","","",""
"Seltener","1997","AkademikerIn","Thueringen","","","",""
"Nie","1997","(noch) kein Abschluss","Schleswig-Holstein","","","",""
"Nie","1997","(noch) kein Abschluss","Hamburg","","","",""
"Nie","1997","(noch) kein Abschluss","Niedersachsen","","","",""
"Nie","1997","(noch) kein Abschluss","Bremen","","","",""
"Nie","1997","(noch) kein Abschluss","Nordrhein-Westfalen","","","",""
"Nie","1997","(noch) kein Abschluss","Hessen","","","",""
"Nie","1997","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","","","",""
"Nie","1997","(noch) kein Abschluss","Baden-Wuerttemberg","","","",""
"Nie","1997","(noch) kein Abschluss","Bayern","","","",""
"Nie","1997","(noch) kein Abschluss","Saarland","","","",""
"Nie","1997","(noch) kein Abschluss","Berlin","","","",""
"Nie","1997","(noch) kein Abschluss","Brandenburg","","","",""
"Nie","1997","(noch) kein Abschluss","Mecklenburg-Vorpommern","","","",""
"Nie","1997","(noch) kein Abschluss","Sachsen","","","",""
"Nie","1997","(noch) kein Abschluss","Sachsen-Anhalt","","","",""
"Nie","1997","(noch) kein Abschluss","Thueringen","","","",""
"Nie","1997","Hauptschule","Schleswig-Holstein","","","",""
"Nie","1997","Hauptschule","Hamburg","","","",""
"Nie","1997","Hauptschule","Niedersachsen","","","",""
"Nie","1997","Hauptschule","Bremen","","","",""
"Nie","1997","Hauptschule","Nordrhein-Westfalen","","","",""
"Nie","1997","Hauptschule","Hessen","","","",""
"Nie","1997","Hauptschule","Rheinland-Pfalz,Saarland","","","",""
"Nie","1997","Hauptschule","Baden-Wuerttemberg","","","",""
"Nie","1997","Hauptschule","Bayern","","","",""
"Nie","1997","Hauptschule","Saarland","","","",""
"Nie","1997","Hauptschule","Berlin","","","",""
"Nie","1997","Hauptschule","Brandenburg","","","",""
"Nie","1997","Hauptschule","Mecklenburg-Vorpommern","","","",""
"Nie","1997","Hauptschule","Sachsen","","","",""
"Nie","1997","Hauptschule","Sachsen-Anhalt","","","",""
"Nie","1997","Hauptschule","Thueringen","","","",""
"Nie","1997","Realschule","Schleswig-Holstein","","","",""
"Nie","1997","Realschule","Hamburg","","","",""
"Nie","1997","Realschule","Niedersachsen","","","",""
"Nie","1997","Realschule","Bremen","","","",""
"Nie","1997","Realschule","Nordrhein-Westfalen","","","",""
"Nie","1997","Realschule","Hessen","","","",""
"Nie","1997","Realschule","Rheinland-Pfalz,Saarland","","","",""
"Nie","1997","Realschule","Baden-Wuerttemberg","","","",""
"Nie","1997","Realschule","Bayern","","","",""
"Nie","1997","Realschule","Saarland","","","",""
"Nie","1997","Realschule","Berlin","","","",""
"Nie","1997","Realschule","Brandenburg","","","",""
"Nie","1997","Realschule","Mecklenburg-Vorpommern","","","",""
"Nie","1997","Realschule","Sachsen","","","",""
"Nie","1997","Realschule","Sachsen-Anhalt","","","",""
"Nie","1997","Realschule","Thueringen","","","",""
"Nie","1997","(Fach-)Abitur","Schleswig-Holstein","","","",""
"Nie","1997","(Fach-)Abitur","Hamburg","","","",""
"Nie","1997","(Fach-)Abitur","Niedersachsen","","","",""
"Nie","1997","(Fach-)Abitur","Bremen","","","",""
"Nie","1997","(Fach-)Abitur","Nordrhein-Westfalen","","","",""
"Nie","1997","(Fach-)Abitur","Hessen","","","",""
"Nie","1997","(Fach-)Abitur","Rheinland-Pfalz,Saarland","","","",""
"Nie","1997","(Fach-)Abitur","Baden-Wuerttemberg","","","",""
"Nie","1997","(Fach-)Abitur","Bayern","","","",""
"Nie","1997","(Fach-)Abitur","Saarland","","","",""
"Nie","1997","(Fach-)Abitur","Berlin","","","",""
"Nie","1997","(Fach-)Abitur","Brandenburg","","","",""
"Nie","1997","(Fach-)Abitur","Mecklenburg-Vorpommern","","","",""
"Nie","1997","(Fach-)Abitur","Sachsen","","","",""
"Nie","1997","(Fach-)Abitur","Sachsen-Anhalt","","","",""
"Nie","1997","(Fach-)Abitur","Thueringen","","","",""
"Nie","1997","AkademikerIn","Schleswig-Holstein","","","",""
"Nie","1997","AkademikerIn","Hamburg","","","",""
"Nie","1997","AkademikerIn","Niedersachsen","","","",""
"Nie","1997","AkademikerIn","Bremen","","","",""
"Nie","1997","AkademikerIn","Nordrhein-Westfalen","","","",""
"Nie","1997","AkademikerIn","Hessen","","","",""
"Nie","1997","AkademikerIn","Rheinland-Pfalz,Saarland","","","",""
"Nie","1997","AkademikerIn","Baden-Wuerttemberg","","","",""
"Nie","1997","AkademikerIn","Bayern","","","",""
"Nie","1997","AkademikerIn","Saarland","","","",""
"Nie","1997","AkademikerIn","Berlin","","","",""
"Nie","1997","AkademikerIn","Brandenburg","","","",""
"Nie","1997","AkademikerIn","Mecklenburg-Vorpommern","","","",""
"Nie","1997","AkademikerIn","Sachsen","","","",""
"Nie","1997","AkademikerIn","Sachsen-Anhalt","","","",""
"Nie","1997","AkademikerIn","Thueringen","","","",""
"Taeglich","1998","(noch) kein Abschluss","Schleswig-Holstein","14","","",""
"Taeglich","1998","(noch) kein Abschluss","Hamburg","9","","",""
"Taeglich","1998","(noch) kein Abschluss","Niedersachsen","56","0.89412191616324","0.81932342812","0.96892040420648"
"Taeglich","1998","(noch) kein Abschluss","Bremen","3","","",""
"Taeglich","1998","(noch) kein Abschluss","Nordrhein-Westfalen","180","0.836095363803863","0.785543402775722","0.886647324832004"
"Taeglich","1998","(noch) kein Abschluss","Hessen","64","0.811218778368542","0.723237617374042","0.899199939363043"
"Taeglich","1998","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","35","0.879497541187159","0.77861096942098","0.980384112953338"
"Taeglich","1998","(noch) kein Abschluss","Baden-Wuerttemberg","154","0.876130462737049","0.82586464328854","0.926396282185557"
"Taeglich","1998","(noch) kein Abschluss","Bayern","88","0.942712553579196","0.896225518098362","0.989199589060031"
"Taeglich","1998","(noch) kein Abschluss","Saarland","","","",""
"Taeglich","1998","(noch) kein Abschluss","Berlin","20","","",""
"Taeglich","1998","(noch) kein Abschluss","Brandenburg","22","","",""
"Taeglich","1998","(noch) kein Abschluss","Mecklenburg-Vorpommern","14","","",""
"Taeglich","1998","(noch) kein Abschluss","Sachsen","31","0.877086259710696","0.766721606366269","0.987450913055123"
"Taeglich","1998","(noch) kein Abschluss","Sachsen-Anhalt","21","","",""
"Taeglich","1998","(noch) kein Abschluss","Thueringen","24","","",""
"Taeglich","1998","Hauptschule","Schleswig-Holstein","123","0.902595941274694","0.853304001865734","0.951887880683655"
"Taeglich","1998","Hauptschule","Hamburg","68","0.868092413618301","0.791508893132984","0.944675934103618"
"Taeglich","1998","Hauptschule","Niedersachsen","460","0.873193490061475","0.844783649076339","0.901603331046611"
"Taeglich","1998","Hauptschule","Bremen","44","0.84963501544619","0.752486542725998","0.946783488166381"
"Taeglich","1998","Hauptschule","Nordrhein-Westfalen","1192","0.917148876880292","0.902192997479624","0.932104756280959"
"Taeglich","1998","Hauptschule","Hessen","390","0.893053692315349","0.864144396459433","0.921962988171266"
"Taeglich","1998","Hauptschule","Rheinland-Pfalz,Saarland","450","0.925724314886847","0.902411531679073","0.949037098094621"
"Taeglich","1998","Hauptschule","Baden-Wuerttemberg","843","0.893686625051725","0.873886869327281","0.913486380776169"
"Taeglich","1998","Hauptschule","Bayern","820","0.888148795491601","0.867870226664261","0.90842736431894"
"Taeglich","1998","Hauptschule","Saarland","","","",""
"Taeglich","1998","Hauptschule","Berlin","114","0.868917506629009","0.810678379622074","0.927156633635943"
"Taeglich","1998","Hauptschule","Brandenburg","172","0.932482536705505","0.896325682427339","0.968639390983672"
"Taeglich","1998","Hauptschule","Mecklenburg-Vorpommern","96","0.923616715578553","0.872568980492791","0.974664450664314"
"Taeglich","1998","Hauptschule","Sachsen","355","0.963655641037607","0.944560874687924","0.982750407387289"
"Taeglich","1998","Hauptschule","Sachsen-Anhalt","224","0.93834985493709","0.907983755017209","0.968715954856971"
