year,pli0083,pgisced97,quintil_oecd,proportion,n,lower_confidence,upper_confidence
1995,Never,general elementary,1st Quintile,0.09322033898305085,17246,0.08888105468759198,0.09755962327850971
1995,Never,middle vocational,2nd Quintile,0.07627118644067797,17246,0.07230964341711915,0.08023272946423679
1995,Never,higher education,2nd Quintile,0.07627118644067797,17246,0.07230964341711915,0.08023272946423679
1995,Never,general elementary,2nd Quintile,0.06779661016949153,17246,0.06404453777547302,0.07154868256351003
1995,Never,middle vocational,4th Quintile,0.059322033898305086,17246,0.05579637427059393,0.06284769352601624
1995,Never,higher education,3rd Quintile,0.0423728813559322,17246,0.039366430583724174,0.04537933212814023
1995,Never,higher education,4th Quintile,0.0423728813559322,17246,0.039366430583724174,0.04537933212814023
1995,Never,inadequately,1st Quintile,0.0423728813559322,17246,0.039366430583724174,0.04537933212814023
1995,Never,higher vocational,2nd Quintile,0.0423728813559322,17246,0.039366430583724174,0.04537933212814023
1995,Never,general elementary,4th Quintile,0.03389830508474576,17246,0.03119738151669878,0.03659922865279275
1995,Never,higher education,5th Quintile,0.03389830508474576,17246,0.03119738151669878,0.03659922865279275
1995,Never,general elementary,3rd Quintile,0.025423728813559324,17246,0.02307442371774454,0.027773033909374106
1995,Never,vocational + Abi,2nd Quintile,0.025423728813559324,17246,0.02307442371774454,0.027773033909374106
1995,Never,inadequately,3rd Quintile,0.025423728813559324,17246,0.02307442371774454,0.027773033909374106
1995,Never,higher education,1st Quintile,0.01694915254237288,17246,0.015022631017946212,0.01887567406679955
1995,Never,vocational + Abi,1st Quintile,0.01694915254237288,17246,0.015022631017946212,0.01887567406679955
1995,Never,higher vocational,4th Quintile,0.01694915254237288,17246,0.015022631017946212,0.01887567406679955
1995,Never,general elementary,5th Quintile,0.00847457627118644,17246,0.007106460642664682,0.0098426918997082
1995,Never,middle vocational,5th Quintile,0.00847457627118644,17246,0.007106460642664682,0.0098426918997082
1995,Never,inadequately,2nd Quintile,0.00847457627118644,17246,0.007106460642664682,0.0098426918997082
1998,Daily,middle vocational,2nd Quintile,0.165924606708222,18147,0.1605119347782768,0.17133727863816722
1998,Daily,middle vocational,3rd Quintile,0.1474225784110023,18147,0.14226432627461552,0.15258083054738905
1998,Daily,middle vocational,4th Quintile,0.09201543484713565,18147,0.08780988072694307,0.09622098896732822
1998,Daily,middle vocational,1st Quintile,0.0896408429801128,18147,0.08548448447666049,0.0937972014835651
1998,Daily,general elementary,2nd Quintile,0.06470762837637281,18147,0.06112827077732715,0.06828698597541848
1998,Daily,general elementary,1st Quintile,0.05461561294152568,18147,0.05130951077185428,0.05792171511119708
1998,Daily,general elementary,3rd Quintile,0.04145641634510735,18147,0.03855603259941207,0.044356800090802624
1998,Daily,middle vocational,5th Quintile,0.038092411200158306,18147,0.03530731911447763,0.04087750328583898
1998,Daily,higher education,4th Quintile,0.034728406055209264,18147,0.03206448813049265,0.03739232397992588
1998,Daily,higher education,3rd Quintile,0.03403581676066093,18147,0.031397649952624465,0.03667398356869739
1998,Daily,higher education,5th Quintile,0.029880280993370933,18147,0.02740309476734922,0.032357467219392644
1998,Daily,higher education,2nd Quintile,0.024933214603739984,18147,0.022664603931837758,0.02720182527564221
1998,Daily,general elementary,4th Quintile,0.021767092114376174,18147,0.019643969904257354,0.023890214324494993
1998,Daily,higher vocational,3rd Quintile,0.017017908380330463,18147,0.015136082031047757,0.01889973472961317
1998,Daily,inadequately,1st Quintile,0.01662214306915999,18147,0.014761952782872472,0.01848233335544751
1998,Daily,higher vocational,2nd Quintile,0.015830612446819037,18147,0.014014522157092597,0.017646702736545478
1998,Daily,higher vocational,4th Quintile,0.014148609874344513,18147,0.012430241527408918,0.01586697822128011
1998,Daily,inadequately,2nd Quintile,0.011180370040565945,18147,0.00965055023080506,0.01271018985032683
1998,Daily,vocational + Abi,3rd Quintile,0.009597308795884042,18147,0.008178792622193929,0.011015824969574154
1998,Daily,higher education,1st Quintile,0.008508954190165232,18147,0.007172555187897255,0.00984535319243321
1998,Daily,inadequately,3rd Quintile,0.007618482240031661,18147,0.0063533753670678705,0.008883589112995452
1998,Daily,higher vocational,5th Quintile,0.007519540912239042,18147,0.006262613211870554,0.00877646861260753
1998,Daily,general elementary,5th Quintile,0.0074205995844464235,18147,0.006171906290162279,0.008669292878730568
1998,Daily,vocational + Abi,2nd Quintile,0.007123775601068566,18147,0.0059001281139551415,0.008347423088181991
1998,Daily,vocational + Abi,4th Quintile,0.00672801028989809,18147,0.005538601703105778,0.007917418876690403
1998,Daily,vocational + Abi,1st Quintile,0.006233303650934996,18147,0.005088173069875691,0.007378434231994301
1998,Daily,in school,2nd Quintile,0.00484812506183833,18147,0.003837511221265304,0.005858738902411355
1998,Daily,higher vocational,1st Quintile,0.004749183734045711,18147,0.0037488857148633126,0.005749481753228109
1998,Daily,vocational + Abi,5th Quintile,0.003364005144949045,18147,0.002521543259800023,0.0042064670300980675
1998,Daily,in school,3rd Quintile,0.0030671811615711883,18147,0.002262625097801263,0.0038717372253411135
1998,Daily,in school,1st Quintile,0.0028692985059859503,18147,0.0020910513146568687,0.003647545697315032
1998,Daily,in school,4th Quintile,0.0022756505392302366,18147,0.0015823656690102817,0.0029689354094501914
1998,Daily,inadequately,4th Quintile,0.0021767092114376176,18147,0.001498629613174196,0.0028547888097010393
1998,Daily,inadequately,5th Quintile,0.0009894132779261898,18147,0.0005319802020654341,0.0014468463537869456
1998,Daily,in school,5th Quintile,0.0008904719501335708,18147,0.0004564913421129211,0.0013244525581542204
1998,At least once per week,middle vocational,2nd Quintile,0.12753378378378377,18147,0.12268044527067938,0.13238712229688818
1998,At least once per week,middle vocational,3rd Quintile,0.11993243243243243,18147,0.11520549361577526,0.1246593712490896
1998,At least once per week,middle vocational,4th Quintile,0.10472972972972973,18147,0.10027454491545196,0.1091849145440075
1998,At least once per week,higher education,4th Quintile,0.07601351351351351,18147,0.07215755932907307,0.07986946769795396
1998,At least once per week,higher education,5th Quintile,0.06672297297297297,18147,0.06309222056543361,0.07035372538051234
1998,At least once per week,middle vocational,1st Quintile,0.06587837837837837,18147,0.06226904652597192,0.06948771023078482
1998,At least once per week,middle vocational,5th Quintile,0.05912162162162162,18147,0.055690046071874215,0.06255319717136903
1998,At least once per week,higher education,3rd Quintile,0.05912162162162162,18147,0.055690046071874215,0.06255319717136903
1998,At least once per week,higher education,2nd Quintile,0.033783783783783786,18147,0.031155059983391967,0.03641250758417561
1998,At least once per week,general elementary,2nd Quintile,0.03125,18147,0.028718461594696664,0.03378153840530334
1998,At least once per week,higher vocational,3rd Quintile,0.028716216216216218,18147,0.026286305434391827,0.031146126998040608
1998,At least once per week,general elementary,3rd Quintile,0.026182432432432432,18147,0.023859174386272178,0.028505690478592687
1998,At least once per week,general elementary,1st Quintile,0.024493243243243243,18147,0.022244230374682327,0.02674225611180416
1998,At least once per week,vocational + Abi,3rd Quintile,0.021114864864864864,18147,0.019023096109515424,0.023206633620214304
1998,At least once per week,higher vocational,4th Quintile,0.016891891891891893,18147,0.015016925716786641,0.018766858066997145
1998,At least once per week,vocational + Abi,4th Quintile,0.015202702702702704,18147,0.01342242612886162,0.016982979276543787
1998,At least once per week,vocational + Abi,2nd Quintile,0.015202702702702704,18147,0.01342242612886162,0.016982979276543787
1998,At least once per week,general elementary,4th Quintile,0.014358108108108109,18147,0.012627248520491746,0.016088967695724474
1998,At least once per week,higher vocational,2nd Quintile,0.014358108108108109,18147,0.012627248520491746,0.016088967695724474
1998,At least once per week,higher vocational,5th Quintile,0.01097972972972973,18147,0.009463545158073863,0.012495914301385597
1998,At least once per week,higher education,1st Quintile,0.01097972972972973,18147,0.009463545158073863,0.012495914301385597
1998,At least once per week,vocational + Abi,5th Quintile,0.007601351351351352,18147,0.006337656728929528,0.008865045973773175
1998,At least once per week,vocational + Abi,1st Quintile,0.007601351351351352,18147,0.006337656728929528,0.008865045973773175
1998,At least once per week,general elementary,5th Quintile,0.006756756756756757,18147,0.005564827160373114,0.0079486863531404
1998,At least once per week,inadequately,1st Quintile,0.006756756756756757,18147,0.005564827160373114,0.0079486863531404
1998,At least once per week,in school,3rd Quintile,0.0059121621621621625,18147,0.0047967401756518376,0.007027584148672487
1998,At least once per week,in school,5th Quintile,0.005067567567567568,18147,0.004034448874239485,0.006100686260895651
1998,At least once per week,in school,4th Quintile,0.0033783783783783786,18147,0.0025341247249635636,0.0042226320317931935
1998,At least once per week,in school,2nd Quintile,0.0033783783783783786,18147,0.0025341247249635636,0.0042226320317931935
1998,At least once per week,inadequately,2nd Quintile,0.0033783783783783786,18147,0.0025341247249635636,0.0042226320317931935
1998,At least once per week,higher vocational,1st Quintile,0.002533783783783784,18147,0.001802328931047599,0.003265238636519969
1998,At least once per week,in school,1st Quintile,0.002533783783783784,18147,0.001802328931047599,0.003265238636519969
1998,At least once per week,inadequately,3rd Quintile,0.0016891891891891893,18147,0.0010917060068850448,0.0022866723714933335
1998,At least once per week,inadequately,4th Quintile,0.0008445945945945946,18147,0.0004219315066164951,0.0012672576825726943
1998,At least once per month,middle vocational,2nd Quintile,0.13333333333333333,18147,0.1283873907924307,0.13827927587423597
1998,At least once per month,middle vocational,3rd Quintile,0.125,18147,0.12018814330609548,0.12981185669390452
1998,At least once per month,middle vocational,4th Quintile,0.08333333333333333,18147,0.07931201227369081,0.08735465439297585
1998,At least once per month,general elementary,2nd Quintile,0.075,18147,0.07116773837939244,0.07883226162060755
1998,At least once per month,higher education,4th Quintile,0.06666666666666667,18147,0.06303733706841838,0.07029599626491495
1998,At least once per month,higher education,5th Quintile,0.06666666666666667,18147,0.06303733706841838,0.07029599626491495
1998,At least once per month,middle vocational,1st Quintile,0.05,18147,0.04682896922748346,0.053171030772516545
1998,At least once per month,higher education,3rd Quintile,0.05,18147,0.04682896922748346,0.053171030772516545
1998,At least once per month,higher education,2nd Quintile,0.041666666666666664,18147,0.03875925634408864,0.04457407698924469
1998,At least once per month,middle vocational,5th Quintile,0.041666666666666664,18147,0.03875925634408864,0.04457407698924469
1998,At least once per month,general elementary,1st Quintile,0.03333333333333333,18147,0.030721584580619556,0.03594508208604711
1998,At least once per month,general elementary,3rd Quintile,0.03333333333333333,18147,0.030721584580619556,0.03594508208604711
1998,At least once per month,higher vocational,3rd Quintile,0.025,18147,0.022728430839562,0.027271569160438002
1998,At least once per month,higher vocational,4th Quintile,0.025,18147,0.022728430839562,0.027271569160438002
1998,At least once per month,higher vocational,2nd Quintile,0.025,18147,0.022728430839562,0.027271569160438002
1998,At least once per month,vocational + Abi,5th Quintile,0.016666666666666666,18147,0.014804028888169101,0.018529304445164232
1998,At least once per month,inadequately,2nd Quintile,0.016666666666666666,18147,0.014804028888169101,0.018529304445164232
1998,At least once per month,higher vocational,1st Quintile,0.016666666666666666,18147,0.014804028888169101,0.018529304445164232
1998,At least once per month,higher education,1st Quintile,0.008333333333333333,18147,0.007010680439713085,0.009655986226953581
1998,At least once per month,inadequately,1st Quintile,0.008333333333333333,18147,0.007010680439713085,0.009655986226953581
1998,At least once per month,higher vocational,5th Quintile,0.008333333333333333,18147,0.007010680439713085,0.009655986226953581
1998,At least once per month,vocational + Abi,2nd Quintile,0.008333333333333333,18147,0.007010680439713085,0.009655986226953581
1998,At least once per month,vocational + Abi,1st Quintile,0.008333333333333333,18147,0.007010680439713085,0.009655986226953581
1998,At least once per month,general elementary,4th Quintile,0.008333333333333333,18147,0.007010680439713085,0.009655986226953581
1998,At least once per month,inadequately,3rd Quintile,0.008333333333333333,18147,0.007010680439713085,0.009655986226953581
1998,At least once per month,vocational + Abi,4th Quintile,0.008333333333333333,18147,0.007010680439713085,0.009655986226953581
1998,At least once per month,in school,4th Quintile,0.008333333333333333,18147,0.007010680439713085,0.009655986226953581
1998,Seldom,middle vocational,2nd Quintile,0.14181818181818182,18147,0.13674232616794535,0.14689403746841828
1998,Seldom,middle vocational,3rd Quintile,0.13454545454545455,18147,0.12958055691360734,0.13951035217730176
1998,Seldom,middle vocational,1st Quintile,0.10909090909090909,18147,0.10455499701656824,0.11362682116524993
1998,Seldom,middle vocational,4th Quintile,0.09818181818181818,18147,0.09385240853602754,0.10251122782760881
1998,Seldom,general elementary,1st Quintile,0.07272727272727272,18147,0.0689488891408828,0.07650565631366264
1998,Seldom,higher education,4th Quintile,0.05090909090909091,18147,0.047710893777567195,0.054107288040614626
1998,Seldom,general elementary,2nd Quintile,0.04363636363636364,18147,0.040664085443259154,0.046608641829468125
1998,Seldom,higher education,5th Quintile,0.04363636363636364,18147,0.040664085443259154,0.046608641829468125
1998,Seldom,higher education,2nd Quintile,0.04363636363636364,18147,0.040664085443259154,0.046608641829468125
1998,Seldom,higher education,3rd Quintile,0.04,18147,0.037148855267557186,0.042851144732442815
1998,Seldom,middle vocational,5th Quintile,0.03272727272727273,18147,0.0301385649351984,0.03531598051934706
1998,Seldom,higher vocational,4th Quintile,0.02909090909090909,18147,0.02664566858085199,0.03153614960096619
1998,Seldom,general elementary,3rd Quintile,0.02181818181818182,18147,0.019692624977792405,0.023943738658571235
1998,Seldom,higher vocational,3rd Quintile,0.01818181818181818,18147,0.016237855864243533,0.02012578049939283
1998,Seldom,higher vocational,2nd Quintile,0.01818181818181818,18147,0.016237855864243533,0.02012578049939283
1998,Seldom,vocational + Abi,3rd Quintile,0.014545454545454545,18147,0.012803504890722003,0.016287404200187088
1998,Seldom,vocational + Abi,4th Quintile,0.014545454545454545,18147,0.012803504890722003,0.016287404200187088
1998,Seldom,vocational + Abi,1st Quintile,0.01090909090909091,18147,0.009397737474534942,0.012420444343646878
1998,Seldom,general elementary,4th Quintile,0.007272727272727273,18147,0.006036446032186077,0.008509008513268468
1998,Seldom,higher vocational,1st Quintile,0.007272727272727273,18147,0.006036446032186077,0.008509008513268468
1998,Seldom,general elementary,5th Quintile,0.007272727272727273,18147,0.006036446032186077,0.008509008513268468
1998,Seldom,inadequately,3rd Quintile,0.007272727272727273,18147,0.006036446032186077,0.008509008513268468
1998,Seldom,inadequately,2nd Quintile,0.007272727272727273,18147,0.006036446032186077,0.008509008513268468
1998,Seldom,higher education,1st Quintile,0.007272727272727273,18147,0.006036446032186077,0.008509008513268468
1998,Seldom,in school,4th Quintile,0.0036363636363636364,18147,0.0027605811837347278,0.004512146088992545
1998,Seldom,in school,2nd Quintile,0.0036363636363636364,18147,0.0027605811837347278,0.004512146088992545
1998,Seldom,vocational + Abi,2nd Quintile,0.0036363636363636364,18147,0.0027605811837347278,0.004512146088992545
1998,Seldom,higher vocational,5th Quintile,0.0036363636363636364,18147,0.0027605811837347278,0.004512146088992545
1998,Seldom,vocational + Abi,5th Quintile,0.0036363636363636364,18147,0.0027605811837347278,0.004512146088992545
1998,Never,general elementary,1st Quintile,0.125,18147,0.12018814330609548,0.12981185669390452
1998,Never,middle vocational,2nd Quintile,0.125,18147,0.12018814330609548,0.12981185669390452
1998,Never,middle vocational,1st Quintile,0.125,18147,0.12018814330609548,0.12981185669390452
1998,Never,higher education,3rd Quintile,0.07142857142857142,18147,0.06768145409639505,0.0751756887607478
1998,Never,middle vocational,4th Quintile,0.05357142857142857,18147,0.05029527548619926,0.056847581656657875
1998,Never,middle vocational,3rd Quintile,0.05357142857142857,18147,0.05029527548619926,0.056847581656657875
1998,Never,higher education,4th Quintile,0.05357142857142857,18147,0.05029527548619926,0.056847581656657875
1998,Never,vocational + Abi,1st Quintile,0.044642857142857144,18147,0.041638078248623964,0.047647636037090324
1998,Never,higher vocational,2nd Quintile,0.044642857142857144,18147,0.041638078248623964,0.047647636037090324
1998,Never,general elementary,2nd Quintile,0.03571428571428571,18147,0.0330142003020697,0.03841437112650172
1998,Never,middle vocational,5th Quintile,0.03571428571428571,18147,0.0330142003020697,0.03841437112650172
1998,Never,higher education,5th Quintile,0.03571428571428571,18147,0.0330142003020697,0.03841437112650172
1998,Never,general elementary,3rd Quintile,0.03571428571428571,18147,0.0330142003020697,0.03841437112650172
1998,Never,general elementary,4th Quintile,0.03571428571428571,18147,0.0330142003020697,0.03841437112650172
1998,Never,higher education,2nd Quintile,0.026785714285714284,18147,0.02443657101039985,0.02913485756102872
1998,Never,inadequately,1st Quintile,0.017857142857142856,18147,0.015930297018133102,0.01978398869615261
1998,Never,inadequately,3rd Quintile,0.008928571428571428,18147,0.007559906564068731,0.010297236293074125
1998,Never,higher vocational,3rd Quintile,0.008928571428571428,18147,0.007559906564068731,0.010297236293074125
1998,Never,higher vocational,5th Quintile,0.008928571428571428,18147,0.007559906564068731,0.010297236293074125
1998,Never,higher vocational,4th Quintile,0.008928571428571428,18147,0.007559906564068731,0.010297236293074125
1998,Never,higher education,1st Quintile,0.008928571428571428,18147,0.007559906564068731,0.010297236293074125
1998,Never,in school,1st Quintile,0.008928571428571428,18147,0.007559906564068731,0.010297236293074125
1998,Never,inadequately,4th Quintile,0.008928571428571428,18147,0.007559906564068731,0.010297236293074125
1998,Never,higher vocational,1st Quintile,0.008928571428571428,18147,0.007559906564068731,0.010297236293074125
1998,Never,vocational + Abi,2nd Quintile,0.008928571428571428,18147,0.007559906564068731,0.010297236293074125
2003,Daily,middle vocational,3rd Quintile,0.13776170947550184,27727,0.1337049193130629,0.1418184996379408
2003,Daily,middle vocational,4th Quintile,0.12184329807899849,27727,0.11799302561628155,0.12569357054171543
2003,Daily,middle vocational,2nd Quintile,0.1179581264839197,27727,0.11416136631572571,0.1217548866521137
2003,Daily,middle vocational,5th Quintile,0.09205698251672782,27727,0.08865397981164179,0.09545998522181386
2003,Daily,higher education,5th Quintile,0.09157133606734297,27727,0.08817641391463747,0.09496625822004846
2003,Daily,middle vocational,1st Quintile,0.05995035614072955,27727,0.057156037625143,0.0627446746563161
2003,Daily,higher education,4th Quintile,0.04494927692639758,27727,0.042510459980881536,0.047388093871913624
2003,Daily,general elementary,2nd Quintile,0.038689833800992876,27727,0.03641978690190917,0.040959880700076584
2003,Daily,general elementary,1st Quintile,0.030865529894236996,27727,0.028829737351498595,0.0329013224369754
2003,Daily,general elementary,3rd Quintile,0.02897690481329592,27727,0.02700245814754086,0.03095135147905098
2003,Daily,higher education,3rd Quintile,0.028059572631124543,27727,0.02611571264694009,0.030003432615308995
2003,Daily,higher vocational,4th Quintile,0.022285775955104684,27727,0.020548277300639507,0.02402327460956986
2003,Daily,general elementary,4th Quintile,0.021314483056334987,27727,0.01961442554683319,0.023014540565836784
2003,Daily,higher vocational,3rd Quintile,0.01964170084178718,27727,0.018008323258221503,0.021275078425352856
2003,Daily,higher vocational,5th Quintile,0.019263975825598963,27727,0.017646068444057472,0.020881883207140454
2003,Daily,vocational + Abi,5th Quintile,0.014299589898553853,27727,0.012902131493916157,0.015697048303191546
2003,Daily,higher education,2nd Quintile,0.01300453270019426,27727,0.011670981837210284,0.014338083563178235
2003,Daily,vocational + Abi,4th Quintile,0.012950571983595942,27727,0.011619754322102983,0.014281389645088901
2003,Daily,vocational + Abi,3rd Quintile,0.010900064752859918,27727,0.009677873261801109,0.012122256243918727
2003,Daily,higher vocational,2nd Quintile,0.010630261169868337,27727,0.00942312598450759,0.011837396355229084
2003,Daily,general elementary,5th Quintile,0.00998273257068854,27727,0.008812557792081455,0.011152907349295624
2003,Daily,vocational + Abi,2nd Quintile,0.0075545003237643,27727,0.006535296989915075,0.008573703657613525
2003,Daily,higher education,1st Quintile,0.00739261817396935,27727,0.006384311786755932,0.008400924561182768
2003,Daily,inadequately,1st Quintile,0.005665875242823225,27727,0.00478237981552645,0.00654937067012
2003,Daily,higher vocational,1st Quintile,0.004802503777250162,27727,0.003988749798396595,0.0056162577561037295
2003,Daily,vocational + Abi,1st Quintile,0.0047485430606518456,27727,0.003939351711001873,0.0055577344103018185
2003,Daily,in school,5th Quintile,0.0042628966112669975,27727,0.0034960131441241463,0.005029780078409848
2003,Daily,in school,3rd Quintile,0.0038851715950787825,27727,0.0031529130722541617,0.004617430117903403
2003,Daily,inadequately,2nd Quintile,0.0036153680120872005,27727,0.0029088969196771914,0.0043218391044972096
2003,Daily,in school,4th Quintile,0.003399525145693935,27727,0.002714393064137518,0.004084657227250352
2003,Daily,in school,2nd Quintile,0.0024821929635225554,27727,0.0018964828423090913,0.0030679030847360197
2003,Daily,inadequately,3rd Quintile,0.0023742715303259228,27727,0.0018014047444704544,0.002947138316181391
2003,Daily,in school,1st Quintile,0.001402978631556227,27727,0.0009623981112066194,0.0018435591519058347
2003,Daily,inadequately,4th Quintile,0.0011871357651629614,27727,0.0007818168343088274,0.0015924546960170954
2003,Daily,inadequately,5th Quintile,0.00026980358299158214,27727,7.648665214517116e-05,0.0004631205138379931
2003,At least once per week,higher education,5th Quintile,0.20179160773220178,27727,0.19706755947703408,0.20651565598736948
2003,At least once per week,middle vocational,4th Quintile,0.10561056105610561,27727,0.10199295196624211,0.10922817014596911
2003,At least once per week,middle vocational,3rd Quintile,0.10419613389910419,27727,0.10059999134707003,0.10779227645113836
2003,At least once per week,middle vocational,5th Quintile,0.09806694955209806,27727,0.09456626390355931,0.10156763520063682
2003,At least once per week,higher education,4th Quintile,0.07213578500707214,27727,0.0690905401102197,0.07518102990392458
2003,At least once per week,middle vocational,2nd Quintile,0.06364922206506365,27727,0.060775660752892396,0.06652278337723491
2003,At least once per week,middle vocational,1st Quintile,0.040075436115040074,27727,0.037766763713431635,0.04238410851664851
2003,At least once per week,higher education,3rd Quintile,0.029231494578029232,27727,0.02724865317040095,0.031214335985657513
2003,At least once per week,vocational + Abi,5th Quintile,0.027345591702027345,27727,0.025425917306241753,0.029265266097812936
2003,At least once per week,higher vocational,4th Quintile,0.026874115983026876,27727,0.024970601279005817,0.028777630687047934
2003,At least once per week,higher vocational,5th Quintile,0.02498821310702499,27727,0.023150925423750628,0.02682550079029935
2003,At least once per week,general elementary,3rd Quintile,0.021216407355021217,27727,0.019520180662722982,0.02291263404731945
2003,At least once per week,higher vocational,3rd Quintile,0.020744931636020744,27727,0.019067253873075136,0.022422609398966353
2003,At least once per week,vocational + Abi,4th Quintile,0.016973125884016973,27727,0.015452689542171752,0.018493562225862195
2003,At least once per week,higher education,2nd Quintile,0.014615747289014616,27727,0.013203151355812709,0.016028343222216523
2003,At least once per week,vocational + Abi,3rd Quintile,0.014144271570014143,27727,0.012754313800736165,0.015534229339292122
2003,At least once per week,general elementary,1st Quintile,0.013672795851013672,27727,0.012305873639076667,0.015039718062950678
2003,At least once per week,general elementary,2nd Quintile,0.013672795851013672,27727,0.012305873639076667,0.015039718062950678
2003,At least once per week,general elementary,4th Quintile,0.012258368694012258,27727,0.010963151356182145,0.01355358603184237
2003,At least once per week,in school,5th Quintile,0.010372465818010372,27727,0.009179902295265571,0.011565029340755173
2003,At least once per week,vocational + Abi,1st Quintile,0.010372465818010372,27727,0.009179902295265571,0.011565029340755173
2003,At least once per week,higher vocational,2nd Quintile,0.008958038661008957,27727,0.007848973359775,0.010067103962242915
2003,At least once per week,general elementary,5th Quintile,0.008958038661008957,27727,0.007848973359775,0.010067103962242915
2003,At least once per week,vocational + Abi,2nd Quintile,0.007543611504007544,27727,0.006525137371730801,0.008562085636284286
2003,At least once per week,higher education,1st Quintile,0.007072135785007072,27727,0.006085768238659424,0.00805850333135472
2003,At least once per week,in school,3rd Quintile,0.006129184347006129,27727,0.005210490217859447,0.00704787847615281
2003,At least once per week,higher vocational,1st Quintile,0.005186232909005186,27727,0.0043407564265996465,0.0060317093914107256
2003,At least once per week,in school,4th Quintile,0.003771805752003772,27727,0.0030502685903787295,0.004493342913628814
2003,At least once per week,inadequately,3rd Quintile,0.0023573785950023575,27727,0.0017865485870253595,0.0029282086029793555
2003,At least once per week,in school,2nd Quintile,0.0023573785950023575,27727,0.0017865485870253595,0.0029282086029793555
2003,At least once per week,inadequately,2nd Quintile,0.001885902876001886,27727,0.00137521636556732,0.0023965893864364516
2003,At least once per week,inadequately,1st Quintile,0.0014144271570014145,27727,0.0009720552217415711,0.0018567990922612578
2003,At least once per week,in school,1st Quintile,0.000942951438000943,27727,0.0005816710074429965,0.0013042318685588894
2003,At least once per week,inadequately,4th Quintile,0.000942951438000943,27727,0.0005816710074429965,0.0013042318685588894
2003,At least once per week,inadequately,5th Quintile,0.0004714757190004715,27727,0.00021595160441317444,0.0007269998335877686
2003,At least once per month,middle vocational,3rd Quintile,0.14356435643564355,27727,0.13943696830211205,0.14769174456917505
2003,At least once per month,higher education,5th Quintile,0.10891089108910891,27727,0.10524397599927167,0.11257780617894615
2003,At least once per month,middle vocational,5th Quintile,0.10891089108910891,27727,0.10524397599927167,0.11257780617894615
2003,At least once per month,middle vocational,1st Quintile,0.0891089108910891,27727,0.08575541001019274,0.09246241177198547
2003,At least once per month,middle vocational,2nd Quintile,0.07425742574257425,27727,0.07117125682104378,0.07734359466410473
2003,At least once per month,middle vocational,4th Quintile,0.07425742574257425,27727,0.07117125682104378,0.07734359466410473
2003,At least once per month,higher education,4th Quintile,0.054455445544554455,27727,0.05178449229257653,0.057126398796532384
2003,At least once per month,higher vocational,4th Quintile,0.039603960396039604,27727,0.037308345050810786,0.04189957574126842
2003,At least once per month,general elementary,3rd Quintile,0.034653465346534656,27727,0.03250058652061296,0.03680634417245635
2003,At least once per month,general elementary,2nd Quintile,0.0297029702970297,27727,0.027704687628991927,0.031701252965067477
2003,At least once per month,higher vocational,3rd Quintile,0.024752475247524754,27727,0.022923653506598488,0.02658129698845102
2003,At least once per month,higher education,3rd Quintile,0.024752475247524754,27727,0.022923653506598488,0.02658129698845102
2003,At least once per month,higher education,2nd Quintile,0.024752475247524754,27727,0.022923653506598488,0.02658129698845102
2003,At least once per month,higher vocational,5th Quintile,0.019801980198019802,27727,0.018162085916300637,0.021441874479738967
2003,At least once per month,general elementary,5th Quintile,0.019801980198019802,27727,0.018162085916300637,0.021441874479738967
2003,At least once per month,vocational + Abi,4th Quintile,0.019801980198019802,27727,0.018162085916300637,0.021441874479738967
2003,At least once per month,vocational + Abi,1st Quintile,0.01485148514851485,27727,0.013427713219176421,0.01627525707785328
2003,At least once per month,vocational + Abi,5th Quintile,0.01485148514851485,27727,0.013427713219176421,0.01627525707785328
2003,At least once per month,vocational + Abi,2nd Quintile,0.01485148514851485,27727,0.013427713219176421,0.01627525707785328
2003,At least once per month,general elementary,4th Quintile,0.009900990099009901,27727,0.008735567980309918,0.011066412217709884
2003,At least once per month,higher vocational,2nd Quintile,0.009900990099009901,27727,0.008735567980309918,0.011066412217709884
2003,At least once per month,higher vocational,1st Quintile,0.009900990099009901,27727,0.008735567980309918,0.011066412217709884
2003,At least once per month,vocational + Abi,3rd Quintile,0.009900990099009901,27727,0.008735567980309918,0.011066412217709884
2003,At least once per month,in school,2nd Quintile,0.0049504950495049506,27727,0.00412435954054503,0.005776630558464871
2003,At least once per month,inadequately,3rd Quintile,0.0049504950495049506,27727,0.00412435954054503,0.005776630558464871
2003,At least once per month,in school,5th Quintile,0.0049504950495049506,27727,0.00412435954054503,0.005776630558464871
2003,At least once per month,in school,4th Quintile,0.0049504950495049506,27727,0.00412435954054503,0.005776630558464871
2003,At least once per month,inadequately,1st Quintile,0.0049504950495049506,27727,0.00412435954054503,0.005776630558464871
2003,Seldom,higher education,5th Quintile,0.18229166666666666,27727,0.17774715471597774,0.18683617861735557
2003,Seldom,middle vocational,5th Quintile,0.14583333333333334,27727,0.14167897129477966,0.14998769537188703
2003,Seldom,middle vocational,4th Quintile,0.09895833333333333,27727,0.0954435120017691,0.10247315466489755
2003,Seldom,middle vocational,3rd Quintile,0.0703125,27727,0.06730303431356807,0.07332196568643193
2003,Seldom,higher education,4th Quintile,0.06770833333333333,27727,0.06475099104775589,0.07066567561891077
2003,Seldom,middle vocational,1st Quintile,0.06510416666666667,27727,0.0622002066370072,0.06800812669632615
2003,Seldom,middle vocational,2nd Quintile,0.057291666666666664,27727,0.0545561521018178,0.06002718123151553
