"ple0053","year","bildungsniveau","regtyp","n","percent","lower_confidence_percent","upper_confidence_percent"
"Nein","1990","AkademikerIn","Staedtischer Raum","","","",""
"Nein","1990","AkademikerIn","Laendlicher Raum","","","",""
"Ja","1991","(noch) kein Abschluss","Staedtischer Raum","72","0.0970410688014054","0.0751593106799223","0.118922826922888"
"Ja","1991","(noch) kein Abschluss","Laendlicher Raum","13","","",""
"Ja","1991","Hauptschule","Staedtischer Raum","506","0.141049192947457","0.130242237103971","0.151856148790943"
"Ja","1991","Hauptschule","Laendlicher Raum","169","0.140321262368068","0.12104402928204","0.159598495454096"
"Ja","1991","Realschule","Staedtischer Raum","153","0.122090943020188","0.104035302290891","0.140146583749484"
"Ja","1991","Realschule","Laendlicher Raum","49","0.132297053767066","0.0977741075769533","0.166819999957179"
"Ja","1991","(Fach-)Abitur","Staedtischer Raum","94","0.149523044793696","0.122234428635771","0.17681166095162"
"Ja","1991","(Fach-)Abitur","Laendlicher Raum","11","","",""
"Ja","1991","AkademikerIn","Staedtischer Raum","60","0.106130240611054","0.081423376744325","0.130837104477782"
"Ja","1991","AkademikerIn","Laendlicher Raum","10","","",""
"Nein","1991","(noch) kein Abschluss","Staedtischer Raum","631","0.902958931198595","0.881077173077112","0.924840689320078"
"Nein","1991","(noch) kein Abschluss","Laendlicher Raum","105","0.818971278823955","0.749498420920198","0.888444136727712"
"Nein","1991","Hauptschule","Staedtischer Raum","3479","0.858950807052543","0.848143851209057","0.869757762896029"
"Nein","1991","Hauptschule","Laendlicher Raum","1078","0.859678737631932","0.840401504545904","0.87895597071796"
"Nein","1991","Realschule","Staedtischer Raum","1110","0.877909056979812","0.859853416250516","0.895964697709109"
"Nein","1991","Realschule","Laendlicher Raum","321","0.867702946232934","0.833180000042821","0.902225892423047"
"Nein","1991","(Fach-)Abitur","Staedtischer Raum","562","0.850476955206304","0.82318833904838","0.877765571364229"
"Nein","1991","(Fach-)Abitur","Laendlicher Raum","100","0.907929826525899","0.854143457892606","0.961716195159192"
"Nein","1991","AkademikerIn","Staedtischer Raum","537","0.893869759388946","0.869162895522218","0.918576623255675"
"Nein","1991","AkademikerIn","Laendlicher Raum","112","0.912698612587809","0.862609603087907","0.962787622087712"
"Ja","1992","(noch) kein Abschluss","Staedtischer Raum","67","0.096027699351389","0.0742016619736782","0.1178537367291"
"Ja","1992","(noch) kein Abschluss","Laendlicher Raum","15","","",""
"Ja","1992","Hauptschule","Staedtischer Raum","542","0.134310163861939","0.124125500537496","0.144494827186382"
"Ja","1992","Hauptschule","Laendlicher Raum","256","0.132332644158185","0.118085482498725","0.146579805817644"
"Ja","1992","Realschule","Staedtischer Raum","179","0.108160066415891","0.0934737310481138","0.122846401783669"
"Ja","1992","Realschule","Laendlicher Raum","139","0.117579007713714","0.100222154931472","0.134935860495956"
"Ja","1992","(Fach-)Abitur","Staedtischer Raum","78","0.118151181916808","0.0943914751073003","0.141910888726315"
"Ja","1992","(Fach-)Abitur","Laendlicher Raum","18","","",""
"Ja","1992","AkademikerIn","Staedtischer Raum","89","0.0993074048545415","0.0806113297207596","0.118003479988323"
"Ja","1992","AkademikerIn","Laendlicher Raum","56","0.0918300142294006","0.0693508914060845","0.114309137052717"
"Nein","1992","(noch) kein Abschluss","Staedtischer Raum","633","0.903972300648611","0.8821462632709","0.925798338026322"
"Nein","1992","(noch) kein Abschluss","Laendlicher Raum","153","0.890206907612715","0.84293246262765","0.93748135259778"
"Nein","1992","Hauptschule","Staedtischer Raum","3764","0.865689836138061","0.855505172813618","0.875874499462504"
"Nein","1992","Hauptschule","Laendlicher Raum","1917","0.867667355841815","0.853420194182355","0.881914517501275"
"Nein","1992","Realschule","Staedtischer Raum","1539","0.891839933584109","0.877153598216331","0.906526268951886"
"Nein","1992","Realschule","Laendlicher Raum","1184","0.882420992286286","0.865064139504044","0.899777845068528"
"Nein","1992","(Fach-)Abitur","Staedtischer Raum","631","0.881848818083192","0.858089111273685","0.9056085248927"
"Nein","1992","(Fach-)Abitur","Laendlicher Raum","165","0.874951526239403","0.827027451100824","0.922875601377982"
"Nein","1992","AkademikerIn","Staedtischer Raum","894","0.900692595145458","0.881996520011676","0.91938867027924"
"Nein","1992","AkademikerIn","Laendlicher Raum","578","0.908169985770599","0.885690862947283","0.930649108593915"
"Ja","1993","(noch) kein Abschluss","Staedtischer Raum","","","",""
"Ja","1993","(noch) kein Abschluss","Laendlicher Raum","","","",""
"Ja","1993","Hauptschule","Staedtischer Raum","","","",""
"Ja","1993","Hauptschule","Laendlicher Raum","","","",""
"Ja","1993","Realschule","Staedtischer Raum","","","",""
"Ja","1993","Realschule","Laendlicher Raum","","","",""
"Ja","1993","(Fach-)Abitur","Staedtischer Raum","","","",""
"Ja","1993","(Fach-)Abitur","Laendlicher Raum","","","",""
"Ja","1993","AkademikerIn","Staedtischer Raum","","","",""
"Ja","1993","AkademikerIn","Laendlicher Raum","","","",""
"Nein","1993","(noch) kein Abschluss","Staedtischer Raum","","","",""
"Nein","1993","(noch) kein Abschluss","Laendlicher Raum","","","",""
"Nein","1993","Hauptschule","Staedtischer Raum","","","",""
"Nein","1993","Hauptschule","Laendlicher Raum","","","",""
"Nein","1993","Realschule","Staedtischer Raum","","","",""
"Nein","1993","Realschule","Laendlicher Raum","","","",""
"Nein","1993","(Fach-)Abitur","Staedtischer Raum","","","",""
"Nein","1993","(Fach-)Abitur","Laendlicher Raum","","","",""
"Nein","1993","AkademikerIn","Staedtischer Raum","","","",""
"Nein","1993","AkademikerIn","Laendlicher Raum","","","",""
"Ja","1994","(noch) kein Abschluss","Staedtischer Raum","75","0.10517539636115","0.0820150964036929","0.128335696318608"
"Ja","1994","(noch) kein Abschluss","Laendlicher Raum","17","","",""
"Ja","1994","Hauptschule","Staedtischer Raum","521","0.146032785092223","0.135167581899531","0.156897988284915"
"Ja","1994","Hauptschule","Laendlicher Raum","276","0.150455896765326","0.134857316150915","0.166054477379737"
"Ja","1994","Realschule","Staedtischer Raum","193","0.130041818537873","0.114183142500017","0.145900494575728"
"Ja","1994","Realschule","Laendlicher Raum","138","0.110749173414272","0.0938068576605179","0.127691489168026"
"Ja","1994","(Fach-)Abitur","Staedtischer Raum","73","0.106281258348493","0.0834663956982167","0.129096120998769"
"Ja","1994","(Fach-)Abitur","Laendlicher Raum","19","","",""
"Ja","1994","AkademikerIn","Staedtischer Raum","103","0.10066894983007","0.0822756734454522","0.119062226214687"
"Ja","1994","AkademikerIn","Laendlicher Raum","47","0.0790275030772256","0.0578089995321703","0.100246006622281"
"Nein","1994","(noch) kein Abschluss","Staedtischer Raum","599","0.89482460363885","0.871664303681392","0.917984903596307"
"Nein","1994","(noch) kein Abschluss","Laendlicher Raum","153","0.886460457986983","0.838770506203562","0.934150409770405"
"Nein","1994","Hauptschule","Staedtischer Raum","3537","0.853967214907777","0.843102011715084","0.864832418100469"
"Nein","1994","Hauptschule","Laendlicher Raum","1742","0.849544103234674","0.833945522620263","0.865142683849085"
"Nein","1994","Realschule","Staedtischer Raum","1535","0.869958181462127","0.854099505424272","0.885816857499983"
"Nein","1994","Realschule","Laendlicher Raum","1180","0.889250826585728","0.872308510831974","0.906193142339482"
"Nein","1994","(Fach-)Abitur","Staedtischer Raum","628","0.893718741651507","0.870903879001231","0.916533604301783"
"Nein","1994","(Fach-)Abitur","Laendlicher Raum","200","0.922978415220281","0.887665950511528","0.958290879929034"
"Nein","1994","AkademikerIn","Staedtischer Raum","925","0.89933105016993","0.880937773785313","0.917724326554548"
"Nein","1994","AkademikerIn","Laendlicher Raum","574","0.920972496922774","0.899753993377719","0.94219100046783"
"Ja","1995","(noch) kein Abschluss","Staedtischer Raum","71","0.0914983540414996","0.070001318851409","0.11299538923159"
"Ja","1995","(noch) kein Abschluss","Laendlicher Raum","19","","",""
"Ja","1995","Hauptschule","Staedtischer Raum","533","0.142022081095851","0.131289918767253","0.152754243424449"
"Ja","1995","Hauptschule","Laendlicher Raum","279","0.148933190965926","0.133422883356912","0.164443498574939"
"Ja","1995","Realschule","Staedtischer Raum","184","0.11148688005252","0.0967155822420421","0.126258177862998"
"Ja","1995","Realschule","Laendlicher Raum","160","0.115421146230743","0.0984266156112997","0.132415676850186"
"Ja","1995","(Fach-)Abitur","Staedtischer Raum","92","0.122991319614032","0.100359836959796","0.145622802268267"
"Ja","1995","(Fach-)Abitur","Laendlicher Raum","24","","",""
"Ja","1995","AkademikerIn","Staedtischer Raum","95","0.0960170086995667","0.0785510581760595","0.113482959223074"
"Ja","1995","AkademikerIn","Laendlicher Raum","74","0.112176468772905","0.0879528791027882","0.136400058443022"
"Nein","1995","(noch) kein Abschluss","Staedtischer Raum","620","0.9085016459585","0.88700461076841","0.929998681148591"
"Nein","1995","(noch) kein Abschluss","Laendlicher Raum","165","0.898048510485607","0.854327935431823","0.941769085539392"
"Nein","1995","Hauptschule","Staedtischer Raum","3531","0.857977918904149","0.847245756575551","0.868710081232747"
"Nein","1995","Hauptschule","Laendlicher Raum","1745","0.851066809034074","0.835556501425061","0.866577116643088"
"Nein","1995","Realschule","Staedtischer Raum","1560","0.88851311994748","0.873741822137002","0.903284417757958"
"Nein","1995","Realschule","Laendlicher Raum","1198","0.884578853769257","0.867584323149814","0.9015733843887"
"Nein","1995","(Fach-)Abitur","Staedtischer Raum","717","0.877008680385968","0.854377197731733","0.899640163040204"
"Nein","1995","(Fach-)Abitur","Laendlicher Raum","227","0.909605712426122","0.874131863431616","0.945079561420629"
"Nein","1995","AkademikerIn","Staedtischer Raum","998","0.903982991300433","0.886517040776926","0.921448941823941"
"Nein","1995","AkademikerIn","Laendlicher Raum","578","0.887823531227095","0.863599941556978","0.912047120897212"
"Ja","1996","(noch) kein Abschluss","Staedtischer Raum","78","0.113324173938149","0.0889553187139855","0.137693029162312"
"Ja","1996","(noch) kein Abschluss","Laendlicher Raum","17","","",""
"Ja","1996","Hauptschule","Staedtischer Raum","503","0.137335726092946","0.126568951680866","0.148102500505027"
"Ja","1996","Hauptschule","Laendlicher Raum","273","0.152221277645331","0.136441844467609","0.168000710823052"
"Ja","1996","Realschule","Staedtischer Raum","187","0.11081847455461","0.0960944249951007","0.125542524114119"
"Ja","1996","Realschule","Laendlicher Raum","173","0.128893094560941","0.111097598824958","0.146688590296924"
"Ja","1996","(Fach-)Abitur","Staedtischer Raum","89","0.101651501096905","0.080525556360877","0.122777445832934"
"Ja","1996","(Fach-)Abitur","Laendlicher Raum","26","","",""
"Ja","1996","AkademikerIn","Staedtischer Raum","119","0.114040534546727","0.0953413292372856","0.132739739856169"
"Ja","1996","AkademikerIn","Laendlicher Raum","75","0.116093047892149","0.0914857470854177","0.14070034869888"
"Nein","1996","(noch) kein Abschluss","Staedtischer Raum","572","0.886675826061852","0.862306970837689","0.911044681286015"
"Nein","1996","(noch) kein Abschluss","Laendlicher Raum","173","0.904155725241972","0.862297963982273","0.946013486501671"
"Nein","1996","Hauptschule","Staedtischer Raum","3423","0.862664273907054","0.851897499494973","0.873431048319134"
"Nein","1996","Hauptschule","Laendlicher Raum","1718","0.847778722354669","0.831999289176948","0.863558155532391"
"Nein","1996","Realschule","Staedtischer Raum","1559","0.88918152544539","0.874457475885882","0.903905575004899"
"Nein","1996","Realschule","Laendlicher Raum","1189","0.871106905439059","0.853311409703076","0.888902401175042"
"Nein","1996","(Fach-)Abitur","Staedtischer Raum","697","0.898348498903095","0.877222554167066","0.919474443639123"
"Nein","1996","(Fach-)Abitur","Laendlicher Raum","214","0.873258256312251","0.831168766715657","0.915347745908845"
"Nein","1996","AkademikerIn","Staedtischer Raum","991","0.885959465453273","0.867260260143831","0.904658670762714"
"Nein","1996","AkademikerIn","Laendlicher Raum","576","0.883906952107851","0.85929965130112","0.908514252914582"
"Ja","1997","(noch) kein Abschluss","Staedtischer Raum","67","0.110549983806577","0.0860833891643832","0.13501657844877"
"Ja","1997","(noch) kein Abschluss","Laendlicher Raum","19","","",""
"Ja","1997","Hauptschule","Staedtischer Raum","522","0.145882391869533","0.134678343794633","0.157086439944433"
"Ja","1997","Hauptschule","Laendlicher Raum","287","0.153789231799879","0.137690776177292","0.169887687422467"
"Ja","1997","Realschule","Staedtischer Raum","181","0.106051403214527","0.0915297384968625","0.120573067932192"
"Ja","1997","Realschule","Laendlicher Raum","146","0.118910044895905","0.101618055614541","0.136202034177269"
"Ja","1997","(Fach-)Abitur","Staedtischer Raum","96","0.12306627416833","0.10012920654564","0.146003341791019"
"Ja","1997","(Fach-)Abitur","Laendlicher Raum","20","","",""
"Ja","1997","AkademikerIn","Staedtischer Raum","95","0.0978014444595053","0.0802554442671067","0.115347444651904"
"Ja","1997","AkademikerIn","Laendlicher Raum","69","0.107113621322082","0.083537746807448","0.130689495836717"
"Nein","1997","(noch) kein Abschluss","Staedtischer Raum","564","0.889450016193423","0.86498342155123","0.913916610835617"
"Nein","1997","(noch) kein Abschluss","Laendlicher Raum","178","0.885820794364384","0.84141072801202","0.930230860716749"
"Nein","1997","Hauptschule","Staedtischer Raum","3291","0.854117608130467","0.842913560055567","0.865321656205367"
"Nein","1997","Hauptschule","Laendlicher Raum","1642","0.846210768200121","0.830112312577533","0.862309223822708"
"Nein","1997","Realschule","Staedtischer Raum","1546","0.893948596785473","0.879426932067808","0.908470261503138"
"Nein","1997","Realschule","Laendlicher Raum","1200","0.881089955104095","0.863797965822731","0.898381944385459"
"Nein","1997","(Fach-)Abitur","Staedtischer Raum","692","0.87693372583167","0.853996658208981","0.89987079345436"
"Nein","1997","(Fach-)Abitur","Laendlicher Raum","206","0.950401344871032","0.922095094553237","0.978707595188827"
"Nein","1997","AkademikerIn","Staedtischer Raum","1006","0.902198555540495","0.884652555348096","0.919744555732893"
"Nein","1997","AkademikerIn","Laendlicher Raum","592","0.892886378677918","0.869310504163283","0.916462253192552"
"Ja","1998","(noch) kein Abschluss","Staedtischer Raum","69","0.122974348546508","0.0971863592710811","0.148762337821934"
"Ja","1998","(noch) kein Abschluss","Laendlicher Raum","17","","",""
"Ja","1998","Hauptschule","Staedtischer Raum","524","0.131998617422272","0.121616084887301","0.142381149957242"
"Ja","1998","Hauptschule","Laendlicher Raum","318","0.158588406905981","0.142957459094734","0.174219354717228"
"Ja","1998","Realschule","Staedtischer Raum","205","0.118533155951395","0.10408227531588","0.13298403658691"
"Ja","1998","Realschule","Laendlicher Raum","176","0.121098311013921","0.104437892372543","0.137758729655298"
"Ja","1998","(Fach-)Abitur","Staedtischer Raum","97","0.106322018058809","0.0861272575125139","0.126516778605104"
"Ja","1998","(Fach-)Abitur","Laendlicher Raum","26","","",""
"Ja","1998","AkademikerIn","Staedtischer Raum","122","0.108505747767887","0.0911947183541475","0.125816777181627"
"Ja","1998","AkademikerIn","Laendlicher Raum","92","0.125916262091696","0.101800648458731","0.150031875724661"
"Nein","1998","(noch) kein Abschluss","Staedtischer Raum","554","0.877025651453492","0.851237662178066","0.902813640728919"
"Nein","1998","(noch) kein Abschluss","Laendlicher Raum","182","0.913509851912582","0.874456214402661","0.952563489422504"
"Nein","1998","Hauptschule","Staedtischer Raum","3559","0.868001382577728","0.857618850042758","0.878383915112699"
"Nein","1998","Hauptschule","Laendlicher Raum","1780","0.841411593094019","0.825780645282772","0.857042540905266"
"Nein","1998","Realschule","Staedtischer Raum","1717","0.881466844048605","0.86701596341309","0.89591772468412"
"Nein","1998","Realschule","Laendlicher Raum","1297","0.878901688986079","0.862241270344702","0.895562107627457"
"Nein","1998","(Fach-)Abitur","Staedtischer Raum","798","0.893677981941191","0.873483221394896","0.913872742487486"
"Nein","1998","(Fach-)Abitur","Laendlicher Raum","225","0.894370763417851","0.856346387247802","0.9323951395879"
"Nein","1998","AkademikerIn","Staedtischer Raum","1118","0.891494252232113","0.874183222818373","0.908805281645853"
"Nein","1998","AkademikerIn","Laendlicher Raum","635","0.874083737908304","0.849968124275339","0.898199351541269"
"Ja","1999","(noch) kein Abschluss","Staedtischer Raum","70","0.115596565641245","0.0901604130647343","0.141032718217757"
"Ja","1999","(noch) kein Abschluss","Laendlicher Raum","14","","",""
"Ja","1999","Hauptschule","Staedtischer Raum","551","0.147979967537275","0.136915097523222","0.159044837551327"
"Ja","1999","Hauptschule","Laendlicher Raum","297","0.154522007342549","0.138905937947296","0.170138076737803"
"Ja","1999","Realschule","Staedtischer Raum","189","0.103181176012132","0.089492324265565","0.116870027758699"
"Ja","1999","Realschule","Laendlicher Raum","162","0.110385987502835","0.0944369199851261","0.126335055020544"
