"ple0053","year","age_gr","sex","n","percent","lower_confidence","upper_confidence"
"Ja","2000","17-34","weiblich","509","0.132090435758569","0.121103069550269","0.14307780196687"
"Ja","2000","35-65","maennlich","644","0.0966416825726277","0.0895214294680262","0.103761935677229"
"Ja","2000","35-65","weiblich","778","0.114874532290859","0.107293371593464","0.122455692988255"
"Ja","2000","66 +","maennlich","318","0.205180729849754","0.184978636190226","0.225382823509283"
"Ja","2000","66 +","weiblich","376","0.185222685877167","0.16843474240705","0.202010629347283"
"Nein","2000","17-34","maennlich","3173","0.932185099914606","0.92373755016687","0.940632649662341"
"Nein","2000","17-34","weiblich","3139","0.867909564241431","0.85692219803313","0.878896930449731"
"Nein","2000","35-65","maennlich","5971","0.903358317427372","0.896238064322771","0.910478570531974"
"Nein","2000","35-65","weiblich","6018","0.88512546770914","0.877544307011745","0.892706628406536"
"Nein","2000","66 +","maennlich","1217","0.794819270150246","0.774617176490718","0.815021363809774"
"Nein","2000","66 +","weiblich","1681","0.814777314122833","0.797989370652717","0.83156525759295"
"Ja","2001","17-34","maennlich","187","0.0617197684285693","0.0531099593635028","0.0703295774936357"
"Ja","2001","17-34","weiblich","452","0.132911303443088","0.12120030161093","0.144622305275246"
"Ja","2001","35-65","maennlich","603","0.100306786289278","0.0927200665703639","0.107893506008193"
"Ja","2001","35-65","weiblich","722","0.120604794629903","0.112507558579244","0.128702030680561"
"Ja","2001","66 +","maennlich","287","0.199445463732165","0.179025766541342","0.219865160922988"
"Ja","2001","66 +","weiblich","370","0.194990371890109","0.17724558356877","0.212735160211448"
"Nein","2001","17-34","maennlich","2814","0.938280231571431","0.929670422506364","0.946890040636497"
"Nein","2001","17-34","weiblich","2776","0.867088696556912","0.855377694724754","0.87879969838907"
"Nein","2001","35-65","maennlich","5420","0.899693213710722","0.892106493991807","0.907279933429636"
"Nein","2001","35-65","weiblich","5492","0.879395205370097","0.871297969319439","0.887492441420756"
"Nein","2001","66 +","maennlich","1184","0.800554536267835","0.780134839077012","0.820974233458658"
"Nein","2001","66 +","weiblich","1545","0.805009628109891","0.787264839788552","0.82275441643123"
"Ja","2002","17-34","maennlich","196","0.0713467023617313","0.062061237101673","0.0806321676217896"
"Ja","2002","17-34","weiblich","368","0.114484435319204","0.103395358753708","0.125573511884701"
"Ja","2002","35-65","maennlich","671","0.103453339472364","0.0960751131752605","0.110831565769467"
"Ja","2002","35-65","weiblich","726","0.110712982966763","0.103218670663152","0.118207295270374"
"Ja","2002","66 +","maennlich","332","0.203495843778615","0.183854639127972","0.223137048429258"
"Ja","2002","66 +","weiblich","407","0.21934181740351","0.201055043810803","0.237628590996216"
"Nein","2002","17-34","maennlich","2756","0.928653297638269","0.91936783237821","0.937938762898327"
"Nein","2002","17-34","weiblich","2799","0.885515564680796","0.874426488115299","0.896604641246292"
"Nein","2002","35-65","maennlich","5874","0.896546660527636","0.889168434230533","0.903924886824739"
"Nein","2002","35-65","weiblich","6008","0.889287017033237","0.881792704729626","0.896781329336848"
"Nein","2002","66 +","maennlich","1282","0.796504156221385","0.776862951570742","0.816145360872028"
"Nein","2002","66 +","weiblich","1560","0.78065818259649","0.762371409003784","0.798944956189197"
"Ja","2003","17-34","maennlich","169","0.0615909453977974","0.0526590008568239","0.0705228899387709"
"Ja","2003","17-34","weiblich","404","0.136088557258342","0.123889840108931","0.148287274407753"
"Ja","2003","35-65","maennlich","638","0.104473684032244","0.0968599995158327","0.112087368548655"
"Ja","2003","35-65","weiblich","723","0.112986610485122","0.105248744878404","0.12072447609184"
"Ja","2003","66 +","maennlich","321","0.190660393727283","0.171729288126014","0.209591499328553"
"Ja","2003","66 +","weiblich","361","0.191487822923769","0.17416534049999","0.208810305347548"
"Nein","2003","17-34","maennlich","2614","0.938409054602203","0.929477110061229","0.947340999143176"
"Nein","2003","17-34","weiblich","2631","0.863911442741658","0.851712725592247","0.876110159891069"
"Nein","2003","35-65","maennlich","5562","0.895526315967756","0.887912631451345","0.903140000484167"
"Nein","2003","35-65","weiblich","5707","0.887013389514878","0.87927552390816","0.894751255121596"
"Nein","2003","66 +","maennlich","1333","0.809339606272717","0.790408500671447","0.828270711873986"
"Nein","2003","66 +","weiblich","1621","0.808512177076231","0.791189694652452","0.82583465950001"
"Ja","2004","17-34","maennlich","156","0.0534075158520557","0.0448837536213601","0.0619312780827513"
"Ja","2004","17-34","weiblich","340","0.112962134452078","0.101466965115948","0.124457303788209"
"Ja","2004","35-65","maennlich","584","0.1039259534242","0.0961745983056115","0.111677308542789"
"Ja","2004","35-65","weiblich","726","0.115378667132066","0.107463919379715","0.123293414884418"
"Ja","2004","66 +","maennlich","350","0.221621017496882","0.201964025925662","0.241278009068102"
"Ja","2004","66 +","weiblich","420","0.218776070969818","0.200818529331367","0.236733612608269"
"Nein","2004","17-34","maennlich","2517","0.946592484147944","0.938068721917249","0.95511624637864"
"Nein","2004","17-34","weiblich","2573","0.887037865547922","0.875542696211791","0.898533034884052"
"Nein","2004","35-65","maennlich","5370","0.8960740465758","0.888322691457211","0.903825401694389"
"Nein","2004","35-65","weiblich","5533","0.884621332867934","0.876706585115582","0.892536080620285"
"Nein","2004","66 +","maennlich","1365","0.778378982503118","0.758721990931898","0.798035974074338"
"Nein","2004","66 +","weiblich","1616","0.781223929030182","0.763266387391731","0.799181470668633"
"Ja","2005","17-34","maennlich","134","0.0598223443359678","0.0505757427151374","0.0690689459567982"
"Ja","2005","17-34","weiblich","292","0.110349611726996","0.0986560705008563","0.122043152953136"
"Ja","2005","35-65","maennlich","536","0.0961729506135033","0.0884558893050849","0.103890011921922"
"Ja","2005","35-65","weiblich","608","0.10762856792802","0.0997718154128628","0.115485320443178"
"Ja","2005","66 +","maennlich","318","0.185722320820536","0.167402641248556","0.204042000392515"
"Ja","2005","66 +","weiblich","392","0.19721776648277","0.179887410984071","0.214548121981469"
"Nein","2005","17-34","maennlich","2393","0.940177655664032","0.930931054043202","0.949424257284863"
"Nein","2005","17-34","weiblich","2466","0.889650388273004","0.877956847046864","0.901343929499144"
"Nein","2005","35-65","maennlich","5071","0.903827049386497","0.896109988078078","0.911544110694915"
"Nein","2005","35-65","weiblich","5369","0.89237143207198","0.884514679556822","0.900228184587137"
"Nein","2005","66 +","maennlich","1413","0.814277679179464","0.795957999607485","0.832597358751444"
"Nein","2005","66 +","weiblich","1633","0.80278223351723","0.785451878018531","0.820112589015929"
"Ja","2006","17-34","maennlich","116","0.0540695247742891","0.045060939761587","0.0630781097869912"
"Ja","2006","17-34","weiblich","309","0.116629581578747","0.104506704572093","0.1287524585854"
"Ja","2006","35-65","maennlich","565","0.0990370832013463","0.0914496294923327","0.10662453691036"
"Ja","2006","35-65","weiblich","659","0.10386878562016","0.0964186177187166","0.111318953521603"
"Ja","2006","66 +","maennlich","414","0.215117881240755","0.19744650733447","0.232789255147039"
"Ja","2006","66 +","weiblich","489","0.218122629445718","0.201397313527394","0.234847945364042"
"Nein","2006","17-34","maennlich","2305","0.945930475225711","0.936921890213009","0.954939060238413"
"Nein","2006","17-34","weiblich","2384","0.883370418421253","0.8712475414146","0.895493295427907"
"Nein","2006","35-65","maennlich","5389","0.900962916798654","0.89337546308964","0.908550370507667"
"Nein","2006","35-65","weiblich","5783","0.89613121437984","0.888681046478397","0.903581382281283"
"Nein","2006","66 +","maennlich","1663","0.784882118759245","0.767210744852961","0.80255349266553"
"Nein","2006","66 +","weiblich","1853","0.781877370554282","0.765152054635958","0.798602686472606"
"Ja","2007","17-34","maennlich","127","0.0650790076810701","0.0548205580942119","0.0753374572679283"
"Ja","2007","17-34","weiblich","272","0.112253206819669","0.0997812034768242","0.124725210162513"
"Ja","2007","35-65","maennlich","532","0.0977719084752323","0.0899140128030093","0.105629804147455"
"Ja","2007","35-65","weiblich","602","0.0989548482285948","0.0913701991579173","0.106539497299272"
"Ja","2007","66 +","maennlich","415","0.210422268883101","0.192703942523271","0.228140595242931"
"Ja","2007","66 +","weiblich","487","0.217973211956228","0.201081676740707","0.234864747171749"
"Nein","2007","17-34","maennlich","2094","0.93492099231893","0.924662542732072","0.945179441905788"
"Nein","2007","17-34","weiblich","2189","0.887746793180331","0.875274789837487","0.900218796523176"
"Nein","2007","35-65","maennlich","4956","0.902228091524768","0.894370195852545","0.910085987196991"
"Nein","2007","35-65","weiblich","5352","0.901045151771405","0.893460502700728","0.908629800842083"
"Nein","2007","66 +","maennlich","1618","0.789577731116899","0.771859404757069","0.807296057476729"
"Nein","2007","66 +","weiblich","1808","0.782026788043772","0.765135252828251","0.798918323259293"
"Ja","2008","17-34","maennlich","108","0.0557473250777556","0.0458155405441147","0.0656791096113966"
"Ja","2008","17-34","weiblich","247","0.0965097315281281","0.0843730444627868","0.108646418593469"
"Ja","2008","35-65","maennlich","488","0.091947276609015","0.0840146732036405","0.0998798800143896"
"Ja","2008","35-65","weiblich","548","0.099913397797004","0.0920252075716464","0.107801588022362"
"Ja","2008","66 +","maennlich","406","0.208228692078341","0.190534924622496","0.225922459534186"
"Ja","2008","66 +","weiblich","448","0.198007675797844","0.181556488227384","0.214458863368304"
"Nein","2008","17-34","maennlich","1942","0.944252674922244","0.934320890388603","0.954184459455885"
"Nein","2008","17-34","weiblich","2027","0.903490268471872","0.891353581406531","0.915626955537213"
"Nein","2008","35-65","maennlich","4609","0.908052723390985","0.90012011998561","0.91598532679636"
"Nein","2008","35-65","weiblich","5004","0.900086602202996","0.892198411977638","0.907974792428354"
"Nein","2008","66 +","maennlich","1617","0.791771307921659","0.774077540465814","0.809465075377504"
"Nein","2008","66 +","weiblich","1806","0.801992324202156","0.785541136631695","0.818443511772616"
"Ja","2009","17-34","maennlich","111","0.0632844446624885","0.0523453583330007","0.0742235309919762"
"Ja","2009","17-34","weiblich","234","0.121516069240313","0.107410427075701","0.135621711404925"
"Ja","2009","35-65","maennlich","479","0.0966383226770898","0.088191280062103","0.105085365292077"
"Ja","2009","35-65","weiblich","595","0.113272856513831","0.104625543735428","0.121920169292233"
"Ja","2009","66 +","maennlich","437","0.226720437697269","0.208244854759699","0.245196020634839"
"Ja","2009","66 +","weiblich","437","0.210420280650959","0.193305896891213","0.227534664410705"
"Nein","2009","17-34","maennlich","1792","0.936715555337512","0.925776469008024","0.947654641666999"
"Nein","2009","17-34","weiblich","1827","0.878483930759687","0.864378288595075","0.892589572924299"
"Nein","2009","35-65","maennlich","4221","0.90336167732291","0.894914634707923","0.911808719937897"
"Nein","2009","35-65","weiblich","4565","0.886727143486169","0.878079830707767","0.895374456264572"
"Nein","2009","66 +","maennlich","1536","0.773279562302731","0.754803979365161","0.791755145240301"
"Nein","2009","66 +","weiblich","1742","0.789579719349041","0.772465335589295","0.806694103108787"
"Ja","2010","17-34","maennlich","192","0.0608187749727789","0.0518927179235909","0.0697448320219669"
"Ja","2010","17-34","weiblich","749","0.100820704336702","0.0912311494064953","0.110410259266909"
"Ja","2010","35-65","maennlich","574","0.100628852362821","0.0931489969671624","0.108108707758479"
"Ja","2010","35-65","weiblich","910","0.11420443589185","0.106832646162751","0.121576225620949"
"Ja","2010","66 +","maennlich","427","0.232166753957808","0.213271303030896","0.25106220488472"
"Ja","2010","66 +","weiblich","419","0.199453662543174","0.182359173783077","0.216548151303272"
"Nein","2010","17-34","maennlich","2562","0.939181225027221","0.930255167978033","0.948107282076409"
"Nein","2010","17-34","weiblich","3038","0.899179295663298","0.889589740733091","0.908768850593505"
"Nein","2010","35-65","maennlich","5640","0.899371147637179","0.891891292241521","0.906851003032838"
"Nein","2010","35-65","weiblich","6241","0.88579556410815","0.878423774379051","0.893167353837249"
"Nein","2010","66 +","maennlich","1491","0.767833246042192","0.74893779511528","0.786728696969104"
