year,ple0053,bula_h,regtyp,proportion,n,lower_confidence,upper_confidence
1997,Yes,Saxony-Anhalt,Rural regions,0.042400521852576645,16487,0.039324688487398285,0.045476355217755005
1997,Yes,Saxony,Urban regions,0.038486627527723416,16487,0.035550209747341306,0.041423045308105526
1997,Yes,Saxony,Rural regions,0.03718199608610567,16487,0.03429381975810219,0.04007017241410916
1997,Yes,Thuringa,Rural regions,0.03522504892367906,16487,0.03241104910935381,0.03803904873800431
1997,Yes,Berlin,Urban regions,0.03065883887801696,16487,0.028027350651968062,0.033290327104065855
1997,Yes,Mecklenburg-Western Pomerania,Rural regions,0.02609262883235486,16487,0.023659287701605313,0.028525969963104403
1997,Yes,Baden-Wuerttemberg,Rural regions,0.018917155903457272,16487,0.01683762195509425,0.020996689851820294
1997,Yes,Saxony-Anhalt,Urban regions,0.014350945857795172,16487,0.012535485918148164,0.01616640579744218
1997,Yes,Hesse,Rural regions,0.0136986301369863,16487,0.011924323649501611,0.01547293662447099
1997,Yes,Thuringa,Urban regions,0.012393998695368558,16487,0.010705180748223164,0.014082816642513952
1997,Yes,"Rhineland-Palatinate, Saarland",Rural regions,0.010437051532941943,16487,0.008885751223026041,0.011988351842857846
1997,Yes,Bremen,Urban regions,0.0091324200913242,16487,0.007680355275828199,0.010584484906820202
1997,Yes,Hamburg,Urban regions,0.0091324200913242,16487,0.007680355275828199,0.010584484906820202
1997,Yes,Schleswig-Holstein,Rural regions,0.008480104370515329,16487,0.007080399197524428,0.009879809543506231
1997,Yes,Schleswig-Holstein,Urban regions,0.007827788649706457,16487,0.0064825531249108346,0.009173024174502081
1997,Yes,North Rhine-Westphalia,Rural regions,0.003913894324853229,16487,0.002960794825865304,0.004866993823841153
1997,Yes,Brandenburg,Urban regions,0.002609262883235486,16487,0.0018305509394465343,0.0033879748270244374
1997,Yes,Mecklenburg-Western Pomerania,Urban regions,0.0019569471624266144,16487,0.0012823423417487934,0.0026315519831044353
1997,No,North Rhine-Westphalia,Urban regions,0.19018627896410722,16487,0.18419571915350572,0.19617683877470873
1997,No,Baden-Wuerttemberg,Urban regions,0.11667423898228078,16487,0.11177382027702125,0.12157465768754032
1997,No,Bavaria,Rural regions,0.06415265788278056,16487,0.06041245565040244,0.06789286011515869
1997,No,Bavaria,Urban regions,0.06206269877328487,16487,0.05837981948288314,0.06574557806368661
1997,No,Hesse,Urban regions,0.055520218082689685,16487,0.05202473530363524,0.05901570086174413
1997,No,"Rhineland-Palatinate, Saarland",Urban regions,0.04461608359836438,16487,0.04146456453929743,0.04776760265743133
1997,No,Saxony,Urban regions,0.04416174466151749,16487,0.04102556764558146,0.04729792167745352
1997,No,Brandenburg,Rural regions,0.04398000908677874,16487,0.04084999424680694,0.04711002392675054
1997,No,Saxony,Rural regions,0.04207178555202181,16487,0.03900737318078857,0.04513619792325505
1997,No,Berlin,Urban regions,0.04143571104043617,16487,0.0383935424854081,0.04447787959546424
1997,No,Lower Saxony,Rural regions,0.040254429804634256,16487,0.037254092027706215,0.0432547675815623
1997,No,Saxony-Anhalt,Rural regions,0.040254429804634256,16487,0.037254092027706215,0.0432547675815623
1997,No,Lower Saxony,Urban regions,0.03934575193094048,16487,0.03637806741393269,0.04231343644794828
1997,No,Thuringa,Rural regions,0.036528850522489775,16487,0.03366518287711328,0.03939251816786627
1997,No,Mecklenburg-Western Pomerania,Rural regions,0.02562471603816447,16487,0.023212712654855482,0.02803671942147346
1997,No,Baden-Wuerttemberg,Rural regions,0.015810995002271695,16487,0.013906832065947027,0.017715157938596363
1997,No,Thuringa,Urban regions,0.015447523852794184,16487,0.013565027584278484,0.017330020121309884
1997,No,Schleswig-Holstein,Rural regions,0.011358473421172195,16487,0.009740897551450503,0.012976049290893887
1997,No,"Rhineland-Palatinate, Saarland",Rural regions,0.010995002271694684,16487,0.009403225520808536,0.012586779022580832
1997,No,Schleswig-Holstein,Urban regions,0.010449795547478418,16487,0.008897558425099508,0.012002032669857329
1997,No,Saxony-Anhalt,Urban regions,0.010358927760109042,16487,0.008813383273598244,0.01190447224661984
1997,No,Hamburg,Urban regions,0.00963198546115402,16487,0.008141109664180628,0.011122861258127413
1997,No,Hesse,Rural regions,0.00963198546115402,16487,0.008141109664180628,0.011122861258127413
1997,No,Bremen,Urban regions,0.007178555202180827,16487,0.00588989223195032,0.008467218172411334
1997,No,North Rhine-Westphalia,Rural regions,0.005542935029532031,16487,0.0044096264796075245,0.0066762435794565375
1997,No,Mecklenburg-Western Pomerania,Urban regions,0.004634257155838256,16487,0.0035975247784965905,0.005670989533179921
1997,No,Brandenburg,Urban regions,0.002089959109495684,16487,0.0013928514682917154,0.0027870667506996526
1998,Yes,North Rhine-Westphalia,Urban regions,0.18578916715200933,18147,0.1801302637074855,0.19144807059653315
1998,Yes,Baden-Wuerttemberg,Urban regions,0.10949330227140361,18147,0.1049500586667511,0.11403654587605612
1998,Yes,Bavaria,Rural regions,0.0762958648806057,18147,0.07243334617287504,0.08015838358833637
1998,Yes,Bavaria,Urban regions,0.07047175305765871,18147,0.06674790043082109,0.07419560568449633
1998,Yes,Hesse,Urban regions,0.056493884682585906,18147,0.053134755305944345,0.059853014059227466
1998,Yes,Brandenburg,Rural regions,0.050669772859638904,18147,0.04747869952364532,0.053860846195632486
1998,Yes,Saxony-Anhalt,Rural regions,0.048340128130460104,18147,0.04521945394192267,0.05146080231899754
1998,Yes,"Rhineland-Palatinate, Saarland",Urban regions,0.045428072218986607,18147,0.04239822915033346,0.048457915287639756
1998,Yes,Lower Saxony,Rural regions,0.041351193942923706,18147,0.03845433434757565,0.04424805353827176
1998,Yes,Thuringa,Rural regions,0.039603960396039604,18147,0.036766380224182285,0.042441540567896924
1998,Yes,Lower Saxony,Urban regions,0.03669190448456611,18147,0.03395650107499225,0.039427307894139965
1998,Yes,Saxony,Rural regions,0.0343622597553873,18147,0.031711919545784846,0.037012599964989755
1998,Yes,Berlin,Urban regions,0.028538147932440302,18147,0.02611556072408903,0.030960735140791572
1998,Yes,Mecklenburg-Western Pomerania,Rural regions,0.028538147932440302,18147,0.02611556072408903,0.030960735140791572
1998,Yes,Saxony,Urban regions,0.026790914385556204,18147,0.02444154937003687,0.02914027940107554
1998,Yes,Thuringa,Urban regions,0.023296447291788,18147,0.021101723439699453,0.02549117114387655
1998,Yes,Baden-Wuerttemberg,Rural regions,0.016307513104251603,18147,0.014464717375209397,0.01815030883329381
1998,Yes,"Rhineland-Palatinate, Saarland",Rural regions,0.013977868375072802,18147,0.012269751998554394,0.01568598475159121
1998,Yes,Hesse,Rural regions,0.0122306348281887,18147,0.010631423240706286,0.013829846415671115
1998,Yes,Hamburg,Urban regions,0.0110658124635993,18147,0.00954376218118689,0.012587862746011712
1998,Yes,Saxony-Anhalt,Urban regions,0.010483401281304601,18147,0.009001510151176237,0.011965292411432965
1998,Yes,Schleswig-Holstein,Rural regions,0.009900990099009901,18147,0.008460427026132639,0.011341553171887163
1998,Yes,Schleswig-Holstein,Urban regions,0.008153756552125802,18147,0.006845313882678925,0.009462199221572678
1998,Yes,Bremen,Urban regions,0.005824111822947,18147,0.004716978003901532,0.006931245641992469
1998,Yes,Mecklenburg-Western Pomerania,Urban regions,0.0034944670937682005,18147,0.0026358807302100952,0.004353053457326306
1998,Yes,Brandenburg,Urban regions,0.0034944670937682005,18147,0.0026358807302100952,0.004353053457326306
1998,Yes,North Rhine-Westphalia,Rural regions,0.0029120559114735,18147,0.00212804837238412,0.0036960634505628803
1998,No,North Rhine-Westphalia,Urban regions,0.19652613552964202,18147,0.19074451363761855,0.20230775742166549
1998,No,Baden-Wuerttemberg,Urban regions,0.11359373725841963,18147,0.1089768714288092,0.11821060308803007
1998,No,Bavaria,Rural regions,0.06678626763434722,18147,0.06315391671408536,0.07041861855460908
1998,No,Bavaria,Urban regions,0.06262741580363695,18147,0.059102148757206006,0.0661526828500679
1998,No,Hesse,Urban regions,0.055695996085786514,18147,0.05235926232887317,0.05903272984269986
1998,No,"Rhineland-Palatinate, Saarland",Urban regions,0.04338253282231102,18147,0.04041851877865348,0.046346546865968556
1998,No,Lower Saxony,Rural regions,0.04338253282231102,18147,0.04041851877865348,0.046346546865968556
1998,No,Saxony,Rural regions,0.042893256136345106,18147,0.03994525023984733,0.04584126203284288
1998,No,Saxony,Urban regions,0.0427301639076898,18147,0.039787517239469605,0.045672810575909994
1998,No,Lower Saxony,Urban regions,0.04167006442143032,18147,0.0387625407115636,0.044577588131297044
1998,No,Brandenburg,Rural regions,0.03987604990622197,18147,0.0370291423259984,0.042722957486445536
1998,No,Berlin,Urban regions,0.03816358150534127,18147,0.03537599198844675,0.04095117102223579
1998,No,Saxony-Anhalt,Rural regions,0.038000489276685964,18147,0.03521862670393147,0.04078235184944046
1998,No,Thuringa,Rural regions,0.03522792138954579,18147,0.03254560795951324,0.03791023481957834
1998,No,Mecklenburg-Western Pomerania,Rural regions,0.02462692652695099,18147,0.022371939019993983,0.026881914033907998
1998,No,Thuringa,Urban regions,0.01427057000733915,18147,0.012544918188656324,0.015996221826021978
1998,No,Baden-Wuerttemberg,Rural regions,0.014189023893011498,18147,0.012468238398757638,0.01590980938726536
1998,No,Schleswig-Holstein,Urban regions,0.013618201092717932,18147,0.011931896401763656,0.015304505783672208
1998,No,"Rhineland-Palatinate, Saarland",Rural regions,0.012965832178096715,18147,0.011319869652704581,0.014611794703488848
1998,No,Schleswig-Holstein,Rural regions,0.011579548234526624,18147,0.010022972265804744,0.013136124203248504
1998,No,Hamburg,Urban regions,0.01068254097692245,18147,0.00918679180139184,0.01217829015245306
1998,No,Hesse,Rural regions,0.01035635651961184,18147,0.008883377476808863,0.011829335562414818
1998,No,Saxony-Anhalt,Urban regions,0.009540895376335318,18147,0.008126514118706407,0.010955276633964228
1998,No,Bremen,Urban regions,0.007257604175161053,18147,0.006022599574298193,0.008492608776023914
1998,No,North Rhine-Westphalia,Rural regions,0.004648128516676181,18147,0.0036584798722385293,0.005637777161113832
1998,No,Mecklenburg-Western Pomerania,Urban regions,0.0038326673733996577,18147,0.002933645280302256,0.004731689466497059
1998,No,Brandenburg,Urban regions,0.0018755606295360026,18147,0.0012460377042579382,0.002505083554814067
1999,Yes,North Rhine-Westphalia,Urban regions,0.1958762886597938,17396,0.1899785742375943,0.20177400308199334
1999,Yes,Baden-Wuerttemberg,Urban regions,0.10733778047301394,17396,0.10273785013837101,0.11193771080765687
1999,Yes,Bavaria,Urban regions,0.0661006670709521,17396,0.06240847465741738,0.0697928594844868
1999,Yes,Bavaria,Rural regions,0.061855670103092786,17396,0.05827589322206601,0.06543544698411957
1999,Yes,Hesse,Urban regions,0.05154639175257732,17396,0.048260611210653094,0.05483217229450154
1999,Yes,Brandenburg,Rural regions,0.049120679199514856,17396,0.04590904366209967,0.05233231473693004
1999,Yes,Lower Saxony,Rural regions,0.04608853850818678,17396,0.04297265025694239,0.04920442675943117
1999,Yes,Thuringa,Rural regions,0.04487568223165555,17396,0.04179911184717646,0.04795225261613464
1999,Yes,"Rhineland-Palatinate, Saarland",Urban regions,0.0430563978168587,17396,0.040039966854308745,0.04607282877940866
1999,Yes,Saxony-Anhalt,Rural regions,0.04244996967859309,17396,0.03945390764486091,0.045446031712325266
1999,Yes,Saxony,Urban regions,0.04063068526379624,17396,0.037696744392264704,0.04356462613532778
1999,Yes,Lower Saxony,Urban regions,0.03941782898726501,17396,0.0365261839305892,0.042309474043940816
1999,Yes,Saxony,Rural regions,0.03395997574287447,17396,0.031268362740270464,0.03665158874547847
1999,Yes,Berlin,Urban regions,0.03214069132807762,17396,0.029519702954163413,0.03476167970199182
1999,Yes,Mecklenburg-Western Pomerania,Rural regions,0.02607640994542147,17396,0.023708213556943573,0.028444606333899364
1999,Yes,Thuringa,Urban regions,0.020618556701030927,17396,0.018506836190743944,0.02273027721131791
1999,Yes,"Rhineland-Palatinate, Saarland",Rural regions,0.015767131594906003,17396,0.013915917492194167,0.01761834569761784
1999,Yes,Baden-Wuerttemberg,Rural regions,0.013947847180109158,17396,0.012205097928724196,0.01569059643149412
1999,Yes,Saxony-Anhalt,Urban regions,0.012734990903577926,17396,0.01106871250637301,0.014401269300782843
1999,Yes,Schleswig-Holstein,Rural regions,0.012734990903577926,17396,0.01106871250637301,0.014401269300782843
1999,Yes,Hesse,Rural regions,0.010915706488781079,17396,0.009371611728335671,0.012459801249226486
1999,Yes,Hamburg,Urban regions,0.007883565797453002,17396,0.006569327731576193,0.009197803863329811
1999,Yes,Bremen,Urban regions,0.0072771376591873865,17396,0.006014072722877122,0.008540202595497651
1999,Yes,Schleswig-Holstein,Urban regions,0.006064281382656155,17396,0.004910561989114542,0.007218000776197769
1999,Yes,North Rhine-Westphalia,Rural regions,0.004244996967859308,17396,0.0032788430649327853,0.005211150870785832
1999,Yes,Brandenburg,Urban regions,0.0036385688295936932,17396,0.0027438117916639554,0.004533325867523431
1999,Yes,Mecklenburg-Western Pomerania,Urban regions,0.0036385688295936932,17396,0.0027438117916639554,0.004533325867523431
1999,No,North Rhine-Westphalia,Urban regions,0.1917691981332202,17396,0.18591875857764525,0.19761963768879512
1999,No,Baden-Wuerttemberg,Urban regions,0.11251591005515486,17396,0.10782001234128065,0.11721180776902908
1999,No,Bavaria,Rural regions,0.06830717013152313,17396,0.06455829568911842,0.07205604457392784
1999,No,Bavaria,Urban regions,0.0645736105218498,17396,0.06092133346032047,0.06822588758337914
1999,No,Hesse,Urban regions,0.0556639796351294,17396,0.05225690399113706,0.059071055279121744
1999,No,Saxony,Rural regions,0.04395417904115401,17396,0.040907892076970334,0.04700046600533768
1999,No,"Rhineland-Palatinate, Saarland",Urban regions,0.04361476453118371,17396,0.04057972348152128,0.04664980558084614
1999,No,Lower Saxony,Rural regions,0.04285108188375053,17396,0.03984152868990572,0.045860635077595344
1999,No,Lower Saxony,Urban regions,0.042341960118795076,17396,0.03934954334299529,0.04533437689459486
1999,No,Saxony,Urban regions,0.04106915570640645,17396,0.03812010049559392,0.04401821091721898
1999,No,Saxony-Anhalt,Rural regions,0.04039032668646585,17396,0.03746471041074048,0.04331594296219121
1999,No,Brandenburg,Rural regions,0.03979635129401782,17396,0.03689142795559151,0.04270127463244412
1999,No,Berlin,Urban regions,0.03826898599915146,17396,0.03541808812532781,0.04111988387297511
1999,No,Thuringa,Rural regions,0.034789987271955876,17396,0.03206685074258852,0.03751312380132323
1999,No,Mecklenburg-Western Pomerania,Rural regions,0.02494696648281714,17396,0.022629281736321637,0.027264651229312646
1999,No,Thuringa,Urban regions,0.01586762834111158,17396,0.014010618777034663,0.0177246379051885
1999,No,Baden-Wuerttemberg,Rural regions,0.014594823928722953,17396,0.01281269868718586,0.016376949170260044
1999,No,Schleswig-Holstein,Urban regions,0.01281289775137887,17396,0.011141596307499325,0.014484199195258417
1999,No,"Rhineland-Palatinate, Saarland",Rural regions,0.012643190496393722,17396,0.010982851472502528,0.014303529520284915
1999,No,Schleswig-Holstein,Rural regions,0.011709800593975393,17396,0.010111169094985408,0.013308432092965377
1999,No,Hamburg,Urban regions,0.010352142554094187,17396,0.00884800748103832,0.011856277627150054
1999,No,Hesse,Rural regions,0.00992787441663131,17396,0.008454568523188098,0.011401180310074524
1999,No,Saxony-Anhalt,Urban regions,0.00941875265167586,17396,0.007983352066721867,0.010854153236629853
1999,No,Bremen,Urban regions,0.006364022061943148,17396,0.005182312188329536,0.0075457319355567605
1999,No,North Rhine-Westphalia,Rural regions,0.004836656767076793,17396,0.0038056745094637136,0.005867639024689872
1999,No,Mecklenburg-Western Pomerania,Urban regions,0.003988120492151039,17396,0.0030515342660242554,0.004924706718277823
1999,No,Brandenburg,Urban regions,0.0026304624522698345,17396,0.0018693032976343884,0.0033916216069052804
2000,Yes,North Rhine-Westphalia,Urban regions,0.20833333333333334,30607,0.20378349201300203,0.21288317465366466
2000,Yes,Baden-Wuerttemberg,Urban regions,0.10451977401129943,30607,0.10109230986302727,0.10794723815957159
2000,Yes,Bavaria,Rural regions,0.07274011299435028,30607,0.06983051216635991,0.07564971382234065
2000,Yes,Bavaria,Urban regions,0.0635593220338983,30607,0.060826096602420415,0.06629254746537619
2000,Yes,Lower Saxony,Rural regions,0.052259887005649715,30607,0.04976658690811376,0.05475318710318567
2000,Yes,"Rhineland-Palatinate, Saarland",Urban regions,0.052259887005649715,30607,0.04976658690811376,0.05475318710318567
2000,Yes,Hesse,Urban regions,0.0490819209039548,30607,0.04666157176899417,0.05150227003891543
2000,Yes,Brandenburg,Rural regions,0.04307909604519774,30607,0.04080443337007041,0.045353758720325064
2000,Yes,Saxony-Anhalt,Rural regions,0.03884180790960452,30607,0.03667713220126714,0.0410064836179419
2000,Yes,Thuringa,Rural regions,0.036016949152542374,30607,0.033929413747354746,0.03810448455773
2000,Yes,Lower Saxony,Urban regions,0.0356638418079096,30607,0.033586184205178615,0.03774149941064059
2000,Yes,Saxony,Rural regions,0.0356638418079096,30607,0.033586184205178615,0.03774149941064059
2000,Yes,Berlin,Urban regions,0.03001412429378531,30607,0.02810254977331803,0.0319256988142526
2000,Yes,Saxony,Urban regions,0.029661016949152543,30607,0.027760374398548945,0.031561659499756145
2000,Yes,Mecklenburg-Western Pomerania,Rural regions,0.022245762711864406,30607,0.020593480630063932,0.02389804479366488
2000,Yes,Schleswig-Holstein,Rural regions,0.01730225988700565,30607,0.015841404979766466,0.018763114794244834
2000,Yes,"Rhineland-Palatinate, Saarland",Rural regions,0.016596045197740113,30607,0.015164800241239194,0.01802729015424103
2000,Yes,Hesse,Rural regions,0.016242937853107344,30607,0.01482674658449836,0.01765912912171633
2000,Yes,Baden-Wuerttemberg,Rural regions,0.015889830508474576,30607,0.014488865843059643,0.017290795173889508
2000,Yes,Saxony-Anhalt,Urban regions,0.011652542372881356,30607,0.010450247874679448,0.012854836871083264
2000,Yes,Bremen,Urban regions,0.009887005649717515,30607,0.008778544539065208,0.010995466760369822
2000,Yes,Thuringa,Urban regions,0.009887005649717515,30607,0.008778544539065208,0.010995466760369822
2000,Yes,Hamburg,Urban regions,0.009533898305084746,30607,0.00844521702456301,0.010622579585606483
2000,Yes,Schleswig-Holstein,Urban regions,0.007768361581920904,30607,0.006784765158363199,0.00875195800547861
2000,Yes,North Rhine-Westphalia,Rural regions,0.004590395480225989,30607,0.0038330890321021703,0.0053477019283498075
2000,Yes,Mecklenburg-Western Pomerania,Urban regions,0.003884180790960452,30607,0.003187313105551917,0.0045810484763689876
2000,Yes,Brandenburg,Urban regions,0.002824858757062147,30607,0.002230252082044513,0.003419465432079781
2000,No,North Rhine-Westphalia,Urban regions,0.2083593262632564,30607,0.20380927581702177,0.21290937670949103
2000,No,Baden-Wuerttemberg,Urban regions,0.11022601852296175,30607,0.10671746908119396,0.11373456796472954
2000,No,Bavaria,Rural regions,0.07433178175536254,30607,0.07139304531923463,0.07727051819149044
2000,No,Bavaria,Urban regions,0.066126013724267,30607,0.0633419703312964,0.0689100571172376
2000,No,Hesse,Urban regions,0.056576611161764,30607,0.05398829410546159,0.059164928218066404
2000,No,"Rhineland-Palatinate, Saarland",Urban regions,0.04520370459235088,30607,0.0428762132923258,0.04753119589237596
2000,No,Lower Saxony,Rural regions,0.042612409424636497,30607,0.040349549703180894,0.0448752691460921
2000,No,Lower Saxony,Urban regions,0.04083689236527664,30607,0.03861962397660789,0.04305416075394539
2000,No,Saxony,Rural regions,0.039301310043668124,30607,0.037124388374446815,0.04147823171288943
2000,No,Brandenburg,Rural regions,0.03872546667306492,30607,0.03656390446822416,0.040887028877905685
2000,No,Saxony,Urban regions,0.03536638034454628,30607,0.03329708636986273,0.03743567431922984
2000,No,Saxony-Anhalt,Rural regions,0.03488651086904362,30607,0.032830792339268555,0.03694222939881868
2000,No,Berlin,Urban regions,0.03397475886558856,30607,0.03194512304897778,0.03600439468219934
2000,No,Thuringa,Rural regions,0.030903594222371517,30607,0.028964791247783367,0.032842397196959666
2000,No,Mecklenburg-Western Pomerania,Rural regions,0.019770622390709727,30607,0.018210999081061417,0.021330245700358037
2000,No,Schleswig-Holstein,Rural regions,0.017179327222995346,30607,0.015723580212102236,0.018635074233888455
2000,No,"Rhineland-Palatinate, Saarland",Rural regions,0.014731992897931763,30607,0.01338224198321089,0.016081743812652635
2000,No,Hesse,Rural regions,0.013628293104275636,30607,0.012329360178699032,0.01492722602985224
2000,No,Hamburg,Urban regions,0.012860501943471376,30607,0.011598198072453547,0.014122805814489204
2000,No,Schleswig-Holstein,Urban regions,0.012620567205720044,30607,0.011369942036347207,0.013871192375092881
2000,No,Thuringa,Urban regions,0.011996736887566582,30607,0.010777027276254549,0.013216446498878615
2000,No,Baden-Wuerttemberg,Rural regions,0.011996736887566582,30607,0.010777027276254549,0.013216446498878615
2000,No,Saxony-Anhalt,Urban regions,0.008109794135995009,30607,0.007104987706011556,0.009114600565978462
2000,No,Bremen,Urban regions,0.007485963817841547,30607,0.006520273493418971,0.008451654142264124
2000,No,North Rhine-Westphalia,Rural regions,0.00614232928643409,30607,0.0052669942055273145,0.007017664367340866
2000,No,Mecklenburg-Western Pomerania,Urban regions,0.0031671385383175775,30607,0.0025376462802027006,0.0037966307964324543
2000,No,Brandenburg,Urban regions,0.0028792168530159794,30607,0.0022789328615043652,0.0034795008445275936
2001,Yes,North Rhine-Westphalia,Urban regions,0.20337682271680738,27798,0.19864502147311347,0.20810862396050128
2001,Yes,Baden-Wuerttemberg,Urban regions,0.09631619339984651,27798,0.09284796890515962,0.0997844178945334
2001,Yes,Bavaria,Rural regions,0.07367613200306984,27798,0.07060503077325266,0.07674723323288703
2001,Yes,Bavaria,Urban regions,0.06600153491941672,27798,0.06308276813666451,0.06892030170216894
2001,Yes,Lower Saxony,Rural regions,0.05564082885648503,27798,0.05294610236014392,0.05833555535282614
2001,Yes,Hesse,Urban regions,0.054105909439754414,27798,0.051446452867852245,0.05676536601165658
2001,Yes,"Rhineland-Palatinate, Saarland",Urban regions,0.050268610897927855,27798,0.047700001104036265,0.052837220691819446
2001,Yes,Lower Saxony,Urban regions,0.04029163468917882,27798,0.03797996179802617,0.04260330758033146
2001,Yes,Saxony-Anhalt,Rural regions,0.039907904834996163,27798,0.037606806347216123,0.042209003322776203
2001,Yes,Saxony,Rural regions,0.037221795855717575,27798,0.0349963804894759,0.03944721122195925
2001,Yes,Brandenburg,Rural regions,0.03683806600153492,27798,0.034623710416255754,0.03905242158681409
2001,Yes,Saxony,Urban regions,0.035303146584804296,27798,0.03313368764424091,0.03747260552536768
2001,Yes,Thuringa,Rural regions,0.03261703760552571,27798,0.030528843957439003,0.03470523125361241
2001,Yes,Berlin,Urban regions,0.02916346891788181,27798,0.027185397619545602,0.031141540216218018
2001,Yes,Mecklenburg-Western Pomerania,Rural regions,0.022256331542594012,27798,0.02052217382382428,0.023990489261363743
2001,Yes,Baden-Wuerttemberg,Rural regions,0.01918649270913277,27798,0.017573842001077672,0.020799143417187867
2001,Yes,Hamburg,Urban regions,0.017651573292402148,27798,0.016103563216389002,0.019199583368415294
2001,Yes,"Rhineland-Palatinate, Saarland",Rural regions,0.01688411358403684,27798,0.015369538578203123,0.018398688589870555
2001,Yes,Hesse,Rural regions,0.015349194167306216,27798,0.013903976685236314,0.016794411649376118
2001,Yes,Schleswig-Holstein,Rural regions,0.015349194167306216,27798,0.013903976685236314,0.016794411649376118
2001,Yes,Saxony-Anhalt,Urban regions,0.011128165771297006,27798,0.0098949726519086,0.012361358890685412
2001,Yes,Thuringa,Urban regions,0.00844205679201842,27798,0.007366502148108143,0.009517611435928696
2001,Yes,Schleswig-Holstein,Urban regions,0.0072908672294704525,27798,0.006290752324975781,0.008290982133965124
2001,Yes,Bremen,Urban regions,0.005755947812739831,27798,0.004866635673155163,0.006645259952324499
2001,Yes,Brandenburg,Urban regions,0.00422102839600921,27798,0.0034588793535045986,0.004983177438513821
2001,Yes,North Rhine-Westphalia,Rural regions,0.0034535686876438986,27798,0.0027639133302994686,0.004143224044988328
2001,Yes,Mecklenburg-Western Pomerania,Urban regions,0.0023023791250959325,27798,0.0017389527363002519,0.002865805513891613
2001,No,North Rhine-Westphalia,Urban regions,0.20734090308951678,27798,0.20257511186726554,0.212106694311768
2001,No,Baden-Wuerttemberg,Urban regions,0.10821230525481912,27798,0.10456040961445852,0.11186420089517972
2001,No,Bavaria,Rural regions,0.0724055980987589,27798,0.06935900518067044,0.07545219101684737
2001,No,Bavaria,Urban regions,0.06601531555320835,27798,0.06309626561259588,0.06893436549382082
2001,No,Hesse,Urban regions,0.05413255875363084,27798,0.051472484791072914,0.05679263271618877
2001,No,"Rhineland-Palatinate, Saarland",Urban regions,0.04615790863480328,27798,0.04369124120577887,0.04862457606382768
2001,No,Lower Saxony,Rural regions,0.04209136519672564,27798,0.03973084431810292,0.04445188607534836
2001,No,Brandenburg,Rural regions,0.04092949564298917,27798,0.038600370841534976,0.04325862044444337
2001,No,Lower Saxony,Urban regions,0.04066543438077634,27798,0.03834351546118088,0.0429873533003718
2001,No,Saxony,Rural regions,0.03908106680749934,27798,0.0368029505862971,0.041359183028701584
2001,No,Berlin,Urban regions,0.036968576709796676,27798,0.03475045235462596,0.03918670106496739
2001,No,Saxony-Anhalt,Rural regions,0.03670451544758384,27798,0.03449402416825724,0.03891500672691044
2001,No,Saxony,Urban regions,0.03607076841827304,27798,0.03387872289809362,0.038262813938452454
2001,No,Thuringa,Rural regions,0.030895167678901506,27798,0.02886103182900246,0.03292930352880055
2001,No,Mecklenburg-Western Pomerania,Rural regions,0.020068655928175336,27798,0.018420090210823695,0.021717221645526977
2001,No,Schleswig-Holstein,Rural regions,0.017216794296276736,27798,0.015687629453357825,0.018745959139195648
2001,No,"Rhineland-Palatinate, Saarland",Rural regions,0.014681806179033537,27798,0.013267878193883541,0.016095734164183532
2001,No,Hesse,Rural regions,0.013572748877739635,27798,0.012212508276402339,0.014932989479076932
2001,No,Schleswig-Holstein,Urban regions,0.013467124372854503,27798,0.01211211433402166,0.014822134411687346
2001,No,Thuringa,Urban regions,0.013203063110641669,27798,0.011861223703663876,0.014544902517619461
2001,No,Hamburg,Urban regions,0.011882756799577503,27798,0.010608924844187281,0.013156588754967724
2001,No,Baden-Wuerttemberg,Rural regions,0.010720887245841035,27798,0.009510221986975506,0.011931552504706565
2001,No,Saxony-Anhalt,Urban regions,0.008238711381040402,27798,0.007176080294477201,0.009301342467603602
2001,No,Bremen,Urban regions,0.0074465275944019015,27798,0.006435872070157698,0.008457183118646105
2001,No,North Rhine-Westphalia,Rural regions,0.005650911011354634,27798,0.004769703946647454,0.006532118076061814
2001,No,Mecklenburg-Western Pomerania,Urban regions,0.003115922894111434,27798,0.002460736339080044,0.003771109449142824
2001,No,Brandenburg,Urban regions,0.0030631106416688673,27798,0.002413483036747023,0.0037127382465907115
2002,Yes,North Rhine-Westphalia,Urban regions,0.20657452372058274,28961,0.20191178859629,0.2112372588448755
2002,Yes,Baden-Wuerttemberg,Urban regions,0.10310048561822936,28961,0.09959820013173187,0.10660277110472685
2002,Yes,Bavaria,Rural regions,0.0713485244676877,28961,0.06838391037240386,0.07431313856297155
2002,Yes,Bavaria,Urban regions,0.07097497198356369,28961,0.06801753420376828,0.07393240976335909
2002,Yes,Hesse,Urban regions,0.06088905491221517,28961,0.05813496977035262,0.06364314005407773
2002,Yes,Lower Saxony,Rural regions,0.04930892790437057,28961,0.04681529923560176,0.051802556573139376
2002,Yes,"Rhineland-Palatinate, Saarland",Urban regions,0.04557340306313037,28961,0.043171384878511965,0.04797542124774877
2002,Yes,Brandenburg,Rural regions,0.042958535674262235,28961,0.04062325327431604,0.04529381807420843
2002,Yes,Lower Saxony,Urban regions,0.04146432573776616,28961,0.03916822605396847,0.043760425421563845
2002,Yes,Saxony-Anhalt,Rural regions,0.03997011580127008,28961,0.03771401045917968,0.04222622114336048
