"ple0053","year","age_gr","bildungsniveau","n","percent","lower_confidence","upper_confidence"
"Nein","2005","17-34","Hauptschule","926","0.893336084280009","0.874447882637268","0.91222428592275"
"Nein","2005","17-34","Realschule","1422","0.894336169268297","0.879183270237968","0.909489068298626"
"Nein","2005","17-34","(Fach-)Abitur","1059","0.938283639048638","0.924314717049287","0.952252561047989"
"Nein","2005","17-34","AkademikerIn","481","0.934537011231573","0.913298435127904","0.955775587335243"
"Nein","2005","35-65","(noch) kein Abschluss","129","0.906640715957137","0.859286303174959","0.953995128739316"
"Nein","2005","35-65","Hauptschule","3681","0.896329726152942","0.887000100266106","0.905659352039778"
"Nein","2005","35-65","Realschule","3016","0.895009067521028","0.884614666519186","0.90540346852287"
"Nein","2005","35-65","(Fach-)Abitur","898","0.897275884244068","0.878335502924849","0.916216265563286"
"Nein","2005","35-65","AkademikerIn","2682","0.905497513794993","0.89498058492325","0.916014442666735"
"Nein","2005","66 +","(noch) kein Abschluss","47","0.776952121894178","0.674156648028627","0.879747595759728"
"Nein","2005","66 +","Hauptschule","1958","0.805740048777911","0.789987149475089","0.821492948080732"
"Nein","2005","66 +","Realschule","352","0.812534983332295","0.775942783064869","0.849127183599721"
"Nein","2005","66 +","(Fach-)Abitur","135","0.817679155539838","0.75822253659949","0.877135774480186"
"Nein","2005","66 +","AkademikerIn","546","0.813557987474716","0.78386776109055","0.843248213858882"
"Ja","2006","17-34","(noch) kein Abschluss","24","","",""
"Ja","2006","17-34","Hauptschule","97","0.105345043177547","0.0863269972764698","0.124363089078625"
"Ja","2006","17-34","Realschule","139","0.0891926081921223","0.0750579509530532","0.103327265431191"
"Ja","2006","17-34","(Fach-)Abitur","101","0.0814373925419256","0.0658518462338306","0.0970229388500206"
"Ja","2006","17-34","AkademikerIn","38","0.0510585234150377","0.0330356256059517","0.0690814212241236"
"Ja","2006","35-65","(noch) kein Abschluss","16","","",""
"Ja","2006","35-65","Hauptschule","468","0.112036143490868","0.102592286589006","0.121480000392731"
"Ja","2006","35-65","Realschule","347","0.101403424411108","0.0916132281755552","0.111193620646661"
"Ja","2006","35-65","(Fach-)Abitur","106","0.0971442734064064","0.0794735166248594","0.114815030187953"
"Ja","2006","35-65","AkademikerIn","282","0.0826527014170583","0.0731122588522053","0.0921931439819113"
"Ja","2006","66 +","(noch) kein Abschluss","17","","",""
"Ja","2006","66 +","Hauptschule","576","0.216453197079791","0.201220948686134","0.231685445473448"
"Ja","2006","66 +","Realschule","102","0.187894403656515","0.154511939365726","0.221276867947304"
"Ja","2006","66 +","(Fach-)Abitur","47","0.269487807883452","0.205894621977229","0.333080993789674"
"Ja","2006","66 +","AkademikerIn","157","0.215886262465189","0.187340037730672","0.244432487199706"
"Nein","2006","17-34","(noch) kein Abschluss","407","0.923432417067843","0.898328905121187","0.948535929014499"
"Nein","2006","17-34","Hauptschule","904","0.894654956822453","0.875636910921375","0.91367300272353"
"Nein","2006","17-34","Realschule","1423","0.910807391807878","0.896672734568808","0.924942049046947"
"Nein","2006","17-34","(Fach-)Abitur","1082","0.918562607458074","0.902977061149979","0.934148153766169"
"Nein","2006","17-34","AkademikerIn","535","0.948941476584962","0.930918578775876","0.966964374394048"
"Nein","2006","35-65","(noch) kein Abschluss","121","0.887912756814839","0.835086352727306","0.940739160902372"
"Nein","2006","35-65","Hauptschule","3817","0.887963856509132","0.878519999607269","0.897407713410994"
"Nein","2006","35-65","Realschule","3305","0.898596575588892","0.888806379353339","0.908386771824445"
"Nein","2006","35-65","(Fach-)Abitur","973","0.902855726593594","0.885184969812047","0.920526483375141"
"Nein","2006","35-65","AkademikerIn","2918","0.917347298582942","0.907806856018089","0.926887741147795"
"Nein","2006","66 +","(noch) kein Abschluss","64","0.696682318246746","0.596573614089239","0.796791022404253"
"Nein","2006","66 +","Hauptschule","2232","0.783546802920209","0.768314554526552","0.798779051313866"
"Nein","2006","66 +","Realschule","424","0.812105596343485","0.778723132052696","0.845488060634274"
"Nein","2006","66 +","(Fach-)Abitur","140","0.730512192116548","0.666919006210326","0.794105378022771"
"Nein","2006","66 +","AkademikerIn","641","0.784113737534811","0.755567512800294","0.812659962269328"
"Ja","2007","17-34","(noch) kein Abschluss","28","","",""
"Ja","2007","17-34","Hauptschule","73","0.0785111022844588","0.060386290704329","0.0966359138645886"
"Ja","2007","17-34","Realschule","138","0.10718327833135","0.0908501957381317","0.123516360924568"
"Ja","2007","17-34","(Fach-)Abitur","85","0.0711415174879414","0.0561534649288385","0.0861295700470442"
"Ja","2007","17-34","AkademikerIn","47","0.0895445473651751","0.0657468767727946","0.113342217957556"
"Ja","2007","35-65","(noch) kein Abschluss","16","","",""
"Ja","2007","35-65","Hauptschule","420","0.111322628291697","0.101298396152865","0.12134686043053"
"Ja","2007","35-65","Realschule","320","0.0906233506077584","0.0810593576382895","0.100187343577227"
"Ja","2007","35-65","(Fach-)Abitur","95","0.0867316721815987","0.0695188957748284","0.103944448588369"
"Ja","2007","35-65","AkademikerIn","278","0.0908752805655669","0.0806188781673375","0.101131682963796"
"Ja","2007","66 +","(noch) kein Abschluss","8","","",""
"Ja","2007","66 +","Hauptschule","554","0.218151374853139","0.202544632291082","0.233758117415196"
"Ja","2007","66 +","Realschule","110","0.190999640238864","0.158118069852103","0.223881210625625"
"Ja","2007","66 +","(Fach-)Abitur","47","0.235766928816906","0.17603568164025","0.295498175993563"
"Ja","2007","66 +","AkademikerIn","182","0.226266144811487","0.197540163385042","0.254992126237932"
"Nein","2007","17-34","(noch) kein Abschluss","345","0.904146857573187","0.874271277849316","0.934022437297057"
"Nein","2007","17-34","Hauptschule","773","0.921488897715541","0.903364086135411","0.939613709295671"
"Nein","2007","17-34","Realschule","1240","0.89281672166865","0.876483639075432","0.909149804261868"
"Nein","2007","17-34","(Fach-)Abitur","1045","0.928858482512059","0.913870429952956","0.943846535071162"
"Nein","2007","17-34","AkademikerIn","506","0.910455452634825","0.886657782042444","0.934253123227205"
"Nein","2007","35-65","(noch) kein Abschluss","98","0.887990913492496","0.830097847006249","0.945883979978744"
"Nein","2007","35-65","Hauptschule","3362","0.888677371708303","0.87865313956947","0.898701603847135"
"Nein","2007","35-65","Realschule","3141","0.909376649392242","0.899812656422773","0.91894064236171"
"Nein","2007","35-65","(Fach-)Abitur","932","0.913268327818401","0.896055551411631","0.930481104225172"
"Nein","2007","35-65","AkademikerIn","2739","0.909124719434433","0.898868317036204","0.919381121832663"
"Nein","2007","66 +","(noch) kein Abschluss","57","0.864833842327543","0.781716483419942","0.947951201235143"
"Nein","2007","66 +","Hauptschule","2136","0.781848625146861","0.766241882584804","0.797455367708918"
"Nein","2007","66 +","Realschule","439","0.809000359761136","0.776118789374375","0.841881930147897"
"Nein","2007","66 +","(Fach-)Abitur","147","0.764233071183094","0.704501824006437","0.82396431835975"
"Nein","2007","66 +","AkademikerIn","633","0.773733855188513","0.745007873762068","0.802459836614958"
"Ja","2008","17-34","(noch) kein Abschluss","24","","",""
"Ja","2008","17-34","Hauptschule","68","0.0813366890495593","0.0614253604869197","0.101248017612199"
"Ja","2008","17-34","Realschule","116","0.0824726438001273","0.0672897338238935","0.0976555537763612"
"Ja","2008","17-34","(Fach-)Abitur","70","0.0595224093708272","0.044836021664427","0.0742087970772273"
"Ja","2008","17-34","AkademikerIn","50","0.109600138186585","0.0829037006335991","0.136296575739572"
"Ja","2008","35-65","(noch) kein Abschluss","7","","",""
"Ja","2008","35-65","Hauptschule","379","0.10453806790684","0.0943346018781755","0.114741533935505"
"Ja","2008","35-65","Realschule","304","0.0922747485978151","0.0823868775563745","0.102162619639256"
"Ja","2008","35-65","(Fach-)Abitur","84","0.0830135475183099","0.0658009877552626","0.100226107281357"
"Ja","2008","35-65","AkademikerIn","258","0.0936491520818899","0.0828347676533163","0.104463536510464"
"Ja","2008","66 +","(noch) kein Abschluss","7","","",""
"Ja","2008","66 +","Hauptschule","544","0.207289008219909","0.191749370980571","0.222828645459246"
"Ja","2008","66 +","Realschule","99","0.180936894551113","0.148675979932284","0.213197809169942"
"Ja","2008","66 +","(Fach-)Abitur","43","0.234977622086802","0.173548703782638","0.296406540390967"
"Ja","2008","66 +","AkademikerIn","160","0.193025945141546","0.166739807674731","0.219312082608362"
"Nein","2008","17-34","(noch) kein Abschluss","364","0.94688382264872","0.924568972088869","0.969198673208572"
"Nein","2008","17-34","Hauptschule","656","0.918663310950441","0.898751982387801","0.93857463951308"
"Nein","2008","17-34","Realschule","1145","0.917527356199873","0.902344446223639","0.932710266176107"
"Nein","2008","17-34","(Fach-)Abitur","927","0.940477590629173","0.925791202922773","0.955163978335573"
"Nein","2008","17-34","AkademikerIn","476","0.890399861813415","0.863703424260428","0.917096299366401"
"Nein","2008","35-65","(noch) kein Abschluss","92","0.948956274565325","0.9056027134717","0.992309835658951"
"Nein","2008","35-65","Hauptschule","3075","0.89546193209316","0.885258466064495","0.905665398121824"
"Nein","2008","35-65","Realschule","2987","0.907725251402185","0.897837380360744","0.917613122443625"
"Nein","2008","35-65","(Fach-)Abitur","903","0.91698645248169","0.899773892718643","0.934199012244737"
"Nein","2008","35-65","AkademikerIn","2530","0.90635084791811","0.895536463489536","0.917165232346684"
"Nein","2008","66 +","(noch) kein Abschluss","48","0.80462546917961","0.699840833438606","0.909410104920614"
"Nein","2008","66 +","Hauptschule","2070","0.792710991780091","0.777171354540754","0.808250629019429"
"Nein","2008","66 +","Realschule","448","0.819063105448887","0.786802190830058","0.851324020067716"
"Nein","2008","66 +","(Fach-)Abitur","140","0.765022377913198","0.703593459609033","0.826451296217362"
"Nein","2008","66 +","AkademikerIn","706","0.806974054858454","0.780687917391638","0.833260192325269"
"Ja","2009","17-34","(noch) kein Abschluss","19","","",""
"Ja","2009","17-34","Hauptschule","65","0.091293654464767","0.0688025960911076","0.113784712838426"
"Ja","2009","17-34","Realschule","109","0.0962948320181905","0.0789952194377573","0.113594444598624"
"Ja","2009","17-34","(Fach-)Abitur","70","0.0864912658630803","0.0683278864048948","0.104654645321266"
"Ja","2009","17-34","AkademikerIn","43","0.0996268565740172","0.0742480801400015","0.125005633008033"
"Ja","2009","35-65","(noch) kein Abschluss","11","","",""
"Ja","2009","35-65","Hauptschule","359","0.107379067470362","0.0964542584319544","0.11830387650877"
"Ja","2009","35-65","Realschule","357","0.113678862503585","0.10254623925397","0.124811485753199"
"Ja","2009","35-65","(Fach-)Abitur","88","0.0980890100249314","0.0788168870090414","0.117361133040821"
"Ja","2009","35-65","AkademikerIn","254","0.0908124310464973","0.0797971725082256","0.101827689584769"
"Ja","2009","66 +","(noch) kein Abschluss","7","","",""
"Ja","2009","66 +","Hauptschule","557","0.226928718115733","0.210460773618381","0.243396662613085"
"Ja","2009","66 +","Realschule","106","0.203796816361793","0.170314048814624","0.237279583908963"
"Ja","2009","66 +","(Fach-)Abitur","33","0.225371208913408","0.162189774046669","0.288552643780147"
"Ja","2009","66 +","AkademikerIn","169","0.196089754824809","0.169842439607047","0.22233707004257"
"Nein","2009","17-34","(noch) kein Abschluss","318","0.95749964757899","0.935961977617685","0.979037317540295"
"Nein","2009","17-34","Hauptschule","565","0.908706345535233","0.886215287161574","0.931197403908892"
"Nein","2009","17-34","Realschule","1008","0.90370516798181","0.886405555401376","0.921004780562243"
"Nein","2009","17-34","(Fach-)Abitur","850","0.91350873413692","0.895345354678734","0.931672113595105"
"Nein","2009","17-34","AkademikerIn","492","0.900373143425983","0.874994366991967","0.925751919859999"
"Nein","2009","35-65","(noch) kein Abschluss","80","0.870888902153169","0.801993449157974","0.939784355148364"
"Nein","2009","35-65","Hauptschule","2726","0.892620932529638","0.88169612349123","0.903545741568046"
"Nein","2009","35-65","Realschule","2766","0.886321137496415","0.875188514246801","0.89745376074603"
"Nein","2009","35-65","(Fach-)Abitur","827","0.901910989975069","0.882638866959179","0.921183112990959"
"Nein","2009","35-65","AkademikerIn","2360","0.909187568953503","0.898172310415231","0.920202827491775"
"Nein","2009","66 +","(noch) kein Abschluss","47","0.845920957670398","0.74962947172026","0.942212443620535"
"Nein","2009","66 +","Hauptschule","1928","0.773071281884267","0.756603337386915","0.789539226381619"
"Nein","2009","66 +","Realschule","450","0.796203183638207","0.762720416091037","0.829685951185376"
"Nein","2009","66 +","(Fach-)Abitur","135","0.774628791086592","0.711447356219853","0.837810225953331"
"Nein","2009","66 +","AkademikerIn","710","0.803910245175191","0.77766292995743","0.830157560392953"
"Ja","2010","17-34","(noch) kein Abschluss","54","0.0651677208996669","0.0445400657376847","0.0857953760616491"
"Ja","2010","17-34","Hauptschule","215","0.0968940714217687","0.0811143563907705","0.112673786452767"
"Ja","2010","17-34","Realschule","328","0.0967298173819498","0.0837100112683127","0.109749623495587"
"Ja","2010","17-34","(Fach-)Abitur","163","0.0603292038773647","0.0475762888939108","0.0730821188608186"
"Ja","2010","17-34","AkademikerIn","138","0.068282233677479","0.0519480888350207","0.0846163785199373"
"Ja","2010","35-65","(noch) kein Abschluss","26","","",""
"Ja","2010","35-65","Hauptschule","465","0.123762565433426","0.113321011758612","0.134204119108241"
"Ja","2010","35-65","Realschule","451","0.107339999970023","0.0980028827896374","0.116677117150408"
"Ja","2010","35-65","(Fach-)Abitur","164","0.0913756159121659","0.0770263483222131","0.105724883502119"
"Ja","2010","35-65","AkademikerIn","369","0.0901902130553216","0.0807725231184844","0.0996079029921589"
"Ja","2010","66 +","(noch) kein Abschluss","12","","",""
"Ja","2010","66 +","Hauptschule","519","0.222958114970447","0.205988109790463","0.23992812015043"
"Ja","2010","66 +","Realschule","108","0.191417099830545","0.159372013091692","0.223462186569397"
"Ja","2010","66 +","(Fach-)Abitur","31","0.170329005968156","0.11365263970506","0.227005372231252"
"Ja","2010","66 +","AkademikerIn","172","0.204503046347274","0.178108085579465","0.230898007115084"
"Nein","2010","17-34","(noch) kein Abschluss","496","0.934832279100333","0.914204623938351","0.955459934262315"
"Nein","2010","17-34","Hauptschule","1135","0.903105928578231","0.887326213547233","0.918885643609229"
"Nein","2010","17-34","Realschule","1652","0.90327018261805","0.890250376504413","0.916289988731687"
"Nein","2010","17-34","(Fach-)Abitur","1176","0.939670796122635","0.926917881139181","0.952423711106089"
"Nein","2010","17-34","AkademikerIn","778","0.931717766322521","0.915383621480063","0.948051911164979"
"Nein","2010","35-65","(noch) kein Abschluss","145","0.904073283323017","0.859934369324623","0.94821219732141"
"Nein","2010","35-65","Hauptschule","3356","0.876237434566573","0.865795880891759","0.886678988241388"
"Nein","2010","35-65","Realschule","3771","0.892660000029977","0.883322882849592","0.901997117210363"
"Nein","2010","35-65","(Fach-)Abitur","1385","0.908624384087834","0.894275116497881","0.922973651677787"
"Nein","2010","35-65","AkademikerIn","3185","0.909809786944678","0.900392097007841","0.919227476881516"
"Nein","2010","66 +","(noch) kein Abschluss","38","0.727753172819812","0.604375505127205","0.851130840512419"
"Nein","2010","66 +","Hauptschule","1792","0.777041885029553","0.76007187984957","0.794011890209537"
"Nein","2010","66 +","Realschule","471","0.808582900169455","0.776537813430603","0.840627986908308"
"Nein","2010","66 +","(Fach-)Abitur","138","0.829670994031844","0.772994627768748","0.886347360294941"
"Nein","2010","66 +","AkademikerIn","725","0.795496953652726","0.769101992884916","0.821891914420535"
"Ja","2011","17-34","(noch) kein Abschluss","60","0.0817636068634077","0.0598391048729594","0.103688108853856"
"Ja","2011","17-34","Hauptschule","191","0.103843874291803","0.0873244570162597","0.120363291567346"
"Ja","2011","17-34","Realschule","292","0.102929324907868","0.0894146261294871","0.116444023686249"
"Ja","2011","17-34","(Fach-)Abitur","175","0.0950003824821147","0.079939366191756","0.110061398772473"
"Ja","2011","17-34","AkademikerIn","126","0.0815218262810483","0.0638304464964741","0.0992132060656225"
"Ja","2011","35-65","(noch) kein Abschluss","35","0.13722154479478","0.0921621992363616","0.182280890353197"
"Ja","2011","35-65","Hauptschule","591","0.129204237590106","0.119579868799649","0.138828606380564"
"Ja","2011","35-65","Realschule","637","0.118737276180593","0.109956987017461","0.127517565343725"
"Ja","2011","35-65","(Fach-)Abitur","219","0.114679138096419","0.100500328019355","0.128857948173482"
"Ja","2011","35-65","AkademikerIn","416","0.0887202065735583","0.080120956313773","0.0973194568333436"
"Ja","2011","66 +","(noch) kein Abschluss","23","","",""
"Ja","2011","66 +","Hauptschule","633","0.217512531050795","0.202610000361564","0.232415061740027"
"Ja","2011","66 +","Realschule","155","0.195910674995953","0.167766883122696","0.224054466869211"
"Ja","2011","66 +","(Fach-)Abitur","46","0.189905581429179","0.139650862676095","0.240160300182263"
"Ja","2011","66 +","AkademikerIn","223","0.228345069242633","0.203413963656072","0.253276174829194"
"Nein","2011","17-34","(noch) kein Abschluss","540","0.918236393136592","0.896311891146144","0.940160895127041"
"Nein","2011","17-34","Hauptschule","1119","0.896156125708197","0.879636708432654","0.91267554298374"
"Nein","2011","17-34","Realschule","1650","0.897070675092132","0.883555976313751","0.910585373870513"
"Nein","2011","17-34","(Fach-)Abitur","1281","0.904999617517885","0.889938601227527","0.920060633808244"
"Nein","2011","17-34","AkademikerIn","793","0.918478173718952","0.900786793934377","0.936169553503526"
"Nein","2011","35-65","(noch) kein Abschluss","189","0.862778455205221","0.817719109646803","0.907837800763639"
"Nein","2011","35-65","Hauptschule","4075","0.870795762409894","0.861171393619436","0.880420131200351"
"Nein","2011","35-65","Realschule","4577","0.881262723819407","0.872482434656275","0.890043012982539"
"Nein","2011","35-65","(Fach-)Abitur","1721","0.885320861903581","0.871142051826517","0.899499671980645"
"Nein","2011","35-65","AkademikerIn","3784","0.911279793426442","0.902680543166656","0.919879043686227"
"Nein","2011","66 +","(noch) kein Abschluss","51","0.707424697245286","0.603769478728854","0.811079915761718"
"Nein","2011","66 +","Hauptschule","2311","0.782487468949205","0.767584938259973","0.797389999638436"
"Nein","2011","66 +","Realschule","609","0.804089325004047","0.775945533130789","0.832233116877305"
"Nein","2011","66 +","(Fach-)Abitur","188","0.810094418570821","0.759839699817737","0.860349137323905"
"Nein","2011","66 +","AkademikerIn","866","0.771654930757367","0.746723825170806","0.796586036343928"
"Ja","2012","17-34","(noch) kein Abschluss","63","0.0910655259248202","0.0680449728370108","0.11408607901263"
"Ja","2012","17-34","Hauptschule","165","0.125120241166511","0.106562366818398","0.143678115514623"
"Ja","2012","17-34","Realschule","246","0.124517835010175","0.109092621317749","0.139943048702602"
"Ja","2012","17-34","(Fach-)Abitur","110","0.0646372958789954","0.0515355006643804","0.0777390910936104"
"Ja","2012","17-34","AkademikerIn","88","0.0747542622012325","0.0572985981530097","0.0922099262494553"
"Ja","2012","35-65","(noch) kein Abschluss","37","0.198283158482468","0.144864297710372","0.251702019254564"
"Ja","2012","35-65","Hauptschule","624","0.137334259873661","0.12730987686356","0.147358642883762"
"Ja","2012","35-65","Realschule","612","0.133669435427171","0.124391641675214","0.142947229179127"
"Ja","2012","35-65","(Fach-)Abitur","197","0.0994894788871013","0.0862518463007211","0.112727111473482"
"Ja","2012","35-65","AkademikerIn","376","0.0859369567597848","0.0773840413896495","0.09448987212992"
"Ja","2012","66 +","(noch) kein Abschluss","19","","",""
"Ja","2012","66 +","Hauptschule","651","0.223422647294781","0.208259828651411","0.238585465938151"
"Ja","2012","66 +","Realschule","164","0.215999681113691","0.187519314101322","0.24448004812606"
"Ja","2012","66 +","(Fach-)Abitur","56","0.219997284494884","0.166807669355874","0.273186899633893"
"Ja","2012","66 +","AkademikerIn","240","0.216727377821601","0.192852099638378","0.240602656004824"
"Nein","2012","17-34","(noch) kein Abschluss","537","0.90893447407518","0.88591392098737","0.931955027162989"
"Nein","2012","17-34","Hauptschule","1056","0.874879758833489","0.856321884485377","0.893437633181602"
"Nein","2012","17-34","Realschule","1514","0.875482164989824","0.860056951297398","0.890907378682251"
"Nein","2012","17-34","(Fach-)Abitur","1243","0.935362704121005","0.922260908906389","0.94846449933562"
"Nein","2012","17-34","AkademikerIn","784","0.925245737798768","0.907790073750545","0.94270140184699"
"Nein","2012","35-65","(noch) kein Abschluss","177","0.801716841517532","0.748297980745436","0.855135702289628"
"Nein","2012","35-65","Hauptschule","3905","0.862665740126339","0.852641357116238","0.87269012313644"
"Nein","2012","35-65","Realschule","4556","0.866330564572829","0.857052770820873","0.875608358324786"
"Nein","2012","35-65","(Fach-)Abitur","1767","0.900510521112899","0.887272888526519","0.913748153699279"
"Nein","2012","35-65","AkademikerIn","3749","0.914063043240215","0.90551012787008","0.922615958610351"
"Nein","2012","66 +","(noch) kein Abschluss","59","0.787867641767223","0.697141826037647","0.878593457496799"
"Nein","2012","66 +","Hauptschule","2248","0.776577352705219","0.761414534061849","0.791740171348589"
"Nein","2012","66 +","Realschule","638","0.784000318886309","0.75551995187394","0.812480685898678"
"Nein","2012","66 +","(Fach-)Abitur","177","0.780002715505116","0.726813100366107","0.833192330644126"
"Nein","2012","66 +","AkademikerIn","904","0.783272622178399","0.759397343995176","0.807147900361622"
"Ja","2013","17-34","(noch) kein Abschluss","60","0.116589685293549","0.0901034741450789","0.143075896442019"
"Ja","2013","17-34","Hauptschule","145","0.104366516988813","0.0856588269228285","0.123074207054797"
"Ja","2013","17-34","Realschule","225","0.131495730502945","0.114768776341946","0.148222684663944"
"Ja","2013","17-34","(Fach-)Abitur","108","0.0831265779002984","0.067473895210814","0.0987792605897828"
"Ja","2013","17-34","AkademikerIn","81","0.104707267186365","0.0836739955482979","0.125740538824431"
"Ja","2013","35-65","(noch) kein Abschluss","33","0.203591728603732","0.14663494943851","0.260548507768955"
"Ja","2013","35-65","Hauptschule","570","0.14776876934451","0.136875762259443","0.158661776429577"
"Ja","2013","35-65","Realschule","521","0.112079709449505","0.103223338125467","0.120936080773543"
"Ja","2013","35-65","(Fach-)Abitur","209","0.122077574778095","0.107243610972693","0.136911538583498"
"Ja","2013","35-65","AkademikerIn","361","0.08922073688974","0.0802615501403224","0.0981799236391576"
"Ja","2013","66 +","(noch) kein Abschluss","14","","",""
"Ja","2013","66 +","Hauptschule","620","0.242825683059445","0.226588638558024","0.259062727560866"
"Ja","2013","66 +","Realschule","159","0.20150859523295","0.173590009926575","0.229427180539324"
"Ja","2013","66 +","(Fach-)Abitur","42","0.184877706966772","0.134925146172475","0.234830267761068"
"Ja","2013","66 +","AkademikerIn","221","0.191086339829942","0.16838310417323","0.213789575486655"
"Nein","2013","17-34","(noch) kein Abschluss","504","0.883410314706451","0.856924103557981","0.909896525854921"
"Nein","2013","17-34","Hauptschule","881","0.895633483011187","0.876925792945202","0.914341173077171"
"Nein","2013","17-34","Realschule","1343","0.868504269497055","0.851777315336056","0.885231223658054"
"Nein","2013","17-34","(Fach-)Abitur","1087","0.916873422099702","0.901220739410217","0.932526104789186"
"Nein","2013","17-34","AkademikerIn","733","0.895292732813635","0.874259461175569","0.916326004451702"
"Nein","2013","35-65","(noch) kein Abschluss","159","0.796408271396268","0.739451492231045","0.85336505056149"
"Nein","2013","35-65","Hauptschule","3507","0.85223123065549","0.841338223570423","0.863124237740557"
"Nein","2013","35-65","Realschule","4353","0.887920290550495","0.879063919226457","0.896776661874533"
"Nein","2013","35-65","(Fach-)Abitur","1662","0.877922425221905","0.863088461416503","0.892756389027307"
"Nein","2013","35-65","AkademikerIn","3528","0.91077926311026","0.901820076360842","0.919738449859678"
"Nein","2013","66 +","(noch) kein Abschluss","54","0.827744386840242","0.737995628631016","0.917493145049468"
"Nein","2013","66 +","Hauptschule","2059","0.757174316940555","0.740937272439134","0.773411361441976"
"Nein","2013","66 +","Realschule","634","0.79849140476705","0.770572819460676","0.826409990073425"
"Nein","2013","66 +","(Fach-)Abitur","190","0.815122293033228","0.765169732238932","0.865074853827525"
"Nein","2013","66 +","AkademikerIn","931","0.808913660170058","0.786210424513345","0.83161689582677"
"Ja","2014","17-34","(noch) kein Abschluss","73","0.132913002695916","0.10540334227234","0.160422663119492"
"Ja","2014","17-34","Hauptschule","175","0.112150285695865","0.0949838288317172","0.129316742560012"
"Ja","2014","17-34","Realschule","235","0.147392230996296","0.130065485036634","0.164718976955959"
"Ja","2014","17-34","(Fach-)Abitur","156","0.0937350713665614","0.0788961397579014","0.108574002975221"
"Ja","2014","17-34","AkademikerIn","80","0.0665854925729996","0.0506989421870818","0.0824720429589174"
"Ja","2014","35-65","(noch) kein Abschluss","61","0.167149821912562","0.127548717115438","0.206750926709686"
"Ja","2014","35-65","Hauptschule","581","0.140512407065721","0.130084076047581","0.150940738083862"
"Ja","2014","35-65","Realschule","483","0.112349693825171","0.10308996200157","0.121609425648771"
"Ja","2014","35-65","(Fach-)Abitur","238","0.114549431673792","0.101259462705076","0.127839400642509"
"Ja","2014","35-65","AkademikerIn","381","0.105892001218353","0.0964849448119965","0.11529905762471"
"Ja","2014","66 +","(noch) kein Abschluss","5","","",""
"Ja","2014","66 +","Hauptschule","575","0.222358574004513","0.206448111304168","0.238269036704858"
"Ja","2014","66 +","Realschule","138","0.179592608215018","0.152927056831087","0.206258159598948"
"Ja","2014","66 +","(Fach-)Abitur","50","0.1382988106963","0.0954206659172258","0.181176955475374"
"Ja","2014","66 +","AkademikerIn","224","0.198656325540876","0.175735397034106","0.221577254047646"
"Nein","2014","17-34","(noch) kein Abschluss","512","0.867086997304084","0.839577336880508","0.89459665772766"
"Nein","2014","17-34","Hauptschule","1123","0.887849714304136","0.870683257439988","0.905016171168283"
"Nein","2014","17-34","Realschule","1373","0.852607769003704","0.835281023044041","0.869934514963366"
"Nein","2014","17-34","(Fach-)Abitur","1326","0.906264928633439","0.891425997024779","0.921103860242099"
"Nein","2014","17-34","AkademikerIn","866","0.933414507427","0.917527957041083","0.949301057812918"
"Nein","2014","35-65","(noch) kein Abschluss","280","0.832850178087438","0.793249073290314","0.872451282884562"
"Nein","2014","35-65","Hauptschule","3685","0.859487592934279","0.849059261916138","0.869915923952419"
"Nein","2014","35-65","Realschule","3985","0.887650306174829","0.878390574351228","0.89691003799843"
"Nein","2014","35-65","(Fach-)Abitur","1968","0.885450568326208","0.872160599357491","0.898740537294924"
"Nein","2014","35-65","AkademikerIn","3729","0.894107998781647","0.88470094237529","0.903515055188003"
"Nein","2014","66 +","(noch) kein Abschluss","66","0.95857110530062","0.912217581285913","1.00492462931533"
"Nein","2014","66 +","Hauptschule","2049","0.777641425995487","0.761730963295142","0.793551888695832"
"Nein","2014","66 +","Realschule","658","0.820407391784982","0.793741840401052","0.847072943168912"
"Nein","2014","66 +","(Fach-)Abitur","199","0.8617011893037","0.818823044524626","0.904579334082774"
"Nein","2014","66 +","AkademikerIn","940","0.801343674459124","0.778422745952354","0.824264602965894"
"Ja","2015","17-34","(noch) kein Abschluss","53","0.1001392754833","0.0724348153904963","0.127843735576104"
"Ja","2015","17-34","Hauptschule","130","0.124805623374443","0.104709621923317","0.144901624825569"
"Ja","2015","17-34","Realschule","180","0.123620367584487","0.106216495692208","0.141024239476766"
"Ja","2015","17-34","(Fach-)Abitur","133","0.106123207932597","0.0896692805333912","0.122577135331804"
"Ja","2015","17-34","AkademikerIn","98","0.0882994747479215","0.0693034449287523","0.107295504567091"
"Ja","2015","35-65","(noch) kein Abschluss","46","0.145000416182344","0.105485073969705","0.184515758394983"
"Ja","2015","35-65","Hauptschule","498","0.136813695636342","0.125861419463606","0.147765971809078"
"Ja","2015","35-65","Realschule","454","0.110948370773747","0.101556763784529","0.120339977762964"
"Ja","2015","35-65","(Fach-)Abitur","214","0.103161313223706","0.0899814508786231","0.11634117556879"
"Ja","2015","35-65","AkademikerIn","367","0.0932852811354","0.084075826556848","0.102494735713952"
"Ja","2015","66 +","(noch) kein Abschluss","8","","",""
"Ja","2015","66 +","Hauptschule","584","0.235606845154867","0.219090048841885","0.252123641467849"
"Ja","2015","66 +","Realschule","168","0.18999115827457","0.163058398241878","0.216923918307263"
