year,quintil_oecd_hh,regtyp,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
2007,3rd Quintile,Urban regions,724,443.20014,431.12586,455.27443,330.00000,415.00000,512.00000,91.00000,785.00000,,,
2007,3rd Quintile,Rural regions,270,375.44048,358.31177,392.56919,288.98455,350.00000,460.00000,83.00000,716.52318,,,
2007,4th Quintile,Urban regions,656,492.85696,477.08504,508.62887,368.00000,460.00000,580.00000,84.00000,898.00000,,,
2007,4th Quintile,Rural regions,206,411.82898,391.85313,431.80482,312.88232,387.14292,504.53301,80.00000,792.00903,,,
2007,5th Quintile,Urban regions,617,647.57275,619.36491,675.78058,440.00000,575.13679,776.28900,57.00000,1280.72250,,,
2007,5th Quintile,Rural regions,119,532.29908,488.96644,575.63172,330.10262,500.00000,667.63652,130.00000,1173.93737,,,
2008,1st Quintile,Urban regions,989,382.99740,373.30233,392.69247,283.00000,357.44500,450.00000,32.50000,700.50000,,,
2008,1st Quintile,Rural regions,501,325.36311,314.72952,335.99671,240.00000,300.00000,380.00000,70.00000,590.00000,,,
2008,2nd Quintile,Urban regions,800,428.64836,418.21441,439.08230,327.00000,407.00000,500.00000,130.00000,759.50000,,,
2008,2nd Quintile,Rural regions,367,350.70167,338.83835,362.56499,267.00000,346.00000,407.07572,56.88642,617.18930,,,
2008,3rd Quintile,Urban regions,731,457.87356,443.97461,471.77252,332.00000,428.00000,534.71782,79.00000,838.79454,,,
2008,3rd Quintile,Rural regions,263,394.97169,377.31896,412.62441,294.72959,369.76095,475.79233,53.00000,747.38643,,,
2008,4th Quintile,Urban regions,594,503.45505,487.76155,519.14855,379.72794,471.49465,583.65445,73.83818,889.54422,,,
2008,4th Quintile,Rural regions,175,404.96302,381.41694,428.50909,292.03811,394.63453,510.00000,49.00000,836.94284,,,
2008,5th Quintile,Urban regions,573,662.10517,631.65282,692.55752,450.94487,613.73015,758.53256,145.00000,1219.91410,,,
2008,5th Quintile,Rural regions,103,546.08827,495.91056,596.26598,380.00000,500.00000,646.85986,148.00000,1047.14966,,,
2009,1st Quintile,Urban regions,955,382.24090,372.17749,392.30431,280.00000,360.00000,453.00000,48.00000,712.50000,,,
2009,1st Quintile,Rural regions,480,325.73134,315.07825,336.38442,250.00000,310.00000,380.00000,84.00000,575.00000,,,
2009,2nd Quintile,Urban regions,766,436.44704,424.02087,448.87320,325.54674,404.00000,500.00000,70.00000,761.67989,,,
2009,2nd Quintile,Rural regions,354,368.25264,354.70767,381.79761,290.00000,350.00000,434.72787,80.00000,651.81966,,,
2009,3rd Quintile,Urban regions,630,460.01757,447.97200,472.06315,358.43235,446.75289,537.05343,90.50073,804.98505,,,
2009,3rd Quintile,Rural regions,234,387.89953,368.01290,407.78616,294.86062,371.57439,460.00000,50.00000,707.70907,,,
2009,4th Quintile,Urban regions,553,541.14318,523.39300,558.89336,394.00000,506.00000,660.00000,110.00000,1059.00000,,,
2009,4th Quintile,Rural regions,185,426.02228,402.92497,449.11959,313.40748,411.10622,550.00000,70.00000,904.88879,,,
2009,5th Quintile,Urban regions,521,676.14795,645.90846,706.38744,460.00000,603.60741,780.00000,123.00000,1260.00000,,,
2009,5th Quintile,Rural regions,103,531.88567,483.05032,580.72102,381.25154,468.79475,626.45583,83.00000,994.26226,,,
2010,1st Quintile,Urban regions,1751,389.86477,383.10982,396.61972,297.00000,370.00000,469.15956,40.00000,727.39889,,,
2010,1st Quintile,Rural regions,882,330.65997,322.58230,338.73763,248.34978,312.00000,398.00000,70.00000,622.47533,,,
2010,2nd Quintile,Urban regions,1162,438.21571,428.81004,447.62137,333.58983,410.00000,508.11226,71.80617,769.89591,,,
2010,2nd Quintile,Rural regions,543,367.60511,357.27982,377.93041,288.00000,352.00000,420.00000,90.00000,618.00000,,,
2010,3rd Quintile,Urban regions,817,473.99428,462.41477,485.57380,360.00000,450.00000,550.00000,100.00000,835.00000,,,
2010,3rd Quintile,Rural regions,310,418.60480,402.44159,434.76801,308.04808,380.53347,495.00000,160.00000,775.42788,,,
2010,4th Quintile,Urban regions,700,525.04371,510.26176,539.82565,390.00000,490.53837,630.00000,30.00000,990.00000,,,
2010,4th Quintile,Rural regions,190,430.58343,408.48238,452.68447,326.66034,435.00000,503.88321,60.82602,769.71753,,,
2010,5th Quintile,Urban regions,620,690.89983,666.11015,715.68951,490.00000,633.36968,809.58649,78.00000,1288.96622,,,
2010,5th Quintile,Rural regions,99,510.53063,467.49617,553.56508,351.31737,463.06234,661.23940,200.00000,1126.12246,,,
2011,1st Quintile,Urban regions,1970,386.37030,380.15968,392.58093,290.00000,370.00000,461.00000,61.00000,717.50000,,,
2011,1st Quintile,Rural regions,1085,327.28684,320.01401,334.55967,242.87560,311.00000,400.00000,75.00000,635.68660,,,
2011,2nd Quintile,Urban regions,1347,443.72854,435.22297,452.23411,340.00000,420.00000,518.26382,72.60427,785.65955,,,
2011,2nd Quintile,Rural regions,650,388.37022,378.66945,398.07099,299.34817,370.00000,450.00000,73.37042,675.97775,,,
2011,3rd Quintile,Urban regions,1039,480.71606,469.60253,491.82958,360.00000,454.00000,570.00000,45.00000,885.00000,,,
2011,3rd Quintile,Rural regions,414,405.14935,392.05961,418.23909,324.27963,380.00000,459.05234,122.12055,661.21142,,,
2011,4th Quintile,Urban regions,850,544.15643,530.42653,557.88634,395.00000,511.00000,655.00000,7.00000,1045.00000,,,
2011,4th Quintile,Rural regions,257,445.26563,422.94893,467.58232,325.94385,420.00000,540.00000,25.00000,861.08423,,,
2011,5th Quintile,Urban regions,698,677.30219,653.90829,700.69610,484.00000,605.00000,792.91155,140.00000,1256.27888,,,
2011,5th Quintile,Rural regions,122,527.19851,482.83019,571.56684,347.20737,481.45393,629.05031,202.00000,1051.81472,,,
2012,1st Quintile,Urban regions,1885,394.42756,387.78381,401.07131,297.00000,369.00000,475.00000,70.00000,742.00000,,,
2012,1st Quintile,Rural regions,1127,336.22984,328.66033,343.79935,250.00000,313.00000,395.00000,39.00000,612.50000,,,
2012,2nd Quintile,Urban regions,1341,458.07467,449.17251,466.97683,349.00000,443.84746,535.00000,70.00000,814.00000,,,
2012,2nd Quintile,Rural regions,652,397.61337,387.17277,408.05396,306.96559,370.00000,458.00000,80.41397,684.55162,,,
2012,3rd Quintile,Urban regions,1040,480.55201,469.89028,491.21373,360.00000,460.00000,564.12697,53.80954,870.31744,,,
2012,3rd Quintile,Rural regions,399,420.63813,406.62074,434.65553,330.00000,400.00000,479.96683,129.00000,704.91707,,,
2012,4th Quintile,Urban regions,783,551.02792,536.55601,565.49984,406.23011,520.05232,665.00000,66.00000,1053.15484,,,
2012,4th Quintile,Rural regions,248,461.04828,440.74258,481.35397,347.40175,430.00000,560.00000,111.00000,878.89737,,,
2012,5th Quintile,Urban regions,661,703.75032,676.95348,730.54715,480.64983,640.00000,839.40617,130.00000,1377.54068,,,
2012,5th Quintile,Rural regions,128,516.34963,473.72984,558.96942,319.86865,491.66807,630.00000,82.00000,1095.19703,,,
2013,1st Quintile,Urban regions,2457,409.81185,403.14039,416.48330,300.00000,380.00000,500.00000,19.00000,800.00000,,,
2013,1st Quintile,Rural regions,1140,342.18359,334.80113,349.56605,250.00000,325.00000,410.00000,14.00000,650.00000,,,
2013,2nd Quintile,Urban regions,1690,455.68001,448.03582,463.32419,348.16608,435.00000,530.00000,75.41521,802.75087,,,
2013,2nd Quintile,Rural regions,787,385.09911,376.12634,394.07188,300.00000,360.00000,450.00000,75.00000,675.00000,,,
2013,3rd Quintile,Urban regions,1157,495.28820,484.39981,506.17658,365.00000,462.01081,584.26637,52.00000,913.16591,,,
2013,3rd Quintile,Rural regions,422,434.95765,418.85094,451.06435,330.00000,413.00000,500.00000,75.00000,755.00000,,,
2013,4th Quintile,Urban regions,898,570.80473,557.15374,584.45571,430.00000,540.00000,664.48309,100.00000,1016.20773,,,
2013,4th Quintile,Rural regions,296,464.00865,443.65694,484.36035,334.00337,436.00823,570.00000,35.00000,923.99495,,,
2013,5th Quintile,Urban regions,732,718.25833,690.72840,745.78825,486.65388,660.00000,850.00000,57.00000,1395.01917,,,
2013,5th Quintile,Rural regions,145,555.63303,517.89989,593.36616,395.76575,535.95596,654.07317,185.00000,1041.53431,,,
2014,1st Quintile,Urban regions,1932,372.34867,364.39527,380.30207,250.00000,340.00000,464.00000,1.00000,785.00000,,,
2014,1st Quintile,Rural regions,962,291.79267,284.20250,299.38284,212.46587,278.00000,360.00000,0.00000,581.30120,,,
2014,2nd Quintile,Urban regions,1441,426.89590,417.48962,436.30218,311.00000,400.00000,513.00000,8.00000,816.00000,,,
2014,2nd Quintile,Rural regions,680,349.28973,336.32339,362.25607,250.35230,324.00000,410.00000,10.88076,649.47154,,,
2014,3rd Quintile,Urban regions,1029,462.18072,449.58461,474.77682,330.00000,430.00000,560.00000,0.00000,905.00000,,,
2014,3rd Quintile,Rural regions,424,390.73359,374.62232,406.84487,284.55648,386.00000,478.71466,15.00000,769.95192,,,
2014,4th Quintile,Urban regions,852,536.49134,520.71314,552.26955,374.58563,492.00000,650.00000,40.00000,1063.12155,,,
2014,4th Quintile,Rural regions,277,439.21432,414.54460,463.88403,309.22714,409.35909,514.76393,0.92197,823.06910,,,
2014,5th Quintile,Urban regions,675,703.92183,672.43490,735.40877,445.99954,630.00000,859.00956,102.00000,1478.52458,,,
2014,5th Quintile,Rural regions,142,504.39343,458.46506,550.32179,343.74037,470.00000,611.38865,0.00000,1012.86107,,,
2015,1st Quintile,Urban regions,2034,404.64984,396.42857,412.87111,281.00000,368.00000,500.00000,1.00000,828.50000,,,
2015,1st Quintile,Rural regions,952,325.03668,316.63355,333.43980,240.20545,300.00000,380.00000,30.51362,589.69183,,,
2015,2nd Quintile,Urban regions,1465,443.55916,434.28762,452.83071,330.00000,420.00000,532.90936,25.63596,837.27340,,,
2015,2nd Quintile,Rural regions,723,370.89183,359.54676,382.23690,275.69996,359.51418,450.00000,14.24991,711.45005,,,
2015,3rd Quintile,Urban regions,1077,515.28433,500.77777,529.79088,370.00000,480.00000,610.00000,10.00000,970.00000,,,
2015,3rd Quintile,Rural regions,417,406.46817,389.35987,423.57647,291.00000,385.53017,500.00000,20.00000,813.50000,,,
2015,4th Quintile,Urban regions,848,578.12380,560.91170,595.33591,415.00000,530.00000,680.00000,25.00000,1077.50000,,,
2015,4th Quintile,Rural regions,270,480.56817,456.51828,504.61805,330.53699,471.25625,594.44327,0.00000,990.30268,,,
2015,5th Quintile,Urban regions,694,766.97907,734.97991,798.97823,485.00000,662.00000,957.23735,71.00000,1665.59339,,,
2015,5th Quintile,Rural regions,140,549.92988,495.77202,604.08774,357.08243,499.51437,640.43910,23.00000,1065.47411,,,
2016,1st Quintile,Urban regions,1768,432.72898,424.49144,440.96651,310.00000,400.00000,520.00000,15.00000,835.00000,,,
2016,1st Quintile,Rural regions,870,356.24982,347.75856,364.74108,272.07215,336.73791,415.00000,79.00000,629.39178,,,
2016,2nd Quintile,Urban regions,1304,486.50059,476.72851,496.27268,369.38935,470.00000,575.56529,60.12544,884.82920,,,
2016,2nd Quintile,Rural regions,625,418.40189,405.57664,431.22713,306.88027,390.00000,487.00000,36.70067,757.17960,,,
2016,3rd Quintile,Urban regions,936,533.36303,518.66240,548.06366,396.00000,499.12729,620.00000,88.00000,956.00000,,,
2016,3rd Quintile,Rural regions,368,451.40802,433.36718,469.44887,331.17336,445.00000,540.26225,60.00000,853.89559,,,
2016,4th Quintile,Urban regions,783,607.32671,590.40930,624.24413,440.00000,570.00000,722.56033,16.15951,1146.40082,,,
2016,4th Quintile,Rural regions,243,497.82795,472.14877,523.50713,381.59896,480.00000,599.05294,60.00000,925.23391,,,
2016,5th Quintile,Urban regions,590,781.07799,742.72454,819.43143,515.00000,660.00000,906.89943,40.00000,1494.74857,,,
2016,5th Quintile,Rural regions,119,601.97444,545.81894,658.12994,400.00000,562.43371,665.46954,120.00000,1063.67385,,,
2017,1st Quintile,Urban regions,1791,443.82808,435.38724,452.26892,320.00000,410.00000,530.00000,90.00000,845.00000,,,
2017,1st Quintile,Rural regions,947,366.90502,357.65223,376.15781,279.34113,345.00000,425.00000,60.85283,643.48830,,,
2017,2nd Quintile,Urban regions,1392,494.69485,485.19394,504.19576,370.00000,470.00000,590.00000,50.00000,920.00000,,,
2017,2nd Quintile,Rural regions,624,405.87675,393.21079,418.54272,300.00000,382.83055,470.00000,45.00000,725.00000,,,
2017,3rd Quintile,Urban regions,1019,542.03084,528.84757,555.21411,400.00000,500.00000,640.00000,51.00000,1000.00000,,,
2017,3rd Quintile,Rural regions,421,486.11906,467.87770,504.36042,359.95179,465.03914,557.86231,63.08600,854.72810,,,
2017,4th Quintile,Urban regions,864,638.26497,620.12616,656.40377,448.79554,582.66441,762.40091,45.00000,1232.80896,,,
2017,4th Quintile,Rural regions,279,493.86066,471.64691,516.07442,360.00000,470.00000,590.00000,50.00000,935.00000,,,
2017,5th Quintile,Urban regions,636,783.86477,749.60778,818.12176,550.00000,700.00000,900.00000,25.00000,1425.00000,,,
2017,5th Quintile,Rural regions,135,579.87543,534.67375,625.07710,410.00000,521.58883,680.00000,72.00000,1085.00000,,,
2018,1st Quintile,Urban regions,1926,451.68012,443.26247,460.09777,321.04696,420.00000,540.00000,40.00000,868.42956,,,
2018,1st Quintile,Rural regions,936,371.20822,361.71371,380.70273,280.00000,350.00000,429.66306,55.50541,654.15764,,,
2018,2nd Quintile,Urban regions,1460,512.21746,502.13195,522.30297,385.00000,476.56572,600.00000,77.00000,922.50000,,,
2018,2nd Quintile,Rural regions,663,431.67139,418.86480,444.47798,320.00000,403.01437,510.00000,35.00000,795.00000,,,
2018,3rd Quintile,Urban regions,1024,580.15110,565.82410,594.47809,425.00000,535.00000,683.53622,37.19567,1071.34055,,,
2018,3rd Quintile,Rural regions,412,470.17627,452.09198,488.26057,342.43022,450.00000,555.00000,100.00000,873.85467,,,
2018,4th Quintile,Urban regions,822,635.21895,617.79322,652.64468,450.00000,590.00000,755.00000,42.00000,1212.50000,,,
2018,4th Quintile,Rural regions,250,508.28297,486.44318,530.12276,390.45916,487.95280,620.00000,191.00000,964.31126,,,
2018,5th Quintile,Urban regions,635,796.10747,764.83967,827.37527,540.00000,710.00000,939.18677,5.00000,1537.96691,,,
2018,5th Quintile,Rural regions,129,603.59952,560.18928,647.00976,450.96256,590.00000,750.00000,50.00000,1198.55616,,,
2019,1st Quintile,Urban regions,1606,457.90300,448.22969,467.57632,325.00000,415.00000,540.00000,50.00000,862.50000,,,
2019,1st Quintile,Rural regions,802,372.53935,362.76982,382.30888,283.00000,350.00000,450.00000,100.00000,700.50000,,,
2019,2nd Quintile,Urban regions,1232,523.62380,512.64196,534.60564,390.00000,500.00000,630.00000,38.00000,990.00000,,,
2019,2nd Quintile,Rural regions,613,440.58127,425.99650,455.16604,321.06848,405.32917,520.23188,60.00000,818.97698,,,
2019,3rd Quintile,Urban regions,971,579.83253,565.96661,593.69845,430.00000,540.00000,690.00000,50.00000,1080.00000,,,
2019,3rd Quintile,Rural regions,342,481.49763,462.03445,500.96080,359.98673,460.00000,550.00000,74.96682,835.01991,,,
2019,4th Quintile,Urban regions,760,689.16430,668.75133,709.57728,490.00000,650.00000,801.57136,180.00000,1268.92840,,,
2019,4th Quintile,Rural regions,259,536.55984,513.10633,560.01335,390.00000,510.37187,650.00000,55.00000,1040.00000,,,
2019,5th Quintile,Urban regions,765,821.13644,790.91021,851.36268,550.00000,715.00000,1000.00000,50.00000,1675.00000,,,
2019,5th Quintile,Rural regions,164,576.30963,535.89725,616.72200,397.79932,540.00000,700.00000,148.00000,1153.30102,,,
2020,1st Quintile,Urban regions,4115,480.45039,473.73931,487.16146,336.00000,440.00000,580.00000,22.00000,946.00000,,,
2020,1st Quintile,Rural regions,1480,401.72737,392.84892,410.60581,282.70800,370.00000,470.00000,69.00000,750.93800,,,
2020,2nd Quintile,Urban regions,1695,534.60410,525.27504,543.93315,400.00000,510.00000,630.00000,55.00000,975.00000,,,
2020,2nd Quintile,Rural regions,731,450.30666,437.17488,463.43844,340.00000,419.83013,534.00000,49.00000,825.00000,,,
2020,3rd Quintile,Urban regions,1109,601.87008,587.68139,616.05876,435.48373,557.76538,710.00000,107.00000,1121.77441,,,
2020,3rd Quintile,Rural regions,409,510.48082,489.18299,531.77865,358.42848,476.54871,600.00000,110.00000,962.35728,,,
2020,4th Quintile,Urban regions,908,703.06689,683.71394,722.41985,500.00000,620.00000,850.00000,20.00000,1375.00000,,,
2020,4th Quintile,Rural regions,258,555.97364,532.42369,579.52359,425.05579,555.34426,650.00000,100.00000,987.41632,,,
2020,5th Quintile,Urban regions,776,864.42095,831.17019,897.67172,560.00000,778.52358,1050.00000,100.00000,1785.00000,,,
2020,5th Quintile,Rural regions,142,561.76345,518.31277,605.21412,378.79982,553.39752,700.00000,10.00000,1181.80026,,,
2021,1st Quintile,Urban regions,2111,491.43130,482.31005,500.55254,350.00000,458.32820,590.00000,1.00000,950.00000,,,
2021,1st Quintile,Rural regions,776,401.94032,390.58087,413.29977,295.10872,370.00000,480.00000,60.00000,757.33692,,,
2021,2nd Quintile,Urban regions,1110,577.33348,564.23674,590.43021,420.00000,550.00000,689.38558,66.00000,1093.46396,,,
2021,2nd Quintile,Rural regions,505,447.88747,430.65980,465.11515,325.70828,410.54931,539.42352,17.00000,859.99637,,,
2021,3rd Quintile,Urban regions,814,642.76184,622.19251,663.33116,450.00000,590.00000,743.50677,25.00000,1183.76694,,,
2021,3rd Quintile,Rural regions,283,538.66239,507.50211,569.82267,370.00000,476.11279,610.00000,75.00000,970.00000,,,
2021,4th Quintile,Urban regions,639,701.31192,678.14429,724.47955,492.08452,640.00000,865.79569,0.00000,1426.36244,,,
2021,4th Quintile,Rural regions,186,605.54302,563.99313,647.09291,423.18056,565.33906,690.00000,50.00000,1090.22917,,,
2021,5th Quintile,Urban regions,584,889.65970,852.25437,927.06502,560.00000,786.21353,1100.00000,135.00000,1910.00000,,,
2021,5th Quintile,Rural regions,106,635.76355,577.93493,693.59216,444.66564,573.63677,828.05729,72.00000,1403.14477,,,
2022,1st Quintile,Urban regions,2941,552.64561,542.70968,562.58153,360.00000,500.00000,680.00000,3.00000,1160.00000,,,
2022,1st Quintile,Rural regions,1057,447.31756,434.38497,460.25015,304.00000,407.00000,541.06847,20.00000,896.67117,,,
2022,2nd Quintile,Urban regions,2118,654.69107,583.74522,725.63692,420.00000,550.00000,715.76824,36.00000,1159.42061,,,
2022,2nd Quintile,Rural regions,742,491.54403,476.24716,506.84090,348.32726,460.00000,575.00000,40.00000,915.00911,,,
2022,3rd Quintile,Urban regions,1457,739.03542,624.42361,853.64723,447.60491,600.00000,758.06584,33.00000,1223.75723,,,
2022,3rd Quintile,Rural regions,462,528.50561,506.46949,550.54172,390.00000,500.00000,629.06787,31.39819,987.66969,,,
2022,4th Quintile,Urban regions,1235,700.41591,682.43003,718.40180,480.00000,635.73756,841.06307,85.00000,1382.65767,,,
2022,4th Quintile,Rural regions,318,586.66410,553.97177,619.35644,391.00000,515.88662,740.00000,44.00000,1263.50000,,,
2022,5th Quintile,Urban regions,936,852.25099,823.93475,880.56723,550.00000,750.00000,1077.13589,50.00000,1867.83973,,,
2022,5th Quintile,Rural regions,184,629.02691,584.68278,673.37104,415.00000,584.85279,748.66280,75.00000,1249.15701,,,
