year,age_gr,migback,plh0038,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1997,17-29 y.,No migration background,Very concerned,0.28832,616,2061,0.26876,0.30788
1997,17-29 y.,No migration background,Somewhat concerned,0.50706,1055,2061,0.48547,0.52865
1997,17-29 y.,No migration background,Not concerned at all,0.19437,390,2061,0.17728,0.21145
1997,17-29 y.,Direct migration background,Very concerned,0.38480,188,475,0.34100,0.42860
1997,17-29 y.,Direct migration background,Somewhat concerned,0.42065,206,475,0.37621,0.46509
1997,17-29 y.,Direct migration background,Not concerned at all,0.18606,81,475,0.15103,0.22110
1997,17-29 y.,Indirect migration background,Very concerned,0.33837,157,472,0.29564,0.38110
1997,17-29 y.,Indirect migration background,Somewhat concerned,0.49153,219,472,0.44638,0.53668
1997,17-29 y.,Indirect migration background,Not concerned at all,0.16586,96,472,0.13227,0.19945
1997,30-45 y.,No migration background,Very concerned,0.24338,905,3464,0.22909,0.25768
1997,30-45 y.,No migration background,Somewhat concerned,0.52460,1815,3464,0.50797,0.54124
1997,30-45 y.,No migration background,Not concerned at all,0.22895,744,3464,0.21496,0.24295
1997,30-45 y.,Direct migration background,Very concerned,0.39969,309,816,0.36606,0.43332
1997,30-45 y.,Direct migration background,Somewhat concerned,0.42809,374,816,0.39412,0.46206
1997,30-45 y.,Direct migration background,Not concerned at all,0.16529,133,816,0.13978,0.19079
1997,30-45 y.,Indirect migration background,Somewhat concerned,0.50461,35,35,0.33655,0.67267
1997,46-65 y.,No migration background,Very concerned,0.34609,1022,2882,0.32872,0.36346
1997,46-65 y.,No migration background,Somewhat concerned,0.46484,1350,2882,0.44662,0.48305
1997,46-65 y.,No migration background,Not concerned at all,0.18278,510,2882,0.16867,0.19690
1997,46-65 y.,Direct migration background,Very concerned,0.38072,353,936,0.34960,0.41185
1997,46-65 y.,Direct migration background,Somewhat concerned,0.42451,408,936,0.39282,0.45619
1997,46-65 y.,Direct migration background,Not concerned at all,0.18923,175,936,0.16412,0.21434
1997,66 and older,No migration background,Very concerned,0.39825,564,1330,0.37193,0.42457
1997,66 and older,No migration background,Somewhat concerned,0.41168,535,1330,0.38523,0.43814
1997,66 and older,No migration background,Not concerned at all,0.17771,231,1330,0.15715,0.19826
1997,66 and older,Direct migration background,Very concerned,0.37438,85,230,0.31170,0.43706
1997,66 and older,Direct migration background,Somewhat concerned,0.44025,107,230,0.37595,0.50454
1997,66 and older,Direct migration background,Not concerned at all,0.16253,38,230,0.11474,0.21031
1998,17-29 y.,No migration background,Very concerned,0.32998,728,2236,0.31049,0.34948
1998,17-29 y.,No migration background,Somewhat concerned,0.48551,1135,2236,0.46479,0.50623
1998,17-29 y.,No migration background,Not concerned at all,0.17968,373,2236,0.16376,0.19559
1998,17-29 y.,Direct migration background,Very concerned,0.36603,174,433,0.32060,0.41145
1998,17-29 y.,Direct migration background,Somewhat concerned,0.44271,192,433,0.39587,0.48955
1998,17-29 y.,Direct migration background,Not concerned at all,0.18164,67,433,0.14529,0.21800
1998,17-29 y.,Indirect migration background,Very concerned,0.41315,189,482,0.36914,0.45715
1998,17-29 y.,Indirect migration background,Somewhat concerned,0.46790,222,482,0.42331,0.51249
1998,17-29 y.,Indirect migration background,Not concerned at all,0.11399,71,482,0.08559,0.14239
1998,30-45 y.,No migration background,Very concerned,0.30939,1234,3941,0.29495,0.32382
1998,30-45 y.,No migration background,Somewhat concerned,0.51252,2057,3941,0.49691,0.52813
1998,30-45 y.,No migration background,Not concerned at all,0.17460,650,3941,0.16275,0.18646
1998,30-45 y.,Direct migration background,Very concerned,0.43734,321,780,0.40250,0.47217
1998,30-45 y.,Direct migration background,Somewhat concerned,0.42443,359,780,0.38973,0.45914
1998,30-45 y.,Direct migration background,Not concerned at all,0.13182,100,780,0.10806,0.15557
1998,30-45 y.,Indirect migration background,Very concerned,0.43477,37,77,0.32332,0.54623
1998,30-45 y.,Indirect migration background,Somewhat concerned,0.44717,40,77,0.33539,0.55896
1998,46-65 y.,No migration background,Very concerned,0.40007,1415,3425,0.38366,0.41648
1998,46-65 y.,No migration background,Somewhat concerned,0.46419,1583,3425,0.44749,0.48090
1998,46-65 y.,No migration background,Not concerned at all,0.12907,427,3425,0.11784,0.14030
1998,46-65 y.,Direct migration background,Very concerned,0.42349,383,923,0.39159,0.45538
1998,46-65 y.,Direct migration background,Somewhat concerned,0.43384,410,923,0.40185,0.46583
1998,46-65 y.,Direct migration background,Not concerned at all,0.13489,130,923,0.11284,0.15694
1998,66 and older,No migration background,Very concerned,0.45611,749,1587,0.43159,0.48062
1998,66 and older,No migration background,Somewhat concerned,0.40062,646,1587,0.37651,0.42474
1998,66 and older,No migration background,Not concerned at all,0.13184,192,1587,0.11519,0.14849
1998,66 and older,Direct migration background,Very concerned,0.49854,119,248,0.43619,0.56090
1998,66 and older,Direct migration background,Somewhat concerned,0.36887,94,248,0.30870,0.42905
1998,66 and older,Direct migration background,Not concerned at all,0.13258,35,248,0.09029,0.17487
1999,17-29 y.,No migration background,Very concerned,0.34417,703,2119,0.32394,0.36441
1999,17-29 y.,No migration background,Somewhat concerned,0.48872,1062,2119,0.46743,0.51001
1999,17-29 y.,No migration background,Not concerned at all,0.16409,354,2119,0.14831,0.17986
1999,17-29 y.,Direct migration background,Very concerned,0.41780,152,368,0.36734,0.46826
1999,17-29 y.,Direct migration background,Somewhat concerned,0.38434,151,368,0.33457,0.43410
1999,17-29 y.,Direct migration background,Not concerned at all,0.19787,65,368,0.15711,0.23863
1999,17-29 y.,Indirect migration background,Very concerned,0.39913,189,479,0.35523,0.44303
1999,17-29 y.,Indirect migration background,Somewhat concerned,0.45111,206,479,0.40650,0.49572
1999,17-29 y.,Indirect migration background,Not concerned at all,0.14155,84,479,0.11030,0.17280
1999,30-45 y.,No migration background,Very concerned,0.32460,1211,3866,0.30984,0.33936
1999,30-45 y.,No migration background,Somewhat concerned,0.51814,2035,3866,0.50239,0.53390
1999,30-45 y.,No migration background,Not concerned at all,0.15522,620,3866,0.14381,0.16664
1999,30-45 y.,Direct migration background,Very concerned,0.45138,298,740,0.41550,0.48726
1999,30-45 y.,Direct migration background,Somewhat concerned,0.45004,357,740,0.41417,0.48591
1999,30-45 y.,Direct migration background,Not concerned at all,0.09843,85,740,0.07695,0.11991
1999,30-45 y.,Indirect migration background,Very concerned,0.38828,42,89,0.28645,0.49011
1999,30-45 y.,Indirect migration background,Somewhat concerned,0.48365,47,89,0.37924,0.58806
1999,46-65 y.,No migration background,Very concerned,0.42485,1378,3311,0.40801,0.44169
1999,46-65 y.,No migration background,Somewhat concerned,0.45798,1561,3311,0.44101,0.47496
1999,46-65 y.,No migration background,Not concerned at all,0.11135,372,3311,0.10063,0.12207
1999,46-65 y.,Direct migration background,Very concerned,0.44063,371,845,0.40714,0.47413
1999,46-65 y.,Direct migration background,Somewhat concerned,0.41722,345,845,0.38395,0.45048
1999,46-65 y.,Direct migration background,Not concerned at all,0.13414,129,845,0.11115,0.15713
1999,66 and older,No migration background,Very concerned,0.46340,733,1536,0.43845,0.48834
1999,66 and older,No migration background,Somewhat concerned,0.41300,629,1536,0.38837,0.43763
1999,66 and older,No migration background,Not concerned at all,0.11742,174,1536,0.10132,0.13353
1999,66 and older,Direct migration background,Very concerned,0.52753,115,247,0.46514,0.58991
1999,66 and older,Direct migration background,Somewhat concerned,0.31090,95,247,0.25306,0.36874
1999,66 and older,Direct migration background,Not concerned at all,0.15024,37,247,0.10559,0.19489
2000,17-29 y.,No migration background,Very concerned,0.29060,987,3345,0.27521,0.30599
2000,17-29 y.,No migration background,Somewhat concerned,0.49361,1685,3345,0.47666,0.51055
2000,17-29 y.,No migration background,Not concerned at all,0.20496,673,3345,0.19128,0.21864
2000,17-29 y.,Direct migration background,Very concerned,0.30072,177,584,0.26349,0.33794
2000,17-29 y.,Direct migration background,Somewhat concerned,0.44627,273,584,0.40592,0.48663
2000,17-29 y.,Direct migration background,Not concerned at all,0.24287,134,584,0.20806,0.27768
2000,17-29 y.,Indirect migration background,Very concerned,0.31745,193,603,0.28026,0.35463
2000,17-29 y.,Indirect migration background,Somewhat concerned,0.41013,258,603,0.37084,0.44942
2000,17-29 y.,Indirect migration background,Not concerned at all,0.25464,152,603,0.21984,0.28944
2000,30-45 y.,No migration background,Very concerned,0.28063,1905,6786,0.26994,0.29132
2000,30-45 y.,No migration background,Somewhat concerned,0.52085,3595,6786,0.50896,0.53273
2000,30-45 y.,No migration background,Not concerned at all,0.19048,1286,6786,0.18114,0.19982
2000,30-45 y.,Direct migration background,Very concerned,0.35881,412,1167,0.33128,0.38634
2000,30-45 y.,Direct migration background,Somewhat concerned,0.44244,525,1167,0.41393,0.47095
2000,30-45 y.,Direct migration background,Not concerned at all,0.19010,230,1167,0.16758,0.21262
2000,30-45 y.,Indirect migration background,Very concerned,0.27431,46,158,0.20452,0.34410
2000,30-45 y.,Indirect migration background,Somewhat concerned,0.55455,77,158,0.47680,0.63230
2000,30-45 y.,Indirect migration background,Not concerned at all,0.16054,35,158,0.10312,0.21797
2000,46-65 y.,No migration background,Very concerned,0.34512,2286,6502,0.33356,0.35668
2000,46-65 y.,No migration background,Somewhat concerned,0.47909,3154,6502,0.46694,0.49123
2000,46-65 y.,No migration background,Not concerned at all,0.16727,1062,6502,0.15820,0.17634
2000,46-65 y.,Direct migration background,Very concerned,0.33851,415,1169,0.31137,0.36565
2000,46-65 y.,Direct migration background,Somewhat concerned,0.48099,543,1169,0.45233,0.50964
2000,46-65 y.,Direct migration background,Not concerned at all,0.16693,211,1169,0.14555,0.18832
2000,66 and older,No migration background,Very concerned,0.37404,1230,3188,0.35724,0.39084
2000,66 and older,No migration background,Somewhat concerned,0.42612,1376,3188,0.40895,0.44329
2000,66 and older,No migration background,Not concerned at all,0.18736,582,3188,0.17381,0.20091
2000,66 and older,Direct migration background,Very concerned,0.31585,111,349,0.26701,0.36469
2000,66 and older,Direct migration background,Somewhat concerned,0.45986,171,349,0.40750,0.51222
2000,66 and older,Direct migration background,Not concerned at all,0.20484,67,349,0.16244,0.24724
2001,17-29 y.,No migration background,Very concerned,0.26736,812,3029,0.25159,0.28312
2001,17-29 y.,No migration background,Somewhat concerned,0.49064,1524,3029,0.47283,0.50844
2001,17-29 y.,No migration background,Not concerned at all,0.23091,693,3029,0.21590,0.24592
2001,17-29 y.,Direct migration background,Very concerned,0.27167,150,497,0.23252,0.31082
2001,17-29 y.,Direct migration background,Somewhat concerned,0.47240,224,497,0.42847,0.51634
2001,17-29 y.,Direct migration background,Not concerned at all,0.25593,123,497,0.21752,0.29433
2001,17-29 y.,Indirect migration background,Very concerned,0.28442,165,542,0.24640,0.32243
2001,17-29 y.,Indirect migration background,Somewhat concerned,0.43508,223,542,0.39330,0.47685
2001,17-29 y.,Indirect migration background,Not concerned at all,0.27132,154,542,0.23386,0.30879
2001,30-45 y.,No migration background,Very concerned,0.26503,1568,6081,0.25393,0.27612
2001,30-45 y.,No migration background,Somewhat concerned,0.52371,3265,6081,0.51116,0.53626
2001,30-45 y.,No migration background,Not concerned at all,0.20369,1248,6081,0.19357,0.21382
2001,30-45 y.,Direct migration background,Very concerned,0.35563,327,1035,0.32645,0.38481
2001,30-45 y.,Direct migration background,Somewhat concerned,0.46328,506,1035,0.43288,0.49367
2001,30-45 y.,Direct migration background,Not concerned at all,0.17555,202,1035,0.15236,0.19873
2001,30-45 y.,Indirect migration background,Very concerned,0.29500,48,167,0.22562,0.36437
2001,30-45 y.,Indirect migration background,Somewhat concerned,0.46269,81,167,0.38684,0.53854
2001,30-45 y.,Indirect migration background,Not concerned at all,0.22385,38,167,0.16044,0.28726
2001,46-65 y.,No migration background,Very concerned,0.29638,1791,5968,0.28480,0.30797
2001,46-65 y.,No migration background,Somewhat concerned,0.51005,3091,5968,0.49736,0.52273
2001,46-65 y.,No migration background,Not concerned at all,0.18344,1086,5968,0.17362,0.19326
2001,46-65 y.,Direct migration background,Very concerned,0.28352,314,1031,0.25600,0.31105
2001,46-65 y.,Direct migration background,Somewhat concerned,0.49927,502,1031,0.46873,0.52981
2001,46-65 y.,Direct migration background,Not concerned at all,0.19740,215,1031,0.17309,0.22171
2001,66 and older,No migration background,Very concerned,0.33805,1045,3018,0.32117,0.35493
2001,66 and older,No migration background,Somewhat concerned,0.43468,1324,3018,0.41699,0.45237
2001,66 and older,No migration background,Not concerned at all,0.21558,649,3018,0.20091,0.23026
2001,66 and older,Direct migration background,Very concerned,0.33280,103,330,0.28188,0.38371
2001,66 and older,Direct migration background,Somewhat concerned,0.42622,159,330,0.37278,0.47966
2001,66 and older,Direct migration background,Not concerned at all,0.22364,68,330,0.17862,0.26867
2002,17-29 y.,No migration background,Very concerned,0.40095,1267,3158,0.38386,0.41805
2002,17-29 y.,No migration background,Somewhat concerned,0.45002,1464,3158,0.43267,0.46738
2002,17-29 y.,No migration background,Not concerned at all,0.14015,427,3158,0.12804,0.15225
2002,17-29 y.,Direct migration background,Very concerned,0.37578,166,436,0.33026,0.42129
2002,17-29 y.,Direct migration background,Somewhat concerned,0.46928,212,436,0.42238,0.51618
2002,17-29 y.,Direct migration background,Not concerned at all,0.15049,58,436,0.11689,0.18409
2002,17-29 y.,Indirect migration background,Very concerned,0.38511,199,518,0.34316,0.42706
2002,17-29 y.,Indirect migration background,Somewhat concerned,0.44198,235,518,0.39918,0.48479
2002,17-29 y.,Indirect migration background,Not concerned at all,0.16557,84,518,0.13353,0.19761
2002,30-45 y.,No migration background,Very concerned,0.40979,2522,6251,0.39760,0.42199
2002,30-45 y.,No migration background,Somewhat concerned,0.47030,2966,6251,0.45792,0.48267
2002,30-45 y.,No migration background,Not concerned at all,0.11316,763,6251,0.10530,0.12101
2002,30-45 y.,Direct migration background,Very concerned,0.42691,380,959,0.39559,0.45823
2002,30-45 y.,Direct migration background,Somewhat concerned,0.43147,448,959,0.40010,0.46283
2002,30-45 y.,Direct migration background,Not concerned at all,0.12927,131,959,0.10803,0.15052
2002,30-45 y.,Indirect migration background,Very concerned,0.41761,68,158,0.34047,0.49476
2002,30-45 y.,Indirect migration background,Somewhat concerned,0.44132,90,158,0.36365,0.51899
2002,46-65 y.,No migration background,Very concerned,0.45728,3102,6747,0.44540,0.46917
2002,46-65 y.,No migration background,Somewhat concerned,0.42382,2918,6747,0.41203,0.43561
2002,46-65 y.,No migration background,Not concerned at all,0.11413,727,6747,0.10654,0.12172
2002,46-65 y.,Direct migration background,Very concerned,0.41363,421,1031,0.38355,0.44371
2002,46-65 y.,Direct migration background,Somewhat concerned,0.45442,482,1031,0.42401,0.48483
2002,46-65 y.,Direct migration background,Not concerned at all,0.12069,128,1031,0.10079,0.14058
2002,66 and older,No migration background,Very concerned,0.51279,1659,3206,0.49548,0.53009
2002,66 and older,No migration background,Somewhat concerned,0.37339,1200,3206,0.35665,0.39014
2002,66 and older,No migration background,Not concerned at all,0.10650,347,3206,0.09582,0.11718
2002,66 and older,Direct migration background,Very concerned,0.49982,165,345,0.44698,0.55266
2002,66 and older,Direct migration background,Somewhat concerned,0.35301,132,345,0.30251,0.40352
2002,66 and older,Direct migration background,Not concerned at all,0.14009,48,345,0.10341,0.17677
2003,17-29 y.,No migration background,Very concerned,0.57853,1768,3113,0.56118,0.59588
2003,17-29 y.,No migration background,Somewhat concerned,0.33106,1099,3113,0.31452,0.34759
2003,17-29 y.,No migration background,Not concerned at all,0.08566,246,3113,0.07583,0.09549
2003,17-29 y.,Direct migration background,Very concerned,0.51801,203,350,0.46558,0.57043
2003,17-29 y.,Direct migration background,Somewhat concerned,0.40480,147,350,0.35330,0.45630
2003,17-29 y.,Indirect migration background,Very concerned,0.58357,277,500,0.54032,0.62682
2003,17-29 y.,Indirect migration background,Somewhat concerned,0.30814,173,500,0.26763,0.34866
2003,17-29 y.,Indirect migration background,Not concerned at all,0.09557,50,500,0.06977,0.12136
2003,30-45 y.,No migration background,Very concerned,0.58833,3370,5805,0.57567,0.60099
2003,30-45 y.,No migration background,Somewhat concerned,0.34952,2107,5805,0.33725,0.36179
2003,30-45 y.,No migration background,Not concerned at all,0.05906,328,5805,0.05300,0.06513
2003,30-45 y.,Direct migration background,Very concerned,0.64161,541,886,0.61002,0.67321
2003,30-45 y.,Direct migration background,Somewhat concerned,0.28754,287,886,0.25772,0.31736
2003,30-45 y.,Direct migration background,Not concerned at all,0.05740,58,886,0.04208,0.07273
2003,30-45 y.,Indirect migration background,Very concerned,0.63882,132,199,0.57191,0.70573
2003,30-45 y.,Indirect migration background,Somewhat concerned,0.28980,67,199,0.22661,0.35299
2003,46-65 y.,No migration background,Very concerned,0.65327,4111,6514,0.64171,0.66482
2003,46-65 y.,No migration background,Somewhat concerned,0.28649,2005,6514,0.27550,0.29747
2003,46-65 y.,No migration background,Not concerned at all,0.05628,398,6514,0.05068,0.06187
2003,46-65 y.,Direct migration background,Very concerned,0.59633,581,984,0.56566,0.62700
2003,46-65 y.,Direct migration background,Somewhat concerned,0.33327,343,984,0.30380,0.36274
2003,46-65 y.,Direct migration background,Not concerned at all,0.06878,60,984,0.05296,0.08461
2003,46-65 y.,Indirect migration background,Very concerned,0.76888,31,31,0.61803,0.91973
2003,66 and older,No migration background,Very concerned,0.70572,2292,3263,0.69008,0.72136
2003,66 and older,No migration background,Somewhat concerned,0.23910,796,3263,0.22446,0.25373
2003,66 and older,No migration background,Not concerned at all,0.04909,175,3263,0.04168,0.05651
2003,66 and older,Direct migration background,Very concerned,0.69422,233,329,0.64436,0.74408
2003,66 and older,Direct migration background,Somewhat concerned,0.22312,96,329,0.17807,0.26818
2004,17-29 y.,No migration background,Very concerned,0.34081,1083,3050,0.32398,0.35763
2004,17-29 y.,No migration background,Somewhat concerned,0.48330,1469,3050,0.46556,0.50104
2004,17-29 y.,No migration background,Not concerned at all,0.16712,498,3050,0.15387,0.18036
2004,17-29 y.,Direct migration background,Very concerned,0.33596,136,369,0.28770,0.38422
2004,17-29 y.,Direct migration background,Somewhat concerned,0.43878,166,369,0.38808,0.48948
2004,17-29 y.,Direct migration background,Not concerned at all,0.21098,67,369,0.16929,0.25266
2004,17-29 y.,Indirect migration background,Very concerned,0.34421,195,505,0.30273,0.38569
2004,17-29 y.,Indirect migration background,Somewhat concerned,0.47304,214,505,0.42945,0.51663
2004,17-29 y.,Indirect migration background,Not concerned at all,0.16214,96,505,0.12996,0.19432
2004,30-45 y.,No migration background,Very concerned,0.36088,1906,5432,0.34811,0.37365
2004,30-45 y.,No migration background,Somewhat concerned,0.50405,2803,5432,0.49076,0.51735
2004,30-45 y.,No migration background,Not concerned at all,0.12852,723,5432,0.11962,0.13742
2004,30-45 y.,Direct migration background,Very concerned,0.45840,368,836,0.42460,0.49220
2004,30-45 y.,Direct migration background,Somewhat concerned,0.41809,360,836,0.38463,0.45154
2004,30-45 y.,Direct migration background,Not concerned at all,0.11078,108,836,0.08949,0.13206
2004,30-45 y.,Indirect migration background,Very concerned,0.32623,74,188,0.25903,0.39343
2004,30-45 y.,Indirect migration background,Somewhat concerned,0.49358,114,188,0.42193,0.56524
2004,46-65 y.,No migration background,Very concerned,0.42123,2578,6333,0.40907,0.43339
2004,46-65 y.,No migration background,Somewhat concerned,0.43886,2923,6333,0.42664,0.45108
2004,46-65 y.,No migration background,Not concerned at all,0.13329,832,6333,0.12491,0.14166
2004,46-65 y.,Direct migration background,Very concerned,0.45700,410,941,0.42516,0.48885
2004,46-65 y.,Direct migration background,Somewhat concerned,0.40399,400,941,0.37262,0.43536
2004,46-65 y.,Direct migration background,Not concerned at all,0.12556,131,941,0.10437,0.14674
2004,66 and older,No migration background,Very concerned,0.48296,1614,3351,0.46604,0.49988
2004,66 and older,No migration background,Somewhat concerned,0.38762,1327,3351,0.37112,0.40412
2004,66 and older,No migration background,Not concerned at all,0.11765,410,3351,0.10674,0.12856
2004,66 and older,Direct migration background,Very concerned,0.43598,166,353,0.38418,0.48779
2004,66 and older,Direct migration background,Somewhat concerned,0.40545,141,353,0.35416,0.45674
2004,66 and older,Direct migration background,Not concerned at all,0.12317,46,353,0.08884,0.15750
2005,17-29 y.,No migration background,Very concerned,0.37849,1097,2984,0.36109,0.39590
2005,17-29 y.,No migration background,Somewhat concerned,0.46223,1422,2984,0.44434,0.48012
2005,17-29 y.,No migration background,Not concerned at all,0.15584,465,2984,0.14282,0.16886
2005,17-29 y.,Direct migration background,Very concerned,0.33427,102,314,0.28201,0.38653
2005,17-29 y.,Direct migration background,Somewhat concerned,0.44916,158,314,0.39405,0.50426
2005,17-29 y.,Direct migration background,Not concerned at all,0.21105,54,314,0.16584,0.25625
2005,17-29 y.,Indirect migration background,Very concerned,0.39555,201,514,0.35324,0.43787
2005,17-29 y.,Indirect migration background,Somewhat concerned,0.45418,219,514,0.41109,0.49726
2005,17-29 y.,Indirect migration background,Not concerned at all,0.14089,94,514,0.11079,0.17100
2005,30-45 y.,No migration background,Very concerned,0.34535,1720,5026,0.33221,0.35850
2005,30-45 y.,No migration background,Somewhat concerned,0.50160,2568,5026,0.48778,0.51543
2005,30-45 y.,No migration background,Not concerned at all,0.14557,738,5026,0.13582,0.15533
2005,30-45 y.,Direct migration background,Very concerned,0.43352,329,793,0.39901,0.46803
2005,30-45 y.,Direct migration background,Somewhat concerned,0.43081,365,793,0.39632,0.46530
2005,30-45 y.,Direct migration background,Not concerned at all,0.13321,99,793,0.10955,0.15688
2005,30-45 y.,Indirect migration background,Very concerned,0.35176,82,239,0.29109,0.41243
2005,30-45 y.,Indirect migration background,Somewhat concerned,0.45979,118,239,0.39647,0.52311
2005,30-45 y.,Indirect migration background,Not concerned at all,0.17970,39,239,0.13092,0.22847
2005,46-65 y.,No migration background,Very concerned,0.39518,2350,6054,0.38286,0.40749
2005,46-65 y.,No migration background,Somewhat concerned,0.46411,2883,6054,0.45155,0.47668
2005,46-65 y.,No migration background,Not concerned at all,0.13536,821,6054,0.12674,0.14398
2005,46-65 y.,Direct migration background,Very concerned,0.40917,349,882,0.37671,0.44164
2005,46-65 y.,Direct migration background,Somewhat concerned,0.49454,433,882,0.46153,0.52756
2005,46-65 y.,Direct migration background,Not concerned at all,0.08684,100,882,0.06825,0.10544
2005,66 and older,No migration background,Very concerned,0.47108,1598,3363,0.45421,0.48795
2005,66 and older,No migration background,Somewhat concerned,0.39329,1346,3363,0.37678,0.40981
2005,66 and older,No migration background,Not concerned at all,0.12579,419,3363,0.11458,0.13700
2005,66 and older,Direct migration background,Very concerned,0.44555,154,358,0.39399,0.49711
2005,66 and older,Direct migration background,Somewhat concerned,0.39396,149,358,0.34327,0.44464
2005,66 and older,Direct migration background,Not concerned at all,0.13471,55,358,0.09929,0.17012
2006,17-29 y.,No migration background,Very concerned,0.33844,1075,2871,0.32113,0.35575
2006,17-29 y.,No migration background,Somewhat concerned,0.43216,1355,2871,0.41404,0.45029
2006,17-29 y.,No migration background,Not concerned at all,0.15500,441,2871,0.14176,0.16824
2006,17-29 y.,Direct migration background,Very concerned,0.30723,107,321,0.25668,0.35778
2006,17-29 y.,Direct migration background,Somewhat concerned,0.47695,164,321,0.42223,0.53168
2006,17-29 y.,Direct migration background,Not concerned at all,0.18051,50,321,0.13837,0.22265
2006,17-29 y.,Indirect migration background,Very concerned,0.36403,178,461,0.32006,0.40800
2006,17-29 y.,Indirect migration background,Somewhat concerned,0.41175,213,461,0.36678,0.45673
2006,17-29 y.,Indirect migration background,Not concerned at all,0.13388,70,461,0.10276,0.16500
2006,30-45 y.,No migration background,Very concerned,0.37174,1951,5186,0.35858,0.38489
2006,30-45 y.,No migration background,Somewhat concerned,0.50950,2643,5186,0.49589,0.52310
2006,30-45 y.,No migration background,Not concerned at all,0.10737,592,5186,0.09895,0.11580
2006,30-45 y.,Direct migration background,Very concerned,0.47832,355,780,0.44324,0.51340
2006,30-45 y.,Direct migration background,Somewhat concerned,0.43332,350,780,0.39852,0.46812
2006,30-45 y.,Direct migration background,Not concerned at all,0.08339,75,780,0.06398,0.10281
2006,30-45 y.,Indirect migration background,Very concerned,0.38817,111,274,0.33036,0.44598
2006,30-45 y.,Indirect migration background,Somewhat concerned,0.50583,130,274,0.44652,0.56514
2006,30-45 y.,Indirect migration background,Not concerned at all,0.09620,33,274,0.06123,0.13118
2006,46-65 y.,No migration background,Very concerned,0.43614,2889,6614,0.42418,0.44809
2006,46-65 y.,No migration background,Somewhat concerned,0.45086,3038,6614,0.43887,0.46285
2006,46-65 y.,No migration background,Not concerned at all,0.10520,687,6614,0.09781,0.11260
2006,46-65 y.,Direct migration background,Very concerned,0.44437,393,875,0.41143,0.47731
2006,46-65 y.,Direct migration background,Somewhat concerned,0.45257,394,875,0.41957,0.48557
2006,46-65 y.,Direct migration background,Not concerned at all,0.09535,88,875,0.07588,0.11482
2006,66 and older,No migration background,Very concerned,0.49908,2047,3999,0.48358,0.51458
2006,66 and older,No migration background,Somewhat concerned,0.39205,1562,3999,0.37691,0.40718
2006,66 and older,No migration background,Not concerned at all,0.09882,390,3999,0.08957,0.10807
2006,66 and older,Direct migration background,Very concerned,0.45175,182,381,0.40171,0.50179
2006,66 and older,Direct migration background,Somewhat concerned,0.39025,150,381,0.34120,0.43929
2006,66 and older,Direct migration background,Not concerned at all,0.12989,49,381,0.09609,0.16369
2007,17-29 y.,No migration background,Very concerned,0.29241,824,2666,0.27514,0.30968
2007,17-29 y.,No migration background,Somewhat concerned,0.46032,1395,2666,0.44140,0.47924
2007,17-29 y.,No migration background,Not concerned at all,0.15475,447,2666,0.14102,0.16848
2007,17-29 y.,Direct migration background,Very concerned,0.31801,88,264,0.26173,0.37429
2007,17-29 y.,Direct migration background,Somewhat concerned,0.44953,133,264,0.38941,0.50966
2007,17-29 y.,Direct migration background,Not concerned at all,0.16163,43,264,0.11714,0.20612
2007,17-29 y.,Indirect migration background,Very concerned,0.33398,166,440,0.28986,0.37810
2007,17-29 y.,Indirect migration background,Somewhat concerned,0.43748,203,440,0.39108,0.48389
2007,17-29 y.,Indirect migration background,Not concerned at all,0.14385,71,440,0.11102,0.17668
2007,30-45 y.,No migration background,Very concerned,0.31756,1479,4728,0.30428,0.33083
2007,30-45 y.,No migration background,Somewhat concerned,0.52007,2501,4728,0.50583,0.53431
2007,30-45 y.,No migration background,Not concerned at all,0.15500,748,4728,0.14468,0.16532
2007,30-45 y.,Direct migration background,Very concerned,0.38781,260,683,0.35124,0.42438
2007,30-45 y.,Direct migration background,Somewhat concerned,0.48633,338,683,0.44881,0.52384
2007,30-45 y.,Direct migration background,Not concerned at all,0.11554,85,683,0.09154,0.13953
2007,30-45 y.,Indirect migration background,Very concerned,0.36613,98,270,0.30856,0.42370
2007,30-45 y.,Indirect migration background,Somewhat concerned,0.47923,130,270,0.41953,0.53893
2007,30-45 y.,Indirect migration background,Not concerned at all,0.14981,42,270,0.10716,0.19246
2007,46-65 y.,No migration background,Very concerned,0.37396,2264,6188,0.36190,0.38601
2007,46-65 y.,No migration background,Somewhat concerned,0.48772,3121,6188,0.47526,0.50017
2007,46-65 y.,No migration background,Not concerned at all,0.12950,803,6188,0.12114,0.13787
2007,46-65 y.,Direct migration background,Very concerned,0.40138,302,779,0.36694,0.43583
2007,46-65 y.,Direct migration background,Somewhat concerned,0.46100,379,779,0.42597,0.49603
2007,46-65 y.,Direct migration background,Not concerned at all,0.11490,98,779,0.09249,0.13731
2007,66 and older,No migration background,Very concerned,0.42868,1718,3920,0.41319,0.44418
2007,66 and older,No migration background,Somewhat concerned,0.42477,1695,3920,0.40929,0.44024
2007,66 and older,No migration background,Not concerned at all,0.13547,507,3920,0.12476,0.14619
2007,66 and older,Direct migration background,Very concerned,0.36581,147,372,0.31680,0.41482
2007,66 and older,Direct migration background,Somewhat concerned,0.49520,176,372,0.44432,0.54608
2007,66 and older,Direct migration background,Not concerned at all,0.12628,49,372,0.09248,0.16008
