year,bula_h,hhtyp,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
2015,Brandenburg,Single parent,,,,,,,,,,,,
2015,Brandenburg,Couple with children,,,,,,,,,,,,
2015,Brandenburg,Multi-generational household,,,,,,,,,,,,
2015,Brandenburg,Other Combinations,,,,,,,,,,,,
2015,Mecklenburg-Western Pomerania,Single-person household,,,,,,,,,,,,
2015,Mecklenburg-Western Pomerania,Couple without children,,,,,,,,,,,,
2015,Mecklenburg-Western Pomerania,Single parent,,,,,,,,,,,,
2015,Mecklenburg-Western Pomerania,Couple with children,,,,,,,,,,,,
2015,Mecklenburg-Western Pomerania,Multi-generational household,,,,,,,,,,,,
2015,Mecklenburg-Western Pomerania,Other Combinations,,,,,,,,,,,,
2015,Saxony,Single-person household,,,,,,,,,,,,
2015,Saxony,Couple without children,,,,,,,,,,,,
2015,Saxony,Single parent,,,,,,,,,,,,
2015,Saxony,Couple with children,,,,,,,,,,,,
2015,Saxony,Multi-generational household,,,,,,,,,,,,
2015,Saxony,Other Combinations,,,,,,,,,,,,
2015,Saxony-Anhalt,Single-person household,,,,,,,,,,,,
2015,Saxony-Anhalt,Couple without children,,,,,,,,,,,,
2015,Saxony-Anhalt,Single parent,,,,,,,,,,,,
2015,Saxony-Anhalt,Couple with children,,,,,,,,,,,,
2015,Saxony-Anhalt,Multi-generational household,,,,,,,,,,,,
2015,Saxony-Anhalt,Other Combinations,,,,,,,,,,,,
2015,Thuringa,Single-person household,,,,,,,,,,,,
2015,Thuringa,Couple without children,,,,,,,,,,,,
2015,Thuringa,Single parent,,,,,,,,,,,,
2015,Thuringa,Couple with children,,,,,,,,,,,,
2015,Thuringa,Multi-generational household,,,,,,,,,,,,
2015,Thuringa,Other Combinations,,,,,,,,,,,,
2016,Schleswig-Holstein,Not included in this version of the questionnaire,,,,,,,,,,,,
2016,Schleswig-Holstein,Single-person household,,,,,,,,,,,,
2016,Schleswig-Holstein,Couple without children,,,,,,,,,,,,
2016,Schleswig-Holstein,Single parent,,,,,,,,,,,,
2016,Schleswig-Holstein,Couple with children,,,,,,,,,,,,
2016,Schleswig-Holstein,Multi-generational household,,,,,,,,,,,,
2016,Schleswig-Holstein,Other Combinations,,,,,,,,,,,,
2016,Hamburg,Single-person household,,,,,,,,,,,,
2016,Hamburg,Couple without children,,,,,,,,,,,,
2016,Hamburg,Single parent,,,,,,,,,,,,
2016,Hamburg,Couple with children,,,,,,,,,,,,
2016,Hamburg,Multi-generational household,,,,,,,,,,,,
2016,Hamburg,Other Combinations,,,,,,,,,,,,
2016,Lower Saxony,Single-person household,,,,,,,,,,,,
2016,Lower Saxony,Couple without children,,,,,,,,,,,,
2016,Lower Saxony,Single parent,,,,,,,,,,,,
2016,Lower Saxony,Couple with children,,,,,,,,,,,,
2016,Lower Saxony,Multi-generational household,,,,,,,,,,,,
2016,Lower Saxony,Other Combinations,,,,,,,,,,,,
2016,Bremen,Single-person household,,,,,,,,,,,,
2016,Bremen,Couple without children,,,,,,,,,,,,
2016,Bremen,Single parent,,,,,,,,,,,,
2016,Bremen,Couple with children,,,,,,,,,,,,
2016,Bremen,Multi-generational household,,,,,,,,,,,,
2016,Bremen,Other Combinations,,,,,,,,,,,,
2016,North Rhine-Westphalia,Single-person household,,,,,,,,,,,,
2016,North Rhine-Westphalia,Couple without children,,,,,,,,,,,,
2016,North Rhine-Westphalia,Single parent,,,,,,,,,,,,
2016,North Rhine-Westphalia,Couple with children,,,,,,,,,,,,
2016,North Rhine-Westphalia,Multi-generational household,,,,,,,,,,,,
2016,North Rhine-Westphalia,Other Combinations,,,,,,,,,,,,
2016,Hesse,Not included in this version of the questionnaire,,,,,,,,,,,,
2016,Hesse,Single-person household,,,,,,,,,,,,
2016,Hesse,Couple without children,,,,,,,,,,,,
2016,Hesse,Single parent,,,,,,,,,,,,
2016,Hesse,Couple with children,,,,,,,,,,,,
2016,Hesse,Multi-generational household,,,,,,,,,,,,
2016,Hesse,Other Combinations,,,,,,,,,,,,
2016,"Rhineland-Palatinate, Saarland",Not included in this version of the questionnaire,,,,,,,,,,,,
2016,"Rhineland-Palatinate, Saarland",Single-person household,,,,,,,,,,,,
2016,"Rhineland-Palatinate, Saarland",Couple without children,,,,,,,,,,,,
2016,"Rhineland-Palatinate, Saarland",Single parent,,,,,,,,,,,,
2016,"Rhineland-Palatinate, Saarland",Couple with children,,,,,,,,,,,,
2016,"Rhineland-Palatinate, Saarland",Multi-generational household,,,,,,,,,,,,
2016,"Rhineland-Palatinate, Saarland",Other Combinations,,,,,,,,,,,,
2016,Baden-Wuerttemberg,Single-person household,,,,,,,,,,,,
2016,Baden-Wuerttemberg,Couple without children,,,,,,,,,,,,
2016,Baden-Wuerttemberg,Single parent,,,,,,,,,,,,
2016,Baden-Wuerttemberg,Couple with children,,,,,,,,,,,,
2016,Baden-Wuerttemberg,Multi-generational household,,,,,,,,,,,,
2016,Baden-Wuerttemberg,Other Combinations,,,,,,,,,,,,
2016,Bavaria,Not included in this version of the questionnaire,,,,,,,,,,,,
2016,Bavaria,Single-person household,,,,,,,,,,,,
2016,Bavaria,Couple without children,,,,,,,,,,,,
2016,Bavaria,Single parent,,,,,,,,,,,,
2016,Bavaria,Couple with children,,,,,,,,,,,,
2016,Bavaria,Multi-generational household,,,,,,,,,,,,
2016,Bavaria,Other Combinations,,,,,,,,,,,,
2016,Berlin,Single-person household,,,,,,,,,,,,
2016,Berlin,Couple without children,,,,,,,,,,,,
2016,Berlin,Single parent,,,,,,,,,,,,
2016,Berlin,Couple with children,,,,,,,,,,,,
2016,Berlin,Multi-generational household,,,,,,,,,,,,
2016,Berlin,Other Combinations,,,,,,,,,,,,
2016,Brandenburg,Single-person household,,,,,,,,,,,,
2016,Brandenburg,Couple without children,,,,,,,,,,,,
2016,Brandenburg,Single parent,,,,,,,,,,,,
2016,Brandenburg,Couple with children,,,,,,,,,,,,
2016,Brandenburg,Multi-generational household,,,,,,,,,,,,
2016,Brandenburg,Other Combinations,,,,,,,,,,,,
2016,Mecklenburg-Western Pomerania,Single-person household,,,,,,,,,,,,
2016,Mecklenburg-Western Pomerania,Couple without children,,,,,,,,,,,,
2016,Mecklenburg-Western Pomerania,Single parent,,,,,,,,,,,,
2016,Mecklenburg-Western Pomerania,Couple with children,,,,,,,,,,,,
2016,Mecklenburg-Western Pomerania,Multi-generational household,,,,,,,,,,,,
2016,Mecklenburg-Western Pomerania,Other Combinations,,,,,,,,,,,,
2016,Saxony,Single-person household,,,,,,,,,,,,
2016,Saxony,Couple without children,,,,,,,,,,,,
2016,Saxony,Single parent,,,,,,,,,,,,
2016,Saxony,Couple with children,,,,,,,,,,,,
2016,Saxony,Multi-generational household,,,,,,,,,,,,
2016,Saxony,Other Combinations,,,,,,,,,,,,
2016,Saxony-Anhalt,Not included in this version of the questionnaire,,,,,,,,,,,,
2016,Saxony-Anhalt,Single-person household,,,,,,,,,,,,
2016,Saxony-Anhalt,Couple without children,,,,,,,,,,,,
2016,Saxony-Anhalt,Single parent,,,,,,,,,,,,
2016,Saxony-Anhalt,Couple with children,,,,,,,,,,,,
2016,Saxony-Anhalt,Multi-generational household,,,,,,,,,,,,
2016,Saxony-Anhalt,Other Combinations,,,,,,,,,,,,
2016,Thuringa,Not included in this version of the questionnaire,,,,,,,,,,,,
2016,Thuringa,Single-person household,,,,,,,,,,,,
2016,Thuringa,Couple without children,,,,,,,,,,,,
2016,Thuringa,Single parent,,,,,,,,,,,,
2016,Thuringa,Couple with children,,,,,,,,,,,,
2016,Thuringa,Multi-generational household,,,,,,,,,,,,
2016,Thuringa,Other Combinations,,,,,,,,,,,,
2017,Schleswig-Holstein,Single-person household,42,2.43308,1.48141,3.38475,0.00000,1.00000,4.00000,0,10.00000,,,
2017,Schleswig-Holstein,Couple without children,92,2.49024,1.93246,3.04802,0.00000,2.00000,4.00000,0,10.00000,,,
2017,Schleswig-Holstein,Single parent,,,,,,,,,,,,
2017,Schleswig-Holstein,Couple with children,129,3.15215,2.68395,3.62034,0.00000,3.00000,5.00000,0,9,,,
2017,Schleswig-Holstein,Multi-generational household,,,,,,,,,,,,
2017,Schleswig-Holstein,Other Combinations,,,,,,,,,,,,
2017,Hamburg,Single-person household,,,,,,,,,,,,
2017,Hamburg,Couple without children,36,1.39342,0.77240,2.01444,0.00000,1.00000,2.00000,0,5.00000,,,
2017,Hamburg,Single parent,,,,,,,,,,,,
2017,Hamburg,Couple with children,34,2.96347,2.01457,3.91237,0.00000,3.00000,5.27865,0,8,,,
2017,Hamburg,Multi-generational household,,,,,,,,,,,,
2017,Hamburg,Other Combinations,,,,,,,,,,,,
2017,Lower Saxony,Single-person household,113,2.17154,1.65952,2.68355,0.00000,0.64733,4.32709,0,10,,,
2017,Lower Saxony,Couple without children,296,2.45099,2.16140,2.74057,0.00000,2.00000,5.00000,0,9,,,
2017,Lower Saxony,Single parent,57,3.17262,2.40280,3.94245,0.00000,2.34464,5.00000,0,10,,,
2017,Lower Saxony,Couple with children,326,3.33150,3.04245,3.62055,1.00000,3.00000,5.00000,0,10,,,
2017,Lower Saxony,Multi-generational household,,,,,,,,,,,,
2017,Lower Saxony,Other Combinations,,,,,,,,,,,,
2017,Bremen,Single-person household,,,,,,,,,,,,
2017,Bremen,Couple without children,,,,,,,,,,,,
2017,Bremen,Single parent,,,,,,,,,,,,
2017,Bremen,Couple with children,,,,,,,,,,,,
2017,Bremen,Multi-generational household,,,,,,,,,,,,
2017,Bremen,Other Combinations,,,,,,,,,,,,
2017,North Rhine-Westphalia,Single-person household,169,2.43831,2.02512,2.85151,0.00000,1.43354,5.00000,0,10,,,
2017,North Rhine-Westphalia,Couple without children,497,2.41779,2.18807,2.64750,0.00000,2.00000,5.00000,0,10,,,
2017,North Rhine-Westphalia,Single parent,71,3.36219,2.71822,4.00616,0.00000,4.00000,5.00000,0,10,,,
2017,North Rhine-Westphalia,Couple with children,614,2.87396,2.66815,3.07976,0.00000,2.00000,5.00000,0,10,,,
2017,North Rhine-Westphalia,Multi-generational household,,,,,,,,,,,,
2017,North Rhine-Westphalia,Other Combinations,,,,,,,,,,,,
2017,Hesse,Single-person household,62,2.70746,1.95215,3.46276,0.00000,2.00000,5.00000,0,10,,,
2017,Hesse,Couple without children,158,2.08382,1.72084,2.44680,0.00000,1.00000,3.99768,0,9.99421,,,
2017,Hesse,Single parent,32,3.99502,3.02220,4.96783,2.00000,5.00000,5.00000,0,9,,,
2017,Hesse,Couple with children,196,3.51516,3.15049,3.87982,1.00000,4.00000,5.00000,0,10,,,
2017,Hesse,Multi-generational household,,,,,,,,,,,,
2017,Hesse,Other Combinations,,,,,,,,,,,,
2017,"Rhineland-Palatinate, Saarland",Single-person household,78,2.84434,2.21135,3.47732,0.00000,2.00000,5.00000,0,10,,,
2017,"Rhineland-Palatinate, Saarland",Couple without children,160,2.54897,2.18657,2.91138,0.00000,2.00000,5.00000,0,9,,,
2017,"Rhineland-Palatinate, Saarland",Single parent,33,4.80955,3.64926,5.96984,2.00000,4.00000,8.16675,0,10,,,
2017,"Rhineland-Palatinate, Saarland",Couple with children,169,3.35854,2.94135,3.77574,0.00000,3.00000,6.00000,0,10,,,
2017,"Rhineland-Palatinate, Saarland",Multi-generational household,,,,,,,,,,,,
2017,"Rhineland-Palatinate, Saarland",Other Combinations,,,,,,,,,,,,
2017,Baden-Wuerttemberg,Single-person household,124,2.51683,2.05049,2.98318,0.00000,2.00000,5.00000,0,10,,,
2017,Baden-Wuerttemberg,Couple without children,307,2.19387,1.92887,2.45886,0.00000,1.00000,4.00000,0,8,,,
2017,Baden-Wuerttemberg,Single parent,38,3.61336,2.61516,4.61155,1.00000,3.00000,6.14428,0,9,,,
2017,Baden-Wuerttemberg,Couple with children,435,3.47901,3.21848,3.73953,1.00000,3.00000,6.00000,0,10,,,
2017,Baden-Wuerttemberg,Multi-generational household,,,,,,,,,,,,
2017,Baden-Wuerttemberg,Other Combinations,,,,,,,,,,,,
2017,Bavaria,Single-person household,190,2.20375,1.81924,2.58825,0.00000,1.00000,4.00000,0,10.00000,,,
2017,Bavaria,Couple without children,380,2.22023,1.98124,2.45922,0.00000,1.00000,4.00000,0,10.00000,,,
2017,Bavaria,Single parent,77,3.78553,3.14513,4.42592,2.00000,3.00000,6.00000,0,10,,,
2017,Bavaria,Couple with children,519,3.53474,3.31449,3.75499,1.00000,4.00000,5.00000,0,10,,,
2017,Bavaria,Multi-generational household,,,,,,,,,,,,
2017,Bavaria,Other Combinations,,,,,,,,,,,,
2017,Berlin,Single-person household,,,,,,,,,,,,
2017,Berlin,Couple without children,41,2.71955,1.92474,3.51435,0.00000,2.00000,5.00000,0,9,,,
2017,Berlin,Single parent,,,,,,,,,,,,
2017,Berlin,Couple with children,38,0.98113,0.35687,1.60539,0.00000,0.00000,2.00000,0,5.00000,,,
2017,Berlin,Multi-generational household,,,,,,,,,,,,
2017,Berlin,Other Combinations,,,,,,,,,,,,
2017,Brandenburg,Single-person household,41,3.38667,2.70126,4.07208,2.00000,3.00000,5.00000,0,8,,,
2017,Brandenburg,Couple without children,124,3.25059,2.81094,3.69023,1.00000,3.00000,5.00000,0,10,,,
2017,Brandenburg,Single parent,,,,,,,,,,,,
2017,Brandenburg,Couple with children,88,4.25746,3.75517,4.75974,3.00000,5.00000,5.00000,0.00000,8.00000,,,
2017,Brandenburg,Multi-generational household,,,,,,,,,,,,
2017,Brandenburg,Other Combinations,,,,,,,,,,,,
2017,Mecklenburg-Western Pomerania,Single-person household,,,,,,,,,,,,
2017,Mecklenburg-Western Pomerania,Couple without children,60,2.62331,2.06303,3.18360,0.12116,2.00000,5.00000,0,8,,,
2017,Mecklenburg-Western Pomerania,Single parent,,,,,,,,,,,,
2017,Mecklenburg-Western Pomerania,Couple with children,46,2.78250,2.09503,3.46996,0.00000,3.11522,5.00000,0,8,,,
2017,Mecklenburg-Western Pomerania,Multi-generational household,,,,,,,,,,,,
2017,Mecklenburg-Western Pomerania,Other Combinations,,,,,,,,,,,,
2017,Saxony,Single-person household,51,3.34905,2.62146,4.07664,1.40319,2.55505,5.00000,0,9,,,
2017,Saxony,Couple without children,131,3.61154,3.14558,4.07751,1.00000,3.62259,6.00000,0,10,,,
2017,Saxony,Single parent,,,,,,,,,,,,
2017,Saxony,Couple with children,146,3.58661,3.12755,4.04568,0.00000,3.00000,5.00000,0,10,,,
2017,Saxony,Multi-generational household,,,,,,,,,,,,
2017,Saxony,Other Combinations,,,,,,,,,,,,
2017,Saxony-Anhalt,Single-person household,34,4.46230,3.62325,5.30136,3.00000,5.00000,6.00000,0,10,,,
2017,Saxony-Anhalt,Couple without children,98,3.53377,3.04547,4.02206,1.00000,4.00000,5.00000,0,10,,,
2017,Saxony-Anhalt,Single parent,,,,,,,,,,,,
2017,Saxony-Anhalt,Couple with children,80,4.46311,3.79508,5.13114,2.00000,5.00000,6.51106,0,10,,,
2017,Saxony-Anhalt,Multi-generational household,,,,,,,,,,,,
2017,Saxony-Anhalt,Other Combinations,,,,,,,,,,,,
2017,Thuringa,Single-person household,46,3.53309,2.75013,4.31605,2.00000,3.00000,6.00000,0,8,,,
2017,Thuringa,Couple without children,109,5.00222,4.50827,5.49617,3.00000,5.00000,7.00000,0,10,,,
2017,Thuringa,Single parent,,,,,,,,,,,,
2017,Thuringa,Couple with children,97,3.47963,2.90832,4.05094,0.00000,4.00000,5.64623,0,10,,,
2017,Thuringa,Multi-generational household,,,,,,,,,,,,
2017,Thuringa,Other Combinations,,,,,,,,,,,,
2018,Schleswig-Holstein,Single-person household,37,3.01381,1.96663,4.06099,0.00000,2.00000,6.00000,0,10,,,
2018,Schleswig-Holstein,Couple without children,93,1.95013,1.53291,2.36736,0.00000,2.00000,3.00000,0,7,,,
2018,Schleswig-Holstein,Single parent,,,,,,,,,,,,
2018,Schleswig-Holstein,Couple with children,123,2.64184,2.18152,3.10216,0.00000,2.00000,5.00000,0,8,,,
2018,Schleswig-Holstein,Multi-generational household,,,,,,,,,,,,
2018,Schleswig-Holstein,Other Combinations,,,,,,,,,,,,
2018,Hamburg,Single-person household,,,,,,,,,,,,
2018,Hamburg,Couple without children,32,0.93504,0.30344,1.56665,0.00000,0.00000,1.00000,0,2.50000,,,
2018,Hamburg,Single parent,,,,,,,,,,,,
2018,Hamburg,Couple with children,30,2.62167,1.78303,3.46030,1.00000,2.00000,5.00000,0,8,,,
2018,Hamburg,Multi-generational household,,,,,,,,,,,,
2018,Hamburg,Other Combinations,,,,,,,,,,,,
2018,Lower Saxony,Single-person household,109,1.97861,1.48087,2.47634,0.00000,0.00000,3.00000,0,7.50000,,,
2018,Lower Saxony,Couple without children,280,2.37480,2.06907,2.68054,0.00000,1.29555,5.00000,0,10,,,
2018,Lower Saxony,Single parent,51,3.80173,2.98832,4.61514,0.00000,5.00000,6.00000,0,10,,,
2018,Lower Saxony,Couple with children,309,3.52398,3.21785,3.83012,0.00000,4.00000,5.00000,0,10,,,
2018,Lower Saxony,Multi-generational household,,,,,,,,,,,,
2018,Lower Saxony,Other Combinations,,,,,,,,,,,,
2018,Bremen,Single-person household,,,,,,,,,,,,
2018,Bremen,Couple without children,,,,,,,,,,,,
2018,Bremen,Single parent,,,,,,,,,,,,
2018,Bremen,Couple with children,,,,,,,,,,,,
2018,Bremen,Multi-generational household,,,,,,,,,,,,
2018,Bremen,Other Combinations,,,,,,,,,,,,
2018,North Rhine-Westphalia,Single-person household,179,2.31217,1.90877,2.71556,0.00000,1.00000,5.00000,0,10,,,
2018,North Rhine-Westphalia,Couple without children,479,2.18626,1.96862,2.40391,0.00000,1.00000,4.00000,0,10.00000,,,
2018,North Rhine-Westphalia,Single parent,69,3.46219,2.81348,4.11090,1.00000,2.00000,5.00000,0,10,,,
2018,North Rhine-Westphalia,Couple with children,571,3.24412,3.02284,3.46540,0.00000,3.00000,5.00000,0,10,,,
2018,North Rhine-Westphalia,Multi-generational household,,,,,,,,,,,,
2018,North Rhine-Westphalia,Other Combinations,,,,,,,,,,,,
2018,Hesse,Single-person household,66,2.44212,1.81153,3.07271,0.00000,2.00000,5.00000,0,9,,,
2018,Hesse,Couple without children,156,2.07130,1.72553,2.41707,0.00000,2.00000,4.00000,0,10.00000,,,
2018,Hesse,Single parent,31,2.24203,1.37838,3.10567,0.00000,2.00000,4.47316,0,8,,,
2018,Hesse,Couple with children,183,3.90963,3.55752,4.26174,2.00000,4.00000,5.00000,0,9,,,
2018,Hesse,Multi-generational household,,,,,,,,,,,,
2018,Hesse,Other Combinations,,,,,,,,,,,,
2018,"Rhineland-Palatinate, Saarland",Single-person household,77,2.46877,1.89072,3.04683,0.58927,1.00000,4.00000,0,9.11609,,,
2018,"Rhineland-Palatinate, Saarland",Couple without children,165,2.67685,2.28430,3.06940,0.00000,2.00000,5.00000,0,10,,,
2018,"Rhineland-Palatinate, Saarland",Single parent,,,,,,,,,,,,
2018,"Rhineland-Palatinate, Saarland",Couple with children,160,3.42939,3.03505,3.82374,1.00000,3.00000,5.00000,0,8,,,
2018,"Rhineland-Palatinate, Saarland",Multi-generational household,,,,,,,,,,,,
2018,"Rhineland-Palatinate, Saarland",Other Combinations,,,,,,,,,,,,
2018,Baden-Wuerttemberg,Single-person household,117,2.80626,2.32191,3.29061,0.00000,3.00000,5.00000,0,10,,,
2018,Baden-Wuerttemberg,Couple without children,293,2.37831,2.11144,2.64519,0.00000,2.00000,4.00000,0,10.00000,,,
2018,Baden-Wuerttemberg,Single parent,35,3.89417,2.87855,4.90979,1.00000,3.58874,7.00000,0,10,,,
2018,Baden-Wuerttemberg,Couple with children,410,3.50523,3.24098,3.76948,1.00000,4.00000,5.00000,0,10,,,
2018,Baden-Wuerttemberg,Multi-generational household,,,,,,,,,,,,
2018,Baden-Wuerttemberg,Other Combinations,,,,,,,,,,,,
2018,Bavaria,Single-person household,197,2.18386,1.79969,2.56803,0.00000,1.00000,4.50716,0,10,,,
2018,Bavaria,Couple without children,372,2.41276,2.16230,2.66321,0.00000,2.00000,4.00000,0,10.00000,,,
2018,Bavaria,Single parent,72,3.64664,2.92647,4.36680,0.64877,3.00000,5.00000,0,10,,,
2018,Bavaria,Couple with children,481,3.22758,2.98272,3.47243,0.00000,3.00000,5.00000,0,10,,,
2018,Bavaria,Multi-generational household,,,,,,,,,,,,
2018,Bavaria,Other Combinations,,,,,,,,,,,,
2018,Berlin,Single-person household,,,,,,,,,,,,
2018,Berlin,Couple without children,43,2.17969,1.50249,2.85689,0.00000,2.00000,3.44671,0,7,,,
2018,Berlin,Single parent,,,,,,,,,,,,
2018,Berlin,Couple with children,35,1.42218,0.78281,2.06155,0.00000,0.00000,2.40769,0,6.01923,,,
2018,Berlin,Multi-generational household,,,,,,,,,,,,
2018,Berlin,Other Combinations,,,,,,,,,,,,
2018,Brandenburg,Single-person household,36,3.23624,2.50953,3.96295,2.00000,4.00000,5.00000,0,9.50000,,,
2018,Brandenburg,Couple without children,125,2.85882,2.40525,3.31238,0.00000,2.00000,5.00000,0,10,,,
2018,Brandenburg,Single parent,,,,,,,,,,,,
2018,Brandenburg,Couple with children,88,4.06085,3.56815,4.55355,2.00000,4.00000,6.00000,0,8,,,
2018,Brandenburg,Multi-generational household,,,,,,,,,,,,
2018,Brandenburg,Other Combinations,,,,,,,,,,,,
2018,Mecklenburg-Western Pomerania,Single-person household,,,,,,,,,,,,
2018,Mecklenburg-Western Pomerania,Couple without children,60,3.75012,3.16719,4.33306,2.00000,4.75225,5.00000,0,8,,,
2018,Mecklenburg-Western Pomerania,Single parent,,,,,,,,,,,,
2018,Mecklenburg-Western Pomerania,Couple with children,46,3.36971,2.55073,4.18869,2.00000,3.00000,5.00000,0,9.50000,,,
2018,Mecklenburg-Western Pomerania,Multi-generational household,,,,,,,,,,,,
2018,Mecklenburg-Western Pomerania,Other Combinations,,,,,,,,,,,,
2018,Saxony,Single-person household,49,3.53850,2.71563,4.36137,1.00000,3.00000,6.00000,0,10,,,
2018,Saxony,Couple without children,132,3.32543,2.90915,3.74172,1.00000,3.00000,5.00000,0,10,,,
2018,Saxony,Single parent,,,,,,,,,,,,
2018,Saxony,Couple with children,136,3.63597,3.16745,4.10450,1.00000,4.00000,5.00000,0,9,,,
2018,Saxony,Multi-generational household,,,,,,,,,,,,
2018,Saxony,Other Combinations,,,,,,,,,,,,
2018,Saxony-Anhalt,Single-person household,31,3.69529,2.70824,4.68234,1.00000,4.00000,5.00000,0,10,,,
2018,Saxony-Anhalt,Couple without children,97,3.30248,2.80971,3.79525,1.00000,3.00000,5.00000,0,9,,,
2018,Saxony-Anhalt,Single parent,,,,,,,,,,,,
2018,Saxony-Anhalt,Couple with children,74,3.52602,2.88865,4.16338,1.50896,3.00000,5.00000,0,10,,,
2018,Saxony-Anhalt,Multi-generational household,,,,,,,,,,,,
2018,Saxony-Anhalt,Other Combinations,,,,,,,,,,,,
2018,Thuringa,Single-person household,40,3.77894,2.78687,4.77100,0.00000,5.00000,7.00000,0,8,,,
2018,Thuringa,Couple without children,105,4.50268,3.94086,5.06450,2.00000,5.17845,7.00000,0,9,,,
2018,Thuringa,Single parent,,,,,,,,,,,,
2018,Thuringa,Couple with children,89,3.75532,3.22042,4.29022,2.00000,3.61302,6.00000,0,10,,,
2018,Thuringa,Multi-generational household,,,,,,,,,,,,
2018,Thuringa,Other Combinations,,,,,,,,,,,,
2019,Schleswig-Holstein,Single-person household,,,,,,,,,,,,
2019,Schleswig-Holstein,Couple without children,,,,,,,,,,,,
2019,Schleswig-Holstein,Single parent,,,,,,,,,,,,
2019,Schleswig-Holstein,Couple with children,,,,,,,,,,,,
2019,Schleswig-Holstein,Multi-generational household,,,,,,,,,,,,
2019,Schleswig-Holstein,Other Combinations,,,,,,,,,,,,
2019,Hamburg,Single-person household,,,,,,,,,,,,
2019,Hamburg,Couple without children,,,,,,,,,,,,
2019,Hamburg,Single parent,,,,,,,,,,,,
2019,Hamburg,Couple with children,,,,,,,,,,,,
2019,Hamburg,Multi-generational household,,,,,,,,,,,,
2019,Hamburg,Other Combinations,,,,,,,,,,,,
2019,Lower Saxony,Single-person household,,,,,,,,,,,,
2019,Lower Saxony,Couple without children,,,,,,,,,,,,
2019,Lower Saxony,Single parent,,,,,,,,,,,,
2019,Lower Saxony,Couple with children,,,,,,,,,,,,
2019,Lower Saxony,Multi-generational household,,,,,,,,,,,,
2019,Lower Saxony,Other Combinations,,,,,,,,,,,,
2019,Bremen,Single-person household,,,,,,,,,,,,
2019,Bremen,Couple without children,,,,,,,,,,,,
2019,Bremen,Single parent,,,,,,,,,,,,
2019,Bremen,Couple with children,,,,,,,,,,,,
2019,Bremen,Other Combinations,,,,,,,,,,,,
2019,North Rhine-Westphalia,Single-person household,,,,,,,,,,,,
2019,North Rhine-Westphalia,Couple without children,,,,,,,,,,,,
2019,North Rhine-Westphalia,Single parent,,,,,,,,,,,,
2019,North Rhine-Westphalia,Couple with children,,,,,,,,,,,,
2019,North Rhine-Westphalia,Multi-generational household,,,,,,,,,,,,
2019,North Rhine-Westphalia,Other Combinations,,,,,,,,,,,,
2019,Hesse,Single-person household,,,,,,,,,,,,
2019,Hesse,Couple without children,,,,,,,,,,,,
2019,Hesse,Single parent,,,,,,,,,,,,
2019,Hesse,Couple with children,,,,,,,,,,,,
2019,Hesse,Multi-generational household,,,,,,,,,,,,
2019,Hesse,Other Combinations,,,,,,,,,,,,
2019,"Rhineland-Palatinate, Saarland",Single-person household,,,,,,,,,,,,
2019,"Rhineland-Palatinate, Saarland",Couple without children,,,,,,,,,,,,
2019,"Rhineland-Palatinate, Saarland",Single parent,,,,,,,,,,,,
2019,"Rhineland-Palatinate, Saarland",Couple with children,,,,,,,,,,,,
2019,"Rhineland-Palatinate, Saarland",Multi-generational household,,,,,,,,,,,,
2019,"Rhineland-Palatinate, Saarland",Other Combinations,,,,,,,,,,,,
2019,Baden-Wuerttemberg,Single-person household,,,,,,,,,,,,
2019,Baden-Wuerttemberg,Couple without children,,,,,,,,,,,,
2019,Baden-Wuerttemberg,Single parent,,,,,,,,,,,,
2019,Baden-Wuerttemberg,Couple with children,,,,,,,,,,,,
2019,Baden-Wuerttemberg,Multi-generational household,,,,,,,,,,,,
2019,Baden-Wuerttemberg,Other Combinations,,,,,,,,,,,,
2019,Bavaria,Single-person household,,,,,,,,,,,,
2019,Bavaria,Couple without children,,,,,,,,,,,,
2019,Bavaria,Single parent,,,,,,,,,,,,
2019,Bavaria,Couple with children,,,,,,,,,,,,
2019,Bavaria,Multi-generational household,,,,,,,,,,,,
2019,Bavaria,Other Combinations,,,,,,,,,,,,
2019,Berlin,Single-person household,,,,,,,,,,,,
2019,Berlin,Couple without children,,,,,,,,,,,,
2019,Berlin,Single parent,,,,,,,,,,,,
2019,Berlin,Couple with children,,,,,,,,,,,,
2019,Berlin,Multi-generational household,,,,,,,,,,,,
2019,Berlin,Other Combinations,,,,,,,,,,,,
2019,Brandenburg,Single-person household,,,,,,,,,,,,
2019,Brandenburg,Couple without children,,,,,,,,,,,,
2019,Brandenburg,Single parent,,,,,,,,,,,,
2019,Brandenburg,Couple with children,,,,,,,,,,,,
2019,Brandenburg,Multi-generational household,,,,,,,,,,,,
2019,Brandenburg,Other Combinations,,,,,,,,,,,,
2019,Mecklenburg-Western Pomerania,Single-person household,,,,,,,,,,,,
2019,Mecklenburg-Western Pomerania,Couple without children,,,,,,,,,,,,
2019,Mecklenburg-Western Pomerania,Single parent,,,,,,,,,,,,
2019,Mecklenburg-Western Pomerania,Couple with children,,,,,,,,,,,,
2019,Mecklenburg-Western Pomerania,Multi-generational household,,,,,,,,,,,,
2019,Mecklenburg-Western Pomerania,Other Combinations,,,,,,,,,,,,
