"m11104","year","bula_h","regtyp","n","percent","lower_confidence","upper_confidence"
"Fast nie oder nie","1989","Mecklenburg-Vorpommern","Laendlicher Raum","","","",""
"Fast nie oder nie","1989","Sachsen","Staedtischer Raum","","","",""
"Fast nie oder nie","1989","Sachsen","Laendlicher Raum","","","",""
"Fast nie oder nie","1989","Sachsen-Anhalt","Staedtischer Raum","","","",""
"Fast nie oder nie","1989","Sachsen-Anhalt","Laendlicher Raum","","","",""
"Fast nie oder nie","1989","Thueringen","Staedtischer Raum","","","",""
"Fast nie oder nie","1989","Thueringen","Laendlicher Raum","","","",""
"Mehrmals im Jahr","1989","Schleswig-Holstein","Staedtischer Raum","","","",""
"Mehrmals im Jahr","1989","Schleswig-Holstein","Laendlicher Raum","","","",""
"Mehrmals im Jahr","1989","Hamburg","Staedtischer Raum","","","",""
"Mehrmals im Jahr","1989","Hamburg","Laendlicher Raum","","","",""
"Mehrmals im Jahr","1989","Niedersachsen","Staedtischer Raum","","","",""
"Mehrmals im Jahr","1989","Niedersachsen","Laendlicher Raum","","","",""
"Mehrmals im Jahr","1989","Bremen","Staedtischer Raum","","","",""
"Mehrmals im Jahr","1989","Bremen","Laendlicher Raum","","","",""
"Mehrmals im Jahr","1989","Nordrhein-Westfalen","Staedtischer Raum","","","",""
"Mehrmals im Jahr","1989","Nordrhein-Westfalen","Laendlicher Raum","","","",""
"Mehrmals im Jahr","1989","Hessen","Staedtischer Raum","","","",""
"Mehrmals im Jahr","1989","Hessen","Laendlicher Raum","","","",""
"Mehrmals im Jahr","1989","Rheinland-Pfalz,Saarland","Staedtischer Raum","","","",""
"Mehrmals im Jahr","1989","Rheinland-Pfalz,Saarland","Laendlicher Raum","","","",""
"Mehrmals im Jahr","1989","Baden-Wuerttemberg","Staedtischer Raum","","","",""
"Mehrmals im Jahr","1989","Baden-Wuerttemberg","Laendlicher Raum","","","",""
"Mehrmals im Jahr","1989","Bayern","Staedtischer Raum","","","",""
"Mehrmals im Jahr","1989","Bayern","Laendlicher Raum","","","",""
"Mehrmals im Jahr","1989","Berlin","Staedtischer Raum","","","",""
"Mehrmals im Jahr","1989","Berlin","Laendlicher Raum","","","",""
"Mehrmals im Jahr","1989","Brandenburg","Staedtischer Raum","","","",""
"Mehrmals im Jahr","1989","Brandenburg","Laendlicher Raum","","","",""
"Mehrmals im Jahr","1989","Mecklenburg-Vorpommern","Staedtischer Raum","","","",""
"Mehrmals im Jahr","1989","Mecklenburg-Vorpommern","Laendlicher Raum","","","",""
"Mehrmals im Jahr","1989","Sachsen","Staedtischer Raum","","","",""
"Mehrmals im Jahr","1989","Sachsen","Laendlicher Raum","","","",""
"Mehrmals im Jahr","1989","Sachsen-Anhalt","Staedtischer Raum","","","",""
"Mehrmals im Jahr","1989","Sachsen-Anhalt","Laendlicher Raum","","","",""
"Mehrmals im Jahr","1989","Thueringen","Staedtischer Raum","","","",""
"Mehrmals im Jahr","1989","Thueringen","Laendlicher Raum","","","",""
"Mindestens einmal im Monat","1989","Schleswig-Holstein","Staedtischer Raum","","","",""
"Mindestens einmal im Monat","1989","Schleswig-Holstein","Laendlicher Raum","","","",""
"Mindestens einmal im Monat","1989","Hamburg","Staedtischer Raum","","","",""
"Mindestens einmal im Monat","1989","Hamburg","Laendlicher Raum","","","",""
"Mindestens einmal im Monat","1989","Niedersachsen","Staedtischer Raum","","","",""
"Mindestens einmal im Monat","1989","Niedersachsen","Laendlicher Raum","","","",""
"Mindestens einmal im Monat","1989","Bremen","Staedtischer Raum","","","",""
"Mindestens einmal im Monat","1989","Bremen","Laendlicher Raum","","","",""
"Mindestens einmal im Monat","1989","Nordrhein-Westfalen","Staedtischer Raum","","","",""
"Mindestens einmal im Monat","1989","Nordrhein-Westfalen","Laendlicher Raum","","","",""
"Mindestens einmal im Monat","1989","Hessen","Staedtischer Raum","","","",""
"Mindestens einmal im Monat","1989","Hessen","Laendlicher Raum","","","",""
"Mindestens einmal im Monat","1989","Rheinland-Pfalz,Saarland","Staedtischer Raum","","","",""
"Mindestens einmal im Monat","1989","Rheinland-Pfalz,Saarland","Laendlicher Raum","","","",""
"Mindestens einmal im Monat","1989","Baden-Wuerttemberg","Staedtischer Raum","","","",""
"Mindestens einmal im Monat","1989","Baden-Wuerttemberg","Laendlicher Raum","","","",""
"Mindestens einmal im Monat","1989","Bayern","Staedtischer Raum","","","",""
"Mindestens einmal im Monat","1989","Bayern","Laendlicher Raum","","","",""
"Mindestens einmal im Monat","1989","Berlin","Staedtischer Raum","","","",""
"Mindestens einmal im Monat","1989","Berlin","Laendlicher Raum","","","",""
"Mindestens einmal im Monat","1989","Brandenburg","Staedtischer Raum","","","",""
"Mindestens einmal im Monat","1989","Brandenburg","Laendlicher Raum","","","",""
"Mindestens einmal im Monat","1989","Mecklenburg-Vorpommern","Staedtischer Raum","","","",""
"Mindestens einmal im Monat","1989","Mecklenburg-Vorpommern","Laendlicher Raum","","","",""
"Mindestens einmal im Monat","1989","Sachsen","Staedtischer Raum","","","",""
"Mindestens einmal im Monat","1989","Sachsen","Laendlicher Raum","","","",""
"Mindestens einmal im Monat","1989","Sachsen-Anhalt","Staedtischer Raum","","","",""
"Mindestens einmal im Monat","1989","Sachsen-Anhalt","Laendlicher Raum","","","",""
"Mindestens einmal im Monat","1989","Thueringen","Staedtischer Raum","","","",""
"Mindestens einmal im Monat","1989","Thueringen","Laendlicher Raum","","","",""
"Mindestens einmal die Woche","1989","Schleswig-Holstein","Staedtischer Raum","","","",""
"Mindestens einmal die Woche","1989","Schleswig-Holstein","Laendlicher Raum","","","",""
"Mindestens einmal die Woche","1989","Hamburg","Staedtischer Raum","","","",""
"Mindestens einmal die Woche","1989","Hamburg","Laendlicher Raum","","","",""
"Mindestens einmal die Woche","1989","Niedersachsen","Staedtischer Raum","","","",""
"Mindestens einmal die Woche","1989","Niedersachsen","Laendlicher Raum","","","",""
"Mindestens einmal die Woche","1989","Bremen","Staedtischer Raum","","","",""
"Mindestens einmal die Woche","1989","Bremen","Laendlicher Raum","","","",""
"Mindestens einmal die Woche","1989","Nordrhein-Westfalen","Staedtischer Raum","","","",""
"Mindestens einmal die Woche","1989","Nordrhein-Westfalen","Laendlicher Raum","","","",""
"Mindestens einmal die Woche","1989","Hessen","Staedtischer Raum","","","",""
"Mindestens einmal die Woche","1989","Hessen","Laendlicher Raum","","","",""
"Mindestens einmal die Woche","1989","Rheinland-Pfalz,Saarland","Staedtischer Raum","","","",""
"Mindestens einmal die Woche","1989","Rheinland-Pfalz,Saarland","Laendlicher Raum","","","",""
"Mindestens einmal die Woche","1989","Baden-Wuerttemberg","Staedtischer Raum","","","",""
"Mindestens einmal die Woche","1989","Baden-Wuerttemberg","Laendlicher Raum","","","",""
"Mindestens einmal die Woche","1989","Bayern","Staedtischer Raum","","","",""
"Mindestens einmal die Woche","1989","Bayern","Laendlicher Raum","","","",""
"Mindestens einmal die Woche","1989","Berlin","Staedtischer Raum","","","",""
"Mindestens einmal die Woche","1989","Berlin","Laendlicher Raum","","","",""
"Mindestens einmal die Woche","1989","Brandenburg","Staedtischer Raum","","","",""
"Mindestens einmal die Woche","1989","Brandenburg","Laendlicher Raum","","","",""
"Mindestens einmal die Woche","1989","Mecklenburg-Vorpommern","Staedtischer Raum","","","",""
"Mindestens einmal die Woche","1989","Mecklenburg-Vorpommern","Laendlicher Raum","","","",""
"Mindestens einmal die Woche","1989","Sachsen","Staedtischer Raum","","","",""
"Mindestens einmal die Woche","1989","Sachsen","Laendlicher Raum","","","",""
"Mindestens einmal die Woche","1989","Sachsen-Anhalt","Staedtischer Raum","","","",""
"Mindestens einmal die Woche","1989","Sachsen-Anhalt","Laendlicher Raum","","","",""
"Mindestens einmal die Woche","1989","Thueringen","Staedtischer Raum","","","",""
"Mindestens einmal die Woche","1989","Thueringen","Laendlicher Raum","","","",""
"Fast nie oder nie","1990","Schleswig-Holstein","Staedtischer Raum","50","0.315992011161853","0.238142400311","0.393841622012706"
"Fast nie oder nie","1990","Schleswig-Holstein","Laendlicher Raum","44","0.287014724885005","0.213384443641891","0.36064500612812"
"Fast nie oder nie","1990","Hamburg","Staedtischer Raum","78","0.464749817026266","0.38864815444163","0.540851479610902"
"Fast nie oder nie","1990","Hamburg","Laendlicher Raum","","","",""
"Fast nie oder nie","1990","Niedersachsen","Staedtischer Raum","197","0.426314962216544","0.381934588938106","0.470695335494982"
"Fast nie oder nie","1990","Niedersachsen","Laendlicher Raum","208","0.440027779323185","0.396298856411112","0.483756702235258"
"Fast nie oder nie","1990","Bremen","Staedtischer Raum","59","0.627273929431336","0.533437492348461","0.721110366514211"
"Fast nie oder nie","1990","Bremen","Laendlicher Raum","","","",""
"Fast nie oder nie","1990","Nordrhein-Westfalen","Staedtischer Raum","1111","0.423240539197787","0.403775670322091","0.442705408073483"
"Fast nie oder nie","1990","Nordrhein-Westfalen","Laendlicher Raum","34","0.444163199403601","0.327765604714256","0.560560794092947"
"Fast nie oder nie","1990","Hessen","Staedtischer Raum","422","0.435389975742823","0.401960217053517","0.468819734432129"
"Fast nie oder nie","1990","Hessen","Laendlicher Raum","72","0.563653143558836","0.479050678369516","0.648255608748156"
"Fast nie oder nie","1990","Rheinland-Pfalz,Saarland","Staedtischer Raum","300","0.52113327131399","0.479684398557757","0.562582144070223"
"Fast nie oder nie","1990","Rheinland-Pfalz,Saarland","Laendlicher Raum","60","0.582591267247614","0.490853249389457","0.674329285105772"
"Fast nie oder nie","1990","Baden-Wuerttemberg","Staedtischer Raum","704","0.415880421825916","0.391256121435069","0.440504722216763"
"Fast nie oder nie","1990","Baden-Wuerttemberg","Laendlicher Raum","109","0.403362167067194","0.34077359194211","0.465950742192279"
"Fast nie oder nie","1990","Bayern","Staedtischer Raum","326","0.367451392675689","0.334311605195468","0.400591180155909"
"Fast nie oder nie","1990","Bayern","Laendlicher Raum","285","0.373371412011273","0.339338989553792","0.407403834468754"
"Fast nie oder nie","1990","Berlin","Staedtischer Raum","311","0.512258307867805","0.472296023983295","0.552220591752315"
"Fast nie oder nie","1990","Berlin","Laendlicher Raum","","","",""
"Fast nie oder nie","1990","Brandenburg","Staedtischer Raum","42","0.650572410157919","0.530923267612311","0.770221552703527"
"Fast nie oder nie","1990","Brandenburg","Laendlicher Raum","457","0.724787808926658","0.690077473777419","0.759498144075896"
"Fast nie oder nie","1990","Mecklenburg-Vorpommern","Staedtischer Raum","33","0.688077209831538","0.560930495076684","0.815223924586393"
"Fast nie oder nie","1990","Mecklenburg-Vorpommern","Laendlicher Raum","305","0.728792648763706","0.686869013124183","0.770716284403228"
"Fast nie oder nie","1990","Sachsen","Staedtischer Raum","418","0.662417275752546","0.626340139620509","0.698494411884583"
"Fast nie oder nie","1990","Sachsen","Laendlicher Raum","425","0.744904774691187","0.709995869899058","0.779813679483317"
"Fast nie oder nie","1990","Sachsen-Anhalt","Staedtischer Raum","117","0.695926171677294","0.626365373642824","0.765486969711763"
"Fast nie oder nie","1990","Sachsen-Anhalt","Laendlicher Raum","430","0.741585623211402","0.706760494336703","0.776410752086101"
"Fast nie oder nie","1990","Thueringen","Staedtischer Raum","147","0.743797190306375","0.683448302162488","0.804146078450263"
"Fast nie oder nie","1990","Thueringen","Laendlicher Raum","360","0.741212346085571","0.703164305266929","0.779260386904213"
"Mehrmals im Jahr","1990","Schleswig-Holstein","Staedtischer Raum","","","",""
"Mehrmals im Jahr","1990","Schleswig-Holstein","Laendlicher Raum","46","0.322295288159734","0.246225655221667","0.3983649210978"
"Mehrmals im Jahr","1990","Hamburg","Staedtischer Raum","","","",""
"Mehrmals im Jahr","1990","Hamburg","Laendlicher Raum","","","",""
"Mehrmals im Jahr","1990","Niedersachsen","Staedtischer Raum","85","0.160671510309702","0.127716282211508","0.193626738407895"
"Mehrmals im Jahr","1990","Niedersachsen","Laendlicher Raum","98","0.197188870405682","0.162138437729766","0.232239303081599"
"Mehrmals im Jahr","1990","Bremen","Staedtischer Raum","","","",""
"Mehrmals im Jahr","1990","Bremen","Laendlicher Raum","","","",""
"Mehrmals im Jahr","1990","Nordrhein-Westfalen","Staedtischer Raum","452","0.189066785305781","0.173640525058516","0.204493045553046"
"Mehrmals im Jahr","1990","Nordrhein-Westfalen","Laendlicher Raum","","","",""
"Mehrmals im Jahr","1990","Hessen","Staedtischer Raum","141","0.193194015193566","0.166574439640301","0.219813590746831"
"Mehrmals im Jahr","1990","Hessen","Laendlicher Raum","","","",""
"Mehrmals im Jahr","1990","Rheinland-Pfalz,Saarland","Staedtischer Raum","69","0.130780270583035","0.102805476722874","0.158755064443195"
"Mehrmals im Jahr","1990","Rheinland-Pfalz,Saarland","Laendlicher Raum","","","",""
"Mehrmals im Jahr","1990","Baden-Wuerttemberg","Staedtischer Raum","313","0.216492233129726","0.195915728881616","0.237068737377836"
"Mehrmals im Jahr","1990","Baden-Wuerttemberg","Laendlicher Raum","42","0.187650983921893","0.137838426212135","0.237463541631651"
"Mehrmals im Jahr","1990","Bayern","Staedtischer Raum","165","0.222773373287391","0.194170590105727","0.251376156469056"
"Mehrmals im Jahr","1990","Bayern","Laendlicher Raum","199","0.258650970161678","0.227841399381918","0.289460540941437"
"Mehrmals im Jahr","1990","Berlin","Staedtischer Raum","115","0.187264289647893","0.156074459480481","0.218454119815305"
"Mehrmals im Jahr","1990","Berlin","Laendlicher Raum","","","",""
"Mehrmals im Jahr","1990","Brandenburg","Staedtischer Raum","","","",""
"Mehrmals im Jahr","1990","Brandenburg","Laendlicher Raum","94","0.143969571538822","0.11668610870066","0.171253034376983"
"Mehrmals im Jahr","1990","Mecklenburg-Vorpommern","Staedtischer Raum","","","",""
"Mehrmals im Jahr","1990","Mecklenburg-Vorpommern","Laendlicher Raum","63","0.132545194890797","0.100570114858974","0.16452027492262"
"Mehrmals im Jahr","1990","Sachsen","Staedtischer Raum","99","0.141878496308626","0.115258450144232","0.168498542473021"
"Mehrmals im Jahr","1990","Sachsen","Laendlicher Raum","75","0.108886910979491","0.0839415995673261","0.133832222391656"
"Mehrmals im Jahr","1990","Sachsen-Anhalt","Staedtischer Raum","","","",""
"Mehrmals im Jahr","1990","Sachsen-Anhalt","Laendlicher Raum","81","0.103150265556574","0.0789539765819156","0.127346554531233"
"Mehrmals im Jahr","1990","Thueringen","Staedtischer Raum","","","",""
"Mehrmals im Jahr","1990","Thueringen","Laendlicher Raum","69","0.120140239814691","0.0918953311240387","0.148385148505344"
"Mindestens einmal im Monat","1990","Schleswig-Holstein","Staedtischer Raum","","","",""
"Mindestens einmal im Monat","1990","Schleswig-Holstein","Laendlicher Raum","","","",""
"Mindestens einmal im Monat","1990","Hamburg","Staedtischer Raum","","","",""
"Mindestens einmal im Monat","1990","Hamburg","Laendlicher Raum","","","",""
"Mindestens einmal im Monat","1990","Niedersachsen","Staedtischer Raum","43","0.0880626086597509","0.0626313891686229","0.113493828150879"
"Mindestens einmal im Monat","1990","Niedersachsen","Laendlicher Raum","38","0.0800078914139052","0.0561075582443932","0.103908224583417"
"Mindestens einmal im Monat","1990","Bremen","Staedtischer Raum","","","",""
"Mindestens einmal im Monat","1990","Bremen","Laendlicher Raum","","","",""
"Mindestens einmal im Monat","1990","Nordrhein-Westfalen","Staedtischer Raum","211","0.0934502389965755","0.0819833258921375","0.104917152101014"
"Mindestens einmal im Monat","1990","Nordrhein-Westfalen","Laendlicher Raum","","","",""
"Mindestens einmal im Monat","1990","Hessen","Staedtischer Raum","60","0.067906324679283","0.0509432478186862","0.0848694015398799"
"Mindestens einmal im Monat","1990","Hessen","Laendlicher Raum","","","",""
"Mindestens einmal im Monat","1990","Rheinland-Pfalz,Saarland","Staedtischer Raum","36","0.0682782616709227","0.04735085886801","0.0892056644738354"
"Mindestens einmal im Monat","1990","Rheinland-Pfalz,Saarland","Laendlicher Raum","","","",""
"Mindestens einmal im Monat","1990","Baden-Wuerttemberg","Staedtischer Raum","143","0.0919348913407026","0.0774995366618822","0.106370246019523"
"Mindestens einmal im Monat","1990","Baden-Wuerttemberg","Laendlicher Raum","","","",""
"Mindestens einmal im Monat","1990","Bayern","Staedtischer Raum","76","0.0977474940362705","0.0773338901739947","0.118161097898546"
"Mindestens einmal im Monat","1990","Bayern","Laendlicher Raum","98","0.121207459814462","0.0982446469756547","0.144170272653269"
"Mindestens einmal im Monat","1990","Berlin","Staedtischer Raum","35","0.0587296737296548","0.0399323148555986","0.0775270326037111"
"Mindestens einmal im Monat","1990","Berlin","Laendlicher Raum","","","",""
"Mindestens einmal im Monat","1990","Brandenburg","Staedtischer Raum","","","",""
"Mindestens einmal im Monat","1990","Brandenburg","Laendlicher Raum","","","",""
"Mindestens einmal im Monat","1990","Mecklenburg-Vorpommern","Staedtischer Raum","","","",""
"Mindestens einmal im Monat","1990","Mecklenburg-Vorpommern","Laendlicher Raum","","","",""
"Mindestens einmal im Monat","1990","Sachsen","Staedtischer Raum","31","0.0434530729965023","0.0278991655187752","0.0590069804742294"
"Mindestens einmal im Monat","1990","Sachsen","Laendlicher Raum","","","",""
"Mindestens einmal im Monat","1990","Sachsen-Anhalt","Staedtischer Raum","","","",""
"Mindestens einmal im Monat","1990","Sachsen-Anhalt","Laendlicher Raum","","","",""
"Mindestens einmal im Monat","1990","Thueringen","Staedtischer Raum","","","",""
"Mindestens einmal im Monat","1990","Thueringen","Laendlicher Raum","","","",""
"Mindestens einmal die Woche","1990","Schleswig-Holstein","Staedtischer Raum","51","0.386684887941491","0.305137840694565","0.468231935188416"
"Mindestens einmal die Woche","1990","Schleswig-Holstein","Laendlicher Raum","46","0.334031099022271","0.257262340794368","0.410799857250175"
"Mindestens einmal die Woche","1990","Hamburg","Staedtischer Raum","51","0.329019226704986","0.257327045227835","0.400711408182137"
"Mindestens einmal die Woche","1990","Hamburg","Laendlicher Raum","","","",""
"Mindestens einmal die Woche","1990","Niedersachsen","Staedtischer Raum","152","0.324950918814003","0.282920331235874","0.366981506392132"
"Mindestens einmal die Woche","1990","Niedersachsen","Laendlicher Raum","151","0.282775458857228","0.243102561367624","0.322448356346831"
"Mindestens einmal die Woche","1990","Bremen","Staedtischer Raum","","","",""
"Mindestens einmal die Woche","1990","Bremen","Laendlicher Raum","","","",""
"Mindestens einmal die Woche","1990","Nordrhein-Westfalen","Staedtischer Raum","701","0.294242436499857","0.276289275977611","0.312195597022102"
"Mindestens einmal die Woche","1990","Nordrhein-Westfalen","Laendlicher Raum","","","",""
"Mindestens einmal die Woche","1990","Hessen","Staedtischer Raum","222","0.303509684384328","0.272509551593732","0.334509817174923"
"Mindestens einmal die Woche","1990","Hessen","Laendlicher Raum","38","0.285639962869499","0.208579930877401","0.362699994861597"
"Mindestens einmal die Woche","1990","Rheinland-Pfalz,Saarland","Staedtischer Raum","153","0.279808196432053","0.242561711367643","0.317054681496462"
"Mindestens einmal die Woche","1990","Rheinland-Pfalz,Saarland","Laendlicher Raum","","","",""
"Mindestens einmal die Woche","1990","Baden-Wuerttemberg","Staedtischer Raum","379","0.275692453703655","0.253366874982424","0.298018032424887"
"Mindestens einmal die Woche","1990","Baden-Wuerttemberg","Laendlicher Raum","64","0.302280367077843","0.243688473767253","0.360872260388434"
"Mindestens einmal die Woche","1990","Bayern","Staedtischer Raum","246","0.31202774000065","0.280179540532787","0.343875939468512"
"Mindestens einmal die Woche","1990","Bayern","Laendlicher Raum","194","0.246770158012588","0.216436323794201","0.277103992230975"
"Mindestens einmal die Woche","1990","Berlin","Staedtischer Raum","140","0.241747728754647","0.207518357942938","0.275977099566357"
"Mindestens einmal die Woche","1990","Berlin","Laendlicher Raum","","","",""
"Mindestens einmal die Woche","1990","Brandenburg","Staedtischer Raum","","","",""
"Mindestens einmal die Woche","1990","Brandenburg","Laendlicher Raum","66","0.10291323462056","0.0792990816479163","0.126527387593204"
"Mindestens einmal die Woche","1990","Mecklenburg-Vorpommern","Staedtischer Raum","","","",""
"Mindestens einmal die Woche","1990","Mecklenburg-Vorpommern","Laendlicher Raum","43","0.0937996336885207","0.066306837946619","0.121292429430422"
"Mindestens einmal die Woche","1990","Sachsen","Staedtischer Raum","112","0.152251154942325","0.124842354774284","0.179659955110366"
"Mindestens einmal die Woche","1990","Sachsen","Laendlicher Raum","82","0.119948783610157","0.0939300246559495","0.145967542564365"
"Mindestens einmal die Woche","1990","Sachsen-Anhalt","Staedtischer Raum","","","",""
"Mindestens einmal die Woche","1990","Sachsen-Anhalt","Laendlicher Raum","79","0.130329223193205","0.103546663145509","0.157111783240902"
"Mindestens einmal die Woche","1990","Thueringen","Staedtischer Raum","","","",""
"Mindestens einmal die Woche","1990","Thueringen","Laendlicher Raum","66","0.113912230879635","0.0863119978119191","0.141512463947352"
"Fast nie oder nie","1991","Schleswig-Holstein","Staedtischer Raum","","","",""
"Fast nie oder nie","1991","Schleswig-Holstein","Laendlicher Raum","","","",""
"Fast nie oder nie","1991","Hamburg","Staedtischer Raum","","","",""
"Fast nie oder nie","1991","Hamburg","Laendlicher Raum","","","",""
"Fast nie oder nie","1991","Niedersachsen","Staedtischer Raum","","","",""
"Fast nie oder nie","1991","Niedersachsen","Laendlicher Raum","","","",""
"Fast nie oder nie","1991","Bremen","Staedtischer Raum","","","",""
"Fast nie oder nie","1991","Bremen","Laendlicher Raum","","","",""
"Fast nie oder nie","1991","Nordrhein-Westfalen","Staedtischer Raum","","","",""
"Fast nie oder nie","1991","Nordrhein-Westfalen","Laendlicher Raum","","","",""
"Fast nie oder nie","1991","Hessen","Staedtischer Raum","","","",""
"Fast nie oder nie","1991","Hessen","Laendlicher Raum","","","",""
"Fast nie oder nie","1991","Rheinland-Pfalz,Saarland","Staedtischer Raum","","","",""
"Fast nie oder nie","1991","Rheinland-Pfalz,Saarland","Laendlicher Raum","","","",""
"Fast nie oder nie","1991","Baden-Wuerttemberg","Staedtischer Raum","","","",""
"Fast nie oder nie","1991","Baden-Wuerttemberg","Laendlicher Raum","","","",""
"Fast nie oder nie","1991","Bayern","Staedtischer Raum","","","",""
"Fast nie oder nie","1991","Bayern","Laendlicher Raum","","","",""
"Fast nie oder nie","1991","Berlin","Staedtischer Raum","","","",""
"Fast nie oder nie","1991","Berlin","Laendlicher Raum","","","",""
"Fast nie oder nie","1991","Brandenburg","Staedtischer Raum","","","",""
"Fast nie oder nie","1991","Brandenburg","Laendlicher Raum","","","",""
"Fast nie oder nie","1991","Mecklenburg-Vorpommern","Staedtischer Raum","","","",""
"Fast nie oder nie","1991","Mecklenburg-Vorpommern","Laendlicher Raum","","","",""
"Fast nie oder nie","1991","Sachsen","Staedtischer Raum","","","",""
"Fast nie oder nie","1991","Sachsen","Laendlicher Raum","","","",""
"Fast nie oder nie","1991","Sachsen-Anhalt","Staedtischer Raum","","","",""
"Fast nie oder nie","1991","Sachsen-Anhalt","Laendlicher Raum","","","",""
"Fast nie oder nie","1991","Thueringen","Staedtischer Raum","","","",""
"Fast nie oder nie","1991","Thueringen","Laendlicher Raum","","","",""
"Mehrmals im Jahr","1991","Schleswig-Holstein","Staedtischer Raum","","","",""
"Mehrmals im Jahr","1991","Schleswig-Holstein","Laendlicher Raum","","","",""
"Mehrmals im Jahr","1991","Hamburg","Staedtischer Raum","","","",""
"Mehrmals im Jahr","1991","Hamburg","Laendlicher Raum","","","",""
"Mehrmals im Jahr","1991","Niedersachsen","Staedtischer Raum","","","",""
"Mehrmals im Jahr","1991","Niedersachsen","Laendlicher Raum","","","",""
"Mehrmals im Jahr","1991","Bremen","Staedtischer Raum","","","",""
"Mehrmals im Jahr","1991","Bremen","Laendlicher Raum","","","",""
"Mehrmals im Jahr","1991","Nordrhein-Westfalen","Staedtischer Raum","","","",""
"Mehrmals im Jahr","1991","Nordrhein-Westfalen","Laendlicher Raum","","","",""
"Mehrmals im Jahr","1991","Hessen","Staedtischer Raum","","","",""
"Mehrmals im Jahr","1991","Hessen","Laendlicher Raum","","","",""
"Mehrmals im Jahr","1991","Rheinland-Pfalz,Saarland","Staedtischer Raum","","","",""
"Mehrmals im Jahr","1991","Rheinland-Pfalz,Saarland","Laendlicher Raum","","","",""
"Mehrmals im Jahr","1991","Baden-Wuerttemberg","Staedtischer Raum","","","",""
"Mehrmals im Jahr","1991","Baden-Wuerttemberg","Laendlicher Raum","","","",""
"Mehrmals im Jahr","1991","Bayern","Staedtischer Raum","","","",""
"Mehrmals im Jahr","1991","Bayern","Laendlicher Raum","","","",""
"Mehrmals im Jahr","1991","Berlin","Staedtischer Raum","","","",""
"Mehrmals im Jahr","1991","Berlin","Laendlicher Raum","","","",""
"Mehrmals im Jahr","1991","Brandenburg","Staedtischer Raum","","","",""
"Mehrmals im Jahr","1991","Brandenburg","Laendlicher Raum","","","",""
"Mehrmals im Jahr","1991","Mecklenburg-Vorpommern","Staedtischer Raum","","","",""
"Mehrmals im Jahr","1991","Mecklenburg-Vorpommern","Laendlicher Raum","","","",""
"Mehrmals im Jahr","1991","Sachsen","Staedtischer Raum","","","",""
"Mehrmals im Jahr","1991","Sachsen","Laendlicher Raum","","","",""
"Mehrmals im Jahr","1991","Sachsen-Anhalt","Staedtischer Raum","","","",""
"Mehrmals im Jahr","1991","Sachsen-Anhalt","Laendlicher Raum","","","",""
"Mehrmals im Jahr","1991","Thueringen","Staedtischer Raum","","","",""
"Mehrmals im Jahr","1991","Thueringen","Laendlicher Raum","","","",""
"Mindestens einmal im Monat","1991","Schleswig-Holstein","Staedtischer Raum","","","",""
"Mindestens einmal im Monat","1991","Schleswig-Holstein","Laendlicher Raum","","","",""
"Mindestens einmal im Monat","1991","Hamburg","Staedtischer Raum","","","",""
"Mindestens einmal im Monat","1991","Hamburg","Laendlicher Raum","","","",""
"Mindestens einmal im Monat","1991","Niedersachsen","Staedtischer Raum","","","",""
"Mindestens einmal im Monat","1991","Niedersachsen","Laendlicher Raum","","","",""
"Mindestens einmal im Monat","1991","Bremen","Staedtischer Raum","","","",""
"Mindestens einmal im Monat","1991","Bremen","Laendlicher Raum","","","",""
"Mindestens einmal im Monat","1991","Nordrhein-Westfalen","Staedtischer Raum","","","",""
"Mindestens einmal im Monat","1991","Nordrhein-Westfalen","Laendlicher Raum","","","",""
"Mindestens einmal im Monat","1991","Hessen","Staedtischer Raum","","","",""
"Mindestens einmal im Monat","1991","Hessen","Laendlicher Raum","","","",""
"Mindestens einmal im Monat","1991","Rheinland-Pfalz,Saarland","Staedtischer Raum","","","",""
"Mindestens einmal im Monat","1991","Rheinland-Pfalz,Saarland","Laendlicher Raum","","","",""
"Mindestens einmal im Monat","1991","Baden-Wuerttemberg","Staedtischer Raum","","","",""
"Mindestens einmal im Monat","1991","Baden-Wuerttemberg","Laendlicher Raum","","","",""
"Mindestens einmal im Monat","1991","Bayern","Staedtischer Raum","","","",""
"Mindestens einmal im Monat","1991","Bayern","Laendlicher Raum","","","",""
"Mindestens einmal im Monat","1991","Berlin","Staedtischer Raum","","","",""
"Mindestens einmal im Monat","1991","Berlin","Laendlicher Raum","","","",""
"Mindestens einmal im Monat","1991","Brandenburg","Staedtischer Raum","","","",""
"Mindestens einmal im Monat","1991","Brandenburg","Laendlicher Raum","","","",""
"Mindestens einmal im Monat","1991","Mecklenburg-Vorpommern","Staedtischer Raum","","","",""
"Mindestens einmal im Monat","1991","Mecklenburg-Vorpommern","Laendlicher Raum","","","",""
"Mindestens einmal im Monat","1991","Sachsen","Staedtischer Raum","","","",""
"Mindestens einmal im Monat","1991","Sachsen","Laendlicher Raum","","","",""
"Mindestens einmal im Monat","1991","Sachsen-Anhalt","Staedtischer Raum","","","",""
"Mindestens einmal im Monat","1991","Sachsen-Anhalt","Laendlicher Raum","","","",""
"Mindestens einmal im Monat","1991","Thueringen","Staedtischer Raum","","","",""
"Mindestens einmal im Monat","1991","Thueringen","Laendlicher Raum","","","",""
