"m11104","year","bildungsniveau","regtyp","n","percent","lower_confidence","upper_confidence"
"Fast nie oder nie","1998","(noch) kein Abschluss","Staedtischer Raum","346","0.470838320367724","0.431548292187685","0.510128348547764"
"Fast nie oder nie","1998","(noch) kein Abschluss","Laendlicher Raum","77","0.352038317912957","0.285680639486508","0.418395996339406"
"Fast nie oder nie","1998","Hauptschule","Staedtischer Raum","2242","0.549861354241086","0.534552406664991","0.565170301817181"
"Fast nie oder nie","1998","Hauptschule","Laendlicher Raum","1168","0.565545175383946","0.544248195826167","0.586842154941725"
"Fast nie oder nie","1998","Realschule","Staedtischer Raum","521","0.289957706318439","0.269571419324557","0.31034399331232"
"Fast nie oder nie","1998","Realschule","Laendlicher Raum","455","0.292953131997835","0.269600081457672","0.316306182537997"
"Fast nie oder nie","1998","(Fach-)Abitur","Staedtischer Raum","222","0.23531728614102","0.207432664085534","0.263201908196506"
"Fast nie oder nie","1998","(Fach-)Abitur","Laendlicher Raum","52","0.193976075131215","0.144961399038254","0.242990751224175"
"Fast nie oder nie","1998","AkademikerIn","Staedtischer Raum","291","0.237205162012095","0.213423725189837","0.260986598834352"
"Fast nie oder nie","1998","AkademikerIn","Laendlicher Raum","224","0.307436879847486","0.273848678323746","0.341025081371227"
"Mehrmals im Jahr","1998","(noch) kein Abschluss","Staedtischer Raum","75","0.123415759874093","0.0975256206299185","0.149305899118268"
"Mehrmals im Jahr","1998","(noch) kein Abschluss","Laendlicher Raum","32","0.172088928352629","0.119645646321487","0.224532210383771"
"Mehrmals im Jahr","1998","Hauptschule","Staedtischer Raum","746","0.173962306111674","0.16229761889013","0.185626993333219"
"Mehrmals im Jahr","1998","Hauptschule","Laendlicher Raum","436","0.197497460479918","0.180392738623222","0.214602182336613"
"Mehrmals im Jahr","1998","Realschule","Staedtischer Raum","489","0.242268059405033","0.223017889174077","0.261518229635988"
"Mehrmals im Jahr","1998","Realschule","Laendlicher Raum","462","0.310065064355155","0.28633215768272","0.33379797102759"
"Mehrmals im Jahr","1998","(Fach-)Abitur","Staedtischer Raum","218","0.22246036240578","0.195121225510484","0.249799499301076"
"Mehrmals im Jahr","1998","(Fach-)Abitur","Laendlicher Raum","69","0.288146932660587","0.232005916717995","0.344287948603179"
"Mehrmals im Jahr","1998","AkademikerIn","Staedtischer Raum","298","0.209386299813356","0.186639073491944","0.232133526134768"
"Mehrmals im Jahr","1998","AkademikerIn","Laendlicher Raum","213","0.26886189731416","0.236588593528798","0.301135201099522"
"Mindestens einmal im Monat","1998","(noch) kein Abschluss","Staedtischer Raum","","","",""
"Mindestens einmal im Monat","1998","(noch) kein Abschluss","Laendlicher Raum","","","",""
"Mindestens einmal im Monat","1998","Hauptschule","Staedtischer Raum","248","0.059566235199657","0.0522832442568501","0.0668492261424638"
"Mindestens einmal im Monat","1998","Hauptschule","Laendlicher Raum","119","0.0528730216399383","0.0432583773829194","0.0624876658969572"
"Mindestens einmal im Monat","1998","Realschule","Staedtischer Raum","197","0.0928633475209788","0.0798230583592638","0.105903636682694"
"Mindestens einmal im Monat","1998","Realschule","Laendlicher Raum","116","0.078280507812751","0.0644974160298763","0.0920635995956257"
"Mindestens einmal im Monat","1998","(Fach-)Abitur","Staedtischer Raum","106","0.130075675303781","0.107963269671305","0.152188080936256"
"Mindestens einmal im Monat","1998","(Fach-)Abitur","Laendlicher Raum","","","",""
"Mindestens einmal im Monat","1998","AkademikerIn","Staedtischer Raum","128","0.11246114603118","0.0947980394641896","0.13012425259817"
"Mindestens einmal im Monat","1998","AkademikerIn","Laendlicher Raum","67","0.0890308640673805","0.0683007728326298","0.109760955302131"
"Mindestens einmal die Woche","1998","(noch) kein Abschluss","Staedtischer Raum","170","0.356329249060319","0.318631981680828","0.394026516439809"
"Mindestens einmal die Woche","1998","(noch) kein Abschluss","Laendlicher Raum","79","0.416690104955745","0.348192116432991","0.485188093478499"
"Mindestens einmal die Woche","1998","Hauptschule","Staedtischer Raum","821","0.216610104447583","0.203934346838841","0.229285862056324"
"Mindestens einmal die Woche","1998","Hauptschule","Laendlicher Raum","358","0.184084342496198","0.167433235560192","0.200735449432203"
"Mindestens einmal die Woche","1998","Realschule","Staedtischer Raum","696","0.37491088675555","0.353160664942609","0.396661108568491"
"Mindestens einmal die Woche","1998","Realschule","Laendlicher Raum","426","0.31870129583426","0.294791209669575","0.342611381998944"
"Mindestens einmal die Woche","1998","(Fach-)Abitur","Staedtischer Raum","343","0.41214667614942","0.379790469499656","0.444502882799184"
"Mindestens einmal die Woche","1998","(Fach-)Abitur","Laendlicher Raum","104","0.427331392428277","0.36600997653859","0.488652808317963"
"Mindestens einmal die Woche","1998","AkademikerIn","Staedtischer Raum","512","0.44094739214337","0.413189155258829","0.468705629027911"
"Mindestens einmal die Woche","1998","AkademikerIn","Laendlicher Raum","221","0.334670358770973","0.300321987504139","0.369018730037808"
"Fast nie oder nie","1999","(noch) kein Abschluss","Staedtischer Raum","352","0.493059790721189","0.453254578623861","0.532865002818518"
"Fast nie oder nie","1999","(noch) kein Abschluss","Laendlicher Raum","62","0.352879031943739","0.283069053934987","0.422689009952492"
"Fast nie oder nie","1999","Hauptschule","Staedtischer Raum","2415","0.624185349376014","0.609031351210588","0.63933934754144"
"Fast nie oder nie","1999","Hauptschule","Laendlicher Raum","1296","0.642403786721325","0.621538626765668","0.663268946676982"
"Fast nie oder nie","1999","Realschule","Staedtischer Raum","674","0.364030938670796","0.342327215665457","0.385734661676136"
"Fast nie oder nie","1999","Realschule","Laendlicher Raum","616","0.389060765767275","0.364171787069655","0.413949744464896"
"Fast nie oder nie","1999","(Fach-)Abitur","Staedtischer Raum","254","0.297893636316863","0.267434245546875","0.328353027086851"
"Fast nie oder nie","1999","(Fach-)Abitur","Laendlicher Raum","65","0.255313743783624","0.202004159524","0.308623328043247"
"Fast nie oder nie","1999","AkademikerIn","Staedtischer Raum","368","0.304729227473512","0.27895331261407","0.330505142332954"
"Fast nie oder nie","1999","AkademikerIn","Laendlicher Raum","317","0.436785349816372","0.400404738843079","0.473165960789665"
"Mehrmals im Jahr","1999","(noch) kein Abschluss","Staedtischer Raum","85","0.153315650134291","0.124629927847671","0.182001372420911"
"Mehrmals im Jahr","1999","(noch) kein Abschluss","Laendlicher Raum","41","0.211178081950175","0.151553445552778","0.270802718347572"
"Mehrmals im Jahr","1999","Hauptschule","Staedtischer Raum","632","0.150574195856224","0.13938441469998","0.161763977012468"
"Mehrmals im Jahr","1999","Hauptschule","Laendlicher Raum","349","0.160607555085796","0.144623508740318","0.176591601431274"
"Mehrmals im Jahr","1999","Realschule","Staedtischer Raum","461","0.223449812771133","0.204660025729025","0.242239599813242"
"Mehrmals im Jahr","1999","Realschule","Laendlicher Raum","386","0.257809824024181","0.235478900655806","0.280140747392555"
"Mehrmals im Jahr","1999","(Fach-)Abitur","Staedtischer Raum","221","0.24029383946142","0.211837221233573","0.268750457689268"
"Mehrmals im Jahr","1999","(Fach-)Abitur","Laendlicher Raum","72","0.262271238503383","0.208493167449595","0.316049309557171"
"Mehrmals im Jahr","1999","AkademikerIn","Staedtischer Raum","272","0.202247964128903","0.17975451336176","0.224741414896046"
"Mehrmals im Jahr","1999","AkademikerIn","Laendlicher Raum","165","0.20731450532333","0.177579755725503","0.237049254921156"
"Mindestens einmal im Monat","1999","(noch) kein Abschluss","Staedtischer Raum","","","",""
"Mindestens einmal im Monat","1999","(noch) kein Abschluss","Laendlicher Raum","","","",""
"Mindestens einmal im Monat","1999","Hauptschule","Staedtischer Raum","221","0.04961191518986","0.0428178911475411","0.0564059392321788"
"Mindestens einmal im Monat","1999","Hauptschule","Laendlicher Raum","96","0.0471434065144588","0.0379167262982388","0.0563700867306788"
"Mindestens einmal im Monat","1999","Realschule","Staedtischer Raum","148","0.0809476847215471","0.0686444466301344","0.0932509228129599"
"Mindestens einmal im Monat","1999","Realschule","Laendlicher Raum","104","0.0732406450997077","0.0599404222127601","0.0865408679866552"
"Mindestens einmal im Monat","1999","(Fach-)Abitur","Staedtischer Raum","85","0.0917373340825022","0.0725122638918714","0.110962404273133"
"Mindestens einmal im Monat","1999","(Fach-)Abitur","Laendlicher Raum","","","",""
"Mindestens einmal im Monat","1999","AkademikerIn","Staedtischer Raum","116","0.0872353080636656","0.0714335425731282","0.103037073554203"
"Mindestens einmal im Monat","1999","AkademikerIn","Laendlicher Raum","42","0.0531059833124365","0.0366576689149353","0.0695542977099378"
"Mindestens einmal die Woche","1999","(noch) kein Abschluss","Staedtischer Raum","141","0.301964576869189","0.265411115355906","0.338518038382472"
"Mindestens einmal die Woche","1999","(noch) kein Abschluss","Laendlicher Raum","63","0.370123900064884","0.299587552423247","0.440660247706522"
"Mindestens einmal die Woche","1999","Hauptschule","Staedtischer Raum","656","0.175628539577902","0.163723177428292","0.187533901727511"
"Mindestens einmal die Woche","1999","Hauptschule","Laendlicher Raum","286","0.14984525167842","0.134307373868549","0.165383129488291"
"Mindestens einmal die Woche","1999","Realschule","Staedtischer Raum","605","0.331571563836523","0.310336029492852","0.352807098180195"
"Mindestens einmal die Woche","1999","Realschule","Laendlicher Raum","368","0.279888765108836","0.25696996506564","0.302807565152033"
"Mindestens einmal die Woche","1999","(Fach-)Abitur","Staedtischer Raum","306","0.370075190139214","0.337917970847325","0.402232409431103"
"Mindestens einmal die Woche","1999","(Fach-)Abitur","Laendlicher Raum","91","0.406175553289891","0.346131851947426","0.466219254632356"
"Mindestens einmal die Woche","1999","AkademikerIn","Staedtischer Raum","469","0.405787500333919","0.378289553315489","0.43328544735235"
"Mindestens einmal die Woche","1999","AkademikerIn","Laendlicher Raum","190","0.302794161547862","0.269092350356616","0.336495972739107"
"Fast nie oder nie","2000","(noch) kein Abschluss","Staedtischer Raum","","","",""
"Fast nie oder nie","2000","(noch) kein Abschluss","Laendlicher Raum","","","",""
"Fast nie oder nie","2000","Hauptschule","Staedtischer Raum","","","",""
"Fast nie oder nie","2000","Hauptschule","Laendlicher Raum","","","",""
"Fast nie oder nie","2000","Realschule","Staedtischer Raum","","","",""
"Fast nie oder nie","2000","Realschule","Laendlicher Raum","","","",""
"Fast nie oder nie","2000","(Fach-)Abitur","Staedtischer Raum","","","",""
"Fast nie oder nie","2000","(Fach-)Abitur","Laendlicher Raum","","","",""
"Fast nie oder nie","2000","AkademikerIn","Staedtischer Raum","","","",""
"Fast nie oder nie","2000","AkademikerIn","Laendlicher Raum","","","",""
"Mehrmals im Jahr","2000","(noch) kein Abschluss","Staedtischer Raum","","","",""
"Mehrmals im Jahr","2000","(noch) kein Abschluss","Laendlicher Raum","","","",""
"Mehrmals im Jahr","2000","Hauptschule","Staedtischer Raum","","","",""
"Mehrmals im Jahr","2000","Hauptschule","Laendlicher Raum","","","",""
"Mehrmals im Jahr","2000","Realschule","Staedtischer Raum","","","",""
"Mehrmals im Jahr","2000","Realschule","Laendlicher Raum","","","",""
"Mehrmals im Jahr","2000","(Fach-)Abitur","Staedtischer Raum","","","",""
"Mehrmals im Jahr","2000","(Fach-)Abitur","Laendlicher Raum","","","",""
"Mehrmals im Jahr","2000","AkademikerIn","Staedtischer Raum","","","",""
"Mehrmals im Jahr","2000","AkademikerIn","Laendlicher Raum","","","",""
"Mindestens einmal im Monat","2000","(noch) kein Abschluss","Staedtischer Raum","","","",""
"Mindestens einmal im Monat","2000","(noch) kein Abschluss","Laendlicher Raum","","","",""
"Mindestens einmal im Monat","2000","Hauptschule","Staedtischer Raum","","","",""
"Mindestens einmal im Monat","2000","Hauptschule","Laendlicher Raum","","","",""
"Mindestens einmal im Monat","2000","Realschule","Staedtischer Raum","","","",""
"Mindestens einmal im Monat","2000","Realschule","Laendlicher Raum","","","",""
"Mindestens einmal im Monat","2000","(Fach-)Abitur","Staedtischer Raum","","","",""
"Mindestens einmal im Monat","2000","(Fach-)Abitur","Laendlicher Raum","","","",""
"Mindestens einmal im Monat","2000","AkademikerIn","Staedtischer Raum","","","",""
"Mindestens einmal im Monat","2000","AkademikerIn","Laendlicher Raum","","","",""
"Mindestens einmal die Woche","2000","(noch) kein Abschluss","Staedtischer Raum","","","",""
"Mindestens einmal die Woche","2000","(noch) kein Abschluss","Laendlicher Raum","","","",""
"Mindestens einmal die Woche","2000","Hauptschule","Staedtischer Raum","","","",""
"Mindestens einmal die Woche","2000","Hauptschule","Laendlicher Raum","","","",""
"Mindestens einmal die Woche","2000","Realschule","Staedtischer Raum","","","",""
"Mindestens einmal die Woche","2000","Realschule","Laendlicher Raum","","","",""
"Mindestens einmal die Woche","2000","(Fach-)Abitur","Staedtischer Raum","","","",""
"Mindestens einmal die Woche","2000","(Fach-)Abitur","Laendlicher Raum","","","",""
"Mindestens einmal die Woche","2000","AkademikerIn","Staedtischer Raum","","","",""
"Mindestens einmal die Woche","2000","AkademikerIn","Laendlicher Raum","","","",""
"Fast nie oder nie","2001","(noch) kein Abschluss","Staedtischer Raum","267","0.434275935181129","0.394779707989806","0.473772162372453"
"Fast nie oder nie","2001","(noch) kein Abschluss","Laendlicher Raum","98","0.41928831897974","0.358960421176023","0.479616216783457"
"Fast nie oder nie","2001","Hauptschule","Staedtischer Raum","3856","0.64088307513357","0.628764343075252","0.653001807191888"
"Fast nie oder nie","2001","Hauptschule","Laendlicher Raum","2245","0.694625415272739","0.678837222875141","0.710413607670336"
"Fast nie oder nie","2001","Realschule","Staedtischer Raum","1300","0.391399091387347","0.374837148800166","0.407961033974529"
"Fast nie oder nie","2001","Realschule","Laendlicher Raum","1073","0.443353977026124","0.423466534683117","0.463241419369131"
"Fast nie oder nie","2001","(Fach-)Abitur","Staedtischer Raum","564","0.344037114243691","0.321388219123921","0.366686009363461"
"Fast nie oder nie","2001","(Fach-)Abitur","Laendlicher Raum","162","0.31512682891463","0.27515885083085","0.355094806998409"
"Fast nie oder nie","2001","AkademikerIn","Staedtischer Raum","764","0.325565383287627","0.306857329630452","0.344273436944802"
"Fast nie oder nie","2001","AkademikerIn","Laendlicher Raum","454","0.407026903828384","0.378190592200682","0.435863215456087"
"Mehrmals im Jahr","2001","(noch) kein Abschluss","Staedtischer Raum","77","0.119264426745445","0.0934389328879218","0.145089920602968"
"Mehrmals im Jahr","2001","(noch) kein Abschluss","Laendlicher Raum","33","0.124353530804685","0.0840098991302608","0.164697162479108"
"Mehrmals im Jahr","2001","Hauptschule","Staedtischer Raum","768","0.126327028467986","0.117934893964311","0.134719162971661"
"Mehrmals im Jahr","2001","Hauptschule","Laendlicher Raum","403","0.116986652864728","0.105968915325666","0.12800439040379"
"Mehrmals im Jahr","2001","Realschule","Staedtischer Raum","711","0.194725185233817","0.181287694086102","0.208162676381533"
"Mehrmals im Jahr","2001","Realschule","Laendlicher Raum","537","0.211670992244218","0.195317952189045","0.228024032299392"
"Mehrmals im Jahr","2001","(Fach-)Abitur","Staedtischer Raum","332","0.19455482302819","0.175681701688629","0.213427944367751"
"Mehrmals im Jahr","2001","(Fach-)Abitur","Laendlicher Raum","113","0.204389815507574","0.169696627883107","0.239083003132041"
"Mehrmals im Jahr","2001","AkademikerIn","Staedtischer Raum","448","0.183848602838502","0.168383418504928","0.199313787172077"
"Mehrmals im Jahr","2001","AkademikerIn","Laendlicher Raum","225","0.178298045349909","0.155831251082201","0.200764839617616"
"Mindestens einmal im Monat","2001","(noch) kein Abschluss","Staedtischer Raum","31","0.0534631282016821","0.0355378314121755","0.0713884249911887"
"Mindestens einmal im Monat","2001","(noch) kein Abschluss","Laendlicher Raum","","","",""
"Mindestens einmal im Monat","2001","Hauptschule","Staedtischer Raum","266","0.0440541163831272","0.0388701790064638","0.0492380537597906"
"Mindestens einmal im Monat","2001","Hauptschule","Laendlicher Raum","140","0.0384607073079695","0.0318684707672684","0.0450529438486707"
"Mindestens einmal im Monat","2001","Realschule","Staedtischer Raum","253","0.082610079902393","0.0732683227516587","0.0919518370531274"
"Mindestens einmal im Monat","2001","Realschule","Laendlicher Raum","159","0.0643992034690514","0.0545726863899084","0.0742257205481943"
"Mindestens einmal im Monat","2001","(Fach-)Abitur","Staedtischer Raum","168","0.0941903736292296","0.0802643712697961","0.108116375988663"
"Mindestens einmal im Monat","2001","(Fach-)Abitur","Laendlicher Raum","46","0.082263097446307","0.0586242641119052","0.105901930780709"
"Mindestens einmal im Monat","2001","AkademikerIn","Staedtischer Raum","213","0.087557298288122","0.076272636516372","0.098841960059872"
"Mindestens einmal im Monat","2001","AkademikerIn","Laendlicher Raum","64","0.0538937045565153","0.0406396228933841","0.0671477862196466"
"Mindestens einmal die Woche","2001","(noch) kein Abschluss","Staedtischer Raum","230","0.392996509871744","0.354077628903926","0.431915390839561"
"Mindestens einmal die Woche","2001","(noch) kein Abschluss","Laendlicher Raum","107","0.383265616845032","0.323825378810045","0.442705854880019"
"Mindestens einmal die Woche","2001","Hauptschule","Staedtischer Raum","1130","0.188735780015317","0.178851202154594","0.19862035787604"
"Mindestens einmal die Woche","2001","Hauptschule","Laendlicher Raum","481","0.149927224554564","0.137689267206425","0.162165181902703"
"Mindestens einmal die Woche","2001","Realschule","Staedtischer Raum","1072","0.331265643476442","0.315293982387553","0.347237304565332"
"Mindestens einmal die Woche","2001","Realschule","Laendlicher Raum","628","0.280575827260606","0.262589946367539","0.298561708153674"
"Mindestens einmal die Woche","2001","(Fach-)Abitur","Staedtischer Raum","626","0.367217689098889","0.344235377932341","0.390200000265438"
"Mindestens einmal die Woche","2001","(Fach-)Abitur","Laendlicher Raum","198","0.398220258131489","0.356104476161531","0.440336040101448"
"Mindestens einmal die Woche","2001","AkademikerIn","Staedtischer Raum","985","0.403028715585749","0.383445487347351","0.422611943824146"
"Mindestens einmal die Woche","2001","AkademikerIn","Laendlicher Raum","372","0.360781346265192","0.332593790735247","0.388968901795136"
"Fast nie oder nie","2002","(noch) kein Abschluss","Staedtischer Raum","","","",""
"Fast nie oder nie","2002","(noch) kein Abschluss","Laendlicher Raum","","","",""
"Fast nie oder nie","2002","Hauptschule","Staedtischer Raum","","","",""
"Fast nie oder nie","2002","Hauptschule","Laendlicher Raum","","","",""
"Fast nie oder nie","2002","Realschule","Staedtischer Raum","","","",""
"Fast nie oder nie","2002","Realschule","Laendlicher Raum","","","",""
"Fast nie oder nie","2002","(Fach-)Abitur","Staedtischer Raum","","","",""
"Fast nie oder nie","2002","(Fach-)Abitur","Laendlicher Raum","","","",""
"Fast nie oder nie","2002","AkademikerIn","Staedtischer Raum","","","",""
"Fast nie oder nie","2002","AkademikerIn","Laendlicher Raum","","","",""
"Mehrmals im Jahr","2002","(noch) kein Abschluss","Staedtischer Raum","","","",""
"Mehrmals im Jahr","2002","(noch) kein Abschluss","Laendlicher Raum","","","",""
"Mehrmals im Jahr","2002","Hauptschule","Staedtischer Raum","","","",""
"Mehrmals im Jahr","2002","Hauptschule","Laendlicher Raum","","","",""
"Mehrmals im Jahr","2002","Realschule","Staedtischer Raum","","","",""
"Mehrmals im Jahr","2002","Realschule","Laendlicher Raum","","","",""
"Mehrmals im Jahr","2002","(Fach-)Abitur","Staedtischer Raum","","","",""
"Mehrmals im Jahr","2002","(Fach-)Abitur","Laendlicher Raum","","","",""
"Mehrmals im Jahr","2002","AkademikerIn","Staedtischer Raum","","","",""
"Mehrmals im Jahr","2002","AkademikerIn","Laendlicher Raum","","","",""
"Mindestens einmal im Monat","2002","(noch) kein Abschluss","Staedtischer Raum","","","",""
"Mindestens einmal im Monat","2002","(noch) kein Abschluss","Laendlicher Raum","","","",""
"Mindestens einmal im Monat","2002","Hauptschule","Staedtischer Raum","","","",""
"Mindestens einmal im Monat","2002","Hauptschule","Laendlicher Raum","","","",""
"Mindestens einmal im Monat","2002","Realschule","Staedtischer Raum","","","",""
"Mindestens einmal im Monat","2002","Realschule","Laendlicher Raum","","","",""
"Mindestens einmal im Monat","2002","(Fach-)Abitur","Staedtischer Raum","","","",""
"Mindestens einmal im Monat","2002","(Fach-)Abitur","Laendlicher Raum","","","",""
"Mindestens einmal im Monat","2002","AkademikerIn","Staedtischer Raum","","","",""
"Mindestens einmal im Monat","2002","AkademikerIn","Laendlicher Raum","","","",""
"Mindestens einmal die Woche","2002","(noch) kein Abschluss","Staedtischer Raum","","","",""
"Mindestens einmal die Woche","2002","(noch) kein Abschluss","Laendlicher Raum","","","",""
"Mindestens einmal die Woche","2002","Hauptschule","Staedtischer Raum","","","",""
"Mindestens einmal die Woche","2002","Hauptschule","Laendlicher Raum","","","",""
"Mindestens einmal die Woche","2002","Realschule","Staedtischer Raum","","","",""
"Mindestens einmal die Woche","2002","Realschule","Laendlicher Raum","","","",""
"Mindestens einmal die Woche","2002","(Fach-)Abitur","Staedtischer Raum","","","",""
"Mindestens einmal die Woche","2002","(Fach-)Abitur","Laendlicher Raum","","","",""
"Mindestens einmal die Woche","2002","AkademikerIn","Staedtischer Raum","","","",""
"Mindestens einmal die Woche","2002","AkademikerIn","Laendlicher Raum","","","",""
"Fast nie oder nie","2003","(noch) kein Abschluss","Staedtischer Raum","218","0.399545424041586","0.361237252003328","0.437853596079843"
"Fast nie oder nie","2003","(noch) kein Abschluss","Laendlicher Raum","78","0.352427157497999","0.294580743350466","0.410273571645533"
"Fast nie oder nie","2003","Hauptschule","Staedtischer Raum","3041","0.555965933464708","0.542800142071289","0.569131724858127"
"Fast nie oder nie","2003","Hauptschule","Laendlicher Raum","1685","0.592966790678024","0.575175047010739","0.61075853434531"
"Fast nie oder nie","2003","Realschule","Staedtischer Raum","944","0.283036797363243","0.267948122614017","0.298125472112469"
"Fast nie oder nie","2003","Realschule","Laendlicher Raum","712","0.296026010351528","0.277482162913706","0.31456985778935"
"Fast nie oder nie","2003","(Fach-)Abitur","Staedtischer Raum","427","0.256150495377295","0.236151292534496","0.276149698220094"
"Fast nie oder nie","2003","(Fach-)Abitur","Laendlicher Raum","103","0.210487346620673","0.176932975341083","0.244041717900263"
"Fast nie oder nie","2003","AkademikerIn","Staedtischer Raum","634","0.236317860349735","0.221273311027983","0.251362409671486"
"Fast nie oder nie","2003","AkademikerIn","Laendlicher Raum","290","0.243389241959959","0.219769485826586","0.267008998093333"
"Mehrmals im Jahr","2003","(noch) kein Abschluss","Staedtischer Raum","53","0.0816754752706285","0.0602558338746919","0.103095116666565"
"Mehrmals im Jahr","2003","(noch) kein Abschluss","Laendlicher Raum","38","0.165023216874787","0.120075548320489","0.209970885429084"
"Mehrmals im Jahr","2003","Hauptschule","Staedtischer Raum","893","0.16474637010622","0.154916860607045","0.174575879605395"
"Mehrmals im Jahr","2003","Hauptschule","Laendlicher Raum","485","0.154305146798188","0.141222806103809","0.167387487492567"
"Mehrmals im Jahr","2003","Realschule","Staedtischer Raum","784","0.228668304163293","0.214601197274073","0.242735411052513"
"Mehrmals im Jahr","2003","Realschule","Laendlicher Raum","633","0.271242950931497","0.253182557052547","0.289303344810448"
"Mehrmals im Jahr","2003","(Fach-)Abitur","Staedtischer Raum","340","0.192717867525172","0.174646284095159","0.210789450955184"
"Mehrmals im Jahr","2003","(Fach-)Abitur","Laendlicher Raum","130","0.203698117497078","0.170547704716452","0.236848530277704"
"Mehrmals im Jahr","2003","AkademikerIn","Staedtischer Raum","559","0.18589976508659","0.172122819182371","0.19967671099081"
"Mehrmals im Jahr","2003","AkademikerIn","Laendlicher Raum","299","0.21721689313042","0.194520544943374","0.239913241317466"
"Mindestens einmal im Monat","2003","(noch) kein Abschluss","Staedtischer Raum","32","0.0426321346014222","0.0268314380954659","0.0584328311073785"
"Mindestens einmal im Monat","2003","(noch) kein Abschluss","Laendlicher Raum","","","",""
"Mindestens einmal im Monat","2003","Hauptschule","Staedtischer Raum","307","0.0562893337096234","0.0501820623164992","0.0623966051027477"
"Mindestens einmal im Monat","2003","Hauptschule","Laendlicher Raum","160","0.0501871180941028","0.0422802669674847","0.0580939692207208"
"Mindestens einmal im Monat","2003","Realschule","Staedtischer Raum","325","0.0906182250453071","0.0810029411435856","0.100233508947029"
"Mindestens einmal im Monat","2003","Realschule","Laendlicher Raum","203","0.0883617675190708","0.0768325438268932","0.0998909912112485"
"Mindestens einmal im Monat","2003","(Fach-)Abitur","Staedtischer Raum","167","0.0946209783345616","0.0812108949943978","0.108031061674726"
"Mindestens einmal im Monat","2003","(Fach-)Abitur","Laendlicher Raum","63","0.101868829768018","0.0769718248714061","0.12676583466463"
"Mindestens einmal im Monat","2003","AkademikerIn","Staedtischer Raum","319","0.105410725557626","0.0945357362801554","0.116285714835098"
"Mindestens einmal im Monat","2003","AkademikerIn","Laendlicher Raum","113","0.0917665851650862","0.0758763806174709","0.107656789712701"
"Mindestens einmal die Woche","2003","(noch) kein Abschluss","Staedtischer Raum","325","0.476146966086364","0.437085952221617","0.51520797995111"
"Mindestens einmal die Woche","2003","(noch) kein Abschluss","Laendlicher Raum","136","0.452194219794028","0.391928096756337","0.512460342831719"
"Mindestens einmal die Woche","2003","Hauptschule","Staedtischer Raum","1230","0.222998362719449","0.211968336677595","0.234028388761303"
"Mindestens einmal die Woche","2003","Hauptschule","Laendlicher Raum","599","0.202540944429685","0.187986386548264","0.217095502311106"
"Mindestens einmal die Woche","2003","Realschule","Staedtischer Raum","1371","0.397676673428157","0.381283572489667","0.414069774366647"
"Mindestens einmal die Woche","2003","Realschule","Laendlicher Raum","780","0.344369271197904","0.325067442856554","0.363671099539253"
"Mindestens einmal die Woche","2003","(Fach-)Abitur","Staedtischer Raum","896","0.456510658762972","0.433689193618941","0.479332123907002"
"Mindestens einmal die Woche","2003","(Fach-)Abitur","Laendlicher Raum","271","0.483945706114231","0.44281155113491","0.525079861093553"
"Mindestens einmal die Woche","2003","AkademikerIn","Staedtischer Raum","1551","0.472371649006048","0.454691717981642","0.490051580030455"
"Mindestens einmal die Woche","2003","AkademikerIn","Laendlicher Raum","566","0.447627279744534","0.420258032790522","0.474996526698547"
"Fast nie oder nie","2004","(noch) kein Abschluss","Staedtischer Raum","","","",""
"Fast nie oder nie","2004","(noch) kein Abschluss","Laendlicher Raum","","","",""
"Fast nie oder nie","2004","Hauptschule","Staedtischer Raum","","","",""
"Fast nie oder nie","2004","Hauptschule","Laendlicher Raum","","","",""
"Fast nie oder nie","2004","Realschule","Staedtischer Raum","","","",""
"Fast nie oder nie","2004","Realschule","Laendlicher Raum","","","",""
"Fast nie oder nie","2004","(Fach-)Abitur","Staedtischer Raum","","","",""
"Fast nie oder nie","2004","(Fach-)Abitur","Laendlicher Raum","","","",""
"Fast nie oder nie","2004","AkademikerIn","Staedtischer Raum","","","",""
"Fast nie oder nie","2004","AkademikerIn","Laendlicher Raum","","","",""
"Mehrmals im Jahr","2004","(noch) kein Abschluss","Staedtischer Raum","","","",""
"Mehrmals im Jahr","2004","(noch) kein Abschluss","Laendlicher Raum","","","",""
"Mehrmals im Jahr","2004","Hauptschule","Staedtischer Raum","","","",""
"Mehrmals im Jahr","2004","Hauptschule","Laendlicher Raum","","","",""
"Mehrmals im Jahr","2004","Realschule","Staedtischer Raum","","","",""
"Mehrmals im Jahr","2004","Realschule","Laendlicher Raum","","","",""
"Mehrmals im Jahr","2004","(Fach-)Abitur","Staedtischer Raum","","","",""
"Mehrmals im Jahr","2004","(Fach-)Abitur","Laendlicher Raum","","","",""
"Mehrmals im Jahr","2004","AkademikerIn","Staedtischer Raum","","","",""
"Mehrmals im Jahr","2004","AkademikerIn","Laendlicher Raum","","","",""
"Mindestens einmal im Monat","2004","(noch) kein Abschluss","Staedtischer Raum","","","",""
"Mindestens einmal im Monat","2004","(noch) kein Abschluss","Laendlicher Raum","","","",""
"Mindestens einmal im Monat","2004","Hauptschule","Staedtischer Raum","","","",""
"Mindestens einmal im Monat","2004","Hauptschule","Laendlicher Raum","","","",""
"Mindestens einmal im Monat","2004","Realschule","Staedtischer Raum","","","",""
"Mindestens einmal im Monat","2004","Realschule","Laendlicher Raum","","","",""
