"m11104","year","bildungsniveau","sampreg","n","percent","lower_confidence_percent","upper_confidence_percent"
"Fast nie oder nie","1999","AkademikerIn","Westdeutschland","279","","",""
"Fast nie oder nie","1999","AkademikerIn","Ostdeutschland","406","0.518910937297417","0.485282296142333","0.552539578452501"
"Mehrmals im Jahr","1999","(noch) kein Abschluss","Westdeutschland","96","0.153750380285838","0.126252152584239","0.181248607987438"
"Mehrmals im Jahr","1999","(noch) kein Abschluss","Ostdeutschland","30","0.251056138897074","0.175040466773745","0.327071811020403"
"Mehrmals im Jahr","1999","Hauptschule","Westdeutschland","851","0.162298984665156","0.151889553581217","0.172708415749094"
"Mehrmals im Jahr","1999","Hauptschule","Ostdeutschland","130","","",""
"Mehrmals im Jahr","1999","Realschule","Westdeutschland","474","0.219684338307682","0.201424402304915","0.237944274310448"
"Mehrmals im Jahr","1999","Realschule","Ostdeutschland","373","0.278163352162091","0.254581425742005","0.301745278582176"
"Mehrmals im Jahr","1999","(Fach-)Abitur","Westdeutschland","240","","",""
"Mehrmals im Jahr","1999","(Fach-)Abitur","Ostdeutschland","53","0.283981848858581","0.21969465102646","0.348269046690702"
"Mehrmals im Jahr","1999","AkademikerIn","Westdeutschland","235","","",""
"Mehrmals im Jahr","1999","AkademikerIn","Ostdeutschland","202","","",""
"Mindestens einmal im Monat","1999","(noch) kein Abschluss","Westdeutschland","28","","",""
"Mindestens einmal im Monat","1999","(noch) kein Abschluss","Ostdeutschland","14","","",""
"Mindestens einmal im Monat","1999","Hauptschule","Westdeutschland","289","","",""
"Mindestens einmal im Monat","1999","Hauptschule","Ostdeutschland","28","","",""
"Mindestens einmal im Monat","1999","Realschule","Westdeutschland","166","","",""
"Mindestens einmal im Monat","1999","Realschule","Ostdeutschland","86","0.0645521331562905","0.0516198574720015","0.0774844088405794"
"Mindestens einmal im Monat","1999","(Fach-)Abitur","Westdeutschland","94","0.0892662267689809","0.0709804268767409","0.107552026661221"
"Mindestens einmal im Monat","1999","(Fach-)Abitur","Ostdeutschland","20","","",""
"Mindestens einmal im Monat","1999","AkademikerIn","Westdeutschland","105","","",""
"Mindestens einmal im Monat","1999","AkademikerIn","Ostdeutschland","53","0.0610600404281196","0.0449443981108329","0.0771756827454062"
"Mindestens einmal die Woche","1999","(noch) kein Abschluss","Westdeutschland","150","","",""
"Mindestens einmal die Woche","1999","(noch) kein Abschluss","Ostdeutschland","54","0.436357096140894","0.349417798395143","0.523296393886645"
"Mindestens einmal die Woche","1999","Hauptschule","Westdeutschland","862","0.182932686964979","0.172018305036784","0.193847068893174"
"Mindestens einmal die Woche","1999","Hauptschule","Ostdeutschland","80","0.069752554321058","0.0549070112392284","0.0845980974028877"
"Mindestens einmal die Woche","1999","Realschule","Westdeutschland","711","0.357846685541027","0.336705350696004","0.378988020386049"
"Mindestens einmal die Woche","1999","Realschule","Ostdeutschland","262","","",""
"Mindestens einmal die Woche","1999","(Fach-)Abitur","Westdeutschland","334","0.379283648910083","0.348166248658776","0.410401049161391"
"Mindestens einmal die Woche","1999","(Fach-)Abitur","Ostdeutschland","63","0.354832681850429","0.286619992002113","0.423045371698746"
"Mindestens einmal die Woche","1999","AkademikerIn","Westdeutschland","472","0.451773468585937","0.422242608115512","0.481304329056363"
"Mindestens einmal die Woche","1999","AkademikerIn","Ostdeutschland","187","","",""
"Fast nie oder nie","2000","(noch) kein Abschluss","Westdeutschland","","","",""
"Fast nie oder nie","2000","(noch) kein Abschluss","Ostdeutschland","","","",""
"Fast nie oder nie","2000","Hauptschule","Westdeutschland","","","",""
"Fast nie oder nie","2000","Hauptschule","Ostdeutschland","","","",""
"Fast nie oder nie","2000","Realschule","Westdeutschland","","","",""
"Fast nie oder nie","2000","Realschule","Ostdeutschland","","","",""
"Fast nie oder nie","2000","(Fach-)Abitur","Westdeutschland","","","",""
"Fast nie oder nie","2000","(Fach-)Abitur","Ostdeutschland","","","",""
"Fast nie oder nie","2000","AkademikerIn","Westdeutschland","","","",""
"Fast nie oder nie","2000","AkademikerIn","Ostdeutschland","","","",""
"Mehrmals im Jahr","2000","(noch) kein Abschluss","Westdeutschland","","","",""
"Mehrmals im Jahr","2000","(noch) kein Abschluss","Ostdeutschland","","","",""
"Mehrmals im Jahr","2000","Hauptschule","Westdeutschland","","","",""
"Mehrmals im Jahr","2000","Hauptschule","Ostdeutschland","","","",""
"Mehrmals im Jahr","2000","Realschule","Westdeutschland","","","",""
"Mehrmals im Jahr","2000","Realschule","Ostdeutschland","","","",""
"Mehrmals im Jahr","2000","(Fach-)Abitur","Westdeutschland","","","",""
"Mehrmals im Jahr","2000","(Fach-)Abitur","Ostdeutschland","","","",""
"Mehrmals im Jahr","2000","AkademikerIn","Westdeutschland","","","",""
"Mehrmals im Jahr","2000","AkademikerIn","Ostdeutschland","","","",""
"Mindestens einmal im Monat","2000","(noch) kein Abschluss","Westdeutschland","","","",""
"Mindestens einmal im Monat","2000","(noch) kein Abschluss","Ostdeutschland","","","",""
"Mindestens einmal im Monat","2000","Hauptschule","Westdeutschland","","","",""
"Mindestens einmal im Monat","2000","Hauptschule","Ostdeutschland","","","",""
"Mindestens einmal im Monat","2000","Realschule","Westdeutschland","","","",""
"Mindestens einmal im Monat","2000","Realschule","Ostdeutschland","","","",""
"Mindestens einmal im Monat","2000","(Fach-)Abitur","Westdeutschland","","","",""
"Mindestens einmal im Monat","2000","(Fach-)Abitur","Ostdeutschland","","","",""
"Mindestens einmal im Monat","2000","AkademikerIn","Westdeutschland","","","",""
"Mindestens einmal im Monat","2000","AkademikerIn","Ostdeutschland","","","",""
"Mindestens einmal die Woche","2000","(noch) kein Abschluss","Westdeutschland","","","",""
"Mindestens einmal die Woche","2000","(noch) kein Abschluss","Ostdeutschland","","","",""
"Mindestens einmal die Woche","2000","Hauptschule","Westdeutschland","","","",""
"Mindestens einmal die Woche","2000","Hauptschule","Ostdeutschland","","","",""
"Mindestens einmal die Woche","2000","Realschule","Westdeutschland","","","",""
"Mindestens einmal die Woche","2000","Realschule","Ostdeutschland","","","",""
"Mindestens einmal die Woche","2000","(Fach-)Abitur","Westdeutschland","","","",""
"Mindestens einmal die Woche","2000","(Fach-)Abitur","Ostdeutschland","","","",""
"Mindestens einmal die Woche","2000","AkademikerIn","Westdeutschland","","","",""
"Mindestens einmal die Woche","2000","AkademikerIn","Ostdeutschland","","","",""
"Fast nie oder nie","2001","(noch) kein Abschluss","Westdeutschland","311","0.450190244027242","0.413014631542876","0.487365856511607"
"Fast nie oder nie","2001","(noch) kein Abschluss","Ostdeutschland","54","0.321755387115276","0.252344186447036","0.391166587783516"
"Fast nie oder nie","2001","Hauptschule","Westdeutschland","4838","0.633799101147268","0.623043345580376","0.64455485671416"
"Fast nie oder nie","2001","Hauptschule","Ostdeutschland","1263","","",""
"Fast nie oder nie","2001","Realschule","Westdeutschland","1329","","",""
"Fast nie oder nie","2001","Realschule","Ostdeutschland","1044","","",""
"Fast nie oder nie","2001","(Fach-)Abitur","Westdeutschland","623","0.341651679136843","0.320110082051831","0.363193276221855"
"Fast nie oder nie","2001","(Fach-)Abitur","Ostdeutschland","103","","",""
"Fast nie oder nie","2001","AkademikerIn","Westdeutschland","699","0.31056296365292","0.291697379620282","0.329428547685558"
"Fast nie oder nie","2001","AkademikerIn","Ostdeutschland","519","0.454104502161633","0.426097191558779","0.482111812764487"
"Mehrmals im Jahr","2001","(noch) kein Abschluss","Westdeutschland","86","0.119003036922617","0.0948083448117472","0.143197729033486"
"Mehrmals im Jahr","2001","(noch) kein Abschluss","Ostdeutschland","24","","",""
"Mehrmals im Jahr","2001","Hauptschule","Westdeutschland","1026","","",""
"Mehrmals im Jahr","2001","Hauptschule","Ostdeutschland","145","","",""
"Mehrmals im Jahr","2001","Realschule","Westdeutschland","760","0.193141822176878","0.180387395353682","0.205896249000073"
"Mehrmals im Jahr","2001","Realschule","Ostdeutschland","488","0.221496849482764","0.203534316433067","0.239459382532462"
"Mehrmals im Jahr","2001","(Fach-)Abitur","Westdeutschland","370","0.198383413080916","0.180270250759333","0.216496575402498"
"Mehrmals im Jahr","2001","(Fach-)Abitur","Ostdeutschland","75","0.181770503054685","0.141193251811069","0.2223477542983"
"Mehrmals im Jahr","2001","AkademikerIn","Westdeutschland","414","0.174481027186212","0.159007627189216","0.189954427183208"
"Mehrmals im Jahr","2001","AkademikerIn","Ostdeutschland","259","","",""
"Mindestens einmal im Monat","2001","(noch) kein Abschluss","Westdeutschland","37","0.0528735790042401","0.0361520031921407","0.0695951548163396"
"Mindestens einmal im Monat","2001","(noch) kein Abschluss","Ostdeutschland","13","","",""
"Mindestens einmal im Monat","2001","Hauptschule","Westdeutschland","371","0.0461505168389124","0.0414663363539804","0.0508346973238444"
"Mindestens einmal im Monat","2001","Hauptschule","Ostdeutschland","35","0.0173692825857302","0.0109315792429342","0.0238069859285262"
"Mindestens einmal im Monat","2001","Realschule","Westdeutschland","292","","",""
"Mindestens einmal im Monat","2001","Realschule","Ostdeutschland","120","","",""
"Mindestens einmal im Monat","2001","(Fach-)Abitur","Westdeutschland","182","","",""
"Mindestens einmal im Monat","2001","(Fach-)Abitur","Ostdeutschland","32","0.0929319308238589","0.0623837204051094","0.123480141242608"
"Mindestens einmal im Monat","2001","AkademikerIn","Westdeutschland","198","","",""
"Mindestens einmal im Monat","2001","AkademikerIn","Ostdeutschland","79","0.0577272211310454","0.0446077177388615","0.0708467245232294"
"Mindestens einmal die Woche","2001","(noch) kein Abschluss","Westdeutschland","254","","",""
"Mindestens einmal die Woche","2001","(noch) kein Abschluss","Ostdeutschland","83","0.458370194397873","0.384335902070419","0.532404486725328"
"Mindestens einmal die Woche","2001","Hauptschule","Westdeutschland","1472","","",""
"Mindestens einmal die Woche","2001","Hauptschule","Ostdeutschland","139","","",""
"Mindestens einmal die Woche","2001","Realschule","Westdeutschland","1299","","",""
"Mindestens einmal die Woche","2001","Realschule","Ostdeutschland","401","0.208414635393929","0.190844844174542","0.225984426613315"
"Mindestens einmal die Woche","2001","(Fach-)Abitur","Westdeutschland","687","0.368393600422948","0.346483843860985","0.390303356984911"
"Mindestens einmal die Woche","2001","(Fach-)Abitur","Ostdeutschland","137","","",""
"Mindestens einmal die Woche","2001","AkademikerIn","Westdeutschland","1000","","",""
"Mindestens einmal die Woche","2001","AkademikerIn","Ostdeutschland","357","0.283391025353043","0.258041320023704","0.308740730682382"
"Fast nie oder nie","2002","(noch) kein Abschluss","Westdeutschland","","","",""
"Fast nie oder nie","2002","(noch) kein Abschluss","Ostdeutschland","","","",""
"Fast nie oder nie","2002","Hauptschule","Westdeutschland","","","",""
"Fast nie oder nie","2002","Hauptschule","Ostdeutschland","","","",""
"Fast nie oder nie","2002","Realschule","Westdeutschland","","","",""
"Fast nie oder nie","2002","Realschule","Ostdeutschland","","","",""
"Fast nie oder nie","2002","(Fach-)Abitur","Westdeutschland","","","",""
"Fast nie oder nie","2002","(Fach-)Abitur","Ostdeutschland","","","",""
"Fast nie oder nie","2002","AkademikerIn","Westdeutschland","","","",""
"Fast nie oder nie","2002","AkademikerIn","Ostdeutschland","","","",""
"Mehrmals im Jahr","2002","(noch) kein Abschluss","Westdeutschland","","","",""
"Mehrmals im Jahr","2002","(noch) kein Abschluss","Ostdeutschland","","","",""
"Mehrmals im Jahr","2002","Hauptschule","Westdeutschland","","","",""
"Mehrmals im Jahr","2002","Hauptschule","Ostdeutschland","","","",""
"Mehrmals im Jahr","2002","Realschule","Westdeutschland","","","",""
"Mehrmals im Jahr","2002","Realschule","Ostdeutschland","","","",""
"Mehrmals im Jahr","2002","(Fach-)Abitur","Westdeutschland","","","",""
"Mehrmals im Jahr","2002","(Fach-)Abitur","Ostdeutschland","","","",""
"Mehrmals im Jahr","2002","AkademikerIn","Westdeutschland","","","",""
"Mehrmals im Jahr","2002","AkademikerIn","Ostdeutschland","","","",""
"Mindestens einmal im Monat","2002","(noch) kein Abschluss","Westdeutschland","","","",""
"Mindestens einmal im Monat","2002","(noch) kein Abschluss","Ostdeutschland","","","",""
"Mindestens einmal im Monat","2002","Hauptschule","Westdeutschland","","","",""
"Mindestens einmal im Monat","2002","Hauptschule","Ostdeutschland","","","",""
"Mindestens einmal im Monat","2002","Realschule","Westdeutschland","","","",""
"Mindestens einmal im Monat","2002","Realschule","Ostdeutschland","","","",""
"Mindestens einmal im Monat","2002","(Fach-)Abitur","Westdeutschland","","","",""
"Mindestens einmal im Monat","2002","(Fach-)Abitur","Ostdeutschland","","","",""
"Mindestens einmal im Monat","2002","AkademikerIn","Westdeutschland","","","",""
"Mindestens einmal im Monat","2002","AkademikerIn","Ostdeutschland","","","",""
"Mindestens einmal die Woche","2002","(noch) kein Abschluss","Westdeutschland","","","",""
"Mindestens einmal die Woche","2002","(noch) kein Abschluss","Ostdeutschland","","","",""
"Mindestens einmal die Woche","2002","Hauptschule","Westdeutschland","","","",""
"Mindestens einmal die Woche","2002","Hauptschule","Ostdeutschland","","","",""
"Mindestens einmal die Woche","2002","Realschule","Westdeutschland","","","",""
"Mindestens einmal die Woche","2002","Realschule","Ostdeutschland","","","",""
"Mindestens einmal die Woche","2002","(Fach-)Abitur","Westdeutschland","","","",""
"Mindestens einmal die Woche","2002","(Fach-)Abitur","Ostdeutschland","","","",""
"Mindestens einmal die Woche","2002","AkademikerIn","Westdeutschland","","","",""
"Mindestens einmal die Woche","2002","AkademikerIn","Ostdeutschland","","","",""
"Fast nie oder nie","2003","(noch) kein Abschluss","Westdeutschland","255","","",""
"Fast nie oder nie","2003","(noch) kein Abschluss","Ostdeutschland","41","0.246958555373996","0.184648138483587","0.309268972264405"
"Fast nie oder nie","2003","Hauptschule","Westdeutschland","3729","0.545516852912373","0.53382487022709","0.557208835597655"
"Fast nie oder nie","2003","Hauptschule","Ostdeutschland","997","0.716743966242395","0.693414940437888","0.740072992046902"
"Fast nie oder nie","2003","Realschule","Westdeutschland","937","0.263786310035102","0.249694863916935","0.277877756153268"
"Fast nie oder nie","2003","Realschule","Ostdeutschland","719","0.347329691347881","0.326436993461929","0.368222389233833"
"Fast nie oder nie","2003","(Fach-)Abitur","Westdeutschland","468","0.252277474568555","0.233374785738924","0.271180163398185"
"Fast nie oder nie","2003","(Fach-)Abitur","Ostdeutschland","62","0.19905982524916","0.158319287578338","0.239800362919982"
"Fast nie oder nie","2003","AkademikerIn","Westdeutschland","613","0.227124102696713","0.212247685200044","0.242000520193381"
"Fast nie oder nie","2003","AkademikerIn","Ostdeutschland","311","0.271228789767544","0.246910721345559","0.295546858189529"
"Mehrmals im Jahr","2003","(noch) kein Abschluss","Westdeutschland","56","0.0852911412513092","0.0646877293085164","0.105894553194102"
"Mehrmals im Jahr","2003","(noch) kein Abschluss","Ostdeutschland","35","0.207174920314257","0.148615541699929","0.265734298928584"
"Mehrmals im Jahr","2003","Hauptschule","Westdeutschland","1183","","",""
"Mehrmals im Jahr","2003","Hauptschule","Ostdeutschland","195","","",""
"Mehrmals im Jahr","2003","Realschule","Westdeutschland","853","0.230708387837764","0.217237237456165","0.244179538219363"
"Mehrmals im Jahr","2003","Realschule","Ostdeutschland","564","0.279035830983998","0.259354091953201","0.298717570014794"
"Mehrmals im Jahr","2003","(Fach-)Abitur","Westdeutschland","384","0.193847383389485","0.176642460866958","0.211052305912013"
"Mehrmals im Jahr","2003","(Fach-)Abitur","Ostdeutschland","86","0.204833676156578","0.163655739890021","0.246011612423134"
"Mehrmals im Jahr","2003","AkademikerIn","Westdeutschland","537","0.177310006227689","0.163748853908972","0.190871158546406"
"Mehrmals im Jahr","2003","AkademikerIn","Ostdeutschland","321","0.245086391792207","0.22155899888488","0.268613784699535"
"Mindestens einmal im Monat","2003","(noch) kein Abschluss","Westdeutschland","31","0.0343677278572254","0.0209299630159352","0.0478054926985156"
"Mindestens einmal im Monat","2003","(noch) kein Abschluss","Ostdeutschland","11","","",""
"Mindestens einmal im Monat","2003","Hauptschule","Westdeutschland","417","0.0577814584575375","0.0523025346784488","0.0632603822366263"
"Mindestens einmal im Monat","2003","Hauptschule","Ostdeutschland","50","0.0312741502099383","0.0222622121300212","0.0402860882898554"
"Mindestens einmal im Monat","2003","Realschule","Westdeutschland","364","0.0929380722126026","0.0836539084421812","0.102222235983024"
"Mindestens einmal im Monat","2003","Realschule","Ostdeutschland","164","","",""
"Mindestens einmal im Monat","2003","(Fach-)Abitur","Westdeutschland","187","","",""
"Mindestens einmal im Monat","2003","(Fach-)Abitur","Ostdeutschland","43","0.116930166076924","0.0841436163874363","0.149716715766412"
"Mindestens einmal im Monat","2003","AkademikerIn","Westdeutschland","305","0.104360380990873","0.0935049682641534","0.115215793717593"
"Mindestens einmal im Monat","2003","AkademikerIn","Ostdeutschland","127","","",""
"Mindestens einmal die Woche","2003","(noch) kein Abschluss","Westdeutschland","364","0.468069287492554","0.431262463326545","0.504876111658563"
"Mindestens einmal die Woche","2003","(noch) kein Abschluss","Ostdeutschland","97","0.478984353926752","0.406802966446567","0.551165741406937"
"Mindestens einmal die Woche","2003","Hauptschule","Westdeutschland","1638","","",""
"Mindestens einmal die Woche","2003","Hauptschule","Ostdeutschland","191","","",""
"Mindestens einmal die Woche","2003","Realschule","Westdeutschland","1603","","",""
"Mindestens einmal die Woche","2003","Realschule","Ostdeutschland","548","0.291663282675647","0.271718128489385","0.311608436861908"
"Mindestens einmal die Woche","2003","(Fach-)Abitur","Westdeutschland","989","0.46026792574384","0.438575476738102","0.481960374749577"
"Mindestens einmal die Woche","2003","(Fach-)Abitur","Ostdeutschland","178","","",""
"Mindestens einmal die Woche","2003","AkademikerIn","Westdeutschland","1592","","",""
"Mindestens einmal die Woche","2003","AkademikerIn","Ostdeutschland","525","0.389824893385531","0.363148469702426","0.416501317068636"
"Fast nie oder nie","2004","(noch) kein Abschluss","Westdeutschland","","","",""
"Fast nie oder nie","2004","(noch) kein Abschluss","Ostdeutschland","","","",""
"Fast nie oder nie","2004","Hauptschule","Westdeutschland","","","",""
"Fast nie oder nie","2004","Hauptschule","Ostdeutschland","","","",""
"Fast nie oder nie","2004","Realschule","Westdeutschland","","","",""
"Fast nie oder nie","2004","Realschule","Ostdeutschland","","","",""
"Fast nie oder nie","2004","(Fach-)Abitur","Westdeutschland","","","",""
"Fast nie oder nie","2004","(Fach-)Abitur","Ostdeutschland","","","",""
"Fast nie oder nie","2004","AkademikerIn","Westdeutschland","","","",""
"Fast nie oder nie","2004","AkademikerIn","Ostdeutschland","","","",""
"Mehrmals im Jahr","2004","(noch) kein Abschluss","Westdeutschland","","","",""
"Mehrmals im Jahr","2004","(noch) kein Abschluss","Ostdeutschland","","","",""
"Mehrmals im Jahr","2004","Hauptschule","Westdeutschland","","","",""
"Mehrmals im Jahr","2004","Hauptschule","Ostdeutschland","","","",""
"Mehrmals im Jahr","2004","Realschule","Westdeutschland","","","",""
"Mehrmals im Jahr","2004","Realschule","Ostdeutschland","","","",""
"Mehrmals im Jahr","2004","(Fach-)Abitur","Westdeutschland","","","",""
"Mehrmals im Jahr","2004","(Fach-)Abitur","Ostdeutschland","","","",""
"Mehrmals im Jahr","2004","AkademikerIn","Westdeutschland","","","",""
"Mehrmals im Jahr","2004","AkademikerIn","Ostdeutschland","","","",""
"Mindestens einmal im Monat","2004","(noch) kein Abschluss","Westdeutschland","","","",""
"Mindestens einmal im Monat","2004","(noch) kein Abschluss","Ostdeutschland","","","",""
"Mindestens einmal im Monat","2004","Hauptschule","Westdeutschland","","","",""
"Mindestens einmal im Monat","2004","Hauptschule","Ostdeutschland","","","",""
"Mindestens einmal im Monat","2004","Realschule","Westdeutschland","","","",""
"Mindestens einmal im Monat","2004","Realschule","Ostdeutschland","","","",""
"Mindestens einmal im Monat","2004","(Fach-)Abitur","Westdeutschland","","","",""
"Mindestens einmal im Monat","2004","(Fach-)Abitur","Ostdeutschland","","","",""
"Mindestens einmal im Monat","2004","AkademikerIn","Westdeutschland","","","",""
"Mindestens einmal im Monat","2004","AkademikerIn","Ostdeutschland","","","",""
"Mindestens einmal die Woche","2004","(noch) kein Abschluss","Westdeutschland","","","",""
"Mindestens einmal die Woche","2004","(noch) kein Abschluss","Ostdeutschland","","","",""
"Mindestens einmal die Woche","2004","Hauptschule","Westdeutschland","","","",""
"Mindestens einmal die Woche","2004","Hauptschule","Ostdeutschland","","","",""
"Mindestens einmal die Woche","2004","Realschule","Westdeutschland","","","",""
"Mindestens einmal die Woche","2004","Realschule","Ostdeutschland","","","",""
"Mindestens einmal die Woche","2004","(Fach-)Abitur","Westdeutschland","","","",""
"Mindestens einmal die Woche","2004","(Fach-)Abitur","Ostdeutschland","","","",""
"Mindestens einmal die Woche","2004","AkademikerIn","Westdeutschland","","","",""
"Mindestens einmal die Woche","2004","AkademikerIn","Ostdeutschland","","","",""
"Fast nie oder nie","2005","(noch) kein Abschluss","Westdeutschland","236","","",""
"Fast nie oder nie","2005","(noch) kein Abschluss","Ostdeutschland","41","0.300571294627596","0.230822047514399","0.370320541740793"
"Fast nie oder nie","2005","Hauptschule","Westdeutschland","3526","0.572374860356334","0.560097717887234","0.584652002825433"
"Fast nie oder nie","2005","Hauptschule","Ostdeutschland","912","0.709491062981691","0.684610166057211","0.73437195990617"
"Fast nie oder nie","2005","Realschule","Westdeutschland","1041","","",""
"Fast nie oder nie","2005","Realschule","Ostdeutschland","806","0.455445049280178","0.432659006685205","0.47823109187515"
"Fast nie oder nie","2005","(Fach-)Abitur","Westdeutschland","463","0.270244255096272","0.250212726445462","0.290275783747081"
"Fast nie oder nie","2005","(Fach-)Abitur","Ostdeutschland","95","0.257448621416009","0.214275990038236","0.300621252793783"
"Fast nie oder nie","2005","AkademikerIn","Westdeutschland","676","0.249617052173435","0.233859908182761","0.26537419616411"
"Fast nie oder nie","2005","AkademikerIn","Ostdeutschland","411","0.358617218452912","0.331998381167347","0.385236055738478"
"Mehrmals im Jahr","2005","(noch) kein Abschluss","Westdeutschland","94","0.141089599673085","0.115922923970126","0.166256275376044"
"Mehrmals im Jahr","2005","(noch) kein Abschluss","Ostdeutschland","29","","",""
"Mehrmals im Jahr","2005","Hauptschule","Westdeutschland","969","0.153545365560762","0.144599021306774","0.162491709814749"
"Mehrmals im Jahr","2005","Hauptschule","Ostdeutschland","156","","",""
"Mehrmals im Jahr","2005","Realschule","Westdeutschland","750","0.211132540870171","0.197631285843591","0.22463379589675"
"Mehrmals im Jahr","2005","Realschule","Ostdeutschland","505","0.263219833103398","0.243070609110914","0.283369057095883"
"Mehrmals im Jahr","2005","(Fach-)Abitur","Westdeutschland","372","0.200714941122869","0.18264786832017","0.218782013925568"
"Mehrmals im Jahr","2005","(Fach-)Abitur","Ostdeutschland","106","","",""
"Mehrmals im Jahr","2005","AkademikerIn","Westdeutschland","526","0.184392548925382","0.170273313600106","0.198511784250659"
"Mehrmals im Jahr","2005","AkademikerIn","Ostdeutschland","279","","",""
"Mindestens einmal im Monat","2005","(noch) kein Abschluss","Westdeutschland","53","0.0619697068523054","0.0445394986685558","0.0793999150360551"
"Mindestens einmal im Monat","2005","(noch) kein Abschluss","Ostdeutschland","11","","",""
"Mindestens einmal im Monat","2005","Hauptschule","Westdeutschland","360","0.0592613064360794","0.0534020093304111","0.0651206035417478"
"Mindestens einmal im Monat","2005","Hauptschule","Ostdeutschland","57","0.041155286653322","0.0302684984682824","0.0520420748383615"
"Mindestens einmal im Monat","2005","Realschule","Westdeutschland","310","0.0908387390870016","0.0813315847861847","0.100345893387818"
"Mindestens einmal im Monat","2005","Realschule","Ostdeutschland","129","","",""
"Mindestens einmal im Monat","2005","(Fach-)Abitur","Westdeutschland","212","","",""
"Mindestens einmal im Monat","2005","(Fach-)Abitur","Ostdeutschland","45","0.119850184402031","0.0877802822725344","0.151920086531528"
"Mindestens einmal im Monat","2005","AkademikerIn","Westdeutschland","283","","",""
"Mindestens einmal im Monat","2005","AkademikerIn","Ostdeutschland","117","","",""
"Mindestens einmal die Woche","2005","(noch) kein Abschluss","Westdeutschland","352","0.424640996598562","0.388906732858849","0.460375260338274"
"Mindestens einmal die Woche","2005","(noch) kein Abschluss","Ostdeutschland","85","0.440407572179406","0.364888377463717","0.515926766895095"
"Mindestens einmal die Woche","2005","Hauptschule","Westdeutschland","1383","","",""
"Mindestens einmal die Woche","2005","Hauptschule","Ostdeutschland","154","","",""
"Mindestens einmal die Woche","2005","Realschule","Westdeutschland","1409","","",""
"Mindestens einmal die Woche","2005","Realschule","Ostdeutschland","395","0.212241217139172","0.193532606033492","0.230949828244853"
"Mindestens einmal die Woche","2005","(Fach-)Abitur","Westdeutschland","841","0.408837010673656","0.386661388353097","0.431012632994215"
"Mindestens einmal die Woche","2005","(Fach-)Abitur","Ostdeutschland","148","","",""
"Mindestens einmal die Woche","2005","AkademikerIn","Westdeutschland","1413","","",""
"Mindestens einmal die Woche","2005","AkademikerIn","Ostdeutschland","440","0.332416345902575","0.306270126748473","0.358562565056678"
"Fast nie oder nie","2006","(noch) kein Abschluss","Westdeutschland","","","",""
"Fast nie oder nie","2006","(noch) kein Abschluss","Ostdeutschland","","","",""
"Fast nie oder nie","2006","Hauptschule","Westdeutschland","","","",""
"Fast nie oder nie","2006","Hauptschule","Ostdeutschland","","","",""
"Fast nie oder nie","2006","Realschule","Westdeutschland","","","",""
"Fast nie oder nie","2006","Realschule","Ostdeutschland","","","",""
"Fast nie oder nie","2006","(Fach-)Abitur","Westdeutschland","","","",""
"Fast nie oder nie","2006","(Fach-)Abitur","Ostdeutschland","","","",""
"Fast nie oder nie","2006","AkademikerIn","Westdeutschland","","","",""
"Fast nie oder nie","2006","AkademikerIn","Ostdeutschland","","","",""
"Mehrmals im Jahr","2006","(noch) kein Abschluss","Westdeutschland","","","",""
"Mehrmals im Jahr","2006","(noch) kein Abschluss","Ostdeutschland","","","",""
"Mehrmals im Jahr","2006","Hauptschule","Westdeutschland","","","",""
"Mehrmals im Jahr","2006","Hauptschule","Ostdeutschland","","","",""
"Mehrmals im Jahr","2006","Realschule","Westdeutschland","","","",""
"Mehrmals im Jahr","2006","Realschule","Ostdeutschland","","","",""
"Mehrmals im Jahr","2006","(Fach-)Abitur","Westdeutschland","","","",""
"Mehrmals im Jahr","2006","(Fach-)Abitur","Ostdeutschland","","","",""
"Mehrmals im Jahr","2006","AkademikerIn","Westdeutschland","","","",""
"Mehrmals im Jahr","2006","AkademikerIn","Ostdeutschland","","","",""
"Mindestens einmal im Monat","2006","(noch) kein Abschluss","Westdeutschland","","","",""
"Mindestens einmal im Monat","2006","(noch) kein Abschluss","Ostdeutschland","","","",""
"Mindestens einmal im Monat","2006","Hauptschule","Westdeutschland","","","",""
"Mindestens einmal im Monat","2006","Hauptschule","Ostdeutschland","","","",""
"Mindestens einmal im Monat","2006","Realschule","Westdeutschland","","","",""
"Mindestens einmal im Monat","2006","Realschule","Ostdeutschland","","","",""
"Mindestens einmal im Monat","2006","(Fach-)Abitur","Westdeutschland","","","",""
"Mindestens einmal im Monat","2006","(Fach-)Abitur","Ostdeutschland","","","",""
"Mindestens einmal im Monat","2006","AkademikerIn","Westdeutschland","","","",""
"Mindestens einmal im Monat","2006","AkademikerIn","Ostdeutschland","","","",""
"Mindestens einmal die Woche","2006","(noch) kein Abschluss","Westdeutschland","","","",""
"Mindestens einmal die Woche","2006","(noch) kein Abschluss","Ostdeutschland","","","",""
"Mindestens einmal die Woche","2006","Hauptschule","Westdeutschland","","","",""
"Mindestens einmal die Woche","2006","Hauptschule","Ostdeutschland","","","",""
"Mindestens einmal die Woche","2006","Realschule","Westdeutschland","","","",""
"Mindestens einmal die Woche","2006","Realschule","Ostdeutschland","","","",""
"Mindestens einmal die Woche","2006","(Fach-)Abitur","Westdeutschland","","","",""
"Mindestens einmal die Woche","2006","(Fach-)Abitur","Ostdeutschland","","","",""
