"m11104","year","bildungsniveau","sex","n","percent","lower_confidence","upper_confidence"
"Fast nie oder nie","1991","AkademikerIn","weiblich","","","",""
"Mehrmals im Jahr","1991","(noch) kein Abschluss","maennlich","","","",""
"Mehrmals im Jahr","1991","(noch) kein Abschluss","weiblich","","","",""
"Mehrmals im Jahr","1991","Hauptschule","maennlich","","","",""
"Mehrmals im Jahr","1991","Hauptschule","weiblich","","","",""
"Mehrmals im Jahr","1991","Realschule","maennlich","","","",""
"Mehrmals im Jahr","1991","Realschule","weiblich","","","",""
"Mehrmals im Jahr","1991","(Fach-)Abitur","maennlich","","","",""
"Mehrmals im Jahr","1991","(Fach-)Abitur","weiblich","","","",""
"Mehrmals im Jahr","1991","AkademikerIn","maennlich","","","",""
"Mehrmals im Jahr","1991","AkademikerIn","weiblich","","","",""
"Mindestens einmal im Monat","1991","(noch) kein Abschluss","maennlich","","","",""
"Mindestens einmal im Monat","1991","(noch) kein Abschluss","weiblich","","","",""
"Mindestens einmal im Monat","1991","Hauptschule","maennlich","","","",""
"Mindestens einmal im Monat","1991","Hauptschule","weiblich","","","",""
"Mindestens einmal im Monat","1991","Realschule","maennlich","","","",""
"Mindestens einmal im Monat","1991","Realschule","weiblich","","","",""
"Mindestens einmal im Monat","1991","(Fach-)Abitur","maennlich","","","",""
"Mindestens einmal im Monat","1991","(Fach-)Abitur","weiblich","","","",""
"Mindestens einmal im Monat","1991","AkademikerIn","maennlich","","","",""
"Mindestens einmal im Monat","1991","AkademikerIn","weiblich","","","",""
"Mindestens einmal die Woche","1991","(noch) kein Abschluss","maennlich","","","",""
"Mindestens einmal die Woche","1991","(noch) kein Abschluss","weiblich","","","",""
"Mindestens einmal die Woche","1991","Hauptschule","maennlich","","","",""
"Mindestens einmal die Woche","1991","Hauptschule","weiblich","","","",""
"Mindestens einmal die Woche","1991","Realschule","maennlich","","","",""
"Mindestens einmal die Woche","1991","Realschule","weiblich","","","",""
"Mindestens einmal die Woche","1991","(Fach-)Abitur","maennlich","","","",""
"Mindestens einmal die Woche","1991","(Fach-)Abitur","weiblich","","","",""
"Mindestens einmal die Woche","1991","AkademikerIn","maennlich","","","",""
"Mindestens einmal die Woche","1991","AkademikerIn","weiblich","","","",""
"Fast nie oder nie","1992","(noch) kein Abschluss","maennlich","222","0.481445622445075","0.430739027392126","0.532152217498023"
"Fast nie oder nie","1992","(noch) kein Abschluss","weiblich","347","0.64437467073346","0.601683300041592","0.687066041425327"
"Fast nie oder nie","1992","Hauptschule","maennlich","1861","0.609353054498725","0.592172621823927","0.626533487173523"
"Fast nie oder nie","1992","Hauptschule","weiblich","2385","0.721092540370577","0.705761423108524","0.73642365763263"
"Fast nie oder nie","1992","Realschule","maennlich","579","0.405515247250974","0.379591520416532","0.431438974085416"
"Fast nie oder nie","1992","Realschule","weiblich","821","0.471840546787288","0.447990667187017","0.495690426387559"
"Fast nie oder nie","1992","(Fach-)Abitur","maennlich","150","0.283769849142836","0.244054817226481","0.323484881059191"
"Fast nie oder nie","1992","(Fach-)Abitur","weiblich","128","0.272150669909929","0.228035784093013","0.316265555726845"
"Fast nie oder nie","1992","AkademikerIn","maennlich","367","0.372750140874451","0.34122964289329","0.404270638855612"
"Fast nie oder nie","1992","AkademikerIn","weiblich","361","0.47264589514304","0.436528271207279","0.508763519078801"
"Mehrmals im Jahr","1992","(noch) kein Abschluss","maennlich","","","",""
"Mehrmals im Jahr","1992","(noch) kein Abschluss","weiblich","50","0.100157222101434","0.0733841024630014","0.126930341739866"
"Mehrmals im Jahr","1992","Hauptschule","maennlich","481","0.15342031909728","0.140729701861949","0.166110936332611"
"Mehrmals im Jahr","1992","Hauptschule","weiblich","341","0.101300232579505","0.0909854334516744","0.111615031707335"
"Mehrmals im Jahr","1992","Realschule","maennlich","317","0.219016819994245","0.197180318635211","0.240853321353279"
"Mehrmals im Jahr","1992","Realschule","weiblich","371","0.201428020284196","0.182266806825789","0.220589233742602"
"Mehrmals im Jahr","1992","(Fach-)Abitur","maennlich","96","0.187800276492987","0.15339500225524","0.222205550730733"
"Mehrmals im Jahr","1992","(Fach-)Abitur","weiblich","89","0.222124701478267","0.180923191631804","0.26332621132473"
"Mehrmals im Jahr","1992","AkademikerIn","maennlich","203","0.204109356687968","0.17783560855939","0.230383104816547"
"Mehrmals im Jahr","1992","AkademikerIn","weiblich","159","0.181269359788596","0.153399628372447","0.209139091204744"
"Mindestens einmal im Monat","1992","(noch) kein Abschluss","maennlich","","","",""
"Mindestens einmal im Monat","1992","(noch) kein Abschluss","weiblich","","","",""
"Mindestens einmal im Monat","1992","Hauptschule","maennlich","201","0.0619920165612646","0.0535006315350241","0.0704834015875051"
"Mindestens einmal im Monat","1992","Hauptschule","weiblich","109","0.0313717889132529","0.0254124725997063","0.0373311052267994"
"Mindestens einmal im Monat","1992","Realschule","maennlich","108","0.0823539227623246","0.0678393841912823","0.096868461333367"
"Mindestens einmal im Monat","1992","Realschule","weiblich","96","0.0603701876037216","0.0489914078978662","0.0717489673095771"
"Mindestens einmal im Monat","1992","(Fach-)Abitur","maennlich","55","0.12890181752304","0.0993823468399314","0.158421288206149"
"Mindestens einmal im Monat","1992","(Fach-)Abitur","weiblich","32","0.0939118598416697","0.0649980609478744","0.122825658735465"
"Mindestens einmal im Monat","1992","AkademikerIn","maennlich","66","0.0894353559469905","0.0708327456882101","0.108037966205771"
"Mindestens einmal im Monat","1992","AkademikerIn","weiblich","38","0.063435581827887","0.0458022105488017","0.0810689531069723"
"Mindestens einmal die Woche","1992","(noch) kein Abschluss","maennlich","107","0.402816958906801","0.353043103555952","0.45259081425765"
"Mindestens einmal die Woche","1992","(noch) kein Abschluss","weiblich","70","0.217823285456163","0.181012158007034","0.254634412905292"
"Mindestens einmal die Woche","1992","Hauptschule","maennlich","555","0.175234609842731","0.16184763209742","0.188621587588041"
"Mindestens einmal die Woche","1992","Hauptschule","weiblich","452","0.146235438136665","0.134156086712854","0.158314789560477"
"Mindestens einmal die Woche","1992","Realschule","maennlich","374","0.293114009992456","0.269080541196579","0.317147478788333"
"Mindestens einmal die Woche","1992","Realschule","weiblich","395","0.266361245324794","0.245241791438608","0.287480699210981"
"Mindestens einmal die Woche","1992","(Fach-)Abitur","maennlich","194","0.399528056841137","0.356379577665366","0.442676536016907"
"Mindestens einmal die Woche","1992","(Fach-)Abitur","weiblich","142","0.411812768770134","0.36302989141856","0.460595646121709"
"Mindestens einmal die Woche","1992","AkademikerIn","maennlich","268","0.33370514649059","0.302966937615712","0.364443355365469"
"Mindestens einmal die Woche","1992","AkademikerIn","weiblich","176","0.282649163240478","0.250073766201699","0.315224560279256"
"Fast nie oder nie","1993","(noch) kein Abschluss","maennlich","","","",""
"Fast nie oder nie","1993","(noch) kein Abschluss","weiblich","","","",""
"Fast nie oder nie","1993","Hauptschule","maennlich","","","",""
"Fast nie oder nie","1993","Hauptschule","weiblich","","","",""
"Fast nie oder nie","1993","Realschule","maennlich","","","",""
"Fast nie oder nie","1993","Realschule","weiblich","","","",""
"Fast nie oder nie","1993","(Fach-)Abitur","maennlich","","","",""
"Fast nie oder nie","1993","(Fach-)Abitur","weiblich","","","",""
"Fast nie oder nie","1993","AkademikerIn","maennlich","","","",""
"Fast nie oder nie","1993","AkademikerIn","weiblich","","","",""
"Mehrmals im Jahr","1993","(noch) kein Abschluss","maennlich","","","",""
"Mehrmals im Jahr","1993","(noch) kein Abschluss","weiblich","","","",""
"Mehrmals im Jahr","1993","Hauptschule","maennlich","","","",""
"Mehrmals im Jahr","1993","Hauptschule","weiblich","","","",""
"Mehrmals im Jahr","1993","Realschule","maennlich","","","",""
"Mehrmals im Jahr","1993","Realschule","weiblich","","","",""
"Mehrmals im Jahr","1993","(Fach-)Abitur","maennlich","","","",""
"Mehrmals im Jahr","1993","(Fach-)Abitur","weiblich","","","",""
"Mehrmals im Jahr","1993","AkademikerIn","maennlich","","","",""
"Mehrmals im Jahr","1993","AkademikerIn","weiblich","","","",""
"Mindestens einmal im Monat","1993","(noch) kein Abschluss","maennlich","","","",""
"Mindestens einmal im Monat","1993","(noch) kein Abschluss","weiblich","","","",""
"Mindestens einmal im Monat","1993","Hauptschule","maennlich","","","",""
"Mindestens einmal im Monat","1993","Hauptschule","weiblich","","","",""
"Mindestens einmal im Monat","1993","Realschule","maennlich","","","",""
"Mindestens einmal im Monat","1993","Realschule","weiblich","","","",""
"Mindestens einmal im Monat","1993","(Fach-)Abitur","maennlich","","","",""
"Mindestens einmal im Monat","1993","(Fach-)Abitur","weiblich","","","",""
"Mindestens einmal im Monat","1993","AkademikerIn","maennlich","","","",""
"Mindestens einmal im Monat","1993","AkademikerIn","weiblich","","","",""
"Mindestens einmal die Woche","1993","(noch) kein Abschluss","maennlich","","","",""
"Mindestens einmal die Woche","1993","(noch) kein Abschluss","weiblich","","","",""
"Mindestens einmal die Woche","1993","Hauptschule","maennlich","","","",""
"Mindestens einmal die Woche","1993","Hauptschule","weiblich","","","",""
"Mindestens einmal die Woche","1993","Realschule","maennlich","","","",""
"Mindestens einmal die Woche","1993","Realschule","weiblich","","","",""
"Mindestens einmal die Woche","1993","(Fach-)Abitur","maennlich","","","",""
"Mindestens einmal die Woche","1993","(Fach-)Abitur","weiblich","","","",""
"Mindestens einmal die Woche","1993","AkademikerIn","maennlich","","","",""
"Mindestens einmal die Woche","1993","AkademikerIn","weiblich","","","",""
"Fast nie oder nie","1994","(noch) kein Abschluss","maennlich","190","0.417074426171833","0.366140145685404","0.468008706658262"
"Fast nie oder nie","1994","(noch) kein Abschluss","weiblich","330","0.619317309472545","0.575924903898265","0.662709715046825"
"Fast nie oder nie","1994","Hauptschule","maennlich","1707","0.603566751749178","0.585735914553243","0.621397588945112"
"Fast nie oder nie","1994","Hauptschule","weiblich","2234","0.714991571488426","0.699062156749482","0.73092098622737"
"Fast nie oder nie","1994","Realschule","maennlich","557","0.400578953898258","0.374362020500686","0.42679588729583"
"Fast nie oder nie","1994","Realschule","weiblich","820","0.477666736306897","0.453681338052354","0.501652134561439"
"Fast nie oder nie","1994","(Fach-)Abitur","maennlich","140","0.268615707531757","0.229489914947713","0.307741500115801"
"Fast nie oder nie","1994","(Fach-)Abitur","weiblich","146","0.316465276086223","0.272090600746416","0.360839951426031"
"Fast nie oder nie","1994","AkademikerIn","maennlich","367","0.366743839314577","0.335259255152879","0.398228423476276"
"Fast nie oder nie","1994","AkademikerIn","weiblich","345","0.414263009598523","0.378480416898208","0.450045602298839"
"Mehrmals im Jahr","1994","(noch) kein Abschluss","maennlich","41","0.0889523595735167","0.0595456710947685","0.118359048052265"
"Mehrmals im Jahr","1994","(noch) kein Abschluss","weiblich","69","0.138972903096459","0.108059342661787","0.169886463531132"
"Mehrmals im Jahr","1994","Hauptschule","maennlich","514","0.176946781811621","0.163035750182271","0.190857813440971"
"Mehrmals im Jahr","1994","Hauptschule","weiblich","395","0.122408594833963","0.110842875641135","0.133974314026791"
"Mehrmals im Jahr","1994","Realschule","maennlich","317","0.242262591967897","0.219339437714487","0.265185746221306"
"Mehrmals im Jahr","1994","Realschule","weiblich","338","0.179626466596635","0.161193230891111","0.19805970230216"
"Mehrmals im Jahr","1994","(Fach-)Abitur","maennlich","103","0.240225045820445","0.202513332795242","0.277936758845649"
"Mehrmals im Jahr","1994","(Fach-)Abitur","weiblich","87","0.190062265159607","0.152628317175723","0.227496213143491"
"Mehrmals im Jahr","1994","AkademikerIn","maennlich","198","0.209128546567117","0.182558859106205","0.235698234028029"
"Mehrmals im Jahr","1994","AkademikerIn","weiblich","143","0.178242914985322","0.150441924574149","0.206043905396495"
"Mindestens einmal im Monat","1994","(noch) kein Abschluss","maennlich","","","",""
"Mindestens einmal im Monat","1994","(noch) kein Abschluss","weiblich","","","",""
"Mindestens einmal im Monat","1994","Hauptschule","maennlich","190","0.0569095546583783","0.0484646779935817","0.0653544313231748"
"Mindestens einmal im Monat","1994","Hauptschule","weiblich","108","0.0364954416366731","0.0298783567589061","0.04311252651444"
"Mindestens einmal im Monat","1994","Realschule","maennlich","98","0.0719856296094918","0.058157224703359","0.0858140345156246"
"Mindestens einmal im Monat","1994","Realschule","weiblich","102","0.0615708799578851","0.0500284031501449","0.0731133567656253"
"Mindestens einmal im Monat","1994","(Fach-)Abitur","maennlich","50","0.089950067484073","0.0646944501264699","0.115205684841676"
"Mindestens einmal im Monat","1994","(Fach-)Abitur","weiblich","38","0.0964485370042241","0.0682831233171172","0.124613950691331"
"Mindestens einmal im Monat","1994","AkademikerIn","maennlich","69","0.0807512414030612","0.0629513248592069","0.0985511579469155"
"Mindestens einmal im Monat","1994","AkademikerIn","weiblich","60","0.0968166943892606","0.0753361404196397","0.118297248358881"
"Mindestens einmal die Woche","1994","(noch) kein Abschluss","maennlich","109","0.429834458205536","0.378695963719094","0.480972952691978"
"Mindestens einmal die Woche","1994","(noch) kein Abschluss","weiblich","69","0.210579266780006","0.174142685516665","0.247015848043346"
"Mindestens einmal die Woche","1994","Hauptschule","maennlich","480","0.162576911780823","0.149126798402564","0.176027025159081"
"Mindestens einmal die Woche","1994","Hauptschule","weiblich","348","0.126104392040938","0.114390117678157","0.137818666403719"
"Mindestens einmal die Woche","1994","Realschule","maennlich","370","0.285172824524353","0.261016746205263","0.309328902843443"
"Mindestens einmal die Woche","1994","Realschule","weiblich","406","0.281135917138583","0.259548924085056","0.30272291019211"
"Mindestens einmal die Woche","1994","(Fach-)Abitur","maennlich","200","0.401209179163725","0.357943091213147","0.444475267114304"
"Mindestens einmal die Woche","1994","(Fach-)Abitur","weiblich","151","0.397023921749945","0.350341836818506","0.443706006681385"
"Mindestens einmal die Woche","1994","AkademikerIn","maennlich","266","0.343376372715244","0.312354336996796","0.374398408433692"
"Mindestens einmal die Woche","1994","AkademikerIn","weiblich","180","0.310677381026894","0.277061191486808","0.34429357056698"
"Fast nie oder nie","1995","(noch) kein Abschluss","maennlich","189","0.359694865791112","0.312065324492531","0.407324407089692"
"Fast nie oder nie","1995","(noch) kein Abschluss","weiblich","308","0.529994040623186","0.485483619723634","0.574504461522739"
"Fast nie oder nie","1995","Hauptschule","maennlich","1514","0.502950112237524","0.484959258924137","0.520940965550911"
"Fast nie oder nie","1995","Hauptschule","weiblich","1985","0.632284198277572","0.615329511341128","0.649238885214016"
"Fast nie oder nie","1995","Realschule","maennlich","382","0.29103969114209","0.266906980824105","0.315172401460076"
"Fast nie oder nie","1995","Realschule","weiblich","546","0.320536611722319","0.298551867956339","0.342521355488299"
"Fast nie oder nie","1995","(Fach-)Abitur","maennlich","125","0.210696302066072","0.176738174606585","0.244654429525558"
"Fast nie oder nie","1995","(Fach-)Abitur","weiblich","155","0.267956943175775","0.229174956894644","0.306738929456907"
"Fast nie oder nie","1995","AkademikerIn","maennlich","258","0.26281927293571","0.234829338616001","0.290809207255418"
"Fast nie oder nie","1995","AkademikerIn","weiblich","231","0.28901551280495","0.25748518547789","0.320545840132011"
"Mehrmals im Jahr","1995","(noch) kein Abschluss","maennlich","49","0.112945471743726","0.0815313185001775","0.144359624987274"
"Mehrmals im Jahr","1995","(noch) kein Abschluss","weiblich","52","0.104964927743611","0.0776300800731108","0.132299775414111"
"Mehrmals im Jahr","1995","Hauptschule","maennlich","619","0.215009305638566","0.2002267269172","0.229791884359932"
"Mehrmals im Jahr","1995","Hauptschule","weiblich","486","0.149003922716745","0.136482891611456","0.161524953822034"
"Mehrmals im Jahr","1995","Realschule","maennlich","410","0.280978651770755","0.257099077321504","0.304858226220005"
"Mehrmals im Jahr","1995","Realschule","weiblich","504","0.26798645863868","0.247121595542896","0.288851321734465"
"Mehrmals im Jahr","1995","(Fach-)Abitur","maennlich","121","0.207854307404628","0.174065313879241","0.241643300930016"
"Mehrmals im Jahr","1995","(Fach-)Abitur","weiblich","127","0.238712801487093","0.20138423206578","0.276041370908406"
"Mehrmals im Jahr","1995","AkademikerIn","maennlich","258","0.240019687344902","0.212860867627299","0.267178507062504"
"Mehrmals im Jahr","1995","AkademikerIn","weiblich","226","0.249781479741771","0.219671404037929","0.279891555445613"
"Mindestens einmal im Monat","1995","(noch) kein Abschluss","maennlich","","","",""
"Mindestens einmal im Monat","1995","(noch) kein Abschluss","weiblich","","","",""
"Mindestens einmal im Monat","1995","Hauptschule","maennlich","217","0.0723142747580936","0.0629945781991947","0.0816339713169925"
"Mindestens einmal im Monat","1995","Hauptschule","weiblich","141","0.0448842248781567","0.0376038735387272","0.0521645762175862"
"Mindestens einmal im Monat","1995","Realschule","maennlich","124","0.102232290863471","0.0861371395053478","0.118327442221594"
"Mindestens einmal im Monat","1995","Realschule","weiblich","141","0.0744829560574847","0.0621143653103161","0.0868515468046533"
"Mindestens einmal im Monat","1995","(Fach-)Abitur","maennlich","55","0.111931276822463","0.0856774736440549","0.138185080000872"
"Mindestens einmal im Monat","1995","(Fach-)Abitur","weiblich","48","0.0930605297457861","0.067621465052546","0.118499594439026"
"Mindestens einmal im Monat","1995","AkademikerIn","maennlich","104","0.110490973507022","0.0905555774524396","0.130426369561604"
"Mindestens einmal im Monat","1995","AkademikerIn","weiblich","58","0.0603575308317127","0.0437927806334037","0.0769222810300217"
"Mindestens einmal die Woche","1995","(noch) kein Abschluss","maennlich","136","0.464777465464774","0.415277429518784","0.514277501410764"
"Mindestens einmal die Woche","1995","(noch) kein Abschluss","weiblich","104","0.326486169034818","0.28466653972283","0.368305798346806"
"Mindestens einmal die Woche","1995","Hauptschule","maennlich","617","0.209726307365817","0.195077423516148","0.224375191215485"
"Mindestens einmal die Woche","1995","Hauptschule","weiblich","495","0.173827654127527","0.160502500463098","0.187152807791955"
"Mindestens einmal die Woche","1995","Realschule","maennlich","445","0.325749366223684","0.300850962779313","0.350647769668055"
"Mindestens einmal die Woche","1995","Realschule","weiblich","540","0.336993973581516","0.314726581186009","0.359261365977023"
"Mindestens einmal die Woche","1995","(Fach-)Abitur","maennlich","253","0.469518113706837","0.427960111279805","0.511076116133869"
"Mindestens einmal die Woche","1995","(Fach-)Abitur","weiblich","171","0.400269725591345","0.357367128173976","0.443172323008715"
"Mindestens einmal die Woche","1995","AkademikerIn","maennlich","330","0.386670066212367","0.355702744542924","0.41763738788181"
"Mindestens einmal die Woche","1995","AkademikerIn","weiblich","279","0.400845476621566","0.366757929243224","0.434933023999908"
"Fast nie oder nie","1996","(noch) kein Abschluss","maennlich","181","0.377980757528068","0.328574269432742","0.427387245623394"
"Fast nie oder nie","1996","(noch) kein Abschluss","weiblich","296","0.522974476249462","0.477528006194237","0.568420946304686"
"Fast nie oder nie","1996","Hauptschule","maennlich","1573","0.549860205924906","0.531661883975931","0.568058527873881"
"Fast nie oder nie","1996","Hauptschule","weiblich","2063","0.675341562575343","0.658624823906143","0.692058301244543"
"Fast nie oder nie","1996","Realschule","maennlich","496","0.358243502993126","0.332927345969982","0.38355966001627"
"Fast nie oder nie","1996","Realschule","weiblich","721","0.398454925876937","0.375344755474129","0.421565096279746"
"Fast nie oder nie","1996","(Fach-)Abitur","maennlich","147","0.282130592102231","0.243487039746447","0.320774144458016"
"Fast nie oder nie","1996","(Fach-)Abitur","weiblich","183","0.339303130326685","0.297926115379268","0.380680145274101"
"Fast nie oder nie","1996","AkademikerIn","maennlich","324","0.31363898203079","0.284212541801296","0.343065422260283"
"Fast nie oder nie","1996","AkademikerIn","weiblich","324","0.384189830931242","0.35033599709857","0.418043664763913"
"Mehrmals im Jahr","1996","(noch) kein Abschluss","maennlich","49","0.111559881960666","0.0794812873971206","0.14363847652421"
"Mehrmals im Jahr","1996","(noch) kein Abschluss","weiblich","67","0.144653360359316","0.112647873277331","0.176658847441301"
"Mehrmals im Jahr","1996","Hauptschule","maennlich","596","0.202652825802111","0.187948959117146","0.217356692487077"
"Mehrmals im Jahr","1996","Hauptschule","weiblich","415","0.12644725508319","0.114582036686636","0.138312473479744"
"Mehrmals im Jahr","1996","Realschule","maennlich","368","0.256153871567086","0.233106813403385","0.279200929730787"
"Mehrmals im Jahr","1996","Realschule","weiblich","442","0.241191866313615","0.220997660505713","0.261386072121517"
"Mehrmals im Jahr","1996","(Fach-)Abitur","maennlich","119","0.230420959105178","0.194261923820941","0.266579994389415"
"Mehrmals im Jahr","1996","(Fach-)Abitur","weiblich","125","0.246040874451309","0.208401566438079","0.28368018246454"
"Mehrmals im Jahr","1996","AkademikerIn","maennlich","234","0.233734383952465","0.206893465241343","0.260575302663588"
"Mehrmals im Jahr","1996","AkademikerIn","weiblich","189","0.227900743233999","0.198704905898478","0.257096580569519"
"Mindestens einmal im Monat","1996","(noch) kein Abschluss","maennlich","","","",""
"Mindestens einmal im Monat","1996","(noch) kein Abschluss","weiblich","","","",""
"Mindestens einmal im Monat","1996","Hauptschule","maennlich","198","0.0689001096356076","0.0596352341078484","0.0781649851633667"
"Mindestens einmal im Monat","1996","Hauptschule","weiblich","135","0.0419187935873093","0.0347642486589802","0.0490733385156384"
"Mindestens einmal im Monat","1996","Realschule","maennlich","128","0.0934395319859979","0.078072598976687","0.108806464995309"
"Mindestens einmal im Monat","1996","Realschule","weiblich","132","0.075842003096655","0.063344954155007","0.0883390520383029"
"Mindestens einmal im Monat","1996","(Fach-)Abitur","maennlich","58","0.0888272200736189","0.0643983919809109","0.113256048166327"
"Mindestens einmal im Monat","1996","(Fach-)Abitur","weiblich","43","0.0922092466391316","0.0669253379771221","0.117493155301141"
"Mindestens einmal im Monat","1996","AkademikerIn","maennlich","84","0.089840632677924","0.071704631820369","0.107976633535479"
"Mindestens einmal im Monat","1996","AkademikerIn","weiblich","60","0.0809742896314355","0.0619876152948456","0.0999609639680255"
"Mindestens einmal die Woche","1996","(noch) kein Abschluss","maennlich","117","0.442077889192711","0.391474056346254","0.492681722039168"
"Mindestens einmal die Woche","1996","(noch) kein Abschluss","weiblich","78","0.257101210485212","0.217335752670667","0.296866668299757"
"Mindestens einmal die Woche","1996","Hauptschule","maennlich","504","0.178586858637375","0.164576893095853","0.192596824178897"
"Mindestens einmal die Woche","1996","Hauptschule","weiblich","401","0.156292388754158","0.143328318824952","0.169256458683363"
"Mindestens einmal die Woche","1996","Realschule","maennlich","386","0.292163093453791","0.268152507382007","0.316173679525574"
"Mindestens einmal die Woche","1996","Realschule","weiblich","429","0.284511204712793","0.26321360961765","0.305808799807935"
"Mindestens einmal die Woche","1996","(Fach-)Abitur","maennlich","197","0.398621228718972","0.356579217108014","0.44066324032993"
"Mindestens einmal die Woche","1996","(Fach-)Abitur","weiblich","152","0.322446748582874","0.28159931113661","0.363294186029139"
"Mindestens einmal die Woche","1996","AkademikerIn","maennlich","313","0.362786001338821","0.332292006697416","0.393279995980225"
"Mindestens einmal die Woche","1996","AkademikerIn","weiblich","220","0.306935136203324","0.274833901137335","0.339036371269313"
"Fast nie oder nie","1997","(noch) kein Abschluss","maennlich","176","0.407609315649033","0.357741558504669","0.457477072793397"
"Fast nie oder nie","1997","(noch) kein Abschluss","weiblich","283","0.528221166436845","0.482149179097254","0.574293153776437"
"Fast nie oder nie","1997","Hauptschule","maennlich","1620","0.589621360635759","0.571368750934401","0.607873970337116"
"Fast nie oder nie","1997","Hauptschule","weiblich","2027","0.680024561516429","0.663047218903951","0.697001904128906"
"Fast nie oder nie","1997","Realschule","maennlich","528","0.384931935912264","0.35898572300842","0.410878148816108"
"Fast nie oder nie","1997","Realschule","weiblich","730","0.416997595538098","0.393559324144636","0.44043586693156"
"Fast nie oder nie","1997","(Fach-)Abitur","maennlich","139","0.250185241773161","0.212778290641336","0.287592192904987"
"Fast nie oder nie","1997","(Fach-)Abitur","weiblich","176","0.318954135815212","0.277937545801241","0.359970725829184"
"Fast nie oder nie","1997","AkademikerIn","maennlich","333","0.334488488776622","0.304720272767426","0.364256704785818"
"Fast nie oder nie","1997","AkademikerIn","weiblich","325","0.409478109487984","0.375317555694043","0.443638663281924"
"Mehrmals im Jahr","1997","(noch) kein Abschluss","maennlich","58","0.124740169190021","0.0912077151352456","0.158272623244797"
"Mehrmals im Jahr","1997","(noch) kein Abschluss","weiblich","71","0.174604079950607","0.139567785078877","0.209640374822337"
"Mehrmals im Jahr","1997","Hauptschule","maennlich","480","0.170351159036451","0.156401432590797","0.184300885482104"
"Mehrmals im Jahr","1997","Hauptschule","weiblich","389","0.129627356462976","0.117402323453649","0.141852389472304"
"Mehrmals im Jahr","1997","Realschule","maennlich","327","0.232782863454832","0.21024799294296","0.255317733966705"
"Mehrmals im Jahr","1997","Realschule","weiblich","428","0.238525100459171","0.218266078732938","0.258784122185404"
"Mehrmals im Jahr","1997","(Fach-)Abitur","maennlich","121","0.240596139748636","0.203679241526661","0.27751303797061"
"Mehrmals im Jahr","1997","(Fach-)Abitur","weiblich","111","0.217841128534669","0.181514534571199","0.25416772249814"
"Mehrmals im Jahr","1997","AkademikerIn","maennlich","234","0.21960131254579","0.193482094841351","0.245720530250229"
"Mehrmals im Jahr","1997","AkademikerIn","weiblich","174","0.179386831852263","0.152733219448487","0.206040444256039"
"Mindestens einmal im Monat","1997","(noch) kein Abschluss","maennlich","","","",""
"Mindestens einmal im Monat","1997","(noch) kein Abschluss","weiblich","","","",""
"Mindestens einmal im Monat","1997","Hauptschule","maennlich","189","0.059712030919585","0.0509196326851447","0.0685044291540253"
"Mindestens einmal im Monat","1997","Hauptschule","weiblich","91","0.0326432287927439","0.0261756908609195","0.0391107667245684"
"Mindestens einmal im Monat","1997","Realschule","maennlich","108","0.079110483643413","0.0647178191816269","0.0935031481051991"
"Mindestens einmal im Monat","1997","Realschule","weiblich","102","0.0561540080709719","0.0452102980136441","0.0670977181282997"
"Mindestens einmal im Monat","1997","(Fach-)Abitur","maennlich","52","0.101482832854301","0.0754030508414354","0.127562614867166"
"Mindestens einmal im Monat","1997","(Fach-)Abitur","weiblich","43","0.0895250784567032","0.0643996427399045","0.114650514173502"
"Mindestens einmal im Monat","1997","AkademikerIn","maennlich","69","0.0668825536853622","0.0511206375481413","0.0826444698225831"
"Mindestens einmal im Monat","1997","AkademikerIn","weiblich","44","0.0547841475075438","0.0389758715163086","0.0705924234987789"
"Mindestens einmal die Woche","1997","(noch) kein Abschluss","maennlich","115","0.396552539528384","0.346908881555252","0.446196197501516"
"Mindestens einmal die Woche","1997","(noch) kein Abschluss","weiblich","83","0.25349123503655","0.213343712609539","0.293638757463561"
"Mindestens einmal die Woche","1997","Hauptschule","maennlich","501","0.180315449408206","0.166049987663028","0.194580911153384"
"Mindestens einmal die Woche","1997","Hauptschule","weiblich","393","0.157704853227851","0.144439959635844","0.170969746819857"
"Mindestens einmal die Woche","1997","Realschule","maennlich","388","0.30317471698949","0.27866553272963","0.327683901249351"
"Mindestens einmal die Woche","1997","Realschule","weiblich","440","0.288323295931759","0.2667902794782","0.309856312385318"
"Mindestens einmal die Woche","1997","(Fach-)Abitur","maennlich","203","0.407735785623902","0.365294196401096","0.450177374846708"
"Mindestens einmal die Woche","1997","(Fach-)Abitur","weiblich","166","0.373679657193415","0.331104600044893","0.416254714341937"
"Mindestens einmal die Woche","1997","AkademikerIn","maennlich","329","0.379027644992226","0.348418160814967","0.409637129169485"
"Mindestens einmal die Woche","1997","AkademikerIn","weiblich","253","0.35635091115221","0.323080737064442","0.389621085239978"
"Fast nie oder nie","1998","(noch) kein Abschluss","maennlich","157","0.357947105628602","0.308967079409909","0.406927131847296"
"Fast nie oder nie","1998","(noch) kein Abschluss","weiblich","266","0.511089269288551","0.46495507013056","0.557223468446543"
"Fast nie oder nie","1998","Hauptschule","maennlich","1512","0.501729787928837","0.483837953563314","0.519621622294361"
"Fast nie oder nie","1998","Hauptschule","weiblich","1898","0.602033456261898","0.584907484785921","0.619159427737874"
"Fast nie oder nie","1998","Realschule","maennlich","397","0.260293629438484","0.238154276680359","0.28243298219661"
