"m11104","year","age_gr","bildungsniveau","n","percent","lower_confidence_percent","upper_confidence_percent"
"Mindestens einmal die Woche","1992","66 +","(Fach-)Abitur","8","0.168341299429876","0.0577834306991604","0.278899168160592"
"Mindestens einmal die Woche","1992","66 +","AkademikerIn","19","","",""
"Fast nie oder nie","1993","17-34","(noch) kein Abschluss","","","",""
"Fast nie oder nie","1993","17-34","Hauptschule","","","",""
"Fast nie oder nie","1993","17-34","Realschule","","","",""
"Fast nie oder nie","1993","17-34","(Fach-)Abitur","","","",""
"Fast nie oder nie","1993","17-34","AkademikerIn","","","",""
"Fast nie oder nie","1993","35-65","(noch) kein Abschluss","","","",""
"Fast nie oder nie","1993","35-65","Hauptschule","","","",""
"Fast nie oder nie","1993","35-65","Realschule","","","",""
"Fast nie oder nie","1993","35-65","(Fach-)Abitur","","","",""
"Fast nie oder nie","1993","35-65","AkademikerIn","","","",""
"Fast nie oder nie","1993","66 +","(noch) kein Abschluss","","","",""
"Fast nie oder nie","1993","66 +","Hauptschule","","","",""
"Fast nie oder nie","1993","66 +","Realschule","","","",""
"Fast nie oder nie","1993","66 +","(Fach-)Abitur","","","",""
"Fast nie oder nie","1993","66 +","AkademikerIn","","","",""
"Mehrmals im Jahr","1993","17-34","(noch) kein Abschluss","","","",""
"Mehrmals im Jahr","1993","17-34","Hauptschule","","","",""
"Mehrmals im Jahr","1993","17-34","Realschule","","","",""
"Mehrmals im Jahr","1993","17-34","(Fach-)Abitur","","","",""
"Mehrmals im Jahr","1993","17-34","AkademikerIn","","","",""
"Mehrmals im Jahr","1993","35-65","(noch) kein Abschluss","","","",""
"Mehrmals im Jahr","1993","35-65","Hauptschule","","","",""
"Mehrmals im Jahr","1993","35-65","Realschule","","","",""
"Mehrmals im Jahr","1993","35-65","(Fach-)Abitur","","","",""
"Mehrmals im Jahr","1993","35-65","AkademikerIn","","","",""
"Mehrmals im Jahr","1993","66 +","(noch) kein Abschluss","","","",""
"Mehrmals im Jahr","1993","66 +","Hauptschule","","","",""
"Mehrmals im Jahr","1993","66 +","Realschule","","","",""
"Mehrmals im Jahr","1993","66 +","(Fach-)Abitur","","","",""
"Mehrmals im Jahr","1993","66 +","AkademikerIn","","","",""
"Mindestens einmal im Monat","1993","17-34","(noch) kein Abschluss","","","",""
"Mindestens einmal im Monat","1993","17-34","Hauptschule","","","",""
"Mindestens einmal im Monat","1993","17-34","Realschule","","","",""
"Mindestens einmal im Monat","1993","17-34","(Fach-)Abitur","","","",""
"Mindestens einmal im Monat","1993","17-34","AkademikerIn","","","",""
"Mindestens einmal im Monat","1993","35-65","(noch) kein Abschluss","","","",""
"Mindestens einmal im Monat","1993","35-65","Hauptschule","","","",""
"Mindestens einmal im Monat","1993","35-65","Realschule","","","",""
"Mindestens einmal im Monat","1993","35-65","(Fach-)Abitur","","","",""
"Mindestens einmal im Monat","1993","35-65","AkademikerIn","","","",""
"Mindestens einmal im Monat","1993","66 +","(noch) kein Abschluss","","","",""
"Mindestens einmal im Monat","1993","66 +","Hauptschule","","","",""
"Mindestens einmal im Monat","1993","66 +","Realschule","","","",""
"Mindestens einmal im Monat","1993","66 +","(Fach-)Abitur","","","",""
"Mindestens einmal im Monat","1993","66 +","AkademikerIn","","","",""
"Mindestens einmal die Woche","1993","17-34","(noch) kein Abschluss","","","",""
"Mindestens einmal die Woche","1993","17-34","Hauptschule","","","",""
"Mindestens einmal die Woche","1993","17-34","Realschule","","","",""
"Mindestens einmal die Woche","1993","17-34","(Fach-)Abitur","","","",""
"Mindestens einmal die Woche","1993","17-34","AkademikerIn","","","",""
"Mindestens einmal die Woche","1993","35-65","(noch) kein Abschluss","","","",""
"Mindestens einmal die Woche","1993","35-65","Hauptschule","","","",""
"Mindestens einmal die Woche","1993","35-65","Realschule","","","",""
"Mindestens einmal die Woche","1993","35-65","(Fach-)Abitur","","","",""
"Mindestens einmal die Woche","1993","35-65","AkademikerIn","","","",""
"Mindestens einmal die Woche","1993","66 +","(noch) kein Abschluss","","","",""
"Mindestens einmal die Woche","1993","66 +","Hauptschule","","","",""
"Mindestens einmal die Woche","1993","66 +","Realschule","","","",""
"Mindestens einmal die Woche","1993","66 +","(Fach-)Abitur","","","",""
"Mindestens einmal die Woche","1993","66 +","AkademikerIn","","","",""
"Fast nie oder nie","1994","17-34","(noch) kein Abschluss","125","","",""
"Fast nie oder nie","1994","17-34","Hauptschule","607","0.391561294114146","0.366446901496726","0.416675686731566"
"Fast nie oder nie","1994","17-34","Realschule","617","0.352285704813022","0.329202059574469","0.375369350051576"
"Fast nie oder nie","1994","17-34","(Fach-)Abitur","134","","",""
"Fast nie oder nie","1994","17-34","AkademikerIn","119","","",""
"Fast nie oder nie","1994","35-65","(noch) kein Abschluss","365","0.84105612879094","0.806417508134807","0.875694749447074"
"Fast nie oder nie","1994","35-65","Hauptschule","2394","","",""
"Fast nie oder nie","1994","35-65","Realschule","623","0.45447490584468","0.426125025091271","0.482824786598089"
"Fast nie oder nie","1994","35-65","(Fach-)Abitur","118","","",""
"Fast nie oder nie","1994","35-65","AkademikerIn","505","0.385623081496874","0.356727343016461","0.414518819977287"
"Fast nie oder nie","1994","66 +","(noch) kein Abschluss","30","1","1","1"
"Fast nie oder nie","1994","66 +","Hauptschule","940","0.883793182056794","0.864464276681825","0.903122087431762"
"Fast nie oder nie","1994","66 +","Realschule","137","","",""
"Fast nie oder nie","1994","66 +","(Fach-)Abitur","34","0.803438680085373","0.683254074152677","0.92362328601807"
"Fast nie oder nie","1994","66 +","AkademikerIn","88","0.731775827014671","0.653797262613051","0.809754391416291"
"Mehrmals im Jahr","1994","17-34","(noch) kein Abschluss","74","0.162249995909498","0.125326886208136","0.19917310561086"
"Mehrmals im Jahr","1994","17-34","Hauptschule","367","0.266752940924885","0.243997033527933","0.289508848321836"
"Mehrmals im Jahr","1994","17-34","Realschule","413","0.239684071606775","0.21905490083016","0.260313242383389"
"Mehrmals im Jahr","1994","17-34","(Fach-)Abitur","140","","",""
"Mehrmals im Jahr","1994","17-34","AkademikerIn","103","","",""
"Mehrmals im Jahr","1994","35-65","(noch) kein Abschluss","36","0.0635877695775081","0.0404699675059767","0.0867055716490395"
"Mehrmals im Jahr","1994","35-65","Hauptschule","507","0.162062365121587","0.14979947390304","0.174325256340134"
"Mehrmals im Jahr","1994","35-65","Realschule","233","","",""
"Mehrmals im Jahr","1994","35-65","(Fach-)Abitur","47","0.238286684501289","0.183227492463832","0.293345876538746"
"Mehrmals im Jahr","1994","35-65","AkademikerIn","230","","",""
"Mehrmals im Jahr","1994","66 +","(noch) kein Abschluss","","","",""
"Mehrmals im Jahr","1994","66 +","Hauptschule","35","0.0338715763695239","0.0229609102482775","0.0447822424907702"
"Mehrmals im Jahr","1994","66 +","Realschule","9","0.0641485404471433","0.0281541402811273","0.100142940613159"
"Mehrmals im Jahr","1994","66 +","(Fach-)Abitur","3","","",""
"Mehrmals im Jahr","1994","66 +","AkademikerIn","8","0.071663221695579","0.0262650679960146","0.117061375395143"
"Mindestens einmal im Monat","1994","17-34","(noch) kein Abschluss","27","","",""
"Mindestens einmal im Monat","1994","17-34","Hauptschule","134","","",""
"Mindestens einmal im Monat","1994","17-34","Realschule","139","","",""
"Mindestens einmal im Monat","1994","17-34","(Fach-)Abitur","70","0.100112807195345","0.0769131557682895","0.1233124586224"
"Mindestens einmal im Monat","1994","17-34","AkademikerIn","43","0.10891987148869","0.078910295447462","0.138929447529918"
"Mindestens einmal im Monat","1994","35-65","(noch) kein Abschluss","6","0.0157221865821712","0.00393686256022199","0.0275075106041205"
"Mindestens einmal im Monat","1994","35-65","Hauptschule","154","","",""
"Mindestens einmal im Monat","1994","35-65","Realschule","55","0.0546819584878829","0.0417370221323663","0.0676268948433996"
"Mindestens einmal im Monat","1994","35-65","(Fach-)Abitur","18","","",""
"Mindestens einmal im Monat","1994","35-65","AkademikerIn","82","0.0881489766546986","0.0713181508803691","0.104979802429028"
"Mindestens einmal im Monat","1994","66 +","(noch) kein Abschluss","","","",""
"Mindestens einmal im Monat","1994","66 +","Hauptschule","10","","",""
"Mindestens einmal im Monat","1994","66 +","Realschule","6","0.0268098189404869","0.00308057562108421","0.0505390622598896"
"Mindestens einmal im Monat","1994","66 +","(Fach-)Abitur","","","",""
"Mindestens einmal im Monat","1994","66 +","AkademikerIn","4","0.0320608770476327","0.00105464665942488","0.0630671074358405"
"Mindestens einmal die Woche","1994","17-34","(noch) kein Abschluss","157","","",""
"Mindestens einmal die Woche","1994","17-34","Hauptschule","343","0.259918094975073","0.23735116219063","0.282485027759516"
"Mindestens einmal die Woche","1994","17-34","Realschule","476","0.321640997247773","0.299068446587673","0.344213547907872"
"Mindestens einmal die Woche","1994","17-34","(Fach-)Abitur","299","","",""
"Mindestens einmal die Woche","1994","17-34","AkademikerIn","149","","",""
"Mindestens einmal die Woche","1994","35-65","(noch) kein Abschluss","21","","",""
"Mindestens einmal die Woche","1994","35-65","Hauptschule","414","0.13823961464768","0.126753967732761","0.1497252615626"
"Mindestens einmal die Woche","1994","35-65","Realschule","274","","",""
"Mindestens einmal die Woche","1994","35-65","(Fach-)Abitur","47","0.28743557930977","0.228947615484716","0.345923543134825"
"Mindestens einmal die Woche","1994","35-65","AkademikerIn","273","","",""
"Mindestens einmal die Woche","1994","66 +","(noch) kein Abschluss","","","",""
"Mindestens einmal die Woche","1994","66 +","Hauptschule","71","0.0732882842163214","0.0575699783387583","0.0890065900938846"
"Mindestens einmal die Woche","1994","66 +","Realschule","26","","",""
"Mindestens einmal die Woche","1994","66 +","(Fach-)Abitur","5","0.0971213249935149","0.00756516924259384","0.186677480744436"
"Mindestens einmal die Woche","1994","66 +","AkademikerIn","24","","",""
"Fast nie oder nie","1995","17-34","(noch) kein Abschluss","104","","",""
"Fast nie oder nie","1995","17-34","Hauptschule","559","0.33485863646189","0.310871393325631","0.358845879598148"
"Fast nie oder nie","1995","17-34","Realschule","358","0.20407348487739","0.184502290707686","0.223644679047095"
"Fast nie oder nie","1995","17-34","(Fach-)Abitur","121","","",""
"Fast nie oder nie","1995","17-34","AkademikerIn","66","0.141327275230389","0.108168995602889","0.174485554857889"
"Fast nie oder nie","1995","35-65","(noch) kein Abschluss","356","0.824650239005266","0.788282949856931","0.861017528153601"
"Fast nie oder nie","1995","35-65","Hauptschule","2056","","",""
"Fast nie oder nie","1995","35-65","Realschule","444","0.302147743920805","0.276942876348876","0.327352611492733"
"Fast nie oder nie","1995","35-65","(Fach-)Abitur","131","","",""
"Fast nie oder nie","1995","35-65","AkademikerIn","332","0.252231909040179","0.22736809419502","0.277095723885337"
"Fast nie oder nie","1995","66 +","(noch) kein Abschluss","37","1","1","1"
"Fast nie oder nie","1995","66 +","Hauptschule","884","0.810350607473851","0.786905179794793","0.833796035152909"
"Fast nie oder nie","1995","66 +","Realschule","126","","",""
"Fast nie oder nie","1995","66 +","(Fach-)Abitur","28","","",""
"Fast nie oder nie","1995","66 +","AkademikerIn","91","0.646706911400863","0.569698430710427","0.723715392091299"
"Mehrmals im Jahr","1995","17-34","(noch) kein Abschluss","65","0.137712994522214","0.104598753353421","0.170827235691006"
"Mehrmals im Jahr","1995","17-34","Hauptschule","362","0.254606813212107","0.232464635773996","0.276748990650217"
"Mehrmals im Jahr","1995","17-34","Realschule","504","0.309785646973273","0.28733079543584","0.332240498510706"
"Mehrmals im Jahr","1995","17-34","(Fach-)Abitur","164","","",""
"Mehrmals im Jahr","1995","17-34","AkademikerIn","111","","",""
"Mehrmals im Jahr","1995","35-65","(noch) kein Abschluss","36","0.0704079617184486","0.0459409725637411","0.0948749508731561"
"Mehrmals im Jahr","1995","35-65","Hauptschule","676","0.209638646541627","0.196178259809363","0.223099033273891"
"Mehrmals im Jahr","1995","35-65","Realschule","389","0.281969305349845","0.257271098654203","0.306667512045486"
"Mehrmals im Jahr","1995","35-65","(Fach-)Abitur","79","0.245001865345869","0.197879103468457","0.292124627223281"
"Mehrmals im Jahr","1995","35-65","AkademikerIn","356","0.268298533827654","0.242932042652558","0.29366502500275"
"Mehrmals im Jahr","1995","66 +","(noch) kein Abschluss","","","",""
"Mehrmals im Jahr","1995","66 +","Hauptschule","67","0.066083469799074","0.0512259471626615","0.0809409924354865"
"Mehrmals im Jahr","1995","66 +","Realschule","21","","",""
"Mehrmals im Jahr","1995","66 +","(Fach-)Abitur","5","0.120744395189775","0.0184841451166665","0.223004645262883"
"Mehrmals im Jahr","1995","66 +","AkademikerIn","17","","",""
"Mindestens einmal im Monat","1995","17-34","(noch) kein Abschluss","29","","",""
"Mindestens einmal im Monat","1995","17-34","Hauptschule","134","","",""
"Mindestens einmal im Monat","1995","17-34","Realschule","167","","",""
"Mindestens einmal im Monat","1995","17-34","(Fach-)Abitur","81","0.132315229197425","0.107142553810731","0.157487904584119"
"Mindestens einmal im Monat","1995","17-34","AkademikerIn","62","0.1406818950432","0.107586981670316","0.173776808416084"
"Mindestens einmal im Monat","1995","35-65","(noch) kein Abschluss","6","0.0172167661928844","0.00477654489358619","0.0296569874921826"
"Mindestens einmal im Monat","1995","35-65","Hauptschule","193","","",""
"Mindestens einmal im Monat","1995","35-65","Realschule","94","0.0943724086944981","0.078325538436238","0.110419278952758"
"Mindestens einmal im Monat","1995","35-65","(Fach-)Abitur","21","","",""
"Mindestens einmal im Monat","1995","35-65","AkademikerIn","94","0.0830266398147264","0.0672297577620174","0.0988235218674354"
"Mindestens einmal im Monat","1995","66 +","(noch) kein Abschluss","","","",""
"Mindestens einmal im Monat","1995","66 +","Hauptschule","31","0.0269522834883589","0.017267034228119","0.0366375327485989"
"Mindestens einmal im Monat","1995","66 +","Realschule","4","0.0303814036553267","0.00584711040448579","0.0549156969061676"
"Mindestens einmal im Monat","1995","66 +","(Fach-)Abitur","1","","",""
"Mindestens einmal im Monat","1995","66 +","AkademikerIn","6","0.0298564856596666","0.00243729894680176","0.0572756723725315"
"Mindestens einmal die Woche","1995","17-34","(noch) kein Abschluss","218","","",""
"Mindestens einmal die Woche","1995","17-34","Hauptschule","432","0.328938588997245","0.305058763316718","0.352818414677772"
"Mindestens einmal die Woche","1995","17-34","Realschule","600","0.390933421215253","0.367237623509587","0.414629218920918"
"Mindestens einmal die Woche","1995","17-34","(Fach-)Abitur","330","0.496781045106197","0.459635693351802","0.533926396860592"
"Mindestens einmal die Woche","1995","17-34","AkademikerIn","185","","",""
"Mindestens einmal die Woche","1995","35-65","(noch) kein Abschluss","22","","",""
"Mindestens einmal die Woche","1995","35-65","Hauptschule","588","0.191958817425578","0.178935254978442","0.204982379872714"
"Mindestens einmal die Woche","1995","35-65","Realschule","348","0.321510542034852","0.295873839778479","0.347147244291226"
"Mindestens einmal die Woche","1995","35-65","(Fach-)Abitur","89","0.37981575325867","0.326639228202808","0.432992278314532"
"Mindestens einmal die Woche","1995","35-65","AkademikerIn","390","0.396442917317441","0.368438032408898","0.424447802225983"
"Mindestens einmal die Woche","1995","66 +","(noch) kein Abschluss","","","",""
"Mindestens einmal die Woche","1995","66 +","Hauptschule","92","0.096613639238716","0.0789450475029987","0.114282230974433"
"Mindestens einmal die Woche","1995","66 +","Realschule","37","0.167080323603348","0.113755014552092","0.220405632654605"
"Mindestens einmal die Woche","1995","66 +","(Fach-)Abitur","5","0.152486154128005","0.039661400431613","0.265310907824397"
"Mindestens einmal die Woche","1995","66 +","AkademikerIn","34","0.203917366605144","0.13900560202881","0.268829131181478"
"Fast nie oder nie","1996","17-34","(noch) kein Abschluss","100","","",""
"Fast nie oder nie","1996","17-34","Hauptschule","560","0.36672799488169","0.341715586832995","0.391740402930386"
"Fast nie oder nie","1996","17-34","Realschule","483","0.28774162942236","0.2652477985765","0.31023546026822"
"Fast nie oder nie","1996","17-34","(Fach-)Abitur","156","","",""
"Fast nie oder nie","1996","17-34","AkademikerIn","90","0.184033175062604","0.147017015933808","0.2210493341914"
"Fast nie oder nie","1996","35-65","(noch) kein Abschluss","334","0.878328254038994","0.845416442856987","0.911240065221001"
"Fast nie oder nie","1996","35-65","Hauptschule","2156","","",""
"Fast nie oder nie","1996","35-65","Realschule","609","0.384800261888691","0.358989102316551","0.410611421460832"
"Fast nie oder nie","1996","35-65","(Fach-)Abitur","140","","",""
"Fast nie oder nie","1996","35-65","AkademikerIn","458","0.339023843092458","0.311933961728783","0.366113724456132"
"Fast nie oder nie","1996","66 +","(noch) kein Abschluss","43","0.915094277288373","0.834543344048243","0.995645210528502"
"Fast nie oder nie","1996","66 +","Hauptschule","920","0.820260174720607","0.797444589441763","0.843075759999452"
"Fast nie oder nie","1996","66 +","Realschule","125","","",""
"Fast nie oder nie","1996","66 +","(Fach-)Abitur","34","0.784665611358259","0.660350921305775","0.908980301410742"
"Fast nie oder nie","1996","66 +","AkademikerIn","100","","",""
"Mehrmals im Jahr","1996","17-34","(noch) kein Abschluss","86","0.181732299519209","0.144359967177038","0.21910463186138"
"Mehrmals im Jahr","1996","17-34","Hauptschule","398","0.276812721667695","0.253590340999273","0.300035102336117"
"Mehrmals im Jahr","1996","17-34","Realschule","452","0.29115282712602","0.268580304020695","0.313725350231344"
"Mehrmals im Jahr","1996","17-34","(Fach-)Abitur","164","","",""
"Mehrmals im Jahr","1996","17-34","AkademikerIn","103","","",""
"Mehrmals im Jahr","1996","35-65","(noch) kein Abschluss","28","","",""
"Mehrmals im Jahr","1996","35-65","Hauptschule","563","0.179882108934378","0.166916263407745","0.192847954461012"
"Mehrmals im Jahr","1996","35-65","Realschule","343","0.250062648018977","0.227089597336653","0.273035698701301"
"Mehrmals im Jahr","1996","35-65","(Fach-)Abitur","75","0.262622828586864","0.214103405193555","0.311142251980173"
"Mehrmals im Jahr","1996","35-65","AkademikerIn","298","","",""
"Mehrmals im Jahr","1996","66 +","(noch) kein Abschluss","2","","",""
"Mehrmals im Jahr","1996","66 +","Hauptschule","50","0.0528806054875116","0.0395826701169188","0.0661785408581044"
"Mehrmals im Jahr","1996","66 +","Realschule","15","","",""
"Mehrmals im Jahr","1996","66 +","(Fach-)Abitur","5","0.150355116875892","0.0422611947527461","0.258449038999038"
"Mehrmals im Jahr","1996","66 +","AkademikerIn","22","","",""
"Mindestens einmal im Monat","1996","17-34","(noch) kein Abschluss","39","0.105765525155971","0.0759608627802598","0.135570187531683"
"Mindestens einmal im Monat","1996","17-34","Hauptschule","131","","",""
"Mindestens einmal im Monat","1996","17-34","Realschule","162","","",""
"Mindestens einmal im Monat","1996","17-34","(Fach-)Abitur","74","0.0972936747875276","0.0747862129358465","0.119801136639209"
"Mindestens einmal im Monat","1996","17-34","AkademikerIn","53","0.123523577948679","0.0920930197991943","0.154954136098163"
"Mindestens einmal im Monat","1996","35-65","(noch) kein Abschluss","6","0.0168211683325387","0.00387405873915249","0.0297682779259249"
"Mindestens einmal im Monat","1996","35-65","Hauptschule","168","","",""
"Mindestens einmal im Monat","1996","35-65","Realschule","90","0.0763539653448668","0.0622659327221844","0.0904419979675492"
"Mindestens einmal im Monat","1996","35-65","(Fach-)Abitur","27","","",""
"Mindestens einmal im Monat","1996","35-65","AkademikerIn","86","0.0819194446103234","0.0662254687872049","0.097613420433442"
"Mindestens einmal im Monat","1996","66 +","(noch) kein Abschluss","1","","",""
"Mindestens einmal im Monat","1996","66 +","Hauptschule","34","0.036180437543165","0.0250843871846509","0.0472764879016792"
"Mindestens einmal im Monat","1996","66 +","Realschule","8","0.0496208046496285","0.017984251150498","0.081257358148759"
"Mindestens einmal im Monat","1996","66 +","(Fach-)Abitur","","","",""
"Mindestens einmal im Monat","1996","66 +","AkademikerIn","5","0.0430673960541178","0.011004502470817","0.0751302896374186"
"Mindestens einmal die Woche","1996","17-34","(noch) kein Abschluss","184","","",""
"Mindestens einmal die Woche","1996","17-34","Hauptschule","337","0.275123204003396","0.2519447728349","0.298301635171892"
"Mindestens einmal die Woche","1996","17-34","Realschule","459","0.319967952699372","0.296790738958867","0.343145166439878"
"Mindestens einmal die Woche","1996","17-34","(Fach-)Abitur","272","","",""
"Mindestens einmal die Woche","1996","17-34","AkademikerIn","175","","",""
"Mindestens einmal die Woche","1996","35-65","(noch) kein Abschluss","11","","",""
"Mindestens einmal die Woche","1996","35-65","Hauptschule","484","0.170419086071699","0.157726292803993","0.183111879339406"
"Mindestens einmal die Woche","1996","35-65","Realschule","323","0.288783124747465","0.264741229677735","0.312825019817194"
"Mindestens einmal die Woche","1996","35-65","(Fach-)Abitur","74","0.281045007906078","0.23148363375176","0.330606382060396"
"Mindestens einmal die Woche","1996","35-65","AkademikerIn","331","0.334025117115851","0.307034204291847","0.361016029939855"
"Mindestens einmal die Woche","1996","66 +","(noch) kein Abschluss","","","",""
"Mindestens einmal die Woche","1996","66 +","Hauptschule","84","0.0906787822487163","0.0736161847751998","0.107741379722233"
"Mindestens einmal die Woche","1996","66 +","Realschule","33","0.173075664336783","0.11796194836735","0.228189380306215"
"Mindestens einmal die Woche","1996","66 +","(Fach-)Abitur","3","","",""
"Mindestens einmal die Woche","1996","66 +","AkademikerIn","27","","",""
"Fast nie oder nie","1997","17-34","(noch) kein Abschluss","102","","",""
"Fast nie oder nie","1997","17-34","Hauptschule","551","0.394726441381658","0.368594455349335","0.420858427413981"
"Fast nie oder nie","1997","17-34","Realschule","477","0.306919024785082","0.283547546239489","0.330290503330674"
"Fast nie oder nie","1997","17-34","(Fach-)Abitur","139","","",""
"Fast nie oder nie","1997","17-34","AkademikerIn","92","0.200651409767603","0.161599109233024","0.239703710302183"
"Fast nie oder nie","1997","35-65","(noch) kein Abschluss","311","0.81857261615782","0.778928859325357","0.858216372990284"
"Fast nie oder nie","1997","35-65","Hauptschule","2159","","",""
"Fast nie oder nie","1997","35-65","Realschule","663","0.421080930014867","0.395087823258187","0.447074036771548"
"Fast nie oder nie","1997","35-65","(Fach-)Abitur","145","","",""
"Fast nie oder nie","1997","35-65","AkademikerIn","459","0.357148034835999","0.329958142399301","0.384337927272697"
"Fast nie oder nie","1997","66 +","(noch) kein Abschluss","46","0.972509860771748","0.925764917342862","1.01925480420063"
"Fast nie oder nie","1997","66 +","Hauptschule","937","0.84220831422388","0.820626167825602","0.863790460622157"
"Fast nie oder nie","1997","66 +","Realschule","118","","",""
"Fast nie oder nie","1997","66 +","(Fach-)Abitur","31","0.784172459353983","0.659754615852036","0.90859030285593"
"Fast nie oder nie","1997","66 +","AkademikerIn","107","","",""
"Mehrmals im Jahr","1997","17-34","(noch) kein Abschluss","93","0.201816101812265","0.163154725690317","0.240477477934214"
"Mehrmals im Jahr","1997","17-34","Hauptschule","338","0.266442794234952","0.242807150224803","0.2900784382451"
"Mehrmals im Jahr","1997","17-34","Realschule","428","0.283287993483683","0.260454691611068","0.306121295356297"
"Mehrmals im Jahr","1997","17-34","(Fach-)Abitur","171","","",""
"Mehrmals im Jahr","1997","17-34","AkademikerIn","94","0.209697092017227","0.170000757893006","0.249393426141447"
"Mehrmals im Jahr","1997","35-65","(noch) kein Abschluss","35","0.0872904636123216","0.0582539498086666","0.116326977415977"
"Mehrmals im Jahr","1997","35-65","Hauptschule","478","0.163340225461483","0.150630755749616","0.176049695173349"
"Mehrmals im Jahr","1997","35-65","Realschule","315","0.231008507323814","0.208819328485862","0.253197686161765"
"Mehrmals im Jahr","1997","35-65","(Fach-)Abitur","56","0.207638834831282","0.162413193532314","0.252864476130251"
"Mehrmals im Jahr","1997","35-65","AkademikerIn","297","","",""
"Mehrmals im Jahr","1997","66 +","(noch) kein Abschluss","1","","",""
"Mehrmals im Jahr","1997","66 +","Hauptschule","53","0.049742343446576","0.0368709186497721","0.0626137682433798"
"Mehrmals im Jahr","1997","66 +","Realschule","12","","",""
"Mehrmals im Jahr","1997","66 +","(Fach-)Abitur","5","0.0945454506955226","0.00605893556287627","0.183031965828169"
"Mehrmals im Jahr","1997","66 +","AkademikerIn","17","","",""
"Mindestens einmal im Monat","1997","17-34","(noch) kein Abschluss","36","0.089916902977366","0.0623613510244103","0.117472454930322"
"Mindestens einmal im Monat","1997","17-34","Hauptschule","132","","",""
"Mindestens einmal im Monat","1997","17-34","Realschule","124","","",""
"Mindestens einmal im Monat","1997","17-34","(Fach-)Abitur","65","0.0989587911212645","0.0761776412696528","0.121739940972876"
"Mindestens einmal im Monat","1997","17-34","AkademikerIn","28","","",""
"Mindestens einmal im Monat","1997","35-65","(noch) kein Abschluss","2","","",""
"Mindestens einmal im Monat","1997","35-65","Hauptschule","132","","",""
"Mindestens einmal im Monat","1997","35-65","Realschule","84","0.0653462977177655","0.0523355476370855","0.0783570477984454"
"Mindestens einmal im Monat","1997","35-65","(Fach-)Abitur","30","0.107017977176761","0.072549779246643","0.141486175106878"
"Mindestens einmal im Monat","1997","35-65","AkademikerIn","79","0.0722297753419218","0.0575403023043472","0.0869192483794965"
"Mindestens einmal im Monat","1997","66 +","(noch) kein Abschluss","","","",""
"Mindestens einmal im Monat","1997","66 +","Hauptschule","16","","",""
"Mindestens einmal im Monat","1997","66 +","Realschule","2","","",""
"Mindestens einmal im Monat","1997","66 +","(Fach-)Abitur","","","",""
"Mindestens einmal im Monat","1997","66 +","AkademikerIn","6","0.0294029843801515","0.00354817445162055","0.0552577943086825"
"Mindestens einmal die Woche","1997","17-34","(noch) kein Abschluss","183","","",""
"Mindestens einmal die Woche","1997","17-34","Hauptschule","323","0.242007502739732","0.219109620093465","0.264905385385999"
"Mindestens einmal die Woche","1997","17-34","Realschule","467","0.330570165841077","0.306732339379133","0.354407992303022"
"Mindestens einmal die Woche","1997","17-34","(Fach-)Abitur","285","","",""
"Mindestens einmal die Woche","1997","17-34","AkademikerIn","190","","",""
"Mindestens einmal die Woche","1997","35-65","(noch) kein Abschluss","15","","",""
"Mindestens einmal die Woche","1997","35-65","Hauptschule","481","0.183979986049053","0.170658824148633","0.197301147949474"
"Mindestens einmal die Woche","1997","35-65","Realschule","324","0.282564264943554","0.258860540117148","0.306267989769959"
"Mindestens einmal die Woche","1997","35-65","(Fach-)Abitur","78","0.311462284258428","0.259828322270072","0.363096246246785"
"Mindestens einmal die Woche","1997","35-65","AkademikerIn","358","0.34724484325241","0.320228850732124","0.374260835772697"
"Mindestens einmal die Woche","1997","66 +","(noch) kein Abschluss","","","",""
"Mindestens einmal die Woche","1997","66 +","Hauptschule","90","0.0929092033242319","0.0757223028402285","0.110096103808235"
"Mindestens einmal die Woche","1997","66 +","Realschule","37","0.212091549683876","0.150459827911719","0.273723271456034"
"Mindestens einmal die Woche","1997","66 +","(Fach-)Abitur","6","0.121282089950495","0.0225526846454888","0.220011495255501"
"Mindestens einmal die Woche","1997","66 +","AkademikerIn","34","0.208960421907814","0.146736512747703","0.271184331067924"
"Fast nie oder nie","1998","17-34","(noch) kein Abschluss","89","0.161692606975236","0.126565806387836","0.196819407562636"
"Fast nie oder nie","1998","17-34","Hauptschule","461","0.327378750243997","0.302092833481526","0.352664667006468"
"Fast nie oder nie","1998","17-34","Realschule","355","0.210768192383478","0.190619328991443","0.230917055775512"
"Fast nie oder nie","1998","17-34","(Fach-)Abitur","115","","",""
"Fast nie oder nie","1998","17-34","AkademikerIn","63","0.130620316738717","0.0989528318316285","0.162287801645805"
"Fast nie oder nie","1998","35-65","(noch) kein Abschluss","284","","",""
"Fast nie oder nie","1998","35-65","Hauptschule","1954","","",""
"Fast nie oder nie","1998","35-65","Realschule","496","0.275585980177973","0.253623999138847","0.297547961217099"
"Fast nie oder nie","1998","35-65","(Fach-)Abitur","127","","",""
"Fast nie oder nie","1998","35-65","AkademikerIn","348","0.239148727167664","0.216275429355169","0.262022024980158"
"Fast nie oder nie","1998","66 +","(noch) kein Abschluss","50","0.909389885154673","0.832108738666464","0.986671031642882"
"Fast nie oder nie","1998","66 +","Hauptschule","995","0.783033623084688","0.760229538041043","0.805837708128333"
