"pli0093_h","year","bildungsniveau","regtyp","n","percent","lower_confidence_percent","upper_confidence_percent"
"Täglich","1997","Realschule","Ländlicher Raum","","","",""
"Täglich","1997","(Fach-)Abitur","Städtischer Raum","","","",""
"Täglich","1997","(Fach-)Abitur","Ländlicher Raum","","","",""
"Täglich","1997","AkademikerIn","Städtischer Raum","","","",""
"Täglich","1997","AkademikerIn","Ländlicher Raum","","","",""
"Min 1x pro Woche","1997","(noch) kein Abschluss","Städtischer Raum","","","",""
"Min 1x pro Woche","1997","(noch) kein Abschluss","Ländlicher Raum","","","",""
"Min 1x pro Woche","1997","Hauptschule","Städtischer Raum","","","",""
"Min 1x pro Woche","1997","Hauptschule","Ländlicher Raum","","","",""
"Min 1x pro Woche","1997","Realschule","Städtischer Raum","","","",""
"Min 1x pro Woche","1997","Realschule","Ländlicher Raum","","","",""
"Min 1x pro Woche","1997","(Fach-)Abitur","Städtischer Raum","","","",""
"Min 1x pro Woche","1997","(Fach-)Abitur","Ländlicher Raum","","","",""
"Min 1x pro Woche","1997","AkademikerIn","Städtischer Raum","","","",""
"Min 1x pro Woche","1997","AkademikerIn","Ländlicher Raum","","","",""
"Min 1x pro Monat","1997","(noch) kein Abschluss","Städtischer Raum","","","",""
"Min 1x pro Monat","1997","(noch) kein Abschluss","Ländlicher Raum","","","",""
"Min 1x pro Monat","1997","Hauptschule","Städtischer Raum","","","",""
"Min 1x pro Monat","1997","Hauptschule","Ländlicher Raum","","","",""
"Min 1x pro Monat","1997","Realschule","Städtischer Raum","","","",""
"Min 1x pro Monat","1997","Realschule","Ländlicher Raum","","","",""
"Min 1x pro Monat","1997","(Fach-)Abitur","Städtischer Raum","","","",""
"Min 1x pro Monat","1997","(Fach-)Abitur","Ländlicher Raum","","","",""
"Min 1x pro Monat","1997","AkademikerIn","Städtischer Raum","","","",""
"Min 1x pro Monat","1997","AkademikerIn","Ländlicher Raum","","","",""
"Seltener","1997","(noch) kein Abschluss","Städtischer Raum","","","",""
"Seltener","1997","(noch) kein Abschluss","Ländlicher Raum","","","",""
"Seltener","1997","Hauptschule","Städtischer Raum","","","",""
"Seltener","1997","Hauptschule","Ländlicher Raum","","","",""
"Seltener","1997","Realschule","Städtischer Raum","","","",""
"Seltener","1997","Realschule","Ländlicher Raum","","","",""
"Seltener","1997","(Fach-)Abitur","Städtischer Raum","","","",""
"Seltener","1997","(Fach-)Abitur","Ländlicher Raum","","","",""
"Seltener","1997","AkademikerIn","Städtischer Raum","","","",""
"Seltener","1997","AkademikerIn","Ländlicher Raum","","","",""
"Nie","1997","(noch) kein Abschluss","Städtischer Raum","","","",""
"Nie","1997","(noch) kein Abschluss","Ländlicher Raum","","","",""
"Nie","1997","Hauptschule","Städtischer Raum","","","",""
"Nie","1997","Hauptschule","Ländlicher Raum","","","",""
"Nie","1997","Realschule","Städtischer Raum","","","",""
"Nie","1997","Realschule","Ländlicher Raum","","","",""
"Nie","1997","(Fach-)Abitur","Städtischer Raum","","","",""
"Nie","1997","(Fach-)Abitur","Ländlicher Raum","","","",""
"Nie","1997","AkademikerIn","Städtischer Raum","","","",""
"Nie","1997","AkademikerIn","Ländlicher Raum","","","",""
"Täglich","1998","(noch) kein Abschluss","Städtischer Raum","24","","",""
"Täglich","1998","(noch) kein Abschluss","Ländlicher Raum","5","","",""
"Täglich","1998","Hauptschule","Städtischer Raum","61","0.0155827058027398","0.0117621216550112","0.0194032899504685"
"Täglich","1998","Hauptschule","Ländlicher Raum","23","","",""
"Täglich","1998","Realschule","Städtischer Raum","56","0.0275177540317442","0.0201795047671925","0.0348560032962958"
"Täglich","1998","Realschule","Ländlicher Raum","20","","",""
"Täglich","1998","(Fach-)Abitur","Städtischer Raum","42","0.0651271856976283","0.0489343434445852","0.0813200279506715"
"Täglich","1998","(Fach-)Abitur","Ländlicher Raum","6","","",""
"Täglich","1998","AkademikerIn","Städtischer Raum","45","0.0434313822326138","0.032049800350472","0.0548129641147555"
"Täglich","1998","AkademikerIn","Ländlicher Raum","21","","",""
"Min 1x pro Woche","1998","(noch) kein Abschluss","Städtischer Raum","45","0.10756220599949","0.0831744931074549","0.131949918891525"
"Min 1x pro Woche","1998","(noch) kein Abschluss","Ländlicher Raum","26","","",""
"Min 1x pro Woche","1998","Hauptschule","Städtischer Raum","190","0.0511879405509828","0.044389760813428","0.0579861202885377"
"Min 1x pro Woche","1998","Hauptschule","Ländlicher Raum","104","0.0569526605488476","0.0470145773867458","0.0668907437109495"
"Min 1x pro Woche","1998","Realschule","Städtischer Raum","197","0.107174942135704","0.0932986018631938","0.121051282408214"
"Min 1x pro Woche","1998","Realschule","Ländlicher Raum","95","0.0754179445647575","0.0619144159439401","0.0889214731855749"
"Min 1x pro Woche","1998","(Fach-)Abitur","Städtischer Raum","105","0.128196969798008","0.106258126261265","0.150135813334751"
"Min 1x pro Woche","1998","(Fach-)Abitur","Ländlicher Raum","38","0.167554377373565","0.121259396095554","0.213849358651576"
"Min 1x pro Woche","1998","AkademikerIn","Städtischer Raum","163","0.144372574592868","0.124746771553568","0.163998377632169"
"Min 1x pro Woche","1998","AkademikerIn","Ländlicher Raum","84","0.132270745856961","0.107576090852755","0.156965400861168"
"Min 1x pro Monat","1998","(noch) kein Abschluss","Städtischer Raum","28","","",""
"Min 1x pro Monat","1998","(noch) kein Abschluss","Ländlicher Raum","17","","",""
"Min 1x pro Monat","1998","Hauptschule","Städtischer Raum","236","0.0648324614597182","0.0572369034803373","0.0724280194390992"
"Min 1x pro Monat","1998","Hauptschule","Ländlicher Raum","104","0.0461034545494304","0.0371106274557659","0.0550962816430948"
"Min 1x pro Monat","1998","Realschule","Städtischer Raum","182","0.0950697188935835","0.0819122063658493","0.108227231421318"
"Min 1x pro Monat","1998","Realschule","Ländlicher Raum","144","0.114665537023964","0.0983723015960446","0.130958772451883"
"Min 1x pro Monat","1998","(Fach-)Abitur","Städtischer Raum","96","0.0975645555568298","0.0780921425928517","0.117036968520808"
"Min 1x pro Monat","1998","(Fach-)Abitur","Ländlicher Raum","27","","",""
"Min 1x pro Monat","1998","AkademikerIn","Städtischer Raum","178","0.146727444651731","0.126969475512059","0.166485413791403"
"Min 1x pro Monat","1998","AkademikerIn","Ländlicher Raum","81","0.113906214073194","0.0907486701473497","0.137063757999039"
"Seltener","1998","(noch) kein Abschluss","Städtischer Raum","86","0.169548031230624","0.140011745453128","0.199084317008121"
"Seltener","1998","(noch) kein Abschluss","Ländlicher Raum","43","0.192261750218219","0.1375093297412","0.247014170695238"
"Seltener","1998","Hauptschule","Städtischer Raum","827","0.219191382405104","0.206429852189255","0.231952912620953"
"Seltener","1998","Hauptschule","Ländlicher Raum","482","0.226543213799551","0.208592884225913","0.244493543373188"
"Seltener","1998","Realschule","Städtischer Raum","618","0.325885340818018","0.304859933156378","0.346910748479658"
"Seltener","1998","Realschule","Ländlicher Raum","508","0.34542980429241","0.321113632117282","0.369745976467539"
"Seltener","1998","(Fach-)Abitur","Städtischer Raum","285","0.32965958720742","0.298810222823901","0.360508951590939"
"Seltener","1998","(Fach-)Abitur","Ländlicher Raum","99","0.349098008330788","0.290008609376891","0.408187407284686"
"Seltener","1998","AkademikerIn","Städtischer Raum","417","0.322092767740662","0.296000107613259","0.348185427868066"
"Seltener","1998","AkademikerIn","Ländlicher Raum","266","0.339530935923669","0.30501299684964","0.374048874997699"
"Nie","1998","(noch) kein Abschluss","Städtischer Raum","437","0.605374030900938","0.566900949587717","0.64384711221416"
"Nie","1998","(noch) kein Abschluss","Ländlicher Raum","108","0.583250393215075","0.514751008218993","0.651749778211156"
"Nie","1998","Hauptschule","Städtischer Raum","2723","0.649205509781455","0.634484547614729","0.663926471948182"
"Nie","1998","Hauptschule","Ländlicher Raum","1376","0.660808381101762","0.64050636356119","0.681110398642335"
"Nie","1998","Realschule","Städtischer Raum","856","0.44435224412095","0.422062319588454","0.466642168653446"
"Nie","1998","Realschule","Ländlicher Raum","702","0.449592071878333","0.424153726721086","0.475030417035581"
"Nie","1998","(Fach-)Abitur","Städtischer Raum","364","0.379451701740114","0.347607401441786","0.411296002038442"
"Nie","1998","(Fach-)Abitur","Ländlicher Raum","80","0.330466724484318","0.272158738909599","0.388774710059037"
"Nie","1998","AkademikerIn","Städtischer Raum","429","0.343375830782124","0.316861172713097","0.36989048885115"
"Nie","1998","AkademikerIn","Ländlicher Raum","271","0.370730626823278","0.335523833356028","0.405937420290529"
"Täglich","1999","(noch) kein Abschluss","Städtischer Raum","","","",""
"Täglich","1999","(noch) kein Abschluss","Ländlicher Raum","","","",""
"Täglich","1999","Hauptschule","Städtischer Raum","","","",""
"Täglich","1999","Hauptschule","Ländlicher Raum","","","",""
"Täglich","1999","Realschule","Städtischer Raum","","","",""
"Täglich","1999","Realschule","Ländlicher Raum","","","",""
"Täglich","1999","(Fach-)Abitur","Städtischer Raum","","","",""
"Täglich","1999","(Fach-)Abitur","Ländlicher Raum","","","",""
"Täglich","1999","AkademikerIn","Städtischer Raum","","","",""
"Täglich","1999","AkademikerIn","Ländlicher Raum","","","",""
"Min 1x pro Woche","1999","(noch) kein Abschluss","Städtischer Raum","","","",""
"Min 1x pro Woche","1999","(noch) kein Abschluss","Ländlicher Raum","","","",""
"Min 1x pro Woche","1999","Hauptschule","Städtischer Raum","","","",""
"Min 1x pro Woche","1999","Hauptschule","Ländlicher Raum","","","",""
"Min 1x pro Woche","1999","Realschule","Städtischer Raum","","","",""
"Min 1x pro Woche","1999","Realschule","Ländlicher Raum","","","",""
"Min 1x pro Woche","1999","(Fach-)Abitur","Städtischer Raum","","","",""
"Min 1x pro Woche","1999","(Fach-)Abitur","Ländlicher Raum","","","",""
"Min 1x pro Woche","1999","AkademikerIn","Städtischer Raum","","","",""
"Min 1x pro Woche","1999","AkademikerIn","Ländlicher Raum","","","",""
"Min 1x pro Monat","1999","(noch) kein Abschluss","Städtischer Raum","","","",""
"Min 1x pro Monat","1999","(noch) kein Abschluss","Ländlicher Raum","","","",""
"Min 1x pro Monat","1999","Hauptschule","Städtischer Raum","","","",""
"Min 1x pro Monat","1999","Hauptschule","Ländlicher Raum","","","",""
"Min 1x pro Monat","1999","Realschule","Städtischer Raum","","","",""
"Min 1x pro Monat","1999","Realschule","Ländlicher Raum","","","",""
"Min 1x pro Monat","1999","(Fach-)Abitur","Städtischer Raum","","","",""
"Min 1x pro Monat","1999","(Fach-)Abitur","Ländlicher Raum","","","",""
"Min 1x pro Monat","1999","AkademikerIn","Städtischer Raum","","","",""
"Min 1x pro Monat","1999","AkademikerIn","Ländlicher Raum","","","",""
"Seltener","1999","(noch) kein Abschluss","Städtischer Raum","","","",""
"Seltener","1999","(noch) kein Abschluss","Ländlicher Raum","","","",""
"Seltener","1999","Hauptschule","Städtischer Raum","","","",""
"Seltener","1999","Hauptschule","Ländlicher Raum","","","",""
"Seltener","1999","Realschule","Städtischer Raum","","","",""
"Seltener","1999","Realschule","Ländlicher Raum","","","",""
"Seltener","1999","(Fach-)Abitur","Städtischer Raum","","","",""
"Seltener","1999","(Fach-)Abitur","Ländlicher Raum","","","",""
"Seltener","1999","AkademikerIn","Städtischer Raum","","","",""
"Seltener","1999","AkademikerIn","Ländlicher Raum","","","",""
"Nie","1999","(noch) kein Abschluss","Städtischer Raum","","","",""
"Nie","1999","(noch) kein Abschluss","Ländlicher Raum","","","",""
"Nie","1999","Hauptschule","Städtischer Raum","","","",""
"Nie","1999","Hauptschule","Ländlicher Raum","","","",""
"Nie","1999","Realschule","Städtischer Raum","","","",""
"Nie","1999","Realschule","Ländlicher Raum","","","",""
"Nie","1999","(Fach-)Abitur","Städtischer Raum","","","",""
"Nie","1999","(Fach-)Abitur","Ländlicher Raum","","","",""
"Nie","1999","AkademikerIn","Städtischer Raum","","","",""
"Nie","1999","AkademikerIn","Ländlicher Raum","","","",""
"Täglich","2000","(noch) kein Abschluss","Städtischer Raum","","","",""
"Täglich","2000","(noch) kein Abschluss","Ländlicher Raum","","","",""
"Täglich","2000","Hauptschule","Städtischer Raum","","","",""
"Täglich","2000","Hauptschule","Ländlicher Raum","","","",""
"Täglich","2000","Realschule","Städtischer Raum","","","",""
"Täglich","2000","Realschule","Ländlicher Raum","","","",""
"Täglich","2000","(Fach-)Abitur","Städtischer Raum","","","",""
"Täglich","2000","(Fach-)Abitur","Ländlicher Raum","","","",""
"Täglich","2000","AkademikerIn","Städtischer Raum","","","",""
"Täglich","2000","AkademikerIn","Ländlicher Raum","","","",""
"Min 1x pro Woche","2000","(noch) kein Abschluss","Städtischer Raum","","","",""
"Min 1x pro Woche","2000","(noch) kein Abschluss","Ländlicher Raum","","","",""
"Min 1x pro Woche","2000","Hauptschule","Städtischer Raum","","","",""
"Min 1x pro Woche","2000","Hauptschule","Ländlicher Raum","","","",""
"Min 1x pro Woche","2000","Realschule","Städtischer Raum","","","",""
"Min 1x pro Woche","2000","Realschule","Ländlicher Raum","","","",""
"Min 1x pro Woche","2000","(Fach-)Abitur","Städtischer Raum","","","",""
"Min 1x pro Woche","2000","(Fach-)Abitur","Ländlicher Raum","","","",""
"Min 1x pro Woche","2000","AkademikerIn","Städtischer Raum","","","",""
"Min 1x pro Woche","2000","AkademikerIn","Ländlicher Raum","","","",""
"Min 1x pro Monat","2000","(noch) kein Abschluss","Städtischer Raum","","","",""
"Min 1x pro Monat","2000","(noch) kein Abschluss","Ländlicher Raum","","","",""
"Min 1x pro Monat","2000","Hauptschule","Städtischer Raum","","","",""
"Min 1x pro Monat","2000","Hauptschule","Ländlicher Raum","","","",""
"Min 1x pro Monat","2000","Realschule","Städtischer Raum","","","",""
"Min 1x pro Monat","2000","Realschule","Ländlicher Raum","","","",""
"Min 1x pro Monat","2000","(Fach-)Abitur","Städtischer Raum","","","",""
"Min 1x pro Monat","2000","(Fach-)Abitur","Ländlicher Raum","","","",""
"Min 1x pro Monat","2000","AkademikerIn","Städtischer Raum","","","",""
"Min 1x pro Monat","2000","AkademikerIn","Ländlicher Raum","","","",""
"Seltener","2000","(noch) kein Abschluss","Städtischer Raum","","","",""
"Seltener","2000","(noch) kein Abschluss","Ländlicher Raum","","","",""
"Seltener","2000","Hauptschule","Städtischer Raum","","","",""
"Seltener","2000","Hauptschule","Ländlicher Raum","","","",""
"Seltener","2000","Realschule","Städtischer Raum","","","",""
"Seltener","2000","Realschule","Ländlicher Raum","","","",""
"Seltener","2000","(Fach-)Abitur","Städtischer Raum","","","",""
"Seltener","2000","(Fach-)Abitur","Ländlicher Raum","","","",""
"Seltener","2000","AkademikerIn","Städtischer Raum","","","",""
"Seltener","2000","AkademikerIn","Ländlicher Raum","","","",""
"Nie","2000","(noch) kein Abschluss","Städtischer Raum","","","",""
"Nie","2000","(noch) kein Abschluss","Ländlicher Raum","","","",""
"Nie","2000","Hauptschule","Städtischer Raum","","","",""
"Nie","2000","Hauptschule","Ländlicher Raum","","","",""
"Nie","2000","Realschule","Städtischer Raum","","","",""
"Nie","2000","Realschule","Ländlicher Raum","","","",""
"Nie","2000","(Fach-)Abitur","Städtischer Raum","","","",""
"Nie","2000","(Fach-)Abitur","Ländlicher Raum","","","",""
"Nie","2000","AkademikerIn","Städtischer Raum","","","",""
"Nie","2000","AkademikerIn","Ländlicher Raum","","","",""
"Täglich","2001","(noch) kein Abschluss","Städtischer Raum","","","",""
"Täglich","2001","(noch) kein Abschluss","Ländlicher Raum","","","",""
"Täglich","2001","Hauptschule","Städtischer Raum","","","",""
"Täglich","2001","Hauptschule","Ländlicher Raum","","","",""
"Täglich","2001","Realschule","Städtischer Raum","","","",""
"Täglich","2001","Realschule","Ländlicher Raum","","","",""
"Täglich","2001","(Fach-)Abitur","Städtischer Raum","","","",""
"Täglich","2001","(Fach-)Abitur","Ländlicher Raum","","","",""
"Täglich","2001","AkademikerIn","Städtischer Raum","","","",""
"Täglich","2001","AkademikerIn","Ländlicher Raum","","","",""
"Min 1x pro Woche","2001","(noch) kein Abschluss","Städtischer Raum","91","0.131262919717481","0.104332394014282","0.15819344542068"
"Min 1x pro Woche","2001","(noch) kein Abschluss","Ländlicher Raum","49","0.173959224343967","0.127703795449095","0.220214653238839"
"Min 1x pro Woche","2001","Hauptschule","Städtischer Raum","315","0.0535663925597214","0.047877689356356","0.0592550957630867"
"Min 1x pro Woche","2001","Hauptschule","Ländlicher Raum","149","0.0467748961523219","0.0395197950586362","0.0540299972460077"
"Min 1x pro Woche","2001","Realschule","Städtischer Raum","330","0.0946677185363984","0.0847229162789574","0.104612520793839"
"Min 1x pro Woche","2001","Realschule","Ländlicher Raum","169","0.0703169907378889","0.0600835639499487","0.0805504175258292"
"Min 1x pro Woche","2001","(Fach-)Abitur","Städtischer Raum","209","0.127240377269909","0.111319542687889","0.143161211851928"
"Min 1x pro Woche","2001","(Fach-)Abitur","Ländlicher Raum","66","0.128239369660717","0.0994181647759484","0.157060574545486"
"Min 1x pro Woche","2001","AkademikerIn","Städtischer Raum","358","0.152986194707426","0.138587491610152","0.1673848978047"
"Min 1x pro Woche","2001","AkademikerIn","Ländlicher Raum","124","0.124623335348234","0.105201591171009","0.14404507952546"
"Min 1x pro Monat","2001","(noch) kein Abschluss","Städtischer Raum","31","0.0497172737599268","0.032382838701531","0.0670517088183227"
"Min 1x pro Monat","2001","(noch) kein Abschluss","Ländlicher Raum","20","","",""
"Min 1x pro Monat","2001","Hauptschule","Städtischer Raum","227","0.0392562343258532","0.0343496405286086","0.0441628281230979"
"Min 1x pro Monat","2001","Hauptschule","Ländlicher Raum","104","0.0342613025667814","0.0280114313445452","0.0405111737890176"
"Min 1x pro Monat","2001","Realschule","Städtischer Raum","224","0.0709248301312058","0.0622048444395526","0.0796448158228591"
"Min 1x pro Monat","2001","Realschule","Ländlicher Raum","123","0.0569291834123349","0.0476552679711915","0.0662030988534782"
"Min 1x pro Monat","2001","(Fach-)Abitur","Städtischer Raum","149","0.0930718903774836","0.0791914983595993","0.106952282395368"
"Min 1x pro Monat","2001","(Fach-)Abitur","Ländlicher Raum","65","0.128582275506507","0.0997282396177435","0.15743631139527"
"Min 1x pro Monat","2001","AkademikerIn","Städtischer Raum","248","0.106106164898212","0.0937874532119816","0.118424876584443"
"Min 1x pro Monat","2001","AkademikerIn","Ländlicher Raum","92","0.0916424503304322","0.0746769050350973","0.108607995625767"
"Seltener","2001","(noch) kein Abschluss","Städtischer Raum","88","0.160702346554674","0.131413738294234","0.189990954815114"
"Seltener","2001","(noch) kein Abschluss","Ländlicher Raum","54","0.173213883552201","0.127036834575751","0.219390932528651"
"Seltener","2001","Hauptschule","Städtischer Raum","1113","0.179345151219952","0.169652399486447","0.189037902953457"
"Seltener","2001","Hauptschule","Ländlicher Raum","537","0.16061948833472","0.148003598828844","0.173235377840596"
"Seltener","2001","Realschule","Städtischer Raum","891","0.265278294963078","0.250281326191073","0.280275263735084"
"Seltener","2001","Realschule","Ländlicher Raum","571","0.228177951764476","0.211381446489872","0.244974457039079"
"Seltener","2001","(Fach-)Abitur","Städtischer Raum","469","0.276981196579903","0.25560128166026","0.298361111499545"
"Seltener","2001","(Fach-)Abitur","Ländlicher Raum","149","0.294076477562553","0.254801875796714","0.333351079328393"
"Seltener","2001","AkademikerIn","Städtischer Raum","738","0.303667679234463","0.285274382678405","0.322060975790521"
"Seltener","2001","AkademikerIn","Ländlicher Raum","332","0.282048482555457","0.255587832807642","0.308509132303273"
"Nie","2001","(noch) kein Abschluss","Städtischer Raum","394","0.658317459967918","0.620494222273326","0.696140697662511"
"Nie","2001","(noch) kein Abschluss","Ländlicher Raum","135","0.583516460306292","0.523362570666971","0.643670349945612"
"Nie","2001","Hauptschule","Städtischer Raum","4363","0.727832221894473","0.716587311672652","0.739077132116295"
"Nie","2001","Hauptschule","Ländlicher Raum","2464","0.758344312946177","0.743635722889703","0.773052903002651"
"Nie","2001","Realschule","Städtischer Raum","1884","0.569129156369317","0.552307445485016","0.585950867253619"
"Nie","2001","Realschule","Ländlicher Raum","1535","0.644575874085301","0.625418588355305","0.663733159815296"
"Nie","2001","(Fach-)Abitur","Städtischer Raum","856","0.502706535772705","0.478819092177884","0.526593979367526"
"Nie","2001","(Fach-)Abitur","Ländlicher Raum","237","0.449101877270222","0.406226209118502","0.491977545421943"
"Nie","2001","AkademikerIn","Städtischer Raum","1057","0.437239961159899","0.417398504167264","0.457081418152534"
"Nie","2001","AkademikerIn","Ländlicher Raum","563","0.501685731765876","0.472284969011755","0.531086494519998"
"Täglich","2002","(noch) kein Abschluss","Städtischer Raum","","","",""
"Täglich","2002","(noch) kein Abschluss","Ländlicher Raum","","","",""
"Täglich","2002","Hauptschule","Städtischer Raum","","","",""
"Täglich","2002","Hauptschule","Ländlicher Raum","","","",""
"Täglich","2002","Realschule","Städtischer Raum","","","",""
"Täglich","2002","Realschule","Ländlicher Raum","","","",""
"Täglich","2002","(Fach-)Abitur","Städtischer Raum","","","",""
"Täglich","2002","(Fach-)Abitur","Ländlicher Raum","","","",""
"Täglich","2002","AkademikerIn","Städtischer Raum","","","",""
"Täglich","2002","AkademikerIn","Ländlicher Raum","","","",""
"Min 1x pro Woche","2002","(noch) kein Abschluss","Städtischer Raum","","","",""
"Min 1x pro Woche","2002","(noch) kein Abschluss","Ländlicher Raum","","","",""
"Min 1x pro Woche","2002","Hauptschule","Städtischer Raum","","","",""
"Min 1x pro Woche","2002","Hauptschule","Ländlicher Raum","","","",""
"Min 1x pro Woche","2002","Realschule","Städtischer Raum","","","",""
"Min 1x pro Woche","2002","Realschule","Ländlicher Raum","","","",""
"Min 1x pro Woche","2002","(Fach-)Abitur","Städtischer Raum","","","",""
"Min 1x pro Woche","2002","(Fach-)Abitur","Ländlicher Raum","","","",""
"Min 1x pro Woche","2002","AkademikerIn","Städtischer Raum","","","",""
"Min 1x pro Woche","2002","AkademikerIn","Ländlicher Raum","","","",""
"Min 1x pro Monat","2002","(noch) kein Abschluss","Städtischer Raum","","","",""
"Min 1x pro Monat","2002","(noch) kein Abschluss","Ländlicher Raum","","","",""
"Min 1x pro Monat","2002","Hauptschule","Städtischer Raum","","","",""
"Min 1x pro Monat","2002","Hauptschule","Ländlicher Raum","","","",""
"Min 1x pro Monat","2002","Realschule","Städtischer Raum","","","",""
"Min 1x pro Monat","2002","Realschule","Ländlicher Raum","","","",""
"Min 1x pro Monat","2002","(Fach-)Abitur","Städtischer Raum","","","",""
"Min 1x pro Monat","2002","(Fach-)Abitur","Ländlicher Raum","","","",""
"Min 1x pro Monat","2002","AkademikerIn","Städtischer Raum","","","",""
"Min 1x pro Monat","2002","AkademikerIn","Ländlicher Raum","","","",""
"Seltener","2002","(noch) kein Abschluss","Städtischer Raum","","","",""
"Seltener","2002","(noch) kein Abschluss","Ländlicher Raum","","","",""
"Seltener","2002","Hauptschule","Städtischer Raum","","","",""
"Seltener","2002","Hauptschule","Ländlicher Raum","","","",""
"Seltener","2002","Realschule","Städtischer Raum","","","",""
"Seltener","2002","Realschule","Ländlicher Raum","","","",""
"Seltener","2002","(Fach-)Abitur","Städtischer Raum","","","",""
"Seltener","2002","(Fach-)Abitur","Ländlicher Raum","","","",""
"Seltener","2002","AkademikerIn","Städtischer Raum","","","",""
"Seltener","2002","AkademikerIn","Ländlicher Raum","","","",""
"Nie","2002","(noch) kein Abschluss","Städtischer Raum","","","",""
"Nie","2002","(noch) kein Abschluss","Ländlicher Raum","","","",""
"Nie","2002","Hauptschule","Städtischer Raum","","","",""
"Nie","2002","Hauptschule","Ländlicher Raum","","","",""
"Nie","2002","Realschule","Städtischer Raum","","","",""
"Nie","2002","Realschule","Ländlicher Raum","","","",""
"Nie","2002","(Fach-)Abitur","Städtischer Raum","","","",""
"Nie","2002","(Fach-)Abitur","Ländlicher Raum","","","",""
"Nie","2002","AkademikerIn","Städtischer Raum","","","",""
"Nie","2002","AkademikerIn","Ländlicher Raum","","","",""
"Täglich","2003","(noch) kein Abschluss","Städtischer Raum","56","0.0649446003499008","0.0456865213533493","0.0842026793464522"
"Täglich","2003","(noch) kein Abschluss","Ländlicher Raum","35","0.107767369341587","0.0700758096638857","0.145458929019289"
"Täglich","2003","Hauptschule","Städtischer Raum","76","0.0155476919912113","0.0122667198101292","0.0188286641722933"
"Täglich","2003","Hauptschule","Ländlicher Raum","24","","",""
"Täglich","2003","Realschule","Städtischer Raum","66","0.0164686525241102","0.0122026444111673","0.0207346606370532"
"Täglich","2003","Realschule","Ländlicher Raum","39","0.0158349317004275","0.0107627830881325","0.0209070803127225"
"Täglich","2003","(Fach-)Abitur","Städtischer Raum","77","0.0456056403629046","0.0360626394869462","0.0551486412388629"
"Täglich","2003","(Fach-)Abitur","Ländlicher Raum","18","","",""
"Täglich","2003","AkademikerIn","Städtischer Raum","149","0.0482760673038526","0.0406751865174589","0.0558769480902462"
"Täglich","2003","AkademikerIn","Ländlicher Raum","39","0.0410709537814699","0.030169246410469","0.0519726611524708"
"Min 1x pro Woche","2003","(noch) kein Abschluss","Städtischer Raum","107","0.128839600725398","0.102657980674102","0.155021220776695"
"Min 1x pro Woche","2003","(noch) kein Abschluss","Ländlicher Raum","45","0.149533581452861","0.106186549144095","0.192880613761627"
"Min 1x pro Woche","2003","Hauptschule","Städtischer Raum","270","0.050436554116971","0.0446328275827725","0.0562402806511695"
"Min 1x pro Woche","2003","Hauptschule","Ländlicher Raum","142","0.0453004445801413","0.0377626551850788","0.0528382339752038"
"Min 1x pro Woche","2003","Realschule","Städtischer Raum","388","0.111972998945784","0.10140316216231","0.122542835729258"
"Min 1x pro Woche","2003","Realschule","Ländlicher Raum","187","0.0789173529978332","0.0679630322144971","0.0898716737811694"
"Min 1x pro Woche","2003","(Fach-)Abitur","Städtischer Raum","257","0.121236590797428","0.106306426296664","0.136166755298191"
"Min 1x pro Woche","2003","(Fach-)Abitur","Ländlicher Raum","77","0.123602864674587","0.0965359554797081","0.150669773869466"
"Min 1x pro Woche","2003","AkademikerIn","Städtischer Raum","487","0.150185857792703","0.137517539092695","0.16285417649271"
"Min 1x pro Woche","2003","AkademikerIn","Ländlicher Raum","171","0.137726163870019","0.118795549049391","0.156656778690647"
"Min 1x pro Monat","2003","(noch) kein Abschluss","Städtischer Raum","53","0.0822968518741276","0.060820253767294","0.103773449980961"
"Min 1x pro Monat","2003","(noch) kein Abschluss","Ländlicher Raum","27","","",""
"Min 1x pro Monat","2003","Hauptschule","Städtischer Raum","299","0.0532571953934486","0.0473022553156186","0.0592121354712785"
"Min 1x pro Monat","2003","Hauptschule","Ländlicher Raum","145","0.0481374145114926","0.0403787331686331","0.0558960958543522"
"Min 1x pro Monat","2003","Realschule","Städtischer Raum","319","0.101798241955573","0.0916624980265919","0.111933985884553"
"Min 1x pro Monat","2003","Realschule","Ländlicher Raum","192","0.0889838699822392","0.0774155956922476","0.100552144272231"
"Min 1x pro Monat","2003","(Fach-)Abitur","Städtischer Raum","241","0.1253223038826","0.110177977391077","0.140466630374122"
"Min 1x pro Monat","2003","(Fach-)Abitur","Ländlicher Raum","76","0.113904236159456","0.0877775582479672","0.140030914070945"
"Min 1x pro Monat","2003","AkademikerIn","Städtischer Raum","423","0.137843695137298","0.12561925603786","0.150068134236736"
"Min 1x pro Monat","2003","AkademikerIn","Ländlicher Raum","166","0.119455194455946","0.101639115089033","0.137271273822859"
"Seltener","2003","(noch) kein Abschluss","Städtischer Raum","99","0.154077528450935","0.125863980673733","0.182291076228137"
"Seltener","2003","(noch) kein Abschluss","Ländlicher Raum","41","0.167043795659031","0.121703152575538","0.212384438742523"
"Seltener","2003","Hauptschule","Städtischer Raum","1047","0.18937064248828","0.178980063853013","0.199761221123547"
"Seltener","2003","Hauptschule","Ländlicher Raum","585","0.187638351717524","0.173487097997186","0.201789605437863"
"Seltener","2003","Realschule","Städtischer Raum","964","0.283608213854813","0.268499300110033","0.298717127599593"
