year,pgisced97,quintil_oecd,pli0093_h,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2003,Primary Level,3rd Quintile,Never,0.92808,33,33,0.83857,1.01760
2003,Lower Secondary Level,1st Quintile,At least once per week,0.05372,43,804,0.03813,0.06931
2003,Lower Secondary Level,1st Quintile,Seldom,0.13405,113,804,0.11048,0.15761
2003,Lower Secondary Level,1st Quintile,Never,0.76983,648,804,0.74071,0.79894
2003,Lower Secondary Level,2nd Quintile,At least once per week,0.07456,51,667,0.05461,0.09452
2003,Lower Secondary Level,2nd Quintile,Seldom,0.16569,106,667,0.13745,0.19393
2003,Lower Secondary Level,2nd Quintile,Never,0.71685,510,667,0.68263,0.75106
2003,Lower Secondary Level,3rd Quintile,At least once per week,0.05440,34,459,0.03363,0.07517
2003,Lower Secondary Level,3rd Quintile,Seldom,0.14219,74,459,0.11020,0.17418
2003,Lower Secondary Level,3rd Quintile,Never,0.76930,351,459,0.73071,0.80788
2003,Lower Secondary Level,4th Quintile,At least once per week,0.09056,38,411,0.06278,0.11834
2003,Lower Secondary Level,4th Quintile,At least once per month,0.08426,31,411,0.05738,0.11115
2003,Lower Secondary Level,4th Quintile,Seldom,0.19620,80,411,0.15776,0.23464
2003,Lower Secondary Level,4th Quintile,Never,0.62898,262,411,0.58222,0.67574
2003,Lower Secondary Level,5th Quintile,At least once per week,0.10857,38,270,0.07139,0.14575
2003,Lower Secondary Level,5th Quintile,Seldom,0.21698,69,270,0.16772,0.26624
2003,Lower Secondary Level,5th Quintile,Never,0.62724,163,270,0.56946,0.68503
2003,Upper Secondary Level,1st Quintile,At least once per week,0.07431,128,1738,0.06198,0.08664
2003,Upper Secondary Level,1st Quintile,At least once per month,0.05973,101,1738,0.04858,0.07087
2003,Upper Secondary Level,1st Quintile,Seldom,0.19264,333,1738,0.17409,0.21119
2003,Upper Secondary Level,1st Quintile,Never,0.67332,1176,1738,0.65127,0.69538
2003,Upper Secondary Level,2nd Quintile,At least once per week,0.07976,166,2248,0.06856,0.09097
2003,Upper Secondary Level,2nd Quintile,At least once per month,0.05640,134,2248,0.04686,0.06593
2003,Upper Secondary Level,2nd Quintile,Seldom,0.19043,430,2248,0.17420,0.20667
2003,Upper Secondary Level,2nd Quintile,Never,0.67341,1518,2248,0.65402,0.69280
2003,Upper Secondary Level,3rd Quintile,At least once per week,0.08390,214,2324,0.07263,0.09518
2003,Upper Secondary Level,3rd Quintile,At least once per month,0.07686,180,2324,0.06603,0.08769
2003,Upper Secondary Level,3rd Quintile,Seldom,0.24237,573,2324,0.22495,0.25980
2003,Upper Secondary Level,3rd Quintile,Never,0.59687,1357,2324,0.57692,0.61681
2003,Upper Secondary Level,4th Quintile,At least once per week,0.09911,227,2261,0.08679,0.11143
2003,Upper Secondary Level,4th Quintile,At least once per month,0.08602,188,2261,0.07446,0.09758
2003,Upper Secondary Level,4th Quintile,Seldom,0.29904,688,2261,0.28017,0.31792
2003,Upper Secondary Level,4th Quintile,Never,0.51583,1158,2261,0.49522,0.53643
2003,Upper Secondary Level,5th Quintile,At least once per week,0.10234,294,2461,0.09036,0.11432
2003,Upper Secondary Level,5th Quintile,At least once per month,0.10344,255,2461,0.09140,0.11547
2003,Upper Secondary Level,5th Quintile,Seldom,0.30138,725,2461,0.28325,0.31952
2003,Upper Secondary Level,5th Quintile,Never,0.49284,1187,2461,0.47308,0.51259
2003,Post-secondary Non-tertiary Level,1st Quintile,Seldom,0.31671,44,115,0.23131,0.40210
2003,Post-secondary Non-tertiary Level,1st Quintile,Never,0.45291,71,115,0.36154,0.54429
2003,Post-secondary Non-tertiary Level,2nd Quintile,Seldom,0.17586,34,114,0.10567,0.24605
2003,Post-secondary Non-tertiary Level,2nd Quintile,Never,0.54531,80,114,0.45350,0.63712
2003,Post-secondary Non-tertiary Level,3rd Quintile,Seldom,0.27002,57,147,0.19800,0.34203
2003,Post-secondary Non-tertiary Level,3rd Quintile,Never,0.44973,90,147,0.36904,0.53043
2003,Post-secondary Non-tertiary Level,4th Quintile,At least once per week,0.13683,40,224,0.09172,0.18194
2003,Post-secondary Non-tertiary Level,4th Quintile,Seldom,0.33704,81,224,0.27500,0.39909
2003,Post-secondary Non-tertiary Level,4th Quintile,Never,0.40454,103,224,0.34013,0.46896
2003,Post-secondary Non-tertiary Level,5th Quintile,At least once per week,0.11632,55,393,0.08458,0.14806
2003,Post-secondary Non-tertiary Level,5th Quintile,At least once per month,0.12673,51,393,0.09380,0.15966
2003,Post-secondary Non-tertiary Level,5th Quintile,Seldom,0.35931,132,393,0.31182,0.40681
2003,Post-secondary Non-tertiary Level,5th Quintile,Never,0.39764,155,393,0.34919,0.44609
2003,First Stage of Tertiary Education,1st Quintile,Seldom,0.26869,40,114,0.18696,0.35043
2003,First Stage of Tertiary Education,1st Quintile,Never,0.54423,74,114,0.45240,0.63606
2003,First Stage of Tertiary Education,2nd Quintile,Seldom,0.24702,67,209,0.18841,0.30564
2003,First Stage of Tertiary Education,2nd Quintile,Never,0.53086,142,209,0.46304,0.59868
2003,First Stage of Tertiary Education,3rd Quintile,At least once per week,0.10504,38,315,0.07113,0.13895
2003,First Stage of Tertiary Education,3rd Quintile,Seldom,0.26831,92,315,0.21930,0.31732
2003,First Stage of Tertiary Education,3rd Quintile,Never,0.54629,185,315,0.49123,0.60136
2003,First Stage of Tertiary Education,4th Quintile,At least once per week,0.12963,60,433,0.09795,0.16130
2003,First Stage of Tertiary Education,4th Quintile,At least once per month,0.09059,44,433,0.06352,0.11766
2003,First Stage of Tertiary Education,4th Quintile,Seldom,0.36174,147,433,0.31643,0.40705
2003,First Stage of Tertiary Education,4th Quintile,Never,0.41804,182,433,0.37153,0.46456
2003,First Stage of Tertiary Education,5th Quintile,At least once per week,0.14509,75,502,0.11425,0.17593
2003,First Stage of Tertiary Education,5th Quintile,At least once per month,0.12542,61,502,0.09642,0.15443
2003,First Stage of Tertiary Education,5th Quintile,Seldom,0.30244,161,502,0.26222,0.34266
2003,First Stage of Tertiary Education,5th Quintile,Never,0.42705,205,502,0.38373,0.47036
2003,Second Stage of Tertiary Education,1st Quintile,At least once per week,0.20884,44,182,0.14962,0.26806
2003,Second Stage of Tertiary Education,1st Quintile,Seldom,0.26428,56,182,0.20004,0.32852
2003,Second Stage of Tertiary Education,1st Quintile,Never,0.39125,82,182,0.32016,0.46235
2003,Second Stage of Tertiary Education,2nd Quintile,At least once per week,0.15227,33,238,0.10653,0.19802
2003,Second Stage of Tertiary Education,2nd Quintile,Seldom,0.26593,78,238,0.20968,0.32218
2003,Second Stage of Tertiary Education,2nd Quintile,Never,0.48927,127,238,0.42563,0.55292
2003,Second Stage of Tertiary Education,3rd Quintile,At least once per week,0.20419,99,506,0.16903,0.23935
2003,Second Stage of Tertiary Education,3rd Quintile,At least once per month,0.11982,64,506,0.09149,0.14814
2003,Second Stage of Tertiary Education,3rd Quintile,Seldom,0.31222,169,506,0.27180,0.35263
2003,Second Stage of Tertiary Education,3rd Quintile,Never,0.36377,174,506,0.32181,0.40573
2003,Second Stage of Tertiary Education,4th Quintile,At least once per week,0.19003,170,878,0.16407,0.21600
2003,Second Stage of Tertiary Education,4th Quintile,At least once per month,0.12663,112,878,0.10462,0.14864
2003,Second Stage of Tertiary Education,4th Quintile,Seldom,0.30369,289,878,0.27325,0.33412
2003,Second Stage of Tertiary Education,4th Quintile,Never,0.37965,307,878,0.34753,0.41177
2003,Second Stage of Tertiary Education,5th Quintile,At least once per week,0.19577,500,2466,0.18010,0.21143
2003,Second Stage of Tertiary Education,5th Quintile,At least once per month,0.14641,355,2466,0.13245,0.16037
2003,Second Stage of Tertiary Education,5th Quintile,Seldom,0.32938,811,2466,0.31083,0.34794
2003,Second Stage of Tertiary Education,5th Quintile,Never,0.32844,800,2466,0.30990,0.34698
2005,No answer / don't know,1st Quintile,Never,0.62235,50,50,0.48660,0.75809
2005,No answer / don't know,2nd Quintile,Never,0.68643,38,38,0.53694,0.83593
2005,Pre-primary Level,1st Quintile,Never,0.40849,57,57,0.27974,0.53724
2005,Pre-primary Level,2nd Quintile,At least once per week,0.26691,33,87,0.17342,0.36040
2005,Pre-primary Level,2nd Quintile,Never,0.42443,54,87,0.31997,0.52889
2005,Pre-primary Level,3rd Quintile,At least once per week,0.31849,35,72,0.21012,0.42686
2005,Pre-primary Level,3rd Quintile,Never,0.38875,37,72,0.27536,0.50214
2005,Pre-primary Level,4th Quintile,At least once per week,0.30391,36,72,0.19692,0.41090
2005,Pre-primary Level,4th Quintile,Never,0.32350,36,72,0.21469,0.43232
2005,Pre-primary Level,5th Quintile,At least once per week,0.40173,79,159,0.32528,0.47817
2005,Pre-primary Level,5th Quintile,Seldom,0.25004,46,159,0.18252,0.31756
2005,Pre-primary Level,5th Quintile,Never,0.18389,34,159,0.12349,0.24430
2005,Primary Level,1st Quintile,Never,0.83882,113,113,0.77072,0.90692
2005,Primary Level,2nd Quintile,Never,0.86400,47,47,0.76494,0.96306
2005,Lower Secondary Level,1st Quintile,At least once per week,0.06973,41,702,0.05088,0.08859
2005,Lower Secondary Level,1st Quintile,Seldom,0.14239,104,702,0.11652,0.16826
2005,Lower Secondary Level,1st Quintile,Never,0.75917,557,702,0.72752,0.79082
2005,Lower Secondary Level,2nd Quintile,Seldom,0.18052,112,549,0.14832,0.21272
2005,Lower Secondary Level,2nd Quintile,Never,0.74571,437,549,0.70925,0.78217
2005,Lower Secondary Level,3rd Quintile,At least once per week,0.06093,32,411,0.03777,0.08408
2005,Lower Secondary Level,3rd Quintile,Seldom,0.22403,92,411,0.18368,0.26439
2005,Lower Secondary Level,3rd Quintile,Never,0.67152,287,411,0.62606,0.71698
2005,Lower Secondary Level,4th Quintile,Seldom,0.21718,91,343,0.17348,0.26088
2005,Lower Secondary Level,4th Quintile,Never,0.67910,252,343,0.62962,0.72857
2005,Lower Secondary Level,5th Quintile,Seldom,0.26955,51,198,0.20759,0.33151
2005,Lower Secondary Level,5th Quintile,Never,0.64466,147,198,0.57782,0.71149
2005,Upper Secondary Level,1st Quintile,At least once per week,0.06356,99,1577,0.05151,0.07560
2005,Upper Secondary Level,1st Quintile,At least once per month,0.04009,76,1577,0.03041,0.04978
2005,Upper Secondary Level,1st Quintile,Seldom,0.22222,342,1577,0.20170,0.24275
2005,Upper Secondary Level,1st Quintile,Never,0.67413,1060,1577,0.65099,0.69727
2005,Upper Secondary Level,2nd Quintile,At least once per week,0.04917,104,2070,0.03985,0.05849
2005,Upper Secondary Level,2nd Quintile,At least once per month,0.05042,117,2070,0.04099,0.05985
2005,Upper Secondary Level,2nd Quintile,Seldom,0.24174,495,2070,0.22329,0.26019
2005,Upper Secondary Level,2nd Quintile,Never,0.65867,1354,2070,0.63824,0.67910
2005,Upper Secondary Level,3rd Quintile,At least once per week,0.06070,149,2145,0.05060,0.07081
2005,Upper Secondary Level,3rd Quintile,At least once per month,0.04861,115,2145,0.03951,0.05772
2005,Upper Secondary Level,3rd Quintile,Seldom,0.28376,595,2145,0.26467,0.30284
2005,Upper Secondary Level,3rd Quintile,Never,0.60693,1286,2145,0.58625,0.62760
2005,Upper Secondary Level,4th Quintile,At least once per week,0.07897,183,2236,0.06779,0.09015
2005,Upper Secondary Level,4th Quintile,At least once per month,0.07511,164,2236,0.06418,0.08604
2005,Upper Secondary Level,4th Quintile,Seldom,0.30387,673,2236,0.28481,0.32294
2005,Upper Secondary Level,4th Quintile,Never,0.54205,1216,2236,0.52140,0.56271
2005,Upper Secondary Level,5th Quintile,At least once per week,0.09138,202,2121,0.07912,0.10365
2005,Upper Secondary Level,5th Quintile,At least once per month,0.07858,186,2121,0.06713,0.09003
2005,Upper Secondary Level,5th Quintile,Seldom,0.29822,637,2121,0.27874,0.31769
2005,Upper Secondary Level,5th Quintile,Never,0.53182,1096,2121,0.51058,0.55306
2005,Post-secondary Non-tertiary Level,1st Quintile,Seldom,0.21208,33,107,0.13426,0.28990
2005,Post-secondary Non-tertiary Level,1st Quintile,Never,0.50836,74,107,0.41319,0.60353
2005,Post-secondary Non-tertiary Level,2nd Quintile,Seldom,0.22473,39,128,0.15214,0.29733
2005,Post-secondary Non-tertiary Level,2nd Quintile,Never,0.54500,89,128,0.45839,0.63160
2005,Post-secondary Non-tertiary Level,3rd Quintile,Seldom,0.37760,80,175,0.30557,0.44963
2005,Post-secondary Non-tertiary Level,3rd Quintile,Never,0.44604,95,175,0.37218,0.51990
2005,Post-secondary Non-tertiary Level,4th Quintile,Seldom,0.39128,86,192,0.32206,0.46049
2005,Post-secondary Non-tertiary Level,4th Quintile,Never,0.40591,106,192,0.33627,0.47556
2005,Post-secondary Non-tertiary Level,5th Quintile,At least once per week,0.13664,50,372,0.10169,0.17159
2005,Post-secondary Non-tertiary Level,5th Quintile,At least once per month,0.09057,37,372,0.06137,0.11978
2005,Post-secondary Non-tertiary Level,5th Quintile,Seldom,0.31576,129,372,0.26846,0.36306
2005,Post-secondary Non-tertiary Level,5th Quintile,Never,0.45703,156,372,0.40634,0.50772
2005,First Stage of Tertiary Education,1st Quintile,Seldom,0.34637,44,96,0.25069,0.44206
2005,First Stage of Tertiary Education,1st Quintile,Never,0.49162,52,96,0.39109,0.59215
2005,First Stage of Tertiary Education,2nd Quintile,Seldom,0.25337,56,205,0.19368,0.31306
2005,First Stage of Tertiary Education,2nd Quintile,Never,0.62737,149,205,0.56101,0.69372
2005,First Stage of Tertiary Education,3rd Quintile,Seldom,0.29705,92,254,0.24074,0.35335
2005,First Stage of Tertiary Education,3rd Quintile,Never,0.53090,162,254,0.46941,0.59239
2005,First Stage of Tertiary Education,4th Quintile,Seldom,0.32484,150,365,0.27673,0.37295
2005,First Stage of Tertiary Education,4th Quintile,Never,0.54221,215,365,0.49102,0.59339
2005,First Stage of Tertiary Education,5th Quintile,At least once per week,0.12580,60,474,0.09592,0.15569
2005,First Stage of Tertiary Education,5th Quintile,At least once per month,0.08811,47,474,0.06256,0.11365
2005,First Stage of Tertiary Education,5th Quintile,Seldom,0.34531,163,474,0.30246,0.38816
2005,First Stage of Tertiary Education,5th Quintile,Never,0.44078,204,474,0.39603,0.48552
2005,Second Stage of Tertiary Education,1st Quintile,Seldom,0.23748,59,152,0.16960,0.30535
2005,Second Stage of Tertiary Education,1st Quintile,Never,0.46116,93,152,0.38165,0.54067
2005,Second Stage of Tertiary Education,2nd Quintile,At least once per week,0.10253,34,275,0.06661,0.13845
2005,Second Stage of Tertiary Education,2nd Quintile,Seldom,0.37441,112,275,0.31710,0.43172
2005,Second Stage of Tertiary Education,2nd Quintile,Never,0.43435,129,275,0.37566,0.49304
2005,Second Stage of Tertiary Education,3rd Quintile,At least once per week,0.16186,71,479,0.12884,0.19487
2005,Second Stage of Tertiary Education,3rd Quintile,At least once per month,0.12290,50,479,0.09346,0.15233
2005,Second Stage of Tertiary Education,3rd Quintile,Seldom,0.34715,174,479,0.30447,0.38983
2005,Second Stage of Tertiary Education,3rd Quintile,Never,0.36810,184,479,0.32486,0.41134
2005,Second Stage of Tertiary Education,4th Quintile,At least once per week,0.15756,126,795,0.13222,0.18290
2005,Second Stage of Tertiary Education,4th Quintile,At least once per month,0.10918,94,795,0.08749,0.13087
2005,Second Stage of Tertiary Education,4th Quintile,Seldom,0.35859,300,795,0.32523,0.39195
2005,Second Stage of Tertiary Education,4th Quintile,Never,0.37467,275,795,0.34100,0.40834
2005,Second Stage of Tertiary Education,5th Quintile,At least once per week,0.14284,347,2356,0.12871,0.15697
2005,Second Stage of Tertiary Education,5th Quintile,At least once per month,0.11147,280,2356,0.09876,0.12418
2005,Second Stage of Tertiary Education,5th Quintile,Seldom,0.35110,831,2356,0.33182,0.37038
2005,Second Stage of Tertiary Education,5th Quintile,Never,0.39459,898,2356,0.37485,0.41433
2007,No answer / don't know,1st Quintile,Never,0.62026,67,67,0.50317,0.73734
2007,No answer / don't know,2nd Quintile,Never,0.68416,38,38,0.53438,0.83394
2007,Pre-primary Level,5th Quintile,At least once per week,0.43195,38,38,0.27233,0.59156
2007,Primary Level,1st Quintile,Never,0.86486,94,94,0.79538,0.93434
2007,Primary Level,2nd Quintile,Never,0.91577,46,46,0.83462,0.99692
2007,Lower Secondary Level,1st Quintile,Seldom,0.12432,78,612,0.09816,0.15048
2007,Lower Secondary Level,1st Quintile,Never,0.80878,534,612,0.77760,0.83997
2007,Lower Secondary Level,2nd Quintile,Seldom,0.14677,83,502,0.11579,0.17776
2007,Lower Secondary Level,2nd Quintile,Never,0.78067,419,502,0.74444,0.81691
2007,Lower Secondary Level,3rd Quintile,Seldom,0.14040,78,389,0.10584,0.17497
2007,Lower Secondary Level,3rd Quintile,Never,0.75951,311,389,0.71699,0.80204
2007,Lower Secondary Level,4th Quintile,At least once per week,0.09316,31,324,0.06146,0.12486
2007,Lower Secondary Level,4th Quintile,Seldom,0.23938,76,324,0.19285,0.28592
2007,Lower Secondary Level,4th Quintile,Never,0.63029,217,324,0.57764,0.68293
2007,Lower Secondary Level,5th Quintile,Seldom,0.20834,36,153,0.14378,0.27291
2007,Lower Secondary Level,5th Quintile,Never,0.66343,117,153,0.58831,0.73856
2007,Upper Secondary Level,1st Quintile,At least once per week,0.07022,120,1735,0.05820,0.08225
2007,Upper Secondary Level,1st Quintile,At least once per month,0.04357,87,1735,0.03396,0.05318
2007,Upper Secondary Level,1st Quintile,Seldom,0.18648,322,1735,0.16815,0.20481
2007,Upper Secondary Level,1st Quintile,Never,0.69972,1206,1735,0.67815,0.72130
2007,Upper Secondary Level,2nd Quintile,At least once per week,0.06207,133,2010,0.05152,0.07262
2007,Upper Secondary Level,2nd Quintile,At least once per month,0.04924,94,2010,0.03978,0.05870
2007,Upper Secondary Level,2nd Quintile,Seldom,0.21608,436,2010,0.19808,0.23408
2007,Upper Secondary Level,2nd Quintile,Never,0.67261,1347,2010,0.65209,0.69313
2007,Upper Secondary Level,3rd Quintile,At least once per week,0.07223,173,2172,0.06134,0.08312
2007,Upper Secondary Level,3rd Quintile,At least once per month,0.05474,126,2172,0.04517,0.06431
2007,Upper Secondary Level,3rd Quintile,Seldom,0.25373,557,2172,0.23543,0.27204
2007,Upper Secondary Level,3rd Quintile,Never,0.61930,1316,2172,0.59887,0.63972
2007,Upper Secondary Level,4th Quintile,At least once per week,0.08862,200,2218,0.07679,0.10045
2007,Upper Secondary Level,4th Quintile,At least once per month,0.06207,167,2218,0.05202,0.07211
2007,Upper Secondary Level,4th Quintile,Seldom,0.26213,595,2218,0.24382,0.28044
2007,Upper Secondary Level,4th Quintile,Never,0.58718,1256,2218,0.56669,0.60767
2007,Upper Secondary Level,5th Quintile,At least once per week,0.09072,221,2074,0.07836,0.10309
2007,Upper Secondary Level,5th Quintile,At least once per month,0.07264,174,2074,0.06147,0.08381
2007,Upper Secondary Level,5th Quintile,Seldom,0.30706,627,2074,0.28721,0.32692
2007,Upper Secondary Level,5th Quintile,Never,0.52957,1052,2074,0.50809,0.55106
2007,Post-secondary Non-tertiary Level,1st Quintile,Seldom,0.33480,46,121,0.25036,0.41924
2007,Post-secondary Non-tertiary Level,1st Quintile,Never,0.46821,75,121,0.37893,0.55749
2007,Post-secondary Non-tertiary Level,2nd Quintile,Seldom,0.27148,53,150,0.20007,0.34289
2007,Post-secondary Non-tertiary Level,2nd Quintile,Never,0.55948,97,150,0.47977,0.63920
2007,Post-secondary Non-tertiary Level,3rd Quintile,Seldom,0.29584,69,172,0.22743,0.36425
2007,Post-secondary Non-tertiary Level,3rd Quintile,Never,0.49073,103,172,0.41580,0.56566
2007,Post-secondary Non-tertiary Level,4th Quintile,At least once per week,0.13013,35,268,0.08977,0.17048
2007,Post-secondary Non-tertiary Level,4th Quintile,At least once per month,0.09891,31,268,0.06310,0.13472
2007,Post-secondary Non-tertiary Level,4th Quintile,Seldom,0.26720,79,268,0.21412,0.32028
2007,Post-secondary Non-tertiary Level,4th Quintile,Never,0.50377,123,268,0.44379,0.56374
2007,Post-secondary Non-tertiary Level,5th Quintile,At least once per week,0.13601,42,344,0.09973,0.17228
2007,Post-secondary Non-tertiary Level,5th Quintile,At least once per month,0.10618,34,344,0.07357,0.13878
2007,Post-secondary Non-tertiary Level,5th Quintile,Seldom,0.28896,103,344,0.24099,0.33693
2007,Post-secondary Non-tertiary Level,5th Quintile,Never,0.46886,165,344,0.41605,0.52167
2007,First Stage of Tertiary Education,1st Quintile,Never,0.62632,78,78,0.51826,0.73437
2007,First Stage of Tertiary Education,2nd Quintile,Seldom,0.27333,62,203,0.21187,0.33479
2007,First Stage of Tertiary Education,2nd Quintile,Never,0.54493,141,203,0.47626,0.61361
2007,First Stage of Tertiary Education,3rd Quintile,Seldom,0.30734,106,270,0.25220,0.36248
2007,First Stage of Tertiary Education,3rd Quintile,Never,0.53016,164,270,0.47051,0.58980
2007,First Stage of Tertiary Education,4th Quintile,At least once per week,0.08576,36,388,0.05786,0.11366
2007,First Stage of Tertiary Education,4th Quintile,At least once per month,0.09122,35,388,0.06253,0.11990
2007,First Stage of Tertiary Education,4th Quintile,Seldom,0.34491,128,388,0.29755,0.39227
2007,First Stage of Tertiary Education,4th Quintile,Never,0.47811,189,388,0.42835,0.52788
2007,First Stage of Tertiary Education,5th Quintile,At least once per week,0.18321,70,443,0.14715,0.21928
2007,First Stage of Tertiary Education,5th Quintile,At least once per month,0.10117,41,443,0.07306,0.12928
2007,First Stage of Tertiary Education,5th Quintile,Seldom,0.28333,137,443,0.24132,0.32534
2007,First Stage of Tertiary Education,5th Quintile,Never,0.43229,195,443,0.38610,0.47847
2007,Second Stage of Tertiary Education,1st Quintile,At least once per week,0.13532,34,187,0.08616,0.18448
2007,Second Stage of Tertiary Education,1st Quintile,Seldom,0.30112,59,187,0.23519,0.36705
2007,Second Stage of Tertiary Education,1st Quintile,Never,0.42705,94,187,0.35596,0.49814
2007,Second Stage of Tertiary Education,2nd Quintile,At least once per week,0.19452,59,328,0.15161,0.23742
2007,Second Stage of Tertiary Education,2nd Quintile,At least once per month,0.09771,33,328,0.06553,0.12989
2007,Second Stage of Tertiary Education,2nd Quintile,Seldom,0.29619,108,328,0.24670,0.34567
2007,Second Stage of Tertiary Education,2nd Quintile,Never,0.41159,128,328,0.35825,0.46493
2007,Second Stage of Tertiary Education,3rd Quintile,At least once per week,0.18186,94,546,0.14948,0.21425
2007,Second Stage of Tertiary Education,3rd Quintile,At least once per month,0.10830,58,546,0.08221,0.13439
2007,Second Stage of Tertiary Education,3rd Quintile,Seldom,0.31872,177,546,0.27959,0.35784
2007,Second Stage of Tertiary Education,3rd Quintile,Never,0.39113,217,546,0.35015,0.43210
2007,Second Stage of Tertiary Education,4th Quintile,At least once per week,0.12953,135,923,0.10786,0.15121
2007,Second Stage of Tertiary Education,4th Quintile,At least once per month,0.12442,114,923,0.10311,0.14572
2007,Second Stage of Tertiary Education,4th Quintile,Seldom,0.38779,331,923,0.35633,0.41924
2007,Second Stage of Tertiary Education,4th Quintile,Never,0.35826,343,923,0.32731,0.38921
2007,Second Stage of Tertiary Education,5th Quintile,At least once per week,0.16719,379,2351,0.15211,0.18228
2007,Second Stage of Tertiary Education,5th Quintile,At least once per month,0.12894,321,2351,0.11539,0.14249
2007,Second Stage of Tertiary Education,5th Quintile,Seldom,0.30863,765,2351,0.28996,0.32731
2007,Second Stage of Tertiary Education,5th Quintile,Never,0.39524,886,2351,0.37547,0.41501
2008,No answer / don't know,1st Quintile,Never,0.68698,73,73,0.57986,0.79409
2008,No answer / don't know,4th Quintile,Never,0.44670,31,31,0.26880,0.62461
2008,Pre-primary Level,3rd Quintile,At least once per week,0.45538,33,33,0.28283,0.62793
2008,Pre-primary Level,4th Quintile,At least once per week,0.48741,33,33,0.31422,0.66060
2008,Pre-primary Level,5th Quintile,At least once per week,0.50805,43,43,0.35685,0.65925
2008,Primary Level,1st Quintile,Never,0.89008,87,87,0.82398,0.95619
2008,Primary Level,2nd Quintile,Never,0.93406,33,33,0.84808,1.02005
2008,Lower Secondary Level,1st Quintile,At least once per week,0.06234,38,609,0.04312,0.08156
2008,Lower Secondary Level,1st Quintile,Seldom,0.07753,63,609,0.05627,0.09878
2008,Lower Secondary Level,1st Quintile,Never,0.82327,508,609,0.79295,0.85359
2008,Lower Secondary Level,2nd Quintile,At least once per week,0.05743,36,497,0.03696,0.07791
2008,Lower Secondary Level,2nd Quintile,Seldom,0.16514,88,497,0.13246,0.19782
2008,Lower Secondary Level,2nd Quintile,Never,0.71762,373,497,0.67800,0.75723
2008,Lower Secondary Level,3rd Quintile,At least once per week,0.08425,42,393,0.05675,0.11175
2008,Lower Secondary Level,3rd Quintile,Seldom,0.22728,88,393,0.18579,0.26876
2008,Lower Secondary Level,3rd Quintile,Never,0.63954,263,393,0.59201,0.68707
2008,Lower Secondary Level,4th Quintile,Seldom,0.21829,57,231,0.16490,0.27167
2008,Lower Secondary Level,4th Quintile,Never,0.64458,174,231,0.58272,0.70644
2008,Lower Secondary Level,5th Quintile,Seldom,0.29714,46,122,0.21571,0.37857
2008,Lower Secondary Level,5th Quintile,Never,0.51631,76,122,0.42727,0.60536
2008,Upper Secondary Level,1st Quintile,At least once per week,0.07280,111,1592,0.06004,0.08557
2008,Upper Secondary Level,1st Quintile,At least once per month,0.04791,90,1592,0.03742,0.05841
2008,Upper Secondary Level,1st Quintile,Seldom,0.21109,310,1592,0.19104,0.23115
2008,Upper Secondary Level,1st Quintile,Never,0.66819,1081,1592,0.64505,0.69133
2008,Upper Secondary Level,2nd Quintile,At least once per week,0.08591,188,1979,0.07356,0.09826
2008,Upper Secondary Level,2nd Quintile,At least once per month,0.05647,112,1979,0.04630,0.06664
2008,Upper Secondary Level,2nd Quintile,Seldom,0.20622,415,1979,0.18839,0.22406
2008,Upper Secondary Level,2nd Quintile,Never,0.65140,1264,1979,0.63040,0.67240
2008,Upper Secondary Level,3rd Quintile,At least once per week,0.09824,200,2112,0.08554,0.11094
2008,Upper Secondary Level,3rd Quintile,At least once per month,0.07574,151,2112,0.06445,0.08703
2008,Upper Secondary Level,3rd Quintile,Seldom,0.23895,515,2112,0.22076,0.25715
2008,Upper Secondary Level,3rd Quintile,Never,0.58707,1246,2112,0.56606,0.60807
2008,Upper Secondary Level,4th Quintile,At least once per week,0.10185,222,2071,0.08882,0.11488
2008,Upper Secondary Level,4th Quintile,At least once per month,0.08029,174,2071,0.06859,0.09200
2008,Upper Secondary Level,4th Quintile,Seldom,0.28398,592,2071,0.26455,0.30341
2008,Upper Secondary Level,4th Quintile,Never,0.53387,1083,2071,0.51238,0.55536
2008,Upper Secondary Level,5th Quintile,At least once per week,0.13681,274,1926,0.12146,0.15216
2008,Upper Secondary Level,5th Quintile,At least once per month,0.10926,210,1926,0.09532,0.12320
2008,Upper Secondary Level,5th Quintile,Seldom,0.29344,569,1926,0.27310,0.31378
2008,Upper Secondary Level,5th Quintile,Never,0.46049,873,1926,0.43822,0.48276
2008,Post-secondary Non-tertiary Level,1st Quintile,Seldom,0.23884,33,101,0.15527,0.32241
2008,Post-secondary Non-tertiary Level,1st Quintile,Never,0.48005,68,101,0.38213,0.57798
2008,Post-secondary Non-tertiary Level,2nd Quintile,Seldom,0.30271,46,121,0.22051,0.38491
2008,Post-secondary Non-tertiary Level,2nd Quintile,Never,0.39958,75,121,0.31195,0.48722
2008,Post-secondary Non-tertiary Level,3rd Quintile,At least once per week,0.14993,34,176,0.09703,0.20282
2008,Post-secondary Non-tertiary Level,3rd Quintile,Seldom,0.34712,61,176,0.27659,0.41766
2008,Post-secondary Non-tertiary Level,3rd Quintile,Never,0.41618,81,176,0.34315,0.48921
2008,Post-secondary Non-tertiary Level,4th Quintile,At least once per week,0.12423,34,227,0.08123,0.16723
2008,Post-secondary Non-tertiary Level,4th Quintile,Seldom,0.31618,82,227,0.25556,0.37680
