year,bula_h,pgisced97,pli0093_h,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2003,Saxony,Second Stage of Tertiary Education,Seldom,0.35945,138,373,0.31069,0.40821
2003,Saxony,Second Stage of Tertiary Education,Never,0.33734,119,373,0.28929,0.38538
2003,Saxony-Anhalt,Lower Secondary Level,Never,0.77264,56,56,0.66187,0.88341
2003,Saxony-Anhalt,Upper Secondary Level,At least once per month,0.07167,35,427,0.04718,0.09617
2003,Saxony-Anhalt,Upper Secondary Level,Seldom,0.18735,101,427,0.15030,0.22441
2003,Saxony-Anhalt,Upper Secondary Level,Never,0.67778,291,427,0.63340,0.72216
2003,Saxony-Anhalt,First Stage of Tertiary Education,Never,0.59405,53,53,0.46057,0.72752
2003,Saxony-Anhalt,Second Stage of Tertiary Education,At least once per week,0.15712,38,207,0.10743,0.20682
2003,Saxony-Anhalt,Second Stage of Tertiary Education,Seldom,0.30744,77,207,0.24442,0.37045
2003,Saxony-Anhalt,Second Stage of Tertiary Education,Never,0.47729,92,207,0.40908,0.54550
2003,Thuringa,Lower Secondary Level,Never,0.69556,45,45,0.55959,0.83153
2003,Thuringa,Upper Secondary Level,At least once per week,0.05236,37,572,0.03409,0.07063
2003,Thuringa,Upper Secondary Level,At least once per month,0.07525,34,572,0.05361,0.09688
2003,Thuringa,Upper Secondary Level,Seldom,0.19952,127,572,0.16674,0.23230
2003,Thuringa,Upper Secondary Level,Never,0.66927,374,572,0.63068,0.70786
2003,Thuringa,First Stage of Tertiary Education,Never,0.49023,39,39,0.33129,0.64918
2003,Thuringa,Second Stage of Tertiary Education,Seldom,0.32215,67,132,0.24213,0.40218
2003,Thuringa,Second Stage of Tertiary Education,Never,0.39813,65,132,0.31430,0.48195
2005,Schleswig-Holstein,Lower Secondary Level,Never,0.53183,39,39,0.37317,0.69048
2005,Schleswig-Holstein,Upper Secondary Level,At least once per month,0.12115,55,313,0.08494,0.15736
2005,Schleswig-Holstein,Upper Secondary Level,Seldom,0.36807,108,313,0.31456,0.42159
2005,Schleswig-Holstein,Upper Secondary Level,Never,0.42772,150,313,0.37282,0.48261
2005,Schleswig-Holstein,Second Stage of Tertiary Education,Seldom,0.30574,36,36,0.15310,0.45837
2005,Hamburg,Upper Secondary Level,Never,0.56895,70,70,0.45210,0.68580
2005,Lower Saxony,Lower Secondary Level,Seldom,0.18284,45,211,0.13056,0.23512
2005,Lower Saxony,Lower Secondary Level,Never,0.69612,166,211,0.63392,0.75833
2005,Lower Saxony,Upper Secondary Level,At least once per week,0.07834,76,906,0.06083,0.09584
2005,Lower Saxony,Upper Secondary Level,At least once per month,0.04825,56,906,0.03429,0.06222
2005,Lower Saxony,Upper Secondary Level,Seldom,0.26172,239,906,0.23308,0.29036
2005,Lower Saxony,Upper Secondary Level,Never,0.59659,535,906,0.56462,0.62855
2005,Lower Saxony,Post-secondary Non-tertiary Level,Seldom,0.29732,31,90,0.20235,0.39228
2005,Lower Saxony,Post-secondary Non-tertiary Level,Never,0.51047,59,90,0.40661,0.61433
2005,Lower Saxony,First Stage of Tertiary Education,Never,0.46956,59,59,0.34112,0.59800
2005,Lower Saxony,Second Stage of Tertiary Education,At least once per week,0.19281,64,261,0.14486,0.24076
2005,Lower Saxony,Second Stage of Tertiary Education,Seldom,0.32792,94,261,0.27085,0.38498
2005,Lower Saxony,Second Stage of Tertiary Education,Never,0.36686,103,261,0.30827,0.42544
2005,Bremen,Upper Secondary Level,Never,0.63391,44,44,0.48992,0.77790
2005,North Rhine-Westphalia,Pre-primary Level,At least once per week,0.26335,38,94,0.17383,0.35287
2005,North Rhine-Westphalia,Pre-primary Level,Never,0.45954,56,94,0.35825,0.56083
2005,North Rhine-Westphalia,Primary Level,Never,0.85500,71,71,0.77252,0.93749
2005,North Rhine-Westphalia,Lower Secondary Level,Seldom,0.15047,83,493,0.11888,0.18206
2005,North Rhine-Westphalia,Lower Secondary Level,Never,0.75311,410,493,0.71501,0.79122
2005,North Rhine-Westphalia,Upper Secondary Level,At least once per week,0.06322,142,2052,0.05269,0.07376
2005,North Rhine-Westphalia,Upper Secondary Level,At least once per month,0.04874,117,2052,0.03942,0.05806
2005,North Rhine-Westphalia,Upper Secondary Level,Seldom,0.24290,514,2052,0.22434,0.26146
2005,North Rhine-Westphalia,Upper Secondary Level,Never,0.62942,1279,2052,0.60852,0.65032
2005,North Rhine-Westphalia,Post-secondary Non-tertiary Level,At least once per week,0.13877,31,291,0.09898,0.17856
2005,North Rhine-Westphalia,Post-secondary Non-tertiary Level,Seldom,0.28379,106,291,0.23190,0.33568
2005,North Rhine-Westphalia,Post-secondary Non-tertiary Level,Never,0.47006,154,291,0.41262,0.52751
2005,North Rhine-Westphalia,First Stage of Tertiary Education,Seldom,0.30390,102,267,0.24863,0.35917
2005,North Rhine-Westphalia,First Stage of Tertiary Education,Never,0.53792,165,267,0.47801,0.59784
2005,North Rhine-Westphalia,Second Stage of Tertiary Education,At least once per week,0.12483,114,812,0.10208,0.14757
2005,North Rhine-Westphalia,Second Stage of Tertiary Education,At least once per month,0.10223,80,812,0.08138,0.12308
2005,North Rhine-Westphalia,Second Stage of Tertiary Education,Seldom,0.30788,266,812,0.27611,0.33965
2005,North Rhine-Westphalia,Second Stage of Tertiary Education,Never,0.45641,352,812,0.42213,0.49069
2005,Hesse,Lower Secondary Level,Never,0.75521,119,119,0.67763,0.83279
2005,Hesse,Upper Secondary Level,At least once per week,0.07866,53,633,0.05767,0.09965
2005,Hesse,Upper Secondary Level,At least once per month,0.04846,40,633,0.03172,0.06520
2005,Hesse,Upper Secondary Level,Seldom,0.24706,155,633,0.21343,0.28068
2005,Hesse,Upper Secondary Level,Never,0.61191,385,633,0.57391,0.64990
2005,Hesse,Post-secondary Non-tertiary Level,Seldom,0.34166,35,83,0.23901,0.44431
2005,Hesse,Post-secondary Non-tertiary Level,Never,0.47859,48,83,0.37047,0.58671
2005,Hesse,First Stage of Tertiary Education,Never,0.56601,46,46,0.42120,0.71082
2005,Hesse,Second Stage of Tertiary Education,At least once per week,0.15614,44,306,0.11540,0.19688
2005,Hesse,Second Stage of Tertiary Education,At least once per month,0.13599,42,306,0.09752,0.17446
2005,Hesse,Second Stage of Tertiary Education,Seldom,0.29674,99,306,0.24547,0.34801
2005,Hesse,Second Stage of Tertiary Education,Never,0.40292,121,306,0.34788,0.45797
2005,"Rhineland-Palatinate, Saarland",Lower Secondary Level,Seldom,0.12853,33,198,0.08180,0.17527
2005,"Rhineland-Palatinate, Saarland",Lower Secondary Level,Never,0.81542,165,198,0.76124,0.86959
2005,"Rhineland-Palatinate, Saarland",Upper Secondary Level,At least once per week,0.06209,47,639,0.04336,0.08081
2005,"Rhineland-Palatinate, Saarland",Upper Secondary Level,At least once per month,0.04817,34,639,0.03155,0.06478
2005,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Seldom,0.26726,174,639,0.23292,0.30160
2005,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Never,0.60900,384,639,0.57114,0.64687
2005,"Rhineland-Palatinate, Saarland",First Stage of Tertiary Education,Never,0.61706,58,58,0.49086,0.74326
2005,"Rhineland-Palatinate, Saarland",Second Stage of Tertiary Education,Seldom,0.32956,50,118,0.24438,0.41473
2005,"Rhineland-Palatinate, Saarland",Second Stage of Tertiary Education,Never,0.39002,68,118,0.30163,0.47840
2005,Baden-Wuerttemberg,Pre-primary Level,Never,0.37144,38,38,0.21574,0.52713
2005,Baden-Wuerttemberg,Primary Level,Never,0.81752,45,45,0.70339,0.93164
2005,Baden-Wuerttemberg,Lower Secondary Level,Seldom,0.18325,69,349,0.14260,0.22389
2005,Baden-Wuerttemberg,Lower Secondary Level,Never,0.71476,280,349,0.66732,0.76220
2005,Baden-Wuerttemberg,Upper Secondary Level,At least once per week,0.08921,114,1139,0.07265,0.10577
2005,Baden-Wuerttemberg,Upper Secondary Level,At least once per month,0.07165,101,1139,0.05666,0.08663
2005,Baden-Wuerttemberg,Upper Secondary Level,Seldom,0.25964,279,1139,0.23417,0.28511
2005,Baden-Wuerttemberg,Upper Secondary Level,Never,0.56859,645,1139,0.53981,0.59736
2005,Baden-Wuerttemberg,Post-secondary Non-tertiary Level,Seldom,0.26725,36,107,0.18301,0.35150
2005,Baden-Wuerttemberg,Post-secondary Non-tertiary Level,Never,0.52617,71,107,0.43111,0.62122
2005,Baden-Wuerttemberg,First Stage of Tertiary Education,Seldom,0.38195,72,147,0.30314,0.46076
2005,Baden-Wuerttemberg,First Stage of Tertiary Education,Never,0.43835,75,147,0.35787,0.51884
2005,Baden-Wuerttemberg,Second Stage of Tertiary Education,At least once per week,0.16417,76,439,0.12947,0.19886
2005,Baden-Wuerttemberg,Second Stage of Tertiary Education,At least once per month,0.10329,57,439,0.07478,0.13179
2005,Baden-Wuerttemberg,Second Stage of Tertiary Education,Seldom,0.32472,133,439,0.28087,0.36857
2005,Baden-Wuerttemberg,Second Stage of Tertiary Education,Never,0.39573,173,439,0.34993,0.44153
2005,Bavaria,Lower Secondary Level,Seldom,0.23520,83,306,0.18760,0.28279
2005,Bavaria,Lower Secondary Level,Never,0.66980,223,306,0.61702,0.72258
2005,Bavaria,Upper Secondary Level,At least once per week,0.06167,103,1489,0.04945,0.07389
2005,Bavaria,Upper Secondary Level,At least once per month,0.06402,101,1489,0.05158,0.07646
2005,Bavaria,Upper Secondary Level,Seldom,0.31268,491,1489,0.28913,0.33624
2005,Bavaria,Upper Secondary Level,Never,0.55265,794,1489,0.52739,0.57792
2005,Bavaria,Post-secondary Non-tertiary Level,Seldom,0.30198,50,105,0.21374,0.39022
2005,Bavaria,Post-secondary Non-tertiary Level,Never,0.40031,55,105,0.30614,0.49448
2005,Bavaria,First Stage of Tertiary Education,Seldom,0.35265,91,179,0.28245,0.42284
2005,Bavaria,First Stage of Tertiary Education,Never,0.41649,88,179,0.34407,0.48891
2005,Bavaria,Second Stage of Tertiary Education,At least once per week,0.16700,93,557,0.13599,0.19800
2005,Bavaria,Second Stage of Tertiary Education,At least once per month,0.11417,66,557,0.08774,0.14061
2005,Bavaria,Second Stage of Tertiary Education,Seldom,0.36435,221,557,0.32435,0.40436
2005,Bavaria,Second Stage of Tertiary Education,Never,0.35060,177,557,0.31094,0.39026
2005,Berlin,Lower Secondary Level,Never,0.51073,34,34,0.34018,0.68129
2005,Berlin,Upper Secondary Level,Seldom,0.31178,98,260,0.25537,0.36820
2005,Berlin,Upper Secondary Level,Never,0.52967,162,260,0.46889,0.59046
2005,Berlin,Second Stage of Tertiary Education,At least once per month,0.16093,33,209,0.11099,0.21087
2005,Berlin,Second Stage of Tertiary Education,Seldom,0.31814,79,209,0.25484,0.38144
2005,Berlin,Second Stage of Tertiary Education,Never,0.41055,97,209,0.34369,0.47740
2005,Brandenburg,Lower Secondary Level,Never,0.78033,41,41,0.65202,0.90864
2005,Brandenburg,Upper Secondary Level,Seldom,0.24968,107,386,0.20644,0.29291
2005,Brandenburg,Upper Secondary Level,Never,0.67528,279,386,0.62851,0.72206
2005,Brandenburg,First Stage of Tertiary Education,Never,0.58530,41,41,0.43261,0.73798
2005,Brandenburg,Second Stage of Tertiary Education,Seldom,0.40227,105,205,0.33498,0.46956
2005,Brandenburg,Second Stage of Tertiary Education,Never,0.39510,100,205,0.32801,0.46218
2005,Mecklenburg-Western Pomerania,Upper Secondary Level,Seldom,0.32886,81,229,0.26788,0.38985
2005,Mecklenburg-Western Pomerania,Upper Secondary Level,Never,0.59365,148,229,0.52990,0.65741
2005,Mecklenburg-Western Pomerania,Second Stage of Tertiary Education,Seldom,0.38649,53,99,0.29008,0.48290
2005,Mecklenburg-Western Pomerania,Second Stage of Tertiary Education,Never,0.34357,46,99,0.24955,0.43760
2005,Saxony,Lower Secondary Level,Never,0.57150,63,63,0.44832,0.69469
2005,Saxony,Upper Secondary Level,At least once per week,0.05196,52,814,0.03670,0.06721
2005,Saxony,Upper Secondary Level,At least once per month,0.04164,32,814,0.02791,0.05537
2005,Saxony,Upper Secondary Level,Seldom,0.24780,217,814,0.21813,0.27748
2005,Saxony,Upper Secondary Level,Never,0.64880,513,814,0.61599,0.68161
2005,Saxony,First Stage of Tertiary Education,Seldom,0.32016,46,118,0.23562,0.40470
2005,Saxony,First Stage of Tertiary Education,Never,0.56569,72,118,0.47588,0.65551
2005,Saxony,Second Stage of Tertiary Education,At least once per week,0.14195,42,357,0.10570,0.17820
2005,Saxony,Second Stage of Tertiary Education,At least once per month,0.08639,34,357,0.05721,0.11557
2005,Saxony,Second Stage of Tertiary Education,Seldom,0.44701,154,357,0.39537,0.49866
2005,Saxony,Second Stage of Tertiary Education,Never,0.31717,127,357,0.26883,0.36551
2005,Saxony-Anhalt,Lower Secondary Level,Never,0.74390,45,45,0.61493,0.87287
2005,Saxony-Anhalt,Upper Secondary Level,Seldom,0.22043,111,376,0.17847,0.26238
2005,Saxony-Anhalt,Upper Secondary Level,Never,0.64980,265,376,0.60152,0.69808
2005,Saxony-Anhalt,First Stage of Tertiary Education,Never,0.68864,56,56,0.56626,0.81102
2005,Saxony-Anhalt,Second Stage of Tertiary Education,Seldom,0.32906,72,170,0.25822,0.39990
2005,Saxony-Anhalt,Second Stage of Tertiary Education,Never,0.42668,98,170,0.35211,0.50125
2005,Thuringa,Lower Secondary Level,Never,0.73629,38,38,0.59430,0.87827
2005,Thuringa,Upper Secondary Level,Seldom,0.20546,123,483,0.16939,0.24153
2005,Thuringa,Upper Secondary Level,Never,0.68001,360,483,0.63836,0.72165
2005,Thuringa,First Stage of Tertiary Education,Never,0.69642,45,45,0.56056,0.83229
2005,Thuringa,Second Stage of Tertiary Education,Seldom,0.40783,78,134,0.32431,0.49135
2005,Thuringa,Second Stage of Tertiary Education,Never,0.41634,56,134,0.33256,0.50012
2007,Schleswig-Holstein,Lower Secondary Level,Never,0.64321,44,44,0.50003,0.78640
2007,Schleswig-Holstein,Upper Secondary Level,At least once per week,0.08083,31,320,0.05092,0.11075
2007,Schleswig-Holstein,Upper Secondary Level,Seldom,0.30161,89,320,0.25124,0.35197
2007,Schleswig-Holstein,Upper Secondary Level,Never,0.58577,200,320,0.53172,0.63983
2007,Schleswig-Holstein,Second Stage of Tertiary Education,Seldom,0.49045,45,82,0.38158,0.59932
2007,Schleswig-Holstein,Second Stage of Tertiary Education,Never,0.29396,37,82,0.19475,0.39317
2007,Hamburg,Upper Secondary Level,Seldom,0.26735,35,108,0.18349,0.35121
2007,Hamburg,Upper Secondary Level,Never,0.59874,73,108,0.50586,0.69161
2007,Lower Saxony,Lower Secondary Level,Seldom,0.14071,41,207,0.09323,0.18820
2007,Lower Saxony,Lower Secondary Level,Never,0.75163,166,207,0.69263,0.81064
2007,Lower Saxony,Upper Secondary Level,At least once per week,0.09780,89,955,0.07895,0.11665
2007,Lower Saxony,Upper Secondary Level,At least once per month,0.04582,62,955,0.03255,0.05909
2007,Lower Saxony,Upper Secondary Level,Seldom,0.22943,241,955,0.20274,0.25611
2007,Lower Saxony,Upper Secondary Level,Never,0.61244,563,955,0.58153,0.64336
2007,Lower Saxony,Post-secondary Non-tertiary Level,Never,0.54079,63,63,0.41674,0.66483
2007,Lower Saxony,First Stage of Tertiary Education,Seldom,0.32080,36,97,0.22742,0.41417
2007,Lower Saxony,First Stage of Tertiary Education,Never,0.48489,61,97,0.38491,0.58486
2007,Lower Saxony,Second Stage of Tertiary Education,At least once per week,0.20578,62,311,0.16077,0.25078
2007,Lower Saxony,Second Stage of Tertiary Education,At least once per month,0.08007,32,311,0.04986,0.11029
2007,Lower Saxony,Second Stage of Tertiary Education,Seldom,0.27953,88,311,0.22957,0.32949
2007,Lower Saxony,Second Stage of Tertiary Education,Never,0.42539,129,311,0.37036,0.48043
2007,Bremen,Upper Secondary Level,Never,0.63564,42,42,0.48833,0.78295
2007,North Rhine-Westphalia,Primary Level,Never,0.92123,63,63,0.85418,0.98828
2007,North Rhine-Westphalia,Lower Secondary Level,Seldom,0.10145,61,465,0.07398,0.12892
2007,North Rhine-Westphalia,Lower Secondary Level,Never,0.79682,404,465,0.76020,0.83343
2007,North Rhine-Westphalia,Upper Secondary Level,At least once per week,0.06683,158,1999,0.05588,0.07778
2007,North Rhine-Westphalia,Upper Secondary Level,At least once per month,0.03973,96,1999,0.03117,0.04830
2007,North Rhine-Westphalia,Upper Secondary Level,Seldom,0.22204,452,1999,0.20381,0.24026
2007,North Rhine-Westphalia,Upper Secondary Level,Never,0.65620,1293,1999,0.63537,0.67702
2007,North Rhine-Westphalia,Post-secondary Non-tertiary Level,At least once per week,0.13831,39,303,0.09938,0.17725
2007,North Rhine-Westphalia,Post-secondary Non-tertiary Level,Seldom,0.31618,100,303,0.26374,0.36863
2007,North Rhine-Westphalia,Post-secondary Non-tertiary Level,Never,0.47564,164,303,0.41932,0.53197
2007,North Rhine-Westphalia,First Stage of Tertiary Education,At least once per week,0.12966,34,273,0.08974,0.16958
2007,North Rhine-Westphalia,First Stage of Tertiary Education,Seldom,0.25340,81,273,0.20171,0.30509
2007,North Rhine-Westphalia,First Stage of Tertiary Education,Never,0.54426,158,273,0.48507,0.60344
2007,North Rhine-Westphalia,Second Stage of Tertiary Education,At least once per week,0.15204,135,836,0.12769,0.17640
2007,North Rhine-Westphalia,Second Stage of Tertiary Education,At least once per month,0.10764,85,836,0.08662,0.12866
2007,North Rhine-Westphalia,Second Stage of Tertiary Education,Seldom,0.31979,262,836,0.28815,0.35142
2007,North Rhine-Westphalia,Second Stage of Tertiary Education,Never,0.41515,354,836,0.38173,0.44857
2007,Hesse,Lower Secondary Level,Never,0.76239,116,116,0.68460,0.84018
2007,Hesse,Upper Secondary Level,At least once per week,0.08129,64,651,0.06028,0.10230
2007,Hesse,Upper Secondary Level,At least once per month,0.04683,35,651,0.03059,0.06307
2007,Hesse,Upper Secondary Level,Seldom,0.22708,155,651,0.19487,0.25929
2007,Hesse,Upper Secondary Level,Never,0.61521,397,651,0.57781,0.65262
2007,Hesse,Post-secondary Non-tertiary Level,Seldom,0.34964,31,83,0.24642,0.45285
2007,Hesse,Post-secondary Non-tertiary Level,Never,0.49838,52,83,0.39016,0.60660
2007,Hesse,First Stage of Tertiary Education,Never,0.54097,44,44,0.39203,0.68992
2007,Hesse,Second Stage of Tertiary Education,At least once per week,0.14402,59,329,0.10602,0.18202
2007,Hesse,Second Stage of Tertiary Education,At least once per month,0.14807,47,329,0.10964,0.18651
2007,Hesse,Second Stage of Tertiary Education,Seldom,0.27147,92,329,0.22334,0.31960
2007,Hesse,Second Stage of Tertiary Education,Never,0.42401,131,329,0.37053,0.47750
2007,"Rhineland-Palatinate, Saarland",Lower Secondary Level,Never,0.69338,127,127,0.61287,0.77389
2007,"Rhineland-Palatinate, Saarland",Upper Secondary Level,At least once per week,0.05376,43,600,0.03570,0.07182
2007,"Rhineland-Palatinate, Saarland",Upper Secondary Level,At least once per month,0.04626,37,600,0.02944,0.06308
2007,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Seldom,0.23943,126,600,0.20526,0.27361
2007,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Never,0.63234,394,600,0.59372,0.67095
2007,"Rhineland-Palatinate, Saarland",Post-secondary Non-tertiary Level,Never,0.63498,31,31,0.46271,0.80726
2007,"Rhineland-Palatinate, Saarland",First Stage of Tertiary Education,Never,0.53359,57,57,0.40292,0.66425
2007,"Rhineland-Palatinate, Saarland",Second Stage of Tertiary Education,At least once per month,0.18268,33,154,0.12145,0.24391
2007,"Rhineland-Palatinate, Saarland",Second Stage of Tertiary Education,Seldom,0.26954,52,154,0.19923,0.33985
2007,"Rhineland-Palatinate, Saarland",Second Stage of Tertiary Education,Never,0.35351,69,154,0.27776,0.42926
2007,Baden-Wuerttemberg,Primary Level,Never,0.90732,33,33,0.80684,1.00779
2007,Baden-Wuerttemberg,Lower Secondary Level,Seldom,0.23626,74,293,0.18754,0.28498
2007,Baden-Wuerttemberg,Lower Secondary Level,Never,0.64721,219,293,0.59240,0.70202
2007,Baden-Wuerttemberg,Upper Secondary Level,At least once per week,0.10414,134,1171,0.08664,0.12165
2007,Baden-Wuerttemberg,Upper Secondary Level,At least once per month,0.09213,120,1171,0.07555,0.10870
2007,Baden-Wuerttemberg,Upper Secondary Level,Seldom,0.22506,273,1171,0.20113,0.24899
2007,Baden-Wuerttemberg,Upper Secondary Level,Never,0.56338,644,1171,0.53496,0.59180
2007,Baden-Wuerttemberg,Post-secondary Non-tertiary Level,Seldom,0.25428,42,107,0.17138,0.33718
2007,Baden-Wuerttemberg,Post-secondary Non-tertiary Level,Never,0.51641,65,107,0.42128,0.61155
2007,Baden-Wuerttemberg,First Stage of Tertiary Education,Seldom,0.33783,60,137,0.25834,0.41732
2007,Baden-Wuerttemberg,First Stage of Tertiary Education,Never,0.45813,77,137,0.37439,0.54187
2007,Baden-Wuerttemberg,Second Stage of Tertiary Education,At least once per week,0.16051,74,483,0.12774,0.19328
2007,Baden-Wuerttemberg,Second Stage of Tertiary Education,At least once per month,0.13838,75,483,0.10756,0.16921
2007,Baden-Wuerttemberg,Second Stage of Tertiary Education,Seldom,0.33525,161,483,0.29310,0.37739
2007,Baden-Wuerttemberg,Second Stage of Tertiary Education,Never,0.35714,173,483,0.31436,0.39991
2007,Bavaria,Lower Secondary Level,Seldom,0.16628,67,295,0.12372,0.20884
2007,Bavaria,Lower Secondary Level,Never,0.69364,228,295,0.64095,0.74634
2007,Bavaria,Upper Secondary Level,At least once per week,0.06423,126,1552,0.05203,0.07643
2007,Bavaria,Upper Secondary Level,At least once per month,0.06938,124,1552,0.05673,0.08202
2007,Bavaria,Upper Secondary Level,Seldom,0.29608,473,1552,0.27336,0.31880
2007,Bavaria,Upper Secondary Level,Never,0.55616,829,1552,0.53144,0.58089
2007,Bavaria,Post-secondary Non-tertiary Level,Seldom,0.28497,46,115,0.20210,0.36783
2007,Bavaria,Post-secondary Non-tertiary Level,Never,0.47659,69,115,0.38490,0.56827
2007,Bavaria,First Stage of Tertiary Education,At least once per week,0.14648,31,208,0.09831,0.19465
2007,Bavaria,First Stage of Tertiary Education,Seldom,0.36348,80,208,0.29795,0.42900
2007,Bavaria,First Stage of Tertiary Education,Never,0.41745,97,208,0.35027,0.48463
2007,Bavaria,Second Stage of Tertiary Education,At least once per week,0.19702,112,572,0.16439,0.22964
2007,Bavaria,Second Stage of Tertiary Education,At least once per month,0.14034,85,572,0.11185,0.16882
2007,Bavaria,Second Stage of Tertiary Education,Seldom,0.30590,185,572,0.26811,0.34370
2007,Bavaria,Second Stage of Tertiary Education,Never,0.34779,190,572,0.30873,0.38686
2007,Berlin,Lower Secondary Level,Never,0.77803,45,45,0.65523,0.90082
2007,Berlin,Upper Secondary Level,Seldom,0.28041,82,253,0.22495,0.33587
2007,Berlin,Upper Secondary Level,Never,0.55930,171,253,0.49800,0.62060
2007,Berlin,Second Stage of Tertiary Education,At least once per week,0.12937,33,241,0.08691,0.17183
2007,Berlin,Second Stage of Tertiary Education,Seldom,0.35884,98,241,0.29816,0.41953
2007,Berlin,Second Stage of Tertiary Education,Never,0.41934,110,241,0.35691,0.48177
2007,Brandenburg,Lower Secondary Level,Never,0.77072,46,46,0.64789,0.89354
2007,Brandenburg,Upper Secondary Level,Seldom,0.20893,101,365,0.16717,0.25070
2007,Brandenburg,Upper Secondary Level,Never,0.65321,264,365,0.60432,0.70211
2007,Brandenburg,First Stage of Tertiary Education,Never,0.61151,42,42,0.46232,0.76071
2007,Brandenburg,Second Stage of Tertiary Education,At least once per week,0.14423,37,217,0.09738,0.19108
2007,Brandenburg,Second Stage of Tertiary Education,Seldom,0.32911,88,217,0.26645,0.39178
2007,Brandenburg,Second Stage of Tertiary Education,Never,0.38165,92,217,0.31686,0.44643
2007,Mecklenburg-Western Pomerania,Upper Secondary Level,Seldom,0.18306,53,224,0.13230,0.23381
2007,Mecklenburg-Western Pomerania,Upper Secondary Level,Never,0.66639,171,224,0.60450,0.72827
2007,Mecklenburg-Western Pomerania,Second Stage of Tertiary Education,Seldom,0.38887,54,91,0.28815,0.48959
2007,Mecklenburg-Western Pomerania,Second Stage of Tertiary Education,Never,0.29883,37,91,0.20426,0.39340
2007,Saxony,Lower Secondary Level,Never,0.74608,68,68,0.64186,0.85030
2007,Saxony,Upper Secondary Level,At least once per week,0.07684,66,809,0.05848,0.09521
2007,Saxony,Upper Secondary Level,At least once per month,0.04178,33,809,0.02798,0.05557
2007,Saxony,Upper Secondary Level,Seldom,0.22130,212,809,0.19267,0.24992
2007,Saxony,Upper Secondary Level,Never,0.64436,498,809,0.61135,0.67737
2007,Saxony,First Stage of Tertiary Education,Seldom,0.40941,47,106,0.31536,0.50347
2007,Saxony,First Stage of Tertiary Education,Never,0.42972,59,106,0.33503,0.52441
2007,Saxony,Second Stage of Tertiary Education,At least once per week,0.13459,40,379,0.10019,0.16900
2007,Saxony,Second Stage of Tertiary Education,At least once per month,0.14607,56,379,0.11046,0.18167
2007,Saxony,Second Stage of Tertiary Education,Seldom,0.34121,142,379,0.29342,0.38901
2007,Saxony,Second Stage of Tertiary Education,Never,0.37259,141,379,0.32385,0.42134
2007,Saxony-Anhalt,Lower Secondary Level,Never,0.82879,42,42,0.71349,0.94410
2007,Saxony-Anhalt,Upper Secondary Level,At least once per week,0.06245,32,408,0.03895,0.08596
2007,Saxony-Anhalt,Upper Secondary Level,Seldom,0.19913,102,408,0.16033,0.23793
2007,Saxony-Anhalt,Upper Secondary Level,Never,0.67426,274,408,0.62873,0.71979
2007,Saxony-Anhalt,First Stage of Tertiary Education,Never,0.59086,45,45,0.44558,0.73614
2007,Saxony-Anhalt,Second Stage of Tertiary Education,At least once per week,0.16913,39,208,0.11806,0.22019
2007,Saxony-Anhalt,Second Stage of Tertiary Education,Seldom,0.33518,75,208,0.27087,0.39949
2007,Saxony-Anhalt,Second Stage of Tertiary Education,Never,0.43328,94,208,0.36578,0.50079
2007,Thuringa,Lower Secondary Level,Never,0.72831,43,43,0.59378,0.86284
2007,Thuringa,Upper Secondary Level,At least once per month,0.06504,33,527,0.04397,0.08612
2007,Thuringa,Upper Secondary Level,Seldom,0.21289,129,527,0.17791,0.24788
2007,Thuringa,Upper Secondary Level,Never,0.66874,365,527,0.62852,0.70897
2007,Thuringa,First Stage of Tertiary Education,Never,0.60127,38,38,0.44349,0.75904
2007,Thuringa,Second Stage of Tertiary Education,Seldom,0.33850,66,142,0.26039,0.41661
2007,Thuringa,Second Stage of Tertiary Education,Never,0.46644,76,142,0.38409,0.54878
2008,Schleswig-Holstein,Lower Secondary Level,Never,0.70363,40,40,0.56031,0.84695
2008,Schleswig-Holstein,Upper Secondary Level,At least once per week,0.10786,32,261,0.07015,0.14557
2008,Schleswig-Holstein,Upper Secondary Level,Seldom,0.25830,67,261,0.20509,0.31150
2008,Schleswig-Holstein,Upper Secondary Level,Never,0.51691,162,261,0.45617,0.57765
2008,Schleswig-Holstein,Second Stage of Tertiary Education,Seldom,0.33584,32,63,0.21828,0.45341
2008,Schleswig-Holstein,Second Stage of Tertiary Education,Never,0.37977,31,63,0.25897,0.50058
2008,Hamburg,Upper Secondary Level,Never,0.49508,59,59,0.36640,0.62375
2008,Lower Saxony,Lower Secondary Level,Seldom,0.19182,37,181,0.13430,0.24934
2008,Lower Saxony,Lower Secondary Level,Never,0.68946,144,181,0.62186,0.75706
2008,Lower Saxony,Upper Secondary Level,At least once per week,0.10769,103,923,0.08768,0.12770
2008,Lower Saxony,Upper Secondary Level,At least once per month,0.05466,58,923,0.03999,0.06934
2008,Lower Saxony,Upper Secondary Level,Seldom,0.29341,276,923,0.26402,0.32280
2008,Lower Saxony,Upper Secondary Level,Never,0.53234,486,923,0.50013,0.56455
