year,age_gr,pgisced97,pli0093_h,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2003,46-65 y.,Lower Secondary Level,Seldom,0.14573,89,656,0.11871,0.17275
2003,46-65 y.,Lower Secondary Level,Never,0.76284,532,656,0.73026,0.79541
2003,46-65 y.,Upper Secondary Level,At least once per week,0.07188,291,3856,0.06373,0.08003
2003,46-65 y.,Upper Secondary Level,At least once per month,0.07723,288,3856,0.06880,0.08566
2003,46-65 y.,Upper Secondary Level,Seldom,0.26063,1046,3856,0.24678,0.27449
2003,46-65 y.,Upper Secondary Level,Never,0.59025,2231,3856,0.57473,0.60578
2003,46-65 y.,Post-secondary Non-tertiary Level,At least once per week,0.18705,36,214,0.13468,0.23942
2003,46-65 y.,Post-secondary Non-tertiary Level,Seldom,0.22496,61,214,0.16889,0.28104
2003,46-65 y.,Post-secondary Non-tertiary Level,Never,0.51130,117,214,0.44417,0.57843
2003,46-65 y.,First Stage of Tertiary Education,At least once per week,0.13932,88,640,0.11247,0.16616
2003,46-65 y.,First Stage of Tertiary Education,At least once per month,0.10715,67,640,0.08317,0.13113
2003,46-65 y.,First Stage of Tertiary Education,Seldom,0.27773,188,640,0.24301,0.31246
2003,46-65 y.,First Stage of Tertiary Education,Never,0.47580,297,640,0.43708,0.51452
2003,46-65 y.,Second Stage of Tertiary Education,At least once per week,0.18978,371,1989,0.17255,0.20702
2003,46-65 y.,Second Stage of Tertiary Education,At least once per month,0.12250,267,1989,0.10809,0.13692
2003,46-65 y.,Second Stage of Tertiary Education,Seldom,0.33662,691,1989,0.31585,0.35739
2003,46-65 y.,Second Stage of Tertiary Education,Never,0.35109,660,1989,0.33011,0.37207
2003,66 and older,Primary Level,Never,0.96268,49,49,0.90906,1.01630
2003,66 and older,Lower Secondary Level,At least once per week,0.04273,31,755,0.02829,0.05716
2003,66 and older,Lower Secondary Level,Seldom,0.11807,91,755,0.09504,0.14110
2003,66 and older,Lower Secondary Level,Never,0.81014,633,755,0.78215,0.83814
2003,66 and older,Upper Secondary Level,At least once per week,0.06474,114,1873,0.05359,0.07589
2003,66 and older,Upper Secondary Level,At least once per month,0.05011,84,1873,0.04023,0.06000
2003,66 and older,Upper Secondary Level,Seldom,0.15166,282,1873,0.13541,0.16791
2003,66 and older,Upper Secondary Level,Never,0.73348,1393,1873,0.71346,0.75351
2003,66 and older,Post-secondary Non-tertiary Level,Never,0.53807,54,54,0.40384,0.67229
2003,66 and older,First Stage of Tertiary Education,Seldom,0.23331,53,204,0.17513,0.29150
2003,66 and older,First Stage of Tertiary Education,Never,0.60579,151,204,0.53857,0.67302
2003,66 and older,Second Stage of Tertiary Education,At least once per week,0.18207,112,565,0.15022,0.21392
2003,66 and older,Second Stage of Tertiary Education,At least once per month,0.11001,67,565,0.08418,0.13583
2003,66 and older,Second Stage of Tertiary Education,Seldom,0.22995,131,565,0.19522,0.26468
2003,66 and older,Second Stage of Tertiary Education,Never,0.47797,255,565,0.43674,0.51920
2005,17-29 y.,No answer / don't know,At least once per week,0.08955,31,249,0.05401,0.12509
2005,17-29 y.,No answer / don't know,Seldom,0.25811,81,249,0.20364,0.31257
2005,17-29 y.,No answer / don't know,Never,0.56206,137,249,0.50031,0.62381
2005,17-29 y.,Pre-primary Level,At least once per week,0.28062,209,647,0.24597,0.31526
2005,17-29 y.,Pre-primary Level,At least once per month,0.12219,69,647,0.09693,0.14745
2005,17-29 y.,Pre-primary Level,Seldom,0.24052,151,647,0.20757,0.27348
2005,17-29 y.,Pre-primary Level,Never,0.35667,218,647,0.31973,0.39361
2005,17-29 y.,Lower Secondary Level,At least once per week,0.11240,79,694,0.08888,0.13591
2005,17-29 y.,Lower Secondary Level,At least once per month,0.06067,50,694,0.04289,0.07844
2005,17-29 y.,Lower Secondary Level,Seldom,0.24113,172,694,0.20928,0.27298
2005,17-29 y.,Lower Secondary Level,Never,0.58581,393,694,0.54913,0.62248
2005,17-29 y.,Upper Secondary Level,At least once per week,0.11658,195,1593,0.10081,0.13234
2005,17-29 y.,Upper Secondary Level,At least once per month,0.08890,180,1593,0.07492,0.10288
2005,17-29 y.,Upper Secondary Level,Seldom,0.31901,487,1593,0.29612,0.34191
2005,17-29 y.,Upper Secondary Level,Never,0.47551,731,1593,0.45098,0.50004
2005,17-29 y.,Post-secondary Non-tertiary Level,At least once per week,0.16610,42,280,0.12243,0.20977
2005,17-29 y.,Post-secondary Non-tertiary Level,At least once per month,0.13075,37,280,0.09119,0.17031
2005,17-29 y.,Post-secondary Non-tertiary Level,Seldom,0.32836,95,280,0.27326,0.38347
2005,17-29 y.,Post-secondary Non-tertiary Level,Never,0.37479,106,280,0.31798,0.43159
2005,17-29 y.,Second Stage of Tertiary Education,At least once per week,0.14213,39,206,0.09433,0.18993
2005,17-29 y.,Second Stage of Tertiary Education,At least once per month,0.15668,33,206,0.10692,0.20644
2005,17-29 y.,Second Stage of Tertiary Education,Seldom,0.33386,77,206,0.26931,0.39842
2005,17-29 y.,Second Stage of Tertiary Education,Never,0.36732,57,206,0.30133,0.43331
2005,30-45 y.,Primary Level,Never,0.79653,57,57,0.69109,0.90197
2005,30-45 y.,Lower Secondary Level,Seldom,0.21494,90,367,0.17285,0.25702
2005,30-45 y.,Lower Secondary Level,Never,0.69553,277,367,0.64839,0.74268
2005,30-45 y.,Upper Secondary Level,At least once per week,0.05956,187,3077,0.05120,0.06792
2005,30-45 y.,Upper Secondary Level,At least once per month,0.05949,193,3077,0.05113,0.06785
2005,30-45 y.,Upper Secondary Level,Seldom,0.30088,915,3077,0.28467,0.31709
2005,30-45 y.,Upper Secondary Level,Never,0.58006,1782,3077,0.56262,0.59751
2005,30-45 y.,Post-secondary Non-tertiary Level,At least once per week,0.11032,53,464,0.08178,0.13886
2005,30-45 y.,Post-secondary Non-tertiary Level,Seldom,0.37317,178,464,0.32911,0.41722
2005,30-45 y.,Post-secondary Non-tertiary Level,Never,0.45899,233,464,0.41360,0.50439
2005,30-45 y.,First Stage of Tertiary Education,At least once per week,0.09249,52,618,0.06963,0.11536
2005,30-45 y.,First Stage of Tertiary Education,At least once per month,0.06634,46,618,0.04670,0.08598
2005,30-45 y.,First Stage of Tertiary Education,Seldom,0.34281,216,618,0.30536,0.38027
2005,30-45 y.,First Stage of Tertiary Education,Never,0.49835,304,618,0.45890,0.53780
2005,30-45 y.,Second Stage of Tertiary Education,At least once per week,0.11903,177,1378,0.10192,0.13613
2005,30-45 y.,Second Stage of Tertiary Education,At least once per month,0.12901,169,1378,0.11131,0.14672
2005,30-45 y.,Second Stage of Tertiary Education,Seldom,0.34215,494,1378,0.31710,0.36721
2005,30-45 y.,Second Stage of Tertiary Education,Never,0.40981,538,1378,0.38383,0.43579
2005,46-65 y.,Primary Level,Never,0.88872,76,76,0.81755,0.95990
2005,46-65 y.,Lower Secondary Level,Seldom,0.21642,104,504,0.18043,0.25241
2005,46-65 y.,Lower Secondary Level,Never,0.72087,400,504,0.68167,0.76007
2005,46-65 y.,Upper Secondary Level,At least once per week,0.06048,239,3555,0.05264,0.06831
2005,46-65 y.,Upper Secondary Level,At least once per month,0.05242,196,3555,0.04509,0.05974
2005,46-65 y.,Upper Secondary Level,Seldom,0.28902,1003,3555,0.27412,0.30392
2005,46-65 y.,Upper Secondary Level,Never,0.59809,2117,3555,0.58197,0.61421
2005,46-65 y.,Post-secondary Non-tertiary Level,At least once per month,0.17192,31,227,0.12273,0.22112
2005,46-65 y.,Post-secondary Non-tertiary Level,Seldom,0.20229,72,227,0.14991,0.25466
2005,46-65 y.,Post-secondary Non-tertiary Level,Never,0.53796,124,227,0.47296,0.60296
2005,46-65 y.,First Stage of Tertiary Education,At least once per week,0.08869,53,611,0.06613,0.11125
2005,46-65 y.,First Stage of Tertiary Education,At least once per month,0.08251,50,611,0.06067,0.10434
2005,46-65 y.,First Stage of Tertiary Education,Seldom,0.31507,202,611,0.27820,0.35193
2005,46-65 y.,First Stage of Tertiary Education,Never,0.51373,306,611,0.47407,0.55340
2005,46-65 y.,Second Stage of Tertiary Education,At least once per week,0.16024,277,1899,0.14373,0.17674
2005,46-65 y.,Second Stage of Tertiary Education,At least once per month,0.10079,206,1899,0.08724,0.11433
2005,46-65 y.,Second Stage of Tertiary Education,Seldom,0.36904,707,1899,0.34733,0.39075
2005,46-65 y.,Second Stage of Tertiary Education,Never,0.36994,709,1899,0.34822,0.39166
2005,66 and older,Primary Level,Never,0.98396,48,48,0.94805,1.01988
2005,66 and older,Lower Secondary Level,Seldom,0.11291,84,694,0.08935,0.13648
2005,66 and older,Lower Secondary Level,Never,0.83614,610,694,0.80858,0.86370
2005,66 and older,Upper Secondary Level,At least once per week,0.05749,116,1925,0.04709,0.06789
2005,66 and older,Upper Secondary Level,At least once per month,0.04497,89,1925,0.03571,0.05423
2005,66 and older,Upper Secondary Level,Seldom,0.16869,337,1925,0.15195,0.18542
2005,66 and older,Upper Secondary Level,Never,0.72886,1383,1925,0.70899,0.74872
2005,66 and older,Post-secondary Non-tertiary Level,Never,0.55995,57,57,0.42994,0.68996
2005,66 and older,First Stage of Tertiary Education,Seldom,0.23265,60,202,0.17423,0.29106
2005,66 and older,First Stage of Tertiary Education,Never,0.60342,142,202,0.53579,0.67105
2005,66 and older,Second Stage of Tertiary Education,At least once per week,0.16622,115,656,0.13771,0.19473
2005,66 and older,Second Stage of Tertiary Education,At least once per month,0.09919,68,656,0.07630,0.12208
2005,66 and older,Second Stage of Tertiary Education,Seldom,0.30475,198,656,0.26950,0.34001
2005,66 and older,Second Stage of Tertiary Education,Never,0.42984,275,656,0.39192,0.46775
2007,17-29 y.,No answer / don't know,At least once per week,0.11016,40,270,0.07274,0.14757
2007,17-29 y.,No answer / don't know,Seldom,0.30277,79,270,0.24786,0.35767
2007,17-29 y.,No answer / don't know,Never,0.51179,151,270,0.45206,0.57153
2007,17-29 y.,Pre-primary Level,At least once per week,0.28837,115,341,0.24022,0.33652
2007,17-29 y.,Pre-primary Level,At least once per month,0.13240,46,341,0.09637,0.16843
2007,17-29 y.,Pre-primary Level,Seldom,0.23960,80,341,0.19423,0.28497
2007,17-29 y.,Pre-primary Level,Never,0.33963,100,341,0.28929,0.38997
2007,17-29 y.,Lower Secondary Level,At least once per week,0.09216,69,596,0.06892,0.11541
2007,17-29 y.,Lower Secondary Level,At least once per month,0.07221,48,596,0.05142,0.09301
2007,17-29 y.,Lower Secondary Level,Seldom,0.22023,137,596,0.18693,0.25353
2007,17-29 y.,Lower Secondary Level,Never,0.61539,342,596,0.57630,0.65448
2007,17-29 y.,Upper Secondary Level,At least once per week,0.13518,231,1566,0.11824,0.15212
2007,17-29 y.,Upper Secondary Level,At least once per month,0.08574,162,1566,0.07187,0.09961
2007,17-29 y.,Upper Secondary Level,Seldom,0.28289,422,1566,0.26058,0.30521
2007,17-29 y.,Upper Secondary Level,Never,0.49619,751,1566,0.47141,0.52096
2007,17-29 y.,Post-secondary Non-tertiary Level,At least once per week,0.10092,42,257,0.06402,0.13782
2007,17-29 y.,Post-secondary Non-tertiary Level,At least once per month,0.12525,33,257,0.08470,0.16579
2007,17-29 y.,Post-secondary Non-tertiary Level,Seldom,0.32278,78,257,0.26550,0.38005
2007,17-29 y.,Post-secondary Non-tertiary Level,Never,0.45106,104,257,0.39010,0.51201
2007,17-29 y.,Second Stage of Tertiary Education,At least once per week,0.17787,38,222,0.12745,0.22829
2007,17-29 y.,Second Stage of Tertiary Education,At least once per month,0.12129,36,222,0.07824,0.16433
2007,17-29 y.,Second Stage of Tertiary Education,Seldom,0.32078,77,222,0.25924,0.38232
2007,17-29 y.,Second Stage of Tertiary Education,Never,0.38006,71,222,0.31606,0.44406
2007,30-45 y.,Primary Level,Never,0.84689,41,41,0.73529,0.95848
2007,30-45 y.,Lower Secondary Level,Seldom,0.18542,54,305,0.14173,0.22911
2007,30-45 y.,Lower Secondary Level,Never,0.73569,251,305,0.68612,0.78526
2007,30-45 y.,Upper Secondary Level,At least once per week,0.06366,201,2833,0.05467,0.07265
2007,30-45 y.,Upper Secondary Level,At least once per month,0.06196,180,2833,0.05308,0.07084
2007,30-45 y.,Upper Secondary Level,Seldom,0.26458,782,2833,0.24833,0.28082
2007,30-45 y.,Upper Secondary Level,Never,0.60980,1670,2833,0.59184,0.62777
2007,30-45 y.,Post-secondary Non-tertiary Level,At least once per week,0.09006,48,527,0.06559,0.11452
2007,30-45 y.,Post-secondary Non-tertiary Level,At least once per month,0.09777,46,527,0.07239,0.12316
2007,30-45 y.,Post-secondary Non-tertiary Level,Seldom,0.31992,163,527,0.28006,0.35979
2007,30-45 y.,Post-secondary Non-tertiary Level,Never,0.49225,270,527,0.44952,0.53497
2007,30-45 y.,First Stage of Tertiary Education,At least once per week,0.09459,54,554,0.07020,0.11899
2007,30-45 y.,First Stage of Tertiary Education,At least once per month,0.07789,42,554,0.05555,0.10022
2007,30-45 y.,First Stage of Tertiary Education,Seldom,0.32629,178,554,0.28721,0.36536
2007,30-45 y.,First Stage of Tertiary Education,Never,0.50124,280,554,0.45956,0.54291
2007,30-45 y.,Second Stage of Tertiary Education,At least once per week,0.14037,203,1373,0.12199,0.15876
2007,30-45 y.,Second Stage of Tertiary Education,At least once per month,0.13797,184,1373,0.11972,0.15622
2007,30-45 y.,Second Stage of Tertiary Education,Seldom,0.36286,492,1373,0.33742,0.38830
2007,30-45 y.,Second Stage of Tertiary Education,Never,0.35880,494,1373,0.33342,0.38418
2007,46-65 y.,Primary Level,Never,0.95914,66,66,0.91102,1.00727
2007,46-65 y.,Lower Secondary Level,Seldom,0.13843,75,456,0.10669,0.17016
2007,46-65 y.,Lower Secondary Level,Never,0.79973,381,456,0.76295,0.83650
2007,46-65 y.,Upper Secondary Level,At least once per week,0.06650,273,3586,0.05834,0.07465
2007,46-65 y.,Upper Secondary Level,At least once per month,0.04696,200,3586,0.04003,0.05388
2007,46-65 y.,Upper Secondary Level,Seldom,0.27090,977,3586,0.25636,0.28545
2007,46-65 y.,Upper Secondary Level,Never,0.61564,2136,3586,0.59972,0.63157
2007,46-65 y.,Post-secondary Non-tertiary Level,Seldom,0.26889,83,204,0.20790,0.32989
2007,46-65 y.,Post-secondary Non-tertiary Level,Never,0.49051,121,204,0.42174,0.55928
2007,46-65 y.,First Stage of Tertiary Education,At least once per week,0.12399,73,605,0.09771,0.15028
2007,46-65 y.,First Stage of Tertiary Education,At least once per month,0.10274,55,605,0.07853,0.12696
2007,46-65 y.,First Stage of Tertiary Education,Seldom,0.30164,188,605,0.26503,0.33824
2007,46-65 y.,First Stage of Tertiary Education,Never,0.47162,289,605,0.43181,0.51143
2007,46-65 y.,Second Stage of Tertiary Education,At least once per week,0.17033,315,1958,0.15367,0.18699
2007,46-65 y.,Second Stage of Tertiary Education,At least once per month,0.11182,229,1958,0.09786,0.12578
2007,46-65 y.,Second Stage of Tertiary Education,Seldom,0.33238,661,1958,0.31151,0.35325
2007,46-65 y.,Second Stage of Tertiary Education,Never,0.38547,753,1958,0.36391,0.40703
2007,66 and older,Primary Level,Never,0.97930,52,52,0.94022,1.01838
2007,66 and older,Lower Secondary Level,Seldom,0.10636,85,709,0.08365,0.12907
2007,66 and older,Lower Secondary Level,Never,0.84081,624,709,0.81386,0.86776
2007,66 and older,Upper Secondary Level,At least once per week,0.06597,142,2227,0.05566,0.07628
2007,66 and older,Upper Secondary Level,At least once per month,0.04219,106,2227,0.03384,0.05054
2007,66 and older,Upper Secondary Level,Seldom,0.15353,358,2227,0.13856,0.16851
2007,66 and older,Upper Secondary Level,Never,0.73831,1621,2227,0.72005,0.75657
2007,66 and older,Post-secondary Non-tertiary Level,Never,0.59237,68,68,0.47470,0.71003
2007,66 and older,First Stage of Tertiary Education,At least once per week,0.10996,34,279,0.07319,0.14674
2007,66 and older,First Stage of Tertiary Education,Seldom,0.23912,75,279,0.18897,0.28926
2007,66 and older,First Stage of Tertiary Education,Never,0.57535,170,279,0.51725,0.63346
2007,66 and older,Second Stage of Tertiary Education,At least once per week,0.17657,145,807,0.15025,0.20290
2007,66 and older,Second Stage of Tertiary Education,At least once per month,0.11562,102,807,0.09355,0.13770
2007,66 and older,Second Stage of Tertiary Education,Seldom,0.24512,210,807,0.21543,0.27482
2007,66 and older,Second Stage of Tertiary Education,Never,0.46268,350,807,0.42825,0.49710
2008,17-29 y.,No answer / don't know,At least once per week,0.14834,59,283,0.10686,0.18983
2008,17-29 y.,No answer / don't know,Seldom,0.22030,62,283,0.17192,0.26867
2008,17-29 y.,No answer / don't know,Never,0.53521,162,283,0.47700,0.59343
2008,17-29 y.,Pre-primary Level,At least once per week,0.40895,150,353,0.35759,0.46032
2008,17-29 y.,Pre-primary Level,At least once per month,0.14375,53,353,0.10710,0.18041
2008,17-29 y.,Pre-primary Level,Seldom,0.18961,65,353,0.14866,0.23057
2008,17-29 y.,Pre-primary Level,Never,0.25768,85,353,0.21199,0.30337
2008,17-29 y.,Lower Secondary Level,At least once per week,0.15666,90,536,0.12586,0.18746
2008,17-29 y.,Lower Secondary Level,At least once per month,0.07972,39,536,0.05677,0.10267
2008,17-29 y.,Lower Secondary Level,Seldom,0.20520,126,536,0.17098,0.23942
2008,17-29 y.,Lower Secondary Level,Never,0.55842,281,536,0.51634,0.60050
2008,17-29 y.,Upper Secondary Level,At least once per week,0.17246,262,1408,0.15272,0.19220
2008,17-29 y.,Upper Secondary Level,At least once per month,0.10797,149,1408,0.09175,0.12419
2008,17-29 y.,Upper Secondary Level,Seldom,0.26909,385,1408,0.24592,0.29226
2008,17-29 y.,Upper Secondary Level,Never,0.45048,612,1408,0.42448,0.47648
2008,17-29 y.,Post-secondary Non-tertiary Level,At least once per week,0.18942,43,226,0.13822,0.24062
2008,17-29 y.,Post-secondary Non-tertiary Level,At least once per month,0.13042,33,226,0.08642,0.17443
2008,17-29 y.,Post-secondary Non-tertiary Level,Seldom,0.29118,70,226,0.23182,0.35055
2008,17-29 y.,Post-secondary Non-tertiary Level,Never,0.38898,80,226,0.32527,0.45268
2008,17-29 y.,Second Stage of Tertiary Education,At least once per week,0.28038,54,237,0.22307,0.33769
2008,17-29 y.,Second Stage of Tertiary Education,At least once per month,0.13297,40,237,0.08965,0.17629
2008,17-29 y.,Second Stage of Tertiary Education,Seldom,0.31313,73,237,0.25396,0.37230
2008,17-29 y.,Second Stage of Tertiary Education,Never,0.27352,70,237,0.21665,0.33040
2008,30-45 y.,Primary Level,Never,0.90308,44,44,0.81466,0.99151
2008,30-45 y.,Lower Secondary Level,Seldom,0.19816,58,272,0.15070,0.24562
2008,30-45 y.,Lower Secondary Level,Never,0.68476,214,272,0.62944,0.74008
2008,30-45 y.,Upper Secondary Level,At least once per week,0.09436,248,2603,0.08313,0.10559
2008,30-45 y.,Upper Secondary Level,At least once per month,0.07437,207,2603,0.06429,0.08445
2008,30-45 y.,Upper Secondary Level,Seldom,0.28155,717,2603,0.26427,0.29883
2008,30-45 y.,Upper Secondary Level,Never,0.54972,1431,2603,0.53061,0.56884
2008,30-45 y.,Post-secondary Non-tertiary Level,At least once per week,0.15328,76,475,0.12085,0.18572
2008,30-45 y.,Post-secondary Non-tertiary Level,At least once per month,0.12273,52,475,0.09319,0.15227
2008,30-45 y.,Post-secondary Non-tertiary Level,Seldom,0.34957,152,475,0.30664,0.39249
2008,30-45 y.,Post-secondary Non-tertiary Level,Never,0.37442,195,475,0.33085,0.41799
2008,30-45 y.,First Stage of Tertiary Education,At least once per week,0.12957,61,478,0.09943,0.15971
2008,30-45 y.,First Stage of Tertiary Education,At least once per month,0.12192,51,478,0.09255,0.15128
2008,30-45 y.,First Stage of Tertiary Education,Seldom,0.31745,157,478,0.27568,0.35923
2008,30-45 y.,First Stage of Tertiary Education,Never,0.43106,209,478,0.38662,0.47550
2008,30-45 y.,Second Stage of Tertiary Education,At least once per week,0.17813,243,1233,0.15677,0.19950
2008,30-45 y.,Second Stage of Tertiary Education,At least once per month,0.15101,170,1233,0.13102,0.17101
2008,30-45 y.,Second Stage of Tertiary Education,Seldom,0.31896,410,1233,0.29293,0.34498
2008,30-45 y.,Second Stage of Tertiary Education,Never,0.35190,410,1233,0.32523,0.37856
2008,46-65 y.,Primary Level,Never,0.90017,55,55,0.82022,0.98013
2008,46-65 y.,Lower Secondary Level,Seldom,0.15775,66,393,0.12166,0.19383
2008,46-65 y.,Lower Secondary Level,Never,0.76335,327,393,0.72127,0.80542
2008,46-65 y.,Upper Secondary Level,At least once per week,0.08447,319,3453,0.07520,0.09375
2008,46-65 y.,Upper Secondary Level,At least once per month,0.07102,269,3453,0.06245,0.07959
2008,46-65 y.,Upper Secondary Level,Seldom,0.25098,888,3453,0.23651,0.26544
2008,46-65 y.,Upper Secondary Level,Never,0.59353,1977,3453,0.57715,0.60992
2008,46-65 y.,Post-secondary Non-tertiary Level,At least once per week,0.13090,41,254,0.08934,0.17246
2008,46-65 y.,Post-secondary Non-tertiary Level,Seldom,0.31199,80,254,0.25490,0.36908
2008,46-65 y.,Post-secondary Non-tertiary Level,Never,0.47460,133,254,0.41307,0.53613
2008,46-65 y.,First Stage of Tertiary Education,At least once per week,0.17968,99,578,0.14835,0.21100
2008,46-65 y.,First Stage of Tertiary Education,At least once per month,0.08213,45,578,0.05973,0.10454
2008,46-65 y.,First Stage of Tertiary Education,Seldom,0.31932,176,578,0.28128,0.35736
2008,46-65 y.,First Stage of Tertiary Education,Never,0.41887,258,578,0.37862,0.45913
2008,46-65 y.,Second Stage of Tertiary Education,At least once per week,0.21671,377,1848,0.19792,0.23550
2008,46-65 y.,Second Stage of Tertiary Education,At least once per month,0.12431,255,1848,0.10927,0.13936
2008,46-65 y.,Second Stage of Tertiary Education,Seldom,0.31568,589,1848,0.29449,0.33688
2008,46-65 y.,Second Stage of Tertiary Education,Never,0.34329,627,1848,0.32164,0.36494
2008,66 and older,Primary Level,Never,0.89663,37,37,0.79719,0.99608
2008,66 and older,Lower Secondary Level,At least once per week,0.03809,31,695,0.02385,0.05233
2008,66 and older,Lower Secondary Level,Seldom,0.12113,92,695,0.09685,0.14540
2008,66 and older,Lower Secondary Level,Never,0.80979,572,695,0.78059,0.83899
2008,66 and older,Upper Secondary Level,At least once per week,0.07572,167,2217,0.06470,0.08673
2008,66 and older,Upper Secondary Level,At least once per month,0.05160,112,2217,0.04239,0.06081
2008,66 and older,Upper Secondary Level,Seldom,0.18193,411,2217,0.16587,0.19799
2008,66 and older,Upper Secondary Level,Never,0.69075,1527,2217,0.67150,0.70999
2008,66 and older,Post-secondary Non-tertiary Level,Never,0.53678,66,66,0.41556,0.65800
2008,66 and older,First Stage of Tertiary Education,At least once per week,0.14197,45,285,0.10137,0.18256
2008,66 and older,First Stage of Tertiary Education,Seldom,0.21118,69,285,0.16371,0.25865
2008,66 and older,First Stage of Tertiary Education,Never,0.54784,171,285,0.48996,0.60573
2008,66 and older,Second Stage of Tertiary Education,At least once per week,0.21419,185,864,0.18682,0.24156
2008,66 and older,Second Stage of Tertiary Education,At least once per month,0.11496,100,864,0.09367,0.13624
2008,66 and older,Second Stage of Tertiary Education,Seldom,0.25088,223,864,0.22195,0.27980
2008,66 and older,Second Stage of Tertiary Education,Never,0.41998,356,864,0.38705,0.45291
2009,17-29 y.,No answer / don't know,At least once per week,0.11367,48,309,0.07822,0.14912
2009,17-29 y.,No answer / don't know,At least once per month,0.12591,35,309,0.08886,0.16295
2009,17-29 y.,No answer / don't know,Seldom,0.24905,79,309,0.20075,0.29735
2009,17-29 y.,No answer / don't know,Never,0.51137,147,309,0.45555,0.56720
2009,17-29 y.,Pre-primary Level,At least once per week,0.31079,109,309,0.25910,0.36248
2009,17-29 y.,Pre-primary Level,At least once per month,0.12062,46,309,0.08425,0.15699
2009,17-29 y.,Pre-primary Level,Seldom,0.24415,73,309,0.19618,0.29213
2009,17-29 y.,Pre-primary Level,Never,0.32444,81,309,0.27215,0.37672
2009,17-29 y.,Lower Secondary Level,At least once per week,0.10713,49,475,0.07928,0.13497
2009,17-29 y.,Lower Secondary Level,At least once per month,0.13414,54,475,0.10345,0.16482
2009,17-29 y.,Lower Secondary Level,Seldom,0.22048,113,475,0.18316,0.25781
2009,17-29 y.,Lower Secondary Level,Never,0.53825,259,475,0.49337,0.58313
2009,17-29 y.,Upper Secondary Level,At least once per week,0.11557,169,1253,0.09786,0.13328
2009,17-29 y.,Upper Secondary Level,At least once per month,0.11563,131,1253,0.09791,0.13334
2009,17-29 y.,Upper Secondary Level,Seldom,0.32003,396,1253,0.29419,0.34587
2009,17-29 y.,Upper Secondary Level,Never,0.44877,557,1253,0.42122,0.47632
2009,17-29 y.,Post-secondary Non-tertiary Level,At least once per month,0.17424,32,166,0.11636,0.23212
2009,17-29 y.,Post-secondary Non-tertiary Level,Seldom,0.35691,64,166,0.28380,0.43001
2009,17-29 y.,Post-secondary Non-tertiary Level,Never,0.41772,70,166,0.34247,0.49297
2009,17-29 y.,Second Stage of Tertiary Education,At least once per week,0.18721,44,244,0.13816,0.23626
2009,17-29 y.,Second Stage of Tertiary Education,At least once per month,0.09194,31,244,0.05561,0.12827
2009,17-29 y.,Second Stage of Tertiary Education,Seldom,0.44705,92,244,0.38454,0.50957
2009,17-29 y.,Second Stage of Tertiary Education,Never,0.27379,77,244,0.21773,0.32986
2009,30-45 y.,Primary Level,Never,0.89522,35,35,0.79227,0.99817
2009,30-45 y.,Lower Secondary Level,Seldom,0.19661,61,244,0.14664,0.24658
2009,30-45 y.,Lower Secondary Level,Never,0.70845,183,244,0.65131,0.76560
2009,30-45 y.,Upper Secondary Level,At least once per week,0.08289,173,2320,0.07167,0.09411
2009,30-45 y.,Upper Secondary Level,At least once per month,0.06271,145,2320,0.05284,0.07257
2009,30-45 y.,Upper Secondary Level,Seldom,0.26461,646,2320,0.24666,0.28257
2009,30-45 y.,Upper Secondary Level,Never,0.58979,1356,2320,0.56977,0.60981
2009,30-45 y.,Post-secondary Non-tertiary Level,At least once per week,0.14110,58,436,0.10839,0.17382
2009,30-45 y.,Post-secondary Non-tertiary Level,At least once per month,0.11328,39,436,0.08349,0.14306
2009,30-45 y.,Post-secondary Non-tertiary Level,Seldom,0.30129,133,436,0.25817,0.34441
2009,30-45 y.,Post-secondary Non-tertiary Level,Never,0.44433,206,436,0.39764,0.49103
2009,30-45 y.,First Stage of Tertiary Education,At least once per week,0.12425,46,432,0.09311,0.15539
2009,30-45 y.,First Stage of Tertiary Education,At least once per month,0.08595,40,432,0.05949,0.11242
2009,30-45 y.,First Stage of Tertiary Education,Seldom,0.31356,136,432,0.26976,0.35736
2009,30-45 y.,First Stage of Tertiary Education,Never,0.47624,210,432,0.42909,0.52339
2009,30-45 y.,Second Stage of Tertiary Education,At least once per week,0.14144,181,1144,0.12124,0.16164
2009,30-45 y.,Second Stage of Tertiary Education,At least once per month,0.12334,132,1144,0.10428,0.14241
2009,30-45 y.,Second Stage of Tertiary Education,Seldom,0.37775,428,1144,0.34964,0.40585
2009,30-45 y.,Second Stage of Tertiary Education,Never,0.35747,403,1144,0.32969,0.38526
2009,46-65 y.,Primary Level,Never,0.87395,45,45,0.77588,0.97202
2009,46-65 y.,Lower Secondary Level,Seldom,0.14913,68,347,0.11159,0.18666
2009,46-65 y.,Lower Secondary Level,Never,0.76734,279,347,0.72282,0.81186
2009,46-65 y.,Upper Secondary Level,At least once per week,0.07423,258,3264,0.06523,0.08322
2009,46-65 y.,Upper Secondary Level,At least once per month,0.05502,186,3264,0.04719,0.06284
2009,46-65 y.,Upper Secondary Level,Seldom,0.28260,930,3264,0.26715,0.29805
2009,46-65 y.,Upper Secondary Level,Never,0.58816,1890,3264,0.57127,0.60504
2009,46-65 y.,Post-secondary Non-tertiary Level,At least once per week,0.10245,31,251,0.06486,0.14004
