year,quintil_oecd,sex,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence,n
2020,4. Quintil,maennlich,60.21249410079373,59.039926950690756,61.3850612508967,50.0,50.0,80.0,5.0,100.0,50.0,40.0,50.0,366.0
2020,4. Quintil,weiblich,58.71656097683617,57.60813003986391,59.82499191380843,40.0,50.0,70.72294421286271,14.0,100.0,50.0,40.0,50.0,371.0
2020,5. Quintil,-3,,,,,,,,,,,,
2020,5. Quintil,maennlich,55.37976616796654,54.50501764648464,56.254514689448435,40.0,50.0,70.0,3.0,100.0,50.0,50.0,50.0,571.0
2020,5. Quintil,weiblich,57.801100530924565,56.84809439850792,58.75410666334121,40.0,50.0,70.0,2.0,100.0,50.0,40.0,50.0,538.0
2021,-6,-3,,,,,,,,,,,,
2021,-6,-1,,,,,,,,,,,,
2021,-6,maennlich,,,,,,,,,,,,
2021,-6,weiblich,,,,,,,,,,,,
2021,1. Quintil,-3,,,,,,,,,,,,
2021,1. Quintil,maennlich,57.61453080513536,55.251928236004055,59.977133374266664,47.57642475373126,52.90912809337494,70.37322988852044,13.381217051547488,100.0,60.0,50.0,70.0,83.0
2021,1. Quintil,weiblich,57.93422154523431,54.753365652142705,61.11507743832591,30.0,50.0,100.0,10.0,100.0,50.0,30.0,60.0,80.0
2021,2. Quintil,-3,,,,,,,,,,,,
2021,2. Quintil,maennlich,54.02839351952196,52.28048408154078,55.77630295750315,40.0,50.0,60.0,10.0,90.0,50.0,50.0,50.0,100.0
2021,2. Quintil,weiblich,61.063794378245035,58.951590474601154,63.175998281888916,50.0,60.0,80.0,20.0,100.0,60.0,50.0,70.0,107.0
2021,3. Quintil,maennlich,60.86464826602056,59.29841972042473,62.430876811616386,50.0,60.0,80.0,20.0,100.0,60.0,50.0,70.0,163.0
2021,3. Quintil,weiblich,59.56754409827085,57.883804320382616,61.251283876159086,40.0,60.0,74.48681194430333,10.0,100.0,60.0,60.0,70.0,165.0
2021,4. Quintil,-3,,,,,,,,,,,,
2021,4. Quintil,maennlich,57.511182158975515,55.989475707823566,59.032888610127465,40.0,50.0,70.0,10.0,100.0,50.0,40.0,50.0,223.0
2021,4. Quintil,weiblich,58.51007113473624,56.963164971844165,60.05697729762832,40.0,50.0,80.0,10.0,100.0,50.0,40.0,50.0,212.0
2021,5. Quintil,maennlich,57.909264084287244,56.853580635166736,58.96494753340775,40.0,50.0,80.0,10.0,100.0,50.0,40.0,50.0,458.0
2021,5. Quintil,weiblich,55.288635058394455,54.24915740140206,56.32811271538685,40.0,50.0,70.0,10.0,100.0,50.0,50.0,50.0,464.0
