year,sampreg,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence,n
1998,East,78.30000305175781,78.30000305175781,78.30000305175781,78.30000305175781,78.30000305175781,78.30000305175781,78.30000305175781,78.30000305175781,78.30000305175781,78.30000305175781,78.30000305175781,3865.0
1999,West,78.19999694824217,78.19999694824217,78.19999694824217,78.19999694824219,78.19999694824219,78.19999694824219,78.19999694824219,78.19999694824219,78.19999694824219,78.19999694824219,78.19999694824219,9891.0
1999,East,79.0999984741211,79.0999984741211,79.0999984741211,79.0999984741211,79.0999984741211,79.0999984741211,79.0999984741211,79.0999984741211,79.0999984741211,79.0999984741211,79.0999984741211,3783.0
2000,West,78.69999694824219,78.69999694824219,78.69999694824219,78.69999694824219,78.69999694824219,78.69999694824219,78.69999694824219,78.69999694824219,78.69999694824219,78.69999694824219,78.69999694824219,18259.0
2000,East,79.40000152587892,79.40000152587892,79.40000152587892,79.4000015258789,79.4000015258789,79.4000015258789,79.4000015258789,79.4000015258789,79.4000015258789,79.4000015258789,79.4000015258789,5848.0
2001,West,79.90000152587889,79.90000152587889,79.90000152587889,79.9000015258789,79.9000015258789,79.9000015258789,79.9000015258789,79.9000015258789,79.9000015258789,79.9000015258789,79.9000015258789,16486.0
2001,East,79.9000015258789,79.9000015258789,79.9000015258789,79.9000015258789,79.9000015258789,79.9000015258789,79.9000015258789,79.9000015258789,79.9000015258789,79.9000015258789,79.9000015258789,5435.0
2002,West,81.5,81.5,81.5,81.5,81.5,81.5,81.5,81.5,81.5,81.5,81.5,17597.0
2002,East,81.49999999999999,81.49999999999999,81.49999999999999,81.5,81.5,81.5,81.5,81.5,81.5,81.5,81.5,5429.0
2003,West,82.5999984741211,82.5999984741211,82.5999984741211,82.5999984741211,82.5999984741211,82.5999984741211,82.5999984741211,82.5999984741211,82.5999984741211,82.5999984741211,82.5999984741211,16822.0
2003,East,82.5999984741211,82.5999984741211,82.5999984741211,82.5999984741211,82.5999984741211,82.5999984741211,82.5999984741211,82.5999984741211,82.5999984741211,82.5999984741211,82.5999984741211,5344.0
2004,West,83.5,83.5,83.5,83.5,83.5,83.5,83.5,83.5,83.5,83.5,83.5,16389.0
2004,East,83.5,83.5,83.5,83.5,83.5,83.5,83.5,83.5,83.5,83.5,83.5,5223.0
2005,West,84.9000015258789,84.9000015258789,84.9000015258789,84.9000015258789,84.9000015258789,84.9000015258789,84.9000015258789,84.9000015258789,84.9000015258789,84.9000015258789,84.9000015258789,15661.0
2005,East,84.90000152587889,84.90000152587889,84.90000152587889,84.9000015258789,84.9000015258789,84.9000015258789,84.9000015258789,84.9000015258789,84.9000015258789,84.9000015258789,84.9000015258789,5037.0
2006,West,86.1999969482422,86.1999969482422,86.1999969482422,86.19999694824219,86.19999694824219,86.19999694824219,86.19999694824219,86.19999694824219,86.19999694824219,86.19999694824219,86.19999694824219,16903.0
2006,East,86.19999694824219,86.19999694824219,86.19999694824219,86.19999694824219,86.19999694824219,86.19999694824219,86.19999694824219,86.19999694824219,86.19999694824219,86.19999694824219,86.19999694824219,5366.0
2007,West,87.59999847412111,87.59999847412111,87.59999847412111,87.5999984741211,87.5999984741211,87.5999984741211,87.5999984741211,87.5999984741211,87.5999984741211,87.5999984741211,87.5999984741211,15760.0
2007,East,87.5999984741211,87.5999984741211,87.5999984741211,87.5999984741211,87.5999984741211,87.5999984741211,87.5999984741211,87.5999984741211,87.5999984741211,87.5999984741211,87.5999984741211,5090.0
2008,West,89.5999984741211,89.5999984741211,89.5999984741211,89.5999984741211,89.5999984741211,89.5999984741211,89.5999984741211,89.5999984741211,89.5999984741211,89.5999984741211,89.5999984741211,14763.0
2008,East,89.5999984741211,89.5999984741211,89.5999984741211,89.5999984741211,89.5999984741211,89.5999984741211,89.5999984741211,89.5999984741211,89.5999984741211,89.5999984741211,89.5999984741211,4808.0
2009,West,91.90000152587892,91.90000152587892,91.90000152587892,91.9000015258789,91.9000015258789,91.9000015258789,91.9000015258789,91.9000015258789,91.9000015258789,91.9000015258789,91.9000015258789,13684.0
2009,East,91.9000015258789,91.9000015258789,91.9000015258789,91.9000015258789,91.9000015258789,91.9000015258789,91.9000015258789,91.9000015258789,91.9000015258789,91.9000015258789,91.9000015258789,4570.0
2010,West,92.1999969482422,92.1999969482422,92.1999969482422,92.19999694824219,92.19999694824219,92.19999694824219,92.19999694824219,92.19999694824219,92.19999694824219,92.19999694824219,92.19999694824219,18811.0
2010,East,92.19999694824219,92.19999694824219,92.19999694824219,92.19999694824219,92.19999694824219,92.19999694824219,92.19999694824219,92.19999694824219,92.19999694824219,92.19999694824219,92.19999694824219,5517.0
2011,West,93.19999694824216,93.19999694824216,93.19999694824216,93.19999694824219,93.19999694824219,93.19999694824219,93.19999694824219,93.19999694824219,93.19999694824219,93.19999694824219,93.19999694824219,22514.0
2011,East,93.19999694824217,93.19999694824217,93.19999694824217,93.19999694824219,93.19999694824219,93.19999694824219,93.19999694824219,93.19999694824219,93.19999694824219,93.19999694824219,93.19999694824219,6384.0
2012,West,95.19999694824217,95.19999694824217,95.19999694824217,95.19999694824219,95.19999694824219,95.19999694824219,95.19999694824219,95.19999694824219,95.19999694824219,95.19999694824219,95.19999694824219,21922.0
2012,East,95.19999694824219,95.19999694824219,95.19999694824219,95.19999694824219,95.19999694824219,95.19999694824219,95.19999694824219,95.19999694824219,95.19999694824219,95.19999694824219,95.19999694824219,6244.0
2013,West,97.09999847412108,97.09999847412108,97.09999847412108,97.0999984741211,97.0999984741211,97.0999984741211,97.0999984741211,97.0999984741211,97.0999984741211,97.0999984741211,97.0999984741211,24975.0
2013,East,97.0999984741211,97.0999984741211,97.0999984741211,97.0999984741211,97.0999984741211,97.0999984741211,97.0999984741211,97.0999984741211,97.0999984741211,97.0999984741211,97.0999984741211,6202.0
2014,West,98.5,98.5,98.5,98.5,98.5,98.5,98.5,98.5,98.5,98.5,98.5,21986.0
2014,East,98.50000000000001,98.50000000000001,98.50000000000001,98.5,98.5,98.5,98.5,98.5,98.5,98.5,98.5,5668.0
2015,West,99.50000000000001,99.50000000000001,99.50000000000001,99.5,99.5,99.5,99.5,99.5,99.5,99.5,99.5,21846.0
2015,East,99.5,99.5,99.5,99.5,99.5,99.5,99.5,99.5,99.5,99.5,99.5,5496.0
2016,West,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,22159.0
2016,East,99.99999999999999,99.99999999999999,99.99999999999999,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,5639.0
2017,West,100.5,100.5,100.5,100.5,100.5,100.5,100.5,100.5,100.5,100.5,100.5,24871.0
2017,East,100.5,100.5,100.5,100.5,100.5,100.5,100.5,100.5,100.5,100.5,100.5,6269.0
2018,West,101.99999999999999,101.99999999999999,101.99999999999999,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,23653.0
2018,East,101.99999999999999,101.99999999999999,101.99999999999999,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,6126.0
2019,West,103.80000305175783,103.80000305175783,103.80000305175783,103.80000305175781,103.80000305175781,103.80000305175781,103.80000305175781,103.80000305175781,103.80000305175781,103.80000305175781,103.80000305175781,23397.0
2019,East,103.80000305175783,103.80000305175783,103.80000305175783,103.80000305175781,103.80000305175781,103.80000305175781,103.80000305175781,103.80000305175781,103.80000305175781,103.80000305175781,103.80000305175781,6092.0
2020,West,105.30000305175783,105.30000305175783,105.30000305175783,105.30000305175781,105.30000305175781,105.30000305175781,105.30000305175781,105.30000305175781,105.30000305175781,105.30000305175781,105.30000305175781,23973.0
2020,East,105.30000305175783,105.30000305175783,105.30000305175783,105.30000305175781,105.30000305175781,105.30000305175781,105.30000305175781,105.30000305175781,105.30000305175781,105.30000305175781,105.30000305175781,5926.0
2021,West,105.8000030517578,105.8000030517578,105.8000030517578,105.80000305175781,105.80000305175781,105.80000305175781,105.80000305175781,105.80000305175781,105.80000305175781,105.80000305175781,105.80000305175781,15953.0
2021,East,105.80000305175781,105.80000305175781,105.80000305175781,105.80000305175781,105.80000305175781,105.80000305175781,105.80000305175781,105.80000305175781,105.80000305175781,105.80000305175781,105.80000305175781,3978.0
