year,quintil_oecd,sex,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence,n
1989,2. Quintil,female,61.099998474121094,61.099998474121094,61.099998474121094,61.099998474121094,61.099998474121094,61.099998474121094,61.099998474121094,61.099998474121094,61.099998474121094,61.099998474121094,61.099998474121094,1510.0
1990,1. Quintil,male,62.799999237060554,62.799999237060554,62.799999237060554,62.79999923706055,62.79999923706055,62.79999923706055,62.79999923706055,62.79999923706055,62.79999923706055,62.79999923706055,62.79999923706055,3103.0
1990,1. Quintil,female,62.79999923706054,62.79999923706054,62.79999923706054,62.79999923706055,62.79999923706055,62.79999923706055,62.79999923706055,62.79999923706055,62.79999923706055,62.79999923706055,62.79999923706055,3359.0
1990,2. Quintil,male,62.799999237060554,62.799999237060554,62.799999237060554,62.79999923706055,62.79999923706055,62.79999923706055,62.79999923706055,62.79999923706055,62.79999923706055,62.79999923706055,62.79999923706055,1559.0
1990,2. Quintil,female,62.79999923706055,62.79999923706055,62.79999923706055,62.79999923706055,62.79999923706055,62.79999923706055,62.79999923706055,62.79999923706055,62.79999923706055,62.79999923706055,62.79999923706055,1440.0
1991,1. Quintil,male,64.40000152587892,64.40000152587892,64.40000152587892,64.4000015258789,64.4000015258789,64.4000015258789,64.4000015258789,64.4000015258789,64.4000015258789,64.4000015258789,64.4000015258789,3153.0
1991,1. Quintil,female,64.4000015258789,64.4000015258789,64.4000015258789,64.4000015258789,64.4000015258789,64.4000015258789,64.4000015258789,64.4000015258789,64.4000015258789,64.4000015258789,64.4000015258789,3427.0
1991,2. Quintil,male,64.40000152587892,64.40000152587892,64.40000152587892,64.4000015258789,64.4000015258789,64.4000015258789,64.4000015258789,64.4000015258789,64.4000015258789,64.4000015258789,64.4000015258789,1501.0
1991,2. Quintil,female,64.4000015258789,64.4000015258789,64.4000015258789,64.4000015258789,64.4000015258789,64.4000015258789,64.4000015258789,64.4000015258789,64.4000015258789,64.4000015258789,64.4000015258789,1366.0
1992,1. Quintil,male,64.6731326942682,64.61490523873998,64.73136014979643,66.80000305175781,66.80000305175781,66.80000305175781,66.80000305175781,66.80000305175781,66.80000305175781,66.80000305175781,66.80000305175781,4514.0
1992,1. Quintil,female,64.70106073577925,64.6462552543987,64.7558662171598,66.80000305175781,66.80000305175781,66.80000305175781,66.80000305175781,66.80000305175781,66.80000305175781,66.80000305175781,66.80000305175781,5046.0
1992,2. Quintil,male,65.1195182308629,65.03857536370688,65.2004610980189,66.80000305175781,66.80000305175781,66.80000305175781,66.80000305175781,66.80000305175781,66.80000305175781,66.80000305175781,66.80000305175781,1949.0
1992,2. Quintil,female,65.02701569493519,64.9411455847726,65.11288580509778,66.80000305175781,66.80000305175781,66.80000305175781,66.80000305175781,66.80000305175781,66.80000305175781,66.80000305175781,66.80000305175781,1807.0
1993,1. Quintil,male,68.42137615186182,68.39154379079123,68.45120851293241,69.5,69.5,69.5,69.5,69.5,69.5,69.5,69.5,4508.0
1993,1. Quintil,female,68.43124633910452,68.40305251757678,68.45944016063225,69.5,69.5,69.5,69.5,69.5,69.5,69.5,69.5,5013.0
1993,2. Quintil,male,68.6334617219558,68.59074195658478,68.67618148732682,69.5,69.5,69.5,69.5,69.5,69.5,69.5,69.5,1857.0
1993,2. Quintil,female,68.57625495818823,68.53076781445127,68.6217421019252,69.5,69.5,69.5,69.5,69.5,69.5,69.5,69.5,1723.0
1994,1. Quintil,male,71.73498221941203,71.73038366435337,71.7395807744707,71.9000015258789,71.9000015258789,71.9000015258789,71.9000015258789,71.9000015258789,71.9000015258789,71.9000015258789,71.9000015258789,4472.0
1994,1. Quintil,female,71.73974821620962,71.7354326143132,71.74406381810604,71.9000015258789,71.9000015258789,71.9000015258789,71.9000015258789,71.9000015258789,71.9000015258789,71.9000015258789,71.9000015258789,4968.0
1994,2. Quintil,male,71.762151380471,71.75527661842258,71.76902614251941,71.9000015258789,71.9000015258789,71.9000015258789,71.9000015258789,71.9000015258789,71.9000015258789,71.9000015258789,71.9000015258789,1743.0
1994,2. Quintil,female,71.75526828445577,71.74815165298081,71.76238491593072,71.9000015258789,71.9000015258789,71.9000015258789,71.9000015258789,71.9000015258789,71.9000015258789,71.9000015258789,71.9000015258789,1690.0
1995,2. Quintil,male,73.84725931055719,73.84546696684197,73.84905165427242,73.69999694824219,73.9000015258789,73.9000015258789,73.69999694824219,73.9000015258789,73.9000015258789,73.9000015258789,73.9000015258789,2182.0
1995,2. Quintil,female,73.84623884590083,73.84457754259746,73.8479001492042,73.69999694824219,73.9000015258789,73.9000015258789,73.69999694824219,73.9000015258789,73.9000015258789,73.9000015258789,73.9000015258789,2571.0
1995,3. Quintil,male,73.85474380548875,73.85311587195255,73.85637173902495,73.9000015258789,73.9000015258789,73.9000015258789,73.9000015258789,73.9000015258789,73.9000015258789,73.9000015258789,73.9000015258789,2385.0
1995,3. Quintil,female,73.85803920393437,73.85650956228287,73.85956884558587,73.9000015258789,73.9000015258789,73.9000015258789,73.9000015258789,73.9000015258789,73.9000015258789,73.9000015258789,73.9000015258789,2558.0
1995,4. Quintil,male,73.87547697176767,73.87374314082024,73.8772108027151,73.9000015258789,73.9000015258789,73.9000015258789,73.9000015258789,73.9000015258789,73.9000015258789,73.9000015258789,73.9000015258789,1292.0
1995,4. Quintil,female,73.87878982059799,73.87713441172376,73.88044522947222,73.9000015258789,73.9000015258789,73.9000015258789,73.9000015258789,73.9000015258789,73.9000015258789,73.9000015258789,73.9000015258789,1249.0
1995,5. Quintil,male,73.89146476433407,73.88982854216353,73.89310098650462,73.9000015258789,73.9000015258789,73.9000015258789,73.9000015258789,73.9000015258789,73.9000015258789,73.9000015258789,73.9000015258789,551.0
1995,5. Quintil,female,73.89046027944826,73.88864187279623,73.8922786861003,73.9000015258789,73.9000015258789,73.9000015258789,73.9000015258789,73.9000015258789,73.9000015258789,73.9000015258789,73.9000015258789,496.0
1996,2. Quintil,male,75.0999984741211,75.0999984741211,75.0999984741211,75.0999984741211,75.0999984741211,75.0999984741211,75.0999984741211,75.0999984741211,75.0999984741211,75.0999984741211,75.0999984741211,1939.0
1996,2. Quintil,female,75.0999984741211,75.0999984741211,75.0999984741211,75.0999984741211,75.0999984741211,75.0999984741211,75.0999984741211,75.0999984741211,75.0999984741211,75.0999984741211,75.0999984741211,2345.0
1996,3. Quintil,male,75.0999984741211,75.0999984741211,75.0999984741211,75.0999984741211,75.0999984741211,75.0999984741211,75.0999984741211,75.0999984741211,75.0999984741211,75.0999984741211,75.0999984741211,2396.0
1996,3. Quintil,female,75.0999984741211,75.0999984741211,75.0999984741211,75.0999984741211,75.0999984741211,75.0999984741211,75.0999984741211,75.0999984741211,75.0999984741211,75.0999984741211,75.0999984741211,2528.0
1996,4. Quintil,male,75.0999984741211,75.0999984741211,75.0999984741211,75.0999984741211,75.0999984741211,75.0999984741211,75.0999984741211,75.0999984741211,75.0999984741211,75.0999984741211,75.0999984741211,1360.0
1996,4. Quintil,female,75.0999984741211,75.0999984741211,75.0999984741211,75.0999984741211,75.0999984741211,75.0999984741211,75.0999984741211,75.0999984741211,75.0999984741211,75.0999984741211,75.0999984741211,1339.0
1996,5. Quintil,male,75.0999984741211,75.0999984741211,75.0999984741211,75.0999984741211,75.0999984741211,75.0999984741211,75.0999984741211,75.0999984741211,75.0999984741211,75.0999984741211,75.0999984741211,598.0
1996,5. Quintil,female,75.0999984741211,75.0999984741211,75.0999984741211,75.0999984741211,75.0999984741211,75.0999984741211,75.0999984741211,75.0999984741211,75.0999984741211,75.0999984741211,75.0999984741211,543.0
1997,2. Quintil,male,76.19995708107594,76.19616668193903,76.20374748021284,76.0999984741211,76.0999984741211,76.0999984741211,76.0999984741211,76.0999984741211,76.0999984741211,76.0999984741211,76.0999984741211,1884.0
1997,2. Quintil,female,76.19405226132643,76.19059759642711,76.19750692622576,76.0999984741211,76.0999984741211,76.0999984741211,76.0999984741211,76.0999984741211,76.0999984741211,76.0999984741211,76.0999984741211,2176.0
1997,3. Quintil,male,76.1961300166299,76.19274881701888,76.19951121624091,76.0999984741211,76.0999984741211,76.0999984741211,76.0999984741211,76.0999984741211,76.0999984741211,76.0999984741211,76.0999984741211,2306.0
1997,3. Quintil,female,76.18797199193351,76.18483843385404,76.19110555001298,76.0999984741211,76.0999984741211,76.0999984741211,76.0999984741211,76.0999984741211,76.0999984741211,76.0999984741211,76.0999984741211,2523.0
1997,4. Quintil,male,76.15085374402817,76.14747894253159,76.15422854552475,76.0999984741211,76.0999984741211,76.0999984741211,76.0999984741211,76.0999984741211,76.0999984741211,76.0999984741211,76.0999984741211,1407.0
1997,4. Quintil,female,76.15225378567752,76.14881021547356,76.15569735588147,76.0999984741211,76.0999984741211,76.0999984741211,76.0999984741211,76.0999984741211,76.0999984741211,76.0999984741211,76.0999984741211,1383.0
1997,5. Quintil,male,76.12249521726599,76.11895341709813,76.12603701743386,76.0999984741211,76.0999984741211,76.0999984741211,76.0999984741211,76.0999984741211,76.0999984741211,76.0999984741211,76.0999984741211,611.0
1997,5. Quintil,female,76.12235800515711,76.11859440087277,76.12612160944146,76.0999984741211,76.0999984741211,76.0999984741211,76.0999984741211,76.0999984741211,76.0999984741211,76.0999984741211,76.0999984741211,538.0
1998,2. Quintil,male,77.71108784446837,77.7037169265603,77.71845876237643,77.5,77.5,78.30000305175781,77.5,78.30000305175781,77.5,77.5,77.5,2065.0
1998,2. Quintil,female,77.69645898808196,77.68969939422458,77.70321858193934,77.5,77.5,77.5,77.5,77.5,77.5,77.5,77.5,2342.0
1998,3. Quintil,male,77.67828312384923,77.67197133065942,77.68459491703904,77.5,77.5,77.5,77.5,77.5,77.5,77.5,77.5,2511.0
1998,3. Quintil,female,77.67093502888929,77.6650053195764,77.67686473820218,77.5,77.5,77.5,77.5,77.5,77.5,77.5,77.5,2760.0
1998,4. Quintil,male,77.6129354184116,77.60624183092725,77.61962900589594,77.5,77.5,77.5,77.5,77.5,77.5,77.5,77.5,1563.0
1998,4. Quintil,female,77.60949892664385,77.60295195977257,77.61604589351514,77.5,77.5,77.5,77.5,77.5,77.5,77.5,77.5,1592.0
1998,5. Quintil,male,77.5453278223579,77.53890767240641,77.5517479723094,77.5,77.5,77.5,77.5,77.5,77.5,77.5,77.5,749.0
1998,5. Quintil,female,77.55365341583965,77.54623106401264,77.56107576766665,77.5,77.5,77.5,77.5,77.5,77.5,77.5,77.5,656.0
1999,2. Quintil,male,78.42509524807954,78.41606133674289,78.4341291594162,78.19999694824219,78.19999694824219,78.87329165736818,78.19999694824219,79.0999984741211,78.19999694824219,78.19999694824219,78.19999694824219,1680.0
1999,2. Quintil,female,78.41624982054913,78.40803610523899,78.42446353585926,78.19999694824219,78.19999694824219,78.19999694824219,78.19999694824219,78.19999694824219,78.19999694824219,78.19999694824219,78.19999694824219,1978.0
1999,3. Quintil,male,78.41169762032688,78.40441419596542,78.41898104468834,78.19999694824219,78.19999694824219,78.19999694824219,78.19999694824219,78.19999694824219,78.19999694824219,78.19999694824219,78.19999694824219,2479.0
1999,3. Quintil,female,78.40414401549177,78.39727096612334,78.41101706486019,78.19999694824219,78.19999694824219,78.19999694824219,78.19999694824219,78.19999694824219,78.19999694824219,78.19999694824219,78.19999694824219,2714.0
1999,4. Quintil,male,78.33141945036216,78.32396388107425,78.33887501965008,78.19999694824219,78.19999694824219,78.19999694824219,78.19999694824219,78.19999694824219,78.19999694824219,78.19999694824219,78.19999694824219,1640.0
1999,4. Quintil,female,78.32478005029557,78.31741398583696,78.33214611475418,78.19999694824219,78.19999694824219,78.19999694824219,78.19999694824219,78.19999694824219,78.19999694824219,78.19999694824219,78.19999694824219,1609.0
1999,5. Quintil,male,78.2509111177039,78.24397084373476,78.25785139167303,78.19999694824219,78.19999694824219,78.19999694824219,78.19999694824219,78.19999694824219,78.19999694824219,78.19999694824219,78.19999694824219,810.0
1999,5. Quintil,female,78.25440508918922,78.24703301566618,78.26177716271226,78.19999694824219,78.19999694824219,78.19999694824219,78.19999694824219,78.19999694824219,78.19999694824219,78.19999694824219,78.19999694824219,764.0
2000,2. Quintil,male,78.88342936225574,78.87772055696858,78.8891381675429,78.69999694824219,78.69999694824219,79.4000015258789,78.69999694824219,79.4000015258789,78.69999694824219,78.69999694824219,78.69999694824219,2624.0
2000,2. Quintil,female,78.87489708217167,78.86985396170009,78.87994020264325,78.69999694824219,78.69999694824219,78.90886164858563,78.69999694824219,79.22215869910079,78.69999694824219,78.69999694824219,78.69999694824219,3259.0
2000,3. Quintil,male,78.86380878056308,78.85948540891721,78.86813215220894,78.69999694824219,78.69999694824219,78.69999694824219,78.69999694824219,78.69999694824219,78.69999694824219,78.69999694824219,78.69999694824219,4241.0
2000,3. Quintil,female,78.86067536380247,78.85658479440015,78.8647659332048,78.69999694824219,78.69999694824219,78.69999694824219,78.69999694824219,78.69999694824219,78.69999694824219,78.69999694824219,78.69999694824219,4674.0
2000,4. Quintil,male,78.80033738673994,78.79607214673511,78.80460262674477,78.69999694824219,78.69999694824219,78.69999694824219,78.69999694824219,78.69999694824219,78.69999694824219,78.69999694824219,78.69999694824219,2985.0
2000,4. Quintil,female,78.79923795112335,78.7949693138683,78.8035065883784,78.69999694824219,78.69999694824219,78.69999694824219,78.69999694824219,78.69999694824219,78.69999694824219,78.69999694824219,78.69999694824219,2953.0
2000,5. Quintil,male,78.75068111214136,78.74654121076091,78.75482101352182,78.69999694824219,78.69999694824219,78.69999694824219,78.69999694824219,78.69999694824219,78.69999694824219,78.69999694824219,78.69999694824219,1733.0
2000,5. Quintil,female,78.75240918110653,78.7480847016267,78.75673366058636,78.69999694824219,78.69999694824219,78.69999694824219,78.69999694824219,78.69999694824219,78.69999694824219,78.69999694824219,78.69999694824219,1638.0
2001,2. Quintil,male,79.90000152587892,79.90000152587892,79.90000152587892,79.9000015258789,79.9000015258789,79.9000015258789,79.9000015258789,79.9000015258789,79.9000015258789,79.9000015258789,79.9000015258789,2232.0
2001,2. Quintil,female,79.9000015258789,79.9000015258789,79.9000015258789,79.9000015258789,79.9000015258789,79.9000015258789,79.9000015258789,79.9000015258789,79.9000015258789,79.9000015258789,79.9000015258789,2724.0
2001,3. Quintil,male,79.9000015258789,79.9000015258789,79.9000015258789,79.9000015258789,79.9000015258789,79.9000015258789,79.9000015258789,79.9000015258789,79.9000015258789,79.9000015258789,79.9000015258789,3683.0
2001,3. Quintil,female,79.9000015258789,79.9000015258789,79.9000015258789,79.9000015258789,79.9000015258789,79.9000015258789,79.9000015258789,79.9000015258789,79.9000015258789,79.9000015258789,79.9000015258789,4165.0
2001,4. Quintil,male,79.9000015258789,79.9000015258789,79.9000015258789,79.9000015258789,79.9000015258789,79.9000015258789,79.9000015258789,79.9000015258789,79.9000015258789,79.9000015258789,79.9000015258789,2895.0
2001,4. Quintil,female,79.9000015258789,79.9000015258789,79.9000015258789,79.9000015258789,79.9000015258789,79.9000015258789,79.9000015258789,79.9000015258789,79.9000015258789,79.9000015258789,79.9000015258789,2864.0
2001,5. Quintil,male,79.9000015258789,79.9000015258789,79.9000015258789,79.9000015258789,79.9000015258789,79.9000015258789,79.9000015258789,79.9000015258789,79.9000015258789,79.9000015258789,79.9000015258789,1715.0
2001,5. Quintil,female,79.9000015258789,79.9000015258789,79.9000015258789,79.9000015258789,79.9000015258789,79.9000015258789,79.9000015258789,79.9000015258789,79.9000015258789,79.9000015258789,79.9000015258789,1643.0
2002,2. Quintil,male,81.5,81.5,81.5,81.5,81.5,81.5,81.5,81.5,81.5,81.5,81.5,1940.0
2002,2. Quintil,female,81.5,81.5,81.5,81.5,81.5,81.5,81.5,81.5,81.5,81.5,81.5,2420.0
2002,3. Quintil,male,81.5,81.5,81.5,81.5,81.5,81.5,81.5,81.5,81.5,81.5,81.5,3179.0
2002,3. Quintil,female,81.5,81.5,81.5,81.5,81.5,81.5,81.5,81.5,81.5,81.5,81.5,3547.0
2002,4. Quintil,male,81.50000000000001,81.50000000000001,81.50000000000001,81.5,81.5,81.5,81.5,81.5,81.5,81.5,81.5,2971.0
2002,4. Quintil,female,81.49999999999999,81.49999999999999,81.49999999999999,81.5,81.5,81.5,81.5,81.5,81.5,81.5,81.5,3023.0
2002,5. Quintil,male,81.5,81.5,81.5,81.5,81.5,81.5,81.5,81.5,81.5,81.5,81.5,3037.0
2002,5. Quintil,female,81.5,81.5,81.5,81.5,81.5,81.5,81.5,81.5,81.5,81.5,81.5,2909.0
2003,2. Quintil,male,82.59999847412111,82.59999847412111,82.59999847412111,82.5999984741211,82.5999984741211,82.5999984741211,82.5999984741211,82.5999984741211,82.5999984741211,82.5999984741211,82.5999984741211,1803.0
2003,2. Quintil,female,82.59999847412108,82.59999847412108,82.59999847412108,82.5999984741211,82.5999984741211,82.5999984741211,82.5999984741211,82.5999984741211,82.5999984741211,82.5999984741211,82.5999984741211,2244.0
2003,3. Quintil,male,82.59999847412111,82.59999847412111,82.59999847412111,82.5999984741211,82.5999984741211,82.5999984741211,82.5999984741211,82.5999984741211,82.5999984741211,82.5999984741211,82.5999984741211,3012.0
2003,3. Quintil,female,82.5999984741211,82.5999984741211,82.5999984741211,82.5999984741211,82.5999984741211,82.5999984741211,82.5999984741211,82.5999984741211,82.5999984741211,82.5999984741211,82.5999984741211,3449.0
2003,4. Quintil,male,82.59999847412108,82.59999847412108,82.59999847412108,82.5999984741211,82.5999984741211,82.5999984741211,82.5999984741211,82.5999984741211,82.5999984741211,82.5999984741211,82.5999984741211,3048.0
2003,4. Quintil,female,82.5999984741211,82.5999984741211,82.5999984741211,82.5999984741211,82.5999984741211,82.5999984741211,82.5999984741211,82.5999984741211,82.5999984741211,82.5999984741211,82.5999984741211,3084.0
2003,5. Quintil,male,82.5999984741211,82.5999984741211,82.5999984741211,82.5999984741211,82.5999984741211,82.5999984741211,82.5999984741211,82.5999984741211,82.5999984741211,82.5999984741211,82.5999984741211,2814.0
2003,5. Quintil,female,82.5999984741211,82.5999984741211,82.5999984741211,82.5999984741211,82.5999984741211,82.5999984741211,82.5999984741211,82.5999984741211,82.5999984741211,82.5999984741211,82.5999984741211,2712.0
2004,2. Quintil,male,83.50000000000001,83.50000000000001,83.50000000000001,83.5,83.5,83.5,83.5,83.5,83.5,83.5,83.5,1736.0
2004,2. Quintil,female,83.5,83.5,83.5,83.5,83.5,83.5,83.5,83.5,83.5,83.5,83.5,2191.0
2004,3. Quintil,male,83.5,83.5,83.5,83.5,83.5,83.5,83.5,83.5,83.5,83.5,83.5,2956.0
2004,3. Quintil,female,83.50000000000001,83.50000000000001,83.50000000000001,83.5,83.5,83.5,83.5,83.5,83.5,83.5,83.5,3355.0
2004,4. Quintil,male,83.49999999999999,83.49999999999999,83.49999999999999,83.5,83.5,83.5,83.5,83.5,83.5,83.5,83.5,2847.0
2004,4. Quintil,female,83.5,83.5,83.5,83.5,83.5,83.5,83.5,83.5,83.5,83.5,83.5,2941.0
2004,5. Quintil,male,83.50000000000001,83.50000000000001,83.50000000000001,83.5,83.5,83.5,83.5,83.5,83.5,83.5,83.5,2841.0
2004,5. Quintil,female,83.5,83.5,83.5,83.5,83.5,83.5,83.5,83.5,83.5,83.5,83.5,2745.0
2005,2. Quintil,male,84.9000015258789,84.9000015258789,84.9000015258789,84.9000015258789,84.9000015258789,84.9000015258789,84.9000015258789,84.9000015258789,84.9000015258789,84.9000015258789,84.9000015258789,1703.0
2005,2. Quintil,female,84.9000015258789,84.9000015258789,84.9000015258789,84.9000015258789,84.9000015258789,84.9000015258789,84.9000015258789,84.9000015258789,84.9000015258789,84.9000015258789,84.9000015258789,2154.0
2005,3. Quintil,male,84.90000152587892,84.90000152587892,84.90000152587892,84.9000015258789,84.9000015258789,84.9000015258789,84.9000015258789,84.9000015258789,84.9000015258789,84.9000015258789,84.9000015258789,2676.0
2005,3. Quintil,female,84.9000015258789,84.9000015258789,84.9000015258789,84.9000015258789,84.9000015258789,84.9000015258789,84.9000015258789,84.9000015258789,84.9000015258789,84.9000015258789,84.9000015258789,3123.0
2005,4. Quintil,male,84.90000152587892,84.90000152587892,84.90000152587892,84.9000015258789,84.9000015258789,84.9000015258789,84.9000015258789,84.9000015258789,84.9000015258789,84.9000015258789,84.9000015258789,2735.0
2005,4. Quintil,female,84.9000015258789,84.9000015258789,84.9000015258789,84.9000015258789,84.9000015258789,84.9000015258789,84.9000015258789,84.9000015258789,84.9000015258789,84.9000015258789,84.9000015258789,2820.0
2005,5. Quintil,male,84.90000152587892,84.90000152587892,84.90000152587892,84.9000015258789,84.9000015258789,84.9000015258789,84.9000015258789,84.9000015258789,84.9000015258789,84.9000015258789,84.9000015258789,2785.0
2005,5. Quintil,female,84.9000015258789,84.9000015258789,84.9000015258789,84.9000015258789,84.9000015258789,84.9000015258789,84.9000015258789,84.9000015258789,84.9000015258789,84.9000015258789,84.9000015258789,2702.0
2006,2. Quintil,male,86.19999694824217,86.19999694824217,86.19999694824217,86.19999694824219,86.19999694824219,86.19999694824219,86.19999694824219,86.19999694824219,86.19999694824219,86.19999694824219,86.19999694824219,1794.0
2006,2. Quintil,female,86.19999694824219,86.19999694824219,86.19999694824219,86.19999694824219,86.19999694824219,86.19999694824219,86.19999694824219,86.19999694824219,86.19999694824219,86.19999694824219,86.19999694824219,2276.0
2006,3. Quintil,male,86.1999969482422,86.1999969482422,86.1999969482422,86.19999694824219,86.19999694824219,86.19999694824219,86.19999694824219,86.19999694824219,86.19999694824219,86.19999694824219,86.19999694824219,2844.0
2006,3. Quintil,female,86.19999694824217,86.19999694824217,86.19999694824217,86.19999694824219,86.19999694824219,86.19999694824219,86.19999694824219,86.19999694824219,86.19999694824219,86.19999694824219,86.19999694824219,3364.0
2006,4. Quintil,male,86.19999694824219,86.19999694824219,86.19999694824219,86.19999694824219,86.19999694824219,86.19999694824219,86.19999694824219,86.19999694824219,86.19999694824219,86.19999694824219,86.19999694824219,3076.0
2006,4. Quintil,female,86.19999694824219,86.19999694824219,86.19999694824219,86.19999694824219,86.19999694824219,86.19999694824219,86.19999694824219,86.19999694824219,86.19999694824219,86.19999694824219,86.19999694824219,3170.0
2006,5. Quintil,male,86.19999694824219,86.19999694824219,86.19999694824219,86.19999694824219,86.19999694824219,86.19999694824219,86.19999694824219,86.19999694824219,86.19999694824219,86.19999694824219,86.19999694824219,2915.0
2006,5. Quintil,female,86.19999694824219,86.19999694824219,86.19999694824219,86.19999694824219,86.19999694824219,86.19999694824219,86.19999694824219,86.19999694824219,86.19999694824219,86.19999694824219,86.19999694824219,2830.0
2007,1. Quintil,male,,,,,,,,,,,,
2007,1. Quintil,female,,,,,,,,,,,,
2007,2. Quintil,male,87.5999984741211,87.5999984741211,87.5999984741211,87.5999984741211,87.5999984741211,87.5999984741211,87.5999984741211,87.5999984741211,87.5999984741211,87.5999984741211,87.5999984741211,1578.0
2007,2. Quintil,female,87.59999847412108,87.59999847412108,87.59999847412108,87.5999984741211,87.5999984741211,87.5999984741211,87.5999984741211,87.5999984741211,87.5999984741211,87.5999984741211,87.5999984741211,2014.0
