"year","alter_gr","sampreg","mean","median","n","lower_confidence","upper_confidence"
"1998","35-65 J.","West","77.9","77.9","5340","77.9","77.9"
"1998","66 und älter","Ost","78.7","78.7","475","78.7","78.7"
"1998","66 und älter","West","77.9","77.9","1380","77.9","77.9"
"1999","16-34 J.","Ost","79.5","79.5","1171","79.5","79.5"
"1999","16-34 J.","West","78.6","78.6","3420","78.6","78.6"
"1999","35-65 J.","Ost","79.5","79.5","2128","79.5","79.5"
"1999","35-65 J.","West","78.6","78.6","5156","78.6","78.6"
"1999","66 und älter","Ost","79.5","79.5","484","79.5","79.5"
"1999","66 und älter","West","78.6","78.6","1315","78.6","78.6"
"2000","16-34 J.","Ost","79.8","79.8","1674","79.8","79.8"
"2000","16-34 J.","West","79.1","79.1","5399","79.1","79.1"
"2000","35-65 J.","Ost","79.8","79.8","3298","79.8","79.8"
"2000","35-65 J.","West","79.1","79.1","10139","79.1","79.1"
"2000","66 und älter","Ost","79.8","79.8","876","79.8","79.8"
"2000","66 und älter","West","79.1","79.1","2721","79.1","79.1"
"2001","16-34 J.","Ost","79.9","79.9","1533","79.9","79.9"
"2001","16-34 J.","West","79.9","79.9","4712","79.9","79.9"
"2001","35-65 J.","Ost","79.9","79.9","3062","79.9","79.9"
"2001","35-65 J.","West","79.9","79.9","9215","79.9","79.9"
"2001","66 und älter","Ost","79.9","79.9","840","79.9","79.9"
"2001","66 und älter","West","79.9","79.9","2559","79.9","79.9"
"2002","16-34 J.","Ost","81.5","81.5","1489","81.5","81.5"
"2002","16-34 J.","West","81.5","81.5","4644","81.5","81.5"
"2002","35-65 J.","Ost","81.5","81.5","3052","81.5","81.5"
"2002","35-65 J.","West","81.5","81.5","10250","81.5","81.5"
"2002","66 und älter","Ost","81.5","81.5","888","81.5","81.5"
"2002","66 und älter","West","81.5","81.5","2703","81.5","81.5"
"2003","16-34 J.","Ost","82.6","82.6","1458","82.6","82.6"
"2003","16-34 J.","West","82.6","82.6","4383","82.6","82.6"
"2003","35-65 J.","Ost","82.6","82.6","2977","82.6","82.6"
"2003","35-65 J.","West","82.6","82.6","9698","82.6","82.6"
"2003","66 und älter","Ost","82.6","82.6","909","82.6","82.6"
"2003","66 und älter","West","82.6","82.6","2741","82.6","82.6"
"2004","16-34 J.","Ost","83.5","83.5","1422","83.5","83.5"
"2004","16-34 J.","West","83.5","83.5","4186","83.5","83.5"
"2004","35-65 J.","Ost","83.5","83.5","2850","83.5","83.5"
"2004","35-65 J.","West","83.5","83.5","9394","83.5","83.5"
"2004","66 und älter","Ost","83.5","83.5","951","83.5","83.5"
"2004","66 und älter","West","83.5","83.5","2809","83.5","83.5"
"2005","16-34 J.","Ost","84.9","84.9","1348","84.9","84.9"
"2005","16-34 J.","West","84.9","84.9","3961","84.9","84.9"
"2005","35-65 J.","Ost","84.9","84.9","2731","84.9","84.9"
"2005","35-65 J.","West","84.9","84.9","8892","84.9","84.9"
"2005","66 und älter","Ost","84.9","84.9","958","84.9","84.9"
"2005","66 und älter","West","84.9","84.9","2808","84.9","84.9"
"2006","16-34 J.","Ost","86.2","86.2","1381","86.2","86.2"
"2006","16-34 J.","West","86.2","86.2","4041","86.2","86.2"
"2006","35-65 J.","Ost","86.2","86.2","2860","86.2","86.2"
"2006","35-65 J.","West","86.2","86.2","9557","86.2","86.2"
"2006","66 und älter","Ost","86.2","86.2","1125","86.2","86.2"
"2006","66 und älter","West","86.2","86.2","3305","86.2","86.2"
"2007","16-34 J.","Ost","87.6","87.6","1306","87.6","87.6"
"2007","16-34 J.","West","87.6","87.6","3733","87.6","87.6"
"2007","35-65 J.","Ost","87.6","87.6","2664","87.6","87.6"
"2007","35-65 J.","West","87.6","87.6","8805","87.6","87.6"
"2007","66 und älter","Ost","87.6","87.6","1120","87.6","87.6"
"2007","66 und älter","West","87.6","87.6","3222","87.6","87.6"
"2008","16-34 J.","Ost","89.6","89.6","1178","89.6","89.6"
"2008","16-34 J.","West","89.6","89.6","3422","89.6","89.6"
"2008","35-65 J.","Ost","89.6","89.6","2513","89.6","89.6"
"2008","35-65 J.","West","89.6","89.6","8162","89.6","89.6"
"2008","66 und älter","Ost","89.6","89.6","1117","89.6","89.6"
"2008","66 und älter","West","89.6","89.6","3179","89.6","89.6"
"2009","16-34 J.","Ost","91.9","91.9","1064","91.9","91.9"
"2009","16-34 J.","West","91.9","91.9","3143","91.9","91.9"
"2009","35-65 J.","Ost","91.9","91.9","2390","91.9","91.9"
"2009","35-65 J.","West","91.9","91.9","7494","91.9","91.9"
"2009","66 und älter","Ost","91.9","91.9","1116","91.9","91.9"
"2009","66 und älter","West","91.9","91.9","3047","91.9","91.9"
"2010","16-34 J.","Ost","92.2","92.2","1587","92.2","92.2"
"2010","16-34 J.","West","92.2","92.2","5325","92.2","92.2"
"2010","35-65 J.","Ost","92.2","92.2","2871","92.2","92.2"
"2010","35-65 J.","West","92.2","92.2","10520","92.2","92.2"
"2010","66 und älter","Ost","92.2","92.2","1059","92.2","92.2"
"2010","66 und älter","West","92.2","92.2","2966","92.2","92.2"
"2011","16-34 J.","Ost","93.2","93.2","1645","93.2","93.2"
"2011","16-34 J.","West","93.2","93.2","5669","93.2","93.2"
"2011","35-65 J.","Ost","93.2","93.2","3467","93.2","93.2"
"2011","35-65 J.","West","93.2","93.2","12974","93.2","93.2"
"2011","66 und älter","Ost","93.2","93.2","1272","93.2","93.2"
"2011","66 und älter","West","93.2","93.2","3871","93.2","93.2"
"2012","16-34 J.","Ost","95.2","95.2","1486","95.2","95.2"
"2012","16-34 J.","West","95.2","95.2","5373","95.2","95.2"
"2012","35-65 J.","Ost","95.2","95.2","3476","95.2","95.2"
"2012","35-65 J.","West","95.2","95.2","12626","95.2","95.2"
"2012","66 und älter","Ost","95.2","95.2","1282","95.2","95.2"
"2012","66 und älter","West","95.2","95.2","3923","95.2","95.2"
"2013","16-34 J.","Ost","97.1","97.1","1442","97.1","97.1"
"2013","16-34 J.","West","97.1","97.1","6947","97.1","97.1"
"2013","35-65 J.","Ost","97.1","97.1","3528","97.1","97.1"
"2013","35-65 J.","West","97.1","97.1","14214","97.1","97.1"
"2013","66 und älter","Ost","97.1","97.1","1232","97.1","97.1"
"2013","66 und älter","West","97.1","97.1","3814","97.1","97.1"
"2014","16-34 J.","Ost","98.5","98.5","1260","98.5","98.5"
"2014","16-34 J.","West","98.5","98.5","5849","98.5","98.5"
"2014","35-65 J.","Ost","98.5","98.5","3186","98.5","98.5"
"2014","35-65 J.","West","98.5","98.5","12406","98.5","98.5"
"2014","66 und älter","Ost","98.5","98.5","1222","98.5","98.5"
"2014","66 und älter","West","98.5","98.5","3731","98.5","98.5"
"2015","16-34 J.","Ost","99.5","99.5","1214","99.5","99.5"
"2015","16-34 J.","West","99.5","99.5","5999","99.5","99.5"
"2015","35-65 J.","Ost","99.5","99.5","3062","99.5","99.5"
"2015","35-65 J.","West","99.5","99.5","12165","99.5","99.5"
"2015","66 und älter","Ost","99.5","99.5","1220","99.5","99.5"
"2015","66 und älter","West","99.5","99.5","3682","99.5","99.5"
"2016","16-34 J.","Ost","100","100","1344","100","100"
"2016","16-34 J.","West","100","100","6402","100","100"
"2016","35-65 J.","Ost","100","100","3125","100","100"
"2016","35-65 J.","West","100","100","12188","100","100"
"2016","66 und älter","Ost","100","100","1170","100","100"
"2016","66 und älter","West","100","100","3569","100","100"
"2017","16-34 J.","Ost","100.5","100.5","1518","100.5","100.5"
"2017","16-34 J.","West","100.5","100.5","7432","100.5","100.5"
"2017","35-65 J.","Ost","100.5","100.5","3532","100.5","100.5"
"2017","35-65 J.","West","100.5","100.5","13669","100.5","100.5"
"2017","66 und älter","Ost","100.5","100.5","1219","100.5","100.5"
"2017","66 und älter","West","100.5","100.5","3776","100.5","100.5"
"2018","16-34 J.","Ost","102","102","1467","102","102"
"2018","16-34 J.","West","102","102","6912","102","102"
"2018","35-65 J.","Ost","102","102","3419","102","102"
"2018","35-65 J.","West","102","102","12962","102","102"
"2018","66 und älter","Ost","102","102","1240","102","102"
"2018","66 und älter","West","102","102","3780","102","102"
"2019","16-34 J.","Ost","103.8","103.8","1273","103.8","103.8"
"2019","16-34 J.","West","103.8","103.8","6208","103.8","103.8"
"2019","35-65 J.","Ost","103.8","103.8","3530","103.8","103.8"
"2019","35-65 J.","West","103.8","103.8","13326","103.8","103.8"
"2019","66 und älter","Ost","103.8","103.8","1313","103.8","103.8"
"2019","66 und älter","West","103.8","103.8","3942","103.8","103.8"
"2020","16-34 J.","Ost","105.3","105.3","1381","105.3","105.3"
"2020","16-34 J.","West","105.3","105.3","7181","105.3","105.3"
"2020","35-65 J.","Ost","105.3","105.3","3314","105.3","105.3"
"2020","35-65 J.","West","105.3","105.3","13151","105.3","105.3"
"2020","66 und älter","Ost","105.3","105.3","1260","105.3","105.3"
"2020","66 und älter","West","105.3","105.3","3726","105.3","105.3"
