,Unnamed: 0,year,bula_h,quintil_oecd_hh,hlc0083_h,proportion,n,N,proportion_lower_confidence,proportion_upper_confidence
309,309,2000,Lower Saxony,1st Quintile,Yes,0.18627,39,12439,0.1516,0.22777
310,310,2000,Lower Saxony,1st Quintile,No,0.81373,148,12439,0.75455,0.87757
311,311,2000,Lower Saxony,2nd Quintile,No,1.0,202,12439,0.93904,1.0715
312,312,2000,Lower Saxony,3rd Quintile,No,1.0,246,12439,0.93216,1.06542
313,313,2000,Lower Saxony,4th Quintile,No,1.0,227,12439,0.94273,1.0737
314,314,2000,Lower Saxony,5th Quintile,No,1.0,214,12439,0.92009,1.0782
315,315,2000,North Rhine-Westphalia,1st Quintile,Yes,0.15058,84,12439,0.13734,0.16496
316,316,2000,North Rhine-Westphalia,1st Quintile,No,0.84942,456,12439,0.81575,0.89409
317,317,2000,North Rhine-Westphalia,2nd Quintile,No,1.0,520,12439,0.94896,1.04548
318,318,2000,North Rhine-Westphalia,3rd Quintile,No,1.0,516,12439,0.95081,1.05537
319,319,2000,North Rhine-Westphalia,4th Quintile,No,1.0,571,12439,0.94591,1.04944
320,320,2000,North Rhine-Westphalia,5th Quintile,No,1.0,606,12439,0.96103,1.04857
321,321,2000,Hesse,1st Quintile,No,1.0,149,12439,0.91857,1.08955
322,322,2000,Hesse,2nd Quintile,No,1.0,151,12439,0.90363,1.10212
323,323,2000,Hesse,3rd Quintile,No,1.0,174,12439,0.92432,1.08432
324,324,2000,Hesse,4th Quintile,No,1.0,192,12439,0.93075,1.08394
325,325,2000,Hesse,5th Quintile,No,1.0,194,12439,0.93315,1.06704
326,326,2000,"Rhineland-Palatinate, Saarland",1st Quintile,No,1.0,131,12439,0.90965,1.08397
327,327,2000,"Rhineland-Palatinate, Saarland",2nd Quintile,No,1.0,155,12439,0.91371,1.07674
328,328,2000,"Rhineland-Palatinate, Saarland",3rd Quintile,No,1.0,156,12439,0.91021,1.076
329,329,2000,"Rhineland-Palatinate, Saarland",4th Quintile,No,1.0,169,12439,0.93068,1.06903
330,330,2000,"Rhineland-Palatinate, Saarland",5th Quintile,No,1.0,142,12439,0.90942,1.10512
331,331,2000,Baden-Wuerttemberg,1st Quintile,Yes,0.16174,40,12439,0.13123,0.19835
332,332,2000,Baden-Wuerttemberg,1st Quintile,No,0.83826,196,12439,0.74161,0.91035
333,333,2000,Baden-Wuerttemberg,2nd Quintile,No,1.0,300,12439,0.91832,1.07868
334,334,2000,Baden-Wuerttemberg,3rd Quintile,No,1.0,294,12439,0.93482,1.06599
335,335,2000,Baden-Wuerttemberg,4th Quintile,No,1.0,356,12439,0.93845,1.06003
336,336,2000,Baden-Wuerttemberg,5th Quintile,No,1.0,339,12439,0.94086,1.06104
337,337,2000,Bavaria,1st Quintile,No,1.0,288,12439,0.95047,1.06021
338,338,2000,Bavaria,2nd Quintile,No,1.0,303,12439,0.92843,1.07605
339,339,2000,Bavaria,3rd Quintile,No,1.0,360,12439,0.93912,1.07167
340,340,2000,Bavaria,4th Quintile,No,1.0,392,12439,0.94186,1.06912
341,341,2000,Bavaria,5th Quintile,No,1.0,437,12439,0.94886,1.03979
342,342,2000,Berlin,1st Quintile,No,1.0,96,12439,0.88454,1.11593
343,343,2000,Berlin,2nd Quintile,No,1.0,90,12439,0.91048,1.0986
344,344,2000,Berlin,3rd Quintile,No,1.0,89,12439,0.87657,1.12036
345,345,2000,Berlin,4th Quintile,No,1.0,117,12439,0.91717,1.0882
346,346,2000,Berlin,5th Quintile,No,1.0,88,12439,0.91667,1.11638
347,347,2000,Brandenburg,1st Quintile,No,1.0,94,12439,0.90719,1.13143
348,348,2000,Brandenburg,2nd Quintile,No,1.0,139,12439,0.91037,1.08611
349,349,2000,Brandenburg,3rd Quintile,No,1.0,130,12439,0.9105,1.08342
350,350,2000,Brandenburg,4th Quintile,No,1.0,89,12439,0.90205,1.10603
351,351,2000,Brandenburg,5th Quintile,No,1.0,50,12439,0.91165,1.10525
352,352,2000,Mecklenburg-Western Pomerania,1st Quintile,No,1.0,61,12439,0.90384,1.09533
353,353,2000,Mecklenburg-Western Pomerania,2nd Quintile,No,1.0,91,12439,0.90052,1.10068
354,354,2000,Mecklenburg-Western Pomerania,3rd Quintile,No,1.0,56,12439,0.86975,1.13997
355,355,2000,Mecklenburg-Western Pomerania,4th Quintile,No,1.0,47,12439,0.8704,1.13368
356,356,2000,Saxony,1st Quintile,Yes,0.19137,49,12439,0.16257,0.22303
357,357,2000,Saxony,1st Quintile,No,0.80863,167,12439,0.74315,0.8737
358,358,2000,Saxony,2nd Quintile,No,1.0,272,12439,0.93854,1.05352
359,359,2000,Saxony,3rd Quintile,No,1.0,223,12439,0.9153,1.07657
360,360,2000,Saxony,4th Quintile,No,1.0,127,12439,0.92038,1.08952
361,361,2000,Saxony,5th Quintile,No,1.0,73,12439,0.86142,1.1636
362,362,2000,Saxony-Anhalt,1st Quintile,Yes,0.27875,41,12439,0.23692,0.32867
363,363,2000,Saxony-Anhalt,1st Quintile,No,0.72125,90,12439,0.65904,0.79563
364,364,2000,Saxony-Anhalt,2nd Quintile,No,1.0,153,12439,0.92442,1.08177
365,365,2000,Saxony-Anhalt,3rd Quintile,No,1.0,128,12439,0.90728,1.09218
366,366,2000,Saxony-Anhalt,4th Quintile,No,1.0,70,12439,0.89252,1.10907
367,367,2000,Saxony-Anhalt,5th Quintile,No,1.0,52,12439,0.88828,1.13487
368,368,2000,Thuringa,1st Quintile,No,1.0,105,12439,0.89823,1.10227
369,369,2000,Thuringa,2nd Quintile,No,1.0,138,12439,0.92108,1.08262
370,370,2000,Thuringa,3rd Quintile,No,1.0,141,12439,0.91564,1.08892
371,371,2000,Thuringa,4th Quintile,No,1.0,78,12439,0.88452,1.17541
372,372,2000,Thuringa,5th Quintile,No,1.0,37,12439,0.77604,1.20629
373,373,2001,Schleswig-Holstein,1st Quintile,No,1.0,43,11220,0.85134,1.17346
374,374,2001,Schleswig-Holstein,2nd Quintile,No,1.0,72,11220,0.89132,1.12877
375,375,2001,Schleswig-Holstein,3rd Quintile,No,1.0,69,11220,0.86389,1.13387
376,376,2001,Schleswig-Holstein,4th Quintile,No,1.0,74,11220,0.88187,1.13246
377,377,2001,Schleswig-Holstein,5th Quintile,No,1.0,90,11220,0.90078,1.12328
378,378,2001,Hamburg,1st Quintile,No,1.0,35,11220,0.83082,1.16199
379,379,2001,Hamburg,2nd Quintile,No,1.0,32,11220,0.84391,1.14755
380,380,2001,Hamburg,4th Quintile,No,1.0,31,11220,0.85064,1.1869
381,381,2001,Hamburg,5th Quintile,No,1.0,48,11220,0.87169,1.14125
382,382,2001,Lower Saxony,1st Quintile,No,1.0,143,11220,0.91092,1.0939
383,383,2001,Lower Saxony,2nd Quintile,No,1.0,167,11220,0.90691,1.07729
384,384,2001,Lower Saxony,3rd Quintile,No,1.0,217,11220,0.9286,1.0811
385,385,2001,Lower Saxony,4th Quintile,No,1.0,205,11220,0.92739,1.09566
386,386,2001,Lower Saxony,5th Quintile,No,1.0,198,11220,0.93054,1.0928
387,387,2001,North Rhine-Westphalia,1st Quintile,Yes,0.13719,63,11220,0.1196,0.15521
388,388,2001,North Rhine-Westphalia,1st Quintile,No,0.86281,395,11220,0.80808,0.90951
389,389,2001,North Rhine-Westphalia,2nd Quintile,No,1.0,463,11220,0.94154,1.04894
390,390,2001,North Rhine-Westphalia,3rd Quintile,No,1.0,489,11220,0.94816,1.0506
391,391,2001,North Rhine-Westphalia,4th Quintile,No,1.0,517,11220,0.95244,1.049
392,392,2001,North Rhine-Westphalia,5th Quintile,No,1.0,540,11220,0.95224,1.05959
393,393,2001,Hesse,1st Quintile,No,1.0,120,11220,0.90483,1.11072
394,394,2001,Hesse,2nd Quintile,No,1.0,135,11220,0.8892,1.09106
395,395,2001,Hesse,3rd Quintile,No,1.0,160,11220,0.89755,1.09983
396,396,2001,Hesse,4th Quintile,No,1.0,157,11220,0.90539,1.10088
397,397,2001,Hesse,5th Quintile,No,1.0,184,11220,0.92828,1.08542
398,398,2001,"Rhineland-Palatinate, Saarland",1st Quintile,No,1.0,114,11220,0.90301,1.10906
399,399,2001,"Rhineland-Palatinate, Saarland",2nd Quintile,No,1.0,154,11220,0.90496,1.08056
400,400,2001,"Rhineland-Palatinate, Saarland",3rd Quintile,No,1.0,146,11220,0.91265,1.09138
401,401,2001,"Rhineland-Palatinate, Saarland",4th Quintile,No,1.0,167,11220,0.90761,1.08892
402,402,2001,"Rhineland-Palatinate, Saarland",5th Quintile,No,1.0,119,11220,0.90149,1.08898
403,403,2001,Baden-Wuerttemberg,1st Quintile,No,1.0,192,11220,0.89833,1.12219
404,404,2001,Baden-Wuerttemberg,2nd Quintile,No,1.0,239,11220,0.91345,1.09375
405,405,2001,Baden-Wuerttemberg,3rd Quintile,No,1.0,284,11220,0.93059,1.08296
406,406,2001,Baden-Wuerttemberg,4th Quintile,No,1.0,317,11220,0.93919,1.08204
407,407,2001,Baden-Wuerttemberg,5th Quintile,No,1.0,294,11220,0.92953,1.05493
408,408,2001,Bavaria,1st Quintile,No,1.0,225,11220,0.93606,1.06137
409,409,2001,Bavaria,2nd Quintile,No,1.0,311,11220,0.91318,1.06831
410,410,2001,Bavaria,3rd Quintile,No,1.0,307,11220,0.94582,1.06403
411,411,2001,Bavaria,4th Quintile,No,1.0,373,11220,0.93947,1.07561
412,412,2001,Bavaria,5th Quintile,No,1.0,375,11220,0.94178,1.05275
413,413,2001,Berlin,1st Quintile,No,1.0,100,11220,0.88614,1.10937
414,414,2001,Berlin,2nd Quintile,No,1.0,87,11220,0.9021,1.12347
415,415,2001,Berlin,3rd Quintile,No,1.0,86,11220,0.89147,1.11331
416,416,2001,Berlin,4th Quintile,No,1.0,97,11220,0.90535,1.09917
417,417,2001,Berlin,5th Quintile,No,1.0,86,11220,0.87865,1.1262
418,418,2001,Brandenburg,1st Quintile,No,1.0,92,11220,0.89783,1.11814
419,419,2001,Brandenburg,2nd Quintile,No,1.0,128,11220,0.91758,1.0758
420,420,2001,Brandenburg,3rd Quintile,No,1.0,120,11220,0.91377,1.10609
421,421,2001,Brandenburg,4th Quintile,No,1.0,80,11220,0.87826,1.1244
422,422,2001,Brandenburg,5th Quintile,No,1.0,54,11220,0.88909,1.11258
423,423,2001,Mecklenburg-Western Pomerania,1st Quintile,No,1.0,59,11220,0.89069,1.13207
424,424,2001,Mecklenburg-Western Pomerania,2nd Quintile,No,1.0,80,11220,0.89779,1.12218
425,425,2001,Mecklenburg-Western Pomerania,3rd Quintile,No,1.0,55,11220,0.87174,1.1445
426,426,2001,Mecklenburg-Western Pomerania,4th Quintile,No,1.0,32,11220,0.85484,1.21042
427,427,2001,Mecklenburg-Western Pomerania,5th Quintile,No,1.0,32,11220,0.77858,1.27483
428,428,2001,Saxony,1st Quintile,Yes,0.15841,33,11220,0.13062,0.19328
429,429,2001,Saxony,1st Quintile,No,0.84159,163,11220,0.7713,0.91157
430,430,2001,Saxony,2nd Quintile,No,1.0,248,11220,0.94902,1.05972
431,431,2001,Saxony,3rd Quintile,No,1.0,204,11220,0.93603,1.06995
432,432,2001,Saxony,4th Quintile,No,1.0,125,11220,0.89756,1.11701
433,433,2001,Saxony,5th Quintile,No,1.0,62,11220,0.84523,1.17721
434,434,2001,Saxony-Anhalt,1st Quintile,No,1.0,88,11220,0.85144,1.11334
435,435,2001,Saxony-Anhalt,2nd Quintile,No,1.0,135,11220,0.92605,1.09394
436,436,2001,Saxony-Anhalt,3rd Quintile,No,1.0,117,11220,0.91736,1.10589
437,437,2001,Saxony-Anhalt,4th Quintile,No,1.0,92,11220,0.88146,1.12341
438,438,2001,Saxony-Anhalt,5th Quintile,No,1.0,40,11220,0.84085,1.16092
439,439,2001,Thuringa,1st Quintile,No,1.0,96,11220,0.89199,1.13328
440,440,2001,Thuringa,2nd Quintile,No,1.0,126,11220,0.87234,1.11929
441,441,2001,Thuringa,3rd Quintile,No,1.0,129,11220,0.89329,1.11544
442,442,2001,Thuringa,4th Quintile,No,1.0,77,11220,0.86005,1.13335
443,443,2001,Thuringa,5th Quintile,No,1.0,33,11220,0.80282,1.22808
444,444,2002,Schleswig-Holstein,1st Quintile,No,1.0,41,11803,0.82042,1.16003
445,445,2002,Schleswig-Holstein,2nd Quintile,No,1.0,67,11803,0.86185,1.13831
446,446,2002,Schleswig-Holstein,3rd Quintile,No,1.0,78,11803,0.88382,1.11671
447,447,2002,Schleswig-Holstein,4th Quintile,No,1.0,72,11803,0.86491,1.13946
448,448,2002,Schleswig-Holstein,5th Quintile,No,1.0,122,11803,0.84654,1.15767
449,449,2002,Hamburg,1st Quintile,No,1.0,32,11803,0.85218,1.1902
450,450,2002,Hamburg,3rd Quintile,No,1.0,32,11803,0.80289,1.20576
451,451,2002,Hamburg,4th Quintile,No,1.0,44,11803,0.81461,1.21236
452,452,2002,Hamburg,5th Quintile,No,1.0,63,11803,0.76046,1.27026
453,453,2002,Lower Saxony,1st Quintile,Yes,0.18284,33,11803,0.14374,0.22552
454,454,2002,Lower Saxony,1st Quintile,No,0.81716,139,11803,0.74941,0.8859
455,455,2002,Lower Saxony,2nd Quintile,No,1.0,158,11803,0.90571,1.1048
456,456,2002,Lower Saxony,3rd Quintile,No,1.0,188,11803,0.91949,1.07235
457,457,2002,Lower Saxony,4th Quintile,No,1.0,217,11803,0.89935,1.09371
458,458,2002,Lower Saxony,5th Quintile,No,1.0,283,11803,0.9061,1.09941
459,459,2002,North Rhine-Westphalia,1st Quintile,Yes,0.1412,58,11803,0.11793,0.16647
460,460,2002,North Rhine-Westphalia,1st Quintile,No,0.8588,345,11803,0.81176,0.90931
461,461,2002,North Rhine-Westphalia,2nd Quintile,No,1.0,445,11803,0.94839,1.05256
462,462,2002,North Rhine-Westphalia,3rd Quintile,No,1.0,452,11803,0.9469,1.06843
463,463,2002,North Rhine-Westphalia,4th Quintile,No,1.0,491,11803,0.94143,1.05922
464,464,2002,North Rhine-Westphalia,5th Quintile,No,1.0,786,11803,0.93658,1.06494
465,465,2002,Hesse,1st Quintile,No,1.0,114,11803,0.9172,1.11599
466,466,2002,Hesse,2nd Quintile,No,1.0,131,11803,0.8828,1.13534
467,467,2002,Hesse,3rd Quintile,No,1.0,150,11803,0.90869,1.09858
468,468,2002,Hesse,4th Quintile,No,1.0,130,11803,0.92142,1.09158
469,469,2002,Hesse,5th Quintile,No,1.0,315,11803,0.89654,1.10795
470,470,2002,"Rhineland-Palatinate, Saarland",1st Quintile,No,1.0,123,11803,0.90291,1.08568
471,471,2002,"Rhineland-Palatinate, Saarland",2nd Quintile,No,1.0,133,11803,0.90406,1.10666
472,472,2002,"Rhineland-Palatinate, Saarland",3rd Quintile,No,1.0,139,11803,0.91245,1.09795
473,473,2002,"Rhineland-Palatinate, Saarland",4th Quintile,No,1.0,156,11803,0.88258,1.08142
474,474,2002,"Rhineland-Palatinate, Saarland",5th Quintile,No,1.0,161,11803,0.87216,1.16267
475,475,2002,Baden-Wuerttemberg,1st Quintile,No,1.0,162,11803,0.88636,1.12082
476,476,2002,Baden-Wuerttemberg,2nd Quintile,No,1.0,226,11803,0.91356,1.08442
477,477,2002,Baden-Wuerttemberg,3rd Quintile,No,1.0,262,11803,0.9239,1.08907
478,478,2002,Baden-Wuerttemberg,4th Quintile,No,1.0,314,11803,0.9152,1.08001
479,479,2002,Baden-Wuerttemberg,5th Quintile,No,1.0,454,11803,0.90148,1.06219
480,480,2002,Bavaria,1st Quintile,No,1.0,212,11803,0.92192,1.06678
481,481,2002,Bavaria,2nd Quintile,No,1.0,258,11803,0.90867,1.07744
482,482,2002,Bavaria,3rd Quintile,No,1.0,293,11803,0.93294,1.06979
483,483,2002,Bavaria,4th Quintile,No,1.0,354,11803,0.92224,1.07756
484,484,2002,Bavaria,5th Quintile,No,1.0,579,11803,0.94076,1.08136
485,485,2002,Berlin,1st Quintile,No,1.0,99,11803,0.90239,1.12859
486,486,2002,Berlin,2nd Quintile,No,1.0,71,11803,0.90584,1.11202
487,487,2002,Berlin,3rd Quintile,No,1.0,92,11803,0.86817,1.09376
488,488,2002,Berlin,4th Quintile,No,1.0,96,11803,0.90619,1.10472
489,489,2002,Berlin,5th Quintile,No,1.0,124,11803,0.83789,1.14377
490,490,2002,Brandenburg,1st Quintile,No,1.0,86,11803,0.87319,1.13576
491,491,2002,Brandenburg,2nd Quintile,No,1.0,120,11803,0.90322,1.10707
492,492,2002,Brandenburg,3rd Quintile,No,1.0,104,11803,0.8775,1.10179
493,493,2002,Brandenburg,4th Quintile,No,1.0,106,11803,0.87931,1.12764
494,494,2002,Brandenburg,5th Quintile,No,1.0,61,11803,0.8064,1.17248
495,495,2002,Mecklenburg-Western Pomerania,1st Quintile,No,1.0,48,11803,0.8368,1.16536
496,496,2002,Mecklenburg-Western Pomerania,2nd Quintile,No,1.0,70,11803,0.87669,1.14703
497,497,2002,Mecklenburg-Western Pomerania,3rd Quintile,No,1.0,65,11803,0.85721,1.13882
498,498,2002,Mecklenburg-Western Pomerania,4th Quintile,No,1.0,39,11803,0.81235,1.22427
499,499,2002,Mecklenburg-Western Pomerania,5th Quintile,No,1.0,38,11803,0.77829,1.24135
500,500,2002,Saxony,1st Quintile,Yes,0.20328,39,11803,0.17283,0.23753
501,501,2002,Saxony,1st Quintile,No,0.79672,160,11803,0.72083,0.86189
502,502,2002,Saxony,2nd Quintile,No,1.0,216,11803,0.91777,1.07402
503,503,2002,Saxony,3rd Quintile,No,1.0,187,11803,0.9122,1.07774
504,504,2002,Saxony,4th Quintile,No,1.0,128,11803,0.87636,1.13378
505,505,2002,Saxony,5th Quintile,No,1.0,106,11803,0.82954,1.16365
506,506,2002,Saxony-Anhalt,1st Quintile,No,1.0,103,11803,0.87537,1.12075
507,507,2002,Saxony-Anhalt,2nd Quintile,No,1.0,119,11803,0.90028,1.09826
508,508,2002,Saxony-Anhalt,3rd Quintile,No,1.0,92,11803,0.90092,1.09512
509,509,2002,Saxony-Anhalt,4th Quintile,No,1.0,89,11803,0.8744,1.13999
510,510,2002,Saxony-Anhalt,5th Quintile,No,1.0,68,11803,0.79056,1.19434
511,511,2002,Thuringa,1st Quintile,No,1.0,80,11803,0.86643,1.14011
512,512,2002,Thuringa,2nd Quintile,No,1.0,125,11803,0.89567,1.09796
513,513,2002,Thuringa,3rd Quintile,No,1.0,116,11803,0.89577,1.12025
514,514,2002,Thuringa,4th Quintile,No,1.0,97,11803,0.86308,1.19265
515,515,2002,Thuringa,5th Quintile,No,1.0,47,11803,0.69062,1.31016
516,516,2003,Schleswig-Holstein,1st Quintile,No,1.0,40,11318,0.84575,1.15584
517,517,2003,Schleswig-Holstein,2nd Quintile,No,1.0,61,11318,0.86888,1.1212
518,518,2003,Schleswig-Holstein,3rd Quintile,No,1.0,76,11318,0.89178,1.11293
519,519,2003,Schleswig-Holstein,4th Quintile,No,1.0,63,11318,0.84597,1.16761
520,520,2003,Schleswig-Holstein,5th Quintile,No,1.0,113,11318,0.85127,1.1676
521,521,2003,Hamburg,4th Quintile,No,1.0,36,11318,0.74332,1.26648
522,522,2003,Hamburg,5th Quintile,No,1.0,63,11318,0.80364,1.18469
523,523,2003,Lower Saxony,1st Quintile,Yes,0.22598,36,11318,0.18014,0.2687
524,524,2003,Lower Saxony,1st Quintile,No,0.77402,120,11318,0.68755,0.84829
525,525,2003,Lower Saxony,2nd Quintile,No,1.0,158,11318,0.92086,1.09221
526,526,2003,Lower Saxony,3rd Quintile,No,1.0,189,11318,0.90557,1.09273
527,527,2003,Lower Saxony,4th Quintile,No,1.0,202,11318,0.89854,1.10102
528,528,2003,Lower Saxony,5th Quintile,No,1.0,269,11318,0.89741,1.10823
529,529,2003,North Rhine-Westphalia,1st Quintile,Yes,0.17093,65,11318,0.14828,0.19202
530,530,2003,North Rhine-Westphalia,1st Quintile,No,0.82907,348,11318,0.78361,0.88553
531,531,2003,North Rhine-Westphalia,2nd Quintile,No,1.0,441,11318,0.93244,1.05412
532,532,2003,North Rhine-Westphalia,3rd Quintile,No,1.0,423,11318,0.94073,1.068
533,533,2003,North Rhine-Westphalia,4th Quintile,No,1.0,498,11318,0.9386,1.05786
534,534,2003,North Rhine-Westphalia,5th Quintile,No,1.0,713,11318,0.93711,1.06056
535,535,2003,Hesse,1st Quintile,No,1.0,104,11318,0.894,1.12233
536,536,2003,Hesse,2nd Quintile,No,1.0,109,11318,0.89891,1.08778
537,537,2003,Hesse,3rd Quintile,No,1.0,136,11318,0.88823,1.11365
538,538,2003,Hesse,4th Quintile,No,1.0,149,11318,0.8939,1.10764
539,539,2003,Hesse,5th Quintile,No,1.0,287,11318,0.88199,1.0996
540,540,2003,"Rhineland-Palatinate, Saarland",1st Quintile,No,1.0,123,11318,0.90573,1.08669
541,541,2003,"Rhineland-Palatinate, Saarland",2nd Quintile,No,1.0,125,11318,0.88955,1.12558
542,542,2003,"Rhineland-Palatinate, Saarland",3rd Quintile,No,1.0,142,11318,0.91227,1.11289
543,543,2003,"Rhineland-Palatinate, Saarland",4th Quintile,No,1.0,149,11318,0.89706,1.10485
544,544,2003,"Rhineland-Palatinate, Saarland",5th Quintile,No,1.0,160,11318,0.87201,1.13
545,545,2003,Baden-Wuerttemberg,1st Quintile,No,1.0,160,11318,0.89698,1.10103
546,546,2003,Baden-Wuerttemberg,2nd Quintile,No,1.0,208,11318,0.90171,1.10476
547,547,2003,Baden-Wuerttemberg,3rd Quintile,No,1.0,267,11318,0.91458,1.09692
548,548,2003,Baden-Wuerttemberg,4th Quintile,No,1.0,297,11318,0.92488,1.08475
549,549,2003,Baden-Wuerttemberg,5th Quintile,No,1.0,432,11318,0.91294,1.09128
550,550,2003,Bavaria,1st Quintile,No,1.0,208,11318,0.91771,1.08421
551,551,2003,Bavaria,2nd Quintile,No,1.0,253,11318,0.9256,1.07302
552,552,2003,Bavaria,3rd Quintile,No,1.0,293,11318,0.92721,1.06489
553,553,2003,Bavaria,4th Quintile,No,1.0,343,11318,0.91559,1.06327
554,554,2003,Bavaria,5th Quintile,No,1.0,523,11318,0.91652,1.08775
555,555,2003,Berlin,1st Quintile,No,1.0,96,11318,0.86734,1.15917
556,556,2003,Berlin,2nd Quintile,No,1.0,68,11318,0.88058,1.10821
557,557,2003,Berlin,3rd Quintile,No,1.0,101,11318,0.88288,1.10839
558,558,2003,Berlin,4th Quintile,No,1.0,91,11318,0.87759,1.12511
559,559,2003,Berlin,5th Quintile,No,1.0,114,11318,0.84301,1.1498
560,560,2003,Brandenburg,1st Quintile,No,1.0,79,11318,0.86602,1.11822
561,561,2003,Brandenburg,2nd Quintile,No,1.0,118,11318,0.89957,1.09145
562,562,2003,Brandenburg,3rd Quintile,No,1.0,105,11318,0.87916,1.13418
563,563,2003,Brandenburg,4th Quintile,No,1.0,92,11318,0.83566,1.14241
564,564,2003,Brandenburg,5th Quintile,No,1.0,70,11318,0.7889,1.22435
565,565,2003,Mecklenburg-Western Pomerania,1st Quintile,No,1.0,54,11318,0.85502,1.14167
566,566,2003,Mecklenburg-Western Pomerania,2nd Quintile,No,1.0,79,11318,0.88519,1.10729
567,567,2003,Mecklenburg-Western Pomerania,3rd Quintile,No,1.0,44,11318,0.81709,1.1943
568,568,2003,Mecklenburg-Western Pomerania,4th Quintile,No,1.0,33,11318,0.78419,1.28376
569,569,2003,Mecklenburg-Western Pomerania,5th Quintile,No,1.0,49,11318,0.80523,1.23267
570,570,2003,Saxony,1st Quintile,Yes,0.26892,49,11318,0.22673,0.31224
571,571,2003,Saxony,1st Quintile,No,0.73108,131,11318,0.65159,0.8076
572,572,2003,Saxony,2nd Quintile,No,1.0,220,11318,0.90388,1.0732
573,573,2003,Saxony,3rd Quintile,No,1.0,199,11318,0.90564,1.10499
574,574,2003,Saxony,4th Quintile,No,1.0,131,11318,0.87651,1.10851
575,575,2003,Saxony,5th Quintile,No,1.0,95,11318,0.81579,1.25935
576,576,2003,Saxony-Anhalt,1st Quintile,No,1.0,83,11318,0.85625,1.16716
577,577,2003,Saxony-Anhalt,2nd Quintile,No,1.0,123,11318,0.90088,1.12099
578,578,2003,Saxony-Anhalt,3rd Quintile,No,1.0,119,11318,0.8717,1.12194
579,579,2003,Saxony-Anhalt,4th Quintile,No,1.0,75,11318,0.84207,1.17091
580,580,2003,Saxony-Anhalt,5th Quintile,No,1.0,56,11318,0.78221,1.26504
581,581,2003,Thuringa,1st Quintile,No,1.0,91,11318,0.8665,1.11917
582,582,2003,Thuringa,2nd Quintile,No,1.0,125,11318,0.89182,1.10546
583,583,2003,Thuringa,3rd Quintile,No,1.0,103,11318,0.86903,1.14507
584,584,2003,Thuringa,4th Quintile,No,1.0,90,11318,0.79354,1.1687
585,585,2003,Thuringa,5th Quintile,No,1.0,53,11318,0.75516,1.33361
586,586,2004,Schleswig-Holstein,1st Quintile,No,1.0,39,11103,0.8448,1.15804
587,587,2004,Schleswig-Holstein,2nd Quintile,No,1.0,56,11103,0.87754,1.12763
588,588,2004,Schleswig-Holstein,3rd Quintile,No,1.0,81,11103,0.89738,1.13421
589,589,2004,Schleswig-Holstein,4th Quintile,No,1.0,62,11103,0.83173,1.18872
590,590,2004,Schleswig-Holstein,5th Quintile,No,1.0,111,11103,0.8575,1.16976
591,591,2004,Hamburg,3rd Quintile,No,1.0,33,11103,0.79436,1.20507
592,592,2004,Hamburg,4th Quintile,No,1.0,35,11103,0.77139,1.25981
593,593,2004,Hamburg,5th Quintile,No,1.0,61,11103,0.77199,1.22548
594,594,2004,Lower Saxony,1st Quintile,Yes,0.23982,36,11103,0.18036,0.30656
595,595,2004,Lower Saxony,1st Quintile,No,0.76018,125,11103,0.67631,0.84371
596,596,2004,Lower Saxony,2nd Quintile,No,1.0,152,11103,0.89552,1.10269
597,597,2004,Lower Saxony,3rd Quintile,No,1.0,176,11103,0.90727,1.08868
598,598,2004,Lower Saxony,4th Quintile,No,1.0,197,11103,0.89636,1.09785
599,599,2004,Lower Saxony,5th Quintile,No,1.0,291,11103,0.89089,1.07809
600,600,2004,North Rhine-Westphalia,1st Quintile,Yes,0.15989,59,11103,0.13167,0.18742
601,601,2004,North Rhine-Westphalia,1st Quintile,No,0.84011,322,11103,0.77837,0.89763
602,602,2004,North Rhine-Westphalia,2nd Quintile,No,1.0,417,11103,0.93996,1.06525
603,603,2004,North Rhine-Westphalia,3rd Quintile,No,1.0,417,11103,0.93573,1.06626
604,604,2004,North Rhine-Westphalia,4th Quintile,No,1.0,471,11103,0.93083,1.06863
605,605,2004,North Rhine-Westphalia,5th Quintile,No,1.0,724,11103,0.93697,1.06717
606,606,2004,Hesse,1st Quintile,No,1.0,100,11103,0.86172,1.12934
607,607,2004,Hesse,2nd Quintile,No,1.0,116,11103,0.9207,1.10588
608,608,2004,Hesse,3rd Quintile,No,1.0,133,11103,0.88094,1.12881
609,609,2004,Hesse,4th Quintile,No,1.0,151,11103,0.88381,1.11358
610,610,2004,Hesse,5th Quintile,No,1.0,261,11103,0.88755,1.11643
611,611,2004,"Rhineland-Palatinate, Saarland",1st Quintile,No,1.0,107,11103,0.86012,1.13969
612,612,2004,"Rhineland-Palatinate, Saarland",2nd Quintile,No,1.0,137,11103,0.88749,1.08904
613,613,2004,"Rhineland-Palatinate, Saarland",3rd Quintile,No,1.0,130,11103,0.89995,1.1147
614,614,2004,"Rhineland-Palatinate, Saarland",4th Quintile,No,1.0,143,11103,0.89286,1.11909
615,615,2004,"Rhineland-Palatinate, Saarland",5th Quintile,No,1.0,169,11103,0.85633,1.1515
616,616,2004,Baden-Wuerttemberg,1st Quintile,Yes,0.15531,31,11103,0.11153,0.20264
617,617,2004,Baden-Wuerttemberg,1st Quintile,No,0.84469,156,11103,0.7368,0.9537
