year,plb0240,quintil_oecd,sampreg,proportion,n,lower_confidence,upper_confidence
1996,Full-time,3rd Quintile,East,0.0576307363927428,16862,0.05411319538083668,0.06114827740464892
1996,Full-time,4th Quintile,East,0.0384204909284952,16862,0.035519304856339834,0.041321677000650564
1996,Full-time,5th Quintile,West,0.032017075773746,16862,0.029359863750355063,0.03467428779713693
1996,Full-time,5th Quintile,East,0.010672358591248666,16862,0.009121394278060186,0.012223322904437147
1996,Part-time,1st Quintile,West,0.2674616695059625,16862,0.26078057705210966,0.27414276195981535
1996,Part-time,2nd Quintile,West,0.2674616695059625,16862,0.26078057705210966,0.27414276195981535
1996,Part-time,3rd Quintile,West,0.14821124361158433,16862,0.14284824041152014,0.15357424681164852
1996,Part-time,4th Quintile,West,0.11073253833049404,16862,0.10599606215166224,0.11546901450932584
1996,Part-time,1st Quintile,East,0.07325383304940375,16862,0.06932107611710213,0.07718658998170537
1996,Part-time,5th Quintile,West,0.054514480408858604,16862,0.051087710786207725,0.05794125003150948
1996,Part-time,2nd Quintile,East,0.049403747870528106,16862,0.04613275553845358,0.052674740202602634
1996,Part-time,3rd Quintile,East,0.017035775127768313,16862,0.015082554355960141,0.018988995899576484
1996,Part-time,4th Quintile,East,0.0068143100511073255,16862,0.005572578544495134,0.008056041557719516
1996,Part-time,5th Quintile,East,0.005110732538330494,16862,0.0040344396304619785,0.006187025446199009
1996,Either,1st Quintile,West,0.2770700636942675,16862,0.27031476688162004,0.283825360506915
1996,Either,1st Quintile,East,0.21019108280254778,16862,0.20404115965030115,0.2163410059547944
1996,Either,2nd Quintile,West,0.13694267515923567,16862,0.13175359052607988,0.14213175979239145
1996,Either,2nd Quintile,East,0.1337579617834395,16862,0.12862011702228587,0.1388958065445931
1996,Either,3rd Quintile,West,0.0732484076433121,16862,0.06931578483856263,0.07718103044806157
1996,Either,3rd Quintile,East,0.06369426751592357,16862,0.06000822327159116,0.06738031176025598
1996,Either,4th Quintile,West,0.041401273885350316,16862,0.03839431974423497,0.044408228026465664
1996,Either,4th Quintile,East,0.03184713375796178,16862,0.029196750542172033,0.03449751697375154
1996,Either,5th Quintile,West,0.01910828025477707,16862,0.017041839948474347,0.02117472056107979
1996,Either,5th Quintile,East,0.012738853503184714,16862,0.011046142865950907,0.014431564140418521
1996,I'm not sure yet,1st Quintile,West,0.35333333333333333,16862,0.3461183709400598,0.36054829572660685
1996,I'm not sure yet,2nd Quintile,West,0.22666666666666666,16862,0.22034722480173444,0.23298610853159887
1996,I'm not sure yet,3rd Quintile,West,0.14666666666666667,16862,0.14132684694440592,0.15200648638892741
1996,I'm not sure yet,4th Quintile,West,0.10666666666666667,16862,0.10200734536094178,0.11132598797239157
1996,I'm not sure yet,2nd Quintile,East,0.05333333333333334,16862,0.049941773872615086,0.05672489279405159
1996,I'm not sure yet,1st Quintile,East,0.04666666666666667,16862,0.043483002065689245,0.04985033126764409
1996,I'm not sure yet,3rd Quintile,East,0.02666666666666667,16862,0.02423492915966826,0.029098404173665077
1996,I'm not sure yet,5th Quintile,West,0.02,16862,0.017886853705656517,0.022113146294343484
1996,I'm not sure yet,4th Quintile,East,0.02,16862,0.017886853705656517,0.022113146294343484
1997,Full-time,1st Quintile,West,0.2357630979498861,16487,0.22928366247544493,0.24224253342432725
1997,Full-time,2nd Quintile,West,0.1856492027334852,16487,0.17971397264689454,0.19158443282007587
1997,Full-time,3rd Quintile,West,0.12300683371298406,16487,0.11799325339450152,0.12802041403146658
1997,Full-time,1st Quintile,East,0.11731207289293849,16487,0.11240005205984727,0.12222409372602971
1997,Full-time,2nd Quintile,East,0.11275626423690205,16487,0.10792815527700045,0.11758437319680365
1997,Full-time,3rd Quintile,East,0.08086560364464693,16487,0.07670403868412169,0.08502716860517216
1997,Full-time,4th Quintile,West,0.06605922551252848,16487,0.062267720281952085,0.06985073074310487
1997,Full-time,5th Quintile,West,0.03758542141230068,16487,0.03468222739055247,0.04048861543404889
1997,Full-time,4th Quintile,East,0.03530751708428246,16487,0.03249034556888051,0.03812468859968441
1997,Full-time,5th Quintile,East,0.0056947608200455585,16487,0.004546123664534508,0.006843397975556609
1997,Part-time,2nd Quintile,West,0.3011456628477905,16487,0.29414294075970776,0.3081483849358732
1997,Part-time,1st Quintile,West,0.22422258592471359,16487,0.2178561921584128,0.23058897969101438
1997,Part-time,3rd Quintile,West,0.1751227495908347,16487,0.16932110394679561,0.1809243952348738
1997,Part-time,4th Quintile,West,0.09983633387888707,16487,0.09526028869114538,0.10441237906662877
1997,Part-time,2nd Quintile,East,0.057283142389525366,16487,0.05373591273840942,0.06083037204064131
1997,Part-time,1st Quintile,East,0.054009819967266774,16487,0.050559455828846245,0.057460184105687304
1997,Part-time,5th Quintile,West,0.049099836333878884,16487,0.04580151673265616,0.05239815593510161
1997,Part-time,3rd Quintile,East,0.02127659574468085,16487,0.019073840163535794,0.023479351325825907
1997,Part-time,4th Quintile,East,0.016366612111292964,16487,0.014429827712356926,0.018303396510229
1997,Part-time,5th Quintile,East,0.0016366612111292963,16487,0.0010196274038890899,0.002253695018369503
1997,Either,1st Quintile,West,0.22255192878338279,16487,0.21620247116238628,0.2289013864043793
1997,Either,1st Quintile,East,0.2166172106824926,16487,0.2103291207407367,0.2229053006242485
1997,Either,2nd Quintile,West,0.14836795252225518,16487,0.14294193362374233,0.15379397142076803
1997,Either,2nd Quintile,East,0.13353115727002968,16487,0.12833893788673312,0.13872337665332624
1997,Either,3rd Quintile,West,0.08902077151335312,16487,0.08467381629065823,0.09336772673604801
1997,Either,4th Quintile,West,0.0712166172106825,16487,0.0672907722799818,0.07514246214138319
1997,Either,3rd Quintile,East,0.0712166172106825,16487,0.0672907722799818,0.07514246214138319
1997,Either,4th Quintile,East,0.026706231454005934,16487,0.02424522060578851,0.029167242302223357
1997,Either,5th Quintile,West,0.011869436201780416,16487,0.010216304463501476,0.013522567940059356
1997,Either,5th Quintile,East,0.008902077151335312,16487,0.007468275050849203,0.01033587925182142
1997,I'm not sure yet,1st Quintile,West,0.2537313432835821,16487,0.24708902147526599,0.26037366509189824
1997,I'm not sure yet,2nd Quintile,West,0.23134328358208955,16487,0.2249063368784267,0.2377802302857524
1997,I'm not sure yet,4th Quintile,West,0.11940298507462686,16487,0.11445325576408763,0.1243527143851661
1997,I'm not sure yet,3rd Quintile,West,0.11940298507462686,16487,0.11445325576408763,0.1243527143851661
1997,I'm not sure yet,1st Quintile,East,0.09701492537313433,16487,0.09249694005445815,0.10153291069181052
1997,I'm not sure yet,2nd Quintile,East,0.08208955223880597,16487,0.07789940434116073,0.08627970013645121
1997,I'm not sure yet,3rd Quintile,East,0.05223880597014925,16487,0.04884230819451367,0.055635303745784834
1997,I'm not sure yet,5th Quintile,West,0.029850746268656716,16487,0.027253087351889735,0.0324484051854237
1997,I'm not sure yet,4th Quintile,East,0.014925373134328358,16487,0.013074475427063262,0.016776270841593454
1998,Full-time,1st Quintile,West,0.2293144208037825,18147,0.2231978507864546,0.2354309908211104
1998,Full-time,2nd Quintile,West,0.16193853427895982,18147,0.15657851082714913,0.16729855773077051
1998,Full-time,1st Quintile,East,0.13238770685579196,18147,0.12745664636712184,0.13731876734446208
1998,Full-time,2nd Quintile,East,0.1276595744680851,18147,0.12280419310086871,0.13251495583530148
1998,Full-time,3rd Quintile,West,0.10047281323877069,18147,0.09609874977527834,0.10484687670226304
1998,Full-time,3rd Quintile,East,0.08628841607565012,18147,0.0822030171935629,0.09037381495773733
1998,Full-time,4th Quintile,West,0.06973995271867613,18147,0.06603402742150992,0.07344587801584233
1998,Full-time,4th Quintile,East,0.041371158392434985,18147,0.038473629748183635,0.044268687036686336
1998,Full-time,5th Quintile,West,0.041371158392434985,18147,0.038473629748183635,0.044268687036686336
1998,Full-time,5th Quintile,East,0.009456264775413711,18147,0.008048110326836402,0.01086441922399102
1998,Part-time,2nd Quintile,West,0.2956204379562044,18147,0.28898110799302035,0.30225976791938847
1998,Part-time,1st Quintile,West,0.23357664233576642,18147,0.22742058404733725,0.23973270062419558
1998,Part-time,3rd Quintile,West,0.14233576642335766,18147,0.13725219038962783,0.1474193424570875
1998,Part-time,4th Quintile,West,0.12226277372262774,18147,0.11749645551973437,0.12702909192552111
1998,Part-time,2nd Quintile,East,0.060218978102189784,18147,0.05675772245186377,0.0636802337525158
1998,Part-time,1st Quintile,East,0.05291970802919708,18147,0.04966242294072443,0.05617699311766973
1998,Part-time,5th Quintile,West,0.04927007299270073,18147,0.04612106446315349,0.05241908152224797
1998,Part-time,3rd Quintile,East,0.03102189781021898,18147,0.02849931858660213,0.033544477033835826
1998,Part-time,5th Quintile,East,0.0072992700729927005,18147,0.006060751457046391,0.00853778868893901
1998,Part-time,4th Quintile,East,0.005474452554744526,18147,0.004400878587812349,0.006548026521676703
1998,Either,1st Quintile,West,0.21739130434782608,18147,0.2113899803987076,0.22339262829694456
1998,Either,2nd Quintile,East,0.2040133779264214,18147,0.19815016239044964,0.20987659346239318
1998,Either,1st Quintile,East,0.1505016722408027,18147,0.14529925022800755,0.15570409425359782
1998,Either,2nd Quintile,West,0.13377926421404682,18147,0.12882633249193431,0.13873219593615932
1998,Either,3rd Quintile,East,0.10033444816053512,18147,0.09596306141833993,0.1047058349027303
1998,Either,3rd Quintile,West,0.07692307692307693,18147,0.07304603120297189,0.08080012264318197
1998,Either,4th Quintile,West,0.046822742474916385,18147,0.043748989859645655,0.049896495090187114
1998,Either,4th Quintile,East,0.043478260869565216,18147,0.040511126896763644,0.04644539484236679
1998,Either,5th Quintile,West,0.016722408026755852,18147,0.014856710951169392,0.018588105102342312
1998,Either,5th Quintile,East,0.010033444816053512,18147,0.008583374887377902,0.011483514744729122
1998,I'm not sure yet,2nd Quintile,West,0.26490066225165565,18147,0.2584801720207852,0.2713211524825261
1998,I'm not sure yet,1st Quintile,West,0.23178807947019867,18147,0.22564848450551034,0.237927674434887
1998,I'm not sure yet,3rd Quintile,West,0.2119205298013245,18147,0.20597452611241396,0.21786653349023505
1998,I'm not sure yet,4th Quintile,West,0.08609271523178808,18147,0.0820115148011705,0.09017391566240565
1998,I'm not sure yet,1st Quintile,East,0.052980132450331126,18147,0.049721092256391174,0.05623917264427108
1998,I'm not sure yet,2nd Quintile,East,0.046357615894039736,18147,0.04329842223433885,0.04941680955374062
1998,I'm not sure yet,3rd Quintile,East,0.046357615894039736,18147,0.04329842223433885,0.04941680955374062
1998,I'm not sure yet,5th Quintile,West,0.039735099337748346,18147,0.03689301912636295,0.042577179549133745
1998,I'm not sure yet,4th Quintile,East,0.013245033112582781,18147,0.011581678539711922,0.01490838768545364
1998,I'm not sure yet,5th Quintile,East,0.006622516556291391,18147,0.005442406981604794,0.007802626130977987
1999,Full-time,1st Quintile,West,0.21007371007371006,17396,0.20402015484999436,0.21612726529742576
1999,Full-time,2nd Quintile,West,0.17936117936117937,17396,0.1736599091334393,0.18506244958891946
1999,Full-time,2nd Quintile,East,0.14496314496314497,17396,0.13973132741231656,0.15019496251397338
1999,Full-time,1st Quintile,East,0.13513513513513514,17396,0.13005483185644223,0.14021543841382805
1999,Full-time,3rd Quintile,East,0.09705159705159705,17396,0.09265249352943075,0.10145070057376335
1999,Full-time,3rd Quintile,West,0.09213759213759214,17396,0.08783965738767727,0.096435526887507
1999,Full-time,4th Quintile,West,0.06388206388206388,17396,0.06024805382850425,0.06751607393562352
1999,Full-time,5th Quintile,West,0.042997542997543,17396,0.03998308166098261,0.046012004334103386
1999,Full-time,4th Quintile,East,0.02702702702702703,17396,0.02461722759226341,0.029436826461790647
1999,Full-time,5th Quintile,East,0.007371007371007371,17396,0.006099882335277739,0.008642132406737004
1999,Part-time,2nd Quintile,West,0.2784090909090909,17396,0.271748410368444,0.2850697714497378
1999,Part-time,3rd Quintile,West,0.19886363636363635,17396,0.19293216712347086,0.20479510560380185
1999,Part-time,1st Quintile,West,0.1893939393939394,17396,0.18357130751475326,0.19521657127312553
1999,Part-time,4th Quintile,West,0.10984848484848485,17396,0.10520161643022836,0.11449535326674133
1999,Part-time,1st Quintile,East,0.06818181818181818,17396,0.0644361331880238,0.07192750317561256
1999,Part-time,5th Quintile,West,0.056818181818181816,17396,0.0533780685040309,0.06025829513233273
1999,Part-time,2nd Quintile,East,0.03977272727272727,17396,0.03686863055236777,0.042676823993086775
1999,Part-time,4th Quintile,East,0.028409090909090908,17396,0.025940200790890676,0.03087798102729114
1999,Part-time,3rd Quintile,East,0.028409090909090908,17396,0.025940200790890676,0.03087798102729114
1999,Part-time,5th Quintile,East,0.001893939393939394,17396,0.0012478349071804204,0.0025400438806983676
1999,Either,1st Quintile,West,0.2354948805460751,17396,0.22918948542987402,0.24180027566227616
1999,Either,1st Quintile,East,0.17747440273037543,17396,0.17179668307848578,0.18315212238226508
1999,Either,2nd Quintile,East,0.16723549488054607,17396,0.16168979063608654,0.17278119912500559
1999,Either,2nd Quintile,West,0.15017064846416384,17396,0.14486192915451698,0.1554793677738107
1999,Either,3rd Quintile,West,0.09897610921501707,17396,0.09453833999209646,0.10341387843793767
1999,Either,4th Quintile,West,0.07167235494880546,17396,0.06783918697555226,0.07550552292205866
1999,Either,3rd Quintile,East,0.06143344709897611,17396,0.057865106091018186,0.06500178810693402
1999,Either,4th Quintile,East,0.020477815699658702,17396,0.0183731635606669,0.022582467838650505
1999,Either,5th Quintile,West,0.010238907849829351,17396,0.00874293614996101,0.011734879549697692
1999,Either,5th Quintile,East,0.006825938566552901,17396,0.005602378642565476,0.008049498490540326
1999,I'm not sure yet,2nd Quintile,West,0.3,17396,0.29319009553632924,0.30680990446367074
1999,I'm not sure yet,1st Quintile,West,0.24,17396,0.23365336110628757,0.24634663889371242
1999,I'm not sure yet,3rd Quintile,West,0.1,17396,0.09554187104568732,0.1044581289543127
1999,I'm not sure yet,4th Quintile,West,0.09333333333333334,17396,0.08901044930377608,0.0976562173628906
1999,I'm not sure yet,2nd Quintile,East,0.09333333333333334,17396,0.08901044930377608,0.0976562173628906
1999,I'm not sure yet,1st Quintile,East,0.07333333333333333,17396,0.06945947392115064,0.07720719274551603
1999,I'm not sure yet,5th Quintile,West,0.06,17396,0.05647084344855749,0.0635291565514425
1999,I'm not sure yet,5th Quintile,East,0.013333333333333334,17396,0.011628876651225847,0.015037790015440821
1999,I'm not sure yet,4th Quintile,East,0.013333333333333334,17396,0.011628876651225847,0.015037790015440821
1999,I'm not sure yet,3rd Quintile,East,0.013333333333333334,17396,0.011628876651225847,0.015037790015440821
2000,Full-time,1st Quintile,West,0.2123456790123457,30607,0.20776388844788657,0.2169274695768048
2000,Full-time,2nd Quintile,West,0.1419753086419753,30607,0.13806508143485285,0.14588553584909775
2000,Full-time,1st Quintile,East,0.13333333333333333,30607,0.12952494606582504,0.13714172060084162
2000,Full-time,2nd Quintile,East,0.12469135802469136,30607,0.12099014164729885,0.12839257440208388
2000,Full-time,3rd Quintile,West,0.10123456790123457,30607,0.09785521702596658,0.10461391877650256
2000,Full-time,3rd Quintile,East,0.0962962962962963,30607,0.092991356804987,0.09960123578760559
2000,Full-time,4th Quintile,West,0.08271604938271605,30607,0.07963007384627661,0.08580202491915549
2000,Full-time,4th Quintile,East,0.05185185185185185,30607,0.04936776986302907,0.05433593384067463
2000,Full-time,5th Quintile,West,0.04567901234567901,30607,0.043339898930439484,0.04801812576091854
2000,Full-time,5th Quintile,East,0.009876543209876543,30607,0.008768662888429705,0.010984423531323381
2000,Part-time,2nd Quintile,West,0.29313543599257885,30607,0.28803569692389736,0.29823517506126035
2000,Part-time,3rd Quintile,West,0.21335807050092764,30607,0.20876832322365663,0.21794781777819866
2000,Part-time,1st Quintile,West,0.14842300556586271,30607,0.14444002432770559,0.15240598680401984
2000,Part-time,4th Quintile,West,0.11688311688311688,30607,0.11328371221560107,0.12048252155063269
2000,Part-time,5th Quintile,West,0.08348794063079777,30607,0.08038890438463701,0.08658697687695853
2000,Part-time,1st Quintile,East,0.05194805194805195,30607,0.049461792822641557,0.054434311073462346
2000,Part-time,2nd Quintile,East,0.04823747680890538,30607,0.04583697365477063,0.05063797996304013
2000,Part-time,3rd Quintile,East,0.03339517625231911,30607,0.03138232334790979,0.03540802915672843
2000,Part-time,4th Quintile,East,0.0074211502782931356,30607,0.0064596181258665016,0.00838268243071977
2000,Part-time,5th Quintile,East,0.0037105751391465678,30607,0.0030293995671747892,0.004391750711118346
2000,Either,2nd Quintile,East,0.20146520146520147,30607,0.19697161984920192,0.20595878308120102
2000,Either,2nd Quintile,West,0.1575091575091575,30607,0.15342802037321573,0.16159029464509927
2000,Either,1st Quintile,East,0.14652014652014653,30607,0.142558360650046,0.15048193239024704
2000,Either,1st Quintile,West,0.1391941391941392,30607,0.13531613055712635,0.14307214783115205
2000,Either,3rd Quintile,East,0.12454212454212454,30607,0.12084280836587759,0.12824144071837149
2000,Either,3rd Quintile,West,0.07692307692307693,30607,0.07393774269529578,0.07990841115085807
2000,Either,4th Quintile,West,0.06227106227106227,30607,0.059563817734811064,0.06497830680731348
2000,Either,5th Quintile,West,0.05128205128205128,30607,0.04881091360468192,0.05375318895942064
2000,Either,4th Quintile,East,0.03296703296703297,30607,0.03096668172270083,0.03496738421136511
2000,Either,5th Quintile,East,0.007326007326007326,30607,0.006370612938190938,0.008281401713823714
2000,I'm not sure yet,3rd Quintile,West,0.21804511278195488,30607,0.21341906922896434,0.2226711563349454
2000,I'm not sure yet,2nd Quintile,West,0.18796992481203006,30607,0.18359293101941862,0.1923469186046415
2000,I'm not sure yet,1st Quintile,West,0.18045112781954886,30607,0.176142758560639,0.18475949707845873
2000,I'm not sure yet,4th Quintile,West,0.10526315789473684,30607,0.10182495463956331,0.10870136114991036
2000,I'm not sure yet,2nd Quintile,East,0.08270676691729323,30607,0.07962094892774513,0.08579258490684133
2000,I'm not sure yet,5th Quintile,West,0.08270676691729323,30607,0.07962094892774513,0.08579258490684133
2000,I'm not sure yet,3rd Quintile,East,0.06015037593984962,30607,0.05748662234621253,0.06281412953348671
2000,I'm not sure yet,1st Quintile,East,0.05263157894736842,30607,0.05012991862088203,0.05513323927385481
2000,I'm not sure yet,4th Quintile,East,0.022556390977443608,30607,0.02089287739139459,0.024219904563492625
2000,I'm not sure yet,5th Quintile,East,0.007518796992481203,30607,0.006551007251160747,0.008486586733801657
2001,Full-time,1st Quintile,West,0.1879245283018868,27798,0.18333213339100904,0.19251692321276456
2001,Full-time,2nd Quintile,West,0.1509433962264151,27798,0.1467349219511897,0.15515187050164048
2001,Full-time,1st Quintile,East,0.13433962264150942,27798,0.1303307235205824,0.13834852176243645
2001,Full-time,3rd Quintile,West,0.1320754716981132,27798,0.1280953040775763,0.1360556393186501
2001,Full-time,2nd Quintile,East,0.11924528301886793,27798,0.11543552502238166,0.1230550410153542
2001,Full-time,4th Quintile,West,0.09735849056603774,27798,0.09387356214125896,0.10084341899081652
2001,Full-time,3rd Quintile,East,0.08377358490566038,27798,0.08051668620768392,0.08703048360363684
2001,Full-time,5th Quintile,West,0.0430188679245283,27798,0.04063363677449319,0.045404099074563414
2001,Full-time,4th Quintile,East,0.040754716981132075,27798,0.03843035869411491,0.04307907526814924
2001,Full-time,5th Quintile,East,0.010566037735849057,27798,0.009364053473461892,0.011768021998236223
2001,Part-time,2nd Quintile,West,0.2508551881413911,27798,0.24575902024235088,0.2559513560404314
2001,Part-time,3rd Quintile,West,0.2291904218928164,27798,0.22424935106446992,0.2341314927211629
2001,Part-time,1st Quintile,West,0.1653363740022805,27798,0.16096931314239438,0.1697034348621666
2001,Part-time,4th Quintile,West,0.13340935005701254,27798,0.12941220941273904,0.13740649070128605
2001,Part-time,5th Quintile,West,0.09464082098061574,27798,0.09119970745933922,0.09808193450189226
2001,Part-time,2nd Quintile,East,0.04789053591790194,27798,0.04538028239270586,0.05040078944309802
2001,Part-time,1st Quintile,East,0.037628278221208664,27798,0.03539121686381208,0.03986533957860525
2001,Part-time,3rd Quintile,East,0.027366020524515394,27798,0.02544810338993716,0.02928393765909363
2001,Part-time,4th Quintile,East,0.012542759407069556,27798,0.011234466486685933,0.013851052327453178
2001,Part-time,5th Quintile,East,0.0011402508551881414,27798,0.0007435147223208731,0.0015369869880554098
2001,Either,1st Quintile,West,0.20916905444126074,27798,0.2043878221914279,0.2139502866910936
2001,Either,1st Quintile,East,0.16045845272206305,27798,0.15614374191212713,0.16477316353199897
2001,Either,2nd Quintile,East,0.12893982808022922,27798,0.12500009392284608,0.13287956223761235
2001,Either,3rd Quintile,East,0.12320916905444126,27798,0.11934533193726161,0.12707300617162093
2001,Either,2nd Quintile,West,0.11461318051575932,27798,0.11086834191715071,0.11835801911436793
2001,Either,3rd Quintile,West,0.10028653295128939,27798,0.0967553297030137,0.10381773619956508
2001,Either,4th Quintile,West,0.07163323782234957,27798,0.06860167635351541,0.07466479929118372
2001,Either,5th Quintile,West,0.045845272206303724,27798,0.04338656973818103,0.04830397467442642
2001,Either,4th Quintile,East,0.034383954154727794,27798,0.03224190495082815,0.03652600335862744
2001,Either,5th Quintile,East,0.011461318051575931,27798,0.010210012382064763,0.012712623721087099
2001,I'm not sure yet,1st Quintile,West,0.2145748987854251,27798,0.2097488562808263,0.2194009412900239
2001,I'm not sure yet,2nd Quintile,West,0.18218623481781376,27798,0.17764855044514735,0.18672391919048018
2001,I'm not sure yet,3rd Quintile,West,0.16194331983805668,27798,0.15761252598991352,0.16627411368619985
2001,I'm not sure yet,4th Quintile,West,0.12955465587044535,27798,0.12560693387026306,0.13350237787062763
2001,I'm not sure yet,5th Quintile,West,0.10121457489878542,27798,0.09766890064068563,0.10476024915688521
2001,I'm not sure yet,1st Quintile,East,0.06477732793522267,27798,0.06188386233114282,0.06767079353930253
2001,I'm not sure yet,2nd Quintile,East,0.05668016194331984,27798,0.05396188112099263,0.05939844276564705
2001,I'm not sure yet,3rd Quintile,East,0.04048582995951417,27798,0.038168827387900894,0.04280283253112745
2001,I'm not sure yet,4th Quintile,East,0.032388663967611336,27798,0.030307547974290805,0.03446977996093187
2001,I'm not sure yet,5th Quintile,East,0.016194331983805668,27798,0.01471049744687383,0.017678166520737504
2002,Full-time,1st Quintile,West,0.16576715497301464,28961,0.16148421311478695,0.17005009683124234
2002,Full-time,1st Quintile,East,0.14649190439475712,28961,0.1424194153061775,0.15056439348333675
2002,Full-time,2nd Quintile,West,0.13492675404780263,28961,0.13099193494387096,0.1388615731517343
2002,Full-time,3rd Quintile,West,0.13492675404780263,28961,0.13099193494387096,0.1388615731517343
2002,Full-time,4th Quintile,West,0.1040863531225906,28961,0.10056929725742852,0.10760340898775267
2002,Full-time,2nd Quintile,East,0.10100231303006939,28961,0.09753179550739674,0.10447283055274204
2002,Full-time,3rd Quintile,East,0.07787201233616037,28961,0.07478573041256081,0.08095829425975992
2002,Full-time,5th Quintile,West,0.07016191210485737,28961,0.06722017628610831,0.07310364792360642
2002,Full-time,4th Quintile,East,0.04626060138781804,28961,0.04384141241918227,0.04867979035645381
2002,Full-time,5th Quintile,East,0.018504240555127217,28961,0.016952106809715095,0.02005637430053934
2002,Part-time,2nd Quintile,West,0.22634730538922157,28961,0.22152771665944426,0.23116689411899888
2002,Part-time,3rd Quintile,West,0.21676646706586827,28961,0.21202086869062559,0.22151206544111096
2002,Part-time,1st Quintile,West,0.16766467065868262,28961,0.16336218690397947,0.17196715441338578
2002,Part-time,4th Quintile,West,0.15568862275449102,28961,0.15151292502213273,0.15986432048684932
2002,Part-time,5th Quintile,West,0.10419161676646707,28961,0.10067298965794119,0.10771024387499295
2002,Part-time,1st Quintile,East,0.045508982035928146,28961,0.04310858115173183,0.04790938292012446
2002,Part-time,2nd Quintile,East,0.041916167664670656,28961,0.039608135617495634,0.04422419971184568
2002,Part-time,3rd Quintile,East,0.02155688622754491,28961,0.019884216874020512,0.02322955558106931
2002,Part-time,4th Quintile,East,0.015568862275449102,28961,0.014143023556203617,0.01699470099469459
2002,Part-time,5th Quintile,East,0.004790419161676647,28961,0.003995188115781904,0.005585650207571389
2002,Either,1st Quintile,West,0.19306930693069307,28961,0.18852336346114223,0.1976152504002439
2002,Either,1st Quintile,East,0.16584158415841585,28961,0.16155787199754085,0.17012529631929085
2002,Either,2nd Quintile,West,0.13366336633663367,28961,0.12974415365682565,0.1375825790164417
2002,Either,2nd Quintile,East,0.13366336633663367,28961,0.12974415365682565,0.1375825790164417
2002,Either,3rd Quintile,East,0.11633663366336634,28961,0.11264387465332389,0.1200293926734088
2002,Either,3rd Quintile,West,0.10396039603960396,28961,0.10044522177595987,0.10747557030324804
2002,Either,4th Quintile,West,0.08415841584158416,28961,0.08096093279860225,0.08735589888456607
2002,Either,5th Quintile,West,0.0297029702970297,28961,0.02774772348719747,0.03165821710686194
2002,Either,4th Quintile,East,0.027227722772277228,28961,0.025353330231923283,0.029102115312631172
2002,Either,5th Quintile,East,0.012376237623762377,28961,0.011102912290973831,0.013649562956550922
2002,I'm not sure yet,2nd Quintile,West,0.21081081081081082,28961,0.20611309979148407,0.21550852183013758
2002,I'm not sure yet,3rd Quintile,West,0.2,28961,0.19539309469014618,0.20460690530985384
2002,I'm not sure yet,1st Quintile,West,0.14054054054054055,28961,0.13653775057599662,0.14454333050508447
2002,I'm not sure yet,4th Quintile,West,0.12972972972972974,28961,0.12585986196681923,0.13359959749264025
2002,I'm not sure yet,5th Quintile,West,0.12432432432432433,28961,0.12052418962010858,0.12812445902854008
2002,I'm not sure yet,2nd Quintile,East,0.05945945945945946,28961,0.05673582680226227,0.06218309211665666
2002,I'm not sure yet,1st Quintile,East,0.04864864864864865,28961,0.04617091194203009,0.051126385355267215
2002,I'm not sure yet,3rd Quintile,East,0.03783783783783784,28961,0.03564029885802259,0.04003537681765309
2002,I'm not sure yet,4th Quintile,East,0.032432432432432434,28961,0.030392199719054054,0.034472665145810814
2002,I'm not sure yet,5th Quintile,East,0.016216216216216217,28961,0.014761514713399355,0.01767091771903308
2003,Full-time,1st Quintile,West,0.15983026874115983,27727,0.15551688933418323,0.16414364814813642
2003,Full-time,2nd Quintile,West,0.12588401697312587,27727,0.12197943578810735,0.1297885981581444
2003,Full-time,1st Quintile,East,0.12164073550212164,27727,0.11779322120727836,0.1254882497969649
2003,Full-time,5th Quintile,West,0.1173974540311174,27727,0.11360852424428972,0.12118638381794508
2003,Full-time,3rd Quintile,West,0.11244695898161244,27727,0.10872839168299077,0.11616552628023412
2003,Full-time,4th Quintile,West,0.10608203677510608,27727,0.10245731741709142,0.10970675613312074
2003,Full-time,2nd Quintile,East,0.09971711456859972,27727,0.09619032961859945,0.10324389951859998
2003,Full-time,3rd Quintile,East,0.08415841584158416,27727,0.08089055476440196,0.08742627691876637
2003,Full-time,4th Quintile,East,0.04172560113154172,27727,0.03937190239554085,0.044079299867542596
2003,Full-time,5th Quintile,East,0.031117397454031116,27727,0.029073581229048524,0.03316121367901371
2003,Part-time,3rd Quintile,West,0.19975786924939468,27727,0.19505170278612013,0.20446403571266922
2003,Part-time,4th Quintile,West,0.18280871670702178,27727,0.17825920336607531,0.18735823004796825
2003,Part-time,2nd Quintile,West,0.18280871670702178,27727,0.17825920336607531,0.18735823004796825
2003,Part-time,1st Quintile,West,0.15012106537530268,27727,0.14591666582007212,0.15432546493053323
2003,Part-time,5th Quintile,West,0.14891041162227603,27727,0.14472001818366123,0.15310080506089083
2003,Part-time,1st Quintile,East,0.04600484261501211,27727,0.04353891973693286,0.04847076549309136
2003,Part-time,3rd Quintile,East,0.031476997578692496,27727,0.029421787361453757,0.03353220779593123
2003,Part-time,2nd Quintile,East,0.02784503631961259,27727,0.025908408021598203,0.029781664617626977
2003,Part-time,4th Quintile,East,0.01694915254237288,27727,0.015429771807989828,0.018468533276755933
2003,Part-time,5th Quintile,East,0.013317191283292978,27727,0.01196791859429235,0.014666463972293606
