year,quintil_oecd,plb0240,proportion,n,proportion_lower_confidence,proportion_upper_confidence
2000,3rd Quintile,I'm not sure yet,0.09610389610389611,30607,0.09280190845773287,0.09940588375005935
2000,4th Quintile,Full-time,0.4977168949771689,30607,0.4921153069353065,0.5033184830190314
2000,4th Quintile,Part-time,0.3059360730593607,30607,0.30077356467408634,0.3110985814446351
2000,4th Quintile,Either,0.1187214611872146,30607,0.1150976388033795,0.1223452835710497
2000,4th Quintile,I'm not sure yet,0.0776255707762557,30607,0.07462777723096845,0.08062336432154296
2000,5th Quintile,Part-time,0.39166666666666666,30607,0.3861980837356667,0.3971352495976666
2000,5th Quintile,Full-time,0.375,30607,0.36957622915653865,0.38042377084346135
2000,5th Quintile,Either,0.13333333333333333,30607,0.12952494606582504,0.13714172060084162
2000,5th Quintile,I'm not sure yet,0.1,30607,0.09663901213594063,0.10336098786405938
2001,1st Quintile,Full-time,0.5317559153175592,27798,0.5258899213671064,0.5376219092680119
2001,1st Quintile,Part-time,0.22166874221668742,27798,0.216785775538702,0.22655170889467283
2001,1st Quintile,Either,0.16064757160647572,27798,0.15633080514114234,0.1649643380718091
2001,1st Quintile,I'm not sure yet,0.0859277708592777,27798,0.0826331433063219,0.0892223984122335
2001,2nd Quintile,Full-time,0.468586387434555,27798,0.4627201387802115,0.4744526360888985
2001,2nd Quintile,Part-time,0.34293193717277487,27798,0.3373516256825167,0.34851224866303304
2001,2nd Quintile,Either,0.11125654450261781,27798,0.10755996298744298,0.11495312601779263
2001,2nd Quintile,I'm not sure yet,0.07722513089005235,27798,0.07408696063392209,0.08036330114618262
2001,3rd Quintile,Full-time,0.4475743348982786,27798,0.44172887336191313,0.45341979643464403
2001,3rd Quintile,Part-time,0.352112676056338,27798,0.34649780396262075,0.35772754815005525
2001,3rd Quintile,Either,0.12206572769953052,27798,0.11821735460311657,0.12591410079594448
2001,3rd Quintile,I'm not sure yet,0.0782472613458529,27798,0.07509014136024507,0.08140438133146073
2001,4th Quintile,Full-time,0.47164948453608246,27798,0.465781079976419,0.47751788909574594
2001,4th Quintile,Part-time,0.32989690721649484,27798,0.32436965567757936,0.3354241587554103
2001,4th Quintile,I'm not sure yet,0.10309278350515463,27798,0.0995181033601192,0.10666746365019007
2001,4th Quintile,Either,0.09536082474226804,27798,0.09190802022858433,0.09881362925595175
2001,5th Quintile,Part-time,0.4117647058823529,27798,0.4059790926906202,0.41755031907408563
2001,5th Quintile,Full-time,0.3480392156862745,27798,0.34243939496209364,0.35363903641045535
2001,5th Quintile,I'm not sure yet,0.14215686274509803,27798,0.13805163597818898,0.1462620895120071
2001,5th Quintile,Either,0.09803921568627451,27798,0.09454344418140077,0.10153498719114824
2002,1st Quintile,Full-time,0.5307994757536042,28961,0.5250517798645837,0.5365471716426247
2002,1st Quintile,Part-time,0.23328964613368283,28961,0.2284187071341366,0.23816058513322907
2002,1st Quintile,Either,0.19003931847968544,28961,0.18552072787212395,0.19455790908724693
2002,1st Quintile,I'm not sure yet,0.045871559633027525,28961,0.04346207329355318,0.04828104597250187
2002,2nd Quintile,Full-time,0.44476744186046513,28961,0.4390440530380913,0.45049083068283896
2002,2nd Quintile,Part-time,0.32558139534883723,28961,0.32018450175207064,0.3309782889456038
2002,2nd Quintile,Either,0.1569767441860465,28961,0.15278700748766214,0.1611664808844309
2002,2nd Quintile,I'm not sure yet,0.07267441860465117,28961,0.06968452180831139,0.07566431540099094
2002,3rd Quintile,Full-time,0.45394736842105265,28961,0.4482132151378941,0.4596815217042112
2002,3rd Quintile,Part-time,0.32730263157894735,28961,0.3218984005400446,0.3327068626178501
2002,3rd Quintile,Either,0.14638157894736842,28961,0.14231036057697413,0.1504527973177627
2002,3rd Quintile,I'm not sure yet,0.07236842105263158,28961,0.06938433319497812,0.07535250891028504
2002,4th Quintile,Full-time,0.4721549636803874,28961,0.46640526884212236,0.47790465851865244
2002,4th Quintile,Part-time,0.34624697336561744,28961,0.34076736974824484,0.35172657698299004
2002,4th Quintile,Either,0.1089588377723971,28961,0.10537020177571779,0.1125474737690764
2002,4th Quintile,I'm not sure yet,0.07263922518159806,28961,0.06964999569758064,0.07562845466561548
2002,5th Quintile,Full-time,0.46184738955823296,28961,0.45610554717355084,0.4675892319429151
2002,5th Quintile,Part-time,0.3654618473895582,28961,0.3599156006414586,0.37100809413765784
2002,5th Quintile,I'm not sure yet,0.10441767068273092,28961,0.10089567310487456,0.10793966826058728
2002,5th Quintile,Either,0.06827309236947791,28961,0.06536827789087868,0.07117790684807715
2003,1st Quintile,Full-time,0.5349462365591398,27727,0.5290752473785497,0.5408172257397298
2003,1st Quintile,Part-time,0.21774193548387097,27727,0.21288401172980229,0.22259985923793965
2003,1st Quintile,Either,0.19086021505376344,27727,0.18623455074254516,0.1954858793649817
2003,1st Quintile,I'm not sure yet,0.056451612903225805,27727,0.05373501791045507,0.05916820789599654
2003,2nd Quintile,Full-time,0.4915254237288136,27727,0.4856408874479996,0.49740996000962756
2003,2nd Quintile,Part-time,0.26810477657935283,27727,0.2628906524935655,0.27331890066514014
2003,2nd Quintile,Either,0.17565485362095531,27727,0.17117576917935523,0.1801339380625554
2003,2nd Quintile,I'm not sure yet,0.06471494607087827,27727,0.061819076989331825,0.06761081515242472
2003,3rd Quintile,Full-time,0.46102819237147596,27727,0.4551607153636644,0.4668956693792875
2003,3rd Quintile,Part-time,0.3167495854063018,27727,0.3112737219572531,0.32222544885535054
2003,3rd Quintile,Either,0.13764510779436154,27727,0.13358976065415845,0.14170045493456462
2003,3rd Quintile,I'm not sure yet,0.0845771144278607,27727,0.08130188336003544,0.08785234549568596
2003,4th Quintile,Full-time,0.460352422907489,27727,0.4544855732054567,0.46621927260952134
2003,4th Quintile,Part-time,0.3634361233480176,27727,0.3577745169839699,0.36909772971206534
2003,4th Quintile,Either,0.09691629955947137,27727,0.0934339926553262,0.10039860646361654
2003,4th Quintile,I'm not sure yet,0.07929515418502203,27727,0.07611470714245591,0.08247560122758815
2003,5th Quintile,Full-time,0.4751131221719457,27727,0.4692350352944436,0.48099120904944775
2003,5th Quintile,Part-time,0.3031674208144796,27727,0.29775726070093084,0.3085775809280284
2003,5th Quintile,I'm not sure yet,0.11312217194570136,27727,0.10939387584651182,0.1168504680448909
2003,5th Quintile,Either,0.1085972850678733,27727,0.10493500890362789,0.11225956123211872
2004,1st Quintile,Full-time,0.5201005025125628,26790,0.5141179227322441,0.5260830822928815
2004,1st Quintile,Part-time,0.2236180904522613,26790,0.2186285461221356,0.22860763478238702
2004,1st Quintile,Either,0.20100502512562815,26790,0.196206086497143,0.2058039637541133
2004,1st Quintile,I'm not sure yet,0.05527638190954774,26790,0.05253990425997601,0.05801285955911947
2004,2nd Quintile,Full-time,0.4823717948717949,26790,0.47638809732004933,0.4883554924235404
2004,2nd Quintile,Part-time,0.26121794871794873,26790,0.25595742007328404,0.26647847736261343
2004,2nd Quintile,Either,0.1907051282051282,26790,0.18600072762750072,0.19540952878275566
2004,2nd Quintile,I'm not sure yet,0.06570512820512821,26790,0.0627381706691083,0.06867208574114811
2004,3rd Quintile,Full-time,0.478330658105939,26790,0.47234886372541424,0.48431245248646376
2004,3rd Quintile,Part-time,0.2857142857142857,26790,0.2803046044862303,0.2911239669423411
2004,3rd Quintile,Either,0.16693418940609953,26790,0.1624685668122432,0.17139981199995585
2004,3rd Quintile,I'm not sure yet,0.06902086677367576,26790,0.0659853691832655,0.07205636436408602
2004,4th Quintile,Full-time,0.43902439024390244,26790,0.4330816598432952,0.44496712064450966
2004,4th Quintile,Part-time,0.3556910569105691,26790,0.3499584354226255,0.36142367839851275
2004,4th Quintile,Either,0.11788617886178862,26790,0.11402461276099589,0.12174774496258135
2004,4th Quintile,I'm not sure yet,0.08739837398373984,26790,0.08401646426264243,0.09078028370483725
2004,5th Quintile,Full-time,0.4696969696969697,26790,0.4637205560592797,0.47567338333465975
2004,5th Quintile,Part-time,0.33080808080808083,26790,0.3251738697272168,0.33644229188894487
2004,5th Quintile,Either,0.10353535353535354,26790,0.09988713678088382,0.10718357028982325
2004,5th Quintile,I'm not sure yet,0.09595959595959595,26790,0.09243257662625584,0.09948661529293606
2005,1st Quintile,Full-time,0.5380952380952381,25520,0.5319784768302066,0.5442119993602695
2005,1st Quintile,Either,0.22738095238095238,25520,0.22223843838568014,0.23252346637622462
2005,1st Quintile,Part-time,0.18928571428571428,25520,0.18447943981428935,0.1940919887571392
2005,1st Quintile,I'm not sure yet,0.04523809523809524,25520,0.042688240542431116,0.04778794993375936
2005,2nd Quintile,Full-time,0.4697754749568221,25520,0.46365210058290435,0.47589884933073984
2005,2nd Quintile,Part-time,0.25734024179620035,25520,0.2519765411107463,0.2627039424816544
2005,2nd Quintile,Either,0.20725388601036268,25520,0.20228070646883775,0.2122270655518876
2005,2nd Quintile,I'm not sure yet,0.06563039723661486,25520,0.06259211857533101,0.06866867589789871
2005,3rd Quintile,Full-time,0.46194690265486726,25520,0.4558301019040104,0.4680637034057241
2005,3rd Quintile,Part-time,0.3008849557522124,25520,0.29525778236550304,0.3065121291389218
2005,3rd Quintile,Either,0.17168141592920355,25520,0.16705466541200897,0.17630816644639813
2005,3rd Quintile,I'm not sure yet,0.06548672566371681,25520,0.06245154105115419,0.06852191027627944
2005,4th Quintile,Full-time,0.43231441048034935,25520,0.4262362868784561,0.4383925340822426
2005,4th Quintile,Part-time,0.3537117903930131,25520,0.3478456342168732,0.359577946569153
2005,4th Quintile,Either,0.1331877729257642,25520,0.1290189789821991,0.1373565668693293
2005,4th Quintile,I'm not sure yet,0.08078602620087336,25520,0.07744259671443639,0.08412945568731033
2005,5th Quintile,Full-time,0.4582278481012658,25520,0.4521147014444105,0.46434099475812113
2005,5th Quintile,Part-time,0.3189873417721519,25520,0.31326886905715695,0.3247058144871468
2005,5th Quintile,I'm not sure yet,0.11645569620253164,25520,0.11252010238169284,0.12039129002337044
2005,5th Quintile,Either,0.10632911392405063,25520,0.10254703455429384,0.11011119329380742
2006,1st Quintile,Full-time,0.5056179775280899,27321,0.4996894019018666,0.5115465531543132
2006,1st Quintile,Either,0.24469413233458176,27321,0.2395963535844335,0.24979191108473
2006,1st Quintile,Part-time,0.20599250936329588,27321,0.20119687802487193,0.21078814070171983
2006,1st Quintile,I'm not sure yet,0.04369538077403246,27321,0.041271430721380335,0.04611933082668459
2006,2nd Quintile,Full-time,0.4505928853754941,27321,0.44469295236825673,0.4564928183827314
2006,2nd Quintile,Part-time,0.30039525691699603,27321,0.2949592414487259,0.3058312723852662
2006,2nd Quintile,Either,0.19960474308300397,27321,0.19486510197706838,0.20434438418893955
2006,2nd Quintile,I'm not sure yet,0.04940711462450593,27321,0.04683731180430597,0.05197691744470589
2006,3rd Quintile,Full-time,0.3996138996138996,27321,0.3938056752636781,0.4054221239641211
2006,3rd Quintile,Part-time,0.3667953667953668,27321,0.3610806891415785,0.3725100444491551
2006,3rd Quintile,Either,0.16795366795366795,27321,0.16352088693640499,0.17238644897093092
2006,3rd Quintile,I'm not sure yet,0.06563706563706563,27321,0.06270049700575675,0.06857363426837451
2006,4th Quintile,Full-time,0.47161572052401746,27321,0.46569633186258963,0.4775351091854453
2006,4th Quintile,Part-time,0.33406113537117904,27321,0.3284682240578218,0.3396540466845363
2006,4th Quintile,Either,0.11790393013100436,27321,0.11407982467485,0.12172803558715872
2006,4th Quintile,I'm not sure yet,0.07641921397379912,27321,0.0732689532141252,0.07956947473347305
2006,5th Quintile,Full-time,0.4649350649350649,27321,0.45902071288957547,0.4708494169805544
2006,5th Quintile,Part-time,0.3220779220779221,27321,0.31653704976105257,0.3276187943947916
2006,5th Quintile,Either,0.12207792207792208,27321,0.11819593285562587,0.1259599113002183
2006,5th Quintile,I'm not sure yet,0.09090909090909091,27321,0.0875001844008288,0.09431799741735303
2007,1st Quintile,Full-time,0.4626038781163435,25385,0.45647022252924724,0.4687375337034398
2007,1st Quintile,Either,0.27977839335180055,25385,0.27425625038193857,0.2853005363216625
2007,1st Quintile,Part-time,0.203601108033241,25385,0.19864748584871258,0.2085547302177694
2007,1st Quintile,I'm not sure yet,0.054016620498614956,25385,0.05123580006966448,0.05679744092756543
2007,2nd Quintile,Full-time,0.4215500945179584,25385,0.41547539276789436,0.4276247962680224
2007,2nd Quintile,Part-time,0.2892249527410208,25385,0.2836473002403692,0.29480260524167234
2007,2nd Quintile,Either,0.22873345935727787,25385,0.2235665055119662,0.23390041320258956
2007,2nd Quintile,I'm not sure yet,0.06049149338374291,25385,0.05755881121242169,0.06342417555506413
2007,3rd Quintile,Full-time,0.4213709677419355,25385,0.41529661647814414,0.42744531900572685
2007,3rd Quintile,Part-time,0.36693548387096775,25385,0.36100641726672045,0.37286455047521505
2007,3rd Quintile,Either,0.1310483870967742,25385,0.12689711572567006,0.13519965846787832
2007,3rd Quintile,I'm not sure yet,0.08064516129032258,25385,0.07729552056597233,0.08399480201467283
2007,4th Quintile,Full-time,0.45598194130925507,25385,0.4498549400826841,0.462108942535826
2007,4th Quintile,Part-time,0.3227990970654628,25385,0.3170474476361421,0.32855074649478344
2007,4th Quintile,Either,0.15124153498871332,25385,0.14683400693669704,0.1556490630407296
2007,4th Quintile,I'm not sure yet,0.06997742663656885,25385,0.06683913560151694,0.07311571767162076
2007,5th Quintile,Full-time,0.47435897435897434,25385,0.46821618426577266,0.480501764452176
2007,5th Quintile,Part-time,0.3,25385,0.29436262227845783,0.30563737772154215
2007,5th Quintile,I'm not sure yet,0.12307692307692308,25385,0.11903547920002101,0.12711836695382517
2007,5th Quintile,Either,0.10256410256410256,25385,0.09883188546464727,0.10629631966355785
2008,1st Quintile,Full-time,0.48710166919575115,23673,0.4807343756231731,0.4934689627683292
2008,1st Quintile,Either,0.24279210925644917,23673,0.23733007685812516,0.2482541416547732
2008,1st Quintile,Part-time,0.2109256449165402,23673,0.2057286405746826,0.2161226492583978
2008,1st Quintile,I'm not sure yet,0.05918057663125948,23673,0.056174693051742414,0.06218646021077655
2008,2nd Quintile,Full-time,0.4538834951456311,23673,0.4475412318349509,0.46022575845631125
2008,2nd Quintile,Part-time,0.279126213592233,23673,0.27341196209038876,0.28484046509407723
2008,2nd Quintile,Either,0.2087378640776699,23673,0.20356072023184224,0.21391500792349755
2008,2nd Quintile,I'm not sure yet,0.05825242718446602,23673,0.055268737244973186,0.06123611712395886
2008,3rd Quintile,Full-time,0.4560975609756098,23673,0.4497527483602186,0.46244237359100093
2008,3rd Quintile,Part-time,0.3024390243902439,23673,0.2965878987366921,0.3082901500437957
2008,3rd Quintile,Either,0.16097560975609757,23673,0.15629398334342892,0.1656572361687662
2008,3rd Quintile,I'm not sure yet,0.08048780487804878,23673,0.07702224656701023,0.08395336318908733
2008,4th Quintile,Full-time,0.4329411764705882,23673,0.42662930822140815,0.4392530447197683
2008,4th Quintile,Part-time,0.3411764705882353,23673,0.3351369354959973,0.3472160056804733
2008,4th Quintile,Either,0.12941176470588237,23673,0.1251359123665342,0.13368761704523052
2008,4th Quintile,I'm not sure yet,0.09647058823529411,23673,0.09270963413853277,0.10023154233205546
2008,5th Quintile,Full-time,0.4444444444444444,23673,0.43811447067012016,0.4507744182187687
2008,5th Quintile,Part-time,0.32275132275132273,23673,0.3167955582004815,0.32870708730216397
2008,5th Quintile,I'm not sure yet,0.12433862433862433,23673,0.12013522599920748,0.12854202267804118
2008,5th Quintile,Either,0.10846560846560846,23673,0.10450424673889487,0.11242697019232205
2009,1st Quintile,Full-time,0.5036101083032491,21983,0.4970005676943308,0.5102196489121675
2009,1st Quintile,Either,0.24729241877256317,21983,0.24158905414566867,0.25299578339945766
2009,1st Quintile,Part-time,0.1931407942238267,21983,0.18792226070760543,0.198359327740048
2009,1st Quintile,I'm not sure yet,0.05595667870036101,21983,0.05291835166515273,0.05899500573556929
2009,2nd Quintile,Full-time,0.4330708661417323,21983,0.4265206374440771,0.4396210948393875
2009,2nd Quintile,Part-time,0.29658792650918636,21983,0.29054991085719223,0.3026259421611805
2009,2nd Quintile,Either,0.1994750656167979,21983,0.19419250691808929,0.2047576243155065
2009,2nd Quintile,I'm not sure yet,0.07086614173228346,21983,0.06747402234685254,0.07425826111771439
2009,3rd Quintile,Full-time,0.4777227722772277,21983,0.47111962310676436,0.48432592144769104
2009,3rd Quintile,Part-time,0.30445544554455445,21983,0.2983721776549065,0.3105387134342024
2009,3rd Quintile,Either,0.15594059405940594,21983,0.15114459940331906,0.16073658871549282
2009,3rd Quintile,I'm not sure yet,0.06188118811881188,21983,0.05869610452090977,0.06506627171671399
2009,4th Quintile,Full-time,0.4601542416452442,21983,0.45356555045275204,0.4667429328377364
2009,4th Quintile,Part-time,0.30077120822622105,21983,0.29470886706340244,0.3068335493890397
2009,4th Quintile,Either,0.14652956298200515,21983,0.1418546938284642,0.1512044321355461
2009,4th Quintile,I'm not sure yet,0.09254498714652956,21983,0.08871408028695929,0.09637589400609983
2009,5th Quintile,Full-time,0.48148148148148145,21983,0.47487630354960353,0.4880866594133594
2009,5th Quintile,Part-time,0.31339031339031337,21983,0.30725819771388285,0.3195224290667439
2009,5th Quintile,Either,0.1111111111111111,21983,0.10695664638920839,0.11526557583301382
2009,5th Quintile,I'm not sure yet,0.09401709401709402,21983,0.0901589715883948,0.09787521644579324
2010,1st Quintile,Full-time,0.465979381443299,35837,0.46081459211890147,0.4711441707676965
2010,1st Quintile,Either,0.2536082474226804,35837,0.2491036565720231,0.2581128382733377
2010,1st Quintile,Part-time,0.23505154639175257,35837,0.2306613101569204,0.23944178262658475
2010,1st Quintile,I'm not sure yet,0.04536082474226804,35837,0.043206305658007135,0.047515343826528944
2010,2nd Quintile,Full-time,0.48757763975155277,35837,0.48240245123301706,0.4927528282700885
2010,2nd Quintile,Part-time,0.2826086956521739,35837,0.27794681595133225,0.28727057535301553
2010,2nd Quintile,Either,0.17701863354037267,35837,0.17306683550378907,0.18097043157695628
2010,2nd Quintile,I'm not sure yet,0.052795031055900624,35837,0.05047972313959199,0.05511033897220926
2010,3rd Quintile,Full-time,0.47988505747126436,35837,0.4747124618590991,0.48505765308342963
2010,3rd Quintile,Part-time,0.27586206896551724,35837,0.2712345640263058,0.2804895739047287
2010,3rd Quintile,Either,0.15517241379310345,35837,0.1514237063441496,0.15892112124205732
2010,3rd Quintile,I'm not sure yet,0.08908045977011494,35837,0.0861311425801927,0.0920297769600372
2010,4th Quintile,Full-time,0.47474747474747475,35837,0.46957729485625666,0.47991765463869285
2010,4th Quintile,Part-time,0.29545454545454547,35837,0.2907307607609119,0.300178330148179
2010,4th Quintile,Either,0.1590909090909091,35837,0.15530397755500008,0.1628778406268181
2010,4th Quintile,I'm not sure yet,0.0707070707070707,35837,0.06805308862119704,0.07336105279294437
2010,5th Quintile,Full-time,0.4602272727272727,35837,0.45506689024504676,0.46538765520949865
2010,5th Quintile,Part-time,0.34375,35837,0.33883247858772964,0.34866752141227036
2010,5th Quintile,Either,0.10227272727272728,35837,0.09913552604552503,0.10540992849992953
2010,5th Quintile,I'm not sure yet,0.09375,35837,0.0907321343906834,0.0967678656093166
2011,1st Quintile,Full-time,0.42857142857142855,41903,0.42383308992911123,0.43330976721374587
2011,1st Quintile,Part-time,0.33954451345755693,41903,0.33501028239633207,0.3440787445187818
2011,1st Quintile,Either,0.18322981366459629,41903,0.17952572374245346,0.18693390358673911
2011,1st Quintile,I'm not sure yet,0.048654244306418216,41903,0.046594263987467,0.05071422462536943
2011,2nd Quintile,Part-time,0.44754316069057104,41903,0.4427821390835669,0.4523041822975752
2011,2nd Quintile,Full-time,0.3559096945551129,41903,0.35132535473270554,0.36049403437752026
2011,2nd Quintile,Either,0.150066401062417,41903,0.14664686061220975,0.15348594151262426
2011,2nd Quintile,I'm not sure yet,0.04648074369189907,41903,0.04446500245250238,0.04849648493129576
2011,3rd Quintile,Part-time,0.45645161290322583,41903,0.45168236396603645,0.4612208618404152
2011,3rd Quintile,Full-time,0.34516129032258064,41903,0.3406091910265506,0.3497133896186107
2011,3rd Quintile,Either,0.1403225806451613,41903,0.13699701860519503,0.14364814268512754
2011,3rd Quintile,I'm not sure yet,0.05806451612903226,41903,0.05582528203826886,0.060303750219795664
2011,4th Quintile,Part-time,0.49233716475095785,41903,0.48755028510335624,0.49712404439855945
2011,4th Quintile,Full-time,0.33524904214559387,41903,0.33072895537777103,0.3397691289134167
2011,4th Quintile,Either,0.10919540229885058,41903,0.10620914713204009,0.11218165746566107
2011,4th Quintile,I'm not sure yet,0.06321839080459771,41903,0.06088829161196607,0.06554848999722934
2011,5th Quintile,Part-time,0.4481132075471698,41903,0.443351613292804,0.45287480180153566
2011,5th Quintile,Full-time,0.3632075471698113,41903,0.3586027564310151,0.3678123379086075
2011,5th Quintile,Either,0.10141509433962265,41903,0.09852465158926382,0.10430553708998147
2011,5th Quintile,I'm not sure yet,0.08726415094339622,41903,0.0845619104301168,0.08996639145667565
2012,1st Quintile,Full-time,0.44507575757575757,40229,0.44021929248193403,0.4499322226695811
2012,1st Quintile,Part-time,0.32859848484848486,40229,0.32400850911417234,0.3331884605827974
2012,1st Quintile,Either,0.18087121212121213,40229,0.17710983159340202,0.18463259264902224
2012,1st Quintile,I'm not sure yet,0.045454545454545456,40229,0.04341903461550854,0.04749005629358237
2012,2nd Quintile,Part-time,0.43546576879910215,40229,0.4306206034340513,0.440310934164153
2012,2nd Quintile,Full-time,0.37149270482603813,40229,0.36677080511146065,0.3762146045406156
2012,2nd Quintile,Either,0.13692480359147025,40229,0.13356548004553567,0.14028412713740482
2012,2nd Quintile,I'm not sure yet,0.05611672278338945,40229,0.0538677109070737,0.0583657346597052
2012,3rd Quintile,Part-time,0.4351851851851852,40229,0.43034037748466225,0.4400299928857081
2012,3rd Quintile,Full-time,0.36728395061728397,40229,0.3625731811253133,0.37199472010925466
2012,3rd Quintile,Either,0.12345679012345678,40229,0.12024216297400267,0.1266714172729109
2012,3rd Quintile,I'm not sure yet,0.07407407407407407,40229,0.07151485366309408,0.07663329448505406
2012,4th Quintile,Part-time,0.4844827586206897,40229,0.4795990784632966,0.4893664387780828
2012,4th Quintile,Full-time,0.3586206896551724,40229,0.3539340496359946,0.3633073296743502
2012,4th Quintile,Either,0.07931034482758621,40229,0.07666971208773449,0.08195097756743794
2012,4th Quintile,I'm not sure yet,0.07758620689655173,40229,0.07497199006139872,0.08020042373170473
2012,5th Quintile,Part-time,0.44337811900191937,40229,0.4385235160193439,0.4482327219844948
2012,5th Quintile,Full-time,0.3742802303262956,40229,0.3695511702061688,0.3790092904464224
2012,5th Quintile,I'm not sure yet,0.10748560460652591,40229,0.10445890570294593,0.1105123035101059
2012,5th Quintile,Either,0.07485604606525911,40229,0.07228443934438814,0.07742765278613009
2013,1st Quintile,Full-time,0.4215991692627207,44486,0.4170102679305685,0.42618807059487285
2013,1st Quintile,Part-time,0.3302180685358255,44486,0.32584776579293356,0.3345883712787175
2013,1st Quintile,Either,0.19937694704049844,44486,0.19566419531282092,0.20308969876817595
2013,1st Quintile,I'm not sure yet,0.04880581516095535,44486,0.04680358144030285,0.05080804888160785
2013,2nd Quintile,Part-time,0.44128553770086526,44486,0.4366713081474389,0.44589976725429165
2013,2nd Quintile,Full-time,0.38442521631644005,44486,0.3799046719402101,0.38894576069267
2013,2nd Quintile,Either,0.13226205191594562,44486,0.12911389540011212,0.13541020843177912
2013,2nd Quintile,I'm not sure yet,0.042027194066749075,44486,0.040162591916279425,0.043891796217218726
2013,3rd Quintile,Part-time,0.42971246006389774,44486,0.42511222199686627,0.4343126981309292
2013,3rd Quintile,Full-time,0.38338658146964855,44486,0.3788683410897271,0.38790482184957
2013,3rd Quintile,Either,0.13099041533546327,44486,0.1278551345894655,0.13412569608146102
2013,3rd Quintile,I'm not sure yet,0.05591054313099041,44486,0.05377554341294961,0.05804554284903122
2013,4th Quintile,Full-time,0.42114384748700173,44486,0.416555619922747,0.4257320750512565
2013,4th Quintile,Part-time,0.3968804159445407,44486,0.39233392906008246,0.40142690282899895
2013,4th Quintile,Either,0.1022530329289428,44486,0.09943750742847868,0.10506855842940693
2013,4th Quintile,I'm not sure yet,0.07972270363951472,44486,0.07720563675571417,0.08223977052331528
2013,5th Quintile,Part-time,0.43149284253578735,44486,0.42689028571181586,0.43609539935975883
2013,5th Quintile,Full-time,0.37423312883435583,44486,0.3697361401829654,0.37873011748574625
2013,5th Quintile,I'm not sure yet,0.10224948875255624,44486,0.09943400648921569,0.10506497101589679
2013,5th Quintile,Either,0.09202453987730061,44486,0.08933837123205228,0.09471070852254894
2014,1st Quintile,Full-time,0.4404553415061296,38694,0.4355087895461048,0.4454018934661544
2014,1st Quintile,Part-time,0.31436077057793343,38694,0.30973487037670205,0.3189866707791648
2014,1st Quintile,Either,0.18914185639229422,38694,0.18523973727469317,0.19304397550989527
2014,1st Quintile,I'm not sure yet,0.05604203152364273,38694,0.053750280039862576,0.05833378300742289
2014,2nd Quintile,Part-time,0.44871794871794873,38694,0.44376221565955226,0.4536736817763452
2014,2nd Quintile,Full-time,0.35683760683760685,38694,0.3520641842043663,0.3616110294708474
2014,2nd Quintile,Either,0.14743589743589744,38694,0.14390325730818768,0.1509685375636072
2014,2nd Quintile,I'm not sure yet,0.04700854700854701,38694,0.04489959268186349,0.049117501335230525
2014,3rd Quintile,Part-time,0.44281524926686217,38694,0.4378659336128436,0.44776456492088074
2014,3rd Quintile,Full-time,0.3651026392961877,38694,0.3603053765574199,0.3698999020349555
2014,3rd Quintile,Either,0.12463343108504399,38694,0.12134228991377434,0.12792457225631365
2014,3rd Quintile,I'm not sure yet,0.06744868035190615,38694,0.0649497315600806,0.0699476291437317
2014,4th Quintile,Full-time,0.4098360655737705,38694,0.404935731625051,0.41473639952249003
2014,4th Quintile,Part-time,0.39344262295081966,38694,0.3885750675234838,0.3983101783781555
2014,4th Quintile,Either,0.11967213114754098,38694,0.1164380344895603,0.12290622780552166
2014,4th Quintile,I'm not sure yet,0.07704918032786885,38694,0.07439208247118753,0.07970627818455017
2014,5th Quintile,Part-time,0.42018348623853213,38694,0.4152653671810716,0.42510160529599267
2014,5th Quintile,Full-time,0.3981651376146789,38694,0.3932875560090838,0.403042719220274
2014,5th Quintile,Either,0.09174311926605505,38694,0.0888668777076262,0.0946193608244839
2014,5th Quintile,I'm not sure yet,0.08990825688073395,38694,0.08705804836260522,0.09275846539886268
2015,1st Quintile,Full-time,0.427263479145473,38036,0.42229201883270817,0.4322349394582379
2015,1st Quintile,Part-time,0.3214649033570702,38036,0.31677124372980964,0.3261585629843307
2015,1st Quintile,Either,0.19125127161749747,38036,0.18729881034632015,0.1952037328886748
2015,1st Quintile,I'm not sure yet,0.06002034587995931,38036,0.05763326504721646,0.062407426712702156
2015,2nd Quintile,Part-time,0.4157441574415744,38036,0.4107911011776523,0.4206972137054965
2015,2nd Quintile,Full-time,0.34932349323493234,38036,0.3445321739498698,0.3541148125199949
2015,2nd Quintile,Either,0.16482164821648215,38036,0.16109296581715576,0.16855033061580854
2015,2nd Quintile,I'm not sure yet,0.07011070110701106,38036,0.06754464332219412,0.07267675889182801
2015,3rd Quintile,Full-time,0.39933444259567386,38036,0.39441242228141443,0.4042564629099333
2015,3rd Quintile,Part-time,0.37437603993344426,38036,0.3695123110136682,0.3792397688532203
2015,3rd Quintile,Either,0.14143094841930118,38036,0.13792892945423196,0.1449329673843704
2015,3rd Quintile,I'm not sure yet,0.08485856905158069,38036,0.0820579720933231,0.08765916600983828
2015,4th Quintile,Full-time,0.44047619047619047,38036,0.43548701065766665,0.4454653702947143
2015,4th Quintile,Part-time,0.38095238095238093,38036,0.3760719741148229,0.38583278778993896
2015,4th Quintile,Either,0.10374149659863946,38036,0.10067705357510198,0.10680593962217694
2015,4th Quintile,I'm not sure yet,0.07482993197278912,38036,0.07218565395904017,0.07747420998653806
