,Unnamed: 0,year,age_gr,quintil_oecd,plb0240,proportion,n,N,proportion_lower_confidence,proportion_upper_confidence
302,302,2001,30-45 y.,1st Quintile,Either,0.16969,59,2424,0.1416,0.19916
303,303,2001,30-45 y.,2nd Quintile,Full-time,0.33711,88,2424,0.29478,0.38868
304,304,2001,30-45 y.,2nd Quintile,Part-time,0.5157,131,2424,0.44987,0.57773
305,305,2001,30-45 y.,2nd Quintile,Either,0.14719,34,2424,0.11083,0.19387
306,306,2001,30-45 y.,3rd Quintile,Full-time,0.24362,39,2424,0.19903,0.28648
307,307,2001,30-45 y.,3rd Quintile,Part-time,0.75638,132,2424,0.70118,0.83242
308,308,2001,30-45 y.,4th Quintile,Part-time,1.0,79,2424,0.84915,1.13532
309,309,2001,30-45 y.,5th Quintile,Part-time,1.0,79,2424,0.84526,1.14245
310,310,2001,46-65 y.,1st Quintile,Full-time,0.70638,95,2424,0.62012,0.7983
311,311,2001,46-65 y.,1st Quintile,Either,0.29362,40,2424,0.24159,0.35537
312,312,2001,46-65 y.,2nd Quintile,Full-time,1.0,47,2424,0.85001,1.15791
313,313,2001,46-65 y.,3rd Quintile,Full-time,1.0,38,2424,0.79241,1.26176
314,314,2002,17-29 y.,1st Quintile,Full-time,0.66052,241,2354,0.60716,0.72133
315,315,2002,17-29 y.,1st Quintile,Part-time,0.15686,64,2354,0.13461,0.17645
316,316,2002,17-29 y.,1st Quintile,Either,0.18263,68,2354,0.15152,0.21998
317,317,2002,17-29 y.,2nd Quintile,Full-time,0.62182,167,2354,0.55855,0.69652
318,318,2002,17-29 y.,2nd Quintile,Part-time,0.24059,50,2354,0.1905,0.30767
319,319,2002,17-29 y.,2nd Quintile,Either,0.13759,41,2354,0.11082,0.17169
320,320,2002,17-29 y.,3rd Quintile,Full-time,1.0,161,2354,0.88009,1.13389
321,321,2002,17-29 y.,4th Quintile,Full-time,1.0,142,2354,0.82392,1.14855
322,322,2002,17-29 y.,5th Quintile,Full-time,1.0,132,2354,0.86255,1.14487
323,323,2002,30-45 y.,1st Quintile,Full-time,0.46429,163,2354,0.42309,0.50586
324,324,2002,30-45 y.,1st Quintile,Part-time,0.38002,129,2354,0.33207,0.42349
325,325,2002,30-45 y.,1st Quintile,Either,0.15569,62,2354,0.13271,0.18524
326,326,2002,30-45 y.,2nd Quintile,Full-time,0.35266,79,2354,0.30292,0.39843
327,327,2002,30-45 y.,2nd Quintile,Part-time,0.5214,108,2354,0.45377,0.59927
328,328,2002,30-45 y.,2nd Quintile,Either,0.12594,38,2354,0.09685,0.15768
329,329,2002,30-45 y.,3rd Quintile,Full-time,0.28914,54,2354,0.23927,0.34368
330,330,2002,30-45 y.,3rd Quintile,Part-time,0.57706,117,2354,0.50913,0.64406
331,331,2002,30-45 y.,3rd Quintile,Either,0.1338,31,2354,0.10316,0.16221
332,332,2002,30-45 y.,4th Quintile,Full-time,0.29697,36,2354,0.24567,0.35362
333,333,2002,30-45 y.,4th Quintile,Part-time,0.70303,91,2354,0.609,0.80642
334,334,2002,30-45 y.,5th Quintile,Part-time,1.0,89,2354,0.8599,1.17334
335,335,2002,46-65 y.,1st Quintile,Full-time,0.53647,92,2354,0.47191,0.61985
336,336,2002,46-65 y.,1st Quintile,Part-time,0.24047,35,2354,0.19847,0.28881
337,337,2002,46-65 y.,1st Quintile,Either,0.22306,39,2354,0.17608,0.2743
338,338,2002,46-65 y.,2nd Quintile,Full-time,1.0,55,2354,0.82962,1.18259
339,339,2002,46-65 y.,3rd Quintile,Full-time,1.0,32,2354,0.83057,1.18639
340,340,2002,46-65 y.,4th Quintile,Full-time,1.0,38,2354,0.79958,1.22873
341,341,2003,17-29 y.,1st Quintile,Full-time,0.6505,226,2592,0.58612,0.71553
342,342,2003,17-29 y.,1st Quintile,Part-time,0.17089,66,2592,0.14399,0.203
343,343,2003,17-29 y.,1st Quintile,Either,0.17861,70,2592,0.14708,0.20633
344,344,2003,17-29 y.,2nd Quintile,Full-time,0.61026,159,2592,0.53832,0.67431
345,345,2003,17-29 y.,2nd Quintile,Part-time,0.18949,53,2592,0.15053,0.23024
346,346,2003,17-29 y.,2nd Quintile,Either,0.20025,48,2592,0.16861,0.235
347,347,2003,17-29 y.,3rd Quintile,Full-time,0.83261,158,2592,0.72887,0.93877
348,348,2003,17-29 y.,3rd Quintile,Part-time,0.16739,33,2592,0.12926,0.21826
349,349,2003,17-29 y.,4th Quintile,Full-time,0.8319,156,2592,0.72861,0.94589
350,350,2003,17-29 y.,4th Quintile,I'm not sure yet,0.1681,33,2592,0.11663,0.22641
351,351,2003,17-29 y.,5th Quintile,Full-time,0.86062,203,2592,0.74216,0.99311
352,352,2003,17-29 y.,5th Quintile,I'm not sure yet,0.13938,48,2592,0.10584,0.18302
353,353,2003,30-45 y.,1st Quintile,Full-time,0.50729,175,2592,0.45835,0.55901
354,354,2003,30-45 y.,1st Quintile,Part-time,0.27552,93,2592,0.24342,0.31156
355,355,2003,30-45 y.,1st Quintile,Either,0.21719,68,2592,0.18091,0.25401
356,356,2003,30-45 y.,2nd Quintile,Full-time,0.39047,96,2592,0.33662,0.44111
357,357,2003,30-45 y.,2nd Quintile,Part-time,0.49396,103,2592,0.4304,0.55748
358,358,2003,30-45 y.,2nd Quintile,Either,0.11557,35,2592,0.09212,0.14167
359,359,2003,30-45 y.,3rd Quintile,Full-time,0.39249,53,2592,0.31778,0.48195
360,360,2003,30-45 y.,3rd Quintile,Part-time,0.60751,87,2592,0.52706,0.69681
361,361,2003,30-45 y.,4th Quintile,Full-time,0.24782,31,2592,0.16993,0.34683
362,362,2003,30-45 y.,4th Quintile,Part-time,0.75218,89,2592,0.61927,0.86323
363,363,2003,30-45 y.,5th Quintile,Part-time,1.0,90,2592,0.79751,1.20226
364,364,2003,46-65 y.,1st Quintile,Full-time,0.63121,117,2592,0.57642,0.70859
365,365,2003,46-65 y.,1st Quintile,Part-time,0.18118,33,2592,0.14463,0.22107
366,366,2003,46-65 y.,1st Quintile,Either,0.18762,37,2592,0.14308,0.23192
367,367,2003,46-65 y.,2nd Quintile,Full-time,1.0,45,2592,0.85027,1.12851
368,368,2003,46-65 y.,3rd Quintile,Full-time,0.57997,45,2592,0.4855,0.71515
369,369,2003,46-65 y.,3rd Quintile,Part-time,0.42003,34,2592,0.32852,0.53864
370,370,2003,46-65 y.,4th Quintile,Part-time,1.0,32,2592,0.71056,1.38862
371,371,2003,46-65 y.,5th Quintile,Full-time,0.35379,33,2592,0.28071,0.4332
372,372,2003,46-65 y.,5th Quintile,Part-time,0.64621,43,2592,0.49589,0.87849
373,373,2004,17-29 y.,1st Quintile,Full-time,0.60834,249,2800,0.55733,0.66882
374,374,2004,17-29 y.,1st Quintile,Part-time,0.16825,77,2800,0.135,0.20019
375,375,2004,17-29 y.,1st Quintile,Either,0.15916,73,2800,0.13185,0.19187
376,376,2004,17-29 y.,1st Quintile,I'm not sure yet,0.06425,31,2800,0.04722,0.08362
377,377,2004,17-29 y.,2nd Quintile,Full-time,0.7067,191,2800,0.62771,0.80017
378,378,2004,17-29 y.,2nd Quintile,Part-time,0.15944,45,2800,0.11836,0.21621
379,379,2004,17-29 y.,2nd Quintile,Either,0.13386,40,2800,0.10579,0.17214
380,380,2004,17-29 y.,3rd Quintile,Full-time,0.66575,178,2800,0.58937,0.74251
381,381,2004,17-29 y.,3rd Quintile,Either,0.21352,42,2800,0.15885,0.27945
382,382,2004,17-29 y.,3rd Quintile,I'm not sure yet,0.12073,34,2800,0.08982,0.14705
383,383,2004,17-29 y.,4th Quintile,Full-time,0.79086,144,2800,0.64635,0.90926
384,384,2004,17-29 y.,4th Quintile,I'm not sure yet,0.20914,33,2800,0.14201,0.28238
385,385,2004,17-29 y.,5th Quintile,Full-time,0.67029,205,2800,0.58057,0.77417
386,386,2004,17-29 y.,5th Quintile,Part-time,0.14186,39,2800,0.0969,0.19388
387,387,2004,17-29 y.,5th Quintile,Either,0.09101,31,2800,0.06121,0.12306
388,388,2004,17-29 y.,5th Quintile,I'm not sure yet,0.09685,42,2800,0.08069,0.1202
389,389,2004,30-45 y.,1st Quintile,Full-time,0.48503,168,2800,0.43564,0.53831
390,390,2004,30-45 y.,1st Quintile,Part-time,0.26788,94,2800,0.22649,0.31471
391,391,2004,30-45 y.,1st Quintile,Either,0.2471,78,2800,0.20742,0.29072
392,392,2004,30-45 y.,2nd Quintile,Full-time,0.29838,68,2800,0.24677,0.35815
393,393,2004,30-45 y.,2nd Quintile,Part-time,0.44428,93,2800,0.38244,0.52166
394,394,2004,30-45 y.,2nd Quintile,Either,0.25734,48,2800,0.19733,0.32075
395,395,2004,30-45 y.,3rd Quintile,Full-time,0.30995,42,2800,0.24507,0.38285
396,396,2004,30-45 y.,3rd Quintile,Part-time,0.69005,89,2800,0.56545,0.77228
397,397,2004,30-45 y.,4th Quintile,Full-time,0.29377,42,2800,0.18977,0.42515
398,398,2004,30-45 y.,4th Quintile,Part-time,0.70623,88,2800,0.59415,0.80869
399,399,2004,30-45 y.,5th Quintile,Part-time,1.0,85,2800,0.81837,1.207
400,400,2004,46-65 y.,1st Quintile,Full-time,0.60427,121,2800,0.53862,0.69158
401,401,2004,46-65 y.,1st Quintile,Part-time,0.214,42,2800,0.17918,0.25599
402,402,2004,46-65 y.,1st Quintile,Either,0.18174,39,2800,0.14723,0.218
403,403,2004,46-65 y.,2nd Quintile,Full-time,0.72699,65,2800,0.60741,0.8392
404,404,2004,46-65 y.,2nd Quintile,Either,0.27301,32,2800,0.21976,0.33284
405,405,2004,46-65 y.,3rd Quintile,Full-time,0.60685,43,2800,0.49974,0.73012
406,406,2004,46-65 y.,3rd Quintile,Part-time,0.39315,31,2800,0.31063,0.49276
407,407,2004,46-65 y.,4th Quintile,Part-time,1.0,34,2800,0.74824,1.2784
408,408,2004,46-65 y.,5th Quintile,Part-time,1.0,44,2800,0.7781,1.22096
409,409,2005,17-29 y.,1st Quintile,Full-time,0.60653,288,2642,0.55133,0.66118
410,410,2005,17-29 y.,1st Quintile,Part-time,0.11351,60,2642,0.08834,0.14087
411,411,2005,17-29 y.,1st Quintile,Either,0.20529,86,2642,0.16851,0.25162
412,412,2005,17-29 y.,1st Quintile,I'm not sure yet,0.07466,37,2642,0.058,0.09459
413,413,2005,17-29 y.,2nd Quintile,Full-time,0.63958,185,2642,0.56646,0.73885
414,414,2005,17-29 y.,2nd Quintile,Part-time,0.14492,43,2642,0.10382,0.18929
415,415,2005,17-29 y.,2nd Quintile,Either,0.11143,43,2642,0.08233,0.14327
416,416,2005,17-29 y.,2nd Quintile,I'm not sure yet,0.10407,40,2642,0.07707,0.13418
417,417,2005,17-29 y.,3rd Quintile,Full-time,0.82358,161,2642,0.71254,0.96426
418,418,2005,17-29 y.,3rd Quintile,Either,0.17642,39,2642,0.1202,0.23885
419,419,2005,17-29 y.,4th Quintile,Full-time,1.0,151,2642,0.81133,1.16191
420,420,2005,17-29 y.,5th Quintile,Full-time,0.74629,195,2642,0.65445,0.83756
421,421,2005,17-29 y.,5th Quintile,Either,0.11766,34,2642,0.08759,0.15282
422,422,2005,17-29 y.,5th Quintile,I'm not sure yet,0.13606,44,2642,0.10643,0.17009
423,423,2005,30-45 y.,1st Quintile,Full-time,0.42748,148,2642,0.37734,0.47681
424,424,2005,30-45 y.,1st Quintile,Part-time,0.30162,102,2642,0.26176,0.34593
425,425,2005,30-45 y.,1st Quintile,Either,0.2709,85,2642,0.22737,0.31361
426,426,2005,30-45 y.,2nd Quintile,Full-time,0.315,66,2642,0.25643,0.36314
427,427,2005,30-45 y.,2nd Quintile,Part-time,0.46909,90,2642,0.39781,0.55656
428,428,2005,30-45 y.,2nd Quintile,Either,0.21592,35,2642,0.17008,0.25643
429,429,2005,30-45 y.,3rd Quintile,Full-time,0.37812,39,2642,0.28672,0.48482
430,430,2005,30-45 y.,3rd Quintile,Part-time,0.62188,86,2642,0.52344,0.73482
431,431,2005,30-45 y.,4th Quintile,Part-time,1.0,81,2642,0.84635,1.19473
432,432,2005,30-45 y.,5th Quintile,Part-time,1.0,74,2642,0.81097,1.18664
433,433,2005,46-65 y.,1st Quintile,Full-time,0.51007,108,2642,0.44372,0.56516
434,434,2005,46-65 y.,1st Quintile,Part-time,0.18039,34,2642,0.13305,0.22254
435,435,2005,46-65 y.,1st Quintile,Either,0.30954,54,2642,0.25869,0.3906
436,436,2005,46-65 y.,2nd Quintile,Full-time,0.45859,52,2642,0.37752,0.53808
437,437,2005,46-65 y.,2nd Quintile,Part-time,0.24969,32,2642,0.19691,0.30337
438,438,2005,46-65 y.,2nd Quintile,Either,0.29172,35,2642,0.21085,0.39233
439,439,2005,46-65 y.,3rd Quintile,Full-time,1.0,33,2642,0.79998,1.21075
440,440,2005,46-65 y.,4th Quintile,Part-time,1.0,36,2642,0.6987,1.32761
441,441,2005,46-65 y.,5th Quintile,Part-time,1.0,46,2642,0.6931,1.2682
442,442,2006,17-29 y.,1st Quintile,Full-time,0.61145,220,2057,0.54015,0.67877
443,443,2006,17-29 y.,1st Quintile,Part-time,0.19865,65,2057,0.16045,0.23631
444,444,2006,17-29 y.,1st Quintile,Either,0.1899,77,2057,0.15728,0.22996
445,445,2006,17-29 y.,2nd Quintile,Full-time,0.50409,112,2057,0.41816,0.57225
446,446,2006,17-29 y.,2nd Quintile,Part-time,0.29446,44,2057,0.22865,0.36095
447,447,2006,17-29 y.,2nd Quintile,Either,0.20145,35,2057,0.15354,0.26844
448,448,2006,17-29 y.,3rd Quintile,Full-time,1.0,116,2057,0.8554,1.15921
449,449,2006,17-29 y.,4th Quintile,Full-time,1.0,143,2057,0.84097,1.16743
450,450,2006,17-29 y.,5th Quintile,Full-time,1.0,166,2057,0.85552,1.18337
451,451,2006,30-45 y.,1st Quintile,Full-time,0.49038,138,2057,0.4332,0.55111
452,452,2006,30-45 y.,1st Quintile,Part-time,0.28062,94,2057,0.23891,0.32587
453,453,2006,30-45 y.,1st Quintile,Either,0.229,76,2057,0.18669,0.27207
454,454,2006,30-45 y.,2nd Quintile,Full-time,0.32306,57,2057,0.25426,0.39759
455,455,2006,30-45 y.,2nd Quintile,Part-time,0.50612,89,2057,0.42625,0.59736
456,456,2006,30-45 y.,2nd Quintile,Either,0.17082,31,2057,0.12042,0.22677
457,457,2006,30-45 y.,3rd Quintile,Full-time,0.25893,35,2057,0.19712,0.32651
458,458,2006,30-45 y.,3rd Quintile,Part-time,0.74107,108,2057,0.60885,0.87183
459,459,2006,30-45 y.,4th Quintile,Part-time,1.0,82,2057,0.83043,1.17779
460,460,2006,30-45 y.,5th Quintile,Part-time,1.0,65,2057,0.75969,1.27245
461,461,2006,46-65 y.,1st Quintile,Full-time,0.49425,109,2057,0.43404,0.56213
462,462,2006,46-65 y.,1st Quintile,Part-time,0.18535,38,2057,0.14675,0.22215
463,463,2006,46-65 y.,1st Quintile,Either,0.3204,72,2057,0.26895,0.38809
464,464,2006,46-65 y.,2nd Quintile,Full-time,1.0,37,2057,0.76767,1.23717
465,465,2006,46-65 y.,5th Quintile,Part-time,1.0,48,2057,0.6954,1.35422
466,466,2007,17-29 y.,1st Quintile,Full-time,0.56039,192,2004,0.49069,0.61724
467,467,2007,17-29 y.,1st Quintile,Part-time,0.1855,66,2004,0.14495,0.22718
468,468,2007,17-29 y.,1st Quintile,Either,0.25411,96,2004,0.21165,0.29612
469,469,2007,17-29 y.,2nd Quintile,Full-time,0.58341,141,2004,0.49968,0.66513
470,470,2007,17-29 y.,2nd Quintile,Part-time,0.21503,40,2004,0.15908,0.27284
471,471,2007,17-29 y.,2nd Quintile,Either,0.20156,46,2004,0.14629,0.26162
472,472,2007,17-29 y.,3rd Quintile,Full-time,0.76454,115,2004,0.64597,0.88978
473,473,2007,17-29 y.,3rd Quintile,Part-time,0.23546,34,2004,0.17871,0.29518
474,474,2007,17-29 y.,4th Quintile,Full-time,1.0,137,2004,0.86389,1.12943
475,475,2007,17-29 y.,5th Quintile,Full-time,0.87129,158,2004,0.73027,1.03938
476,476,2007,17-29 y.,5th Quintile,I'm not sure yet,0.12871,33,2004,0.09133,0.17334
477,477,2007,30-45 y.,1st Quintile,Full-time,0.4232,120,2004,0.37057,0.4758
478,478,2007,30-45 y.,1st Quintile,Part-time,0.29127,93,2004,0.24638,0.34571
479,479,2007,30-45 y.,1st Quintile,Either,0.28553,70,2004,0.2293,0.34229
480,480,2007,30-45 y.,2nd Quintile,Full-time,0.37609,51,2004,0.29131,0.48078
481,481,2007,30-45 y.,2nd Quintile,Part-time,0.62391,88,2004,0.53082,0.73003
482,482,2007,30-45 y.,3rd Quintile,Part-time,1.0,79,2004,0.79862,1.19295
483,483,2007,30-45 y.,4th Quintile,Part-time,1.0,72,2004,0.79394,1.191
484,484,2007,30-45 y.,5th Quintile,Part-time,1.0,52,2004,0.74915,1.2761
485,485,2007,46-65 y.,1st Quintile,Full-time,0.40593,92,2004,0.35157,0.47041
486,486,2007,46-65 y.,1st Quintile,Part-time,0.19434,35,2004,0.1587,0.24005
487,487,2007,46-65 y.,1st Quintile,Either,0.39973,82,2004,0.33239,0.46033
488,488,2007,46-65 y.,2nd Quintile,Full-time,1.0,34,2004,0.79581,1.20697
489,489,2007,46-65 y.,3rd Quintile,Part-time,1.0,32,2004,0.73769,1.26006
490,490,2007,46-65 y.,5th Quintile,Part-time,1.0,46,2004,0.73543,1.33771
491,491,2008,17-29 y.,1st Quintile,Full-time,0.66397,222,1651,0.59852,0.74372
492,492,2008,17-29 y.,1st Quintile,Part-time,0.14813,56,1651,0.11463,0.18429
493,493,2008,17-29 y.,1st Quintile,Either,0.1879,67,1651,0.14577,0.23464
494,494,2008,17-29 y.,2nd Quintile,Full-time,0.73828,103,1651,0.62104,0.87124
495,495,2008,17-29 y.,2nd Quintile,Part-time,0.26172,35,1651,0.19047,0.32862
496,496,2008,17-29 y.,3rd Quintile,Full-time,0.80462,127,1651,0.67422,0.93296
497,497,2008,17-29 y.,3rd Quintile,Either,0.19538,35,1651,0.14531,0.27042
498,498,2008,17-29 y.,4th Quintile,Full-time,1.0,118,1651,0.86206,1.20432
499,499,2008,17-29 y.,5th Quintile,Full-time,1.0,132,1651,0.86333,1.18294
500,500,2008,30-45 y.,1st Quintile,Full-time,0.35384,88,1651,0.29924,0.41245
501,501,2008,30-45 y.,1st Quintile,Part-time,0.34634,87,1651,0.29391,0.40703
502,502,2008,30-45 y.,1st Quintile,Either,0.29983,60,1651,0.24317,0.36808
503,503,2008,30-45 y.,2nd Quintile,Full-time,0.4397,40,1651,0.33892,0.57606
504,504,2008,30-45 y.,2nd Quintile,Part-time,0.5603,61,1651,0.45962,0.68166
505,505,2008,30-45 y.,3rd Quintile,Part-time,1.0,63,1651,0.82033,1.23884
506,506,2008,30-45 y.,4th Quintile,Part-time,1.0,75,1651,0.81432,1.23199
507,507,2008,30-45 y.,5th Quintile,Part-time,1.0,47,1651,0.74087,1.25396
508,508,2008,46-65 y.,1st Quintile,Full-time,0.41984,89,1651,0.35713,0.5007
509,509,2008,46-65 y.,1st Quintile,Part-time,0.21361,40,1651,0.15772,0.2701
510,510,2008,46-65 y.,1st Quintile,Either,0.36655,67,1651,0.30474,0.436
511,511,2008,46-65 y.,5th Quintile,Part-time,1.0,39,1651,0.75677,1.30917
512,512,2009,17-29 y.,1st Quintile,Full-time,0.57269,184,1494,0.5004,0.64049
513,513,2009,17-29 y.,1st Quintile,Part-time,0.16323,52,1494,0.12083,0.20703
514,514,2009,17-29 y.,1st Quintile,Either,0.26408,61,1494,0.2047,0.32599
515,515,2009,17-29 y.,2nd Quintile,Full-time,0.67575,113,1494,0.56679,0.80541
516,516,2009,17-29 y.,2nd Quintile,Either,0.32425,41,1494,0.24235,0.41821
517,517,2009,17-29 y.,3rd Quintile,Full-time,1.0,110,1494,0.84239,1.20395
518,518,2009,17-29 y.,4th Quintile,Full-time,1.0,103,1494,0.80715,1.15724
519,519,2009,17-29 y.,5th Quintile,Full-time,1.0,120,1494,0.82761,1.22908
520,520,2009,30-45 y.,1st Quintile,Full-time,0.3979,83,1494,0.31399,0.47132
521,521,2009,30-45 y.,1st Quintile,Part-time,0.34503,72,1494,0.28113,0.40403
522,522,2009,30-45 y.,1st Quintile,Either,0.25707,55,1494,0.20243,0.31268
523,523,2009,30-45 y.,2nd Quintile,Full-time,0.43118,37,1494,0.29887,0.57226
524,524,2009,30-45 y.,2nd Quintile,Part-time,0.56882,59,1494,0.45881,0.70464
525,525,2009,30-45 y.,3rd Quintile,Part-time,1.0,66,1494,0.77731,1.25513
526,526,2009,30-45 y.,4th Quintile,Part-time,1.0,48,1494,0.78323,1.26135
527,527,2009,30-45 y.,5th Quintile,Part-time,1.0,44,1494,0.73968,1.30111
528,528,2009,46-65 y.,1st Quintile,Full-time,0.50677,88,1494,0.4059,0.59867
529,529,2009,46-65 y.,1st Quintile,Part-time,0.16559,37,1494,0.12047,0.20419
530,530,2009,46-65 y.,1st Quintile,Either,0.32764,55,1494,0.25773,0.417
531,531,2009,46-65 y.,2nd Quintile,Full-time,1.0,31,1494,0.66754,1.4376
532,532,2009,46-65 y.,5th Quintile,Part-time,1.0,35,1494,0.73099,1.2892
533,533,2010,17-29 y.,1st Quintile,Full-time,0.70836,168,1335,0.5993,0.82792
534,534,2010,17-29 y.,1st Quintile,Part-time,0.1485,43,1335,0.09451,0.2141
535,535,2010,17-29 y.,1st Quintile,Either,0.14314,49,1335,0.10085,0.18924
536,536,2010,17-29 y.,2nd Quintile,Full-time,1.0,93,1335,0.78397,1.23555
537,537,2010,17-29 y.,3rd Quintile,Full-time,1.0,102,1335,0.7931,1.2414
538,538,2010,17-29 y.,4th Quintile,Full-time,1.0,93,1335,0.80785,1.26944
539,539,2010,17-29 y.,5th Quintile,Full-time,1.0,111,1335,0.83031,1.17482
540,540,2010,30-45 y.,1st Quintile,Full-time,0.44143,69,1335,0.28084,0.59936
541,541,2010,30-45 y.,1st Quintile,Part-time,0.22564,77,1335,0.15343,0.29454
542,542,2010,30-45 y.,1st Quintile,Either,0.33293,52,1335,0.2113,0.47599
543,543,2010,30-45 y.,2nd Quintile,Full-time,0.62915,38,1335,0.38879,0.84531
544,544,2010,30-45 y.,2nd Quintile,Part-time,0.37085,64,1335,0.23309,0.56427
545,545,2010,30-45 y.,3rd Quintile,Part-time,1.0,43,1335,0.51921,1.60346
546,546,2010,30-45 y.,4th Quintile,Part-time,1.0,49,1335,0.69613,1.36098
547,547,2010,30-45 y.,5th Quintile,Part-time,1.0,47,1335,0.70889,1.3824
548,548,2010,46-65 y.,1st Quintile,Full-time,0.5525,86,1335,0.46426,0.62611
549,549,2010,46-65 y.,1st Quintile,Part-time,0.13097,32,1335,0.09448,0.17332
550,550,2010,46-65 y.,1st Quintile,Either,0.31653,57,1335,0.23759,0.40132
551,551,2010,46-65 y.,2nd Quintile,Full-time,1.0,31,1335,0.68169,1.37178
552,552,2010,46-65 y.,5th Quintile,Part-time,1.0,31,1335,0.65362,1.41394
553,553,2011,17-29 y.,1st Quintile,Full-time,0.62547,277,2709,0.51874,0.71459
554,554,2011,17-29 y.,1st Quintile,Part-time,0.20149,161,2709,0.15047,0.25685
555,555,2011,17-29 y.,1st Quintile,Either,0.17304,96,2709,0.14143,0.21017
556,556,2011,17-29 y.,2nd Quintile,Full-time,0.6436,128,2709,0.52249,0.78948
557,557,2011,17-29 y.,2nd Quintile,Part-time,0.22027,77,2709,0.15463,0.3029
558,558,2011,17-29 y.,2nd Quintile,Either,0.13613,36,2709,0.0841,0.2235
559,559,2011,17-29 y.,3rd Quintile,Full-time,1.0,112,2709,0.82098,1.24132
560,560,2011,17-29 y.,4th Quintile,Full-time,1.0,89,2709,0.83104,1.22419
561,561,2011,17-29 y.,5th Quintile,Full-time,1.0,96,2709,0.81281,1.21977
562,562,2011,30-45 y.,1st Quintile,Full-time,0.44036,195,2709,0.3288,0.55336
563,563,2011,30-45 y.,1st Quintile,Part-time,0.41603,296,2709,0.36493,0.49185
564,564,2011,30-45 y.,1st Quintile,Either,0.14361,88,2709,0.10718,0.18176
565,565,2011,30-45 y.,2nd Quintile,Full-time,0.28101,69,2709,0.20294,0.38404
566,566,2011,30-45 y.,2nd Quintile,Part-time,0.58555,203,2709,0.43893,0.7487
567,567,2011,30-45 y.,2nd Quintile,Either,0.13344,35,2709,0.08766,0.19039
568,568,2011,30-45 y.,3rd Quintile,Full-time,0.35827,33,2709,0.18793,0.50355
569,569,2011,30-45 y.,3rd Quintile,Part-time,0.64173,162,2709,0.47903,0.84922
570,570,2011,30-45 y.,4th Quintile,Part-time,1.0,133,2709,0.805,1.23983
571,571,2011,30-45 y.,5th Quintile,Part-time,1.0,87,2709,0.76967,1.23459
572,572,2011,46-65 y.,1st Quintile,Full-time,0.56432,118,2709,0.46953,0.66392
573,573,2011,46-65 y.,1st Quintile,Part-time,0.2023,78,2709,0.16032,0.26458
574,574,2011,46-65 y.,1st Quintile,Either,0.23338,63,2709,0.17794,0.31175
575,575,2011,46-65 y.,2nd Quintile,Part-time,1.0,41,2709,0.63144,1.4568
576,576,2011,46-65 y.,5th Quintile,Part-time,1.0,36,2709,0.61684,1.3899
577,577,2012,17-29 y.,1st Quintile,Full-time,0.66495,361,3080,0.57426,0.75128
578,578,2012,17-29 y.,1st Quintile,Part-time,0.1584,142,3080,0.12284,0.19302
579,579,2012,17-29 y.,1st Quintile,Either,0.17665,83,3080,0.11796,0.23643
580,580,2012,17-29 y.,2nd Quintile,Full-time,0.79246,168,3080,0.62953,0.96805
581,581,2012,17-29 y.,2nd Quintile,Part-time,0.20754,56,3080,0.1342,0.30374
582,582,2012,17-29 y.,3rd Quintile,Full-time,1.0,125,3080,0.83277,1.17293
583,583,2012,17-29 y.,4th Quintile,Full-time,1.0,103,3080,0.79891,1.2214
584,584,2012,17-29 y.,5th Quintile,Full-time,1.0,110,3080,0.83249,1.19171
585,585,2012,30-45 y.,1st Quintile,Full-time,0.40273,201,3080,0.34121,0.48328
586,586,2012,30-45 y.,1st Quintile,Part-time,0.39041,355,3080,0.33927,0.44489
587,587,2012,30-45 y.,1st Quintile,Either,0.20687,119,3080,0.15851,0.25998
588,588,2012,30-45 y.,2nd Quintile,Full-time,0.28877,56,3080,0.19234,0.39403
589,589,2012,30-45 y.,2nd Quintile,Part-time,0.55412,198,3080,0.45814,0.66024
590,590,2012,30-45 y.,2nd Quintile,Either,0.15711,32,3080,0.0947,0.2254
591,591,2012,30-45 y.,3rd Quintile,Part-time,1.0,153,3080,0.7887,1.23709
592,592,2012,30-45 y.,4th Quintile,Part-time,1.0,113,3080,0.80171,1.22906
593,593,2012,30-45 y.,5th Quintile,Part-time,1.0,97,3080,0.72937,1.27007
594,594,2012,46-65 y.,1st Quintile,Full-time,0.45498,141,3080,0.38972,0.54089
595,595,2012,46-65 y.,1st Quintile,Part-time,0.28794,125,3080,0.23812,0.35218
596,596,2012,46-65 y.,1st Quintile,Either,0.25708,79,3080,0.19661,0.3287
597,597,2012,46-65 y.,2nd Quintile,Full-time,0.5606,40,3080,0.41596,0.72379
598,598,2012,46-65 y.,2nd Quintile,Part-time,0.4394,43,3080,0.32494,0.58397
599,599,2012,46-65 y.,3rd Quintile,Full-time,0.41935,32,3080,0.31009,0.55375
600,600,2012,46-65 y.,3rd Quintile,Part-time,0.58065,57,3080,0.3941,0.74452
601,601,2012,46-65 y.,4th Quintile,Part-time,1.0,38,3080,0.69547,1.33032
602,602,2012,46-65 y.,5th Quintile,Part-time,1.0,53,3080,0.77146,1.28522
603,603,2013,17-29 y.,1st Quintile,Full-time,0.57022,308,2938,0.49156,0.6498
604,604,2013,17-29 y.,1st Quintile,Part-time,0.20319,127,2938,0.15395,0.25636
605,605,2013,17-29 y.,1st Quintile,Either,0.17588,92,2938,0.12858,0.23926
