"year","alter_gr","sex","mean","median","n","lower_confidence","upper_confidence"
"2016","16-34 J.","männlich","7.97","7.5","2508","7.9","8.04"
"2016","16-34 J.","weiblich","8.01","7.5","2979","7.95","8.07"
"2016","35-65 J.","männlich","7.72","7.5","6150","7.67","7.77"
"2016","35-65 J.","weiblich","7.78","7.5","7634","7.74","7.82"
"2016","66 und älter","männlich","8.02","7.5","2257","7.95","8.09"
"2016","66 und älter","weiblich","7.79","7.5","2348","7.72","7.86"
"2017","16-34 J.","männlich","7.94","7.5","2835","7.87","8.01"
"2017","16-34 J.","weiblich","8.07","7.5","3189","8.01","8.13"
"2017","35-65 J.","männlich","7.75","7.5","6815","7.71","7.79"
"2017","35-65 J.","weiblich","7.74","7.5","8432","7.7","7.78"
"2017","66 und älter","männlich","7.99","7.5","2398","7.92","8.06"
"2017","66 und älter","weiblich","7.84","7.5","2451","7.77","7.91"
"2018","16-34 J.","männlich","7.96","7.5","2758","7.89","8.03"
"2018","16-34 J.","weiblich","7.97","7.5","3111","7.9","8.04"
"2018","35-65 J.","männlich","7.73","7.5","6471","7.68","7.78"
"2018","35-65 J.","weiblich","7.75","7.5","8063","7.71","7.79"
"2018","66 und älter","männlich","7.99","7.5","2397","7.92","8.06"
"2018","66 und älter","weiblich","7.87","7.5","2490","7.8","7.94"
"2019","16-34 J.","männlich","8.05","7.5","2540","7.98","8.12"
"2019","16-34 J.","weiblich","8.06","7.5","2808","7.99","8.13"
"2019","35-65 J.","männlich","7.82","7.5","7023","7.78","7.86"
"2019","35-65 J.","weiblich","7.8","7.5","7986","7.76","7.84"
"2019","66 und älter","männlich","7.92","7.5","2584","7.85","7.99"
"2019","66 und älter","weiblich","7.8","7.5","2520","7.73","7.87"
"2020","16-34 J.","männlich","7.79","7.5","3014","7.72","7.86"
"2020","16-34 J.","weiblich","7.94","7.5","3126","7.87","8.01"
"2020","35-65 J.","männlich","7.72","7.5","6637","7.67","7.77"
"2020","35-65 J.","weiblich","7.65","7.5","7693","7.61","7.69"
"2020","66 und älter","männlich","7.97","7.5","2407","7.9","8.04"
"2020","66 und älter","weiblich","7.76","7.5","2421","7.68","7.84"
