year,bula_h,quintil_oecd_hh,hgeqpsol,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2015,Saxony-Anhalt,5th Quintile,No,0.87281,42,42,0.77082,0.97480
2015,Thuringa,1st Quintile,No,0.90304,155,155,0.85631,0.94978
2015,Thuringa,2nd Quintile,No,0.91882,159,159,0.87624,0.96141
2015,Thuringa,3rd Quintile,No,0.86699,96,96,0.79870,0.93528
2015,Thuringa,4th Quintile,No,0.97858,71,71,0.94466,1.01250
2015,Thuringa,5th Quintile,No,0.80273,54,54,0.69560,0.90987
2016,Schleswig-Holstein,1st Quintile,No,0.95358,123,123,0.91624,0.99091
2016,Schleswig-Holstein,2nd Quintile,No,0.95928,101,101,0.92055,0.99802
2016,Schleswig-Holstein,3rd Quintile,No,0.91926,86,86,0.86134,0.97718
2016,Schleswig-Holstein,4th Quintile,No,0.92569,83,83,0.86892,0.98246
2016,Schleswig-Holstein,5th Quintile,No,0.82155,70,70,0.73120,0.91189
2016,Hamburg,2nd Quintile,No,0.99557,52,52,0.97734,1.01380
2016,Hamburg,4th Quintile,No,0.90887,55,55,0.83211,0.98563
2016,Hamburg,5th Quintile,No,0.90764,61,61,0.83437,0.98090
2016,Lower Saxony,1st Quintile,No,0.98659,302,302,0.97360,0.99959
2016,Lower Saxony,2nd Quintile,No,0.96361,232,232,0.93947,0.98776
2016,Lower Saxony,3rd Quintile,No,0.92938,220,220,0.89545,0.96331
2016,Lower Saxony,4th Quintile,Yes,0.08132,43,277,0.04908,0.11357
2016,Lower Saxony,4th Quintile,No,0.91868,234,277,0.88643,0.95092
2016,Lower Saxony,5th Quintile,Yes,0.12486,40,271,0.08543,0.16429
2016,Lower Saxony,5th Quintile,No,0.87514,231,271,0.83571,0.91457
2016,North Rhine-Westphalia,1st Quintile,No,0.98769,671,671,0.97934,0.99604
2016,North Rhine-Westphalia,2nd Quintile,No,0.96758,546,546,0.95272,0.98245
2016,North Rhine-Westphalia,3rd Quintile,Yes,0.03468,32,522,0.01897,0.05039
2016,North Rhine-Westphalia,3rd Quintile,No,0.96532,490,522,0.94961,0.98103
2016,North Rhine-Westphalia,4th Quintile,Yes,0.05200,50,542,0.03329,0.07072
2016,North Rhine-Westphalia,4th Quintile,No,0.94800,492,542,0.92928,0.96671
2016,North Rhine-Westphalia,5th Quintile,Yes,0.10871,71,582,0.08340,0.13402
2016,North Rhine-Westphalia,5th Quintile,No,0.89129,511,582,0.86598,0.91660
2016,Hesse,1st Quintile,No,0.98795,193,193,0.97251,1.00338
2016,Hesse,2nd Quintile,No,0.95508,177,177,0.92448,0.98568
2016,Hesse,3rd Quintile,No,0.90373,147,147,0.85588,0.95157
2016,Hesse,4th Quintile,No,0.91955,157,157,0.87686,0.96223
2016,Hesse,5th Quintile,Yes,0.13858,39,253,0.09592,0.18123
2016,Hesse,5th Quintile,No,0.86142,214,253,0.81877,0.90408
2016,"Rhineland-Palatinate, Saarland",1st Quintile,No,0.94307,186,186,0.90968,0.97646
2016,"Rhineland-Palatinate, Saarland",2nd Quintile,No,0.92498,179,179,0.88628,0.96368
2016,"Rhineland-Palatinate, Saarland",3rd Quintile,No,0.89705,141,141,0.84671,0.94739
2016,"Rhineland-Palatinate, Saarland",4th Quintile,No,0.89348,129,129,0.84004,0.94693
2016,"Rhineland-Palatinate, Saarland",5th Quintile,No,0.82498,132,132,0.75991,0.89005
2016,Baden-Wuerttemberg,1st Quintile,No,0.96191,211,211,0.93603,0.98780
2016,Baden-Wuerttemberg,2nd Quintile,Yes,0.10965,32,300,0.07423,0.14506
2016,Baden-Wuerttemberg,2nd Quintile,No,0.89035,268,300,0.85494,0.92577
2016,Baden-Wuerttemberg,3rd Quintile,Yes,0.14708,50,331,0.10887,0.18529
2016,Baden-Wuerttemberg,3rd Quintile,No,0.85292,281,331,0.81471,0.89113
2016,Baden-Wuerttemberg,4th Quintile,Yes,0.16010,74,356,0.12195,0.19824
2016,Baden-Wuerttemberg,4th Quintile,No,0.83990,282,356,0.80176,0.87805
2016,Baden-Wuerttemberg,5th Quintile,Yes,0.24719,104,413,0.20554,0.28885
2016,Baden-Wuerttemberg,5th Quintile,No,0.75281,309,413,0.71115,0.79446
2016,Bavaria,1st Quintile,No,0.94228,346,346,0.91767,0.96689
2016,Bavaria,2nd Quintile,Yes,0.08770,50,495,0.06276,0.11264
2016,Bavaria,2nd Quintile,No,0.91230,445,495,0.88736,0.93724
2016,Bavaria,3rd Quintile,Yes,0.16750,90,446,0.13280,0.20219
2016,Bavaria,3rd Quintile,No,0.83250,356,446,0.79781,0.86720
2016,Bavaria,4th Quintile,Yes,0.13729,88,467,0.10604,0.16854
2016,Bavaria,4th Quintile,No,0.86271,379,467,0.83146,0.89396
2016,Bavaria,5th Quintile,Yes,0.20499,130,522,0.17033,0.23966
2016,Bavaria,5th Quintile,No,0.79501,392,522,0.76034,0.82967
2016,Berlin,1st Quintile,No,0.98859,150,150,0.97154,1.00564
2016,Berlin,2nd Quintile,No,0.95597,110,110,0.91745,0.99448
2016,Berlin,4th Quintile,No,0.99170,121,121,0.97546,1.00793
2016,Berlin,5th Quintile,No,0.97140,101,101,0.93873,1.00407
2016,Brandenburg,1st Quintile,No,0.96342,131,131,0.93116,0.99569
2016,Brandenburg,2nd Quintile,No,0.91454,136,136,0.86738,0.96170
2016,Brandenburg,3rd Quintile,No,0.95412,118,118,0.91621,0.99203
2016,Brandenburg,4th Quintile,No,0.80699,67,67,0.71177,0.90220
2016,Brandenburg,5th Quintile,No,0.80828,55,55,0.70328,0.91327
2016,Mecklenburg-Western Pomerania,1st Quintile,No,0.99499,100,100,0.98109,1.00890
2016,Mecklenburg-Western Pomerania,2nd Quintile,No,0.95922,77,77,0.91475,1.00369
2016,Mecklenburg-Western Pomerania,3rd Quintile,No,0.87572,64,64,0.79425,0.95718
2016,Mecklenburg-Western Pomerania,4th Quintile,No,0.74896,32,32,0.59631,0.90160
2016,Saxony,1st Quintile,No,0.92001,204,204,0.88269,0.95733
2016,Saxony,2nd Quintile,No,0.93643,222,222,0.90427,0.96860
2016,Saxony,3rd Quintile,No,0.87005,189,189,0.82198,0.91811
2016,Saxony,4th Quintile,No,0.91811,117,117,0.86821,0.96801
2016,Saxony,5th Quintile,No,0.79789,68,68,0.70173,0.89405
2016,Saxony-Anhalt,1st Quintile,No,0.99901,158,158,0.99410,1.00393
2016,Saxony-Anhalt,2nd Quintile,No,0.95681,129,129,0.92159,0.99202
2016,Saxony-Anhalt,3rd Quintile,No,0.91234,92,92,0.85423,0.97044
2016,Saxony-Anhalt,4th Quintile,No,0.84175,63,63,0.75091,0.93260
2016,Saxony-Anhalt,5th Quintile,No,0.92265,39,39,0.83771,1.00759
2016,Thuringa,1st Quintile,No,0.95249,136,136,0.91660,0.98837
2016,Thuringa,2nd Quintile,No,0.96962,137,137,0.94078,0.99847
2016,Thuringa,3rd Quintile,No,0.88011,100,100,0.81612,0.94410
2016,Thuringa,4th Quintile,No,0.92241,81,81,0.86379,0.98104
2016,Thuringa,5th Quintile,No,0.83994,50,50,0.73728,0.94261
2017,Schleswig-Holstein,1st Quintile,No,0.95095,127,127,0.91324,0.98866
2017,Schleswig-Holstein,2nd Quintile,No,0.94240,110,110,0.89866,0.98614
2017,Schleswig-Holstein,3rd Quintile,No,0.90959,97,97,0.85223,0.96696
2017,Schleswig-Holstein,4th Quintile,No,0.89432,98,98,0.83314,0.95550
2017,Schleswig-Holstein,5th Quintile,No,0.83208,79,79,0.74912,0.91503
2017,Hamburg,2nd Quintile,No,0.98256,51,51,0.94627,1.01884
2017,Hamburg,4th Quintile,No,0.91746,59,59,0.84664,0.98828
2017,Hamburg,5th Quintile,No,0.96025,73,73,0.91512,1.00538
2017,Lower Saxony,1st Quintile,No,0.96456,322,322,0.94434,0.98479
2017,Lower Saxony,2nd Quintile,No,0.95620,273,273,0.93188,0.98052
2017,Lower Saxony,3rd Quintile,Yes,0.08505,40,303,0.05359,0.11652
2017,Lower Saxony,3rd Quintile,No,0.91495,263,303,0.88348,0.94641
2017,Lower Saxony,4th Quintile,Yes,0.08330,42,307,0.05234,0.11426
2017,Lower Saxony,4th Quintile,No,0.91670,265,307,0.88574,0.94766
2017,Lower Saxony,5th Quintile,Yes,0.14037,51,299,0.10093,0.17981
2017,Lower Saxony,5th Quintile,No,0.85963,248,299,0.82019,0.89907
2017,North Rhine-Westphalia,1st Quintile,No,0.98302,680,680,0.97330,0.99274
2017,North Rhine-Westphalia,2nd Quintile,No,0.97517,574,574,0.96243,0.98791
2017,North Rhine-Westphalia,3rd Quintile,Yes,0.06281,53,600,0.04338,0.08224
2017,North Rhine-Westphalia,3rd Quintile,No,0.93719,547,600,0.91776,0.95662
2017,North Rhine-Westphalia,4th Quintile,Yes,0.07387,71,627,0.05338,0.09436
2017,North Rhine-Westphalia,4th Quintile,No,0.92613,556,627,0.90564,0.94662
2017,North Rhine-Westphalia,5th Quintile,Yes,0.11780,88,667,0.09332,0.14229
2017,North Rhine-Westphalia,5th Quintile,No,0.88220,579,667,0.85771,0.90668
2017,Hesse,1st Quintile,No,0.97638,201,201,0.95533,0.99742
2017,Hesse,2nd Quintile,No,0.97008,158,158,0.94342,0.99673
2017,Hesse,3rd Quintile,No,0.92054,181,181,0.88103,0.96005
2017,Hesse,4th Quintile,No,0.89953,187,187,0.85632,0.94273
2017,Hesse,5th Quintile,Yes,0.14275,45,260,0.10015,0.18535
2017,Hesse,5th Quintile,No,0.85725,215,260,0.81465,0.89985
2017,"Rhineland-Palatinate, Saarland",1st Quintile,No,0.98374,171,171,0.96473,1.00275
2017,"Rhineland-Palatinate, Saarland",2nd Quintile,No,0.95508,190,190,0.92555,0.98461
2017,"Rhineland-Palatinate, Saarland",3rd Quintile,No,0.84690,147,147,0.78849,0.90531
2017,"Rhineland-Palatinate, Saarland",4th Quintile,No,0.90219,145,145,0.85367,0.95071
2017,"Rhineland-Palatinate, Saarland",5th Quintile,No,0.86982,137,137,0.81326,0.92637
2017,Baden-Wuerttemberg,1st Quintile,No,0.94090,204,204,0.90846,0.97334
2017,Baden-Wuerttemberg,2nd Quintile,No,0.89126,262,262,0.85349,0.92903
2017,Baden-Wuerttemberg,3rd Quintile,Yes,0.14734,53,338,0.10949,0.18518
2017,Baden-Wuerttemberg,3rd Quintile,No,0.85266,285,338,0.81482,0.89051
2017,Baden-Wuerttemberg,4th Quintile,Yes,0.18152,92,413,0.14430,0.21874
2017,Baden-Wuerttemberg,4th Quintile,No,0.81848,321,413,0.78126,0.85570
2017,Baden-Wuerttemberg,5th Quintile,Yes,0.22675,108,465,0.18865,0.26485
2017,Baden-Wuerttemberg,5th Quintile,No,0.77325,357,465,0.73515,0.81135
2017,Bavaria,1st Quintile,No,0.94796,358,358,0.92492,0.97100
2017,Bavaria,2nd Quintile,Yes,0.11555,57,504,0.08761,0.14349
2017,Bavaria,2nd Quintile,No,0.88445,447,504,0.85651,0.91239
2017,Bavaria,3rd Quintile,Yes,0.12060,86,510,0.09231,0.14889
2017,Bavaria,3rd Quintile,No,0.87940,424,510,0.85111,0.90769
2017,Bavaria,4th Quintile,Yes,0.20303,126,523,0.16852,0.23754
2017,Bavaria,4th Quintile,No,0.79697,397,523,0.76246,0.83148
2017,Bavaria,5th Quintile,Yes,0.21070,150,585,0.17763,0.24378
2017,Bavaria,5th Quintile,No,0.78930,435,585,0.75622,0.82237
2017,Berlin,1st Quintile,No,0.99794,168,168,0.99107,1.00481
2017,Berlin,2nd Quintile,No,0.97508,140,140,0.94916,1.00099
2017,Berlin,3rd Quintile,No,0.98532,110,110,0.96275,1.00790
2017,Berlin,4th Quintile,No,0.98903,113,113,0.96974,1.00832
2017,Berlin,5th Quintile,No,0.95183,111,111,0.91181,0.99185
2017,Brandenburg,1st Quintile,No,0.95202,147,147,0.91736,0.98669
2017,Brandenburg,2nd Quintile,No,0.91390,145,145,0.86808,0.95971
2017,Brandenburg,3rd Quintile,No,0.91020,130,130,0.86086,0.95953
2017,Brandenburg,4th Quintile,No,0.93400,80,80,0.87925,0.98875
2017,Brandenburg,5th Quintile,No,0.76835,59,59,0.65978,0.87693
2017,Mecklenburg-Western Pomerania,1st Quintile,No,0.95528,108,108,0.91611,0.99444
2017,Mecklenburg-Western Pomerania,2nd Quintile,No,0.98734,89,89,0.96399,1.01070
2017,Mecklenburg-Western Pomerania,3rd Quintile,No,0.84216,68,68,0.75486,0.92947
2017,Mecklenburg-Western Pomerania,4th Quintile,No,0.92400,39,39,0.83974,1.00826
2017,Mecklenburg-Western Pomerania,5th Quintile,No,0.85472,33,33,0.73262,0.97681
2017,Saxony,1st Quintile,No,0.97373,230,230,0.95302,0.99445
2017,Saxony,2nd Quintile,No,0.88025,247,247,0.83968,0.92082
2017,Saxony,3rd Quintile,No,0.88615,197,197,0.84168,0.93062
2017,Saxony,4th Quintile,No,0.93616,149,149,0.89677,0.97555
2017,Saxony,5th Quintile,No,0.71609,79,79,0.61603,0.81616
2017,Saxony-Anhalt,1st Quintile,No,0.94109,165,165,0.90505,0.97713
2017,Saxony-Anhalt,2nd Quintile,No,0.93388,138,138,0.89227,0.97549
2017,Saxony-Anhalt,3rd Quintile,No,0.83720,90,90,0.76050,0.91390
2017,Saxony-Anhalt,4th Quintile,No,0.92759,77,77,0.86932,0.98586
2017,Saxony-Anhalt,5th Quintile,No,0.93074,57,57,0.86424,0.99724
2017,Thuringa,1st Quintile,No,0.88869,129,129,0.83420,0.94318
2017,Thuringa,2nd Quintile,No,0.94104,164,164,0.90488,0.97720
2017,Thuringa,3rd Quintile,No,0.94983,113,113,0.90940,0.99026
2017,Thuringa,4th Quintile,No,0.96136,89,89,0.92109,1.00163
2017,Thuringa,5th Quintile,No,0.83531,54,54,0.73545,0.93517
2018,Schleswig-Holstein,1st Quintile,No,0.89090,124,124,0.83580,0.94600
2018,Schleswig-Holstein,2nd Quintile,No,0.93837,110,110,0.89322,0.98352
2018,Schleswig-Holstein,3rd Quintile,No,0.96731,110,110,0.93393,1.00069
2018,Schleswig-Holstein,4th Quintile,No,0.85977,83,83,0.78462,0.93493
2018,Schleswig-Holstein,5th Quintile,No,0.89574,80,80,0.82835,0.96313
2018,Hamburg,4th Quintile,No,0.91614,60,60,0.84542,0.98687
2018,Hamburg,5th Quintile,No,0.95545,70,70,0.90678,1.00413
2018,Lower Saxony,1st Quintile,No,0.98280,300,300,0.96806,0.99754
2018,Lower Saxony,2nd Quintile,No,0.95245,277,277,0.92734,0.97756
2018,Lower Saxony,3rd Quintile,No,0.94167,259,259,0.91307,0.97026
2018,Lower Saxony,4th Quintile,Yes,0.09678,43,270,0.06145,0.13211
2018,Lower Saxony,4th Quintile,No,0.90322,227,270,0.86789,0.93855
2018,Lower Saxony,5th Quintile,Yes,0.14582,52,305,0.10614,0.18549
2018,Lower Saxony,5th Quintile,No,0.85418,253,305,0.81451,0.89386
2018,North Rhine-Westphalia,1st Quintile,No,0.99201,712,712,0.98547,0.99856
2018,North Rhine-Westphalia,2nd Quintile,Yes,0.03132,32,636,0.01777,0.04487
2018,North Rhine-Westphalia,2nd Quintile,No,0.96868,604,636,0.95513,0.98223
2018,North Rhine-Westphalia,3rd Quintile,Yes,0.06091,50,586,0.04153,0.08030
2018,North Rhine-Westphalia,3rd Quintile,No,0.93909,536,586,0.91970,0.95847
2018,North Rhine-Westphalia,4th Quintile,Yes,0.08263,64,586,0.06031,0.10494
2018,North Rhine-Westphalia,4th Quintile,No,0.91737,522,586,0.89506,0.93969
2018,North Rhine-Westphalia,5th Quintile,Yes,0.10824,78,643,0.08420,0.13227
2018,North Rhine-Westphalia,5th Quintile,No,0.89176,565,643,0.86773,0.91580
2018,Hesse,1st Quintile,No,0.96200,179,179,0.93391,0.99009
2018,Hesse,2nd Quintile,No,0.96583,161,161,0.93769,0.99398
2018,Hesse,3rd Quintile,No,0.94864,174,174,0.91575,0.98153
2018,Hesse,4th Quintile,Yes,0.13196,32,198,0.08470,0.17922
2018,Hesse,4th Quintile,No,0.86804,166,198,0.82078,0.91530
2018,Hesse,5th Quintile,Yes,0.14516,46,255,0.10184,0.18848
2018,Hesse,5th Quintile,No,0.85484,209,255,0.81152,0.89816
2018,"Rhineland-Palatinate, Saarland",1st Quintile,No,0.95719,188,188,0.92818,0.98621
2018,"Rhineland-Palatinate, Saarland",2nd Quintile,No,0.90406,176,176,0.86043,0.94770
2018,"Rhineland-Palatinate, Saarland",3rd Quintile,No,0.89130,148,148,0.84099,0.94162
2018,"Rhineland-Palatinate, Saarland",4th Quintile,No,0.87945,151,151,0.82735,0.93156
2018,"Rhineland-Palatinate, Saarland",5th Quintile,No,0.86435,134,134,0.80616,0.92255
2018,Baden-Wuerttemberg,1st Quintile,No,0.94747,198,198,0.91632,0.97863
2018,Baden-Wuerttemberg,2nd Quintile,Yes,0.11927,40,293,0.08210,0.15645
2018,Baden-Wuerttemberg,2nd Quintile,No,0.88073,253,293,0.84355,0.91790
2018,Baden-Wuerttemberg,3rd Quintile,Yes,0.16668,54,316,0.12553,0.20784
2018,Baden-Wuerttemberg,3rd Quintile,No,0.83332,262,316,0.79216,0.87447
2018,Baden-Wuerttemberg,4th Quintile,Yes,0.14736,71,383,0.11181,0.18291
2018,Baden-Wuerttemberg,4th Quintile,No,0.85264,312,383,0.81709,0.88819
2018,Baden-Wuerttemberg,5th Quintile,Yes,0.25729,108,423,0.21558,0.29900
2018,Baden-Wuerttemberg,5th Quintile,No,0.74271,315,423,0.70100,0.78442
2018,Bavaria,1st Quintile,No,0.94144,364,364,0.91729,0.96560
2018,Bavaria,2nd Quintile,Yes,0.09049,57,484,0.06491,0.11608
2018,Bavaria,2nd Quintile,No,0.90951,427,484,0.88392,0.93509
2018,Bavaria,3rd Quintile,Yes,0.14017,78,444,0.10785,0.17250
2018,Bavaria,3rd Quintile,No,0.85983,366,444,0.82750,0.89215
2018,Bavaria,4th Quintile,Yes,0.17976,105,518,0.14666,0.21286
2018,Bavaria,4th Quintile,No,0.82024,413,518,0.78714,0.85334
2018,Bavaria,5th Quintile,Yes,0.26105,166,576,0.22515,0.29695
2018,Bavaria,5th Quintile,No,0.73895,410,576,0.70305,0.77485
2018,Berlin,1st Quintile,No,0.99750,188,188,0.99034,1.00466
2018,Berlin,2nd Quintile,No,0.99408,137,137,0.98119,1.00697
2018,Berlin,3rd Quintile,No,0.94179,111,111,0.89803,0.98555
2018,Berlin,4th Quintile,No,0.99148,122,122,0.97510,1.00786
2018,Berlin,5th Quintile,No,0.98184,118,118,0.95764,1.00603
2018,Brandenburg,1st Quintile,No,0.95253,183,183,0.92163,0.98342
2018,Brandenburg,2nd Quintile,No,0.90372,148,148,0.85603,0.95140
2018,Brandenburg,3rd Quintile,No,0.85472,120,120,0.79141,0.91804
2018,Brandenburg,4th Quintile,No,0.92210,73,73,0.86020,0.98401
2018,Brandenburg,5th Quintile,No,0.81103,60,60,0.71114,0.91093
2018,Mecklenburg-Western Pomerania,1st Quintile,No,0.98994,121,121,0.97208,1.00780
2018,Mecklenburg-Western Pomerania,2nd Quintile,No,0.99110,101,101,0.97270,1.00951
2018,Mecklenburg-Western Pomerania,3rd Quintile,No,0.94691,57,57,0.88818,1.00563
2018,Mecklenburg-Western Pomerania,4th Quintile,No,0.73324,43,43,0.59948,0.86699
2018,Mecklenburg-Western Pomerania,5th Quintile,No,0.91990,32,32,0.82435,1.01546
2018,Saxony,1st Quintile,No,0.97146,215,215,0.94915,0.99377
2018,Saxony,2nd Quintile,No,0.94541,293,293,0.91935,0.97147
2018,Saxony,3rd Quintile,No,0.87664,190,190,0.82976,0.92353
2018,Saxony,4th Quintile,No,0.86672,123,123,0.80641,0.92703
2018,Saxony,5th Quintile,No,0.76070,79,79,0.66601,0.85538
2018,Saxony-Anhalt,1st Quintile,No,0.97405,182,182,0.95089,0.99721
2018,Saxony-Anhalt,2nd Quintile,No,0.96761,132,132,0.93730,0.99793
2018,Saxony-Anhalt,3rd Quintile,No,0.82828,100,100,0.75399,0.90257
2018,Saxony-Anhalt,4th Quintile,No,0.95264,68,68,0.90177,1.00350
2018,Saxony-Anhalt,5th Quintile,No,0.84550,49,49,0.74325,0.94775
2018,Thuringa,1st Quintile,No,0.97019,140,140,0.94192,0.99846
2018,Thuringa,2nd Quintile,No,0.89680,156,156,0.84890,0.94469
2018,Thuringa,3rd Quintile,No,0.88116,104,104,0.81866,0.94365
2018,Thuringa,4th Quintile,No,0.88902,79,79,0.81931,0.95873
2018,Thuringa,5th Quintile,No,0.90075,49,49,0.81617,0.98534
2019,Schleswig-Holstein,1st Quintile,No,0.87509,83,83,0.80353,0.94665
2019,Schleswig-Holstein,2nd Quintile,No,0.94815,93,93,0.90284,0.99346
2019,Schleswig-Holstein,3rd Quintile,No,0.95479,84,84,0.91010,0.99949
2019,Schleswig-Holstein,4th Quintile,No,0.89893,76,76,0.83071,0.96715
2019,Schleswig-Holstein,5th Quintile,No,0.85089,68,68,0.76560,0.93618
2019,Hamburg,4th Quintile,No,0.92955,59,59,0.86369,0.99541
2019,Hamburg,5th Quintile,No,0.96207,52,52,0.90965,1.01450
2019,Lower Saxony,1st Quintile,No,0.96645,219,219,0.94255,0.99035
2019,Lower Saxony,2nd Quintile,No,0.95025,217,217,0.92126,0.97925
2019,Lower Saxony,3rd Quintile,No,0.94544,215,215,0.91501,0.97587
2019,Lower Saxony,4th Quintile,Yes,0.09395,39,255,0.05807,0.12983
2019,Lower Saxony,4th Quintile,No,0.90605,216,255,0.87017,0.94193
2019,Lower Saxony,5th Quintile,Yes,0.15546,52,264,0.11167,0.19925
2019,Lower Saxony,5th Quintile,No,0.84454,212,264,0.80075,0.88833
2019,North Rhine-Westphalia,1st Quintile,No,0.98714,506,506,0.97732,0.99697
2019,North Rhine-Westphalia,2nd Quintile,No,0.96867,504,504,0.95344,0.98389
2019,North Rhine-Westphalia,3rd Quintile,No,0.96670,452,452,0.95014,0.98326
2019,North Rhine-Westphalia,4th Quintile,Yes,0.10353,68,515,0.07720,0.12987
2019,North Rhine-Westphalia,4th Quintile,No,0.89647,447,515,0.87013,0.92280
2019,North Rhine-Westphalia,5th Quintile,Yes,0.12112,76,554,0.09393,0.14832
2019,North Rhine-Westphalia,5th Quintile,No,0.87888,478,554,0.85168,0.90607
2019,Hesse,1st Quintile,No,0.95474,126,126,0.91830,0.99118
2019,Hesse,2nd Quintile,No,0.95589,124,124,0.91961,0.99218
2019,Hesse,3rd Quintile,No,0.92072,140,140,0.87580,0.96563
2019,Hesse,4th Quintile,No,0.89981,140,140,0.84990,0.94973
2019,Hesse,5th Quintile,Yes,0.13907,43,227,0.09396,0.18419
2019,Hesse,5th Quintile,No,0.86093,184,227,0.81581,0.90604
2019,"Rhineland-Palatinate, Saarland",1st Quintile,No,0.91980,145,145,0.87543,0.96416
2019,"Rhineland-Palatinate, Saarland",2nd Quintile,No,0.93621,142,142,0.89587,0.97655
2019,"Rhineland-Palatinate, Saarland",3rd Quintile,No,0.90270,122,122,0.84989,0.95551
2019,"Rhineland-Palatinate, Saarland",4th Quintile,No,0.84027,119,119,0.77416,0.90637
2019,"Rhineland-Palatinate, Saarland",5th Quintile,No,0.90904,119,119,0.85716,0.96093
2019,Baden-Wuerttemberg,1st Quintile,No,0.90011,148,148,0.85164,0.94859
2019,Baden-Wuerttemberg,2nd Quintile,No,0.88651,191,191,0.84140,0.93161
2019,Baden-Wuerttemberg,3rd Quintile,Yes,0.16045,40,271,0.11667,0.20423
2019,Baden-Wuerttemberg,3rd Quintile,No,0.83955,231,271,0.79577,0.88333
2019,Baden-Wuerttemberg,4th Quintile,Yes,0.18818,68,295,0.14350,0.23286
2019,Baden-Wuerttemberg,4th Quintile,No,0.81182,227,295,0.76714,0.85650
2019,Baden-Wuerttemberg,5th Quintile,Yes,0.24893,91,364,0.20445,0.29341
2019,Baden-Wuerttemberg,5th Quintile,No,0.75107,273,364,0.70659,0.79555
2019,Bavaria,1st Quintile,No,0.96241,245,245,0.93854,0.98628
2019,Bavaria,2nd Quintile,Yes,0.14362,57,389,0.10873,0.17852
2019,Bavaria,2nd Quintile,No,0.85638,332,389,0.82148,0.89127
2019,Bavaria,3rd Quintile,Yes,0.14414,72,400,0.10967,0.17860
2019,Bavaria,3rd Quintile,No,0.85586,328,400,0.82140,0.89033
2019,Bavaria,4th Quintile,Yes,0.22023,105,423,0.18069,0.25977
2019,Bavaria,4th Quintile,No,0.77977,318,423,0.74023,0.81931
2019,Bavaria,5th Quintile,Yes,0.23397,132,478,0.19598,0.27197
2019,Bavaria,5th Quintile,No,0.76603,346,478,0.72803,0.80402
2019,Berlin,1st Quintile,No,0.99318,131,131,0.97903,1.00733
2019,Berlin,2nd Quintile,No,0.94216,108,108,0.89793,0.98639
2019,Berlin,4th Quintile,No,0.96801,103,103,0.93385,1.00216
2019,Berlin,5th Quintile,No,0.97395,95,95,0.94175,1.00615
2019,Brandenburg,1st Quintile,No,0.96550,146,146,0.93579,0.99520
2019,Brandenburg,2nd Quintile,No,0.87015,114,114,0.80818,0.93213
2019,Brandenburg,3rd Quintile,No,0.95312,103,103,0.91210,0.99414
2019,Brandenburg,4th Quintile,No,0.86785,82,82,0.79410,0.94160
2019,Brandenburg,5th Quintile,No,0.77061,57,57,0.66049,0.88073
2019,Mecklenburg-Western Pomerania,1st Quintile,No,0.98803,87,87,0.96504,1.01101
2019,Mecklenburg-Western Pomerania,2nd Quintile,No,0.96786,79,79,0.92872,1.00700
2019,Mecklenburg-Western Pomerania,3rd Quintile,No,0.86332,57,57,0.77335,0.95329
2019,Mecklenburg-Western Pomerania,4th Quintile,No,0.83182,36,36,0.70791,0.95574
2019,Saxony,1st Quintile,No,0.97363,171,171,0.94954,0.99772
2019,Saxony,2nd Quintile,No,0.95805,211,211,0.93094,0.98517
2019,Saxony,3rd Quintile,No,0.82863,176,176,0.77280,0.88446
2019,Saxony,4th Quintile,No,0.87822,110,110,0.81683,0.93962
2019,Saxony,5th Quintile,No,0.82532,83,83,0.74314,0.90750
2019,Saxony-Anhalt,1st Quintile,No,0.98446,125,125,0.96268,1.00623
2019,Saxony-Anhalt,2nd Quintile,No,0.95878,117,117,0.92260,0.99496
2019,Saxony-Anhalt,3rd Quintile,No,0.84748,77,77,0.76665,0.92831
2019,Saxony-Anhalt,4th Quintile,No,0.89731,61,61,0.82050,0.97412
2019,Saxony-Anhalt,5th Quintile,No,0.80240,45,45,0.68474,0.92005
2019,Thuringa,1st Quintile,No,0.98026,113,113,0.95449,1.00602
2019,Thuringa,2nd Quintile,No,0.91053,121,121,0.85947,0.96160
2019,Thuringa,3rd Quintile,No,0.95333,100,100,0.91178,0.99488
2019,Thuringa,4th Quintile,No,0.81563,58,58,0.71496,0.91631
2019,Thuringa,5th Quintile,No,0.91638,39,39,0.82836,1.00439
2020,Schleswig-Holstein,1st Quintile,No,0.82412,95,95,0.74716,0.90109
2020,Schleswig-Holstein,2nd Quintile,No,0.93445,103,103,0.88642,0.98248
2020,Schleswig-Holstein,3rd Quintile,No,0.87953,94,94,0.81337,0.94569
2020,Schleswig-Holstein,4th Quintile,No,0.92897,90,90,0.87560,0.98234
2020,Schleswig-Holstein,5th Quintile,No,0.82841,102,102,0.75488,0.90194
2020,Hamburg,4th Quintile,No,0.91077,60,60,0.83802,0.98351
2020,Hamburg,5th Quintile,No,0.93169,101,101,0.88225,0.98114
2020,Lower Saxony,1st Quintile,No,0.95275,311,311,0.92912,0.97637
2020,Lower Saxony,2nd Quintile,No,0.94336,290,290,0.91671,0.97001
2020,Lower Saxony,3rd Quintile,No,0.92010,213,213,0.88361,0.95660
2020,Lower Saxony,4th Quintile,Yes,0.13055,40,265,0.08991,0.17119
2020,Lower Saxony,4th Quintile,No,0.86945,225,265,0.82881,0.91009
