year,migback,plh0190,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2013,Direct migration background,Agree,0.04853,172,1525,0.03774,0.05932
2013,Direct migration background,Disagree,0.16373,540,1525,0.14515,0.18231
2013,Direct migration background,Disagree completely,0.19505,734,1525,0.17516,0.21495
2013,Indirect migration background,Agree,0.02175,62,626,0.01031,0.03318
2013,Indirect migration background,Disagree,0.08406,237,626,0.06230,0.10581
2013,Indirect migration background,Disagree completely,0.11240,327,626,0.08763,0.13716
2018,No migration background,Agree completely,0.04017,869,17291,0.03725,0.04310
2018,No migration background,Agree,0.09236,1894,17291,0.08804,0.09668
2018,No migration background,Disagree,0.29148,6591,17291,0.28470,0.29825
2018,No migration background,Disagree completely,0.33756,7937,17291,0.33051,0.34460
2018,Direct migration background,Agree completely,0.04756,229,3887,0.04086,0.05425
2018,Direct migration background,Agree,0.10706,490,3887,0.09734,0.11678
2018,Direct migration background,Disagree,0.26772,1362,3887,0.25380,0.28164
2018,Direct migration background,Disagree completely,0.35523,1806,3887,0.34019,0.37028
2018,Indirect migration background,Agree completely,0.03220,91,1459,0.02314,0.04126
2018,Indirect migration background,Agree,0.05686,176,1459,0.04497,0.06874
2018,Indirect migration background,Disagree,0.18585,563,1459,0.16588,0.20581
2018,Indirect migration background,Disagree completely,0.20256,629,1459,0.18193,0.22319
