"plb0196_h","year","bildungsniveau","bula_h","n","percent","lower_confidence","upper_confidence"
"Nein","1992","(noch) kein Abschluss","Bayern","42","1","1","1"
"Nein","1992","(noch) kein Abschluss","Saarland","","","",""
"Nein","1992","(noch) kein Abschluss","Berlin","6","","",""
"Nein","1992","(noch) kein Abschluss","Brandenburg","5","","",""
"Nein","1992","(noch) kein Abschluss","Mecklenburg-Vorpommern","3","","",""
"Nein","1992","(noch) kein Abschluss","Sachsen","4","","",""
"Nein","1992","(noch) kein Abschluss","Sachsen-Anhalt","3","","",""
"Nein","1992","(noch) kein Abschluss","Thueringen","3","","",""
"Nein","1992","Hauptschule","Schleswig-Holstein","58","1","1","1"
"Nein","1992","Hauptschule","Hamburg","29","","",""
"Nein","1992","Hauptschule","Niedersachsen","172","1","1","1"
"Nein","1992","Hauptschule","Bremen","10","","",""
"Nein","1992","Hauptschule","Nordrhein-Westfalen","497","1","1","1"
"Nein","1992","Hauptschule","Hessen","216","1","1","1"
"Nein","1992","Hauptschule","Rheinland-Pfalz,Saarland","144","1","1","1"
"Nein","1992","Hauptschule","Baden-Wuerttemberg","433","1","1","1"
"Nein","1992","Hauptschule","Bayern","422","1","1","1"
"Nein","1992","Hauptschule","Saarland","","","",""
"Nein","1992","Hauptschule","Berlin","81","1","1","1"
"Nein","1992","Hauptschule","Brandenburg","70","1","1","1"
"Nein","1992","Hauptschule","Mecklenburg-Vorpommern","48","1","1","1"
"Nein","1992","Hauptschule","Sachsen","121","1","1","1"
"Nein","1992","Hauptschule","Sachsen-Anhalt","95","1","1","1"
"Nein","1992","Hauptschule","Thueringen","86","1","1","1"
"Nein","1992","Realschule","Schleswig-Holstein","22","","",""
"Nein","1992","Realschule","Hamburg","11","","",""
"Nein","1992","Realschule","Niedersachsen","76","1","1","1"
"Nein","1992","Realschule","Bremen","6","","",""
"Nein","1992","Realschule","Nordrhein-Westfalen","169","1","1","1"
"Nein","1992","Realschule","Hessen","62","1","1","1"
"Nein","1992","Realschule","Rheinland-Pfalz,Saarland","37","1","1","1"
"Nein","1992","Realschule","Baden-Wuerttemberg","93","1","1","1"
"Nein","1992","Realschule","Bayern","120","1","1","1"
"Nein","1992","Realschule","Saarland","","","",""
"Nein","1992","Realschule","Berlin","61","1","1","1"
"Nein","1992","Realschule","Brandenburg","113","1","1","1"
"Nein","1992","Realschule","Mecklenburg-Vorpommern","65","1","1","1"
"Nein","1992","Realschule","Sachsen","178","1","1","1"
"Nein","1992","Realschule","Sachsen-Anhalt","112","1","1","1"
"Nein","1992","Realschule","Thueringen","106","1","1","1"
"Nein","1992","(Fach-)Abitur","Schleswig-Holstein","10","","",""
"Nein","1992","(Fach-)Abitur","Hamburg","9","","",""
"Nein","1992","(Fach-)Abitur","Niedersachsen","21","","",""
"Nein","1992","(Fach-)Abitur","Bremen","4","","",""
"Nein","1992","(Fach-)Abitur","Nordrhein-Westfalen","103","1","1","1"
"Nein","1992","(Fach-)Abitur","Hessen","20","","",""
"Nein","1992","(Fach-)Abitur","Rheinland-Pfalz,Saarland","10","","",""
"Nein","1992","(Fach-)Abitur","Baden-Wuerttemberg","47","1","1","1"
"Nein","1992","(Fach-)Abitur","Bayern","42","1","1","1"
"Nein","1992","(Fach-)Abitur","Saarland","","","",""
"Nein","1992","(Fach-)Abitur","Berlin","15","","",""
"Nein","1992","(Fach-)Abitur","Brandenburg","5","","",""
"Nein","1992","(Fach-)Abitur","Mecklenburg-Vorpommern","3","","",""
"Nein","1992","(Fach-)Abitur","Sachsen","11","","",""
"Nein","1992","(Fach-)Abitur","Sachsen-Anhalt","9","","",""
"Nein","1992","(Fach-)Abitur","Thueringen","3","","",""
"Nein","1992","AkademikerIn","Schleswig-Holstein","7","","",""
"Nein","1992","AkademikerIn","Hamburg","6","","",""
"Nein","1992","AkademikerIn","Niedersachsen","25","","",""
"Nein","1992","AkademikerIn","Bremen","1","","",""
"Nein","1992","AkademikerIn","Nordrhein-Westfalen","94","1","1","1"
"Nein","1992","AkademikerIn","Hessen","32","1","1","1"
"Nein","1992","AkademikerIn","Rheinland-Pfalz,Saarland","12","","",""
"Nein","1992","AkademikerIn","Baden-Wuerttemberg","45","1","1","1"
"Nein","1992","AkademikerIn","Bayern","49","1","1","1"
"Nein","1992","AkademikerIn","Saarland","","","",""
"Nein","1992","AkademikerIn","Berlin","52","1","1","1"
"Nein","1992","AkademikerIn","Brandenburg","53","1","1","1"
"Nein","1992","AkademikerIn","Mecklenburg-Vorpommern","39","1","1","1"
"Nein","1992","AkademikerIn","Sachsen","79","1","1","1"
"Nein","1992","AkademikerIn","Sachsen-Anhalt","72","1","1","1"
"Nein","1992","AkademikerIn","Thueringen","46","1","1","1"
"Ja","1993","(noch) kein Abschluss","Schleswig-Holstein","","","",""
"Ja","1993","(noch) kein Abschluss","Hamburg","","","",""
"Ja","1993","(noch) kein Abschluss","Niedersachsen","","","",""
"Ja","1993","(noch) kein Abschluss","Bremen","","","",""
"Ja","1993","(noch) kein Abschluss","Nordrhein-Westfalen","","","",""
"Ja","1993","(noch) kein Abschluss","Hessen","","","",""
"Ja","1993","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","","","",""
"Ja","1993","(noch) kein Abschluss","Baden-Wuerttemberg","","","",""
"Ja","1993","(noch) kein Abschluss","Bayern","","","",""
"Ja","1993","(noch) kein Abschluss","Saarland","","","",""
"Ja","1993","(noch) kein Abschluss","Berlin","","","",""
"Ja","1993","(noch) kein Abschluss","Brandenburg","","","",""
"Ja","1993","(noch) kein Abschluss","Mecklenburg-Vorpommern","","","",""
"Ja","1993","(noch) kein Abschluss","Sachsen","","","",""
"Ja","1993","(noch) kein Abschluss","Sachsen-Anhalt","","","",""
"Ja","1993","(noch) kein Abschluss","Thueringen","","","",""
"Ja","1993","Hauptschule","Schleswig-Holstein","","","",""
"Ja","1993","Hauptschule","Hamburg","","","",""
"Ja","1993","Hauptschule","Niedersachsen","","","",""
"Ja","1993","Hauptschule","Bremen","","","",""
"Ja","1993","Hauptschule","Nordrhein-Westfalen","","","",""
"Ja","1993","Hauptschule","Hessen","","","",""
"Ja","1993","Hauptschule","Rheinland-Pfalz,Saarland","","","",""
"Ja","1993","Hauptschule","Baden-Wuerttemberg","","","",""
"Ja","1993","Hauptschule","Bayern","","","",""
"Ja","1993","Hauptschule","Saarland","","","",""
"Ja","1993","Hauptschule","Berlin","","","",""
"Ja","1993","Hauptschule","Brandenburg","","","",""
"Ja","1993","Hauptschule","Mecklenburg-Vorpommern","","","",""
"Ja","1993","Hauptschule","Sachsen","","","",""
"Ja","1993","Hauptschule","Sachsen-Anhalt","","","",""
"Ja","1993","Hauptschule","Thueringen","","","",""
"Ja","1993","Realschule","Schleswig-Holstein","","","",""
"Ja","1993","Realschule","Hamburg","","","",""
"Ja","1993","Realschule","Niedersachsen","","","",""
"Ja","1993","Realschule","Bremen","","","",""
"Ja","1993","Realschule","Nordrhein-Westfalen","","","",""
"Ja","1993","Realschule","Hessen","","","",""
"Ja","1993","Realschule","Rheinland-Pfalz,Saarland","","","",""
"Ja","1993","Realschule","Baden-Wuerttemberg","","","",""
"Ja","1993","Realschule","Bayern","","","",""
"Ja","1993","Realschule","Saarland","","","",""
"Ja","1993","Realschule","Berlin","","","",""
"Ja","1993","Realschule","Brandenburg","","","",""
"Ja","1993","Realschule","Mecklenburg-Vorpommern","","","",""
"Ja","1993","Realschule","Sachsen","","","",""
"Ja","1993","Realschule","Sachsen-Anhalt","","","",""
"Ja","1993","Realschule","Thueringen","","","",""
"Ja","1993","(Fach-)Abitur","Schleswig-Holstein","","","",""
"Ja","1993","(Fach-)Abitur","Hamburg","","","",""
"Ja","1993","(Fach-)Abitur","Niedersachsen","","","",""
"Ja","1993","(Fach-)Abitur","Bremen","","","",""
"Ja","1993","(Fach-)Abitur","Nordrhein-Westfalen","","","",""
"Ja","1993","(Fach-)Abitur","Hessen","","","",""
"Ja","1993","(Fach-)Abitur","Rheinland-Pfalz,Saarland","","","",""
"Ja","1993","(Fach-)Abitur","Baden-Wuerttemberg","","","",""
"Ja","1993","(Fach-)Abitur","Bayern","","","",""
"Ja","1993","(Fach-)Abitur","Saarland","","","",""
"Ja","1993","(Fach-)Abitur","Berlin","","","",""
"Ja","1993","(Fach-)Abitur","Brandenburg","","","",""
"Ja","1993","(Fach-)Abitur","Mecklenburg-Vorpommern","","","",""
"Ja","1993","(Fach-)Abitur","Sachsen","","","",""
"Ja","1993","(Fach-)Abitur","Sachsen-Anhalt","","","",""
"Ja","1993","(Fach-)Abitur","Thueringen","","","",""
"Ja","1993","AkademikerIn","Schleswig-Holstein","","","",""
"Ja","1993","AkademikerIn","Hamburg","","","",""
"Ja","1993","AkademikerIn","Niedersachsen","","","",""
"Ja","1993","AkademikerIn","Bremen","","","",""
"Ja","1993","AkademikerIn","Nordrhein-Westfalen","","","",""
"Ja","1993","AkademikerIn","Hessen","","","",""
"Ja","1993","AkademikerIn","Rheinland-Pfalz,Saarland","","","",""
"Ja","1993","AkademikerIn","Baden-Wuerttemberg","","","",""
"Ja","1993","AkademikerIn","Bayern","","","",""
"Ja","1993","AkademikerIn","Saarland","","","",""
"Ja","1993","AkademikerIn","Berlin","","","",""
"Ja","1993","AkademikerIn","Brandenburg","","","",""
"Ja","1993","AkademikerIn","Mecklenburg-Vorpommern","","","",""
"Ja","1993","AkademikerIn","Sachsen","","","",""
"Ja","1993","AkademikerIn","Sachsen-Anhalt","","","",""
"Ja","1993","AkademikerIn","Thueringen","","","",""
"Nein","1993","(noch) kein Abschluss","Schleswig-Holstein","3","","",""
"Nein","1993","(noch) kein Abschluss","Hamburg","3","","",""
"Nein","1993","(noch) kein Abschluss","Niedersachsen","17","","",""
"Nein","1993","(noch) kein Abschluss","Bremen","1","","",""
"Nein","1993","(noch) kein Abschluss","Nordrhein-Westfalen","76","1","1","1"
"Nein","1993","(noch) kein Abschluss","Hessen","32","1","1","1"
"Nein","1993","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","11","","",""
"Nein","1993","(noch) kein Abschluss","Baden-Wuerttemberg","88","1","1","1"
"Nein","1993","(noch) kein Abschluss","Bayern","34","1","1","1"
"Nein","1993","(noch) kein Abschluss","Saarland","","","",""
"Nein","1993","(noch) kein Abschluss","Berlin","7","","",""
"Nein","1993","(noch) kein Abschluss","Brandenburg","1","","",""
"Nein","1993","(noch) kein Abschluss","Mecklenburg-Vorpommern","2","","",""
"Nein","1993","(noch) kein Abschluss","Sachsen","2","","",""
"Nein","1993","(noch) kein Abschluss","Sachsen-Anhalt","2","","",""
"Nein","1993","(noch) kein Abschluss","Thueringen","3","","",""
"Nein","1993","Hauptschule","Schleswig-Holstein","50","1","1","1"
"Nein","1993","Hauptschule","Hamburg","31","1","1","1"
"Nein","1993","Hauptschule","Niedersachsen","178","1","1","1"
"Nein","1993","Hauptschule","Bremen","9","","",""
"Nein","1993","Hauptschule","Nordrhein-Westfalen","508","1","1","1"
"Nein","1993","Hauptschule","Hessen","217","1","1","1"
"Nein","1993","Hauptschule","Rheinland-Pfalz,Saarland","148","1","1","1"
"Nein","1993","Hauptschule","Baden-Wuerttemberg","445","1","1","1"
"Nein","1993","Hauptschule","Bayern","417","1","1","1"
"Nein","1993","Hauptschule","Saarland","","","",""
"Nein","1993","Hauptschule","Berlin","77","1","1","1"
"Nein","1993","Hauptschule","Brandenburg","52","1","1","1"
"Nein","1993","Hauptschule","Mecklenburg-Vorpommern","32","1","1","1"
"Nein","1993","Hauptschule","Sachsen","90","1","1","1"
"Nein","1993","Hauptschule","Sachsen-Anhalt","56","1","1","1"
"Nein","1993","Hauptschule","Thueringen","62","1","1","1"
"Nein","1993","Realschule","Schleswig-Holstein","24","","",""
"Nein","1993","Realschule","Hamburg","9","","",""
"Nein","1993","Realschule","Niedersachsen","79","1","1","1"
"Nein","1993","Realschule","Bremen","10","","",""
"Nein","1993","Realschule","Nordrhein-Westfalen","178","1","1","1"
"Nein","1993","Realschule","Hessen","68","1","1","1"
"Nein","1993","Realschule","Rheinland-Pfalz,Saarland","37","1","1","1"
"Nein","1993","Realschule","Baden-Wuerttemberg","97","1","1","1"
"Nein","1993","Realschule","Bayern","123","1","1","1"
"Nein","1993","Realschule","Saarland","","","",""
"Nein","1993","Realschule","Berlin","64","1","1","1"
"Nein","1993","Realschule","Brandenburg","111","1","1","1"
"Nein","1993","Realschule","Mecklenburg-Vorpommern","63","1","1","1"
"Nein","1993","Realschule","Sachsen","153","1","1","1"
"Nein","1993","Realschule","Sachsen-Anhalt","115","1","1","1"
"Nein","1993","Realschule","Thueringen","114","1","1","1"
"Nein","1993","(Fach-)Abitur","Schleswig-Holstein","11","","",""
"Nein","1993","(Fach-)Abitur","Hamburg","8","","",""
"Nein","1993","(Fach-)Abitur","Niedersachsen","32","1","1","1"
"Nein","1993","(Fach-)Abitur","Bremen","4","","",""
"Nein","1993","(Fach-)Abitur","Nordrhein-Westfalen","105","1","1","1"
"Nein","1993","(Fach-)Abitur","Hessen","27","","",""
"Nein","1993","(Fach-)Abitur","Rheinland-Pfalz,Saarland","13","","",""
"Nein","1993","(Fach-)Abitur","Baden-Wuerttemberg","55","1","1","1"
"Nein","1993","(Fach-)Abitur","Bayern","37","1","1","1"
"Nein","1993","(Fach-)Abitur","Saarland","","","",""
"Nein","1993","(Fach-)Abitur","Berlin","11","","",""
"Nein","1993","(Fach-)Abitur","Brandenburg","8","","",""
"Nein","1993","(Fach-)Abitur","Mecklenburg-Vorpommern","4","","",""
"Nein","1993","(Fach-)Abitur","Sachsen","11","","",""
"Nein","1993","(Fach-)Abitur","Sachsen-Anhalt","11","","",""
"Nein","1993","(Fach-)Abitur","Thueringen","5","","",""
"Nein","1993","AkademikerIn","Schleswig-Holstein","8","","",""
"Nein","1993","AkademikerIn","Hamburg","4","","",""
"Nein","1993","AkademikerIn","Niedersachsen","34","1","1","1"
"Nein","1993","AkademikerIn","Bremen","","","",""
"Nein","1993","AkademikerIn","Nordrhein-Westfalen","99","1","1","1"
"Nein","1993","AkademikerIn","Hessen","34","1","1","1"
"Nein","1993","AkademikerIn","Rheinland-Pfalz,Saarland","11","","",""
"Nein","1993","AkademikerIn","Baden-Wuerttemberg","39","1","1","1"
"Nein","1993","AkademikerIn","Bayern","49","1","1","1"
"Nein","1993","AkademikerIn","Saarland","","","",""
"Nein","1993","AkademikerIn","Berlin","53","1","1","1"
"Nein","1993","AkademikerIn","Brandenburg","58","1","1","1"
"Nein","1993","AkademikerIn","Mecklenburg-Vorpommern","30","1","1","1"
"Nein","1993","AkademikerIn","Sachsen","71","1","1","1"
"Nein","1993","AkademikerIn","Sachsen-Anhalt","55","1","1","1"
"Nein","1993","AkademikerIn","Thueringen","36","1","1","1"
"Ja","1994","(noch) kein Abschluss","Schleswig-Holstein","","","",""
"Ja","1994","(noch) kein Abschluss","Hamburg","","","",""
"Ja","1994","(noch) kein Abschluss","Niedersachsen","","","",""
"Ja","1994","(noch) kein Abschluss","Bremen","","","",""
"Ja","1994","(noch) kein Abschluss","Nordrhein-Westfalen","","","",""
"Ja","1994","(noch) kein Abschluss","Hessen","","","",""
"Ja","1994","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","","","",""
"Ja","1994","(noch) kein Abschluss","Baden-Wuerttemberg","","","",""
"Ja","1994","(noch) kein Abschluss","Bayern","","","",""
"Ja","1994","(noch) kein Abschluss","Saarland","","","",""
"Ja","1994","(noch) kein Abschluss","Berlin","","","",""
"Ja","1994","(noch) kein Abschluss","Brandenburg","","","",""
"Ja","1994","(noch) kein Abschluss","Mecklenburg-Vorpommern","","","",""
"Ja","1994","(noch) kein Abschluss","Sachsen","","","",""
"Ja","1994","(noch) kein Abschluss","Sachsen-Anhalt","","","",""
"Ja","1994","(noch) kein Abschluss","Thueringen","","","",""
"Ja","1994","Hauptschule","Schleswig-Holstein","","","",""
"Ja","1994","Hauptschule","Hamburg","","","",""
"Ja","1994","Hauptschule","Niedersachsen","","","",""
"Ja","1994","Hauptschule","Bremen","","","",""
"Ja","1994","Hauptschule","Nordrhein-Westfalen","","","",""
"Ja","1994","Hauptschule","Hessen","","","",""
"Ja","1994","Hauptschule","Rheinland-Pfalz,Saarland","","","",""
"Ja","1994","Hauptschule","Baden-Wuerttemberg","","","",""
"Ja","1994","Hauptschule","Bayern","","","",""
"Ja","1994","Hauptschule","Saarland","","","",""
"Ja","1994","Hauptschule","Berlin","","","",""
"Ja","1994","Hauptschule","Brandenburg","","","",""
"Ja","1994","Hauptschule","Mecklenburg-Vorpommern","","","",""
"Ja","1994","Hauptschule","Sachsen","","","",""
"Ja","1994","Hauptschule","Sachsen-Anhalt","","","",""
"Ja","1994","Hauptschule","Thueringen","","","",""
"Ja","1994","Realschule","Schleswig-Holstein","","","",""
"Ja","1994","Realschule","Hamburg","","","",""
"Ja","1994","Realschule","Niedersachsen","","","",""
"Ja","1994","Realschule","Bremen","","","",""
"Ja","1994","Realschule","Nordrhein-Westfalen","","","",""
"Ja","1994","Realschule","Hessen","","","",""
"Ja","1994","Realschule","Rheinland-Pfalz,Saarland","","","",""
"Ja","1994","Realschule","Baden-Wuerttemberg","","","",""
"Ja","1994","Realschule","Bayern","","","",""
"Ja","1994","Realschule","Saarland","","","",""
"Ja","1994","Realschule","Berlin","","","",""
"Ja","1994","Realschule","Brandenburg","","","",""
"Ja","1994","Realschule","Mecklenburg-Vorpommern","","","",""
"Ja","1994","Realschule","Sachsen","","","",""
"Ja","1994","Realschule","Sachsen-Anhalt","","","",""
"Ja","1994","Realschule","Thueringen","","","",""
"Ja","1994","(Fach-)Abitur","Schleswig-Holstein","","","",""
"Ja","1994","(Fach-)Abitur","Hamburg","","","",""
"Ja","1994","(Fach-)Abitur","Niedersachsen","","","",""
"Ja","1994","(Fach-)Abitur","Bremen","","","",""
"Ja","1994","(Fach-)Abitur","Nordrhein-Westfalen","","","",""
"Ja","1994","(Fach-)Abitur","Hessen","","","",""
"Ja","1994","(Fach-)Abitur","Rheinland-Pfalz,Saarland","","","",""
"Ja","1994","(Fach-)Abitur","Baden-Wuerttemberg","","","",""
"Ja","1994","(Fach-)Abitur","Bayern","","","",""
"Ja","1994","(Fach-)Abitur","Saarland","","","",""
"Ja","1994","(Fach-)Abitur","Berlin","","","",""
"Ja","1994","(Fach-)Abitur","Brandenburg","","","",""
"Ja","1994","(Fach-)Abitur","Mecklenburg-Vorpommern","","","",""
"Ja","1994","(Fach-)Abitur","Sachsen","","","",""
"Ja","1994","(Fach-)Abitur","Sachsen-Anhalt","","","",""
"Ja","1994","(Fach-)Abitur","Thueringen","","","",""
"Ja","1994","AkademikerIn","Schleswig-Holstein","","","",""
"Ja","1994","AkademikerIn","Hamburg","","","",""
"Ja","1994","AkademikerIn","Niedersachsen","","","",""
"Ja","1994","AkademikerIn","Bremen","","","",""
"Ja","1994","AkademikerIn","Nordrhein-Westfalen","","","",""
"Ja","1994","AkademikerIn","Hessen","","","",""
"Ja","1994","AkademikerIn","Rheinland-Pfalz,Saarland","","","",""
"Ja","1994","AkademikerIn","Baden-Wuerttemberg","","","",""
"Ja","1994","AkademikerIn","Bayern","","","",""
"Ja","1994","AkademikerIn","Saarland","","","",""
"Ja","1994","AkademikerIn","Berlin","","","",""
"Ja","1994","AkademikerIn","Brandenburg","","","",""
"Ja","1994","AkademikerIn","Mecklenburg-Vorpommern","","","",""
"Ja","1994","AkademikerIn","Sachsen","","","",""
"Ja","1994","AkademikerIn","Sachsen-Anhalt","","","",""
"Ja","1994","AkademikerIn","Thueringen","","","",""
"Nein","1994","(noch) kein Abschluss","Schleswig-Holstein","4","","",""
"Nein","1994","(noch) kein Abschluss","Hamburg","4","","",""
"Nein","1994","(noch) kein Abschluss","Niedersachsen","17","","",""
"Nein","1994","(noch) kein Abschluss","Bremen","1","","",""
"Nein","1994","(noch) kein Abschluss","Nordrhein-Westfalen","70","1","1","1"
"Nein","1994","(noch) kein Abschluss","Hessen","28","","",""
"Nein","1994","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","12","","",""
"Nein","1994","(noch) kein Abschluss","Baden-Wuerttemberg","77","1","1","1"
"Nein","1994","(noch) kein Abschluss","Bayern","30","1","1","1"
"Nein","1994","(noch) kein Abschluss","Saarland","","","",""
"Nein","1994","(noch) kein Abschluss","Berlin","3","","",""
"Nein","1994","(noch) kein Abschluss","Brandenburg","2","","",""
"Nein","1994","(noch) kein Abschluss","Mecklenburg-Vorpommern","2","","",""
"Nein","1994","(noch) kein Abschluss","Sachsen","2","","",""
"Nein","1994","(noch) kein Abschluss","Sachsen-Anhalt","4","","",""
"Nein","1994","(noch) kein Abschluss","Thueringen","2","","",""
"Nein","1994","Hauptschule","Schleswig-Holstein","46","1","1","1"
"Nein","1994","Hauptschule","Hamburg","23","","",""
"Nein","1994","Hauptschule","Niedersachsen","165","1","1","1"
"Nein","1994","Hauptschule","Bremen","12","","",""
"Nein","1994","Hauptschule","Nordrhein-Westfalen","446","1","1","1"
"Nein","1994","Hauptschule","Hessen","192","1","1","1"
"Nein","1994","Hauptschule","Rheinland-Pfalz,Saarland","124","1","1","1"
"Nein","1994","Hauptschule","Baden-Wuerttemberg","390","1","1","1"
"Nein","1994","Hauptschule","Bayern","352","1","1","1"
"Nein","1994","Hauptschule","Saarland","","","",""
"Nein","1994","Hauptschule","Berlin","58","1","1","1"
"Nein","1994","Hauptschule","Brandenburg","48","1","1","1"
"Nein","1994","Hauptschule","Mecklenburg-Vorpommern","35","1","1","1"
"Nein","1994","Hauptschule","Sachsen","76","1","1","1"
"Nein","1994","Hauptschule","Sachsen-Anhalt","57","1","1","1"
"Nein","1994","Hauptschule","Thueringen","55","1","1","1"
"Nein","1994","Realschule","Schleswig-Holstein","28","","",""
"Nein","1994","Realschule","Hamburg","5","","",""
"Nein","1994","Realschule","Niedersachsen","86","1","1","1"
"Nein","1994","Realschule","Bremen","6","","",""
"Nein","1994","Realschule","Nordrhein-Westfalen","179","1","1","1"
"Nein","1994","Realschule","Hessen","60","1","1","1"
"Nein","1994","Realschule","Rheinland-Pfalz,Saarland","40","1","1","1"
"Nein","1994","Realschule","Baden-Wuerttemberg","90","1","1","1"
"Nein","1994","Realschule","Bayern","112","1","1","1"
"Nein","1994","Realschule","Saarland","","","",""
"Nein","1994","Realschule","Berlin","59","1","1","1"
"Nein","1994","Realschule","Brandenburg","97","1","1","1"
"Nein","1994","Realschule","Mecklenburg-Vorpommern","62","1","1","1"
"Nein","1994","Realschule","Sachsen","168","1","1","1"
"Nein","1994","Realschule","Sachsen-Anhalt","95","1","1","1"
"Nein","1994","Realschule","Thueringen","101","1","1","1"
"Nein","1994","(Fach-)Abitur","Schleswig-Holstein","15","","",""
"Nein","1994","(Fach-)Abitur","Hamburg","4","","",""
"Nein","1994","(Fach-)Abitur","Niedersachsen","31","1","1","1"
"Nein","1994","(Fach-)Abitur","Bremen","2","","",""
"Nein","1994","(Fach-)Abitur","Nordrhein-Westfalen","96","1","1","1"
"Nein","1994","(Fach-)Abitur","Hessen","31","1","1","1"
"Nein","1994","(Fach-)Abitur","Rheinland-Pfalz,Saarland","16","","",""
"Nein","1994","(Fach-)Abitur","Baden-Wuerttemberg","45","1","1","1"
"Nein","1994","(Fach-)Abitur","Bayern","38","1","1","1"
"Nein","1994","(Fach-)Abitur","Saarland","","","",""
"Nein","1994","(Fach-)Abitur","Berlin","10","","",""
"Nein","1994","(Fach-)Abitur","Brandenburg","7","","",""
"Nein","1994","(Fach-)Abitur","Mecklenburg-Vorpommern","5","","",""
"Nein","1994","(Fach-)Abitur","Sachsen","15","","",""
"Nein","1994","(Fach-)Abitur","Sachsen-Anhalt","10","","",""
"Nein","1994","(Fach-)Abitur","Thueringen","6","","",""
"Nein","1994","AkademikerIn","Schleswig-Holstein","13","","",""
"Nein","1994","AkademikerIn","Hamburg","9","","",""
"Nein","1994","AkademikerIn","Niedersachsen","30","1","1","1"
"Nein","1994","AkademikerIn","Bremen","","","",""
"Nein","1994","AkademikerIn","Nordrhein-Westfalen","93","1","1","1"
"Nein","1994","AkademikerIn","Hessen","39","1","1","1"
"Nein","1994","AkademikerIn","Rheinland-Pfalz,Saarland","15","","",""
"Nein","1994","AkademikerIn","Baden-Wuerttemberg","47","1","1","1"
"Nein","1994","AkademikerIn","Bayern","65","1","1","1"
"Nein","1994","AkademikerIn","Saarland","","","",""
"Nein","1994","AkademikerIn","Berlin","50","1","1","1"
"Nein","1994","AkademikerIn","Brandenburg","44","1","1","1"
"Nein","1994","AkademikerIn","Mecklenburg-Vorpommern","29","","",""
"Nein","1994","AkademikerIn","Sachsen","68","1","1","1"
"Nein","1994","AkademikerIn","Sachsen-Anhalt","51","1","1","1"
"Nein","1994","AkademikerIn","Thueringen","39","1","1","1"
"Ja","1995","(noch) kein Abschluss","Schleswig-Holstein","","","",""
"Ja","1995","(noch) kein Abschluss","Hamburg","","","",""
"Ja","1995","(noch) kein Abschluss","Niedersachsen","","","",""
"Ja","1995","(noch) kein Abschluss","Bremen","","","",""
"Ja","1995","(noch) kein Abschluss","Nordrhein-Westfalen","","","",""
"Ja","1995","(noch) kein Abschluss","Hessen","","","",""
"Ja","1995","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","","","",""
"Ja","1995","(noch) kein Abschluss","Baden-Wuerttemberg","","","",""
"Ja","1995","(noch) kein Abschluss","Bayern","","","",""
"Ja","1995","(noch) kein Abschluss","Saarland","","","",""
"Ja","1995","(noch) kein Abschluss","Berlin","","","",""
"Ja","1995","(noch) kein Abschluss","Brandenburg","","","",""
"Ja","1995","(noch) kein Abschluss","Mecklenburg-Vorpommern","","","",""
"Ja","1995","(noch) kein Abschluss","Sachsen","","","",""
"Ja","1995","(noch) kein Abschluss","Sachsen-Anhalt","","","",""
"Ja","1995","(noch) kein Abschluss","Thueringen","","","",""
"Ja","1995","Hauptschule","Schleswig-Holstein","","","",""
"Ja","1995","Hauptschule","Hamburg","","","",""
"Ja","1995","Hauptschule","Niedersachsen","","","",""
"Ja","1995","Hauptschule","Bremen","","","",""
"Ja","1995","Hauptschule","Nordrhein-Westfalen","","","",""
"Ja","1995","Hauptschule","Hessen","","","",""
"Ja","1995","Hauptschule","Rheinland-Pfalz,Saarland","","","",""
"Ja","1995","Hauptschule","Baden-Wuerttemberg","","","",""
"Ja","1995","Hauptschule","Bayern","","","",""
"Ja","1995","Hauptschule","Saarland","","","",""
"Ja","1995","Hauptschule","Berlin","","","",""
"Ja","1995","Hauptschule","Brandenburg","","","",""
"Ja","1995","Hauptschule","Mecklenburg-Vorpommern","","","",""
"Ja","1995","Hauptschule","Sachsen","","","",""
"Ja","1995","Hauptschule","Sachsen-Anhalt","","","",""
"Ja","1995","Hauptschule","Thueringen","","","",""
"Ja","1995","Realschule","Schleswig-Holstein","","","",""
"Ja","1995","Realschule","Hamburg","","","",""
"Ja","1995","Realschule","Niedersachsen","","","",""
"Ja","1995","Realschule","Bremen","","","",""
"Ja","1995","Realschule","Nordrhein-Westfalen","","","",""
"Ja","1995","Realschule","Hessen","","","",""
"Ja","1995","Realschule","Rheinland-Pfalz,Saarland","","","",""
"Ja","1995","Realschule","Baden-Wuerttemberg","","","",""
"Ja","1995","Realschule","Bayern","","","",""
"Ja","1995","Realschule","Saarland","","","",""
"Ja","1995","Realschule","Berlin","","","",""
"Ja","1995","Realschule","Brandenburg","","","",""
"Ja","1995","Realschule","Mecklenburg-Vorpommern","","","",""
"Ja","1995","Realschule","Sachsen","","","",""
"Ja","1995","Realschule","Sachsen-Anhalt","","","",""
"Ja","1995","Realschule","Thueringen","","","",""
"Ja","1995","(Fach-)Abitur","Schleswig-Holstein","","","",""
"Ja","1995","(Fach-)Abitur","Hamburg","","","",""
"Ja","1995","(Fach-)Abitur","Niedersachsen","","","",""
