year,age_gr,sex,plb0196_h,proportion,n,lower_confidence,upper_confidence
2013,30-45 J.,weiblich,Ja,0.15768390386016023,44486,0.15429721246540415,0.16107059525491632
2013,46-65 J.,maennlich,Ja,0.15058266569555717,44486,0.1472591904919887,0.15390614089912563
2013,46-65 J.,weiblich,Ja,0.12964311726147124,44486,0.12652158513386355,0.13276464938907892
2013,30-45 J.,weiblich,Nein,0.06099781500364166,44486,0.05877381474581435,0.06322181526146897
2013,30-45 J.,maennlich,Nein,0.05899490167516387,44486,0.056805388203680834,0.06118441514664691
2013,46-65 J.,maennlich,Nein,0.05781136198106337,44486,0.0556425598840539,0.059980164078072835
2013,46-65 J.,weiblich,Nein,0.056536780772032044,44486,0.05439056976657379,0.0586829917774903
2013,18-29 J.,maennlich,Ja,0.05316824471959213,44486,0.051083240387900054,0.05525324905128421
2013,18-29 J.,weiblich,Ja,0.050710123816460305,44486,0.04867124622499491,0.0527490014079257
2013,18-29 J.,maennlich,Nein,0.020939548434085943,44486,0.019608993522511713,0.022270103345660174
2013,18-29 J.,weiblich,Nein,0.018026219956300073,44486,0.01678985504379568,0.019262584868804465
2013,66 und älter,weiblich,Nein,0.001001456664238893,44486,0.0007075273505807417,0.0012953859778970442
2013,66 und älter,weiblich,Ja,0.0007283321194464676,44486,0.000477634095340619,0.0009790301435523164
2013,66 und älter,maennlich,Ja,0.0007283321194464676,44486,0.000477634095340619,0.0009790301435523164
2013,66 und älter,maennlich,Nein,0.0003641660597232338,44486,0.00018686348835573669,0.0005414686310907309
2014,30-45 J.,maennlich,Ja,0.17390868038133467,38694,0.17013201143846507,0.17768534932420427
2014,46-65 J.,maennlich,Ja,0.15383843452082288,38694,0.15024348057567052,0.15743338846597524
2014,30-45 J.,weiblich,Ja,0.15173105870546913,38694,0.14815636953410644,0.15530574787683182
2014,46-65 J.,weiblich,Ja,0.13607626693426994,38694,0.1326599106709213,0.13949262319761857
2014,46-65 J.,weiblich,Nein,0.06793778223783241,38694,0.06543044706857022,0.0704451174070946
2014,46-65 J.,maennlich,Nein,0.062017059708981435,38694,0.059613874106050714,0.06442024531191215
2014,30-45 J.,weiblich,Nein,0.05890617160060211,38694,0.056560154791531696,0.061252188409672524
2014,18-29 J.,maennlich,Ja,0.05298544907175113,38694,0.05075346601523811,0.055217432128264146
2014,18-29 J.,weiblich,Ja,0.049473156046161565,38694,0.04731242227897031,0.05163388981335282
2014,30-45 J.,maennlich,Nein,0.04856999498243853,38694,0.046428057904370434,0.05071193206050663
2014,18-29 J.,weiblich,Nein,0.020873055694932263,38694,0.019448607121435063,0.022297504268429462
2014,18-29 J.,maennlich,Nein,0.01926743602609132,38694,0.017897748443895318,0.02063712360828732
2014,66 und älter,maennlich,Nein,0.0013045659809332664,38694,0.0009449128755767916,0.0016642190862897412
2014,66 und älter,maennlich,Ja,0.0013045659809332664,38694,0.0009449128755767916,0.0016642190862897412
2014,66 und älter,weiblich,Nein,0.0011038635223281485,38694,0.00077299754185713,0.001434729502799167
2014,66 und älter,weiblich,Ja,0.0007024586051179127,38694,0.0004384658334912835,0.0009664513767445419
2015,30-45 J.,maennlich,Ja,0.17307084956311192,38036,0.1692689138806544,0.17687278524556943
2015,46-65 J.,maennlich,Ja,0.16717549215706917,38036,0.16342557472202285,0.1709254095921155
2015,30-45 J.,weiblich,Ja,0.15633224549952626,38036,0.15268244891702007,0.15998204208203246
2015,46-65 J.,weiblich,Ja,0.15327929255711129,38036,0.14965877643141065,0.15689980868281192
2015,18-29 J.,maennlich,Ja,0.05642699231498052,38036,0.054108050470259926,0.05874593415970112
2015,18-29 J.,weiblich,Ja,0.05484787872407622,38036,0.05255970272197959,0.05713605472617285
2015,46-65 J.,maennlich,Nein,0.050952731866512266,38036,0.04874276221037286,0.05316270152265167
2015,46-65 J.,weiblich,Nein,0.05042636066954416,38036,0.048227226179724386,0.05262549515936393
2015,30-45 J.,weiblich,Nein,0.04768923044531003,38036,0.04554753281066488,0.049830928079955185
2015,30-45 J.,maennlich,Nein,0.04695231076955469,38036,0.04482640283009508,0.0490782187090143
2015,18-29 J.,maennlich,Nein,0.021054847878724078,38036,0.01961202212383525,0.022497673633612904
2015,18-29 J.,weiblich,Nein,0.01673860406358564,38036,0.015449307679691087,0.018027900447480195
2015,66 und älter,maennlich,Ja,0.0021054847878724074,38036,0.0016448284785662215,0.0025661410971785934
2015,66 und älter,weiblich,Nein,0.0012632908727234445,38036,0.0009063174875815466,0.0016202642578653425
2015,66 und älter,maennlich,Nein,0.0010527423939362037,38036,0.0007268374207857432,0.0013786473670866642
2015,66 und älter,weiblich,Ja,0.0006316454363617223,38036,0.00037914732737098474,0.0008841435453524598
2016,46-65 J.,maennlich,Ja,0.16962109461555505,41132,0.1659941222841659,0.1732480669469442
2016,46-65 J.,weiblich,Ja,0.16707290050963883,41132,0.1634677561471472,0.17067804487213045
2016,30-45 J.,maennlich,Ja,0.1610901839131398,41132,0.15753748556127756,0.16464288226500207
2016,30-45 J.,weiblich,Ja,0.15211610901839132,41132,0.14864537003446754,0.1555868480023151
2016,46-65 J.,weiblich,Nein,0.06027033015732329,41132,0.057970374767292276,0.0625702855473543
2016,18-29 J.,maennlich,Ja,0.055395524041657436,41132,0.05318483074210694,0.05760621734120793
2016,18-29 J.,weiblich,Ja,0.05262574783957456,41132,0.05046787381794667,0.054783621861202454
2016,30-45 J.,weiblich,Nein,0.05107467316640815,41132,0.04894709769397469,0.05320224863884161
2016,46-65 J.,maennlich,Nein,0.050631508974074896,41132,0.04851268928449093,0.05275032866365886
2016,30-45 J.,maennlich,Nein,0.04165743407932639,41132,0.039726476180702554,0.04358839197795023
2016,18-29 J.,maennlich,Nein,0.01750498559716375,41132,0.016237589940995688,0.01877238125333181
2016,18-29 J.,weiblich,Nein,0.01573232882783071,41132,0.014529734154918967,0.016934923500742452
2016,66 und älter,maennlich,Ja,0.002437403057832927,41132,0.0019608624524689224,0.002913943663196932
2016,66 und älter,weiblich,Ja,0.0014402836250830932,41132,0.0010737809150520524,0.001806786335114134
2016,66 und älter,weiblich,Nein,0.0006647462884998893,41132,0.0004156600567433838,0.0009138325202563947
2016,66 und älter,maennlich,Nein,0.0006647462884998893,41132,0.0004156600567433838,0.0009138325202563947
2017,46-65 J.,maennlich,Ja,0.17822290703646637,45410,0.17470293593806901,0.18174287813486373
2017,46-65 J.,weiblich,Ja,0.16579352850539292,45410,0.16237293958249222,0.16921411742829362
2017,30-45 J.,maennlich,Ja,0.15007704160246532,45410,0.14679210319622352,0.15336198000870713
2017,30-45 J.,weiblich,Ja,0.14442732408834102,45410,0.14119411749374539,0.14766053068293666
2017,46-65 J.,weiblich,Nein,0.0650231124807396,45410,0.06275526086689055,0.06729096409458864
2017,18-29 J.,maennlich,Ja,0.060708782742681044,45410,0.058512409148982786,0.0629051563363793
2017,18-29 J.,weiblich,Ja,0.056189008731381614,45410,0.05407089868082514,0.05830711878193809
2017,46-65 J.,maennlich,Nein,0.055264509501797635,45410,0.05316286819546233,0.05736615080813294
2017,30-45 J.,weiblich,Nein,0.04314329738058552,45410,0.041274507647974294,0.04501208711319674
2017,30-45 J.,maennlich,Nein,0.0396507447354905,45410,0.03785592598990796,0.04144556348107303
2017,18-29 J.,maennlich,Nein,0.020647149460708784,45410,0.01933923311607958,0.021955065805337987
2017,18-29 J.,weiblich,Nein,0.014894709809964048,45410,0.013780575190508725,0.016008844429419373
2017,66 und älter,maennlich,Ja,0.0018489984591679508,45410,0.0014538623505914528,0.0022441345677444487
2017,66 und älter,weiblich,Ja,0.0016435541859270673,45410,0.001270977953301188,0.0020161304185529467
2017,66 und älter,maennlich,Nein,0.001438109912686184,45410,0.0010895609023436519,0.001786658923028716
2017,66 und älter,weiblich,Nein,0.001027221366204417,45410,0.0007325830869093857,0.0013218596454994485
2018,46-65 J.,maennlich,Ja,0.16637133293955503,43121,0.1628562366360852,0.16988642924302486
2018,46-65 J.,weiblich,Ja,0.16597755463673952,43121,0.1624657915489436,0.16948931772453543
2018,30-45 J.,maennlich,Ja,0.1461901949202599,43121,0.14285553652598246,0.14952485331453733
2018,30-45 J.,weiblich,Ja,0.1327032880488285,43121,0.12950117727921145,0.13590539881844554
2018,46-65 J.,weiblich,Nein,0.06920653671982674,43121,0.06681095009274125,0.07160212334691222
2018,18-29 J.,maennlich,Ja,0.06576097657019098,43121,0.06342146720303589,0.06810048593734606
2018,46-65 J.,maennlich,Nein,0.06329986217759402,43121,0.061001527161728714,0.06559819719345933
2018,18-29 J.,weiblich,Ja,0.054341405788541054,43121,0.05220174818709119,0.05648106338999092
2018,30-45 J.,weiblich,Nein,0.047844063792085056,43121,0.04582950600510744,0.04985862157906267
2018,30-45 J.,maennlich,Nein,0.042724945855483365,43121,0.04081610030130224,0.04463379140966449
2018,18-29 J.,maennlich,Nein,0.021165583776333922,43121,0.019807015714691,0.022524151837976843
2018,18-29 J.,weiblich,Nein,0.017424689899586534,43121,0.016189661023455416,0.018659718775717652
2018,66 und älter,maennlich,Ja,0.0019688915140775743,43121,0.0015504887044353037,0.002387294323719845
2018,66 und älter,weiblich,Nein,0.0017720023626698169,43121,0.0013750314543694083,0.0021689732709702257
2018,66 und älter,maennlich,Nein,0.0017720023626698169,43121,0.0013750314543694083,0.0021689732709702257
2018,66 und älter,weiblich,Ja,0.0014766686355581807,43121,0.0011142318306243282,0.0018391054404920332
2019,46-65 J.,weiblich,Ja,0.1812065972222222,42417,0.1775408689701309,0.1848723254743135
2019,46-65 J.,maennlich,Ja,0.1796875,42417,0.17603378477704912,0.18334121522295088
2019,30-45 J.,maennlich,Ja,0.14268663194444445,42417,0.13935813978715478,0.14601512410173412
2019,30-45 J.,weiblich,Ja,0.13389756944444445,42417,0.13065673331162536,0.13713840557726353
2019,46-65 J.,weiblich,Nein,0.06510416666666667,42417,0.06275630718505097,0.06745202614828237
2019,18-29 J.,maennlich,Ja,0.062174479166666664,42417,0.05987646237289934,0.06447249596043399
2019,46-65 J.,maennlich,Nein,0.057183159722222224,42417,0.05497345707027066,0.05939286237417379
2019,18-29 J.,weiblich,Ja,0.053276909722222224,42417,0.051139601804810836,0.05541421763963361
2019,30-45 J.,weiblich,Nein,0.03927951388888889,42417,0.03743080863794195,0.041128219139835824
2019,30-45 J.,maennlich,Nein,0.038628472222222224,42417,0.03679453066986177,0.04046241377458268
2019,18-29 J.,maennlich,Nein,0.020833333333333332,42417,0.019474100713954903,0.02219256595271176
2019,18-29 J.,weiblich,Nein,0.017035590277777776,42417,0.01580409262983061,0.018267087925724942
2019,66 und älter,maennlich,Ja,0.0035807291666666665,42417,0.003012278352585463,0.0041491799807478694
2019,66 und älter,weiblich,Ja,0.002495659722222222,42417,0.0020208318775659932,0.002970487566878451
2019,66 und älter,weiblich,Nein,0.001953125,42417,0.0015329535050951299,0.00237329649490487
2019,66 und älter,maennlich,Nein,0.0008680555555555555,42417,0.0005877889978321089,0.001148322113279002
2019,46-65 J.,-3,Ja,0.00010850694444444444,42417,9.380095623236144e-06,0.00020763379326565275
2020,46-65 J.,weiblich,Ja,0.14939263322884014,42741,0.1460130519722125,0.15277221448546777
2020,46-65 J.,maennlich,Ja,0.1447884012539185,42741,0.1414523139350717,0.1481244885727653
2020,30-45 J.,maennlich,Ja,0.12548981191222572,42741,0.1223491556768715,0.12863046814757995
2020,30-45 J.,weiblich,Ja,0.10756269592476489,42741,0.10462536127084417,0.11050003057868561
2020,46-65 J.,weiblich,Nein,0.09120297805642633,42741,0.08847354976238961,0.09393240635046304
2020,46-65 J.,maennlich,Nein,0.07582288401253919,42741,0.07331324367159966,0.0783325243534787
2020,30-45 J.,weiblich,Nein,0.06592868338557993,42741,0.06357601372878502,0.06828135304237484
2020,30-45 J.,maennlich,Nein,0.06347962382445141,42741,0.061168040677260734,0.06579120697164209
2020,18-29 J.,maennlich,Ja,0.056818181818181816,42741,0.05462348209912017,0.05901288153724346
2020,18-29 J.,weiblich,Ja,0.05035266457680251,42741,0.048279536479741376,0.05242579267386364
2020,18-29 J.,maennlich,Nein,0.03222962382445141,42741,0.030555268944816846,0.03390397870408597
2020,18-29 J.,weiblich,Nein,0.02772335423197492,42741,0.026166845555401635,0.029279862908548206
2020,66 und älter,maennlich,Ja,0.00274294670846395,42741,0.0022471016663504987,0.003238791750577401
2020,66 und älter,weiblich,Nein,0.0022531347962382446,42741,0.0018036267136778447,0.0027026428787986444
2020,66 und älter,maennlich,Nein,0.0020572100313479623,42741,0.001627648016343348,0.0024867720463525762
2020,66 und älter,weiblich,Ja,0.0018612852664576802,42741,0.0014526501813842793,0.002269920351531081
2020,18-29 J.,-3,Ja,0.00019592476489028212,42741,6.323548098668408e-05,0.00032861404879388015
2020,46-65 J.,-3,Nein,9.796238244514106e-05,42741,4.132293533737986e-06,0.00019179247135654414
2021,46-65 J.,weiblich,Ja,0.1767435320584927,27598,0.17224307515970486,0.18124398895728053
2021,46-65 J.,maennlich,Ja,0.1687289088863892,27598,0.164310322461446,0.1731474953113324
2021,30-45 J.,maennlich,Ja,0.13709223847019122,27598,0.13303429598111943,0.14115018095926302
2021,30-45 J.,weiblich,Ja,0.11937570303712036,27598,0.11555035839094967,0.12320104768329106
2021,46-65 J.,weiblich,Nein,0.07072553430821148,27598,0.06770086857136802,0.07375020004505493
2021,18-29 J.,maennlich,Ja,0.06369516310461193,27598,0.06081392515279558,0.06657640105642829
2021,46-65 J.,maennlich,Nein,0.06017997750281215,27598,0.05737411992237632,0.06298583508324797
2021,18-29 J.,weiblich,Ja,0.05300899887514061,27598,0.05036558604621415,0.05565241170406707
2021,30-45 J.,maennlich,Nein,0.046962879640044995,27598,0.044466851174401086,0.049458908105688905
2021,30-45 J.,weiblich,Nein,0.045556805399325086,27598,0.043096613749240176,0.048016997049409996
2021,18-29 J.,maennlich,Nein,0.024746906636670417,27598,0.022914016667868825,0.02657979660547201
2021,18-29 J.,weiblich,Nein,0.02109111361079865,27598,0.019395846419135325,0.022786380802461974
2021,66 und älter,maennlich,Ja,0.004358830146231721,27598,0.003581592796271408,0.005136067496192035
2021,66 und älter,weiblich,Ja,0.00281214848143982,27598,0.0021873717028213146,0.003436925260058325
2021,66 und älter,maennlich,Nein,0.002671541057367829,27598,0.002062541048944399,0.0032805410657912593
2021,66 und älter,weiblich,Nein,0.001827896512935883,27598,0.0013239368433998634,0.002331856182471903
2021,18-29 J.,-3,Ja,0.00028121484814398203,27598,8.339251648047317e-05,0.0004790371798074909
2021,18-29 J.,-3,Nein,0.00014060742407199101,27598,7.160752725996475e-07,0.00028049877287138235
