"year","age_gr","quintil_oecd","mean","median","n","percentile_10","percentile_25","percentile_75","percentile_90","percentile_99","lower_confidence_mean","upper_confidence_mean","minimum","maximum","lower_confidence_median","upper_confidence_median"
"2018","30-45","4","80.88","77.5","1702","59","65","92","108","144","79.99","81.77","45","178","76","78"
"2018","30-45","5 Einkommensstärkstes Quintil","78.73","76.5","2211","58","66","88","100","130","78.01","79.45","38","175","75","76"
"2018","46-65","1 Einkommensschwächstes Quintil","84.79","80.5","1414","60","70","96","115","167","83.83","85.75","36","188","79","80"
"2018","46-65","2","82.4","79.5","1114","60","68","94","105","136","81.28","83.52","43","190","78","80"
"2018","46-65","3","80.39","78.5","1374","60","68","90","101","130","79.43","81.35","46","200","79","80"
"2018","46-65","4","80.9","79.5","2306","60","68","90","105","130","80.16","81.64","38","195","78","80"
"2018","46-65","5 Einkommensstärkstes Quintil","82.3","79.5","3766","60","70","92","106","134","81.75","82.85","42","165","79","80"
"2018","66","1 Einkommensschwächstes Quintil","76.14","74.5","377","59","65","85","92","119","74.61","77.67","40","136","75","78"
"2018","66","2","76.22","74.5","666","58","65","85","98","120","74.99","77.45","46","187","75","78"
"2018","66","3","76.2","74.5","930","57","65","87","95","115","75.21","77.19","45","160","75","78"
"2018","66","4","76.22","74.5","1432","58","65","85","95","120","75.4","77.04","41","185","75","78"
"2018","66","5 Einkommensstärkstes Quintil","76.19","74.5","1544","58","65","85","96","120","75.42","76.96","30","155","75","78"
"2019","17-29","1 Einkommensschwächstes Quintil","","","","","","","","","","","","","",""
"2019","17-29","2","","","","","","","","","","","","","",""
"2019","17-29","3","","","","","","","","","","","","","",""
"2019","17-29","4","","","","","","","","","","","","","",""
"2019","17-29","5 Einkommensstärkstes Quintil","","","","","","","","","","","","","",""
"2019","30-45","1 Einkommensschwächstes Quintil","","","","","","","","","","","","","",""
"2019","30-45","2","","","","","","","","","","","","","",""
"2019","30-45","3","","","","","","","","","","","","","",""
"2019","30-45","4","","","","","","","","","","","","","",""
"2019","30-45","5 Einkommensstärkstes Quintil","","","","","","","","","","","","","",""
"2019","46-65","1 Einkommensschwächstes Quintil","","","","","","","","","","","","","",""
"2019","46-65","2","","","","","","","","","","","","","",""
"2019","46-65","3","","","","","","","","","","","","","",""
"2019","46-65","4","","","","","","","","","","","","","",""
"2019","46-65","5 Einkommensstärkstes Quintil","","","","","","","","","","","","","",""
"2019","66","1 Einkommensschwächstes Quintil","","","","","","","","","","","","","",""
"2019","66","2","","","","","","","","","","","","","",""
"2019","66","3","","","","","","","","","","","","","",""
"2019","66","4","","","","","","","","","","","","","",""
"2019","66","5 Einkommensstärkstes Quintil","","","","","","","","","","","","","",""
"2020","17-29","1 Einkommensschwächstes Quintil","77.13","74.5","722","55","61","87","100","150","75.77","78.49","38","170","70","72"
"2020","17-29","2","76.21","74.5","633","55","63","85","99","135","74.81","77.61","40","145","70","74"
"2020","17-29","3","75.08","69.5","545","54","60","85","101","150","73.53","76.63","37","160","68","70"
"2020","17-29","4","75.38","72.5","1047","55","62","85","100","145","74.29","76.47","40","202","70","72"
"2020","17-29","5 Einkommensstärkstes Quintil","76.26","72.5","1332","56","63","86","100","135","75.37","77.15","40","189","70","72"
"2020","30-45","1 Einkommensschwächstes Quintil","78.65","75.5","526","57","64","90","103","167","76.82","80.48","40","230","74","78"
"2020","30-45","2","80.58","77.5","798","59","66","90","114","150","79.23","81.93","43","170","76","80"
"2020","30-45","3","79.6","74.5","890","57","65","90","106","140","78.36","80.84","40","179","75","78"
"2020","30-45","4","81.56","78.5","1635","60","67","91","108","143","80.65","82.47","39","169","76","80"
"2020","30-45","5 Einkommensstärkstes Quintil","79.19","76.5","2685","58","67","90","100","130","78.53","79.85","41","180","75","77"
"2020","46-65","1 Einkommensschwächstes Quintil","82.63","79.5","705","58","70","92","105","142","81.12","84.14","36","200","78","80"
"2020","46-65","2","84.02","79.5","880","62","70","94","115","150","82.72","85.32","44","170","80","82"
"2020","46-65","3","84.56","82.5","1004","61","70","95","109","160","83.39","85.73","44","180","80","82"
"2020","46-65","4","82","79.5","2291","62","70","92","104","135","81.24","82.76","37","192","80","80"
"2020","46-65","5 Einkommensstärkstes Quintil","82.56","81.5","4793","60","70","93","105","130","82.06","83.06","39","184","80","80"
"2020","66","1 Einkommensschwächstes Quintil","80.14","79.5","268","60","69","88","100","150","77.85","82.43","43","173","75","80"
"2020","66","2","75.94","75.5","546","60","65","85","95","126","74.6","77.28","44","140","75","80"
"2020","66","3","76.13","74.5","772","56","65","86","95","115","75.06","77.2","43","170","75","79"
"2020","66","4","76.89","74.5","1426","59","66","85","97","120","76.06","77.72","40","181","75","78"
"2020","66","5 Einkommensstärkstes Quintil","76.4","74.5","1877","58","65","86","96","120","75.66","77.14","40","201","76","78"
