year,hhtyp,quintil_oecd_hh,hgroom,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2006,Single parent,1st Quintile,3 rooms,0.49818,170,285,0.44003,0.55634
2006,Single parent,1st Quintile,4 rooms,0.21634,74,285,0.16846,0.26423
2006,Single parent,2nd Quintile,3 rooms,0.51994,72,111,0.42657,0.61330
2006,Single parent,2nd Quintile,4 rooms,0.19154,39,111,0.11801,0.26508
2006,Single parent,3rd Quintile,3 rooms,0.48802,52,52,0.35084,0.62521
2006,Single parent,4th Quintile,3 rooms,0.38536,36,36,0.22412,0.54660
2006,Couple with children,1st Quintile,3 rooms,0.41069,188,394,0.36205,0.45933
2006,Couple with children,1st Quintile,4 rooms,0.33020,149,394,0.28370,0.37670
2006,Couple with children,1st Quintile,5 rooms,0.14107,57,394,0.10666,0.17549
2006,Couple with children,2nd Quintile,3 rooms,0.34988,225,657,0.31339,0.38638
2006,Couple with children,2nd Quintile,4 rooms,0.27483,212,657,0.24067,0.30900
2006,Couple with children,2nd Quintile,5 rooms,0.15977,114,657,0.13173,0.18780
2006,Couple with children,2nd Quintile,6 rooms,0.08063,61,657,0.05979,0.10146
2006,Couple with children,2nd Quintile,7 rooms,0.06989,45,657,0.05038,0.08941
2006,Couple with children,3rd Quintile,3 rooms,0.21273,169,793,0.18422,0.24123
2006,Couple with children,3rd Quintile,4 rooms,0.28782,239,793,0.25629,0.31936
2006,Couple with children,3rd Quintile,5 rooms,0.24882,221,793,0.21871,0.27893
2006,Couple with children,3rd Quintile,6 rooms,0.13378,117,793,0.11007,0.15749
2006,Couple with children,3rd Quintile,7 rooms,0.04993,47,793,0.03476,0.06510
2006,Couple with children,4th Quintile,3 rooms,0.14335,132,876,0.12014,0.16657
2006,Couple with children,4th Quintile,4 rooms,0.28378,242,876,0.25391,0.31365
2006,Couple with children,4th Quintile,5 rooms,0.28187,232,876,0.25206,0.31168
2006,Couple with children,4th Quintile,6 rooms,0.14018,159,876,0.11717,0.16318
2006,Couple with children,4th Quintile,7 rooms,0.06692,78,876,0.05036,0.08348
2006,Couple with children,4th Quintile,8 rooms,0.03463,33,876,0.02252,0.04675
2006,Couple with children,5th Quintile,3 rooms,0.09514,72,835,0.07523,0.11505
2006,Couple with children,5th Quintile,4 rooms,0.19687,167,835,0.16988,0.22386
2006,Couple with children,5th Quintile,5 rooms,0.26701,220,835,0.23698,0.29703
2006,Couple with children,5th Quintile,6 rooms,0.20640,193,835,0.17893,0.23387
2006,Couple with children,5th Quintile,7 rooms,0.09883,111,835,0.07858,0.11908
2006,Couple with children,5th Quintile,8 rooms,0.07527,72,835,0.05737,0.09318
2007,Single-person household,1st Quintile,1 room,0.17143,149,795,0.14522,0.19765
2007,Single-person household,1st Quintile,2 rooms,0.49537,400,795,0.46059,0.53015
2007,Single-person household,1st Quintile,3 rooms,0.21203,190,795,0.18360,0.24046
2007,Single-person household,1st Quintile,4 rooms,0.06977,56,795,0.05205,0.08749
2007,Single-person household,2nd Quintile,1 room,0.07649,45,554,0.05434,0.09865
2007,Single-person household,2nd Quintile,2 rooms,0.44173,256,554,0.40035,0.48312
2007,Single-person household,2nd Quintile,3 rooms,0.32545,196,554,0.28640,0.36451
2007,Single-person household,2nd Quintile,4 rooms,0.08507,57,554,0.06182,0.10832
2007,Single-person household,3rd Quintile,1 room,0.08277,41,533,0.05935,0.10618
2007,Single-person household,3rd Quintile,2 rooms,0.38676,211,533,0.34537,0.42814
2007,Single-person household,3rd Quintile,3 rooms,0.31092,181,533,0.27159,0.35026
2007,Single-person household,3rd Quintile,4 rooms,0.12190,65,533,0.09410,0.14970
2007,Single-person household,3rd Quintile,5 rooms,0.06196,35,533,0.04148,0.08245
2007,Single-person household,4th Quintile,2 rooms,0.37148,194,501,0.32913,0.41384
2007,Single-person household,4th Quintile,3 rooms,0.33667,180,501,0.29525,0.37809
2007,Single-person household,4th Quintile,4 rooms,0.11303,76,501,0.08527,0.14078
2007,Single-person household,4th Quintile,5 rooms,0.08256,51,501,0.05844,0.10669
2007,Single-person household,5th Quintile,2 rooms,0.23229,116,499,0.19520,0.26938
2007,Single-person household,5th Quintile,3 rooms,0.31553,170,499,0.27472,0.35635
2007,Single-person household,5th Quintile,4 rooms,0.19051,107,499,0.15601,0.22500
2007,Single-person household,5th Quintile,5 rooms,0.11862,70,499,0.09022,0.14702
2007,Single-person household,5th Quintile,6 rooms,0.05029,36,499,0.03109,0.06948
2007,Couple without children,1st Quintile,2 rooms,0.29466,116,332,0.24555,0.34377
2007,Couple without children,1st Quintile,3 rooms,0.42181,161,332,0.36861,0.47502
2007,Couple without children,1st Quintile,4 rooms,0.13243,55,332,0.09591,0.16894
2007,Couple without children,2nd Quintile,2 rooms,0.18308,119,592,0.15190,0.21426
2007,Couple without children,2nd Quintile,3 rooms,0.44423,284,592,0.40417,0.48429
2007,Couple without children,2nd Quintile,4 rooms,0.22214,134,592,0.18863,0.25565
2007,Couple without children,2nd Quintile,5 rooms,0.08651,55,592,0.06385,0.10918
2007,Couple without children,3rd Quintile,2 rooms,0.15144,103,692,0.12471,0.17817
2007,Couple without children,3rd Quintile,3 rooms,0.37194,274,692,0.33590,0.40798
2007,Couple without children,3rd Quintile,4 rooms,0.23033,170,692,0.19894,0.26173
2007,Couple without children,3rd Quintile,5 rooms,0.13353,95,692,0.10817,0.15889
2007,Couple without children,3rd Quintile,6 rooms,0.07207,50,692,0.05279,0.09135
2007,Couple without children,4th Quintile,2 rooms,0.11623,96,798,0.09398,0.13848
2007,Couple without children,4th Quintile,3 rooms,0.33655,267,798,0.30374,0.36935
2007,Couple without children,4th Quintile,4 rooms,0.26481,216,798,0.23417,0.29544
2007,Couple without children,4th Quintile,5 rooms,0.13191,124,798,0.10841,0.15540
2007,Couple without children,4th Quintile,6 rooms,0.08695,64,798,0.06739,0.10651
2007,Couple without children,4th Quintile,7 rooms,0.04541,31,798,0.03095,0.05986
2007,Couple without children,5th Quintile,2 rooms,0.03361,53,1274,0.02371,0.04351
2007,Couple without children,5th Quintile,3 rooms,0.25976,296,1274,0.23567,0.28385
2007,Couple without children,5th Quintile,4 rooms,0.24967,324,1274,0.22589,0.27345
2007,Couple without children,5th Quintile,5 rooms,0.19693,280,1274,0.17509,0.21878
2007,Couple without children,5th Quintile,6 rooms,0.12326,169,1274,0.10520,0.14132
2007,Couple without children,5th Quintile,7 rooms,0.08218,111,1274,0.06710,0.09727
2007,Couple without children,5th Quintile,8 rooms,0.02286,41,1274,0.01465,0.03107
2007,Single parent,1st Quintile,2 rooms,0.14166,40,257,0.09894,0.18437
2007,Single parent,1st Quintile,3 rooms,0.50073,143,257,0.43948,0.56198
2007,Single parent,1st Quintile,4 rooms,0.24344,74,257,0.19087,0.29601
2007,Single parent,2nd Quintile,3 rooms,0.50980,70,102,0.41230,0.60729
2007,Single parent,2nd Quintile,4 rooms,0.19035,32,102,0.11379,0.26692
2007,Single parent,3rd Quintile,3 rooms,0.42121,54,54,0.28828,0.55414
2007,Couple with children,1st Quintile,3 rooms,0.42451,187,362,0.37352,0.47549
2007,Couple with children,1st Quintile,4 rooms,0.29721,130,362,0.25006,0.34435
2007,Couple with children,1st Quintile,5 rooms,0.13374,45,362,0.09863,0.16885
2007,Couple with children,2nd Quintile,3 rooms,0.31233,214,667,0.27714,0.34753
2007,Couple with children,2nd Quintile,4 rooms,0.27080,194,667,0.23705,0.30455
2007,Couple with children,2nd Quintile,5 rooms,0.21072,136,667,0.17974,0.24169
2007,Couple with children,2nd Quintile,6 rooms,0.10867,82,667,0.08504,0.13231
2007,Couple with children,2nd Quintile,7 rooms,0.05742,41,667,0.03975,0.07508
2007,Couple with children,3rd Quintile,3 rooms,0.22785,159,726,0.19732,0.25838
2007,Couple with children,3rd Quintile,4 rooms,0.29752,228,726,0.26424,0.33080
2007,Couple with children,3rd Quintile,5 rooms,0.18986,167,726,0.16131,0.21841
2007,Couple with children,3rd Quintile,6 rooms,0.14366,112,726,0.11813,0.16919
2007,Couple with children,3rd Quintile,7 rooms,0.08101,60,726,0.06115,0.10087
2007,Couple with children,4th Quintile,3 rooms,0.12650,100,768,0.10297,0.15002
2007,Couple with children,4th Quintile,4 rooms,0.26811,221,768,0.23676,0.29946
2007,Couple with children,4th Quintile,5 rooms,0.25646,205,768,0.22556,0.28737
2007,Couple with children,4th Quintile,6 rooms,0.19161,166,768,0.16375,0.21946
2007,Couple with children,4th Quintile,7 rooms,0.08199,76,768,0.06257,0.10140
2007,Couple with children,5th Quintile,3 rooms,0.08044,58,791,0.06148,0.09941
2007,Couple with children,5th Quintile,4 rooms,0.21018,154,791,0.18177,0.23859
2007,Couple with children,5th Quintile,5 rooms,0.27139,224,791,0.24038,0.30240
2007,Couple with children,5th Quintile,6 rooms,0.18476,175,791,0.15769,0.21182
2007,Couple with children,5th Quintile,7 rooms,0.10184,114,791,0.08075,0.12293
2007,Couple with children,5th Quintile,8 rooms,0.08516,66,791,0.06569,0.10462
2008,Single-person household,1st Quintile,1 room,0.15338,135,738,0.12736,0.17940
2008,Single-person household,1st Quintile,2 rooms,0.50758,376,738,0.47149,0.54368
2008,Single-person household,1st Quintile,3 rooms,0.21727,181,738,0.18750,0.24704
2008,Single-person household,1st Quintile,4 rooms,0.05802,46,738,0.04114,0.07490
2008,Single-person household,2nd Quintile,1 room,0.07000,43,538,0.04842,0.09159
2008,Single-person household,2nd Quintile,2 rooms,0.43382,252,538,0.39190,0.47574
2008,Single-person household,2nd Quintile,3 rooms,0.32970,188,538,0.28994,0.36946
2008,Single-person household,2nd Quintile,4 rooms,0.09397,55,538,0.06929,0.11865
2008,Single-person household,3rd Quintile,1 room,0.07924,36,506,0.05568,0.10280
2008,Single-person household,3rd Quintile,2 rooms,0.39450,217,506,0.35187,0.43713
2008,Single-person household,3rd Quintile,3 rooms,0.32739,185,506,0.28646,0.36832
2008,Single-person household,3rd Quintile,4 rooms,0.10779,68,506,0.08074,0.13484
2008,Single-person household,4th Quintile,2 rooms,0.33209,169,464,0.28919,0.37499
2008,Single-person household,4th Quintile,3 rooms,0.33475,165,464,0.29176,0.37773
2008,Single-person household,4th Quintile,4 rooms,0.14877,85,464,0.11636,0.18119
2008,Single-person household,4th Quintile,5 rooms,0.08525,45,464,0.05981,0.11068
2008,Single-person household,5th Quintile,2 rooms,0.22132,105,477,0.18402,0.25861
2008,Single-person household,5th Quintile,3 rooms,0.30100,161,477,0.25979,0.34221
2008,Single-person household,5th Quintile,4 rooms,0.18580,99,477,0.15086,0.22074
2008,Single-person household,5th Quintile,5 rooms,0.12488,71,477,0.09518,0.15458
2008,Single-person household,5th Quintile,6 rooms,0.07057,41,477,0.04756,0.09358
2008,Couple without children,1st Quintile,2 rooms,0.27571,121,353,0.22903,0.32240
2008,Couple without children,1st Quintile,3 rooms,0.47191,181,353,0.41975,0.52406
2008,Couple without children,1st Quintile,4 rooms,0.13728,51,353,0.10133,0.17323
2008,Couple without children,2nd Quintile,2 rooms,0.18196,101,575,0.15040,0.21352
2008,Couple without children,2nd Quintile,3 rooms,0.45225,275,575,0.41153,0.49297
2008,Couple without children,2nd Quintile,4 rooms,0.18633,109,575,0.15448,0.21819
2008,Couple without children,2nd Quintile,5 rooms,0.09896,59,575,0.07453,0.12339
2008,Couple without children,2nd Quintile,6 rooms,0.05209,31,575,0.03391,0.07027
2008,Couple without children,3rd Quintile,2 rooms,0.12982,91,686,0.10465,0.15499
2008,Couple without children,3rd Quintile,3 rooms,0.37604,286,686,0.33976,0.41231
2008,Couple without children,3rd Quintile,4 rooms,0.23940,170,686,0.20744,0.27136
2008,Couple without children,3rd Quintile,5 rooms,0.13591,98,686,0.11025,0.16158
2008,Couple without children,3rd Quintile,6 rooms,0.05728,41,686,0.03988,0.07468
2008,Couple without children,4th Quintile,2 rooms,0.10514,73,690,0.08224,0.12805
2008,Couple without children,4th Quintile,3 rooms,0.33174,236,690,0.29658,0.36689
2008,Couple without children,4th Quintile,4 rooms,0.27389,201,690,0.24059,0.30719
2008,Couple without children,4th Quintile,5 rooms,0.15641,117,690,0.12929,0.18353
2008,Couple without children,4th Quintile,6 rooms,0.08229,63,690,0.06177,0.10281
2008,Couple without children,5th Quintile,2 rooms,0.04553,59,1277,0.03409,0.05697
2008,Couple without children,5th Quintile,3 rooms,0.21818,261,1277,0.19551,0.24084
2008,Couple without children,5th Quintile,4 rooms,0.28638,351,1277,0.26158,0.31119
2008,Couple without children,5th Quintile,5 rooms,0.20377,276,1277,0.18167,0.22587
2008,Couple without children,5th Quintile,6 rooms,0.11710,155,1277,0.09946,0.13475
2008,Couple without children,5th Quintile,7 rooms,0.07402,97,1277,0.05966,0.08839
2008,Couple without children,5th Quintile,8 rooms,0.02458,45,1277,0.01608,0.03307
2008,Couple without children,5th Quintile,9 rooms,0.01907,33,1277,0.01156,0.02657
2008,Single parent,1st Quintile,2 rooms,0.16585,44,240,0.11869,0.21300
2008,Single parent,1st Quintile,3 rooms,0.49683,140,240,0.43344,0.56022
2008,Single parent,1st Quintile,4 rooms,0.18791,56,240,0.13838,0.23744
2008,Single parent,2nd Quintile,3 rooms,0.38495,57,103,0.29052,0.47938
2008,Single parent,2nd Quintile,4 rooms,0.29279,46,103,0.20448,0.38110
2008,Single parent,3rd Quintile,3 rooms,0.45693,48,48,0.31451,0.59934
2008,Couple with children,1st Quintile,3 rooms,0.34264,154,336,0.29181,0.39346
2008,Couple with children,1st Quintile,4 rooms,0.36170,130,336,0.31024,0.41315
2008,Couple with children,1st Quintile,5 rooms,0.18086,52,336,0.13964,0.22208
2008,Couple with children,2nd Quintile,3 rooms,0.30569,180,591,0.26851,0.34286
2008,Couple with children,2nd Quintile,4 rooms,0.29767,194,591,0.26077,0.33456
2008,Couple with children,2nd Quintile,5 rooms,0.16691,107,591,0.13682,0.19700
2008,Couple with children,2nd Quintile,6 rooms,0.11489,70,591,0.08916,0.14063
2008,Couple with children,2nd Quintile,7 rooms,0.07300,40,591,0.05201,0.09400
2008,Couple with children,3rd Quintile,3 rooms,0.20016,147,688,0.17024,0.23008
2008,Couple with children,3rd Quintile,4 rooms,0.26659,190,688,0.23352,0.29965
2008,Couple with children,3rd Quintile,5 rooms,0.24230,185,688,0.21026,0.27434
2008,Couple with children,3rd Quintile,6 rooms,0.13769,117,688,0.11192,0.16346
2008,Couple with children,3rd Quintile,7 rooms,0.07794,49,688,0.05789,0.09799
2008,Couple with children,4th Quintile,3 rooms,0.15095,103,683,0.12408,0.17782
2008,Couple with children,4th Quintile,4 rooms,0.27016,205,683,0.23683,0.30348
2008,Couple with children,4th Quintile,5 rooms,0.25142,186,683,0.21886,0.28398
2008,Couple with children,4th Quintile,6 rooms,0.18199,132,683,0.15303,0.21094
2008,Couple with children,4th Quintile,7 rooms,0.06410,57,683,0.04571,0.08248
2008,Couple with children,5th Quintile,3 rooms,0.06690,46,718,0.04861,0.08519
2008,Couple with children,5th Quintile,4 rooms,0.15938,125,718,0.13259,0.18617
2008,Couple with children,5th Quintile,5 rooms,0.32468,227,718,0.29040,0.35895
2008,Couple with children,5th Quintile,6 rooms,0.18424,158,718,0.15587,0.21262
2008,Couple with children,5th Quintile,7 rooms,0.11382,104,718,0.09057,0.13707
2008,Couple with children,5th Quintile,8 rooms,0.07289,58,718,0.05386,0.09192
2009,Single-person household,1st Quintile,1 room,0.14776,123,731,0.12201,0.17350
2009,Single-person household,1st Quintile,2 rooms,0.47997,370,731,0.44372,0.51621
2009,Single-person household,1st Quintile,3 rooms,0.24674,197,731,0.21546,0.27801
2009,Single-person household,1st Quintile,4 rooms,0.06200,41,731,0.04451,0.07950
2009,Single-person household,2nd Quintile,1 room,0.07304,34,521,0.05067,0.09540
2009,Single-person household,2nd Quintile,2 rooms,0.41638,238,521,0.37401,0.45875
2009,Single-person household,2nd Quintile,3 rooms,0.34551,194,521,0.30464,0.38639
2009,Single-person household,2nd Quintile,4 rooms,0.08900,55,521,0.06452,0.11347
2009,Single-person household,3rd Quintile,1 room,0.06403,32,511,0.04278,0.08528
2009,Single-person household,3rd Quintile,2 rooms,0.32236,167,511,0.28179,0.36292
2009,Single-person household,3rd Quintile,3 rooms,0.37093,199,511,0.32900,0.41285
2009,Single-person household,3rd Quintile,4 rooms,0.13705,76,511,0.10721,0.16690
2009,Single-person household,3rd Quintile,5 rooms,0.05840,37,511,0.03805,0.07876
2009,Single-person household,4th Quintile,2 rooms,0.36395,164,423,0.31804,0.40985
2009,Single-person household,4th Quintile,3 rooms,0.27763,137,423,0.23490,0.32036
2009,Single-person household,4th Quintile,4 rooms,0.14786,72,423,0.11400,0.18173
2009,Single-person household,4th Quintile,5 rooms,0.10762,50,423,0.07805,0.13718
2009,Single-person household,5th Quintile,2 rooms,0.22954,102,411,0.18883,0.27025
2009,Single-person household,5th Quintile,3 rooms,0.29686,141,411,0.25263,0.34108
2009,Single-person household,5th Quintile,4 rooms,0.18961,98,411,0.15167,0.22755
2009,Single-person household,5th Quintile,5 rooms,0.14149,70,411,0.10775,0.17522
2009,Couple without children,1st Quintile,2 rooms,0.27256,111,330,0.22444,0.32067
2009,Couple without children,1st Quintile,3 rooms,0.47647,172,330,0.42250,0.53044
2009,Couple without children,1st Quintile,4 rooms,0.12255,47,330,0.08712,0.15799
2009,Couple without children,2nd Quintile,2 rooms,0.19448,111,562,0.16173,0.22723
2009,Couple without children,2nd Quintile,3 rooms,0.40722,258,562,0.36656,0.44787
2009,Couple without children,2nd Quintile,4 rooms,0.22107,132,562,0.18673,0.25541
2009,Couple without children,2nd Quintile,5 rooms,0.11216,61,562,0.08605,0.13828
2009,Couple without children,3rd Quintile,2 rooms,0.12097,70,588,0.09459,0.14735
2009,Couple without children,3rd Quintile,3 rooms,0.38631,249,588,0.34692,0.42570
2009,Couple without children,3rd Quintile,4 rooms,0.21533,130,588,0.18208,0.24858
2009,Couple without children,3rd Quintile,5 rooms,0.15672,95,588,0.12731,0.18613
2009,Couple without children,3rd Quintile,6 rooms,0.07028,44,588,0.04960,0.09096
2009,Couple without children,4th Quintile,2 rooms,0.09159,72,707,0.07032,0.11287
2009,Couple without children,4th Quintile,3 rooms,0.30861,238,707,0.27453,0.34268
2009,Couple without children,4th Quintile,4 rooms,0.28531,207,707,0.25200,0.31862
2009,Couple without children,4th Quintile,5 rooms,0.15613,122,707,0.12935,0.18290
2009,Couple without children,4th Quintile,6 rooms,0.09271,68,707,0.07132,0.11411
2009,Couple without children,5th Quintile,2 rooms,0.04988,51,1154,0.03732,0.06245
2009,Couple without children,5th Quintile,3 rooms,0.21110,229,1154,0.18754,0.23465
2009,Couple without children,5th Quintile,4 rooms,0.25864,327,1154,0.23336,0.28391
2009,Couple without children,5th Quintile,5 rooms,0.19819,257,1154,0.17518,0.22120
2009,Couple without children,5th Quintile,6 rooms,0.11999,143,1154,0.10123,0.13874
2009,Couple without children,5th Quintile,7 rooms,0.09453,107,1154,0.07765,0.11142
2009,Couple without children,5th Quintile,8 rooms,0.02713,40,1154,0.01775,0.03650
2009,Single parent,1st Quintile,2 rooms,0.15562,34,219,0.10750,0.20374
2009,Single parent,1st Quintile,3 rooms,0.44778,124,219,0.38177,0.51379
2009,Single parent,1st Quintile,4 rooms,0.23411,61,219,0.17790,0.29032
2009,Single parent,2nd Quintile,3 rooms,0.43830,62,94,0.33745,0.53914
2009,Single parent,2nd Quintile,4 rooms,0.19896,32,94,0.11782,0.28010
2009,Single parent,3rd Quintile,3 rooms,0.44986,41,41,0.29569,0.60403
2009,Couple with children,1st Quintile,3 rooms,0.38097,153,325,0.32809,0.43385
2009,Couple with children,1st Quintile,4 rooms,0.34221,120,325,0.29055,0.39387
2009,Couple with children,1st Quintile,5 rooms,0.17423,52,325,0.13293,0.21553
2009,Couple with children,2nd Quintile,3 rooms,0.30008,156,524,0.26080,0.33935
2009,Couple with children,2nd Quintile,4 rooms,0.32706,171,524,0.28685,0.36727
2009,Couple with children,2nd Quintile,5 rooms,0.17224,107,524,0.13988,0.20461
2009,Couple with children,2nd Quintile,6 rooms,0.09587,56,524,0.07064,0.12110
2009,Couple with children,2nd Quintile,7 rooms,0.06013,34,524,0.03975,0.08050
2009,Couple with children,3rd Quintile,3 rooms,0.21960,132,608,0.18667,0.25254
2009,Couple with children,3rd Quintile,4 rooms,0.25993,174,608,0.22503,0.29482
2009,Couple with children,3rd Quintile,5 rooms,0.22497,160,608,0.19175,0.25819
2009,Couple with children,3rd Quintile,6 rooms,0.14027,99,608,0.11264,0.16789
2009,Couple with children,3rd Quintile,7 rooms,0.07339,43,608,0.05264,0.09413
2009,Couple with children,4th Quintile,3 rooms,0.14366,91,659,0.11686,0.17045
2009,Couple with children,4th Quintile,4 rooms,0.24824,180,659,0.21523,0.28125
2009,Couple with children,4th Quintile,5 rooms,0.27483,179,659,0.24072,0.30894
2009,Couple with children,4th Quintile,6 rooms,0.15285,136,659,0.12535,0.18034
2009,Couple with children,4th Quintile,7 rooms,0.07002,73,659,0.05052,0.08952
2009,Couple with children,5th Quintile,3 rooms,0.07062,48,666,0.05114,0.09009
2009,Couple with children,5th Quintile,4 rooms,0.19741,127,666,0.16715,0.22766
2009,Couple with children,5th Quintile,5 rooms,0.29220,198,666,0.25763,0.32676
2009,Couple with children,5th Quintile,6 rooms,0.19645,152,666,0.16625,0.22664
2009,Couple with children,5th Quintile,7 rooms,0.10918,85,666,0.08547,0.13288
2009,Couple with children,5th Quintile,8 rooms,0.07860,56,666,0.05815,0.09905
2010,Single-person household,1st Quintile,1 room,0.15169,110,690,0.12491,0.17848
2010,Single-person household,1st Quintile,2 rooms,0.45746,331,690,0.42026,0.49466
2010,Single-person household,1st Quintile,3 rooms,0.27801,191,690,0.24455,0.31146
2010,Single-person household,1st Quintile,4 rooms,0.06748,58,690,0.04875,0.08621
2010,Single-person household,2nd Quintile,1 room,0.05169,34,502,0.03231,0.07108
2010,Single-person household,2nd Quintile,2 rooms,0.42476,222,502,0.38147,0.46804
2010,Single-person household,2nd Quintile,3 rooms,0.32455,188,502,0.28355,0.36555
2010,Single-person household,2nd Quintile,4 rooms,0.10824,58,502,0.08103,0.13544
2010,Single-person household,3rd Quintile,2 rooms,0.32503,164,455,0.28195,0.36812
2010,Single-person household,3rd Quintile,3 rooms,0.35400,179,455,0.31001,0.39799
2010,Single-person household,3rd Quintile,4 rooms,0.13295,69,455,0.10172,0.16418
2010,Single-person household,3rd Quintile,5 rooms,0.08462,43,455,0.05902,0.11022
2010,Single-person household,4th Quintile,2 rooms,0.31692,142,397,0.27109,0.36275
2010,Single-person household,4th Quintile,3 rooms,0.31746,144,397,0.27161,0.36331
2010,Single-person household,4th Quintile,4 rooms,0.14784,77,397,0.11288,0.18280
2010,Single-person household,4th Quintile,5 rooms,0.06516,34,397,0.04085,0.08946
2010,Single-person household,5th Quintile,2 rooms,0.22192,83,409,0.18160,0.26224
2010,Single-person household,5th Quintile,3 rooms,0.33648,142,409,0.29063,0.38233
2010,Single-person household,5th Quintile,4 rooms,0.17498,86,409,0.13811,0.21184
2010,Single-person household,5th Quintile,5 rooms,0.12555,65,409,0.09339,0.15770
2010,Single-person household,5th Quintile,6 rooms,0.05271,33,409,0.03102,0.07439
2010,Couple without children,1st Quintile,2 rooms,0.28791,99,300,0.23658,0.33923
2010,Couple without children,1st Quintile,3 rooms,0.44821,155,300,0.39184,0.50458
2010,Couple without children,1st Quintile,4 rooms,0.15386,46,300,0.11296,0.19476
2010,Couple without children,2nd Quintile,2 rooms,0.13922,87,532,0.10977,0.16866
2010,Couple without children,2nd Quintile,3 rooms,0.46520,263,532,0.42277,0.50762
2010,Couple without children,2nd Quintile,4 rooms,0.22969,131,532,0.19392,0.26547
2010,Couple without children,2nd Quintile,5 rooms,0.09748,51,532,0.07225,0.12271
2010,Couple without children,3rd Quintile,2 rooms,0.15064,81,574,0.12135,0.17993
2010,Couple without children,3rd Quintile,3 rooms,0.39228,239,574,0.35231,0.43226
2010,Couple without children,3rd Quintile,4 rooms,0.23707,154,574,0.20225,0.27189
2010,Couple without children,3rd Quintile,5 rooms,0.12075,68,574,0.09407,0.14743
2010,Couple without children,3rd Quintile,6 rooms,0.04666,32,574,0.02939,0.06393
2010,Couple without children,4th Quintile,2 rooms,0.06810,54,683,0.04919,0.08701
2010,Couple without children,4th Quintile,3 rooms,0.29784,211,683,0.26352,0.33216
2010,Couple without children,4th Quintile,4 rooms,0.28881,213,683,0.25479,0.32282
2010,Couple without children,4th Quintile,5 rooms,0.19685,147,683,0.16701,0.22669
2010,Couple without children,4th Quintile,6 rooms,0.08924,58,683,0.06784,0.11063
2010,Couple without children,5th Quintile,2 rooms,0.03736,44,1093,0.02611,0.04861
2010,Couple without children,5th Quintile,3 rooms,0.23990,239,1093,0.21457,0.26523
2010,Couple without children,5th Quintile,4 rooms,0.24365,278,1093,0.21819,0.26911
2010,Couple without children,5th Quintile,5 rooms,0.18820,236,1093,0.16501,0.21138
2010,Couple without children,5th Quintile,6 rooms,0.15155,174,1093,0.13028,0.17282
2010,Couple without children,5th Quintile,7 rooms,0.07699,85,1093,0.06118,0.09280
2010,Couple without children,5th Quintile,8 rooms,0.03296,37,1093,0.02237,0.04355
2010,Single parent,1st Quintile,2 rooms,0.14304,129,853,0.11953,0.16655
2010,Single parent,1st Quintile,3 rooms,0.51776,466,853,0.48420,0.55131
2010,Single parent,1st Quintile,4 rooms,0.22244,199,853,0.19451,0.25036
2010,Single parent,1st Quintile,5 rooms,0.07788,59,853,0.05989,0.09588
2010,Single parent,2nd Quintile,2 rooms,0.07839,42,383,0.05144,0.10535
2010,Single parent,2nd Quintile,3 rooms,0.45727,196,383,0.40732,0.50723
2010,Single parent,2nd Quintile,4 rooms,0.23484,104,383,0.19233,0.27735
2010,Single parent,2nd Quintile,5 rooms,0.08442,41,383,0.05654,0.11230
2010,Single parent,3rd Quintile,2 rooms,0.13620,33,243,0.09298,0.17941
2010,Single parent,3rd Quintile,3 rooms,0.46723,116,243,0.40437,0.53009
2010,Single parent,3rd Quintile,4 rooms,0.18124,51,243,0.13270,0.22977
2010,Single parent,3rd Quintile,5 rooms,0.10479,43,243,0.06620,0.14339
2010,Single parent,4th Quintile,3 rooms,0.42273,65,108,0.32913,0.51633
2010,Single parent,4th Quintile,4 rooms,0.25016,43,108,0.16809,0.33222
2010,Couple with children,1st Quintile,2 rooms,0.04832,62,1116,0.03573,0.06091
2010,Couple with children,1st Quintile,3 rooms,0.38531,481,1116,0.35674,0.41388
2010,Couple with children,1st Quintile,4 rooms,0.32990,384,1116,0.30230,0.35750
2010,Couple with children,1st Quintile,5 rooms,0.13081,119,1116,0.11102,0.15060
2010,Couple with children,1st Quintile,6 rooms,0.07600,70,1116,0.06045,0.09156
2010,Couple with children,2nd Quintile,2 rooms,0.01593,34,1308,0.00914,0.02272
2010,Couple with children,2nd Quintile,3 rooms,0.28890,371,1308,0.26433,0.31347
2010,Couple with children,2nd Quintile,4 rooms,0.31272,406,1308,0.28758,0.33785
2010,Couple with children,2nd Quintile,5 rooms,0.19793,240,1308,0.17632,0.21953
2010,Couple with children,2nd Quintile,6 rooms,0.10467,154,1308,0.08807,0.12126
2010,Couple with children,2nd Quintile,7 rooms,0.03258,67,1308,0.02296,0.04221
2010,Couple with children,2nd Quintile,8 rooms,0.02503,36,1308,0.01656,0.03350
2010,Couple with children,3rd Quintile,3 rooms,0.19813,243,1083,0.17438,0.22188
2010,Couple with children,3rd Quintile,4 rooms,0.24932,274,1083,0.22354,0.27510
2010,Couple with children,3rd Quintile,5 rooms,0.26632,276,1083,0.23998,0.29266
2010,Couple with children,3rd Quintile,6 rooms,0.13301,148,1083,0.11277,0.15324
2010,Couple with children,3rd Quintile,7 rooms,0.08626,92,1083,0.06953,0.10298
