year,bula_h,quintil_oecd_hh,hgroom,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2000,North Rhine-Westphalia,5th Quintile,2 rooms,0.10520,54,576,0.08012,0.13028
2000,North Rhine-Westphalia,5th Quintile,3 rooms,0.27722,156,576,0.24063,0.31381
2000,North Rhine-Westphalia,5th Quintile,4 rooms,0.21765,138,576,0.18392,0.25138
2000,North Rhine-Westphalia,5th Quintile,5 rooms,0.18818,123,576,0.15623,0.22013
2000,North Rhine-Westphalia,5th Quintile,6 rooms,0.10570,66,576,0.08057,0.13083
2000,North Rhine-Westphalia,5th Quintile,7 rooms,0.05120,39,576,0.03318,0.06921
2000,Hesse,1st Quintile,2 rooms,0.32910,53,147,0.25288,0.40533
2000,Hesse,1st Quintile,3 rooms,0.31504,63,147,0.23968,0.39039
2000,Hesse,1st Quintile,4 rooms,0.14805,31,147,0.09044,0.20566
2000,Hesse,2nd Quintile,3 rooms,0.32788,53,86,0.22808,0.42767
2000,Hesse,2nd Quintile,4 rooms,0.19534,33,86,0.11106,0.27963
2000,Hesse,3rd Quintile,3 rooms,0.25003,44,86,0.15797,0.34209
2000,Hesse,3rd Quintile,4 rooms,0.18952,42,86,0.10620,0.27284
2000,Hesse,4th Quintile,3 rooms,0.28715,53,100,0.19803,0.37628
2000,Hesse,4th Quintile,4 rooms,0.22792,47,100,0.14529,0.31055
2000,Hesse,5th Quintile,3 rooms,0.24122,48,135,0.16878,0.31366
2000,Hesse,5th Quintile,4 rooms,0.26817,52,135,0.19316,0.34317
2000,Hesse,5th Quintile,5 rooms,0.15405,35,135,0.09293,0.21518
2000,"Rhineland-Palatinate, Saarland",1st Quintile,2 rooms,0.24438,37,80,0.14962,0.33914
2000,"Rhineland-Palatinate, Saarland",1st Quintile,3 rooms,0.27864,43,80,0.17978,0.37751
2000,"Rhineland-Palatinate, Saarland",2nd Quintile,3 rooms,0.27605,44,81,0.17809,0.37401
2000,"Rhineland-Palatinate, Saarland",2nd Quintile,4 rooms,0.23185,37,81,0.13937,0.32433
2000,"Rhineland-Palatinate, Saarland",3rd Quintile,3 rooms,0.26960,36,79,0.17112,0.36809
2000,"Rhineland-Palatinate, Saarland",3rd Quintile,4 rooms,0.23785,43,79,0.14336,0.33234
2000,"Rhineland-Palatinate, Saarland",4th Quintile,3 rooms,0.19926,32,101,0.12097,0.27755
2000,"Rhineland-Palatinate, Saarland",4th Quintile,4 rooms,0.21707,35,101,0.13627,0.29787
2000,"Rhineland-Palatinate, Saarland",4th Quintile,5 rooms,0.19155,34,101,0.11442,0.26868
2000,Baden-Wuerttemberg,1st Quintile,2 rooms,0.22118,46,196,0.16292,0.27943
2000,Baden-Wuerttemberg,1st Quintile,3 rooms,0.40786,100,196,0.33888,0.47684
2000,Baden-Wuerttemberg,1st Quintile,4 rooms,0.16179,50,196,0.11010,0.21347
2000,Baden-Wuerttemberg,2nd Quintile,2 rooms,0.19159,56,267,0.14429,0.23888
2000,Baden-Wuerttemberg,2nd Quintile,3 rooms,0.29754,97,267,0.24260,0.35248
2000,Baden-Wuerttemberg,2nd Quintile,4 rooms,0.22374,69,267,0.17365,0.27382
2000,Baden-Wuerttemberg,2nd Quintile,5 rooms,0.13567,45,267,0.09451,0.17682
2000,Baden-Wuerttemberg,3rd Quintile,2 rooms,0.15574,45,251,0.11079,0.20069
2000,Baden-Wuerttemberg,3rd Quintile,3 rooms,0.34270,99,251,0.28386,0.40153
2000,Baden-Wuerttemberg,3rd Quintile,4 rooms,0.21335,64,251,0.16256,0.26413
2000,Baden-Wuerttemberg,3rd Quintile,5 rooms,0.12896,43,251,0.08742,0.17051
2000,Baden-Wuerttemberg,4th Quintile,2 rooms,0.18342,49,300,0.13956,0.22729
2000,Baden-Wuerttemberg,4th Quintile,3 rooms,0.29619,92,300,0.24444,0.34794
2000,Baden-Wuerttemberg,4th Quintile,4 rooms,0.17338,73,300,0.13047,0.21629
2000,Baden-Wuerttemberg,4th Quintile,5 rooms,0.14307,55,300,0.10338,0.18275
2000,Baden-Wuerttemberg,4th Quintile,6 rooms,0.07604,31,300,0.04600,0.10609
2000,Baden-Wuerttemberg,5th Quintile,2 rooms,0.11576,33,290,0.07887,0.15264
2000,Baden-Wuerttemberg,5th Quintile,3 rooms,0.23703,68,290,0.18800,0.28606
2000,Baden-Wuerttemberg,5th Quintile,4 rooms,0.22995,75,290,0.18144,0.27847
2000,Baden-Wuerttemberg,5th Quintile,5 rooms,0.15714,61,290,0.11518,0.19910
2000,Baden-Wuerttemberg,5th Quintile,6 rooms,0.14264,53,290,0.10232,0.18296
2000,Bavaria,1st Quintile,2 rooms,0.35587,92,253,0.29675,0.41498
2000,Bavaria,1st Quintile,3 rooms,0.31009,103,253,0.25298,0.36720
2000,Bavaria,1st Quintile,4 rooms,0.16985,58,253,0.12349,0.21622
2000,Bavaria,2nd Quintile,2 rooms,0.22624,56,261,0.17539,0.27710
2000,Bavaria,2nd Quintile,3 rooms,0.31324,100,261,0.25686,0.36961
2000,Bavaria,2nd Quintile,4 rooms,0.21813,69,261,0.16793,0.26833
2000,Bavaria,2nd Quintile,5 rooms,0.10025,36,261,0.06374,0.13676
2000,Bavaria,3rd Quintile,2 rooms,0.19993,58,314,0.15562,0.24424
2000,Bavaria,3rd Quintile,3 rooms,0.28149,94,314,0.23167,0.33131
2000,Bavaria,3rd Quintile,4 rooms,0.15501,70,314,0.11491,0.19510
2000,Bavaria,3rd Quintile,5 rooms,0.13670,53,314,0.09864,0.17476
2000,Bavaria,3rd Quintile,6 rooms,0.09249,39,314,0.06039,0.12459
2000,Bavaria,4th Quintile,2 rooms,0.17136,48,350,0.13183,0.21090
2000,Bavaria,4th Quintile,3 rooms,0.25083,95,350,0.20535,0.29631
2000,Bavaria,4th Quintile,4 rooms,0.24987,102,350,0.20445,0.29529
2000,Bavaria,4th Quintile,5 rooms,0.13261,58,350,0.09703,0.16820
2000,Bavaria,4th Quintile,6 rooms,0.08469,47,350,0.05548,0.11390
2000,Bavaria,5th Quintile,2 rooms,0.12962,48,366,0.09516,0.16408
2000,Bavaria,5th Quintile,3 rooms,0.21032,86,366,0.16851,0.25213
2000,Bavaria,5th Quintile,4 rooms,0.23398,106,366,0.19054,0.27741
2000,Bavaria,5th Quintile,5 rooms,0.16177,76,366,0.12399,0.19955
2000,Bavaria,5th Quintile,6 rooms,0.10332,50,366,0.07209,0.13455
2000,Berlin,1st Quintile,2 rooms,0.44748,48,48,0.30532,0.58964
2000,Berlin,2nd Quintile,3 rooms,0.37351,39,39,0.21970,0.52731
2000,Berlin,3rd Quintile,2 rooms,0.36727,32,63,0.24728,0.48727
2000,Berlin,3rd Quintile,3 rooms,0.32988,31,63,0.21284,0.44691
2000,Berlin,4th Quintile,2 rooms,0.34414,32,73,0.23440,0.45388
2000,Berlin,4th Quintile,3 rooms,0.36160,41,73,0.25062,0.47258
2000,Berlin,5th Quintile,3 rooms,0.48506,43,43,0.33391,0.63621
2000,Brandenburg,1st Quintile,2 rooms,0.36944,39,84,0.26560,0.47327
2000,Brandenburg,1st Quintile,3 rooms,0.32874,45,84,0.22767,0.42980
2000,Brandenburg,2nd Quintile,3 rooms,0.45962,64,64,0.33655,0.58268
2000,Brandenburg,3rd Quintile,3 rooms,0.38122,50,50,0.24523,0.51721
2000,Brandenburg,4th Quintile,3 rooms,0.39778,35,35,0.23326,0.56230
2000,Mecklenburg-Western Pomerania,1st Quintile,2 rooms,0.47798,37,37,0.31481,0.64116
2000,Mecklenburg-Western Pomerania,2nd Quintile,3 rooms,0.34919,34,34,0.18654,0.51184
2000,Saxony,1st Quintile,2 rooms,0.36926,63,182,0.29895,0.43957
2000,Saxony,1st Quintile,3 rooms,0.39761,87,182,0.32631,0.46891
2000,Saxony,1st Quintile,4 rooms,0.09590,32,182,0.05301,0.13880
2000,Saxony,2nd Quintile,2 rooms,0.26739,61,226,0.20956,0.32522
2000,Saxony,2nd Quintile,3 rooms,0.39875,109,226,0.33477,0.46273
2000,Saxony,2nd Quintile,4 rooms,0.17238,56,226,0.12303,0.22173
2000,Saxony,3rd Quintile,2 rooms,0.17398,33,177,0.11797,0.22999
2000,Saxony,3rd Quintile,3 rooms,0.40527,89,177,0.33274,0.47780
2000,Saxony,3rd Quintile,4 rooms,0.20321,55,177,0.14376,0.26266
2000,Saxony,4th Quintile,3 rooms,0.41111,54,54,0.27864,0.54358
2000,Saxony-Anhalt,1st Quintile,2 rooms,0.36986,41,89,0.26899,0.47073
2000,Saxony-Anhalt,1st Quintile,3 rooms,0.35262,48,89,0.25280,0.45245
2000,Saxony-Anhalt,2nd Quintile,3 rooms,0.40462,58,90,0.30265,0.50659
2000,Saxony-Anhalt,2nd Quintile,4 rooms,0.21886,32,90,0.13296,0.30476
2000,Saxony-Anhalt,3rd Quintile,3 rooms,0.43670,54,87,0.33188,0.54153
2000,Saxony-Anhalt,3rd Quintile,4 rooms,0.25311,33,87,0.16122,0.34501
2000,Thuringa,1st Quintile,2 rooms,0.35482,36,77,0.24725,0.46239
2000,Thuringa,1st Quintile,3 rooms,0.24047,41,77,0.14438,0.33655
2000,Thuringa,2nd Quintile,3 rooms,0.45795,60,60,0.33082,0.58508
2000,Thuringa,3rd Quintile,3 rooms,0.29303,40,40,0.15018,0.43588
2001,Lower Saxony,1st Quintile,2 rooms,0.23879,36,127,0.16435,0.31323
2001,Lower Saxony,1st Quintile,3 rooms,0.34476,56,127,0.26177,0.42775
2001,Lower Saxony,1st Quintile,4 rooms,0.18175,35,127,0.11442,0.24909
2001,Lower Saxony,2nd Quintile,3 rooms,0.24980,49,125,0.17361,0.32600
2001,Lower Saxony,2nd Quintile,4 rooms,0.25326,41,125,0.17671,0.32980
2001,Lower Saxony,2nd Quintile,5 rooms,0.21274,35,125,0.14071,0.28477
2001,Lower Saxony,3rd Quintile,3 rooms,0.29413,62,145,0.21971,0.36856
2001,Lower Saxony,3rd Quintile,4 rooms,0.24986,52,145,0.17915,0.32057
2001,Lower Saxony,3rd Quintile,5 rooms,0.12457,31,145,0.07063,0.17850
2001,Lower Saxony,4th Quintile,3 rooms,0.23485,43,144,0.16537,0.30433
2001,Lower Saxony,4th Quintile,4 rooms,0.23294,55,144,0.16366,0.30223
2001,Lower Saxony,4th Quintile,5 rooms,0.24675,46,144,0.17609,0.31742
2001,Lower Saxony,5th Quintile,3 rooms,0.20140,35,149,0.13678,0.26601
2001,Lower Saxony,5th Quintile,4 rooms,0.23207,45,149,0.16406,0.30009
2001,Lower Saxony,5th Quintile,5 rooms,0.15781,32,149,0.09908,0.21655
2001,Lower Saxony,5th Quintile,6 rooms,0.19633,37,149,0.13233,0.26032
2001,North Rhine-Westphalia,1st Quintile,2 rooms,0.31613,119,411,0.27113,0.36114
2001,North Rhine-Westphalia,1st Quintile,3 rooms,0.39913,189,411,0.35172,0.44653
2001,North Rhine-Westphalia,1st Quintile,4 rooms,0.11749,72,411,0.08632,0.14866
2001,North Rhine-Westphalia,1st Quintile,5 rooms,0.05145,31,411,0.03007,0.07284
2001,North Rhine-Westphalia,2nd Quintile,2 rooms,0.25228,95,403,0.20982,0.29474
2001,North Rhine-Westphalia,2nd Quintile,3 rooms,0.37139,167,403,0.32416,0.41863
2001,North Rhine-Westphalia,2nd Quintile,4 rooms,0.17218,92,403,0.13528,0.20909
2001,North Rhine-Westphalia,2nd Quintile,5 rooms,0.08493,49,403,0.05768,0.11218
2001,North Rhine-Westphalia,3rd Quintile,2 rooms,0.19584,79,455,0.15933,0.23234
2001,North Rhine-Westphalia,3rd Quintile,3 rooms,0.33763,165,455,0.29413,0.38113
2001,North Rhine-Westphalia,3rd Quintile,4 rooms,0.17847,92,455,0.14325,0.21370
2001,North Rhine-Westphalia,3rd Quintile,5 rooms,0.11772,72,455,0.08808,0.14737
2001,North Rhine-Westphalia,3rd Quintile,6 rooms,0.08608,47,455,0.06028,0.11188
2001,North Rhine-Westphalia,4th Quintile,2 rooms,0.19751,76,464,0.16124,0.23377
2001,North Rhine-Westphalia,4th Quintile,3 rooms,0.28251,140,464,0.24150,0.32352
2001,North Rhine-Westphalia,4th Quintile,4 rooms,0.21273,121,464,0.17546,0.25001
2001,North Rhine-Westphalia,4th Quintile,5 rooms,0.12276,77,464,0.09287,0.15266
2001,North Rhine-Westphalia,4th Quintile,6 rooms,0.08903,50,464,0.06309,0.11497
2001,North Rhine-Westphalia,5th Quintile,2 rooms,0.10571,47,515,0.07913,0.13229
2001,North Rhine-Westphalia,5th Quintile,3 rooms,0.28636,145,515,0.24728,0.32544
2001,North Rhine-Westphalia,5th Quintile,4 rooms,0.21188,121,515,0.17655,0.24720
2001,North Rhine-Westphalia,5th Quintile,5 rooms,0.19446,107,515,0.16024,0.22868
2001,North Rhine-Westphalia,5th Quintile,6 rooms,0.10487,61,515,0.07838,0.13136
2001,North Rhine-Westphalia,5th Quintile,7 rooms,0.04736,34,515,0.02899,0.06572
2001,Hesse,1st Quintile,2 rooms,0.35435,40,88,0.25384,0.45486
2001,Hesse,1st Quintile,3 rooms,0.33494,48,88,0.23577,0.43412
2001,Hesse,2nd Quintile,3 rooms,0.28843,44,85,0.19155,0.38531
2001,Hesse,2nd Quintile,4 rooms,0.22486,41,85,0.13558,0.31415
2001,Hesse,3rd Quintile,3 rooms,0.22967,36,75,0.13383,0.32550
2001,Hesse,3rd Quintile,4 rooms,0.21621,39,75,0.12241,0.31000
2001,Hesse,4th Quintile,3 rooms,0.36793,56,92,0.26884,0.46701
2001,Hesse,4th Quintile,4 rooms,0.23003,36,92,0.14356,0.31650
2001,Hesse,5th Quintile,3 rooms,0.20295,39,87,0.11795,0.28796
2001,Hesse,5th Quintile,4 rooms,0.25239,48,87,0.16058,0.34420
2001,"Rhineland-Palatinate, Saarland",1st Quintile,2 rooms,0.25010,33,101,0.16522,0.33498
2001,"Rhineland-Palatinate, Saarland",1st Quintile,3 rooms,0.31399,37,101,0.22303,0.40496
2001,"Rhineland-Palatinate, Saarland",1st Quintile,4 rooms,0.21847,31,101,0.13748,0.29946
2001,"Rhineland-Palatinate, Saarland",2nd Quintile,3 rooms,0.26894,40,75,0.16792,0.36997
2001,"Rhineland-Palatinate, Saarland",2nd Quintile,4 rooms,0.21069,35,75,0.11777,0.30360
2001,"Rhineland-Palatinate, Saarland",3rd Quintile,3 rooms,0.27705,34,69,0.17067,0.38342
2001,"Rhineland-Palatinate, Saarland",3rd Quintile,4 rooms,0.22676,35,69,0.12723,0.32629
2001,"Rhineland-Palatinate, Saarland",4th Quintile,3 rooms,0.22121,35,106,0.14182,0.30060
2001,"Rhineland-Palatinate, Saarland",4th Quintile,4 rooms,0.21457,38,106,0.13605,0.29309
2001,"Rhineland-Palatinate, Saarland",4th Quintile,5 rooms,0.18970,33,106,0.11470,0.26469
2001,Baden-Wuerttemberg,1st Quintile,2 rooms,0.20531,38,176,0.14546,0.26515
2001,Baden-Wuerttemberg,1st Quintile,3 rooms,0.36345,84,176,0.29219,0.43472
2001,Baden-Wuerttemberg,1st Quintile,4 rooms,0.20048,54,176,0.14116,0.25980
2001,Baden-Wuerttemberg,2nd Quintile,2 rooms,0.21169,49,211,0.15643,0.26694
2001,Baden-Wuerttemberg,2nd Quintile,3 rooms,0.32612,82,211,0.26271,0.38952
2001,Baden-Wuerttemberg,2nd Quintile,4 rooms,0.18462,49,211,0.13214,0.23709
2001,Baden-Wuerttemberg,2nd Quintile,5 rooms,0.10065,31,211,0.05996,0.14134
2001,Baden-Wuerttemberg,3rd Quintile,2 rooms,0.19699,47,241,0.14667,0.24731
2001,Baden-Wuerttemberg,3rd Quintile,3 rooms,0.30938,86,241,0.25090,0.36786
2001,Baden-Wuerttemberg,3rd Quintile,4 rooms,0.21047,61,241,0.15889,0.26204
2001,Baden-Wuerttemberg,3rd Quintile,5 rooms,0.14966,47,241,0.10452,0.19479
2001,Baden-Wuerttemberg,4th Quintile,2 rooms,0.20366,53,234,0.15195,0.25538
2001,Baden-Wuerttemberg,4th Quintile,3 rooms,0.28294,80,234,0.22510,0.34078
2001,Baden-Wuerttemberg,4th Quintile,4 rooms,0.16970,56,234,0.12150,0.21790
2001,Baden-Wuerttemberg,4th Quintile,5 rooms,0.13677,45,234,0.09265,0.18089
2001,Baden-Wuerttemberg,5th Quintile,3 rooms,0.26445,64,239,0.20842,0.32049
2001,Baden-Wuerttemberg,5th Quintile,4 rooms,0.24583,73,239,0.19112,0.30053
2001,Baden-Wuerttemberg,5th Quintile,5 rooms,0.15336,55,239,0.10758,0.19913
2001,Baden-Wuerttemberg,5th Quintile,6 rooms,0.13619,47,239,0.09262,0.17977
2001,Bavaria,1st Quintile,2 rooms,0.36922,76,204,0.30284,0.43561
2001,Bavaria,1st Quintile,3 rooms,0.28787,75,204,0.22558,0.35015
2001,Bavaria,1st Quintile,4 rooms,0.18563,53,204,0.13215,0.23912
2001,Bavaria,2nd Quintile,2 rooms,0.20296,59,287,0.15634,0.24957
2001,Bavaria,2nd Quintile,3 rooms,0.31510,101,287,0.26126,0.36894
2001,Bavaria,2nd Quintile,4 rooms,0.18577,60,287,0.14070,0.23085
2001,Bavaria,2nd Quintile,5 rooms,0.10399,36,287,0.06861,0.13937
2001,Bavaria,2nd Quintile,6 rooms,0.10189,31,287,0.06683,0.13695
2001,Bavaria,3rd Quintile,2 rooms,0.23371,53,284,0.18441,0.28302
2001,Bavaria,3rd Quintile,3 rooms,0.31408,91,284,0.26001,0.36816
2001,Bavaria,3rd Quintile,4 rooms,0.17201,58,284,0.12804,0.21598
2001,Bavaria,3rd Quintile,5 rooms,0.12769,46,284,0.08881,0.16658
2001,Bavaria,3rd Quintile,6 rooms,0.07209,36,284,0.04195,0.10222
2001,Bavaria,4th Quintile,2 rooms,0.16580,44,317,0.12479,0.20681
2001,Bavaria,4th Quintile,3 rooms,0.25151,87,317,0.20367,0.29934
2001,Bavaria,4th Quintile,4 rooms,0.22812,90,317,0.18185,0.27439
2001,Bavaria,4th Quintile,5 rooms,0.12669,54,317,0.09002,0.16337
2001,Bavaria,4th Quintile,6 rooms,0.09526,42,317,0.06289,0.12763
2001,Bavaria,5th Quintile,2 rooms,0.12493,41,310,0.08806,0.16180
2001,Bavaria,5th Quintile,3 rooms,0.21112,73,310,0.16562,0.25662
2001,Bavaria,5th Quintile,4 rooms,0.25263,97,310,0.20418,0.30108
2001,Bavaria,5th Quintile,5 rooms,0.12557,54,310,0.08862,0.16251
2001,Bavaria,5th Quintile,6 rooms,0.10094,45,310,0.06735,0.13453
2001,Berlin,1st Quintile,2 rooms,0.38904,44,44,0.24332,0.53476
2001,Berlin,3rd Quintile,3 rooms,0.44198,35,35,0.27504,0.60891
2001,Berlin,4th Quintile,3 rooms,0.45962,46,46,0.31401,0.60524
2001,Berlin,5th Quintile,3 rooms,0.47457,39,39,0.31580,0.63334
2001,Brandenburg,1st Quintile,2 rooms,0.33783,35,83,0.23546,0.44020
2001,Brandenburg,1st Quintile,3 rooms,0.40516,48,83,0.29890,0.51141
2001,Brandenburg,2nd Quintile,3 rooms,0.49889,63,63,0.37443,0.62335
2001,Brandenburg,3rd Quintile,3 rooms,0.34891,40,40,0.19932,0.49850
2001,Brandenburg,4th Quintile,3 rooms,0.39078,33,33,0.22173,0.55984
2001,Saxony,1st Quintile,2 rooms,0.34921,60,143,0.27080,0.42762
2001,Saxony,1st Quintile,3 rooms,0.39760,83,143,0.31710,0.47809
2001,Saxony,2nd Quintile,2 rooms,0.28200,59,210,0.22100,0.34301
2001,Saxony,2nd Quintile,3 rooms,0.43965,107,210,0.37235,0.50694
2001,Saxony,2nd Quintile,4 rooms,0.12658,44,210,0.08150,0.17166
2001,Saxony,3rd Quintile,3 rooms,0.35708,72,126,0.27308,0.44108
2001,Saxony,3rd Quintile,4 rooms,0.23009,54,126,0.15630,0.30387
2001,Saxony,4th Quintile,3 rooms,0.43583,47,47,0.29253,0.57912
2001,Saxony-Anhalt,1st Quintile,2 rooms,0.34390,33,70,0.23182,0.45598
2001,Saxony-Anhalt,1st Quintile,3 rooms,0.30958,37,70,0.20049,0.41866
2001,Saxony-Anhalt,2nd Quintile,3 rooms,0.47419,63,63,0.34990,0.59849
2001,Saxony-Anhalt,3rd Quintile,3 rooms,0.36225,43,74,0.25199,0.47251
2001,Saxony-Anhalt,3rd Quintile,4 rooms,0.29208,31,74,0.18777,0.39640
2001,Thuringa,1st Quintile,2 rooms,0.34758,34,78,0.24122,0.45395
2001,Thuringa,1st Quintile,3 rooms,0.34819,44,78,0.24178,0.45460
2001,Thuringa,2nd Quintile,3 rooms,0.30965,41,41,0.16636,0.45293
2001,Thuringa,3rd Quintile,3 rooms,0.39708,43,43,0.24910,0.54506
2002,Schleswig-Holstein,5th Quintile,5 rooms,0.26343,34,34,0.11314,0.41373
2002,Lower Saxony,1st Quintile,2 rooms,0.22875,33,126,0.15511,0.30238
2002,Lower Saxony,1st Quintile,3 rooms,0.34918,60,126,0.26561,0.43275
2002,Lower Saxony,1st Quintile,4 rooms,0.17493,33,126,0.10833,0.24153
2002,Lower Saxony,2nd Quintile,3 rooms,0.29590,52,116,0.21247,0.37932
2002,Lower Saxony,2nd Quintile,4 rooms,0.17669,31,116,0.10698,0.24640
2002,Lower Saxony,2nd Quintile,5 rooms,0.17993,33,116,0.10972,0.25013
2002,Lower Saxony,3rd Quintile,3 rooms,0.26974,45,129,0.19285,0.34663
2002,Lower Saxony,3rd Quintile,4 rooms,0.23645,45,129,0.16284,0.31006
2002,Lower Saxony,3rd Quintile,5 rooms,0.19118,39,129,0.12306,0.25930
2002,Lower Saxony,4th Quintile,3 rooms,0.22198,46,144,0.15386,0.29009
2002,Lower Saxony,4th Quintile,4 rooms,0.28728,55,144,0.21311,0.36144
2002,Lower Saxony,4th Quintile,5 rooms,0.21002,43,144,0.14326,0.27679
2002,Lower Saxony,5th Quintile,3 rooms,0.18466,36,214,0.13255,0.23677
2002,Lower Saxony,5th Quintile,4 rooms,0.24068,73,214,0.18327,0.29809
2002,Lower Saxony,5th Quintile,5 rooms,0.21709,58,214,0.16172,0.27245
2002,Lower Saxony,5th Quintile,6 rooms,0.16148,47,214,0.11206,0.21090
2002,North Rhine-Westphalia,1st Quintile,2 rooms,0.31583,118,340,0.26635,0.36531
2002,North Rhine-Westphalia,1st Quintile,3 rooms,0.38053,163,340,0.32885,0.43222
2002,North Rhine-Westphalia,1st Quintile,4 rooms,0.12466,59,340,0.08950,0.15983
2002,North Rhine-Westphalia,2nd Quintile,2 rooms,0.26840,101,403,0.22508,0.31172
2002,North Rhine-Westphalia,2nd Quintile,3 rooms,0.35558,159,403,0.30878,0.40237
2002,North Rhine-Westphalia,2nd Quintile,4 rooms,0.17749,94,403,0.14014,0.21484
2002,North Rhine-Westphalia,2nd Quintile,5 rooms,0.09268,49,403,0.06433,0.12103
2002,North Rhine-Westphalia,3rd Quintile,2 rooms,0.24810,78,425,0.20699,0.28921
2002,North Rhine-Westphalia,3rd Quintile,3 rooms,0.34774,158,425,0.30240,0.39307
2002,North Rhine-Westphalia,3rd Quintile,4 rooms,0.15024,82,425,0.11623,0.18425
2002,North Rhine-Westphalia,3rd Quintile,5 rooms,0.12223,70,425,0.09106,0.15341
2002,North Rhine-Westphalia,3rd Quintile,6 rooms,0.06716,37,425,0.04334,0.09099
2002,North Rhine-Westphalia,4th Quintile,2 rooms,0.18887,67,453,0.15279,0.22496
2002,North Rhine-Westphalia,4th Quintile,3 rooms,0.34077,152,453,0.29708,0.38447
2002,North Rhine-Westphalia,4th Quintile,4 rooms,0.18840,102,453,0.15235,0.22445
2002,North Rhine-Westphalia,4th Quintile,5 rooms,0.15019,79,453,0.11725,0.18312
2002,North Rhine-Westphalia,4th Quintile,6 rooms,0.07724,53,453,0.05263,0.10185
2002,North Rhine-Westphalia,5th Quintile,2 rooms,0.12015,64,733,0.09660,0.14371
2002,North Rhine-Westphalia,5th Quintile,3 rooms,0.26504,169,733,0.23307,0.29702
2002,North Rhine-Westphalia,5th Quintile,4 rooms,0.22554,168,733,0.19526,0.25582
2002,North Rhine-Westphalia,5th Quintile,5 rooms,0.19167,159,733,0.16316,0.22019
2002,North Rhine-Westphalia,5th Quintile,6 rooms,0.09628,112,733,0.07491,0.11765
2002,North Rhine-Westphalia,5th Quintile,7 rooms,0.05194,61,733,0.03587,0.06802
2002,Hesse,1st Quintile,2 rooms,0.27508,36,90,0.18230,0.36786
2002,Hesse,1st Quintile,3 rooms,0.37929,54,90,0.27849,0.48010
2002,Hesse,2nd Quintile,3 rooms,0.23637,33,64,0.13146,0.34128
2002,Hesse,2nd Quintile,4 rooms,0.23357,31,64,0.12909,0.33805
2002,Hesse,3rd Quintile,3 rooms,0.23614,39,78,0.14128,0.33101
2002,Hesse,3rd Quintile,4 rooms,0.26470,39,78,0.16616,0.36325
2002,Hesse,4th Quintile,3 rooms,0.29280,33,33,0.13514,0.45047
2002,Hesse,5th Quintile,2 rooms,0.21539,33,256,0.16493,0.26585
2002,Hesse,5th Quintile,3 rooms,0.20626,49,256,0.15660,0.25592
2002,Hesse,5th Quintile,4 rooms,0.21250,69,256,0.16229,0.26271
2002,Hesse,5th Quintile,5 rooms,0.16582,70,256,0.12017,0.21147
2002,Hesse,5th Quintile,6 rooms,0.08813,35,256,0.05334,0.12293
2002,"Rhineland-Palatinate, Saarland",1st Quintile,2 rooms,0.27634,33,72,0.17232,0.38036
2002,"Rhineland-Palatinate, Saarland",1st Quintile,3 rooms,0.31436,39,72,0.20637,0.42235
2002,"Rhineland-Palatinate, Saarland",2nd Quintile,3 rooms,0.30828,37,74,0.20235,0.41422
2002,"Rhineland-Palatinate, Saarland",2nd Quintile,4 rooms,0.27725,37,74,0.17456,0.37994
2002,"Rhineland-Palatinate, Saarland",4th Quintile,3 rooms,0.22110,31,105,0.14134,0.30086
2002,"Rhineland-Palatinate, Saarland",4th Quintile,4 rooms,0.23655,43,105,0.15488,0.31823
2002,"Rhineland-Palatinate, Saarland",4th Quintile,5 rooms,0.18118,31,105,0.10715,0.25520
2002,"Rhineland-Palatinate, Saarland",5th Quintile,5 rooms,0.13062,35,35,0.01734,0.24389
2002,Baden-Wuerttemberg,1st Quintile,2 rooms,0.26678,43,142,0.19378,0.33978
2002,Baden-Wuerttemberg,1st Quintile,3 rooms,0.27255,55,142,0.19906,0.34605
2002,Baden-Wuerttemberg,1st Quintile,4 rooms,0.18327,44,142,0.11941,0.24713
2002,Baden-Wuerttemberg,2nd Quintile,2 rooms,0.14373,33,175,0.09160,0.19585
2002,Baden-Wuerttemberg,2nd Quintile,3 rooms,0.35783,83,175,0.28660,0.42905
2002,Baden-Wuerttemberg,2nd Quintile,4 rooms,0.23423,59,175,0.17130,0.29716
2002,Baden-Wuerttemberg,3rd Quintile,2 rooms,0.17272,47,219,0.12254,0.22290
2002,Baden-Wuerttemberg,3rd Quintile,3 rooms,0.27739,72,219,0.21796,0.33682
2002,Baden-Wuerttemberg,3rd Quintile,4 rooms,0.22805,62,219,0.17235,0.28374
2002,Baden-Wuerttemberg,3rd Quintile,5 rooms,0.15176,38,219,0.10413,0.19939
2002,Baden-Wuerttemberg,4th Quintile,2 rooms,0.20920,51,246,0.15827,0.26013
2002,Baden-Wuerttemberg,4th Quintile,3 rooms,0.29324,77,246,0.23623,0.35024
2002,Baden-Wuerttemberg,4th Quintile,4 rooms,0.22955,72,246,0.17689,0.28221
2002,Baden-Wuerttemberg,4th Quintile,5 rooms,0.13376,46,246,0.09114,0.17638
2002,Baden-Wuerttemberg,5th Quintile,2 rooms,0.12256,32,414,0.09093,0.15419
2002,Baden-Wuerttemberg,5th Quintile,3 rooms,0.21138,73,414,0.17200,0.25076
2002,Baden-Wuerttemberg,5th Quintile,4 rooms,0.23825,101,414,0.19717,0.27934
