year,level_1,0
2020,upper_whisker,10.0
2020,n,22577.0
2021,mean,7.014986798250402
2021,mean_lower_confidence,6.986073680512561
2021,mean_upper_confidence,7.043899915988243
2021,lower_quartile,6.0
2021,boxplot_median,7.0
2021,upper_quartile,8.0
2021,lower_whisker,3.0
2021,upper_whisker,10.0
2021,n,15559.0
2022,mean,6.793648316240911
2022,mean_lower_confidence,6.767596275754444
2022,mean_upper_confidence,6.8197003567273775
2022,lower_quartile,5.0
2022,boxplot_median,7.0
2022,upper_quartile,8.0
2022,lower_whisker,0.5
2022,upper_whisker,10.0
2022,n,22670.0
