year,age_gr,regtyp,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
2006,30-45 y.,Rural regions,2041,1.72512,1.65691,1.79334,1.00000,1.00000,2.00000,0.00000,3.50000,1.00000,1.00000,1.00000
2006,46-65 y.,Urban regions,4950,2.37326,2.31742,2.42911,1.00000,2.00000,3.00000,0.00000,6.00000,2.00000,2.00000,2.00000
2006,46-65 y.,Rural regions,2619,2.29473,2.22142,2.36805,1.00000,2.00000,3.00000,0.00000,6.00000,2.00000,2.00000,2.00000
2006,66 and older,Urban regions,2884,3.38772,3.29409,3.48135,2.00000,3.00000,5.00000,0.00000,9.50000,3.00000,3.00000,3.00000
2006,66 and older,Rural regions,1543,3.20978,3.08987,3.32969,2.00000,3.00000,4.00000,0.00000,7.00000,3.00000,3.00000,3.00000
2007,0-16 y.,Urban regions,,,,,,,,,,,,
2007,0-16 y.,Rural regions,,,,,,,,,,,,
2007,17-29 y.,Urban regions,2214,2.37510,2.28960,2.46060,1.00000,2.00000,3.00000,0.00000,6.00000,2.00000,2.00000,2.00000
2007,17-29 y.,Rural regions,1165,2.39760,2.26773,2.52748,1.00000,2.00000,3.00000,0.00000,6.00000,2.00000,2.00000,2.00000
2007,30-45 y.,Urban regions,3831,1.58169,1.53140,1.63199,1.00000,1.00000,2.00000,0.00000,3.50000,1.00000,1.00000,1.00000
2007,30-45 y.,Rural regions,1874,1.44961,1.37909,1.52012,0.00000,1.00000,2.00000,0.00000,5.00000,1.00000,1.00000,1.00000
2007,46-65 y.,Urban regions,4589,2.08610,2.02700,2.14521,1.00000,2.00000,3.00000,0.00000,6.00000,2.00000,2.00000,2.00000
2007,46-65 y.,Rural regions,2469,1.96511,1.88986,2.04036,1.00000,2.00000,3.00000,0.00000,6.00000,2.00000,1.00000,2.00000
2007,66 and older,Urban regions,2834,3.17950,3.08441,3.27459,1.00000,3.00000,4.00000,0.00000,8.50000,3.00000,2.00000,3.00000
2007,66 and older,Rural regions,1507,3.00710,2.88215,3.13204,1.00000,2.00000,4.00000,0.00000,8.50000,2.00000,2.00000,3.00000
2008,0-16 y.,Urban regions,,,,,,,,,,,,
2008,0-16 y.,Rural regions,,,,,,,,,,,,
2008,17-29 y.,Urban regions,2086,2.74404,2.65622,2.83186,1.00000,2.00000,4.00000,0.00000,8.50000,2.00000,2.00000,2.00000
2008,17-29 y.,Rural regions,1059,2.61966,2.49809,2.74124,1.00000,2.00000,4.00000,0.00000,8.50000,2.00000,2.00000,2.00000
2008,30-45 y.,Urban regions,3452,1.83085,1.77772,1.88398,1.00000,1.00000,2.00000,0.00000,3.50000,1.00000,1.00000,2.00000
2008,30-45 y.,Rural regions,1711,1.68946,1.61239,1.76653,1.00000,1.00000,2.00000,0.00000,3.50000,1.00000,1.00000,1.00000
2008,46-65 y.,Urban regions,4341,2.22921,2.17109,2.28732,1.00000,2.00000,3.00000,0.00000,6.00000,2.00000,2.00000,2.00000
2008,46-65 y.,Rural regions,2343,2.15940,2.08662,2.23218,1.00000,2.00000,3.00000,0.00000,6.00000,2.00000,2.00000,2.00000
2008,66 and older,Urban regions,2803,3.34525,3.25192,3.43857,2.00000,3.00000,5.00000,0.00000,9.50000,3.00000,3.00000,3.00000
2008,66 and older,Rural regions,1491,2.95976,2.84667,3.07285,1.00000,2.00000,4.00000,0.00000,8.50000,2.00000,2.00000,3.00000
2009,0-16 y.,Urban regions,,,,,,,,,,,,
2009,0-16 y.,Rural regions,,,,,,,,,,,,
2009,17-29 y.,Urban regions,1878,2.45262,2.35526,2.54998,1.00000,2.00000,3.00000,0.00000,6.00000,2.00000,2.00000,2.00000
2009,17-29 y.,Rural regions,969,2.36031,2.22470,2.49592,1.00000,2.00000,3.00000,0.00000,6.00000,2.00000,2.00000,2.00000
2009,30-45 y.,Urban regions,3077,1.55271,1.49539,1.61003,1.00000,1.00000,2.00000,0.00000,3.50000,1.00000,1.00000,1.00000
2009,30-45 y.,Rural regions,1589,1.38060,1.31168,1.44952,0.00000,1.00000,2.00000,0.00000,5.00000,1.00000,1.00000,1.00000
2009,46-65 y.,Urban regions,4046,1.96926,1.90611,2.03240,1.00000,1.00000,3.00000,0.00000,6.00000,1.00000,1.00000,2.00000
2009,46-65 y.,Rural regions,2275,1.79473,1.72096,1.86850,1.00000,1.00000,3.00000,0.00000,6.00000,1.00000,1.00000,1.00000
2009,66 and older,Urban regions,2704,3.07337,2.97499,3.17175,1.00000,3.00000,4.00000,0.00000,8.50000,3.00000,2.00000,3.00000
2009,66 and older,Rural regions,1458,2.84499,2.72368,2.96629,1.00000,2.00000,4.00000,0.00000,8.50000,2.00000,2.00000,3.00000
2010,0-16 y.,Urban regions,,,,,,,,,,,,
2010,0-16 y.,Rural regions,,,,,,,,,,,,
2010,17-29 y.,Urban regions,2579,2.80443,2.71626,2.89260,1.00000,2.00000,4.00000,0.00000,8.50000,2.00000,2.00000,2.00000
2010,17-29 y.,Rural regions,1330,2.59894,2.48507,2.71281,1.00000,2.00000,4.00000,0.00000,8.50000,2.00000,2.00000,2.00000
2010,30-45 y.,Urban regions,5988,1.79118,1.74687,1.83549,1.00000,1.00000,2.00000,0.00000,3.50000,1.00000,1.00000,1.00000
2010,30-45 y.,Rural regions,3080,1.58952,1.53822,1.64082,1.00000,1.00000,2.00000,0.00000,3.50000,1.00000,1.00000,1.00000
2010,46-65 y.,Urban regions,4470,2.19233,2.13536,2.24930,1.00000,2.00000,3.00000,0.00000,6.00000,2.00000,2.00000,2.00000
2010,46-65 y.,Rural regions,2479,2.01164,1.94626,2.07701,1.00000,2.00000,3.00000,0.00000,6.00000,2.00000,1.00000,2.00000
2010,66 and older,Urban regions,2622,3.27842,3.18234,3.37449,2.00000,3.00000,4.00000,0.00000,7.00000,3.00000,3.00000,3.00000
2010,66 and older,Rural regions,1402,2.95565,2.83119,3.08011,1.00000,2.00000,4.00000,0.00000,8.50000,2.00000,2.00000,2.02500
2011,0-16 y.,Urban regions,,,,,,,,,,,,
2011,0-16 y.,Rural regions,,,,,,,,,,,,
2011,17-29 y.,Urban regions,2693,2.37640,2.29653,2.45627,1.00000,2.00000,3.00000,0.00000,6.00000,2.00000,2.00000,2.00000
2011,17-29 y.,Rural regions,1472,2.27956,2.17476,2.38437,1.00000,2.00000,3.00000,0.00000,6.00000,2.00000,2.00000,2.00000
2011,30-45 y.,Urban regions,6471,1.48396,1.44738,1.52053,0.00000,1.00000,2.00000,0.00000,5.00000,1.00000,1.00000,1.00000
2011,30-45 y.,Rural regions,3458,1.38735,1.33613,1.43856,0.00000,1.00000,2.00000,0.00000,5.00000,1.00000,1.00000,1.00000
2011,46-65 y.,Urban regions,5721,1.85733,1.80902,1.90563,1.00000,1.00000,2.00000,0.00000,3.50000,1.00000,1.00000,1.00000
2011,46-65 y.,Rural regions,3401,1.69284,1.63505,1.75063,1.00000,1.00000,2.00000,0.00000,3.50000,1.00000,1.00000,1.00000
2011,66 and older,Urban regions,3321,2.96909,2.88569,3.05249,1.00000,2.00000,4.00000,0.00000,8.50000,2.00000,2.00000,3.00000
2011,66 and older,Rural regions,1819,2.68268,2.57306,2.79229,1.00000,2.00000,4.00000,0.00000,8.50000,2.00000,2.00000,2.00000
2012,0-16 y.,Urban regions,,,,,,,,,,,,
2012,0-16 y.,Rural regions,,,,,,,,,,,,
2012,17-29 y.,Urban regions,2568,2.71482,2.63932,2.79032,1.00000,2.00000,4.00000,0.00000,8.50000,2.00000,2.00000,2.00000
2012,17-29 y.,Rural regions,1403,2.50549,2.40059,2.61038,1.00000,2.00000,3.00000,0.00000,6.00000,2.00000,2.00000,2.00000
2012,30-45 y.,Urban regions,5852,1.69928,1.65951,1.73905,1.00000,1.00000,2.00000,0.00000,3.50000,1.00000,1.00000,1.00000
2012,30-45 y.,Rural regions,3215,1.64899,1.59353,1.70444,1.00000,1.00000,2.00000,0.00000,3.50000,1.00000,1.00000,1.00000
2012,46-65 y.,Urban regions,5789,2.07203,2.02441,2.11965,1.00000,2.00000,3.00000,0.00000,6.00000,2.00000,2.00000,2.00000
2012,46-65 y.,Rural regions,3582,2.01808,1.95901,2.07714,1.00000,2.00000,3.00000,0.00000,6.00000,2.00000,2.00000,2.00000
2012,66 and older,Urban regions,3313,3.17779,3.09591,3.25966,2.00000,3.00000,4.00000,0.00000,7.00000,3.00000,2.00000,3.00000
2012,66 and older,Rural regions,1889,2.85515,2.75081,2.95950,1.00000,2.00000,4.00000,0.00000,8.50000,2.00000,2.00000,2.00000
2013,0-16 y.,Urban regions,,,,,,,,,,,,
2013,0-16 y.,Rural regions,,,,,,,,,,,,
2013,17-29 y.,Urban regions,2378,1.99991,1.93070,2.06912,1.00000,2.00000,3.00000,0.00000,6.00000,2.00000,2.00000,2.00000
2013,17-29 y.,Rural regions,1257,1.89706,1.79187,2.00225,1.00000,1.00000,3.00000,0.00000,6.00000,1.00000,1.00000,2.00000
2013,30-45 y.,Urban regions,5173,1.35609,1.31533,1.39686,0.00000,1.00000,2.00000,0.00000,5.00000,1.00000,1.00000,1.00000
2013,30-45 y.,Rural regions,2877,1.18255,1.13111,1.23398,0.00000,1.00000,2.00000,0.00000,5.00000,1.00000,1.00000,1.00000
2013,46-65 y.,Urban regions,5586,1.52369,1.47961,1.56778,0.00000,1.00000,2.00000,0.00000,5.00000,1.00000,1.00000,1.00000
2013,46-65 y.,Rural regions,3442,1.40572,1.35312,1.45832,0.00000,1.00000,2.00000,0.00000,5.00000,1.00000,1.00000,1.00000
2013,66 and older,Urban regions,3188,2.51744,2.43580,2.59908,1.00000,2.00000,4.00000,0.00000,8.50000,2.00000,2.00000,2.00000
2013,66 and older,Rural regions,1768,2.24835,2.14825,2.34844,1.00000,2.00000,3.00000,0.00000,6.00000,2.00000,2.00000,2.00000
2014,0-16 y.,Urban regions,,,,,,,,,,,,
2014,0-16 y.,Rural regions,,,,,,,,,,,,
2014,17-29 y.,Urban regions,2923,2.08466,2.01846,2.15086,1.00000,2.00000,3.00000,0.00000,6.00000,2.00000,2.00000,2.00000
2014,17-29 y.,Rural regions,1369,2.14770,2.04527,2.25013,1.00000,2.00000,3.00000,0.00000,6.00000,2.00000,2.00000,2.00000
2014,30-45 y.,Urban regions,5666,1.42875,1.39178,1.46573,0.00000,1.00000,2.00000,0.00000,5.00000,1.00000,1.00000,1.00000
2014,30-45 y.,Rural regions,2851,1.31427,1.25971,1.36883,0.00000,1.00000,2.00000,0.00000,5.00000,1.00000,1.00000,1.00000
2014,46-65 y.,Urban regions,5897,1.72965,1.68637,1.77293,1.00000,1.00000,2.00000,0.00000,3.50000,1.00000,1.00000,1.00000
2014,46-65 y.,Rural regions,3405,1.65232,1.59799,1.70665,1.00000,1.00000,2.00000,0.00000,3.50000,1.00000,1.00000,1.00000
2014,66 and older,Urban regions,3159,2.60582,2.52872,2.68292,1.00000,2.00000,4.00000,0.00000,8.50000,2.00000,2.00000,2.00000
2014,66 and older,Rural regions,1791,2.41724,2.31344,2.52104,1.00000,2.00000,3.00000,0.00000,6.00000,2.00000,2.00000,2.00000
2015,0-16 y.,Urban regions,,,,,,,,,,,,
2015,0-16 y.,Rural regions,,,,,,,,,,,,
2015,17-29 y.,Urban regions,3051,1.93848,1.86950,2.00745,1.00000,2.00000,3.00000,0.00000,6.00000,2.00000,1.00000,2.00000
2015,17-29 y.,Rural regions,1408,2.01429,1.90457,2.12401,1.00000,2.00000,3.00000,0.00000,6.00000,2.00000,1.00000,2.00000
2015,30-45 y.,Urban regions,5527,1.21729,1.17975,1.25484,0.00000,1.00000,2.00000,0.00000,5.00000,1.00000,1.00000,1.00000
2015,30-45 y.,Rural regions,2759,1.17304,1.11752,1.22857,0.00000,1.00000,2.00000,0.00000,5.00000,1.00000,1.00000,1.00000
2015,46-65 y.,Urban regions,5819,1.53486,1.49196,1.57775,0.00000,1.00000,2.00000,0.00000,5.00000,1.00000,1.00000,1.00000
2015,46-65 y.,Rural regions,3315,1.41214,1.35654,1.46774,0.00000,1.00000,2.00000,0.00000,5.00000,1.00000,1.00000,1.00000
2015,66 and older,Urban regions,3099,2.57513,2.48958,2.66068,1.00000,2.00000,4.00000,0.00000,8.50000,2.00000,2.00000,2.00000
2015,66 and older,Rural regions,1802,2.32236,2.20696,2.43777,1.00000,2.00000,3.00000,0.00000,6.00000,2.00000,2.00000,2.00000
2016,0-16 y.,Urban regions,,,,,,,,,,,,
2016,0-16 y.,Rural regions,,,,,,,,,,,,
2016,17-29 y.,Urban regions,3314,2.17114,2.10604,2.23624,1.00000,2.00000,3.00000,0.00000,6.00000,2.00000,2.00000,2.00000
2016,17-29 y.,Rural regions,1525,2.01169,1.92070,2.10269,1.00000,2.00000,3.00000,0.00000,6.00000,2.00000,1.00000,2.00000
2016,30-45 y.,Urban regions,5780,1.39152,1.35513,1.42792,0.00000,1.00000,2.00000,0.00000,5.00000,1.00000,1.00000,1.00000
2016,30-45 y.,Rural regions,2807,1.32948,1.27703,1.38193,0.00000,1.00000,2.00000,0.00000,5.00000,1.00000,1.00000,1.00000
2016,46-65 y.,Urban regions,5746,1.66382,1.62355,1.70409,1.00000,1.00000,2.00000,0.00000,3.50000,1.00000,1.00000,1.00000
2016,46-65 y.,Rural regions,3260,1.64673,1.58887,1.70460,1.00000,1.00000,2.00000,0.00000,3.50000,1.00000,1.00000,1.00000
2016,66 and older,Urban regions,2984,2.65082,2.56851,2.73314,1.00000,2.00000,4.00000,0.00000,8.50000,2.00000,2.00000,2.00000
2016,66 and older,Rural regions,1752,2.46391,2.35435,2.57346,1.00000,2.00000,3.00000,0.00000,6.00000,2.00000,2.00000,2.00000
2017,0-16 y.,Urban regions,,,,,,,,,,,,
2017,0-16 y.,Rural regions,,,,,,,,,,,,
2017,17-29 y.,Urban regions,3923,1.91786,1.86204,1.97369,1.00000,2.00000,3.00000,0.00000,6.00000,2.00000,1.00000,2.00000
2017,17-29 y.,Rural regions,1861,1.99543,1.90138,2.08948,1.00000,1.00000,3.00000,0.00000,6.00000,1.00000,1.00000,2.00000
2017,30-45 y.,Urban regions,6131,1.31327,1.27641,1.35013,0.00000,1.00000,2.00000,0.00000,5.00000,1.00000,1.00000,1.00000
2017,30-45 y.,Rural regions,2980,1.23938,1.18740,1.29135,0.00000,1.00000,2.00000,0.00000,5.00000,1.00000,1.00000,1.00000
2017,46-65 y.,Urban regions,6705,1.54030,1.49959,1.58100,0.00000,1.00000,2.00000,0.00000,5.00000,1.00000,1.00000,1.00000
2017,46-65 y.,Rural regions,3860,1.40127,1.35268,1.44987,0.00000,1.00000,2.00000,0.00000,5.00000,1.00000,1.00000,1.00000
2017,66 and older,Urban regions,3133,2.58826,2.50650,2.67001,1.00000,2.00000,4.00000,0.00000,8.50000,2.00000,2.00000,2.00000
2017,66 and older,Rural regions,1858,2.20398,2.10540,2.30256,1.00000,2.00000,3.00000,0.00000,6.00000,2.00000,2.00000,2.00000
2018,0-16 y.,Urban regions,,,,,,,,,,,,
2018,0-16 y.,Rural regions,,,,,,,,,,,,
2018,17-29 y.,Urban regions,3761,2.22546,2.16249,2.28843,1.00000,2.00000,3.00000,0.00000,6.00000,2.00000,2.00000,2.00000
2018,17-29 y.,Rural regions,1702,2.19795,2.10127,2.29462,1.00000,2.00000,3.00000,0.00000,6.00000,2.00000,2.00000,2.00000
2018,30-45 y.,Urban regions,5736,1.53299,1.49458,1.57140,1.00000,1.00000,2.00000,0.00000,3.50000,1.00000,1.00000,1.00000
2018,30-45 y.,Rural regions,2681,1.44348,1.38649,1.50046,0.00000,1.00000,2.00000,0.00000,5.00000,1.00000,1.00000,1.00000
2018,46-65 y.,Urban regions,6526,1.72957,1.68807,1.77106,1.00000,1.00000,2.00000,0.00000,3.50000,1.00000,1.00000,1.00000
2018,46-65 y.,Rural regions,3710,1.63993,1.58623,1.69362,1.00000,1.00000,2.00000,0.00000,3.50000,1.00000,1.00000,1.00000
2018,66 and older,Urban regions,3177,2.67004,2.58795,2.75214,1.00000,2.00000,4.00000,0.00000,8.50000,2.00000,2.00000,2.00000
2018,66 and older,Rural regions,1836,2.40781,2.30446,2.51117,1.00000,2.00000,3.00000,0.00000,6.00000,2.00000,2.00000,2.00000
2019,0-16 y.,Urban regions,,,,,,,,,,,,
2019,0-16 y.,Rural regions,,,,,,,,,,,,
2019,17-29 y.,Urban regions,3290,1.89447,1.83197,1.95698,1.00000,2.00000,3.00000,0.00000,6.00000,2.00000,1.00000,2.00000
2019,17-29 y.,Rural regions,1425,1.86142,1.76301,1.95984,1.00000,1.00000,3.00000,0.00000,6.00000,1.00000,1.00000,2.00000
2019,30-45 y.,Urban regions,5264,1.31008,1.27194,1.34821,0.00000,1.00000,2.00000,0.00000,5.00000,1.00000,1.00000,1.00000
2019,30-45 y.,Rural regions,2537,1.19532,1.14480,1.24585,0.00000,1.00000,2.00000,0.00000,5.00000,1.00000,1.00000,1.00000
2019,46-65 y.,Urban regions,6997,1.48772,1.44911,1.52632,0.00000,1.00000,2.00000,0.00000,5.00000,1.00000,1.00000,1.00000
2019,46-65 y.,Rural regions,3859,1.42433,1.37223,1.47643,0.00000,1.00000,2.00000,0.00000,5.00000,1.00000,1.00000,1.00000
2019,66 and older,Urban regions,3246,2.44432,2.36424,2.52439,1.00000,2.00000,3.00000,0.00000,6.00000,2.00000,2.00000,2.00000
2019,66 and older,Rural regions,1880,2.35404,2.24985,2.45823,1.00000,2.00000,3.00000,0.00000,6.00000,2.00000,2.00000,2.00000
2020,0-16 y.,Urban regions,,,,,,,,,,,,
2020,0-16 y.,Rural regions,,,,,,,,,,,,
2020,17-29 y.,Urban regions,3957,2.39253,2.32715,2.45792,1.00000,2.00000,3.00000,0.00000,6.00000,2.00000,2.00000,2.00000
2020,17-29 y.,Rural regions,1478,2.23703,2.13298,2.34109,1.00000,2.00000,3.00000,0.00000,6.00000,2.00000,2.00000,2.00000
2020,30-45 y.,Urban regions,5962,1.54013,1.50316,1.57710,1.00000,1.00000,2.00000,0.00000,3.50000,1.00000,1.00000,1.00000
2020,30-45 y.,Rural regions,2517,1.44360,1.37996,1.50723,0.00000,1.00000,2.00000,0.00000,5.00000,1.00000,1.00000,1.00000
2020,46-65 y.,Urban regions,6865,1.65743,1.61750,1.69736,1.00000,1.00000,2.00000,0.00000,3.50000,1.00000,1.00000,1.00000
2020,46-65 y.,Rural regions,3628,1.61398,1.56151,1.66645,1.00000,1.00000,2.00000,0.00000,3.50000,1.00000,1.00000,1.00000
2020,66 and older,Urban regions,3118,2.72961,2.64432,2.81490,1.00000,2.00000,4.00000,0.00000,8.50000,2.00000,2.00000,2.00000
2020,66 and older,Rural regions,1807,2.45162,2.35224,2.55100,1.00000,2.00000,4.00000,0.00000,8.50000,2.00000,2.00000,2.00000
2021,0-16 y.,Urban regions,,,,,,,,,,,,
2021,0-16 y.,Rural regions,,,,,,,,,,,,
2021,17-29 y.,Urban regions,2364,1.74371,1.67051,1.81691,1.00000,1.00000,2.00000,0.00000,3.50000,1.00000,1.00000,1.00000
2021,17-29 y.,Rural regions,861,1.60450,1.48805,1.72095,0.00000,1.00000,2.00000,0.00000,5.00000,1.00000,1.00000,1.00000
2021,30-45 y.,Urban regions,3690,1.14131,1.09177,1.19085,0.00000,1.00000,2.00000,0.00000,5.00000,1.00000,1.00000,1.00000
2021,30-45 y.,Rural regions,1519,1.01993,0.94222,1.09764,0.00000,1.00000,1.00000,0.00000,2.50000,1.00000,0.00000,1.00000
2021,46-65 y.,Urban regions,4751,1.03704,0.99821,1.07587,0.00000,1.00000,1.00000,0.00000,2.50000,1.00000,1.00000,1.00000
2021,46-65 y.,Rural regions,2357,0.98057,0.93078,1.03037,0.00000,1.00000,1.00000,0.00000,2.50000,1.00000,1.00000,1.00000
2021,66 and older,Urban regions,2174,1.68404,1.60286,1.76522,0.00000,1.00000,2.00000,0.00000,5.00000,1.00000,1.00000,1.00000
2021,66 and older,Rural regions,1268,1.57800,1.47355,1.68245,0.00000,1.00000,2.00000,0.00000,5.00000,1.00000,1.00000,1.00000
2022,0-16 y.,Urban regions,,,,,,,,,,,,
2022,0-16 y.,Rural regions,,,,,,,,,,,,
2022,17-29 y.,Urban regions,4140,2.07558,2.01885,2.13232,1.00000,2.00000,3.00000,0.00000,6.00000,2.00000,2.00000,2.00000
2022,17-29 y.,Rural regions,1426,1.94622,1.85025,2.04218,1.00000,2.00000,3.00000,0.00000,6.00000,2.00000,1.00000,2.00000
2022,30-45 y.,Urban regions,6218,1.36904,1.33233,1.40576,0.00000,1.00000,2.00000,0.00000,5.00000,1.00000,1.00000,1.00000
2022,30-45 y.,Rural regions,2542,1.29355,1.20752,1.37958,0.00000,1.00000,1.00000,0.00000,2.50000,1.00000,1.00000,1.00000
2022,46-65 y.,Urban regions,5875,1.38873,1.34942,1.42803,1.00000,1.00000,2.00000,0.00000,3.50000,1.00000,1.00000,1.00000
2022,46-65 y.,Rural regions,3093,1.28331,1.22636,1.34026,0.00000,1.00000,2.00000,0.00000,5.00000,1.00000,1.00000,1.00000
2022,66 and older,Urban regions,2529,2.12177,2.04712,2.19641,1.00000,2.00000,3.00000,0.00000,6.00000,2.00000,2.00000,2.00000
2022,66 and older,Rural regions,1525,2.04975,1.93850,2.16100,1.00000,2.00000,3.00000,0.00000,6.00000,2.00000,1.00000,2.00000
