year,sex,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
2003,female,11218,3.34612,3.27086,3.42138,0.00000,0.00000,8.00000,0.0,20.00000,,,
2004,male,10148,5.70994,5.61572,5.80416,0.00000,8.00000,10.00000,0.0,24.0,,,
2004,female,10992,3.33662,3.26020,3.41304,0.00000,0.00000,8.00000,0.0,16.0,,,
2005,male,9717,5.72177,5.62583,5.81771,0.00000,8.00000,10.00000,0.0,24.0,,,
2005,female,10607,3.39385,3.31629,3.47141,0.00000,0.00000,8.00000,0.0,16.0,,,
2006,male,10317,5.74184,5.64878,5.83490,0.00000,8.00000,10.00000,0.0,24.0,,,
2006,female,11323,3.36517,3.28998,3.44036,0.00000,0.00000,8.00000,0.0,16.0,,,
2007,male,9610,5.88529,5.78975,5.98082,0.00000,8.00000,10.00000,0.0,24.0,,,
2007,female,10566,3.52608,3.44755,3.60461,0.00000,0.00000,8.00000,0.0,20.00000,,,
2008,male,9027,5.97193,5.87290,6.07096,0.00000,8.00000,10.00000,0.0,24.0,,,
2008,female,9926,3.66124,3.57970,3.74278,0.00000,1.00000,8.00000,0.0,18.0,,,
2009,male,8460,5.86540,5.76434,5.96646,0.00000,8.00000,10.00000,0.0,24.0,,,
2009,female,9221,3.70325,3.61864,3.78786,0.00000,1.00000,8.00000,0.0,15.0,,,
2010,male,10721,5.82961,5.73947,5.91976,0.00000,8.00000,10.00000,0.0,24.0,,,
2010,female,12861,3.73916,3.66730,3.81102,0.00000,2.00000,8.00000,0.0,16.0,,,
2011,Implausible value,,,,,,,,,,,,
2011,No answer / don't know,,,,,,,,,,,,
2011,male,12597,5.90375,5.82169,5.98580,0.00000,8.00000,10.00000,0.0,24.0,,,
2011,female,15251,3.72593,3.66058,3.79127,0.00000,2.00000,8.00000,0.0,17.0,,,
2012,Implausible value,,,,,,,,,,,,
2012,male,12351,5.89340,5.80979,5.97702,0.00000,8.00000,10.00000,0.0,24.0,,,
2012,female,14870,3.79473,3.72806,3.86140,0.00000,2.00000,8.00000,0.0,16.0,,,
2013,Implausible value,,,,,,,,,,,,
2013,male,11440,5.67172,5.58460,5.75884,0.00000,8.00000,10.00000,0.0,24.0,,,
2013,female,13871,3.79564,3.72660,3.86468,0.00000,2.00000,8.00000,0.0,16.0,,,
2014,Implausible value,,,,,,,,,,,,
2014,No answer / don't know,,,,,,,,,,,,
2014,male,12241,5.81007,5.72664,5.89349,0.00000,8.00000,10.00000,0.0,19.0,,,
2014,female,14395,3.84644,3.77903,3.91385,0.00000,2.00000,8.00000,0.0,16.0,,,
2015,Implausible value,,,,,,,,,,,,
2015,No answer / don't know,,,,,,,,,,,,
2015,male,12135,5.68509,5.60249,5.76769,0.00000,8.00000,10.00000,0.0,24.0,,,
2015,female,14279,3.90678,3.83884,3.97472,0.00000,3.00000,8.00000,0.0,18.0,,,
2016,Implausible value,,,,,,,,,,,,
2016,No answer / don't know,,,,,,,,,,,,
2016,male,12624,5.75995,5.67894,5.84096,0.00000,8.00000,10.00000,0.0,24.0,,,
2016,female,14159,4.01144,3.94337,4.07952,0.00000,3.00000,8.00000,0.0,16.0,,,
2017,Implausible value,,,,,,,,,,,,
2017,No answer / don't know,,,,,,,,,,,,
2017,male,14235,5.78487,5.70865,5.86108,0.00000,8.00000,10.00000,0.0,17.0,,,
2017,female,15692,4.03275,3.96822,4.09727,0.00000,3.00000,8.00000,0.0,15.0,,,
2018,Implausible value,,,,,,,,,,,,
2018,No answer / don't know,,,,,,,,,,,,
2018,male,13563,5.85682,5.77932,5.93431,0.00000,8.00000,10.00000,0.0,17.0,,,
2018,female,15018,4.07838,4.01222,4.14454,0.00000,3.00000,8.00000,0.0,20.00000,,,
2019,Implausible value,,,,,,,,,,,,
2019,No answer / don't know,,,,,,,,,,,,
2019,male,13948,5.83763,5.76186,5.91339,0.00000,8.00000,10.00000,0.0,18.0,,,
2019,female,14501,4.13926,4.07176,4.20676,0.00000,4.00000,8.00000,0.0,18.0,,,
2020,Implausible value,,,,,,,,,,,,
2020,No answer / don't know,,,,,,,,,,,,
2020,male,14289,5.76774,5.69339,5.84210,0.00000,8.00000,10.00000,0.0,18.0,,,
2020,female,14530,4.13313,4.06616,4.20010,0.00000,4.00000,8.00000,0.0,16.0,,,
2021,Implausible value,,,,,,,,,,,,
2021,No answer / don't know,,,,,,,,,,,,
2021,male,9187,5.85975,5.76985,5.94966,0.00000,8.00000,9.00000,0.0,20.0,,,
2021,female,9716,4.19590,4.11460,4.27721,0.00000,4.00000,8.00000,0.0,20.00000,,,
2022,Implausible value,,,,,,,,,,,,
2022,No answer / don't know,,,,,,,,,,,,
2022,male,13256,6.02352,5.94769,6.09934,0.00000,8.00000,9.00000,0.0,22.50000,,,
2022,female,13792,4.48616,4.41628,4.55604,0.00000,5.00000,8.00000,0.0,20.00000,,,
